elapsed_s,PC_RESERVED_56,PC_RESERVED_57,PC_RESERVED_58,PC_RESERVED_59,PC_S_BUSY_CYCLES,PC_S_WORKING_CYCLES,PC_S_STALL_CYCLES_VFD,PC_S_STALL_CYCLES_VPC_FE
0.359664,0,0,0,0,0,0,0,0
0.361239,0,0,0,0,0,0,0,0
0.362812,0,0,0,0,0,0,0,0
0.364384,0,0,0,0,0,0,0,0
0.365961,0,0,0,0,0,0,0,0
0.367546,0,0,0,0,0,0,0,0
0.369121,0,0,0,0,0,0,0,0
0.370693,0,0,0,0,0,0,0,0
0.372916,0,0,0,0,0,0,0,0
0.377939,0,0,0,0,0,0,0,0
0.379355,0,0,0,0,0,0,0,0
0.380800,0,0,0,0,0,0,0,0
0.382211,0,0,0,0,0,0,0,0
0.383576,0,0,0,0,0,0,0,0
0.384938,0,0,0,0,0,0,0,0
0.386297,0,0,0,0,0,0,0,0
0.387656,0,0,0,0,0,0,0,0
0.389038,0,0,0,0,0,0,0,0
0.390402,0,0,0,0,0,0,0,0
0.391893,0,0,0,0,0,0,0,0
0.393578,0,0,0,0,0,0,0,0
0.395076,0,0,0,0,0,0,0,0
0.396542,0,0,0,0,0,0,0,0
0.397954,0,0,0,0,0,0,0,0
0.399372,0,0,0,0,0,0,0,0
0.400974,0,0,0,0,0,0,0,0
0.403303,0,0,0,0,0,0,0,0
0.404713,0,0,0,0,0,0,0,0
0.406121,0,0,0,0,0,0,0,0
0.407568,0,0,0,0,0,0,0,0
0.409107,0,0,0,0,0,0,0,0
0.410694,0,0,0,0,0,0,0,0
0.412267,0,0,0,0,0,0,0,0
0.413819,0,0,0,0,0,0,0,0
0.415275,0,0,0,0,0,0,0,0
0.416701,0,0,0,0,0,0,0,0
0.418060,0,0,0,0,0,0,0,0
0.419413,0,0,0,0,0,0,0,0
0.420840,0,0,0,0,0,0,0,0
0.422200,0,0,0,0,0,0,0,0
0.423605,0,0,0,0,0,0,0,0
0.424965,0,0,0,0,0,0,0,0
0.426324,0,0,0,0,0,0,0,0
0.427682,0,0,0,0,0,0,0,0
0.429089,0,0,0,0,0,0,0,0
0.430447,0,0,0,0,0,0,0,0
0.431814,0,0,0,0,0,0,0,0
0.433217,0,0,0,0,0,0,0,0
0.434574,0,0,0,0,0,0,0,0
0.435930,0,0,0,0,0,0,0,0
0.437287,0,0,0,0,0,0,0,0
0.438639,0,0,0,0,0,0,0,0
0.440038,0,0,0,0,0,0,0,0
0.441414,0,0,0,0,0,0,0,0
0.442754,0,0,0,0,0,0,0,0
0.444082,0,0,0,0,0,0,0,0
0.445410,0,0,0,0,0,0,0,0
0.446735,0,0,0,0,0,0,0,0
0.448059,0,0,0,0,0,0,0,0
0.449434,0,0,0,0,0,0,0,0
0.450770,0,0,0,0,0,0,0,0
