elapsed_s,RBBM_S_PC_BUSY,RBBM_S_TESS_BUSY,RBBM_S_TSEFE_BUSY,RBBM_S_TSEBE_BUSY
0.001094,0,0,0,0
0.002542,0,0,0,0
0.004008,0,0,0,0
0.005427,0,0,0,0
0.006841,0,0,0,0
0.008402,0,0,0,0
0.009822,0,0,0,0
0.011201,0,0,0,0
0.012626,0,0,0,0
0.014018,0,0,0,0
0.015409,0,0,0,0
0.016825,0,0,0,0
0.018193,0,0,0,0
0.019597,0,0,0,0
0.020992,0,0,0,0
0.022412,0,0,0,0
0.023834,0,0,0,0
0.025200,0,0,0,0
0.026565,0,0,0,0
0.027975,0,0,0,0
0.029317,0,0,0,0
0.030657,0,0,0,0
0.032132,0,0,0,0
0.033472,0,0,0,0
0.034813,0,0,0,0
0.036243,0,0,0,0
0.037533,0,0,0,0
0.038823,0,0,0,0
0.040215,0,0,0,0
0.041474,0,0,0,0
0.042736,0,0,0,0
0.044009,0,0,0,0
0.045266,0,0,0,0
0.046522,0,0,0,0
0.047803,0,0,0,0
0.049145,0,0,0,0
0.050489,0,0,0,0
0.051846,0,0,0,0
0.053308,0,0,0,0
0.054769,0,0,0,0
0.056351,0,0,0,0
0.057912,0,0,0,0
0.059494,0,0,0,0
0.060897,0,0,0,0
0.062260,0,0,0,0
0.063676,0,0,0,0
0.065078,0,0,0,0
0.066512,0,0,0,0
0.068201,0,0,0,0
0.069587,0,0,0,0
0.071058,0,0,0,0
0.072441,0,0,0,0
0.073834,0,0,0,0
0.075217,0,0,0,0
0.076643,0,0,0,0
0.077884,0,0,0,0
0.079125,0,0,0,0
0.080364,0,0,0,0
0.081603,0,0,0,0
0.082842,0,0,0,0
0.084173,0,0,0,0
0.085412,0,0,0,0
0.086650,0,0,0,0
0.089007,0,0,0,0
0.090249,0,0,0,0
0.091671,0,0,0,0
0.093153,0,0,0,0
0.094540,0,0,0,0
0.095927,0,0,0,0
0.097315,0,0,0,0
0.098699,0,0,0,0
0.100222,0,0,0,0
0.101620,0,0,0,0
0.103124,0,0,0,0
0.104516,0,0,0,0
