elapsed_s,RBBM_US_PC_BUSY,RBBM_US_COM_BUSY,RBBM_US_DCOM_BUSY,RBBM_US_VBIF_BUSY
0.218920,0,0,0,2025
0.220468,0,0,0,2187
0.221906,0,0,0,1956
0.223429,0,0,0,2076
0.224978,0,0,0,2076
0.226525,0,0,0,1957
0.228138,0,0,0,1999
0.229685,0,0,0,1997
0.231236,0,0,0,1953
0.232799,0,0,0,2055
0.234395,0,0,0,2041
0.235835,0,0,0,1999
0.237223,0,0,0,2041
0.238605,0,0,0,2104
0.240093,0,0,0,2104
0.241840,0,0,0,1994
0.243610,0,0,0,1998
0.245070,0,0,0,1981
0.246474,0,0,0,1976
0.247863,0,0,0,2035
0.249246,0,0,0,1997
0.250624,0,0,0,1954
0.252118,0,0,0,2017
0.253506,0,0,0,1953
0.254952,0,0,0,2085
0.256389,0,0,0,1958
0.257769,0,0,0,2089
0.259148,0,0,0,2116
0.260563,0,0,0,2082
0.261942,0,0,0,1996
0.263322,0,0,0,2077
0.264710,0,0,0,2081
0.266089,0,0,0,1969
0.267504,0,0,0,2010
0.269017,0,0,0,1993
0.270563,0,0,0,1959
0.272202,0,0,0,2263
0.273748,0,0,0,1992
0.275214,0,0,0,1995
0.276782,0,0,0,2047
0.278330,0,0,0,1995
0.279879,0,0,0,1997
0.281430,0,0,0,1948
0.282981,0,0,0,2037
0.284576,0,0,0,1994
0.286137,0,0,0,2046
0.287689,0,0,0,1954
0.289230,0,0,0,1957
0.290769,0,0,0,1990
0.292227,0,0,0,1998
0.293666,0,0,0,1997
0.295184,0,0,0,1994
0.296621,0,0,0,1959
0.298141,0,0,0,1955
0.299737,0,0,0,1962
0.301287,0,0,0,1960
0.302835,0,0,0,1993
0.304539,0,0,0,1956
0.306087,0,0,0,1955
0.307697,0,0,0,1956
0.309246,0,0,0,1998
0.310794,0,0,0,1994
0.312349,0,0,0,2066
0.313896,0,0,0,2031
0.315491,0,0,0,1997
0.317040,0,0,0,1994
0.318601,0,0,0,2152
0.320155,0,0,0,1961
0.321703,0,0,0,1998
0.323255,0,0,0,2010
0.324806,0,0,0,1999
0.326354,0,0,0,1956
0.327904,0,0,0,1993
0.329468,0,0,0,1992
0.331019,0,0,0,2107
0.332613,0,0,0,1993
0.334161,0,0,0,1996
0.335712,0,0,0,1994
0.337254,0,0,0,1954
0.338793,0,0,0,1959
0.340276,0,0,0,2001
0.341705,0,0,0,2080
0.343091,0,0,0,1953
0.344479,0,0,0,1956
0.345863,0,0,0,1955
0.347292,0,0,0,1989
0.348676,0,0,0,1999
0.350188,0,0,0,2035
0.351627,0,0,0,1994
0.353144,0,0,0,2014
0.354690,0,0,0,1954
0.356264,0,0,0,1954
0.357811,0,0,0,2036
0.359361,0,0,0,2128
0.360908,0,0,0,1996
0.362467,0,0,0,1952
0.364058,0,0,0,1993
0.365471,0,0,0,2063
0.366996,0,0,0,1958
0.368555,0,0,0,1995
0.370466,0,0,0,2030
0.371903,0,0,0,2192
0.373298,0,0,0,1958
0.374700,0,0,0,1973
0.376093,0,0,0,1997
0.377475,0,0,0,2101
0.378860,0,0,0,2000
0.380275,0,0,0,1952
0.381632,0,0,0,1956
0.382989,0,0,0,1989
0.384353,0,0,0,2000
0.385855,0,0,0,2051
0.387319,0,0,0,1999
0.388680,0,0,0,1993
0.390041,0,0,0,2001
0.391563,0,0,0,2001
0.394560,0,0,0,2084
0.395952,0,0,0,1996
0.397280,0,0,0,1998
0.398607,0,0,0,1962
0.399985,0,0,0,2037
0.401324,0,0,0,1956
0.402652,0,0,0,2039
0.404003,0,0,0,1990
0.405393,0,0,0,2076
0.406772,0,0,0,1998
0.408279,0,0,0,1954
0.409666,0,0,0,1957
0.411054,0,0,0,1997
0.412605,0,0,0,1995
0.414155,0,0,0,1995
0.415719,0,0,0,2152
0.417271,0,0,0,1994
0.418820,0,0,0,1955
0.420415,0,0,0,1955
0.421965,0,0,0,1995
0.423518,0,0,0,2002
0.425069,0,0,0,1996
0.426631,0,0,0,1952
0.428187,0,0,0,1953
0.429736,0,0,0,2077
0.431288,0,0,0,1958
0.432838,0,0,0,1993
0.434747,0,0,0,2267
0.436331,0,0,0,1955
0.437745,0,0,0,1956
0.439139,0,0,0,1996
0.440528,0,0,0,1957
0.441915,0,0,0,1992
0.443341,0,0,0,1957
0.444721,0,0,0,1996
0.446226,0,0,0,1994
0.447646,0,0,0,1995
0.449174,0,0,0,1957
0.450722,0,0,0,1959
0.452277,0,0,0,1952
0.453825,0,0,0,1996
0.455375,0,0,0,1995
0.456925,0,0,0,1957
0.458472,0,0,0,1956
0.459948,0,0,0,2016
0.461470,0,0,0,1956
0.463021,0,0,0,2033
0.464571,0,0,0,2181
0.466118,0,0,0,2000
0.467713,0,0,0,1955
0.469577,0,0,0,2021
0.471144,0,0,0,1971
0.472695,0,0,0,2053
0.474244,0,0,0,1956
0.475837,0,0,0,1955
0.477389,0,0,0,1976
0.478940,0,0,0,1994
0.480490,0,0,0,2111
0.482052,0,0,0,1952
0.483648,0,0,0,1955
0.485198,0,0,0,2037
0.486747,0,0,0,1998
0.488362,0,0,0,1996
0.489763,0,0,0,2014
0.491155,0,0,0,1999
0.492599,0,0,0,1991
0.493986,0,0,0,2037
0.495375,0,0,0,1995
0.496980,0,0,0,1995
0.498520,0,0,0,1959
0.500155,0,0,0,1964
0.501705,0,0,0,2030
0.503271,0,0,0,2111
0.504819,0,0,0,1997
0.506368,0,0,0,2124
0.507961,0,0,0,1948
0.509513,0,0,0,1956
0.511064,0,0,0,1953
0.512614,0,0,0,2128
0.514176,0,0,0,1995
0.515771,0,0,0,1956
0.517321,0,0,0,1951
0.518937,0,0,0,1961
0.520553,0,0,0,2035
0.522102,0,0,0,2034
0.523697,0,0,0,1958
0.525261,0,0,0,1998
0.526811,0,0,0,1957
0.528220,0,0,0,1988
0.529611,0,0,0,2037
0.531131,0,0,0,1997
0.532726,0,0,0,2000
0.534275,0,0,0,1996
0.535839,0,0,0,1953
0.537389,0,0,0,1999
0.538941,0,0,0,1968
0.540490,0,0,0,1954
0.542039,0,0,0,1990
0.543591,0,0,0,1997
0.545141,0,0,0,2004
0.546578,0,0,0,1877
0.548185,0,0,0,1951
0.549725,0,0,0,1948
0.551144,0,0,0,1949
0.552661,0,0,0,1949
0.554208,0,0,0,1911
0.555800,0,0,0,1911
0.557363,0,0,0,1951
0.558913,0,0,0,1953
0.560461,0,0,0,2028
0.562008,0,0,0,1920
0.563601,0,0,0,1952
0.565036,0,0,0,1947
0.566441,0,0,0,1952
0.567847,0,0,0,1933
0.569236,0,0,0,1949
0.570623,0,0,0,1913
0.572049,0,0,0,1896
0.573435,0,0,0,2009
0.574932,0,0,0,1949
0.576481,0,0,0,1951
0.578045,0,0,0,1928
0.579640,0,0,0,1948
0.581191,0,0,0,1915
0.582740,0,0,0,1953
0.584295,0,0,0,1954
0.585844,0,0,0,1920
0.587438,0,0,0,2051
0.589002,0,0,0,1953
0.590551,0,0,0,1952
0.592176,0,0,0,2059
0.593724,0,0,0,1948
0.595319,0,0,0,1954
0.596870,0,0,0,1951
0.598419,0,0,0,1980
0.599982,0,0,0,1913
0.601533,0,0,0,1923
0.603083,0,0,0,1954
0.604634,0,0,0,1914
0.606224,0,0,0,1924
0.607774,0,0,0,1949
0.609323,0,0,0,1954
0.610889,0,0,0,2057
0.612440,0,0,0,1946
0.613988,0,0,0,1951
0.615540,0,0,0,1948
0.617090,0,0,0,1950
0.618637,0,0,0,1947
0.620192,0,0,0,2004
0.621752,0,0,0,1910
0.623304,0,0,0,1915
0.624844,0,0,0,1953
0.626384,0,0,0,1951
0.627850,0,0,0,1989
0.629376,0,0,0,1956
0.630928,0,0,0,1919
0.632492,0,0,0,1951
0.634041,0,0,0,1951
0.635636,0,0,0,1951
0.637186,0,0,0,1948
0.638734,0,0,0,1948
0.640289,0,0,0,1912
0.641838,0,0,0,1948
0.643445,0,0,0,1951
0.644995,0,0,0,1946
0.646543,0,0,0,2038
0.648168,0,0,0,1913
0.649717,0,0,0,1915
0.651312,0,0,0,1956
0.652853,0,0,0,2053
0.654406,0,0,0,1919
0.655824,0,0,0,1954
0.657344,0,0,0,2083
0.658896,0,0,0,1957
0.660446,0,0,0,1960
0.661994,0,0,0,1997
0.663546,0,0,0,1948
0.665109,0,0,0,2019
0.666658,0,0,0,1994
0.668213,0,0,0,1917
0.669762,0,0,0,1915
0.671313,0,0,0,2038
0.672863,0,0,0,1951
0.674412,0,0,0,1951
0.675890,0,0,0,1951
0.677412,0,0,0,1952
0.678964,0,0,0,1950
0.680516,0,0,0,2002
0.682064,0,0,0,2055
0.683658,0,0,0,1977
0.685209,0,0,0,2058
0.686771,0,0,0,1952
0.688326,0,0,0,1924
0.689874,0,0,0,1949
0.691469,0,0,0,1953
0.693021,0,0,0,1913
0.694569,0,0,0,1945
0.696208,0,0,0,1952
0.697769,0,0,0,1916
0.699363,0,0,0,1953
0.700914,0,0,0,1913
0.702463,0,0,0,1949
0.704014,0,0,0,1949
0.705563,0,0,0,1951
0.707114,0,0,0,1953
0.708721,0,0,0,1948
0.710270,0,0,0,1948
0.711819,0,0,0,1953
0.713368,0,0,0,1910
0.714919,0,0,0,1951
0.716469,0,0,0,1912
0.718018,0,0,0,1913
0.719583,0,0,0,1947
0.721133,0,0,0,1888
0.722681,0,0,0,1915
0.724258,0,0,0,2156
0.725806,0,0,0,1949
0.727358,0,0,0,2066
0.728909,0,0,0,1946
0.730470,0,0,0,1949
0.732063,0,0,0,1898
0.733612,0,0,0,1943
0.735162,0,0,0,1954
0.736710,0,0,0,1960
0.738257,0,0,0,1949
0.739851,0,0,0,1955
0.741414,0,0,0,1914
0.742965,0,0,0,1950
0.744514,0,0,0,2069
0.746062,0,0,0,1917
0.747655,0,0,0,1962
0.749206,0,0,0,1915
0.750755,0,0,0,1949
0.752323,0,0,0,1944
0.753872,0,0,0,2054
0.755467,0,0,0,1952
0.757009,0,0,0,1971
0.758549,0,0,0,1951
0.760107,0,0,0,1946
0.761625,0,0,0,1951
0.763186,0,0,0,1955
0.764778,0,0,0,1918
0.766202,0,0,0,1951
0.767730,0,0,0,1912
0.769280,0,0,0,1955
0.770828,0,0,0,1951
0.772424,0,0,0,1911
0.773985,0,0,0,1946
0.775537,0,0,0,1916
0.777087,0,0,0,2009
0.778636,0,0,0,1946
0.780191,0,0,0,1913
0.781741,0,0,0,1909
0.783291,0,0,0,1949
0.784856,0,0,0,2029
0.786404,0,0,0,1952
0.787997,0,0,0,1952
0.789548,0,0,0,1949
0.791100,0,0,0,1951
0.792650,0,0,0,1951
0.794199,0,0,0,1949
0.795806,0,0,0,1959
0.797357,0,0,0,1913
0.798909,0,0,0,1916
0.800460,0,0,0,1946
0.802007,0,0,0,1913
0.803602,0,0,0,2055
0.805152,0,0,0,1952
0.806713,0,0,0,1915
0.808268,0,0,0,1911
0.809817,0,0,0,1951
0.811412,0,0,0,1950
0.812962,0,0,0,1955
0.814510,0,0,0,1911
0.816137,0,0,0,1947
0.817700,0,0,0,1915
0.819252,0,0,0,1949
0.820803,0,0,0,1948
0.822352,0,0,0,2047
0.823902,0,0,0,1914
0.825452,0,0,0,1942
0.827003,0,0,0,1915
0.828612,0,0,0,1949
0.830161,0,0,0,1949
0.831712,0,0,0,1965
0.833263,0,0,0,1922
0.834812,0,0,0,1914
0.836408,0,0,0,1915
0.837957,0,0,0,1951
0.839523,0,0,0,1946
0.841073,0,0,0,1948
0.842622,0,0,0,1950
0.844177,0,0,0,1950
0.845725,0,0,0,2045
0.847276,0,0,0,1971
0.848817,0,0,0,1953
0.850370,0,0,0,1910
0.851830,0,0,0,1954
0.853385,0,0,0,1912
0.854937,0,0,0,1951
0.856488,0,0,0,1976
0.858037,0,0,0,1915
0.859632,0,0,0,2052
0.861187,0,0,0,1916
0.862727,0,0,0,2035
0.864135,0,0,0,1952
0.865551,0,0,0,1910
0.866942,0,0,0,1950
0.868457,0,0,0,2063
0.870006,0,0,0,1951
0.871442,0,0,0,1800
0.872965,0,0,0,1794
0.874513,0,0,0,1794
0.876117,0,0,0,1796
0.877667,0,0,0,1797
0.879219,0,0,0,1796
0.880770,0,0,0,1796
0.882333,0,0,0,1792
0.883928,0,0,0,1794
0.885478,0,0,0,1792
0.887029,0,0,0,1795
0.888579,0,0,0,1793
0.890127,0,0,0,1909
0.891721,0,0,0,1796
0.893285,0,0,0,1795
0.894832,0,0,0,1790
0.896423,0,0,0,1791
0.897971,0,0,0,1922
0.899566,0,0,0,1802
0.901115,0,0,0,1794
0.902662,0,0,0,1796
0.904230,0,0,0,1934
0.905779,0,0,0,1794
0.907373,0,0,0,1798
0.908922,0,0,0,1794
0.910471,0,0,0,1802
0.912021,0,0,0,1855
0.913570,0,0,0,1796
0.915134,0,0,0,1791
0.916730,0,0,0,1794
0.918278,0,0,0,1797
0.919827,0,0,0,1797
0.921377,0,0,0,1794
0.922927,0,0,0,1797
0.924512,0,0,0,1794
0.925948,0,0,0,1907
0.927472,0,0,0,1912
0.929023,0,0,0,1911
0.930571,0,0,0,1921
0.932126,0,0,0,1913
0.933676,0,0,0,1907
0.935228,0,0,0,1912
0.936792,0,0,0,1911
0.938341,0,0,0,1911
0.939934,0,0,0,2001
0.941483,0,0,0,1910
0.943035,0,0,0,1914
0.944584,0,0,0,1916
0.946133,0,0,0,1920
0.947581,0,0,0,1906
0.949123,0,0,0,1911
0.950671,0,0,0,1911
0.952225,0,0,0,1911
0.953774,0,0,0,1906
0.955369,0,0,0,1913
0.956920,0,0,0,1912
0.958482,0,0,0,1917
0.960031,0,0,0,1913
0.961581,0,0,0,1909
0.963133,0,0,0,1909
0.964718,0,0,0,1910
0.966139,0,0,0,1916
0.967533,0,0,0,1910
0.969061,0,0,0,2095
0.970611,0,0,0,1913
0.972168,0,0,0,1929
0.973589,0,0,0,1917
0.974982,0,0,0,2010
0.976372,0,0,0,1909
0.977757,0,0,0,1913
0.979154,0,0,0,2128
0.980571,0,0,0,2232
0.981938,0,0,0,2068
0.983300,0,0,0,2181
0.984666,0,0,0,2065
0.986029,0,0,0,2070
0.987436,0,0,0,2138
0.988825,0,0,0,2214
0.990353,0,0,0,2068
0.991906,0,0,0,2069
0.993460,0,0,0,2070
0.995017,0,0,0,2095
0.996617,0,0,0,2071
0.998171,0,0,0,2066
0.999726,0,0,0,2073
1.001295,0,0,0,2066
1.002932,0,0,0,2074
1.004517,0,0,0,2068
1.005907,0,0,0,2071
1.007291,0,0,0,2070
1.008802,0,0,0,2109
1.010346,0,0,0,2065
1.011823,0,0,0,2071
1.013349,0,0,0,2063
1.014906,0,0,0,2075
1.016462,0,0,0,2189
1.018015,0,0,0,2075
1.019616,0,0,0,2067
1.021171,0,0,0,2065
1.022738,0,0,0,2066
1.024299,0,0,0,2071
1.025851,0,0,0,2075
1.027452,0,0,0,2065
1.029008,0,0,0,2073
1.030562,0,0,0,2069
1.032208,0,0,0,2103
1.033649,0,0,0,2116
1.035177,0,0,0,2121
1.036778,0,0,0,2127
1.038332,0,0,0,2122
1.039886,0,0,0,2125
1.041442,0,0,0,2123
1.042999,0,0,0,2180
1.044613,0,0,0,2167
1.046166,0,0,0,2120
1.047721,0,0,0,2192
1.049276,0,0,0,2128
1.050829,0,0,0,2129
1.052276,0,0,0,2151
1.053801,0,0,0,2156
1.055370,0,0,0,2122
1.056925,0,0,0,2120
1.058479,0,0,0,2140
1.060078,0,0,0,2141
1.061495,0,0,0,2118
1.062894,0,0,0,2144
1.064310,0,0,0,2157
1.065713,0,0,0,2200
1.067107,0,0,0,2168
1.068528,0,0,0,2126
1.069912,0,0,0,2139
1.071297,0,0,0,2129
1.072687,0,0,0,2178
1.074075,0,0,0,2123
1.075532,0,0,0,2134
1.076982,0,0,0,2126
1.078378,0,0,0,2121
1.079773,0,0,0,2124
1.081165,0,0,0,2122
1.082554,0,0,0,2126
1.084047,0,0,0,2124
1.085566,0,0,0,2139
1.087011,0,0,0,2122
1.088422,0,0,0,2121
1.089816,0,0,0,2117
1.091208,0,0,0,2122
1.092641,0,0,0,2122
1.094030,0,0,0,2119
1.095420,0,0,0,2116
1.096807,0,0,0,2124
1.098339,0,0,0,2117
1.099937,0,0,0,2127
1.101490,0,0,0,2125
1.103046,0,0,0,2122
1.104600,0,0,0,2123
1.106151,0,0,0,2117
1.107750,0,0,0,2128
1.109317,0,0,0,2131
1.110952,0,0,0,2147
1.112569,0,0,0,2137
1.114121,0,0,0,2126
1.115722,0,0,0,2123
1.117275,0,0,0,2126
1.118826,0,0,0,2123
1.120436,0,0,0,2141
1.121989,0,0,0,2128
1.123588,0,0,0,2186
1.125141,0,0,0,2123
1.126693,0,0,0,2160
1.128289,0,0,0,2121
1.129841,0,0,0,2120
1.131453,0,0,0,2128
1.133007,0,0,0,2123
1.134560,0,0,0,2128
1.136206,0,0,0,2124
1.137759,0,0,0,2122
1.139357,0,0,0,2129
1.140911,0,0,0,2156
1.142478,0,0,0,2116
1.144031,0,0,0,2122
1.145585,0,0,0,2119
1.147140,0,0,0,2117
1.148739,0,0,0,2121
1.150291,0,0,0,2122
1.151843,0,0,0,2114
1.153284,0,0,0,1684
1.154804,0,0,0,1681
1.156357,0,0,0,1684
1.157906,0,0,0,1682
1.159458,0,0,0,1688
1.161008,0,0,0,1684
1.162556,0,0,0,1683
1.164077,0,0,0,1683
1.165594,0,0,0,1685
1.167003,0,0,0,1679
1.168531,0,0,0,1681
1.170080,0,0,0,1683
1.171677,0,0,0,1683
1.173220,0,0,0,1682
1.174775,0,0,0,1684
1.176347,0,0,0,1680
1.177895,0,0,0,1682
1.179488,0,0,0,1684
1.181037,0,0,0,1688
1.182585,0,0,0,1683
1.184137,0,0,0,1683
1.185698,0,0,0,1682
1.187248,0,0,0,1687
1.188820,0,0,0,1685
1.190369,0,0,0,1678
1.191920,0,0,0,1684
1.193471,0,0,0,1681
1.195023,0,0,0,1683
1.196507,0,0,0,1793
1.198027,0,0,0,1792
1.199578,0,0,0,1792
1.201128,0,0,0,1789
1.202676,0,0,0,1945
1.204231,0,0,0,1837
1.205777,0,0,0,1789
1.207340,0,0,0,1794
1.208890,0,0,0,1824
1.210437,0,0,0,1792
1.212031,0,0,0,1792
1.213581,0,0,0,1789
1.215132,0,0,0,1832
1.216682,0,0,0,1792
1.218245,0,0,0,1791
1.219838,0,0,0,1790
1.221389,0,0,0,1789
1.222940,0,0,0,1792
1.224489,0,0,0,1794
1.226037,0,0,0,1789
1.227633,0,0,0,1794
1.229198,0,0,0,1792
1.230746,0,0,0,1907
1.232300,0,0,0,1793
1.233849,0,0,0,1789
1.235445,0,0,0,1927
1.237033,0,0,0,1915
1.238582,0,0,0,1859
1.240149,0,0,0,1793
1.241697,0,0,0,1796
1.243249,0,0,0,1901
1.244799,0,0,0,1791
1.246347,0,0,0,1791
1.247896,0,0,0,1880
1.249446,0,0,0,1790
1.250888,0,0,0,1935
1.252414,0,0,0,1933
1.253966,0,0,0,1936
1.255520,0,0,0,1933
1.257073,0,0,0,1940
1.258624,0,0,0,1936
1.260182,0,0,0,1937
1.261747,0,0,0,1933
1.263302,0,0,0,1943
1.264853,0,0,0,1938
1.266405,0,0,0,2078
1.268002,0,0,0,1939
1.269555,0,0,0,1934
1.271109,0,0,0,1938
1.272673,0,0,0,1941
1.274223,0,0,0,1939
1.275673,0,0,0,2021
1.277192,0,0,0,1938
1.278736,0,0,0,1939
1.280129,0,0,0,1940
1.281524,0,0,0,1936
1.283057,0,0,0,1936
1.284656,0,0,0,1935
1.286209,0,0,0,1931
1.287764,0,0,0,1930
1.289320,0,0,0,2013
1.290941,0,0,0,1934
1.292605,0,0,0,1937
1.294173,0,0,0,1934
1.295727,0,0,0,1935
1.297282,0,0,0,1936
1.298836,0,0,0,1929
1.300413,0,0,0,1934
1.301966,0,0,0,1935
1.303523,0,0,0,1935
1.304965,0,0,0,1985
1.306490,0,0,0,1984
1.308090,0,0,0,1986
1.309646,0,0,0,1982
1.311203,0,0,0,1989
1.312757,0,0,0,1982
1.314313,0,0,0,1984
1.315926,0,0,0,1984
1.317481,0,0,0,1984
1.319037,0,0,0,1983
1.320593,0,0,0,1987
1.322147,0,0,0,2110
1.323747,0,0,0,1983
1.325302,0,0,0,1983
1.327904,0,0,0,2170
1.329362,0,0,0,1982
1.330757,0,0,0,1980
1.332195,0,0,0,1987
1.333586,0,0,0,1983
1.334979,0,0,0,2095
1.336368,0,0,0,1986
1.337767,0,0,0,1980
1.339159,0,0,0,1984
1.340585,0,0,0,1986
1.341975,0,0,0,1991
1.343365,0,0,0,1986
1.344755,0,0,0,2004
1.346143,0,0,0,1981
1.347708,0,0,0,1979
1.349277,0,0,0,1984
1.350830,0,0,0,2011
1.352324,0,0,0,1981
1.353720,0,0,0,2052
1.355115,0,0,0,1980
1.356548,0,0,0,1980
1.357938,0,0,0,2056
1.359338,0,0,0,1986
1.360727,0,0,0,1986
1.362111,0,0,0,1980
1.363532,0,0,0,1985
1.364949,0,0,0,1982
1.366529,0,0,0,1997
1.369003,0,0,0,2125
1.370558,0,0,0,1985
1.372111,0,0,0,1986
1.373495,0,0,0,1984
1.374913,0,0,0,1992
1.376304,0,0,0,1985
1.377693,0,0,0,1982
1.379091,0,0,0,2069
1.380527,0,0,0,1992
1.381909,0,0,0,1985
1.383317,0,0,0,1986
1.384713,0,0,0,1980
1.386109,0,0,0,1978
1.387634,0,0,0,2644
1.389051,0,0,0,1988
1.390721,0,0,0,1984
1.392222,0,0,0,2094
1.393621,0,0,0,1983
1.395012,0,0,0,1985
1.396439,0,0,0,2124
1.397822,0,0,0,2039
1.399207,0,0,0,2168
1.400591,0,0,0,1986
1.402101,0,0,0,1984
1.403582,0,0,0,1981
1.404981,0,0,0,1987
1.406373,0,0,0,1979
1.407766,0,0,0,1990
1.409156,0,0,0,1987
1.410545,0,0,0,1980
1.412000,0,0,0,1986
1.413519,0,0,0,1979
1.415089,0,0,0,2018
1.416636,0,0,0,1982
1.418181,0,0,0,1981
1.419647,0,0,0,1982
1.421172,0,0,0,1987
1.422725,0,0,0,1986
1.424285,0,0,0,1986
1.425852,0,0,0,1984
1.427453,0,0,0,1984
1.429009,0,0,0,1987
1.430561,0,0,0,2073
1.432217,0,0,0,1984
1.433772,0,0,0,1985
1.435373,0,0,0,1983
1.436816,0,0,0,1761
1.438342,0,0,0,1742
1.439897,0,0,0,1742
1.441452,0,0,0,1743
1.443008,0,0,0,1740
1.444606,0,0,0,1966
1.446159,0,0,0,1744
1.447733,0,0,0,1740
1.449289,0,0,0,1906
1.450841,0,0,0,1743
1.452472,0,0,0,1742
1.453868,0,0,0,1736
1.455391,0,0,0,1743
1.456937,0,0,0,1746
1.460210,0,0,0,1738
1.461576,0,0,0,1737
1.462927,0,0,0,1738
1.464272,0,0,0,1741
1.465614,0,0,0,1742
1.466958,0,0,0,1745
1.468318,0,0,0,1743
1.469856,0,0,0,1741
1.471304,0,0,0,1784
1.472828,0,0,0,1782
1.474382,0,0,0,1788
1.475981,0,0,0,1786
1.477536,0,0,0,1783
1.479093,0,0,0,1786
1.480649,0,0,0,1913
1.482218,0,0,0,1780
1.483817,0,0,0,1780
1.485363,0,0,0,1779
1.487030,0,0,0,1876
1.489505,0,0,0,1782
1.491018,0,0,0,1783
1.492468,0,0,0,1786
1.493860,0,0,0,1779
1.495253,0,0,0,1783
1.496644,0,0,0,1778
1.498034,0,0,0,1785
1.499461,0,0,0,1926
