elapsed_s,VPC_BE_TSE_BE_PRIMITIVES,VPC_BE_TSE_BE_TRANSACTIONS,VPC_BE_STARVE_CYCLES_LRZ,VPC_BE_LRZ_ASSIGN_PRIMITIVES,VPC_BE_RB_VISIBLE_PRIMITIVES,VPC_BE_STARVE_CYCLES_RB
0.509432,0,0,0,0,0,0
0.510865,0,0,0,0,0,0
0.512260,0,0,0,0,0,0
0.513887,0,0,0,0,0,0
0.515447,0,0,0,0,0,0
0.517062,0,0,0,0,0,0
0.518623,0,0,0,0,0,0
0.520233,0,0,0,0,0,0
0.521793,0,0,0,0,0,0
0.523353,0,0,0,0,0,0
0.524800,0,0,0,0,0,0
0.526333,0,0,0,0,0,0
0.527898,0,0,0,0,0,0
0.529973,0,0,0,0,0,0
0.531385,0,0,0,0,0,0
0.532786,0,0,0,0,0,0
0.534176,0,0,0,0,0,0
0.535617,0,0,0,0,0,0
0.537008,0,0,0,0,0,0
0.538396,0,0,0,0,0,0
0.539784,0,0,0,0,0,0
0.541201,0,0,0,0,0,0
0.542587,0,0,0,0,0,0
0.543959,0,0,0,0,0,0
0.545322,0,0,0,0,0,0
0.546693,0,0,0,0,0,0
0.548060,0,0,0,0,0,0
0.549423,0,0,0,0,0,0
0.550822,0,0,0,0,0,0
0.552244,0,0,0,0,0,0
0.553661,0,0,0,0,0,0
0.555079,0,0,0,0,0,0
0.556496,0,0,0,0,0,0
0.557929,0,0,0,0,0,0
0.559361,0,0,0,0,0,0
0.560802,0,0,0,0,0,0
0.562200,0,0,0,0,0,0
0.563601,0,0,0,0,0,0
0.565163,0,0,0,0,0,0
0.566547,0,0,0,0,0,0
0.567979,0,0,0,0,0,0
0.569369,0,0,0,0,0,0
0.570795,0,0,0,0,0,0
0.572298,0,0,0,0,0,0
0.573723,0,0,0,0,0,0
0.575173,0,0,0,0,0,0
0.576566,0,0,0,0,0,0
0.577979,0,0,0,0,0,0
0.579412,0,0,0,0,0,0
0.580826,0,0,1893,0,0,0
0.582225,0,0,0,0,0,0
0.583666,0,0,0,0,0,0
0.585065,0,0,0,0,0,0
0.586458,0,0,0,0,0,0
0.587924,0,0,0,0,0,0
0.589327,0,0,0,0,0,0
0.590794,0,0,3996,0,0,0
0.592055,0,0,0,0,0,0
0.593446,0,0,0,0,0,0
0.594852,0,0,0,0,0,0
0.596370,0,0,0,0,0,0
0.597814,0,0,0,0,0,0
0.599380,0,0,0,0,0,0
0.600793,0,0,0,0,0,0
0.602247,0,0,0,0,0,0
0.603642,0,0,0,0,0,0
0.605042,0,0,0,0,0,0
0.606440,0,0,0,0,0,0
0.607917,0,0,0,0,0,0
0.610256,0,0,0,0,0,0
0.611738,0,0,0,0,0,0
0.613184,0,0,0,0,0,0
0.617068,0,0,0,0,0,0
0.618466,0,0,0,0,0,0
0.619878,0,0,0,0,0,0
0.621407,0,0,0,0,0,0
0.622842,0,0,0,0,0,0
0.624235,0,0,0,0,0,0
0.625631,0,0,0,0,0,0
0.627028,0,0,0,0,0,0
0.628440,0,0,0,0,0,0
0.629835,0,0,0,0,0,0
0.631270,0,0,0,0,0,0
0.632662,0,0,0,0,0,0
0.634057,0,0,0,0,0,0
0.635446,0,0,0,0,0,0
0.636840,0,0,0,0,0,0
0.638273,0,0,0,0,0,0
0.639703,0,0,0,0,0,0
0.641158,0,0,0,0,0,0
0.642562,0,0,0,0,0,0
0.643960,0,0,0,0,0,0
0.645356,0,0,0,0,0,0
0.646785,0,0,0,0,0,0
0.648182,0,0,0,0,0,0
0.649707,0,0,0,0,0,0
0.651266,0,0,0,0,0,0
0.652711,0,0,0,0,0,0
0.654243,0,0,0,0,0,0
0.655860,0,0,0,0,0,0
0.657420,0,0,0,0,0,0
0.658978,0,0,0,0,0,0
0.660541,0,0,0,0,0,0
0.662102,0,0,0,0,0,0
0.663675,0,0,0,0,0,0
0.665241,0,0,0,0,0,0
0.666800,0,0,0,0,0,0
0.668361,0,0,0,0,0,0
0.669922,0,0,0,0,0,0
0.671523,0,0,0,0,0,0
0.673087,0,0,0,0,0,0
0.674660,0,0,0,0,0,0
0.676223,0,0,0,0,0,0
0.677784,0,0,0,0,0,0
0.679384,0,0,0,0,0,0
0.680945,0,0,0,0,0,0
0.682506,0,0,0,0,0,0
0.684068,0,0,0,0,0,0
0.685643,0,0,0,0,0,0
0.687242,0,0,0,0,0,0
0.688803,0,0,0,0,0,0
0.690364,0,0,0,0,0,0
0.691926,0,0,0,0,0,0
0.693488,0,0,0,0,0,0
0.695089,0,0,0,0,0,0
0.696538,0,0,0,0,0,0
0.698070,0,0,0,0,0,0
0.699629,0,0,0,0,0,0
0.701192,0,0,0,0,0,0
0.702794,0,0,0,0,0,0
0.704356,0,0,0,0,0,0
0.705914,0,0,0,0,0,0
0.707775,0,0,0,0,0,0
0.709196,0,0,0,0,0,0
0.710598,0,0,0,0,0,0
0.712038,0,0,0,0,0,0
0.713433,0,0,0,0,0,0
0.714821,0,0,0,0,0,0
0.716210,0,0,0,0,0,0
0.717611,0,0,0,0,0,0
0.719050,0,0,0,0,0,0
0.720415,0,0,0,0,0,0
0.721779,0,0,0,0,0,0
0.723142,0,0,0,0,0,0
0.724506,0,0,0,0,0,0
0.725870,0,0,0,0,0,0
0.727230,0,0,0,0,0,0
0.728584,0,0,0,0,0,0
0.729933,0,0,0,0,0,0
0.731281,0,0,0,0,0,0
0.732629,0,0,0,0,0,0
0.733986,0,0,0,0,0,0
0.735367,0,0,0,0,0,0
0.736787,0,0,0,0,0,0
0.738205,0,0,0,0,0,0
0.739520,0,0,0,0,0,0
0.740940,0,0,0,0,0,0
0.742357,0,0,0,0,0,0
0.743774,0,0,0,0,0,0
0.745191,0,0,0,0,0,0
0.746609,0,0,0,0,0,0
0.748038,0,0,0,0,0,0
0.749456,0,0,0,0,0,0
0.750903,0,0,0,0,0,0
0.753100,0,0,0,0,0,0
0.754827,0,0,0,0,0,0
0.756234,0,0,0,0,0,0
0.757620,0,0,0,0,0,0
0.759048,0,0,0,0,0,0
0.760489,0,0,0,0,0,0
0.761897,0,0,0,0,0,0
0.763295,0,0,0,0,0,0
0.764752,0,0,693,0,0,0
0.765954,0,0,0,0,0,0
0.767388,0,0,0,0,0,0
0.768830,0,0,0,0,0,0
0.770220,0,0,0,0,0,0
0.771610,0,0,0,0,0,0
0.773017,0,0,0,0,0,0
0.774818,0,0,0,0,0,0
0.776611,0,0,3996,0,0,0
0.778515,0,0,0,0,0,0
0.781120,0,0,0,0,0,0
0.782533,0,0,0,0,0,0
0.784233,0,0,0,0,0,0
0.785648,0,0,0,0,0,0
0.787009,0,0,0,0,0,0
0.788365,0,0,0,0,0,0
0.789824,0,0,0,0,0,0
0.791193,0,0,0,0,0,0
0.792751,0,0,0,0,0,0
0.794786,0,0,0,0,0,0
0.796178,0,0,0,0,0,0
0.797567,0,0,0,0,0,0
0.798999,0,0,0,0,0,0
0.800390,0,0,0,0,0,0
0.801778,0,0,0,0,0,0
0.803167,0,0,0,0,0,0
0.804557,0,0,0,0,0,0
0.805954,0,0,0,0,0,0
0.807345,0,0,0,0,0,0
0.808736,0,0,0,0,0,0
0.810131,0,0,0,0,0,0
0.811521,0,0,0,0,0,0
0.813048,0,0,0,0,0,0
0.814438,0,0,0,0,0,0
0.815871,0,0,0,0,0,0
0.817271,0,0,0,0,0,0
0.818788,0,0,0,0,0,0
0.820216,0,0,0,0,0,0
0.821739,0,0,0,0,0,0
0.823333,0,0,0,0,0,0
0.824769,0,0,0,0,0,0
0.826304,0,0,0,0,0,0
0.827879,0,0,0,0,0,0
0.829442,0,0,0,0,0,0
0.831042,0,0,0,0,0,0
0.832606,0,0,0,0,0,0
0.834167,0,0,0,0,0,0
0.835726,0,0,0,0,0,0
0.837292,0,0,0,0,0,0
0.838905,0,0,0,0,0,0
0.840467,0,0,0,0,0,0
0.842027,0,0,0,0,0,0
0.843586,0,0,0,0,0,0
0.845151,0,0,0,0,0,0
0.846711,0,0,0,0,0,0
0.848272,0,0,0,0,0,0
0.849845,0,0,0,0,0,0
0.851405,0,0,0,0,0,0
0.852965,0,0,0,0,0,0
0.854589,0,0,0,0,0,0
0.856299,0,0,0,0,0,0
0.857851,0,0,0,0,0,0
0.859412,0,0,0,0,0,0
0.860984,0,0,0,0,0,0
0.862546,0,0,0,0,0,0
0.864155,0,0,0,0,0,0
0.865719,0,0,0,0,0,0
0.867280,0,0,0,0,0,0
0.868842,0,0,0,0,0,0
0.870406,0,0,0,0,0,0
0.871899,0,0,0,0,0,0
0.873433,0,0,0,0,0,0
0.874993,0,0,0,0,0,0
0.876558,0,0,0,0,0,0
0.878161,0,0,0,0,0,0
0.879722,0,0,0,0,0,0
0.881290,0,0,0,0,0,0
0.882865,0,0,0,0,0,0
0.884430,0,0,0,0,0,0
0.885984,0,0,0,0,0,0
0.887578,0,0,0,0,0,0
0.889188,0,0,0,0,0,0
0.890748,0,0,0,0,0,0
0.892310,0,0,0,0,0,0
0.893884,0,0,0,0,0,0
0.895486,0,0,0,0,0,0
0.897008,0,0,0,0,0,0
0.898538,0,0,0,0,0,0
0.900101,0,0,0,0,0,0
0.901662,0,0,0,0,0,0
0.903265,0,0,0,0,0,0
0.904838,0,0,0,0,0,0
0.906521,0,0,0,0,0,0
0.908088,0,0,0,0,0,0
0.909650,0,0,0,0,0,0
0.911253,0,0,0,0,0,0
0.912816,0,0,0,0,0,0
0.914379,0,0,0,0,0,0
0.915955,0,0,0,0,0,0
0.917509,0,0,0,0,0,0
0.919103,0,0,0,0,0,0
0.920533,0,0,0,0,0,0
0.922099,0,0,0,0,0,0
0.923659,0,0,0,0,0,0
0.925226,0,0,0,0,0,0
0.926840,0,0,0,0,0,0
0.928403,0,0,0,0,0,0
0.929964,0,0,0,0,0,0
0.931522,0,0,0,0,0,0
0.933088,0,0,0,0,0,0
0.934649,0,0,0,0,0,0
0.936257,0,0,0,0,0,0
0.937833,0,0,0,0,0,0
0.939393,0,0,0,0,0,0
0.940955,0,0,0,0,0,0
0.942517,0,0,0,0,0,0
0.944124,0,0,0,0,0,0
0.945687,0,0,0,0,0,0
0.947248,0,0,0,0,0,0
0.948822,0,0,0,0,0,0
0.950375,0,0,0,0,0,0
0.951992,0,0,0,0,0,0
0.953933,0,0,0,0,0,0
0.955512,0,0,0,0,0,0
0.956971,0,0,0,0,0,0
0.958370,0,0,0,0,0,0
0.959783,0,0,0,0,0,0
0.962480,0,0,0,0,0,0
0.963881,0,0,0,0,0,0
0.965274,0,0,0,0,0,0
0.966669,0,0,0,0,0,0
0.968103,0,0,0,0,0,0
0.969498,0,0,0,0,0,0
0.970903,0,0,0,0,0,0
0.972299,0,0,0,0,0,0
0.973693,0,0,0,0,0,0
0.975121,0,0,0,0,0,0
0.976518,0,0,0,0,0,0
0.977913,0,0,0,0,0,0
0.979308,0,0,0,0,0,0
0.980835,0,0,0,0,0,0
0.982285,0,0,0,0,0,0
0.983886,0,0,0,0,0,0
0.985511,0,0,0,0,0,0
0.987070,0,0,0,0,0,0
0.988631,0,0,0,0,0,0
0.990197,0,0,0,0,0,0
0.991738,0,0,0,0,0,0
0.993306,0,0,0,0,0,0
0.994708,0,0,0,0,0,0
0.996107,0,0,0,0,0,0
0.997506,0,0,0,0,0,0
0.998939,0,0,0,0,0,0
1.000339,0,0,0,0,0,0
1.001866,0,0,0,0,0,0
1.003426,0,0,0,0,0,0
1.005063,0,0,0,0,0,0
1.006625,0,0,0,0,0,0
1.008232,0,0,0,0,0,0
1.009794,0,0,0,0,0,0
1.011355,0,0,0,0,0,0
1.012917,0,0,0,0,0,0
1.014470,0,0,0,0,0,0
1.015965,0,0,0,0,0,0
1.017495,0,0,0,0,0,0
1.019053,0,0,0,0,0,0
1.020615,0,0,0,0,0,0
1.022176,0,0,0,0,0,0
1.023688,0,0,0,0,0,0
1.025256,0,0,0,0,0,0
1.026828,0,0,0,0,0,0
1.028565,0,0,0,0,0,0
1.030021,0,0,0,0,0,0
1.031464,0,0,0,0,0,0
1.032860,0,0,0,0,0,0
1.034254,0,0,0,0,0,0
1.035645,0,0,0,0,0,0
1.037035,0,0,0,0,0,0
1.038552,0,0,0,0,0,0
1.040024,0,0,0,0,0,0
1.041547,0,0,0,0,0,0
1.043098,0,0,0,0,0,0
1.044528,0,0,0,0,0,0
1.046058,0,0,0,0,0,0
1.047505,0,0,0,0,0,0
1.049089,0,0,0,0,0,0
1.050647,0,0,0,0,0,0
1.052210,0,0,0,0,0,0
1.053770,0,0,0,0,0,0
1.055371,0,0,0,0,0,0
1.056931,0,0,0,0,0,0
1.058504,0,0,0,0,0,0
1.060065,0,0,0,0,0,0
1.061625,0,0,0,0,0,0
1.063226,0,0,0,0,0,0
1.064788,0,0,0,0,0,0
1.066348,0,0,0,0,0,0
1.067910,0,0,0,0,0,0
1.069483,0,0,0,0,0,0
1.071083,0,0,0,0,0,0
1.072646,0,0,0,0,0,0
1.074207,0,0,0,0,0,0
1.075765,0,0,0,0,0,0
1.077187,0,0,0,0,0,0
1.078590,0,0,0,0,0,0
1.080170,0,0,0,0,0,0
1.081733,0,0,0,0,0,0
1.083291,0,0,0,0,0,0
1.084850,0,0,0,0,0,0
1.086290,0,0,0,0,0,0
1.087830,0,0,0,0,0,0
1.089391,0,0,0,0,0,0
1.090964,0,0,0,0,0,0
1.092528,0,0,0,0,0,0
1.094082,0,0,0,0,0,0
1.095635,0,0,0,0,0,0
1.097225,0,0,0,0,0,0
1.098786,0,0,0,0,0,0
1.100350,0,0,0,0,0,0
1.101925,0,0,0,0,0,0
1.103528,0,0,0,0,0,0
1.105093,0,0,0,0,0,0
1.106654,0,0,0,0,0,0
1.108219,0,0,0,0,0,0
1.109781,0,0,0,0,0,0
1.111384,0,0,0,0,0,0
1.112832,0,0,0,0,0,0
1.114366,0,0,0,0,0,0
1.115930,0,0,0,0,0,0
1.117493,0,0,0,0,0,0
1.119097,0,0,0,0,0,0
1.120660,0,0,0,0,0,0
1.122223,0,0,0,0,0,0
1.123875,0,0,0,0,0,0
1.125372,0,0,0,0,0,0
1.126818,0,0,0,0,0,0
1.128349,0,0,0,0,0,0
1.129912,0,0,0,0,0,0
1.131473,0,0,0,0,0,0
1.133170,0,0,0,0,0,0
1.134742,0,0,0,0,0,0
1.136306,0,0,0,0,0,0
1.137869,0,0,0,0,0,0
1.139430,0,0,0,0,0,0
1.140864,0,0,0,0,0,0
1.142395,0,0,0,0,0,0
1.143960,0,0,0,0,0,0
1.145535,0,0,0,0,0,0
1.147096,0,0,0,0,0,0
1.148659,0,0,0,0,0,0
1.150212,0,0,0,0,0,0
1.151765,0,0,0,0,0,0
1.153258,0,0,0,0,0,0
1.154660,0,0,0,0,0,0
1.156093,0,0,0,0,0,0
1.157505,0,0,0,0,0,0
1.158945,0,0,0,0,0,0
1.160346,0,0,0,0,0,0
1.161932,0,0,0,0,0,0
1.163813,0,0,0,0,0,0
1.165216,0,0,0,0,0,0
1.166624,0,0,0,0,0,0
1.168061,0,0,0,0,0,0
1.169459,0,0,0,0,0,0
1.170905,0,0,0,0,0,0
1.172304,0,0,0,0,0,0
1.173702,0,0,0,0,0,0
1.175133,0,0,0,0,0,0
1.176533,0,0,0,0,0,0
1.177981,0,0,0,0,0,0
1.179506,0,0,0,0,0,0
1.181032,0,0,0,0,0,0
1.182563,0,0,0,0,0,0
1.184440,0,0,0,0,0,0
1.185814,0,0,0,0,0,0
1.187356,0,0,0,0,0,0
1.188832,0,0,0,0,0,0
1.190330,0,0,0,0,0,0
1.192127,0,0,0,0,0,0
1.193611,0,0,0,0,0,0
1.195105,0,0,0,0,0,0
1.196508,0,0,0,0,0,0
1.197900,0,0,0,0,0,0
1.199342,0,0,0,0,0,0
1.200734,0,0,0,0,0,0
1.202124,0,0,0,0,0,0
1.203640,0,0,0,0,0,0
1.205204,0,0,0,0,0,0
1.206631,0,0,0,0,0,0
1.208158,0,0,0,0,0,0
1.209620,0,0,0,0,0,0
1.211070,0,0,0,0,0,0
1.212531,0,0,0,0,0,0
1.213941,0,0,0,0,0,0
1.215383,0,0,0,0,0,0
