elapsed_s,RBBM_NEVER_COUNT,RBBM_US_ALWAYS_COUNT,RBBM_US_ALWAYS_ON,RBBM_US_STATUS_MASKED
1.115441,0,369987,3860,2592
1.116997,0,371054,3871,2578
1.118552,0,426336,4462,2589
1.120200,0,370052,3859,2578
1.121753,0,368885,3847,2667
1.123310,0,371495,3875,2592
1.124881,0,370803,3869,2580
1.126437,0,370848,3869,2582
1.128037,0,371094,3871,2593
1.129593,0,369568,3855,2585
1.131152,0,370506,3865,2587
1.132708,0,370559,3865,2596
1.134263,0,370095,3860,2575
1.135877,0,370846,3870,2589
1.137475,0,400389,4184,2585
1.139016,0,407079,4255,2586
1.140501,0,400302,4183,2577
1.141945,0,381886,3987,2595
1.143502,0,361000,3764,2589
1.144897,0,361878,3773,2599
1.146300,0,360709,3760,2696
1.147817,0,386134,4031,2579
1.149233,0,361631,3771,2582
1.150624,0,361896,3773,2585
1.152056,0,360760,3760,2584
1.153446,0,359625,3749,2592
1.154835,0,406338,4246,2587
1.156358,0,360058,3753,2579
1.157747,0,359137,3744,2595
1.159312,0,370737,3866,2579
1.160869,0,370040,3860,2588
1.162423,0,370606,3867,2581
1.163979,0,371961,3880,2587
1.165468,0,373558,3897,2592
1.166914,0,346351,3925,2141
1.168312,0,333639,3755,2138
1.169702,0,332789,3747,2148
1.171091,0,333781,3757,2148
1.172480,0,333310,3750,2149
1.173868,0,332784,3747,2306
1.175292,0,333368,3753,2136
1.176809,0,341431,3846,2139
1.178380,0,342701,3861,2179
1.179932,0,343465,3868,2139
1.181485,0,342403,3857,2148
1.183040,0,379169,4281,2148
1.184637,0,341975,3851,2245
1.186189,0,342456,3858,2144
1.187741,0,342831,3861,2145
1.189309,0,344062,3875,2143
1.190928,0,434629,4920,2139
1.192589,0,342169,3854,2142
1.194140,0,342247,3857,2141
1.195694,0,342333,3855,2144
1.197247,0,342612,3860,2143
1.198800,0,342602,3859,2138
1.200229,0,334817,3768,2256
1.201753,0,342971,3865,2392
1.203308,0,342224,3854,2254
1.204861,0,342825,3862,2269
1.206413,0,341967,3851,2251
1.208009,0,343060,3865,2257
1.209562,0,341334,3844,2248
1.211130,0,342757,3860,2310
1.212683,0,343116,3865,2258
1.214234,0,342578,3860,2253
1.215831,0,343066,3864,2249
1.217385,0,342000,3852,2253
1.218939,0,384330,4340,2252
1.220540,0,341603,3848,2372
1.222103,0,342111,3853,2255
1.223700,0,341958,3852,2263
1.225252,0,341908,3851,2255
1.226803,0,380934,4302,2395
1.228401,0,340230,3832,2256
1.229950,0,341963,3851,2256
1.231549,0,341321,3845,2423
1.233115,0,341852,3848,2254
1.234665,0,343847,3873,2251
1.236219,0,341310,3844,2249
1.237769,0,341308,3844,2254
1.239365,0,341788,3850,2261
1.240916,0,340747,3838,2260
1.242466,0,340618,3836,2252
1.243903,0,332648,3745,2257
1.245425,0,341893,3850,2246
1.246978,0,377861,4265,2352
1.248574,0,339751,3825,2257
1.250123,0,341157,3842,2251
1.251676,0,342046,3851,2249
1.253227,0,341394,3845,2247
1.254667,0,337480,3802,2387
1.256198,0,341937,3851,2398
1.257752,0,341917,3851,2398
1.259307,0,342947,3863,2497
1.260862,0,340788,3837,2394
1.262414,0,342098,3854,2393
1.264014,0,343367,3868,2400
1.265583,0,342048,3853,2404
1.267140,0,341704,3849,2395
1.268694,0,341628,3848,2395
1.270247,0,343257,3867,2543
1.271847,0,342622,3859,2400
1.273402,0,342070,3853,2459
1.274958,0,342684,3860,2484
1.276527,0,341784,3850,2518
1.278080,0,342522,3858,2404
1.279679,0,342311,3857,2392
1.281234,0,341088,3840,2395
1.282785,0,346610,3905,2719
1.284344,0,343005,3863,2393
1.285897,0,340453,3835,2398
1.287511,0,342101,3852,2464
1.289064,0,342243,3855,2405
1.290617,0,346208,3900,2409
