elapsed_s,PC_S_TESS_SETUP_ACTIVE,PC_S_TESS_PID_ACTIVE,PC_S_TESS_PRIM_GEN_ACTIVE,PC_S_TESS_FACTOR_TRANS,PC_S_TESS_PC_UV_TRANS,PC_S_TESS_PC_UV_PATCHES,PC_S_MESH_VS_WAVES
0.186227,0,0,0,0,0,0,0
0.187794,0,0,0,0,0,0,0
0.189360,0,0,0,0,0,0,0
0.190932,0,0,0,0,0,0,0
0.192510,0,0,0,0,0,0,0
0.194080,0,0,0,0,0,0,0
0.195647,0,0,0,0,0,0,0
0.197213,0,0,0,0,0,0,0
0.198784,0,0,0,0,0,0,0
0.200349,0,0,0,0,0,0,0
0.201961,0,0,0,0,0,0,0
0.203543,0,0,0,0,0,0,0
0.205109,0,0,0,0,0,0,0
0.206643,0,0,0,0,0,0,0
0.208179,0,0,0,0,0,0,0
0.209748,0,0,0,0,0,0,0
0.211315,0,0,0,0,0,0,0
0.212880,0,0,0,0,0,0,0
0.214333,0,0,0,0,0,0,0
0.215870,0,0,0,0,0,0,0
0.217436,0,0,0,0,0,0,0
0.219094,0,0,0,0,0,0,0
0.220658,0,0,0,0,0,0,0
0.222227,0,0,0,0,0,0,0
0.223795,0,0,0,0,0,0,0
0.225374,0,0,0,0,0,0,0
0.226945,0,0,0,0,0,0,0
0.228511,0,0,0,0,0,0,0
0.230079,0,0,0,0,0,0,0
0.231646,0,0,0,0,0,0,0
0.233211,0,0,0,0,0,0,0
0.234705,0,0,0,0,0,0,0
0.236257,0,0,0,0,0,0,0
0.237825,0,0,0,0,0,0,0
0.239478,0,0,0,0,0,0,0
0.241042,0,0,0,0,0,0,0
0.242609,0,0,0,0,0,0,0
0.244177,0,0,0,0,0,0,0
0.245748,0,0,0,0,0,0,0
0.247327,0,0,0,0,0,0,0
0.248894,0,0,0,0,0,0,0
0.250461,0,0,0,0,0,0,0
0.252115,0,0,0,0,0,0,0
0.253685,0,0,0,0,0,0,0
0.255254,0,0,0,0,0,0,0
0.256822,0,0,0,0,0,0,0
0.258404,0,0,0,0,0,0,0
0.259970,0,0,0,0,0,0,0
0.261583,0,0,0,0,0,0,0
0.263151,0,0,0,0,0,0,0
0.264717,0,0,0,0,0,0,0
0.266287,0,0,0,0,0,0,0
0.267855,0,0,0,0,0,0,0
0.269432,0,0,0,0,0,0,0
0.271101,0,0,0,0,0,0,0
0.272510,0,0,0,0,0,0,0
0.274047,0,0,0,0,0,0,0
0.281541,0,0,0,0,0,0,0
0.283015,0,0,0,0,0,0,0
0.284386,0,0,0,0,0,0,0
0.285742,0,0,0,0,0,0,0
0.287101,0,0,0,0,0,0,0
0.288456,0,0,0,0,0,0,0
0.289813,0,0,0,0,0,0,0
0.291170,0,0,0,0,0,0,0
0.292526,0,0,0,0,0,0,0
0.293894,0,0,0,0,0,0,0
0.295251,0,0,0,0,0,0,0
0.296606,0,0,0,0,0,0,0
0.298095,0,0,0,0,0,0,0
0.299680,0,0,0,0,0,0,0
0.301247,0,0,0,0,0,0,0
0.302820,0,0,0,0,0,0,0
0.304400,0,0,0,0,0,0,0
0.305973,0,0,0,0,0,0,0
0.307541,0,0,0,0,0,0,0
0.309109,0,0,0,0,0,0,0
0.310626,0,0,0,0,0,0,0
0.312164,0,0,0,0,0,0,0
0.313779,0,0,0,0,0,0,0
0.315361,0,0,0,0,0,0,0
0.316928,0,0,0,0,0,0,0
0.318496,0,0,0,0,0,0,0
0.320056,0,0,0,0,0,0,0
0.321632,0,0,0,0,0,0,0
0.323200,0,0,0,0,0,0,0
0.324765,0,0,0,0,0,0,0
0.326343,0,0,0,0,0,0,0
0.327909,0,0,0,0,0,0,0
0.329521,0,0,0,0,0,0,0
0.331088,0,0,0,0,0,0,0
0.332654,0,0,0,0,0,0,0
0.334222,0,0,0,0,0,0,0
0.335789,0,0,0,0,0,0,0
0.337367,0,0,0,0,0,0,0
0.338939,0,0,0,0,0,0,0
0.340503,0,0,0,0,0,0,0
0.342071,0,0,0,0,0,0,0
0.343639,0,0,0,0,0,0,0
0.345204,0,0,0,0,0,0,0
0.346820,0,0,0,0,0,0,0
0.348398,0,0,0,0,0,0,0
0.349966,0,0,0,0,0,0,0
0.351533,0,0,0,0,0,0,0
0.353096,0,0,0,0,0,0,0
0.354619,0,0,0,0,0,0,0
0.356156,0,0,0,0,0,0,0
0.357724,0,0,0,0,0,0,0
0.359301,0,0,0,0,0,0,0
0.360864,0,0,0,0,0,0,0
0.362304,0,0,0,0,0,0,0
0.363849,0,0,0,0,0,0,0
0.365415,0,0,0,0,0,0,0
0.367055,0,0,0,0,0,0,0
0.368620,0,0,0,0,0,0,0
0.370202,0,0,0,0,0,0,0
0.371770,0,0,0,0,0,0,0
0.373336,0,0,0,0,0,0,0
0.374909,0,0,0,0,0,0,0
0.376476,0,0,0,0,0,0,0
0.378088,0,0,0,0,0,0,0
0.379656,0,0,0,0,0,0,0
0.381235,0,0,0,0,0,0,0
0.382808,0,0,0,0,0,0,0
0.384373,0,0,0,0,0,0,0
0.385942,0,0,0,0,0,0,0
0.387510,0,0,0,0,0,0,0
0.389076,0,0,0,0,0,0,0
0.390514,0,0,0,0,0,0,0
0.392061,0,0,0,0,0,0,0
0.393676,0,0,0,0,0,0,0
0.395244,0,0,0,0,0,0,0
0.396974,0,0,0,0,0,0,0
0.398614,0,0,0,0,0,0,0
0.400043,0,0,0,0,0,0,0
0.401556,0,0,0,0,0,0,0
0.403066,0,0,0,0,0,0,0
0.404655,0,0,0,0,0,0,0
0.406264,0,0,0,0,0,0,0
0.407734,0,0,0,0,0,0,0
0.409218,0,0,0,0,0,0,0
0.410873,0,0,0,0,0,0,0
0.412584,0,0,0,0,0,0,0
0.414016,0,0,0,0,0,0,0
0.415418,0,0,0,0,0,0,0
0.416815,0,0,0,0,0,0,0
0.418215,0,0,0,0,0,0,0
0.419620,0,0,0,0,0,0,0
0.421023,0,0,0,0,0,0,0
0.422425,0,0,0,0,0,0,0
0.423957,0,0,0,0,0,0,0
0.425410,0,0,0,0,0,0,0
0.426871,0,0,0,0,0,0,0
0.428276,0,0,0,0,0,0,0
0.429682,0,0,0,0,0,0,0
0.431085,0,0,0,0,0,0,0
0.432488,0,0,0,0,0,0,0
0.434024,0,0,0,0,0,0,0
0.435481,0,0,0,0,0,0,0
0.437021,0,0,0,0,0,0,0
0.438590,0,0,0,0,0,0,0
0.440159,0,0,0,0,0,0,0
0.441775,0,0,0,0,0,0,0
0.443346,0,0,0,0,0,0,0
0.444925,0,0,0,0,0,0,0
0.446507,0,0,0,0,0,0,0
0.448067,0,0,0,0,0,0,0
0.449803,0,0,0,0,0,0,0
0.451216,0,0,0,0,0,0,0
0.452626,0,0,0,0,0,0,0
0.454163,0,0,0,0,0,0,0
0.455732,0,0,0,0,0,0,0
0.457312,0,0,0,0,0,0,0
0.458933,0,0,0,0,0,0,0
0.460501,0,0,0,0,0,0,0
0.462071,0,0,0,0,0,0,0
0.463641,0,0,0,0,0,0,0
0.465208,0,0,0,0,0,0,0
0.466781,0,0,0,0,0,0,0
0.468363,0,0,0,0,0,0,0
0.469933,0,0,0,0,0,0,0
0.471503,0,0,0,0,0,0,0
0.473070,0,0,0,0,0,0,0
0.474509,0,0,0,0,0,0,0
0.476048,0,0,0,0,0,0,0
0.477618,0,0,0,0,0,0,0
0.479191,0,0,0,0,0,0,0
0.480749,0,0,0,0,0,0,0
0.482513,0,0,0,0,0,0,0
0.484057,0,0,0,0,0,0,0
0.485627,0,0,0,0,0,0,0
0.487197,0,0,0,0,0,0,0
0.488765,0,0,0,0,0,0,0
0.490222,0,0,0,0,0,0,0
0.491763,0,0,0,0,0,0,0
0.493330,0,0,0,0,0,0,0
0.494906,0,0,0,0,0,0,0
0.496473,0,0,0,0,0,0,0
0.498044,0,0,0,0,0,0,0
0.499613,0,0,0,0,0,0,0
0.501192,0,0,0,0,0,0,0
0.502765,0,0,0,0,0,0,0
0.504332,0,0,0,0,0,0,0
0.505948,0,0,0,0,0,0,0
0.507518,0,0,0,0,0,0,0
0.509085,0,0,0,0,0,0,0
0.510719,0,0,0,0,0,0,0
0.512291,0,0,0,0,0,0,0
0.513727,0,0,0,0,0,0,0
0.515302,0,0,0,0,0,0,0
0.516871,0,0,0,0,0,0,0
0.518439,0,0,0,0,0,0,0
0.520007,0,0,0,0,0,0,0
0.521620,0,0,0,0,0,0,0
0.523202,0,0,0,0,0,0,0
0.524768,0,0,0,0,0,0,0
0.526337,0,0,0,0,0,0,0
0.527905,0,0,0,0,0,0,0
0.529474,0,0,0,0,0,0,0
0.531044,0,0,0,0,0,0,0
0.532610,0,0,0,0,0,0,0
0.534191,0,0,0,0,0,0,0
0.535761,0,0,0,0,0,0,0
0.537328,0,0,0,0,0,0,0
0.538947,0,0,0,0,0,0,0
0.540514,0,0,0,0,0,0,0
0.542126,0,0,0,0,0,0,0
0.543694,0,0,0,0,0,0,0
0.545274,0,0,0,0,0,0,0
0.546808,0,0,0,0,0,0,0
0.548215,0,0,0,0,0,0,0
0.549749,0,0,0,0,0,0,0
0.551318,0,0,0,0,0,0,0
0.552884,0,0,0,0,0,0,0
0.554453,0,0,0,0,0,0,0
0.556035,0,0,0,0,0,0,0
0.557604,0,0,0,0,0,0,0
0.559172,0,0,0,0,0,0,0
0.560738,0,0,0,0,0,0,0
0.562181,0,0,0,0,0,0,0
0.563725,0,0,0,0,0,0,0
0.565292,0,0,0,0,0,0,0
0.566884,0,0,0,0,0,0,0
0.568448,0,0,0,0,0,0,0
0.569895,0,0,0,0,0,0,0
0.571437,0,0,0,0,0,0,0
0.573005,0,0,0,0,0,0,0
0.574575,0,0,0,0,0,0,0
0.576145,0,0,0,0,0,0,0
0.577729,0,0,0,0,0,0,0
0.579299,0,0,0,0,0,0,0
0.580867,0,0,0,0,0,0,0
0.582437,0,0,0,0,0,0,0
0.584006,0,0,0,0,0,0,0
0.585621,0,0,0,0,0,0,0
0.587190,0,0,0,0,0,0,0
0.588774,0,0,0,0,0,0,0
0.590341,0,0,0,0,0,0,0
0.591910,0,0,0,0,0,0,0
0.593480,0,0,0,0,0,0,0
0.595048,0,0,0,0,0,0,0
0.596615,0,0,0,0,0,0,0
0.598186,0,0,0,0,0,0,0
0.599767,0,0,0,0,0,0,0
0.601334,0,0,0,0,0,0,0
0.602953,0,0,0,0,0,0,0
0.604520,0,0,0,0,0,0,0
0.606090,0,0,0,0,0,0,0
0.607659,0,0,0,0,0,0,0
0.609226,0,0,0,0,0,0,0
0.610811,0,0,0,0,0,0,0
0.612378,0,0,0,0,0,0,0
0.613947,0,0,0,0,0,0,0
0.615516,0,0,0,0,0,0,0
0.617082,0,0,0,0,0,0,0
0.618781,0,0,0,0,0,0,0
0.620350,0,0,0,0,0,0,0
0.621932,0,0,0,0,0,0,0
0.623500,0,0,0,0,0,0,0
0.625065,0,0,0,0,0,0,0
0.626633,0,0,0,0,0,0,0
0.628201,0,0,0,0,0,0,0
0.629770,0,0,0,0,0,0,0
0.631341,0,0,0,0,0,0,0
0.632919,0,0,0,0,0,0,0
0.634488,0,0,0,0,0,0,0
0.636056,0,0,0,0,0,0,0
0.637625,0,0,0,0,0,0,0
0.639194,0,0,0,0,0,0,0
0.640760,0,0,0,0,0,0,0
0.642328,0,0,0,0,0,0,0
0.643909,0,0,0,0,0,0,0
0.645479,0,0,0,0,0,0,0
0.647048,0,0,0,0,0,0,0
0.648614,0,0,0,0,0,0,0
0.650226,0,0,0,0,0,0,0
0.651795,0,0,0,0,0,0,0
0.653362,0,0,0,0,0,0,0
0.654948,0,0,0,0,0,0,0
0.656514,0,0,0,0,0,0,0
0.658083,0,0,0,0,0,0,0
0.659650,0,0,0,0,0,0,0
0.661224,0,0,0,0,0,0,0
0.662730,0,0,0,0,0,0,0
0.664143,0,0,0,0,0,0,0
0.665622,0,0,0,0,0,0,0
0.667023,0,0,0,0,0,0,0
0.668420,0,0,0,0,0,0,0
0.669820,0,0,0,0,0,0,0
0.671353,0,0,0,0,0,0,0
0.672917,0,0,0,0,0,0,0
0.674484,0,0,0,0,0,0,0
0.676066,0,0,0,0,0,0,0
0.677635,0,0,0,0,0,0,0
0.679203,0,0,0,0,0,0,0
0.680770,0,0,0,0,0,0,0
0.682338,0,0,0,0,0,0,0
0.683905,0,0,0,0,0,0,0
0.685473,0,0,0,0,0,0,0
0.687054,0,0,0,0,0,0,0
0.688621,0,0,0,0,0,0,0
0.690192,0,0,0,0,0,0,0
0.691760,0,0,0,0,0,0,0
0.693326,0,0,0,0,0,0,0
0.694899,0,0,0,0,0,0,0
0.696465,0,0,0,0,0,0,0
0.698090,0,0,0,0,0,0,0
0.699658,0,0,0,0,0,0,0
0.701224,0,0,0,0,0,0,0
0.702794,0,0,0,0,0,0,0
0.704360,0,0,0,0,0,0,0
0.705930,0,0,0,0,0,0,0
0.707497,0,0,0,0,0,0,0
0.709076,0,0,0,0,0,0,0
0.710516,0,0,0,0,0,0,0
0.712047,0,0,0,0,0,0,0
0.713668,0,0,0,0,0,0,0
0.715237,0,0,0,0,0,0,0
0.716803,0,0,0,0,0,0,0
0.718371,0,0,0,0,0,0,0
0.719953,0,0,0,0,0,0,0
0.721522,0,0,0,0,0,0,0
0.723104,0,0,0,0,0,0,0
0.724667,0,0,0,0,0,0,0
0.726235,0,0,0,0,0,0,0
0.727804,0,0,0,0,0,0,0
0.729370,0,0,0,0,0,0,0
0.731003,0,0,0,0,0,0,0
0.732570,0,0,0,0,0,0,0
0.734139,0,0,0,0,0,0,0
0.735722,0,0,0,0,0,0,0
0.737292,0,0,0,0,0,0,0
0.738700,0,0,0,0,0,0,0
0.740108,0,0,0,0,0,0,0
0.741652,0,0,0,0,0,0,0
0.743221,0,0,0,0,0,0,0
0.744787,0,0,0,0,0,0,0
0.746355,0,0,0,0,0,0,0
0.747800,0,0,0,0,0,0,0
0.749341,0,0,0,0,0,0,0
0.750914,0,0,0,0,0,0,0
0.752495,0,0,0,0,0,0,0
0.754065,0,0,0,0,0,0,0
0.755634,0,0,0,0,0,0,0
0.757199,0,0,0,0,0,0,0
0.758771,0,0,0,0,0,0,0
0.760338,0,0,0,0,0,0,0
0.761960,0,0,0,0,0,0,0
0.763525,0,0,0,0,0,0,0
0.765071,0,0,0,0,0,0,0
0.766513,0,0,0,0,0,0,0
0.768054,0,0,0,0,0,0,0
0.769624,0,0,0,0,0,0,0
0.771195,0,0,0,0,0,0,0
0.772764,0,0,0,0,0,0,0
0.774345,0,0,0,0,0,0,0
0.775916,0,0,0,0,0,0,0
0.777530,0,0,0,0,0,0,0
0.779101,0,0,0,0,0,0,0
0.780669,0,0,0,0,0,0,0
0.782240,0,0,0,0,0,0,0
0.783811,0,0,0,0,0,0,0
0.785393,0,0,0,0,0,0,0
0.786964,0,0,0,0,0,0,0
0.788531,0,0,0,0,0,0,0
0.790103,0,0,0,0,0,0,0
0.791673,0,0,0,0,0,0,0
0.793242,0,0,0,0,0,0,0
0.794861,0,0,0,0,0,0,0
0.796442,0,0,0,0,0,0,0
0.798012,0,0,0,0,0,0,0
0.799583,0,0,0,0,0,0,0
0.801151,0,0,0,0,0,0,0
0.802810,0,0,0,0,0,0,0
0.804377,0,0,0,0,0,0,0
0.805949,0,0,0,0,0,0,0
0.807531,0,0,0,0,0,0,0
0.809098,0,0,0,0,0,0,0
0.810773,0,0,0,0,0,0,0
0.812342,0,0,0,0,0,0,0
0.813914,0,0,0,0,0,0,0
0.815485,0,0,0,0,0,0,0
0.817053,0,0,0,0,0,0,0
0.818510,0,0,0,0,0,0,0
0.820086,0,0,0,0,0,0,0
0.821659,0,0,0,0,0,0,0
0.823231,0,0,0,0,0,0,0
0.824799,0,0,0,0,0,0,0
0.826372,0,0,0,0,0,0,0
0.827942,0,0,0,0,0,0,0
0.829528,0,0,0,0,0,0,0
0.831089,0,0,0,0,0,0,0
0.832648,0,0,0,0,0,0,0
0.834084,0,0,0,0,0,0,0
0.835622,0,0,0,0,0,0,0
0.837189,0,0,0,0,0,0,0
0.838764,0,0,0,0,0,0,0
0.840343,0,0,0,0,0,0,0
0.841958,0,0,0,0,0,0,0
0.843527,0,0,0,0,0,0,0
0.845095,0,0,0,0,0,0,0
0.846714,0,0,0,0,0,0,0
0.848282,0,0,0,0,0,0,0
0.849854,0,0,0,0,0,0,0
0.851436,0,0,0,0,0,0,0
0.853003,0,0,0,0,0,0,0
0.854572,0,0,0,0,0,0,0
0.856141,0,0,0,0,0,0,0
0.857757,0,0,0,0,0,0,0
0.859328,0,0,0,0,0,0,0
0.860895,0,0,0,0,0,0,0
0.862477,0,0,0,0,0,0,0
0.864048,0,0,0,0,0,0,0
0.865617,0,0,0,0,0,0,0
0.867187,0,0,0,0,0,0,0
0.868755,0,0,0,0,0,0,0
0.870325,0,0,0,0,0,0,0
0.871894,0,0,0,0,0,0,0
0.873347,0,0,0,0,0,0,0
0.874939,0,0,0,0,0,0,0
0.876510,0,0,0,0,0,0,0
0.878084,0,0,0,0,0,0,0
0.879657,0,0,0,0,0,0,0
0.881228,0,0,0,0,0,0,0
0.882805,0,0,0,0,0,0,0
0.884390,0,0,0,0,0,0,0
0.885965,0,0,0,0,0,0,0
0.887538,0,0,0,0,0,0,0
0.889109,0,0,0,0,0,0,0
0.890822,0,0,0,0,0,0,0
0.892393,0,0,0,0,0,0,0
0.893967,0,0,0,0,0,0,0
0.895553,0,0,0,0,0,0,0
0.897125,0,0,0,0,0,0,0
0.898751,0,0,0,0,0,0,0
0.900316,0,0,0,0,0,0,0
0.901889,0,0,0,0,0,0,0
0.903461,0,0,0,0,0,0,0
0.905030,0,0,0,0,0,0,0
0.906487,0,0,0,0,0,0,0
0.908028,0,0,0,0,0,0,0
0.909479,0,0,0,0,0,0,0
0.911021,0,0,0,0,0,0,0
0.912472,0,0,0,0,0,0,0
0.914020,0,0,0,0,0,0,0
0.915593,0,0,0,0,0,0,0
0.917175,0,0,0,0,0,0,0
0.918750,0,0,0,0,0,0,0
0.920319,0,0,0,0,0,0,0
0.921937,0,0,0,0,0,0,0
0.923509,0,0,0,0,0,0,0
0.925079,0,0,0,0,0,0,0
0.926519,0,0,0,0,0,0,0
0.927945,0,0,0,0,0,0,0
0.929487,0,0,0,0,0,0,0
0.931060,0,0,0,0,0,0,0
0.932630,0,0,0,0,0,0,0
0.934203,0,0,0,0,0,0,0
0.935776,0,0,0,0,0,0,0
0.937347,0,0,0,0,0,0,0
0.938983,0,0,0,0,0,0,0
0.940553,0,0,0,0,0,0,0
0.942128,0,0,0,0,0,0,0
0.943701,0,0,0,0,0,0,0
0.945270,0,0,0,0,0,0,0
0.946802,0,0,0,0,0,0,0
0.948213,0,0,0,0,0,0,0
0.949761,0,0,0,0,0,0,0
0.951334,0,0,0,0,0,0,0
0.952904,0,0,0,0,0,0,0
0.954477,0,0,0,0,0,0,0
0.956049,0,0,0,0,0,0,0
0.957623,0,0,0,0,0,0,0
0.959196,0,0,0,0,0,0,0
0.960779,0,0,0,0,0,0,0
0.962351,0,0,0,0,0,0,0
0.963906,0,0,0,0,0,0,0
0.965521,0,0,0,0,0,0,0
0.967156,0,0,0,0,0,0,0
0.968729,0,0,0,0,0,0,0
0.970305,0,0,0,0,0,0,0
0.971892,0,0,0,0,0,0,0
0.973520,0,0,0,0,0,0,0
0.975092,0,0,0,0,0,0,0
0.976665,0,0,0,0,0,0,0
0.978240,0,0,0,0,0,0,0
0.979815,0,0,0,0,0,0,0
0.981398,0,0,0,0,0,0,0
0.983028,0,0,0,0,0,0,0
0.984599,0,0,0,0,0,0,0
0.986221,0,0,0,0,0,0,0
0.987795,0,0,0,0,0,0,0
0.989368,0,0,0,0,0,0,0
0.990940,0,0,0,0,0,0,0
0.992509,0,0,0,0,0,0,0
0.993964,0,0,0,0,0,0,0
0.995509,0,0,0,0,0,0,0
0.997080,0,0,0,0,0,0,0
0.998716,0,0,0,0,0,0,0
1.000290,0,0,0,0,0,0,0
1.001910,0,0,0,0,0,0,0
1.003483,0,0,0,0,0,0,0
1.005276,0,0,0,0,0,0,0
1.006758,0,0,0,0,0,0,0
1.008181,0,0,0,0,0,0,0
1.009596,0,0,0,0,0,0,0
1.011006,0,0,0,0,0,0,0
1.012414,0,0,0,0,0,0,0
1.013823,0,0,0,0,0,0,0
1.015246,0,0,0,0,0,0,0
1.016784,0,0,0,0,0,0,0
1.018359,0,0,0,0,0,0,0
1.019935,0,0,0,0,0,0,0
1.021510,0,0,0,0,0,0,0
1.023075,0,0,0,0,0,0,0
1.024638,0,0,0,0,0,0,0
1.026092,0,0,0,0,0,0,0
1.027542,0,0,0,0,0,0,0
1.028951,0,0,0,0,0,0,0
1.030361,0,0,0,0,0,0,0
1.031769,0,0,0,0,0,0,0
1.033175,0,0,0,0,0,0,0
1.034626,0,0,0,0,0,0,0
1.036163,0,0,0,0,0,0,0
1.037625,0,0,0,0,0,0,0
1.039065,0,0,0,0,0,0,0
1.040634,0,0,0,0,0,0,0
1.042204,0,0,0,0,0,0,0
1.043776,0,0,0,0,0,0,0
1.045345,0,0,0,0,0,0,0
1.046920,0,0,0,0,0,0,0
1.048507,0,0,0,0,0,0,0
1.050123,0,0,0,0,0,0,0
1.051693,0,0,0,0,0,0,0
1.053261,0,0,0,0,0,0,0
1.054836,0,0,0,0,0,0,0
1.056404,0,0,0,0,0,0,0
1.057958,0,0,0,0,0,0,0
1.059535,0,0,0,0,0,0,0
1.061103,0,0,0,0,0,0,0
1.062623,0,0,0,0,0,0,0
1.064038,0,0,0,0,0,0,0
1.065620,0,0,0,0,0,0,0
1.067190,0,0,0,0,0,0,0
1.068759,0,0,0,0,0,0,0
1.070341,0,0,0,0,0,0,0
1.071912,0,0,0,0,0,0,0
1.073484,0,0,0,0,0,0,0
1.075055,0,0,0,0,0,0,0
1.076624,0,0,0,0,0,0,0
1.078196,0,0,0,0,0,0,0
1.079768,0,0,0,0,0,0,0
1.081347,0,0,0,0,0,0,0
1.082969,0,0,0,0,0,0,0
1.084537,0,0,0,0,0,0,0
1.086109,0,0,0,0,0,0,0
1.087679,0,0,0,0,0,0,0
1.089247,0,0,0,0,0,0,0
1.090820,0,0,0,0,0,0,0
1.092274,0,0,0,0,0,0,0
1.093817,0,0,0,0,0,0,0
1.095386,0,0,0,0,0,0,0
1.096991,0,0,0,0,0,0,0
1.098562,0,0,0,0,0,0,0
1.100133,0,0,0,0,0,0,0
1.101704,0,0,0,0,0,0,0
1.103288,0,0,0,0,0,0,0
1.104857,0,0,0,0,0,0,0
1.106427,0,0,0,0,0,0,0
1.107996,0,0,0,0,0,0,0
