elapsed_s,PC_US_STARVE_CYCLES_DI,PC_US_VIS_STREAMS_LOADED,PC_US_INSTANCES,PC_US_DEAD_PRIM,PC_US_SLICE_LIVE_PRIM,PC_US_3D_DRAWCALLS,PC_US_2D_DRAWCALLS,PC_US_NON_DRAWCALL_GLOBAL_EVENTS
0.091801,0,0,0,0,0,0,0,0
0.093141,0,0,0,0,0,0,0,0
0.094473,0,0,0,0,0,0,0,0
0.095802,0,0,0,0,0,0,0,0
0.097137,0,0,0,0,0,0,0,0
0.098466,0,0,0,0,0,0,0,0
0.099845,0,0,0,0,0,0,0,0
0.101174,0,0,0,0,0,0,0,0
0.102552,0,0,0,0,0,0,0,68
0.103994,0,0,0,0,0,0,0,0
0.105428,0,0,0,0,0,0,0,0
0.106865,0,0,0,0,0,0,0,0
0.108304,0,0,0,0,0,0,0,0
0.109740,0,0,0,0,0,0,0,0
0.111175,0,0,0,0,0,0,0,0
0.112514,0,0,0,0,0,0,0,0
0.113840,0,0,0,0,0,0,0,0
0.115167,0,0,0,0,0,0,0,0
0.116524,0,0,0,0,0,0,0,0
0.117811,0,0,0,0,0,0,0,0
0.119205,0,0,0,0,0,0,0,0
0.120619,0,0,0,0,0,0,0,0
0.122007,0,0,0,0,0,0,0,0
0.123395,0,0,0,0,0,0,0,0
0.124671,0,0,0,0,0,0,0,0
0.126058,0,0,0,0,0,0,0,0
0.127445,0,0,0,0,0,0,0,0
0.128835,0,0,0,0,0,0,0,0
0.130227,0,0,0,0,0,0,0,0
0.131526,0,0,0,0,0,0,0,0
0.132884,0,0,0,0,0,0,0,0
0.134243,0,0,0,0,0,0,0,0
0.135601,0,0,0,0,0,0,0,0
0.136963,0,0,0,0,0,0,0,0
0.138322,0,0,0,0,0,0,0,0
0.139685,0,0,0,0,0,0,0,0
0.141063,0,0,0,0,0,0,0,0
0.142427,0,0,0,0,0,0,0,0
0.143788,0,0,0,0,0,0,0,0
0.145148,0,0,0,0,0,0,0,0
0.146507,0,0,0,0,0,0,0,0
0.147884,0,0,0,0,0,0,0,0
0.149328,0,0,0,0,0,0,0,0
0.150871,0,0,0,0,0,0,0,0
0.152328,0,0,0,0,0,0,0,0
0.153738,0,0,0,0,0,0,0,0
0.155142,0,0,0,0,0,0,0,0
0.156693,0,0,0,0,0,0,0,0
0.158100,0,0,0,0,0,0,0,0
0.159510,0,0,0,0,0,0,0,0
0.160918,0,0,0,0,0,0,0,0
0.162342,0,0,0,0,0,0,0,0
0.163794,0,0,0,0,0,0,0,0
0.165202,0,0,0,0,0,0,0,0
0.166609,0,0,0,0,0,0,0,0
0.168017,0,0,0,0,0,0,0,0
0.169423,0,0,0,0,0,0,0,0
0.170960,0,0,0,0,0,0,0,0
0.172548,0,0,0,0,0,0,0,0
0.174123,0,0,0,0,0,0,0,0
0.175698,0,0,0,0,0,0,0,0
0.177272,0,0,0,0,0,0,0,0
0.178843,0,0,0,0,0,0,0,0
0.180415,0,0,0,0,0,0,0,0
0.181989,0,0,0,0,0,0,0,0
0.183579,0,0,0,0,0,0,0,0
0.185153,0,0,0,0,0,0,0,0
0.186726,0,0,0,0,0,0,0,0
0.188301,0,0,0,0,0,0,0,0
0.189873,0,0,0,0,0,0,0,0
0.191448,0,0,0,0,0,0,0,0
0.193022,0,0,0,0,0,0,0,0
0.194606,0,0,0,0,0,0,0,0
0.196224,0,0,0,0,0,0,0,0
0.197799,0,0,0,0,0,0,0,0
0.199370,0,0,0,0,0,0,0,0
0.201003,0,0,0,0,0,0,0,0
0.202424,0,0,0,0,0,0,0,0
0.203848,0,0,0,0,0,0,0,0
0.205285,0,0,0,0,0,0,0,0
0.206693,0,0,0,0,0,0,0,0
0.208102,0,0,0,0,0,0,0,0
0.209470,0,0,0,0,0,0,0,0
0.211008,0,0,0,0,0,0,0,0
0.212581,0,0,0,0,0,0,0,0
0.214156,0,0,0,0,0,0,0,0
0.215745,0,0,0,0,0,0,0,0
0.217321,0,0,0,0,0,0,0,0
0.218894,0,0,0,0,0,0,0,0
0.220468,0,0,0,0,0,0,0,0
0.222043,0,0,0,0,0,0,0,0
0.223620,0,0,0,0,0,0,0,0
0.225195,0,0,0,0,0,0,0,0
0.226780,0,0,0,0,0,0,0,0
0.228356,0,0,0,0,0,0,0,0
0.229932,0,0,0,0,0,0,0,0
0.231507,0,0,0,0,0,0,0,0
0.233082,0,0,0,0,0,0,0,0
0.234655,0,0,0,0,0,0,0,0
0.236230,0,0,0,0,0,0,0,0
0.237741,0,0,0,0,0,0,0,0
0.239288,0,0,0,0,0,0,0,0
0.240867,0,0,0,0,0,0,0,0
0.242440,0,0,0,0,0,0,0,0
0.244058,0,0,0,0,0,0,0,0
0.245633,0,0,0,0,0,0,0,0
0.247205,0,0,0,0,0,0,0,0
0.248795,0,0,0,0,0,0,0,0
0.250245,0,0,0,0,0,0,0,0
0.251795,0,0,0,0,0,0,0,0
0.253370,0,0,0,0,0,0,0,0
0.254942,0,0,0,0,0,0,0,0
0.256515,0,0,0,0,0,0,0,0
0.258090,0,0,0,0,0,0,0,0
0.259718,0,0,0,0,0,0,0,0
0.261292,0,0,0,0,0,0,0,0
0.262943,0,0,0,0,0,0,0,0
0.264518,0,0,0,0,0,0,0,0
0.266093,0,0,0,0,0,0,0,0
0.267671,0,0,0,0,0,0,0,0
0.269247,0,0,0,0,0,0,0,0
0.270834,0,0,0,0,0,0,0,0
0.272407,0,0,0,0,0,0,0,0
0.273983,0,0,0,0,0,0,0,0
0.275602,0,0,0,0,0,0,0,0
0.277178,0,0,0,0,0,0,0,0
0.278753,0,0,0,0,0,0,0,0
0.280329,0,0,0,0,0,0,0,0
0.281916,0,0,0,0,0,0,0,0
0.283492,0,0,0,0,0,0,0,0
0.285065,0,0,0,0,0,0,0,0
0.286637,0,0,0,0,0,0,0,0
0.288214,0,0,0,0,0,0,0,0
0.289786,0,0,0,0,0,0,0,0
0.291356,0,0,0,0,0,0,0,0
0.292954,0,0,0,0,0,0,0,0
0.294368,0,0,0,0,0,0,0,0
0.295909,0,0,0,0,0,0,0,0
0.297483,0,0,0,0,0,0,0,0
0.299054,0,0,0,0,0,0,0,0
0.300683,0,0,0,0,0,0,0,0
0.302255,0,0,0,0,0,0,0,0
0.303842,0,0,0,0,0,0,0,0
0.305415,0,0,0,0,0,0,0,0
0.306988,0,0,0,0,0,0,0,0
0.308563,0,0,0,0,0,0,0,0
0.310137,0,0,0,0,0,0,0,0
0.311713,0,0,0,0,0,0,0,0
0.313286,0,0,0,0,0,0,0,0
0.314872,0,0,0,0,0,0,0,0
0.316445,0,0,0,0,0,0,0,0
0.318019,0,0,0,0,0,0,0,0
0.319595,0,0,0,0,0,0,0,0
0.321169,0,0,0,0,0,0,0,0
0.322742,0,0,0,0,0,0,0,0
0.324318,0,0,0,0,0,0,0,0
0.325905,0,0,0,0,0,0,0,0
0.327482,0,0,0,0,0,0,0,0
0.329057,0,0,0,0,0,0,0,0
0.330629,0,0,0,0,0,0,0,0
0.332204,0,0,0,0,0,0,0,0
0.333777,0,0,0,0,0,0,0,0
0.335350,0,0,0,0,0,0,0,0
0.336799,0,0,0,0,0,0,0,0
0.338214,0,0,0,0,0,0,0,0
0.339798,0,0,0,0,0,0,0,0
0.341371,0,0,0,0,0,0,0,0
0.342945,0,0,0,0,0,0,0,0
0.344518,0,0,0,0,0,0,0,0
0.346092,0,0,0,0,0,0,0,0
0.347680,0,0,0,0,0,0,0,0
0.349255,0,0,0,0,0,0,0,0
0.350827,0,0,0,0,0,0,0,0
0.352401,0,0,0,0,0,0,0,0
0.353975,0,0,0,0,0,0,0,0
0.355594,0,0,0,0,0,0,0,0
0.357408,0,0,0,0,0,0,0,0
0.358874,0,0,0,0,0,0,0,0
0.360349,0,0,0,0,0,0,0,0
0.362517,0,0,0,0,0,0,0,0
0.364042,0,0,0,0,0,0,0,0
0.365462,0,0,0,0,0,0,0,0
0.367018,0,0,0,0,0,0,0,0
0.368467,0,0,0,0,0,0,0,0
0.369921,0,0,0,0,0,0,0,0
0.371325,0,0,0,0,0,0,0,0
0.372798,0,0,0,0,0,0,0,0
0.374200,0,0,0,0,0,0,0,0
0.375618,0,0,0,0,0,0,0,0
0.377126,0,0,0,0,0,0,0,0
0.378576,0,0,0,0,0,0,0,0
0.379990,0,0,0,0,0,0,0,0
0.381398,0,0,0,0,0,0,0,0
0.382804,0,0,0,0,0,0,0,0
0.384213,0,0,0,0,0,0,0,0
0.385620,0,0,0,0,0,0,0,0
0.387025,0,0,0,0,0,0,0,0
0.388565,0,0,0,0,0,0,0,0
0.390152,0,0,0,0,0,0,0,0
0.391728,0,0,0,0,0,0,0,0
0.393302,0,0,0,0,0,0,0,0
0.394873,0,0,0,0,0,0,0,0
0.396447,0,0,0,0,0,0,0,0
0.398020,0,0,0,0,0,0,0,0
0.399596,0,0,0,0,0,0,0,0
0.401295,0,0,0,0,0,0,0,0
0.402767,0,0,0,0,0,0,0,0
0.404237,0,0,0,0,0,0,0,0
0.405780,0,0,0,0,0,0,0,0
0.407352,0,0,0,0,0,0,0,0
0.408971,0,0,0,0,0,0,0,0
0.410544,0,0,0,0,0,0,0,0
0.412136,0,0,0,0,0,0,0,0
0.413608,0,0,0,0,0,0,0,0
0.415180,0,0,0,0,0,0,0,0
0.416759,0,0,0,0,0,0,0,0
0.418332,0,0,0,0,0,0,0,0
0.419953,0,0,0,0,0,0,0,0
0.421528,0,0,0,0,0,0,0,0
0.423113,0,0,0,0,0,0,0,0
0.424693,0,0,0,0,0,0,0,0
0.426266,0,0,0,0,0,0,0,0
0.427843,0,0,0,0,0,0,0,0
0.429418,0,0,0,0,0,0,0,0
0.430992,0,0,0,0,0,0,0,0
0.432566,0,0,0,0,0,0,0,0
0.434152,0,0,0,0,0,0,0,0
0.435773,0,0,0,0,0,0,0,0
0.437348,0,0,0,0,0,0,0,0
0.438922,0,0,0,0,0,0,0,0
0.440497,0,0,0,0,0,0,0,0
0.442072,0,0,0,0,0,0,0,0
0.443647,0,0,0,0,0,0,0,0
0.445236,0,0,0,0,0,0,0,0
0.446809,0,0,0,0,0,0,0,0
0.448382,0,0,0,0,0,0,0,0
0.449955,0,0,0,0,0,0,0,0
0.451452,0,0,0,0,0,0,0,0
0.452878,0,0,0,0,0,0,0,0
0.454420,0,0,0,0,0,0,0,0
0.456010,0,0,0,0,0,0,0,0
0.457586,0,0,0,0,0,0,0,0
0.459160,0,0,0,0,0,0,0,0
0.460739,0,0,0,0,0,0,0,0
0.462312,0,0,0,0,0,0,0,0
0.463889,0,0,0,0,0,0,0,0
0.465466,0,0,0,0,0,0,0,0
0.467051,0,0,0,0,0,0,0,0
0.468628,0,0,0,0,0,0,0,0
0.470171,0,0,0,0,0,0,0,0
0.471749,0,0,0,0,0,0,0,0
0.473325,0,0,0,0,0,0,0,0
0.474898,0,0,0,0,0,0,0,0
0.476475,0,0,0,0,0,0,0,0
0.478063,0,0,0,0,0,0,0,0
0.479640,0,0,0,0,0,0,0,0
0.481216,0,0,0,0,0,0,0,0
0.482790,0,0,0,0,0,0,0,0
0.484368,0,0,0,0,0,0,0,0
0.485944,0,0,0,0,0,0,0,0
0.487521,0,0,0,0,0,0,0,0
0.489110,0,0,0,0,0,0,0,0
0.490685,0,0,0,0,0,0,0,0
0.492261,0,0,0,0,0,0,0,0
0.493877,0,0,0,0,0,0,0,0
0.495453,0,0,0,0,0,0,0,0
0.497029,0,0,0,0,0,0,0,0
0.498603,0,0,0,0,0,0,0,0
0.500236,0,0,0,0,0,0,0,0
0.501813,0,0,0,0,0,0,0,0
0.503455,0,0,0,0,0,0,0,0
0.505088,0,0,0,0,0,0,0,0
0.506652,0,0,0,0,0,0,0,0
0.508097,0,0,0,0,0,0,0,0
0.509714,0,0,0,0,0,0,0,0
0.511298,0,0,0,0,0,0,0,0
0.512877,0,0,0,0,0,0,0,0
0.514449,0,0,0,0,0,0,0,0
0.516068,0,0,0,0,0,0,0,0
0.517642,0,0,0,0,0,0,0,0
0.519213,0,0,0,0,0,0,0,0
0.520792,0,0,0,0,0,0,0,0
0.522376,0,0,0,0,0,0,0,0
0.523950,0,0,0,0,0,0,0,0
0.525401,0,0,0,0,0,0,0,0
0.526949,0,0,0,0,0,0,0,0
0.528525,0,0,0,0,0,0,0,0
0.530101,0,0,0,0,0,0,0,0
0.531721,0,0,0,0,0,0,0,0
0.533309,0,0,0,0,0,0,0,0
0.534883,0,0,0,0,0,0,0,0
0.536459,0,0,0,0,0,0,0,0
0.538024,0,0,0,0,0,0,0,0
0.539657,0,0,0,0,0,0,0,0
0.541232,0,0,0,0,0,0,0,0
0.542804,0,0,0,0,0,0,0,0
0.544390,0,0,0,0,0,0,0,0
0.545965,0,0,0,0,0,0,0,0
0.547590,0,0,0,0,0,0,0,0
0.549165,0,0,0,0,0,0,0,0
0.550738,0,0,0,0,0,0,0,0
0.552312,0,0,0,0,0,0,0,0
0.553886,0,0,0,0,0,0,0,0
0.555475,0,0,0,0,0,0,0,0
0.557052,0,0,0,0,0,0,0,0
0.558623,0,0,0,0,0,0,0,0
0.560199,0,0,0,0,0,0,0,0
0.561774,0,0,0,0,0,0,0,0
0.563347,0,0,0,0,0,0,0,0
0.564847,0,0,0,0,0,0,0,0
0.566399,0,0,0,0,0,0,0,0
0.567975,0,0,0,0,0,0,0,0
0.569549,0,0,0,0,0,0,0,0
0.571122,0,0,0,0,0,0,0,0
0.572699,0,0,0,0,0,0,0,0
0.574271,0,0,0,0,0,0,0,0
0.575846,0,0,0,0,0,0,0,0
0.577433,0,0,0,0,0,0,0,0
0.579005,0,0,0,0,0,0,0,0
0.580447,0,0,0,0,0,0,0,0
0.581991,0,0,0,0,0,0,0,0
0.583567,0,0,0,0,0,0,0,0
0.585142,0,0,0,0,0,0,0,0
0.586714,0,0,0,0,0,0,0,0
0.588300,0,0,0,0,0,0,0,0
0.589874,0,0,0,0,0,0,0,0
0.591449,0,0,0,0,0,0,0,0
0.593023,0,0,0,0,0,0,0,0
0.594595,0,0,0,0,0,0,0,0
0.596213,0,0,0,0,0,0,0,0
0.597788,0,0,0,0,0,0,0,0
0.599374,0,0,0,0,0,0,0,0
0.600986,0,0,0,0,0,0,0,0
0.602432,0,0,0,0,0,0,0,0
0.603982,0,0,0,0,0,0,0,0
0.605556,0,0,0,0,0,0,0,0
0.607128,0,0,0,0,0,0,0,0
0.611114,0,0,0,0,0,0,0,0
0.612726,0,0,0,0,0,0,0,0
0.614108,0,0,0,0,0,0,0,0
0.615472,0,0,0,0,0,0,0,0
0.616835,0,0,0,0,0,0,0,0
0.618195,0,0,0,0,0,0,0,0
0.619557,0,0,0,0,0,0,0,0
0.620918,0,0,0,0,0,0,0,0
0.622277,0,0,0,0,0,0,0,0
0.623653,0,0,0,0,0,0,0,0
0.625016,0,0,0,0,0,0,0,0
0.626376,0,0,0,0,0,0,0,0
0.627871,0,0,0,0,0,0,0,0
0.629460,0,0,0,0,0,0,0,0
0.631032,0,0,0,0,0,0,0,0
0.632667,0,0,0,0,0,0,0,0
0.634252,0,0,0,0,0,0,0,0
0.635826,0,0,0,0,0,0,0,0
0.637400,0,0,0,0,0,0,0,0
0.638972,0,0,0,0,0,0,0,0
0.640545,0,0,0,0,0,0,0,0
0.642118,0,0,0,0,0,0,0,0
0.643737,0,0,0,0,0,0,0,0
0.645323,0,0,0,0,0,0,0,0
0.646896,0,0,0,0,0,0,0,0
0.648469,0,0,0,0,0,0,0,0
0.650044,0,0,0,0,0,0,0,0
0.651531,0,0,0,0,0,0,0,0
0.652942,0,0,0,0,0,0,0,0
0.654353,0,0,0,0,0,0,0,0
0.655772,0,0,0,0,0,0,0,0
0.657178,0,0,0,0,0,0,0,0
0.658662,0,0,0,0,0,0,0,0
0.660114,0,0,0,0,0,0,0,0
0.661522,0,0,0,0,0,0,0,0
0.663058,0,0,0,0,0,0,0,0
0.664729,0,0,0,0,0,0,0,0
0.666318,0,0,0,0,0,0,0,0
0.667893,0,0,0,0,0,0,0,0
0.669467,0,0,0,0,0,0,0,0
0.671039,0,0,0,0,0,0,0,0
0.672667,0,0,0,0,0,0,0,0
0.674240,0,0,0,0,0,0,0,0
0.675699,0,0,0,0,0,0,0,0
0.677279,0,0,0,0,0,0,0,0
0.678852,0,0,0,0,0,0,0,0
0.680488,0,0,0,0,0,0,0,0
0.682062,0,0,0,0,0,0,0,0
0.683638,0,0,0,0,0,0,0,0
0.685212,0,0,0,0,0,0,0,0
0.686784,0,0,0,0,0,0,0,0
0.688239,0,0,0,0,0,0,0,0
0.689784,0,0,0,0,0,0,0,0
0.691358,0,0,0,0,0,0,0,0
0.692900,0,0,0,0,0,0,0,0
0.694312,0,0,0,0,0,0,0,0
0.695853,0,0,0,0,0,0,0,0
0.697426,0,0,0,0,0,0,0,0
0.699010,0,0,0,0,0,0,0,0
0.700585,0,0,0,0,0,0,0,0
0.702158,0,0,0,0,0,0,0,0
0.703732,0,0,0,0,0,0,0,0
0.705220,0,0,0,0,0,0,0,0
0.707553,0,0,0,0,0,0,0,0
0.709596,0,0,0,0,0,0,0,0
0.712592,0,0,0,0,0,0,0,0
0.714004,0,0,0,0,0,0,0,0
0.715643,0,0,0,0,0,0,0,0
0.717083,0,0,0,0,0,0,0,0
0.718496,0,0,0,0,0,0,0,0
0.719919,0,0,0,0,0,0,0,0
0.721323,0,0,0,0,0,0,0,0
0.722724,0,0,0,0,0,0,0,0
0.724129,0,0,0,0,0,0,0,0
0.725537,0,0,0,0,0,0,0,0
0.726942,0,0,0,0,0,0,0,0
0.728350,0,0,0,0,0,0,0,0
0.729757,0,0,0,0,0,0,0,0
0.731180,0,0,0,0,0,0,0,0
0.732588,0,0,0,0,0,0,0,0
0.733993,0,0,0,0,0,0,0,0
0.735401,0,0,0,0,0,0,0,0
0.736806,0,0,0,0,0,0,0,0
0.738358,0,0,0,0,0,0,0,0
0.740176,0,0,0,0,0,0,0,0
0.741567,0,0,0,0,0,0,0,0
0.742937,0,0,0,0,0,0,0,0
0.744346,0,0,0,0,0,0,0,0
0.746213,0,0,0,0,0,0,0,0
0.749007,0,0,0,0,0,0,0,0
0.750595,0,0,0,0,0,0,0,0
0.752354,0,0,0,0,0,0,0,0
0.753762,0,0,0,0,0,0,0,0
0.755172,0,0,0,0,0,0,0,0
0.756679,0,0,0,0,0,0,0,0
0.758212,0,0,0,0,0,0,0,0
0.759626,0,0,0,0,0,0,0,0
0.760997,0,0,0,0,0,0,0,0
0.762619,0,0,0,0,0,0,0,0
0.764096,0,0,0,0,0,0,0,0
0.765577,0,0,0,0,0,0,0,0
0.767019,0,0,0,0,0,0,0,0
0.768629,0,0,0,0,0,0,0,0
0.770377,0,0,0,0,0,0,0,0
0.772440,0,0,0,0,0,0,0,0
0.774289,0,0,0,0,0,0,0,0
0.775976,0,0,0,0,0,0,0,0
0.779035,0,0,0,0,0,0,0,0
0.780607,0,0,0,0,0,0,0,0
0.782071,0,0,0,0,0,0,0,0
0.783471,0,0,0,0,0,0,0,0
0.784909,0,0,0,0,0,0,0,0
0.786292,0,0,0,0,0,0,0,0
0.787705,0,0,0,0,0,0,0,0
0.789073,0,0,0,0,0,0,0,0
0.790404,0,0,0,0,0,0,0,0
0.791737,0,0,0,0,0,0,0,0
0.793072,0,0,0,0,0,0,0,0
0.794404,0,0,0,0,0,0,0,0
0.795752,0,0,0,0,0,0,0,0
0.797082,0,0,0,0,0,0,0,0
0.798410,0,0,0,0,0,0,0,0
0.799738,0,0,0,0,0,0,0,0
0.801070,0,0,0,0,0,0,0,0
0.802400,0,0,0,0,0,0,0,0
0.803781,0,0,0,0,0,0,0,0
0.805357,0,0,0,0,0,0,0,0
0.806810,0,0,0,0,0,0,0,0
0.808224,0,0,0,0,0,0,0,0
0.809637,0,0,0,0,0,0,0,0
0.811046,0,0,0,0,0,0,0,0
0.812456,0,0,0,0,0,0,0,0
0.813865,0,0,0,0,0,0,0,0
0.815472,0,0,0,0,0,0,0,0
0.816930,0,0,0,0,0,0,0,0
0.818345,0,0,0,0,0,0,0,0
0.819800,0,0,0,0,0,0,0,0
0.821211,0,0,0,0,0,0,0,0
0.822620,0,0,0,0,0,0,0,0
0.824030,0,0,0,0,0,0,0,0
0.825571,0,0,0,0,0,0,0,0
0.827028,0,0,0,0,0,0,0,0
0.828443,0,0,0,0,0,0,0,0
0.829855,0,0,0,0,0,0,0,0
0.831263,0,0,0,0,0,0,0,0
0.832676,0,0,0,0,0,0,0,0
0.834085,0,0,0,0,0,0,0,0
0.835669,0,0,0,0,0,0,0,0
0.837257,0,0,0,0,0,0,0,0
0.838830,0,0,0,0,0,0,0,0
0.840403,0,0,0,0,0,0,0,0
0.841977,0,0,0,0,0,0,0,0
0.843555,0,0,0,0,0,0,0,0
0.845132,0,0,0,0,0,0,0,0
0.846705,0,0,0,0,0,0,0,0
0.848291,0,0,0,0,0,0,0,0
0.849867,0,0,0,0,0,0,0,0
0.851486,0,0,0,0,0,0,0,0
0.853062,0,0,0,0,0,0,0,0
0.854635,0,0,0,0,0,0,0,0
0.856211,0,0,0,0,0,0,0,0
0.857788,0,0,0,0,0,0,0,0
0.859374,0,0,0,0,0,0,0,0
0.861000,0,0,0,0,0,0,0,0
0.862574,0,0,0,0,0,0,0,0
0.864151,0,0,0,0,0,0,0,0
0.865726,0,0,0,0,0,0,0,0
0.867299,0,0,0,0,0,0,0,0
0.868925,0,0,0,0,0,0,0,0
0.870512,0,0,0,0,0,0,0,0
0.872089,0,0,0,0,0,0,0,0
0.873665,0,0,0,0,0,0,0,0
0.875238,0,0,0,0,0,0,0,0
0.876643,0,0,0,0,0,0,0,0
0.878058,0,0,0,0,0,0,0,0
0.879601,0,0,0,0,0,0,0,0
0.881061,0,0,0,0,0,0,0,0
0.882605,0,0,0,0,0,0,0,0
0.884226,0,0,0,0,0,0,0,0
0.885803,0,0,0,0,0,0,0,0
0.887377,0,0,0,0,0,0,0,0
0.888999,0,0,0,0,0,0,0,0
0.890562,0,0,0,0,0,0,0,0
0.892015,0,0,0,0,0,0,0,0
0.893560,0,0,0,0,0,0,0,0
0.895133,0,0,0,0,0,0,0,0
0.896712,0,0,0,0,0,0,0,0
0.898283,0,0,0,0,0,0,0,0
0.899900,0,0,0,0,0,0,0,0
0.901475,0,0,0,0,0,0,0,0
0.903060,0,0,0,0,0,0,0,0
0.904687,0,0,0,0,0,0,0,0
0.906259,0,0,0,0,0,0,0,0
0.907834,0,0,0,0,0,0,0,0
0.909279,0,0,0,0,0,0,0,0
0.910688,0,0,0,0,0,0,0,0
0.912093,0,0,0,0,0,0,0,0
0.913508,0,0,0,0,0,0,0,0
0.914910,0,0,0,0,0,0,0,0
0.916315,0,0,0,0,0,0,0,0
0.917855,0,0,0,0,0,0,0,0
0.919430,0,0,0,0,0,0,0,0
0.921004,0,0,0,0,0,0,0,0
0.922575,0,0,0,0,0,0,0,0
0.924162,0,0,0,0,0,0,0,0
0.925736,0,0,0,0,0,0,0,0
0.927307,0,0,0,0,0,0,0,0
0.928886,0,0,0,0,0,0,0,0
0.930456,0,0,0,0,0,0,0,0
0.932075,0,0,0,0,0,0,0,0
0.933650,0,0,0,0,0,0,0,0
0.935234,0,0,0,0,0,0,0,0
0.936832,0,0,0,0,0,0,0,0
0.938404,0,0,0,0,0,0,0,0
0.939978,0,0,0,0,0,0,0,0
0.941552,0,0,0,0,0,0,0,0
0.943122,0,0,0,0,0,0,0,0
0.944700,0,0,0,0,0,0,0,0
0.946284,0,0,0,0,0,0,0,0
0.947902,0,0,0,0,0,0,0,0
0.949487,0,0,0,0,0,0,0,0
0.951058,0,0,0,0,0,0,0,0
0.952695,0,0,0,0,0,0,0,0
0.954266,0,0,0,0,0,0,0,0
0.955839,0,0,0,0,0,0,0,0
0.957426,0,0,0,0,0,0,0,0
0.958998,0,0,0,0,0,0,0,0
0.960571,0,0,0,0,0,0,0,0
0.962141,0,0,0,0,0,0,0,0
0.963660,0,0,0,0,0,0,0,0
0.965231,0,0,0,0,0,0,0,0
0.966803,0,0,0,0,0,0,0,0
0.968388,0,0,0,0,0,0,0,0
0.969962,0,0,0,0,0,0,0,0
0.971535,0,0,0,0,0,0,0,0
0.973167,0,0,0,0,0,0,0,0
0.974740,0,0,0,0,0,0,0,0
0.976315,0,0,0,0,0,0,0,0
0.977888,0,0,0,0,0,0,0,0
0.979517,0,0,0,0,0,0,0,0
0.981286,0,0,0,0,0,0,0,0
0.983892,0,0,0,0,0,0,0,0
0.985516,0,0,0,0,0,0,0,0
0.986939,0,0,0,0,0,0,0,0
0.988343,0,0,0,0,0,0,0,0
0.989765,0,0,0,0,0,0,0,0
0.991169,0,0,0,0,0,0,0,0
0.992621,0,0,0,0,0,0,0,0
0.994025,0,0,0,0,0,0,0,0
0.995703,0,0,0,0,0,0,0,0
