elapsed_s,RB_NEVER_COUNT,RB_BUSY_CYCLES,RB_STALL_CYCLES_HLSQ,RB_STALL_CYCLES_FIFO0_FULL,RB_STALL_CYCLES_FIFO1_FULL,RB_STALL_CYCLES_FIFO2_FULL,RB_STARVE_CYCLES_SP,RB_STARVE_CYCLES_LRZ_TILE
0.071188,0,1581132,0,0,0,0,0,9648
0.072530,0,1618716,0,0,0,0,0,9528
0.073793,0,1551296,0,0,0,0,0,12582
0.075556,0,2158499,0,0,0,0,0,9246
0.076818,0,1548684,0,0,0,0,0,9246
0.078208,0,685637,0,0,0,0,0,4470
0.079616,0,0,0,0,0,0,0,0
0.081080,0,0,0,0,0,0,0,0
0.082486,0,0,0,0,0,0,0,0
0.083889,0,0,0,0,0,0,0,0
0.085296,0,0,0,0,0,0,0,0
0.086699,0,0,0,0,0,0,0,0
0.088153,0,0,0,0,0,0,0,0
0.089572,0,0,0,0,0,0,0,0
0.090980,0,0,0,0,0,0,0,0
0.092518,0,0,0,0,0,0,0,0
0.093925,0,0,0,0,0,0,0,0
0.095402,0,0,0,0,0,0,0,0
0.096840,0,0,0,0,0,0,0,0
0.098241,0,0,0,0,0,0,0,0
0.100707,0,0,0,0,0,0,0,0
0.102110,0,0,0,0,0,0,0,0
0.103641,0,0,0,0,0,0,0,0
0.108330,0,0,0,0,0,0,0,0
0.109773,0,0,0,0,0,0,0,0
0.111224,0,0,0,0,0,0,0,0
0.112658,0,0,0,0,0,0,0,0
0.114032,0,0,0,0,0,0,0,0
0.115395,0,0,0,0,0,0,0,0
0.116756,0,0,0,0,0,0,0,0
0.118113,0,0,0,0,0,0,0,0
0.119514,0,0,0,0,0,0,0,0
0.120939,0,0,0,0,0,0,0,0
0.122340,0,0,0,0,0,0,0,0
0.123745,0,0,0,0,0,0,0,0
0.125153,0,0,0,0,0,0,0,0
0.126560,0,0,0,0,0,0,0,0
0.128218,0,0,0,0,0,0,0,0
0.129789,0,0,0,0,0,0,0,0
0.131377,0,0,0,0,0,0,0,0
0.132948,0,0,0,0,0,0,0,0
0.134518,0,0,0,0,0,0,0,0
0.136132,0,0,0,0,0,0,0,0
0.137702,0,0,0,0,0,0,0,0
0.139275,0,0,0,0,0,0,0,0
0.140845,0,0,0,0,0,0,0,0
0.142429,0,0,0,0,0,0,0,0
0.143999,0,0,0,0,0,0,0,0
0.145571,0,0,0,0,0,0,0,0
0.147144,0,0,0,0,0,0,0,0
0.148715,0,0,0,0,0,0,0,0
0.150285,0,0,0,0,0,0,0,0
0.151900,0,0,0,0,0,0,0,0
0.153416,0,0,0,0,0,0,0,0
0.154853,0,0,0,0,0,0,0,0
0.156270,0,0,0,0,0,0,0,0
0.157679,0,0,0,0,0,0,0,0
0.159089,0,0,0,0,0,0,0,0
0.160533,0,0,0,0,0,0,0,0
0.162182,0,0,0,0,0,0,0,0
0.163594,0,0,0,0,0,0,0,0
0.164960,0,0,0,0,0,0,0,0
0.166382,0,0,0,0,0,0,0,0
0.167845,0,0,0,0,0,0,0,0
0.169249,0,0,0,0,0,0,0,0
0.170651,0,0,0,0,0,0,0,0
0.172057,0,0,0,0,0,0,0,0
0.173463,0,0,0,0,0,0,0,0
0.174875,0,0,0,0,0,0,0,0
0.176346,0,0,0,0,0,0,0,0
0.177746,0,0,0,0,0,0,0,0
0.179218,0,0,0,0,0,0,0,0
0.180620,0,0,0,0,0,0,0,0
0.182148,0,0,0,0,0,0,0,0
0.183633,0,0,0,0,0,0,0,0
0.185187,0,0,0,0,0,0,0,0
0.186756,0,0,0,0,0,0,0,0
0.188389,0,0,0,0,0,0,0,0
0.189959,0,0,0,0,0,0,0,0
0.191576,0,0,0,0,0,0,0,0
0.193150,0,0,0,0,0,0,0,0
0.194719,0,0,0,0,0,0,0,0
0.196363,0,0,0,0,0,0,0,0
0.197934,0,0,0,0,0,0,0,0
0.199549,0,0,0,0,0,0,0,0
0.201121,0,0,0,0,0,0,0,0
0.202691,0,0,0,0,0,0,0,0
0.204262,0,0,0,0,0,0,0,0
0.205833,0,0,0,0,0,0,0,0
0.207299,0,0,0,0,0,0,0,0
0.208876,0,0,0,0,0,0,0,0
0.210437,0,0,0,0,0,0,0,0
0.211877,0,0,0,0,0,0,0,0
0.213416,0,0,0,0,0,0,0,0
0.214983,0,0,0,0,0,0,0,0
0.216559,0,0,0,0,0,0,0,0
0.218140,0,0,0,0,0,0,0,0
0.219712,0,0,0,0,0,0,0,0
0.221281,0,0,0,0,0,0,0,0
0.222848,0,0,0,0,0,0,0,0
0.224423,0,0,0,0,0,0,0,0
0.225991,0,0,0,0,0,0,0,0
0.227562,0,0,0,0,0,0,0,0
0.229145,0,0,0,0,0,0,0,0
0.230711,0,0,0,0,0,0,0,0
0.232196,0,0,0,0,0,0,0,0
0.233735,0,0,0,0,0,0,0,0
0.235306,0,0,0,0,0,0,0,0
0.236876,0,0,0,0,0,0,0,0
0.238444,0,0,0,0,0,0,0,0
0.240069,0,0,0,0,0,0,0,0
0.241545,0,0,0,0,0,0,0,0
0.242967,0,0,0,0,0,0,0,0
0.244388,0,0,0,0,0,0,0,0
0.245798,0,0,0,0,0,0,0,0
0.247209,0,0,0,0,0,0,0,0
0.248656,0,0,0,0,0,0,0,0
0.250076,0,0,0,0,0,0,0,0
0.251614,0,0,0,0,0,0,0,0
0.253177,0,0,0,0,0,0,0,0
0.254739,0,0,0,0,0,0,0,0
0.256466,0,0,0,0,0,0,0,0
0.258008,0,0,0,0,0,0,0,0
0.259582,0,0,0,0,0,0,0,0
0.261166,0,0,0,0,0,0,0,0
0.262737,0,0,0,0,0,0,0,0
0.264370,0,0,0,0,0,0,0,0
0.265940,0,0,0,0,0,0,0,0
0.267514,0,0,0,0,0,0,0,0
0.269077,0,0,0,0,0,0,0,0
0.270638,0,0,0,0,0,0,0,0
0.272135,0,0,0,0,0,0,0,0
0.273676,0,0,0,0,0,0,0,0
0.275246,0,0,0,0,0,0,0,0
0.276816,0,0,0,0,0,0,0,0
0.278384,0,0,0,0,0,0,0,0
0.279997,0,0,0,0,0,0,0,0
0.281568,0,0,0,0,0,0,0,0
0.283154,0,0,0,0,0,0,0,0
0.284723,0,0,0,0,0,0,0,0
0.286292,0,0,0,0,0,0,0,0
0.287906,0,0,0,0,0,0,0,0
0.289477,0,0,0,0,0,0,0,0
0.291044,0,0,0,0,0,0,0,0
0.292660,0,0,0,0,0,0,0,0
0.294240,0,0,0,0,0,0,0,0
0.295854,0,0,0,0,0,0,0,0
0.297424,0,0,0,0,0,0,0,0
0.298992,0,0,0,0,0,0,0,0
0.300566,0,0,0,0,0,0,0,0
0.302134,0,0,0,0,0,0,0,0
0.303749,0,0,0,0,0,0,0,0
0.305331,0,0,0,0,0,0,0,0
0.306899,0,0,0,0,0,0,0,0
0.308472,0,0,0,0,0,0,0,0
0.310158,0,0,0,0,0,0,0,0
0.311775,0,0,0,0,0,0,0,0
0.313348,0,0,0,0,0,0,0,0
0.314919,0,0,0,0,0,0,0,0
0.316461,0,0,0,0,0,0,0,0
0.317876,0,0,0,0,0,0,0,0
0.319416,0,0,0,0,0,0,0,0
0.321033,0,0,0,0,0,0,0,0
0.322604,0,0,0,0,0,0,0,0
0.324176,0,0,0,0,0,0,0,0
0.325748,0,0,0,0,0,0,0,0
0.327336,0,0,0,0,0,0,0,0
0.328954,0,0,0,0,0,0,0,0
0.330524,0,0,0,0,0,0,0,0
0.332096,0,0,0,0,0,0,0,0
0.333667,0,0,0,0,0,0,0,0
0.335241,0,0,0,0,0,0,0,0
0.336859,0,0,0,0,0,0,0,0
0.338442,0,0,0,0,0,0,0,0
0.340014,0,0,0,0,0,0,0,0
0.341586,0,0,0,0,0,0,0,0
0.343160,0,0,0,0,0,0,0,0
0.344732,0,0,0,0,0,0,0,0
0.346302,0,0,0,0,0,0,0,0
0.347876,0,0,0,0,0,0,0,0
0.349462,0,0,0,0,0,0,0,0
0.351033,0,0,0,0,0,0,0,0
0.352606,0,0,0,0,0,0,0,0
0.354176,0,0,0,0,0,0,0,0
0.355749,0,0,0,0,0,0,0,0
0.357321,0,0,0,0,0,0,0,0
0.358891,0,0,0,0,0,0,0,0
0.360483,0,0,0,0,0,0,0,0
0.362053,0,0,0,0,0,0,0,0
0.363626,0,0,0,0,0,0,0,0
0.365198,0,0,0,0,0,0,0,0
0.366768,0,0,0,0,0,0,0,0
0.368440,0,0,0,0,0,0,0,0
0.370011,0,0,0,0,0,0,0,0
0.371600,0,0,0,0,0,0,0,0
0.373163,0,0,0,0,0,0,0,0
0.374723,0,0,0,0,0,0,0,0
0.376432,0,0,0,0,0,0,0,0
0.378005,0,0,0,0,0,0,0,0
0.379578,0,0,0,0,0,0,0,0
0.381150,0,0,0,0,0,0,0,0
0.382734,0,0,0,0,0,0,0,0
0.384368,0,0,0,0,0,0,0,0
0.385939,0,0,0,0,0,0,0,0
0.387512,0,0,0,0,0,0,0,0
0.389084,0,0,0,0,0,0,0,0
0.390655,0,0,0,0,0,0,0,0
0.392270,0,0,0,0,0,0,0,0
0.393856,0,0,0,0,0,0,0,0
0.395430,0,0,0,0,0,0,0,0
0.397001,0,0,0,0,0,0,0,0
0.398570,0,0,0,0,0,0,0,0
0.400183,0,0,0,0,0,0,0,0
0.401756,0,0,0,0,0,0,0,0
0.403329,0,0,0,0,0,0,0,0
0.404914,0,0,0,0,0,0,0,0
0.406484,0,0,0,0,0,0,0,0
0.408097,0,0,0,0,0,0,0,0
0.409668,0,0,0,0,0,0,0,0
0.411241,0,0,0,0,0,0,0,0
0.412804,0,0,0,0,0,0,0,0
0.414364,0,0,0,0,0,0,0,0
0.415860,0,0,0,0,0,0,0,0
0.417401,0,0,0,0,0,0,0,0
0.418968,0,0,0,0,0,0,0,0
0.420543,0,0,0,0,0,0,0,0
0.422111,0,0,0,0,0,0,0,0
0.423727,0,0,0,0,0,0,0,0
0.425298,0,0,0,0,0,0,0,0
0.426881,0,0,0,0,0,0,0,0
0.428454,0,0,0,0,0,0,0,0
0.430022,0,0,0,0,0,0,0,0
0.431637,0,0,0,0,0,0,0,0
0.433207,0,0,0,0,0,0,0,0
0.434776,0,0,0,0,0,0,0,0
0.436435,0,0,0,0,0,0,0,0
0.438014,0,0,0,0,0,0,0,0
0.439462,0,0,0,0,0,0,0,0
0.441243,0,0,0,0,0,0,0,0
0.442816,0,0,0,0,0,0,0,0
0.444390,0,0,0,0,0,0,0,0
0.445959,0,0,0,0,0,0,0,0
0.447574,0,0,0,0,0,0,0,0
0.449158,0,0,0,0,0,0,0,0
0.450725,0,0,0,0,0,0,0,0
0.452360,0,0,0,0,0,0,0,0
0.453774,0,0,0,0,0,0,0,0
0.455185,0,0,0,0,0,0,0,0
0.456593,0,0,0,0,0,0,0,0
0.457999,0,0,0,0,0,0,0,0
0.459424,0,0,0,0,0,0,0,0
0.461259,0,0,0,0,0,0,0,0
0.462655,0,0,0,0,0,0,0,0
0.464261,0,0,0,0,0,0,0,0
0.465664,0,0,0,0,0,0,0,0
0.467066,0,0,0,0,0,0,0,0
0.468473,0,0,0,0,0,0,0,0
0.469891,0,0,0,0,0,0,0,0
0.471409,0,0,0,0,0,0,0,0
0.474276,0,0,0,0,0,0,0,0
0.475692,0,0,0,0,0,0,0,0
0.477101,0,0,0,0,0,0,0,0
0.478525,0,0,0,0,0,0,0,0
0.479982,0,0,0,0,0,0,0,0
0.481389,0,0,0,0,0,0,0,0
0.482796,0,0,0,0,0,0,0,0
0.484248,0,0,0,0,0,0,0,0
0.485654,0,0,0,0,0,0,0,0
0.487061,0,0,0,0,0,0,0,0
0.488502,0,0,0,0,0,0,0,0
0.489909,0,0,0,0,0,0,0,0
0.491332,0,0,0,0,0,0,0,0
0.492738,0,0,0,0,0,0,0,0
0.494144,0,0,0,0,0,0,0,0
0.495586,0,0,0,0,0,0,0,0
0.497157,0,0,0,0,0,0,0,0
0.498724,0,0,0,0,0,0,0,0
0.500354,0,0,0,0,0,0,0,0
0.501935,0,0,0,0,0,0,0,0
0.503548,0,0,0,0,0,0,0,0
0.505115,0,0,0,0,0,0,0,0
0.506800,0,0,0,0,0,0,0,0
0.508376,0,0,0,0,0,0,0,0
0.509946,0,0,0,0,0,0,0,0
0.511465,0,0,0,0,0,0,0,0
0.512997,0,0,0,0,0,0,0,0
0.514418,0,0,0,0,0,0,0,0
0.515832,0,0,0,0,0,0,0,0
0.517242,0,0,0,0,0,0,0,0
0.518649,0,0,0,0,0,0,0,0
0.520059,0,0,0,0,0,0,0,0
0.521596,0,0,0,0,0,0,0,0
0.523181,0,0,0,0,0,0,0,0
0.524743,0,0,0,0,0,0,0,0
0.526305,0,0,0,0,0,0,0,0
0.527785,0,0,0,0,0,0,0,0
0.529332,0,0,0,0,0,0,0,0
0.530899,0,0,0,0,0,0,0,0
0.532472,0,0,0,0,0,0,0,0
0.533931,0,0,0,0,0,0,0,0
0.535476,0,0,0,0,0,0,0,0
0.537049,0,0,0,0,0,0,0,0
0.538619,0,0,0,0,0,0,0,0
0.540184,0,0,0,0,0,0,0,0
0.541747,0,0,0,0,0,0,0,0
0.543356,0,0,0,0,0,0,0,0
0.544982,0,0,0,0,0,0,0,0
0.546552,0,0,0,0,0,0,0,0
0.548122,0,0,0,0,0,0,0,0
0.549693,0,0,0,0,0,0,0,0
0.551265,0,0,0,0,0,0,0,0
0.552879,0,0,0,0,0,0,0,0
0.554446,0,0,0,0,0,0,0,0
0.556030,0,0,0,0,0,0,0,0
0.557601,0,0,0,0,0,0,0,0
0.559173,0,0,0,0,0,0,0,0
0.560621,0,0,0,0,0,0,0,0
0.562163,0,0,0,0,0,0,0,0
0.563736,0,0,0,0,0,0,0,0
0.565306,0,0,0,0,0,0,0,0
0.566890,0,0,0,0,0,0,0,0
0.568465,0,0,0,0,0,0,0,0
0.570034,0,0,0,0,0,0,0,0
0.571606,0,0,0,0,0,0,0,0
0.573178,0,0,0,0,0,0,0,0
0.574857,0,0,0,0,0,0,0,0
0.576435,0,0,0,0,0,0,0,0
0.578020,0,0,0,0,0,0,0,0
0.579594,0,0,0,0,0,0,0,0
0.581157,0,0,0,0,0,0,0,0
0.582718,0,0,0,0,0,0,0,0
0.584641,0,0,0,0,0,0,0,0
0.586213,0,0,0,0,0,0,0,0
0.587786,0,0,0,0,0,0,0,0
0.589370,0,0,0,0,0,0,0,0
0.590940,0,0,0,0,0,0,0,0
0.592517,0,0,0,0,0,0,0,0
0.594088,0,0,0,0,0,0,0,0
0.595661,0,0,0,0,0,0,0,0
0.597232,0,0,0,0,0,0,0,0
0.598803,0,0,0,0,0,0,0,0
0.600394,0,0,0,0,0,0,0,0
0.601964,0,0,0,0,0,0,0,0
0.603538,0,0,0,0,0,0,0,0
0.605101,0,0,0,0,0,0,0,0
0.606662,0,0,0,0,0,0,0,0
0.608143,0,0,0,0,0,0,0,0
0.609683,0,0,0,0,0,0,0,0
0.611269,0,0,0,0,0,0,0,0
0.612839,0,0,0,0,0,0,0,0
0.614408,0,0,0,0,0,0,0,0
0.616021,0,0,0,0,0,0,0,0
0.617591,0,0,0,0,0,0,0,0
0.619162,0,0,0,0,0,0,0,0
0.620733,0,0,0,0,0,0,0,0
0.622314,0,0,0,0,0,0,0,0
0.623929,0,0,0,0,0,0,0,0
0.625500,0,0,0,0,0,0,0,0
0.627068,0,0,0,0,0,0,0,0
0.628571,0,0,0,0,0,0,0,0
0.629982,0,0,0,0,0,0,0,0
0.631565,0,0,0,0,0,0,0,0
0.633150,0,0,0,0,0,0,0,0
0.634718,0,0,0,0,0,0,0,0
0.636349,0,0,0,0,0,0,0,0
0.637918,0,0,0,0,0,0,0,0
0.639534,0,0,0,0,0,0,0,0
0.641103,0,0,0,0,0,0,0,0
0.642706,0,0,0,0,0,0,0,0
0.644313,0,0,0,0,0,0,0,0
0.645767,0,0,0,0,0,0,0,0
0.647231,0,0,0,0,0,0,0,0
0.649170,0,0,0,0,0,0,0,0
0.651383,0,0,0,0,0,0,0,0
0.652892,0,0,0,0,0,0,0,0
0.654740,0,0,0,0,0,0,0,0
0.656341,0,0,0,0,0,0,0,0
0.658091,0,0,0,0,0,0,0,0
0.659701,0,0,0,0,0,0,0,0
0.661475,0,0,0,0,0,0,0,0
0.662831,0,0,0,0,0,0,0,0
0.664211,0,0,0,0,0,0,0,0
0.665518,0,0,0,0,0,0,0,0
0.666812,0,0,0,0,0,0,0,0
0.668173,0,0,0,0,0,0,0,0
0.669470,0,0,0,0,0,0,0,0
0.670766,0,0,0,0,0,0,0,0
0.672073,0,0,0,0,0,0,0,0
0.673501,0,0,0,0,0,0,0,0
0.674911,0,0,0,0,0,0,0,0
0.676334,0,0,0,0,0,0,0,0
0.677742,0,0,0,0,0,0,0,0
0.679150,0,0,0,0,0,0,0,0
0.680556,0,0,0,0,0,0,0,0
0.681961,0,0,0,0,0,0,0,0
0.683376,0,0,0,0,0,0,0,0
0.684909,0,0,0,0,0,0,0,0
0.686361,0,0,0,0,0,0,0,0
0.687816,0,0,0,0,0,0,0,0
0.689229,0,0,0,0,0,0,0,0
0.690639,0,0,0,0,0,0,0,0
0.692050,0,0,0,0,0,0,0,0
0.693460,0,0,0,0,0,0,0,0
0.694996,0,0,0,0,0,0,0,0
0.696507,0,0,0,0,0,0,0,0
0.697922,0,0,0,0,0,0,0,0
0.699335,0,0,0,0,0,0,0,0
0.700745,0,0,0,0,0,0,0,0
0.702154,0,0,0,0,0,0,0,0
0.703600,0,0,0,0,0,0,0,0
0.705139,0,0,0,0,0,0,0,0
0.706723,0,0,0,0,0,0,0,0
0.708357,0,0,0,0,0,0,0,0
0.709930,0,0,0,0,0,0,0,0
0.711546,0,0,0,0,0,0,0,0
0.713119,0,0,0,0,0,0,0,0
0.714690,0,0,0,0,0,0,0,0
0.716261,0,0,0,0,0,0,0,0
0.717847,0,0,0,0,0,0,0,0
0.719422,0,0,0,0,0,0,0,0
0.721037,0,0,0,0,0,0,0,0
0.722607,0,0,0,0,0,0,0,0
0.724180,0,0,0,0,0,0,0,0
0.725752,0,0,0,0,0,0,0,0
0.727326,0,0,0,0,0,0,0,0
0.728957,0,0,0,0,0,0,0,0
0.730528,0,0,0,0,0,0,0,0
0.732100,0,0,0,0,0,0,0,0
0.733672,0,0,0,0,0,0,0,0
0.735246,0,0,0,0,0,0,0,0
0.736862,0,0,0,0,0,0,0,0
0.738433,0,0,0,0,0,0,0,0
0.740019,0,0,0,0,0,0,0,0
0.741592,0,0,0,0,0,0,0,0
0.743166,0,0,0,0,0,0,0,0
0.744738,0,0,0,0,0,0,0,0
0.746308,0,0,0,0,0,0,0,0
0.747882,0,0,0,0,0,0,0,0
0.749455,0,0,0,0,0,0,0,0
0.751177,0,0,0,0,0,0,0,0
0.752732,0,0,0,0,0,0,0,0
0.754146,0,0,0,0,0,0,0,0
0.755687,0,0,0,0,0,0,0,0
0.757259,0,0,0,0,0,0,0,0
0.758830,0,0,0,0,0,0,0,0
0.760408,0,0,0,0,0,0,0,0
0.761991,0,0,0,0,0,0,0,0
0.763565,0,0,0,0,0,0,0,0
0.765138,0,0,0,0,0,0,0,0
0.766709,0,0,0,0,0,0,0,0
0.768196,0,0,0,0,0,0,0,0
0.769738,0,0,0,0,0,0,0,0
0.771313,0,0,0,0,0,0,0,0
0.772898,0,0,0,0,0,0,0,0
0.774470,0,0,0,0,0,0,0,0
0.776085,0,0,0,0,0,0,0,0
0.777657,0,0,0,0,0,0,0,0
0.779230,0,0,0,0,0,0,0,0
0.780802,0,0,0,0,0,0,0,0
0.782372,0,0,0,0,0,0,0,0
0.784000,0,0,0,0,0,0,0,0
0.785573,0,0,0,0,0,0,0,0
0.787148,0,0,0,0,0,0,0,0
0.788711,0,0,0,0,0,0,0,0
0.790272,0,0,0,0,0,0,0,0
0.791758,0,0,0,0,0,0,0,0
0.793300,0,0,0,0,0,0,0,0
0.794882,0,0,0,0,0,0,0,0
0.796458,0,0,0,0,0,0,0,0
0.798027,0,0,0,0,0,0,0,0
0.799643,0,0,0,0,0,0,0,0
0.801214,0,0,0,0,0,0,0,0
0.802783,0,0,0,0,0,0,0,0
0.804445,0,0,0,0,0,0,0,0
0.806027,0,0,0,0,0,0,0,0
0.807643,0,0,0,0,0,0,0,0
0.809213,0,0,0,0,0,0,0,0
0.810783,0,0,0,0,0,0,0,0
0.812443,0,0,0,0,0,0,0,0
0.814013,0,0,0,0,0,0,0,0
0.815627,0,0,0,0,0,0,0,0
0.817212,0,0,0,0,0,0,0,0
0.818782,0,0,0,0,0,0,0,0
0.820441,0,0,0,0,0,0,0,0
0.822011,0,0,0,0,0,0,0,0
0.823628,0,0,0,0,0,0,0,0
0.825199,0,0,0,0,0,0,0,0
0.826768,0,0,0,0,0,0,0,0
0.828427,0,0,0,0,0,0,0,0
0.829996,0,0,0,0,0,0,0,0
0.831613,0,0,0,0,0,0,0,0
0.833183,0,0,0,0,0,0,0,0
0.834753,0,0,0,0,0,0,0,0
0.836272,0,0,0,0,0,0,0,0
0.837812,0,0,0,0,0,0,0,0
0.839397,0,0,0,0,0,0,0,0
0.841009,0,0,0,0,0,0,0,0
0.842576,0,0,0,0,0,0,0,0
0.844001,0,0,0,0,0,0,0,0
0.845423,0,0,0,0,0,0,0,0
0.846832,0,0,0,0,0,0,0,0
0.848285,0,0,0,0,0,0,0,0
0.849706,0,0,0,0,0,0,0,0
0.851117,0,0,0,0,0,0,0,0
0.852622,0,0,0,0,0,0,0,0
0.854190,0,0,0,0,0,0,0,0
0.855805,0,0,0,0,0,0,0,0
0.857376,0,0,0,0,0,0,0,0
0.858945,0,0,0,0,0,0,0,0
0.860539,0,0,0,0,0,0,0,0
0.862105,0,0,0,0,0,0,0,0
0.863575,0,0,0,0,0,0,0,0
0.865157,0,0,0,0,0,0,0,0
0.866726,0,0,0,0,0,0,0,0
0.868345,0,0,0,0,0,0,0,0
0.869916,0,0,0,0,0,0,0,0
0.871379,0,0,0,0,0,0,0,0
0.872966,0,0,0,0,0,0,0,0
0.874535,0,0,0,0,0,0,0,0
0.876106,0,0,0,0,0,0,0,0
0.877680,0,0,0,0,0,0,0,0
0.879254,0,0,0,0,0,0,0,0
0.880872,0,0,0,0,0,0,0,0
0.882457,0,0,0,0,0,0,0,0
0.884030,0,0,0,0,0,0,0,0
0.885603,0,0,0,0,0,0,0,0
0.887177,0,0,0,0,0,0,0,0
0.888794,0,0,0,0,0,0,0,0
0.890365,0,0,0,0,0,0,0,0
0.891940,0,0,0,0,0,0,0,0
0.893517,0,0,0,0,0,0,0,0
0.895311,0,0,0,0,0,0,0,0
0.896882,0,0,0,0,0,0,0,0
0.898453,0,0,0,0,0,0,0,0
0.900026,0,0,0,0,0,0,0,0
0.901598,0,0,0,0,0,0,0,0
0.903174,0,0,0,0,0,0,0,0
0.904801,0,0,0,0,0,0,0,0
0.906372,0,0,0,0,0,0,0,0
0.907945,0,0,0,0,0,0,0,0
0.909517,0,0,0,0,0,0,0,0
0.911156,0,0,0,0,0,0,0,0
0.912837,0,0,0,0,0,0,0,0
0.914409,0,0,0,0,0,0,0,0
0.915995,0,0,0,0,0,0,0,0
0.917568,0,0,0,0,0,0,0,0
0.919143,0,0,0,0,0,0,0,0
0.920717,0,0,0,0,0,0,0,0
0.922288,0,0,0,0,0,0,0,0
0.923863,0,0,0,0,0,0,0,0
0.925426,0,0,0,0,0,0,0,0
0.926881,0,0,0,0,0,0,0,0
0.928453,0,0,0,0,0,0,0,0
0.930028,0,0,0,0,0,0,0,0
0.931607,0,0,0,0,0,0,0,0
0.933184,0,0,0,0,0,0,0,0
0.934760,0,0,0,0,0,0,0,0
0.936428,0,0,0,0,0,0,0,0
0.938017,0,0,0,0,0,0,0,0
0.939596,0,0,0,0,0,0,0,0
0.941172,0,0,0,0,0,0,0,0
0.942747,0,0,0,0,0,0,0,0
0.944387,0,0,0,0,0,0,0,0
0.945963,0,0,0,0,0,0,0,0
0.947541,0,0,0,0,0,0,0,0
0.949138,0,0,0,0,0,0,0,0
0.950711,0,0,0,0,0,0,0,0
0.952352,0,0,0,0,0,0,0,0
0.953929,0,0,0,0,0,0,0,0
0.955508,0,0,0,0,0,0,0,0
0.957085,0,0,0,0,0,0,0,0
0.958659,0,0,0,0,0,0,0,0
0.960166,0,0,0,0,0,0,0,0
0.961604,0,0,0,0,0,0,0,0
0.963179,0,0,0,0,0,0,0,0
0.964756,0,0,0,0,0,0,0,0
0.966331,0,0,0,0,0,0,0,0
0.967954,0,0,0,0,0,0,0,0
0.969532,0,0,0,0,0,0,0,0
0.971125,0,0,0,0,0,0,0,0
0.972703,0,0,0,0,0,0,0,0
0.974279,0,0,0,0,0,0,0,0
0.975902,0,0,0,0,0,0,0,0
0.977479,0,0,0,0,0,0,0,0
0.979054,0,0,0,0,0,0,0,0
0.980513,0,0,0,0,0,0,0,0
0.981943,0,0,0,0,0,0,0,0
0.983534,0,0,0,0,0,0,0,0
0.985111,0,0,0,0,0,0,0,0
0.986686,0,0,0,0,0,0,0,0
0.988263,0,0,0,0,0,0,0,0
0.989841,0,0,0,0,0,0,0,0
0.991302,0,0,0,0,0,0,0,0
0.992790,0,0,0,0,0,0,0,0
0.994205,0,0,0,0,0,0,0,0
0.995620,0,0,0,0,0,0,0,0
0.997028,0,0,0,0,0,0,0,0
0.998434,0,0,0,0,0,0,0,0
0.999875,0,0,0,0,0,0,0,0
1.001417,0,0,0,0,0,0,0,0
