elapsed_s,RB_VRS_4X2_QUADS,RB_VRS_4X4_QUADS,RB_STALL_CYCLES_HLSQ_INFO,RB_HLSQ_ACTIVE_INFO,RB_STALL_CYCLES_HLSQ_ATTR,RB_HLSQ_ACTIVE_ATTR,RB_STALL_CYCLES_ZMODE_SWITCH,RB_TOTAL_PASS_PIXELS
0.001116,0,0,0,0,0,0,0,0
0.002730,0,0,0,0,0,0,0,0
0.005422,0,0,0,0,0,0,0,0
0.007151,0,0,0,0,0,0,0,0
0.008703,0,0,0,0,0,0,0,0
0.010288,0,0,0,0,0,0,0,0
0.011834,0,0,0,0,0,0,0,0
0.013557,0,0,0,0,0,0,0,0
0.015122,0,0,0,0,0,0,0,0
0.016630,0,0,0,0,0,0,0,0
0.018131,0,0,0,0,0,0,0,0
0.019660,0,0,0,0,0,0,0,0
0.021194,0,0,0,0,0,0,0,0
0.022775,0,0,0,0,0,0,0,0
0.024296,0,0,0,0,0,0,0,0
0.025912,0,0,0,0,0,0,0,0
0.027416,0,0,0,0,0,0,0,0
0.028916,0,0,0,0,0,0,0,0
0.030707,0,0,0,0,0,0,0,0
0.032224,0,0,0,0,0,0,0,0
0.033726,0,0,0,0,0,0,0,0
0.035228,0,0,0,0,0,0,0,0
0.036728,0,0,0,0,0,0,0,0
0.038279,0,0,0,0,0,0,0,0
0.039777,0,0,0,0,0,0,0,0
0.041279,0,0,0,0,0,0,0,0
0.042862,0,0,0,0,0,0,0,0
0.044332,0,0,0,0,0,0,0,0
0.045849,0,0,0,0,0,0,0,0
0.047323,0,0,0,0,0,0,0,0
0.048800,0,0,0,0,0,0,0,0
0.050317,0,0,0,0,0,0,0,0
0.051789,0,0,0,0,0,0,0,0
0.053315,0,0,0,0,0,0,0,0
0.054882,0,0,0,0,0,0,0,0
0.056375,0,0,0,0,0,0,0,0
0.057925,0,0,0,0,0,0,0,0
0.059479,0,0,0,0,0,0,0,0
0.060894,0,0,0,0,0,0,0,0
0.062498,0,0,0,0,0,0,0,0
0.063986,0,0,0,0,0,0,0,0
0.065311,0,0,0,0,0,0,0,0
0.066743,0,0,0,0,0,0,0,0
0.068065,0,0,0,0,0,0,0,0
0.069435,0,0,0,0,0,0,0,0
0.070762,0,0,0,0,0,0,0,0
0.072083,0,0,0,0,0,0,0,0
0.073405,0,0,0,0,0,0,0,0
0.074759,0,0,0,0,0,0,0,0
0.076131,0,0,0,0,0,0,0,0
0.077511,0,0,0,0,0,0,0,0
0.078865,0,0,0,0,0,0,0,0
0.080205,0,0,0,0,0,0,0,0
0.081541,0,0,0,0,0,0,0,0
0.082879,0,0,0,0,0,0,0,0
0.084212,0,0,0,0,0,0,0,0
0.085558,0,0,0,0,0,0,0,0
0.086892,0,0,0,0,0,0,0,0
0.088235,0,0,0,0,0,0,0,0
0.089730,0,0,0,0,0,0,0,0
0.091095,0,0,0,0,0,0,0,0
0.092457,0,0,0,0,0,0,0,0
0.093819,0,0,0,0,0,0,0,0
0.095181,0,0,0,0,0,0,0,0
0.096561,0,0,0,0,0,0,0,0
0.097924,0,0,0,0,0,0,0,0
0.099290,0,0,0,0,0,0,0,0
0.100507,0,0,0,0,0,0,0,0
0.101723,0,0,0,0,0,0,0,0
0.102938,0,0,0,0,0,0,0,0
0.104154,0,0,0,0,0,0,0,0
0.105369,0,0,0,0,0,0,0,0
0.106629,0,0,0,0,0,0,0,0
0.107845,0,0,0,0,0,0,0,0
0.109062,0,0,0,0,0,0,0,0
0.110334,0,0,0,0,0,0,0,0
0.111550,0,0,0,0,0,0,0,0
0.112767,0,0,0,0,0,0,0,0
0.114010,0,0,0,0,0,0,0,0
0.115390,0,0,0,0,0,0,0,0
0.116772,0,0,0,0,0,0,0,0
0.118221,0,0,0,0,0,0,0,0
0.119492,0,0,0,0,0,0,0,0
0.120868,0,0,0,0,0,0,0,0
0.122338,0,0,0,0,0,0,0,0
