elapsed_s,RB_STALL_CYCLES_CCU_COLOR_READ,RB_STALL_CYCLES_CCU_COLOR_WRITE,RB_STALL_CYCLES_CCU_DEPTH_READ,RB_STALL_CYCLES_CCU_DEPTH_WRITE,RB_STALL_CYCLES_VPC_BE,RB_BLENDED_FP32_COMPONENTS,RB_COLOR_PIX_TILES,RB_STALL_CYCLES_CCU
0.073829,0,0,0,0,0,0,0,0
0.075187,0,0,0,0,0,0,0,0
0.076522,0,0,0,0,0,0,0,0
0.077857,0,0,0,0,0,0,0,0
0.079194,0,0,0,0,0,0,0,0
0.080528,0,0,0,0,0,0,0,0
0.081864,0,0,0,0,0,0,0,0
0.083254,0,0,0,0,0,0,0,0
0.084676,0,0,0,0,0,0,0,0
0.086212,0,0,0,0,0,0,0,0
0.087621,0,0,0,0,0,0,0,0
0.089032,0,0,0,0,0,0,0,0
0.090510,0,0,0,0,0,0,0,0
0.091991,0,0,0,0,0,0,0,0
0.093472,0,0,0,0,0,0,0,0
0.094932,0,0,0,0,0,0,0,0
0.096386,0,0,0,0,0,0,0,0
0.097842,0,0,0,0,0,0,0,0
0.099235,0,0,0,0,0,0,0,0
0.100532,0,0,0,0,0,0,0,0
0.101765,0,0,0,0,0,0,0,0
0.103042,0,0,0,0,0,0,0,0
0.104261,0,0,0,0,0,0,0,0
0.105478,0,0,0,0,0,0,0,0
0.106694,0,0,0,0,0,0,0,0
0.107910,0,0,0,0,0,0,0,0
0.109126,0,0,0,0,0,0,0,0
0.110342,0,0,0,0,0,0,0,0
0.111559,0,0,0,0,0,0,0,0
0.112775,0,0,0,0,0,0,0,0
0.114134,0,0,0,0,0,0,0,0
0.115509,0,0,0,0,0,0,0,0
0.116876,0,0,0,0,0,0,0,0
0.118240,0,0,0,0,0,0,0,0
0.119650,0,0,0,0,0,0,0,0
0.121013,0,0,0,0,0,0,0,0
0.122377,0,0,0,0,0,0,0,0
0.123755,0,0,0,0,0,0,0,0
0.125120,0,0,0,0,0,0,0,0
0.126483,0,0,0,0,0,0,0,0
0.127847,0,0,0,0,0,0,0,0
0.129211,0,0,0,0,0,0,0,0
0.130574,0,0,0,0,0,0,0,0
0.131936,0,0,0,0,0,0,0,0
0.133291,0,0,0,0,0,0,0,0
0.134733,0,0,0,0,0,0,0,0
0.136197,0,0,0,0,0,0,0,0
0.137651,0,0,0,0,0,0,0,0
0.139172,0,0,0,0,0,0,0,0
0.140572,0,0,0,0,0,0,0,0
0.142102,0,0,0,0,0,0,0,0
0.143502,0,0,0,0,0,0,0,0
0.144914,0,0,0,0,0,0,0,0
0.146322,0,0,0,0,0,0,0,0
0.147723,0,0,0,0,0,0,0,0
0.149125,0,0,0,0,0,0,0,0
0.150573,0,0,0,0,0,0,0,0
0.152149,0,0,0,0,0,0,0,0
0.153551,0,0,0,0,0,0,0,0
0.154961,0,0,0,0,0,0,0,0
0.156570,0,0,0,0,0,0,0,0
0.158223,0,0,0,0,0,0,0,0
0.159796,0,0,0,0,0,0,0,0
0.161366,0,0,0,0,0,0,0,0
0.162815,0,0,0,0,0,0,0,0
0.164355,0,0,0,0,0,0,0,0
0.165815,0,0,0,0,0,0,0,0
0.167362,0,0,0,0,0,0,0,0
0.168930,0,0,0,0,0,0,0,0
0.170503,0,0,0,0,0,0,0,0
0.172074,0,0,0,0,0,0,0,0
0.173645,0,0,0,0,0,0,0,0
0.175268,0,0,0,0,0,0,0,0
0.176851,0,0,0,0,0,0,0,0
0.178424,0,0,0,0,0,0,0,0
0.179995,0,0,0,0,0,0,0,0
0.181564,0,0,0,0,0,0,0,0
0.183174,0,0,0,0,0,0,0,0
0.184745,0,0,0,0,0,0,0,0
0.186317,0,0,0,0,0,0,0,0
0.187900,0,0,0,0,0,0,0,0
0.189473,0,0,0,0,0,0,0,0
0.191040,0,0,0,0,0,0,0,0
0.192610,0,0,0,0,0,0,0,0
0.194182,0,0,0,0,0,0,0,0
0.195753,0,0,0,0,0,0,0,0
0.197322,0,0,0,0,0,0,0,0
0.198962,0,0,0,0,0,0,0,0
0.200589,0,0,0,0,0,0,0,0
0.202421,0,0,0,0,0,0,0,0
0.203892,0,0,0,0,0,0,0,0
0.205305,0,0,0,0,0,0,0,0
0.206715,0,0,0,0,0,0,0,0
0.208118,0,0,0,0,0,0,0,0
0.209529,0,0,0,0,0,0,0,0
0.210935,0,0,0,0,0,0,0,0
0.212471,0,0,0,0,0,0,0,0
0.214045,0,0,0,0,0,0,0,0
0.215617,0,0,0,0,0,0,0,0
0.217188,0,0,0,0,0,0,0,0
0.218762,0,0,0,0,0,0,0,0
0.220348,0,0,0,0,0,0,0,0
0.221919,0,0,0,0,0,0,0,0
0.223495,0,0,0,0,0,0,0,0
0.225067,0,0,0,0,0,0,0,0
0.226640,0,0,0,0,0,0,0,0
0.228213,0,0,0,0,0,0,0,0
0.229783,0,0,0,0,0,0,0,0
0.231373,0,0,0,0,0,0,0,0
0.232944,0,0,0,0,0,0,0,0
0.234518,0,0,0,0,0,0,0,0
0.236090,0,0,0,0,0,0,0,0
0.237661,0,0,0,0,0,0,0,0
0.239340,0,0,0,0,0,0,0,0
0.240918,0,0,0,0,0,0,0,0
0.242506,0,0,0,0,0,0,0,0
0.244043,0,0,0,0,0,0,0,0
0.245672,0,0,0,0,0,0,0,0
0.247185,0,0,0,0,0,0,0,0
0.248727,0,0,0,0,0,0,0,0
0.250305,0,0,0,0,0,0,0,0
0.251877,0,0,0,0,0,0,0,0
0.253461,0,0,0,0,0,0,0,0
0.255034,0,0,0,0,0,0,0,0
0.256607,0,0,0,0,0,0,0,0
0.258181,0,0,0,0,0,0,0,0
0.259754,0,0,0,0,0,0,0,0
0.261325,0,0,0,0,0,0,0,0
0.262941,0,0,0,0,0,0,0,0
0.264519,0,0,0,0,0,0,0,0
0.266193,0,0,0,0,0,0,0,0
0.267762,0,0,0,0,0,0,0,0
0.269330,0,0,0,0,0,0,0,0
0.270901,0,0,0,0,0,0,0,0
0.272472,0,0,0,0,0,0,0,0
0.274044,0,0,0,0,0,0,0,0
0.275629,0,0,0,0,0,0,0,0
0.277198,0,0,0,0,0,0,0,0
0.278816,0,0,0,0,0,0,0,0
0.280388,0,0,0,0,0,0,0,0
0.282335,0,0,0,0,0,0,0,0
0.283908,0,0,0,0,0,0,0,0
0.285478,0,0,0,0,0,0,0,0
0.287062,0,0,0,0,0,0,0,0
0.288634,0,0,0,0,0,0,0,0
0.290207,0,0,0,0,0,0,0,0
0.291657,0,0,0,0,0,0,0,0
0.293200,0,0,0,0,0,0,0,0
0.294817,0,0,0,0,0,0,0,0
0.296390,0,0,0,0,0,0,0,0
0.298056,0,0,0,0,0,0,0,0
0.299566,0,0,0,0,0,0,0,0
0.301105,0,0,0,0,0,0,0,0
0.302679,0,0,0,0,0,0,0,0
0.304251,0,0,0,0,0,0,0,0
0.305822,0,0,0,0,0,0,0,0
0.307449,0,0,0,0,0,0,0,0
0.309032,0,0,0,0,0,0,0,0
0.310648,0,0,0,0,0,0,0,0
0.312221,0,0,0,0,0,0,0,0
0.313791,0,0,0,0,0,0,0,0
0.315368,0,0,0,0,0,0,0,0
0.316938,0,0,0,0,0,0,0,0
0.318512,0,0,0,0,0,0,0,0
0.320098,0,0,0,0,0,0,0,0
0.321668,0,0,0,0,0,0,0,0
0.323344,0,0,0,0,0,0,0,0
0.324915,0,0,0,0,0,0,0,0
0.326532,0,0,0,0,0,0,0,0
0.328106,0,0,0,0,0,0,0,0
0.329675,0,0,0,0,0,0,0,0
0.331315,0,0,0,0,0,0,0,0
0.332885,0,0,0,0,0,0,0,0
0.334458,0,0,0,0,0,0,0,0
0.336031,0,0,0,0,0,0,0,0
0.337601,0,0,0,0,0,0,0,0
0.339046,0,0,0,0,0,0,0,0
0.340587,0,0,0,0,0,0,0,0
0.342174,0,0,0,0,0,0,0,0
0.343790,0,0,0,0,0,0,0,0
0.345361,0,0,0,0,0,0,0,0
0.346933,0,0,0,0,0,0,0,0
0.348505,0,0,0,0,0,0,0,0
0.350078,0,0,0,0,0,0,0,0
0.351649,0,0,0,0,0,0,0,0
0.353233,0,0,0,0,0,0,0,0
0.354805,0,0,0,0,0,0,0,0
0.356379,0,0,0,0,0,0,0,0
0.357949,0,0,0,0,0,0,0,0
0.359543,0,0,0,0,0,0,0,0
0.361113,0,0,0,0,0,0,0,0
0.362687,0,0,0,0,0,0,0,0
0.364149,0,0,0,0,0,0,0,0
0.365691,0,0,0,0,0,0,0,0
0.367261,0,0,0,0,0,0,0,0
0.368824,0,0,0,0,0,0,0,0
0.370266,0,0,0,0,0,0,0,0
0.371808,0,0,0,0,0,0,0,0
0.373379,0,0,0,0,0,0,0,0
0.375007,0,0,0,0,0,0,0,0
0.376580,0,0,0,0,0,0,0,0
0.378153,0,0,0,0,0,0,0,0
0.379726,0,0,0,0,0,0,0,0
0.381296,0,0,0,0,0,0,0,0
0.382867,0,0,0,0,0,0,0,0
0.384440,0,0,0,0,0,0,0,0
0.386027,0,0,0,0,0,0,0,0
0.387592,0,0,0,0,0,0,0,0
0.389153,0,0,0,0,0,0,0,0
0.390638,0,0,0,0,0,0,0,0
0.392177,0,0,0,0,0,0,0,0
0.393746,0,0,0,0,0,0,0,0
0.395320,0,0,0,0,0,0,0,0
0.396902,0,0,0,0,0,0,0,0
0.398475,0,0,0,0,0,0,0,0
0.400045,0,0,0,0,0,0,0,0
0.401613,0,0,0,0,0,0,0,0
0.403244,0,0,0,0,0,0,0,0
0.404814,0,0,0,0,0,0,0,0
0.406429,0,0,0,0,0,0,0,0
0.408014,0,0,0,0,0,0,0,0
0.409582,0,0,0,0,0,0,0,0
0.411152,0,0,0,0,0,0,0,0
0.412723,0,0,0,0,0,0,0,0
0.414294,0,0,0,0,0,0,0,0
0.415864,0,0,0,0,0,0,0,0
0.417432,0,0,0,0,0,0,0,0
0.419015,0,0,0,0,0,0,0,0
0.420586,0,0,0,0,0,0,0,0
0.422157,0,0,0,0,0,0,0,0
0.423770,0,0,0,0,0,0,0,0
0.425339,0,0,0,0,0,0,0,0
0.426909,0,0,0,0,0,0,0,0
0.428479,0,0,0,0,0,0,0,0
0.430065,0,0,0,0,0,0,0,0
0.431635,0,0,0,0,0,0,0,0
0.433204,0,0,0,0,0,0,0,0
0.434776,0,0,0,0,0,0,0,0
0.436347,0,0,0,0,0,0,0,0
0.437916,0,0,0,0,0,0,0,0
0.439498,0,0,0,0,0,0,0,0
0.440928,0,0,0,0,0,0,0,0
0.442340,0,0,0,0,0,0,0,0
0.443747,0,0,0,0,0,0,0,0
0.445159,0,0,0,0,0,0,0,0
0.447034,0,0,0,0,0,0,0,0
0.449959,0,0,0,0,0,0,0,0
0.452091,0,0,0,0,0,0,0,0
0.453503,0,0,0,0,0,0,0,0
0.454948,0,0,0,0,0,0,0,0
0.456353,0,0,0,0,0,0,0,0
0.457755,0,0,0,0,0,0,0,0
0.459203,0,0,0,0,0,0,0,0
0.460610,0,0,0,0,0,0,0,0
0.462018,0,0,0,0,0,0,0,0
0.463464,0,0,0,0,0,0,0,0
0.464839,0,0,0,0,0,0,0,0
0.466200,0,0,0,0,0,0,0,0
0.467632,0,0,0,0,0,0,0,0
0.469034,0,0,0,0,0,0,0,0
0.470471,0,0,0,0,0,0,0,0
0.471873,0,0,0,0,0,0,0,0
0.473274,0,0,0,0,0,0,0,0
0.474688,0,0,0,0,0,0,0,0
0.476097,0,0,0,0,0,0,0,0
0.477504,0,0,0,0,0,0,0,0
0.479041,0,0,0,0,0,0,0,0
0.480613,0,0,0,0,0,0,0,0
0.482187,0,0,0,0,0,0,0,0
0.483759,0,0,0,0,0,0,0,0
0.485342,0,0,0,0,0,0,0,0
0.486958,0,0,0,0,0,0,0,0
0.488532,0,0,0,0,0,0,0,0
0.490105,0,0,0,0,0,0,0,0
0.491677,0,0,0,0,0,0,0,0
0.493247,0,0,0,0,0,0,0,0
0.494822,0,0,0,0,0,0,0,0
0.496407,0,0,0,0,0,0,0,0
0.498059,0,0,0,0,0,0,0,0
0.499561,0,0,0,0,0,0,0,0
0.501014,0,0,0,0,0,0,0,0
0.502596,0,0,0,0,0,0,0,0
0.504168,0,0,0,0,0,0,0,0
0.505738,0,0,0,0,0,0,0,0
0.507328,0,0,0,0,0,0,0,0
0.508899,0,0,0,0,0,0,0,0
0.510474,0,0,0,0,0,0,0,0
0.512046,0,0,0,0,0,0,0,0
0.513617,0,0,0,0,0,0,0,0
0.515245,0,0,0,0,0,0,0,0
0.516811,0,0,0,0,0,0,0,0
0.518270,0,0,0,0,0,0,0,0
0.519768,0,0,0,0,0,0,0,0
0.521178,0,0,0,0,0,0,0,0
0.522588,0,0,0,0,0,0,0,0
0.523996,0,0,0,0,0,0,0,0
0.525402,0,0,0,0,0,0,0,0
0.526809,0,0,0,0,0,0,0,0
0.528342,0,0,0,0,0,0,0,0
0.529925,0,0,0,0,0,0,0,0
0.531497,0,0,0,0,0,0,0,0
0.533066,0,0,0,0,0,0,0,0
0.534682,0,0,0,0,0,0,0,0
0.536397,0,0,0,0,0,0,0,0
0.537938,0,0,0,0,0,0,0,0
0.539624,0,0,0,0,0,0,0,0
0.541078,0,0,0,0,0,0,0,0
0.542491,0,0,0,0,0,0,0,0
0.544030,0,0,0,0,0,0,0,0
0.545602,0,0,0,0,0,0,0,0
0.547173,0,0,0,0,0,0,0,0
0.548746,0,0,0,0,0,0,0,0
0.550321,0,0,0,0,0,0,0,0
0.551952,0,0,0,0,0,0,0,0
0.553523,0,0,0,0,0,0,0,0
0.555095,0,0,0,0,0,0,0,0
0.556669,0,0,0,0,0,0,0,0
0.558244,0,0,0,0,0,0,0,0
0.559817,0,0,0,0,0,0,0,0
0.561388,0,0,0,0,0,0,0,0
0.562974,0,0,0,0,0,0,0,0
0.564548,0,0,0,0,0,0,0,0
0.566122,0,0,0,0,0,0,0,0
0.567738,0,0,0,0,0,0,0,0
0.569308,0,0,0,0,0,0,0,0
0.570880,0,0,0,0,0,0,0,0
0.572451,0,0,0,0,0,0,0,0
0.574038,0,0,0,0,0,0,0,0
0.575610,0,0,0,0,0,0,0,0
0.577181,0,0,0,0,0,0,0,0
0.578754,0,0,0,0,0,0,0,0
0.580326,0,0,0,0,0,0,0,0
0.581896,0,0,0,0,0,0,0,0
0.583473,0,0,0,0,0,0,0,0
0.585057,0,0,0,0,0,0,0,0
0.586630,0,0,0,0,0,0,0,0
0.588201,0,0,0,0,0,0,0,0
0.589771,0,0,0,0,0,0,0,0
0.591347,0,0,0,0,0,0,0,0
0.592918,0,0,0,0,0,0,0,0
0.594490,0,0,0,0,0,0,0,0
0.596074,0,0,0,0,0,0,0,0
0.597644,0,0,0,0,0,0,0,0
0.599166,0,0,0,0,0,0,0,0
0.600707,0,0,0,0,0,0,0,0
0.602280,0,0,0,0,0,0,0,0
0.603852,0,0,0,0,0,0,0,0
0.605421,0,0,0,0,0,0,0,0
0.607005,0,0,0,0,0,0,0,0
0.608577,0,0,0,0,0,0,0,0
0.610150,0,0,0,0,0,0,0,0
0.611722,0,0,0,0,0,0,0,0
0.613293,0,0,0,0,0,0,0,0
0.614909,0,0,0,0,0,0,0,0
0.616481,0,0,0,0,0,0,0,0
0.618068,0,0,0,0,0,0,0,0
0.619638,0,0,0,0,0,0,0,0
0.621208,0,0,0,0,0,0,0,0
0.622782,0,0,0,0,0,0,0,0
0.624354,0,0,0,0,0,0,0,0
0.625923,0,0,0,0,0,0,0,0
0.627497,0,0,0,0,0,0,0,0
0.629079,0,0,0,0,0,0,0,0
0.630695,0,0,0,0,0,0,0,0
0.632267,0,0,0,0,0,0,0,0
0.633837,0,0,0,0,0,0,0,0
0.635410,0,0,0,0,0,0,0,0
0.636978,0,0,0,0,0,0,0,0
0.638547,0,0,0,0,0,0,0,0
0.640133,0,0,0,0,0,0,0,0
0.641703,0,0,0,0,0,0,0,0
0.643277,0,0,0,0,0,0,0,0
0.644943,0,0,0,0,0,0,0,0
0.646448,0,0,0,0,0,0,0,0
0.647872,0,0,0,0,0,0,0,0
0.649408,0,0,0,0,0,0,0,0
0.650993,0,0,0,0,0,0,0,0
0.652566,0,0,0,0,0,0,0,0
0.654139,0,0,0,0,0,0,0,0
0.655712,0,0,0,0,0,0,0,0
0.657283,0,0,0,0,0,0,0,0
0.658855,0,0,0,0,0,0,0,0
0.660428,0,0,0,0,0,0,0,0
0.662015,0,0,0,0,0,0,0,0
0.663588,0,0,0,0,0,0,0,0
0.665160,0,0,0,0,0,0,0,0
0.666734,0,0,0,0,0,0,0,0
0.668306,0,0,0,0,0,0,0,0
0.669876,0,0,0,0,0,0,0,0
0.671452,0,0,0,0,0,0,0,0
0.672914,0,0,0,0,0,0,0,0
0.674459,0,0,0,0,0,0,0,0
0.676032,0,0,0,0,0,0,0,0
0.677603,0,0,0,0,0,0,0,0
0.679090,0,0,0,0,0,0,0,0
0.680633,0,0,0,0,0,0,0,0
0.682207,0,0,0,0,0,0,0,0
0.683794,0,0,0,0,0,0,0,0
0.685364,0,0,0,0,0,0,0,0
0.686936,0,0,0,0,0,0,0,0
0.688510,0,0,0,0,0,0,0,0
0.690084,0,0,0,0,0,0,0,0
0.691658,0,0,0,0,0,0,0,0
0.693229,0,0,0,0,0,0,0,0
0.694857,0,0,0,0,0,0,0,0
0.696431,0,0,0,0,0,0,0,0
0.698004,0,0,0,0,0,0,0,0
0.699577,0,0,0,0,0,0,0,0
0.701148,0,0,0,0,0,0,0,0
0.702722,0,0,0,0,0,0,0,0
0.704294,0,0,0,0,0,0,0,0
0.705879,0,0,0,0,0,0,0,0
0.707457,0,0,0,0,0,0,0,0
0.709028,0,0,0,0,0,0,0,0
0.710645,0,0,0,0,0,0,0,0
0.712218,0,0,0,0,0,0,0,0
0.713789,0,0,0,0,0,0,0,0
0.715366,0,0,0,0,0,0,0,0
0.716949,0,0,0,0,0,0,0,0
0.718521,0,0,0,0,0,0,0,0
0.720092,0,0,0,0,0,0,0,0
0.721662,0,0,0,0,0,0,0,0
0.723320,0,0,0,0,0,0,0,0
0.724889,0,0,0,0,0,0,0,0
0.726505,0,0,0,0,0,0,0,0
0.728090,0,0,0,0,0,0,0,0
0.729660,0,0,0,0,0,0,0,0
0.731283,0,0,0,0,0,0,0,0
0.732852,0,0,0,0,0,0,0,0
0.734424,0,0,0,0,0,0,0,0
0.735996,0,0,0,0,0,0,0,0
0.737564,0,0,0,0,0,0,0,0
0.739022,0,0,0,0,0,0,0,0
0.740563,0,0,0,0,0,0,0,0
0.742136,0,0,0,0,0,0,0,0
0.743751,0,0,0,0,0,0,0,0
0.745320,0,0,0,0,0,0,0,0
0.746891,0,0,0,0,0,0,0,0
0.748462,0,0,0,0,0,0,0,0
0.750048,0,0,0,0,0,0,0,0
0.751619,0,0,0,0,0,0,0,0
0.753189,0,0,0,0,0,0,0,0
0.754762,0,0,0,0,0,0,0,0
0.756333,0,0,0,0,0,0,0,0
0.757937,0,0,0,0,0,0,0,0
0.759552,0,0,0,0,0,0,0,0
0.761133,0,0,0,0,0,0,0,0
0.762705,0,0,0,0,0,0,0,0
0.764277,0,0,0,0,0,0,0,0
0.765846,0,0,0,0,0,0,0,0
0.767422,0,0,0,0,0,0,0,0
0.768992,0,0,0,0,0,0,0,0
0.770565,0,0,0,0,0,0,0,0
0.772148,0,0,0,0,0,0,0,0
0.773718,0,0,0,0,0,0,0,0
0.775294,0,0,0,0,0,0,0,0
0.776864,0,0,0,0,0,0,0,0
0.778437,0,0,0,0,0,0,0,0
0.780007,0,0,0,0,0,0,0,0
0.781577,0,0,0,0,0,0,0,0
0.783035,0,0,0,0,0,0,0,0
0.784576,0,0,0,0,0,0,0,0
0.786148,0,0,0,0,0,0,0,0
0.787720,0,0,0,0,0,0,0,0
0.789289,0,0,0,0,0,0,0,0
0.790902,0,0,0,0,0,0,0,0
0.792876,0,0,0,0,0,0,0,0
0.794462,0,0,0,0,0,0,0,0
0.796032,0,0,0,0,0,0,0,0
0.797602,0,0,0,0,0,0,0,0
0.799044,0,0,0,0,0,0,0,0
0.800594,0,0,0,0,0,0,0,0
0.802052,0,0,0,0,0,0,0,0
0.803473,0,0,0,0,0,0,0,0
0.805022,0,0,0,0,0,0,0,0
0.806639,0,0,0,0,0,0,0,0
0.808212,0,0,0,0,0,0,0,0
0.809782,0,0,0,0,0,0,0,0
0.811358,0,0,0,0,0,0,0,0
0.812929,0,0,0,0,0,0,0,0
0.814503,0,0,0,0,0,0,0,0
0.816088,0,0,0,0,0,0,0,0
0.817659,0,0,0,0,0,0,0,0
0.819324,0,0,0,0,0,0,0,0
0.820894,0,0,0,0,0,0,0,0
0.822511,0,0,0,0,0,0,0,0
0.824083,0,0,0,0,0,0,0,0
0.825655,0,0,0,0,0,0,0,0
0.827294,0,0,0,0,0,0,0,0
0.828866,0,0,0,0,0,0,0,0
0.830440,0,0,0,0,0,0,0,0
0.832012,0,0,0,0,0,0,0,0
0.833582,0,0,0,0,0,0,0,0
0.835154,0,0,0,0,0,0,0,0
0.836726,0,0,0,0,0,0,0,0
0.838346,0,0,0,0,0,0,0,0
0.839920,0,0,0,0,0,0,0,0
0.841490,0,0,0,0,0,0,0,0
0.843061,0,0,0,0,0,0,0,0
0.844632,0,0,0,0,0,0,0,0
0.846085,0,0,0,0,0,0,0,0
0.847632,0,0,0,0,0,0,0,0
0.849217,0,0,0,0,0,0,0,0
0.850791,0,0,0,0,0,0,0,0
0.852364,0,0,0,0,0,0,0,0
0.853936,0,0,0,0,0,0,0,0
0.855553,0,0,0,0,0,0,0,0
0.857124,0,0,0,0,0,0,0,0
0.858699,0,0,0,0,0,0,0,0
0.860284,0,0,0,0,0,0,0,0
0.861857,0,0,0,0,0,0,0,0
0.863434,0,0,0,0,0,0,0,0
0.865005,0,0,0,0,0,0,0,0
0.866579,0,0,0,0,0,0,0,0
0.868153,0,0,0,0,0,0,0,0
0.869725,0,0,0,0,0,0,0,0
0.871316,0,0,0,0,0,0,0,0
0.872888,0,0,0,0,0,0,0,0
0.874462,0,0,0,0,0,0,0,0
0.876036,0,0,0,0,0,0,0,0
0.877607,0,0,0,0,0,0,0,0
0.879256,0,0,0,0,0,0,0,0
0.880830,0,0,0,0,0,0,0,0
0.882416,0,0,0,0,0,0,0,0
0.883989,0,0,0,0,0,0,0,0
0.885561,0,0,0,0,0,0,0,0
0.887178,0,0,0,0,0,0,0,0
0.888751,0,0,0,0,0,0,0,0
0.890325,0,0,0,0,0,0,0,0
0.891898,0,0,0,0,0,0,0,0
0.893482,0,0,0,0,0,0,0,0
0.895055,0,0,0,0,0,0,0,0
0.896628,0,0,0,0,0,0,0,0
0.898202,0,0,0,0,0,0,0,0
0.899767,0,0,0,0,0,0,0,0
0.901328,0,0,0,0,0,0,0,0
0.902811,0,0,0,0,0,0,0,0
0.904365,0,0,0,0,0,0,0,0
0.905934,0,0,0,0,0,0,0,0
0.907321,0,0,0,0,0,0,0,0
0.908731,0,0,0,0,0,0,0,0
0.910270,0,0,0,0,0,0,0,0
0.911842,0,0,0,0,0,0,0,0
0.913412,0,0,0,0,0,0,0,0
0.914997,0,0,0,0,0,0,0,0
0.916570,0,0,0,0,0,0,0,0
0.918143,0,0,0,0,0,0,0,0
0.919758,0,0,0,0,0,0,0,0
0.921328,0,0,0,0,0,0,0,0
0.922900,0,0,0,0,0,0,0,0
0.924472,0,0,0,0,0,0,0,0
0.926059,0,0,0,0,0,0,0,0
0.927630,0,0,0,0,0,0,0,0
0.929199,0,0,0,0,0,0,0,0
0.930771,0,0,0,0,0,0,0,0
0.932342,0,0,0,0,0,0,0,0
0.933913,0,0,0,0,0,0,0,0
0.935491,0,0,0,0,0,0,0,0
0.937074,0,0,0,0,0,0,0,0
0.938646,0,0,0,0,0,0,0,0
0.940218,0,0,0,0,0,0,0,0
0.941789,0,0,0,0,0,0,0,0
0.943366,0,0,0,0,0,0,0,0
0.944936,0,0,0,0,0,0,0,0
0.946509,0,0,0,0,0,0,0,0
0.948091,0,0,0,0,0,0,0,0
0.949660,0,0,0,0,0,0,0,0
0.951057,0,0,0,0,0,0,0,0
0.952599,0,0,0,0,0,0,0,0
0.954217,0,0,0,0,0,0,0,0
0.955791,0,0,0,0,0,0,0,0
0.957361,0,0,0,0,0,0,0,0
0.958948,0,0,0,0,0,0,0,0
0.960521,0,0,0,0,0,0,0,0
0.962096,0,0,0,0,0,0,0,0
0.963669,0,0,0,0,0,0,0,0
0.965239,0,0,0,0,0,0,0,0
0.966857,0,0,0,0,0,0,0,0
0.968431,0,0,0,0,0,0,0,0
0.970019,0,0,0,0,0,0,0,0
0.971594,0,0,0,0,0,0,0,0
0.973165,0,0,0,0,0,0,0,0
0.974739,0,0,0,0,0,0,0,0
0.976312,0,0,0,0,0,0,0,0
0.977884,0,0,0,0,0,0,0,0
0.979461,0,0,0,0,0,0,0,0
0.980921,0,0,0,0,0,0,0,0
0.982511,0,0,0,0,0,0,0,0
0.984085,0,0,0,0,0,0,0,0
0.985655,0,0,0,0,0,0,0,0
0.987327,0,0,0,0,0,0,0,0
0.988900,0,0,0,0,0,0,0,0
0.990475,0,0,0,0,0,0,0,0
0.991938,0,0,0,0,0,0,0,0
0.993481,0,0,0,0,0,0,0,0
0.995054,0,0,0,0,0,0,0,0
0.996629,0,0,0,0,0,0,0,0
0.998204,0,0,0,0,0,0,0,0
0.999911,0,0,0,0,0,0,0,0
1.001481,0,0,0,0,0,0,0,0
