elapsed_s,TP_RESERVED_72,TP_RESERVED_73,TP_RESERVED_74,TP_RESERVED_75,TP_RESERVED_76,TP_RESERVED_77,TP_RESERVED_78,TP_RESERVED_79,TP_RESERVED_80,TP_RESERVED_81,TP_RESERVED_82,TP_RESERVED_83
0.001095,0,0,0,0,0,0,0,0,0,0,0,0
0.002622,0,0,0,0,0,0,0,0,0,0,0,0
0.004114,0,0,0,0,0,0,0,0,0,0,0,0
0.005605,0,0,0,0,0,0,0,0,0,0,0,0
0.007159,0,0,0,0,0,0,0,0,0,0,0,0
0.008622,0,0,0,0,0,0,0,0,0,0,0,0
0.010103,0,0,0,0,0,0,0,0,0,0,0,0
0.011656,0,0,0,0,0,0,0,0,0,0,0,0
0.013224,0,0,0,0,0,0,0,0,0,0,0,0
0.014683,0,0,0,0,0,0,0,0,0,0,0,0
0.016194,0,0,0,0,0,0,0,0,0,0,0,0
0.017594,0,0,0,0,0,0,0,0,0,0,0,0
0.019041,0,0,0,0,0,0,0,0,0,0,0,0
0.020449,0,0,0,0,0,0,0,0,0,0,0,0
0.021843,0,0,0,0,0,0,0,0,0,0,0,0
0.023324,0,0,0,0,0,0,0,0,0,0,0,0
0.024786,0,0,0,0,0,0,0,0,0,0,0,0
0.026135,0,0,0,0,0,0,0,0,0,0,0,0
0.027579,0,0,0,0,0,0,0,0,0,0,0,0
0.028977,0,0,0,0,0,0,0,0,0,0,0,0
0.030268,0,0,0,0,0,0,0,0,0,0,0,0
0.031670,0,0,0,0,0,0,0,0,0,0,0,0
0.032960,0,0,0,0,0,0,0,0,0,0,0,0
0.034358,0,0,0,0,0,0,0,0,0,0,0,0
0.035735,0,0,0,0,0,0,0,0,0,0,0,0
0.037088,0,0,0,0,0,0,0,0,0,0,0,0
0.038551,0,0,0,0,0,0,0,0,0,0,0,0
0.039901,0,0,0,0,0,0,0,0,0,0,0,0
0.041251,0,0,0,0,0,0,0,0,0,0,0,0
0.042674,0,0,0,0,0,0,0,0,0,0,0,0
0.044063,0,0,0,0,0,0,0,0,0,0,0,0
0.045447,0,0,0,0,0,0,0,0,0,0,0,0
0.046869,0,0,0,0,0,0,0,0,0,0,0,0
0.048288,0,0,0,0,0,0,0,0,0,0,0,0
0.049676,0,0,0,0,0,0,0,0,0,0,0,0
0.051074,0,0,0,0,0,0,0,0,0,0,0,0
0.052514,0,0,0,0,0,0,0,0,0,0,0,0
0.053997,0,0,0,0,0,0,0,0,0,0,0,0
0.055445,0,0,0,0,0,0,0,0,0,0,0,0
0.056834,0,0,0,0,0,0,0,0,0,0,0,0
0.058215,0,0,0,0,0,0,0,0,0,0,0,0
0.059709,0,0,0,0,0,0,0,0,0,0,0,0
0.061087,0,0,0,0,0,0,0,0,0,0,0,0
0.062475,0,0,0,0,0,0,0,0,0,0,0,0
0.063861,0,0,0,0,0,0,0,0,0,0,0,0
0.065256,0,0,0,0,0,0,0,0,0,0,0,0
0.066636,0,0,0,0,0,0,0,0,0,0,0,0
0.068023,0,0,0,0,0,0,0,0,0,0,0,0
0.069405,0,0,0,0,0,0,0,0,0,0,0,0
0.070880,0,0,0,0,0,0,0,0,0,0,0,0
0.072186,0,0,0,0,0,0,0,0,0,0,0,0
0.073471,0,0,0,0,0,0,0,0,0,0,0,0
0.074884,0,0,0,0,0,0,0,0,0,0,0,0
0.076239,0,0,0,0,0,0,0,0,0,0,0,0
0.077524,0,0,0,0,0,0,0,0,0,0,0,0
0.079252,0,0,0,0,0,0,0,0,0,0,0,0
0.080535,0,0,0,0,0,0,0,0,0,0,0,0
0.081817,0,0,0,0,0,0,0,0,0,0,0,0
0.083102,0,0,0,0,0,0,0,0,0,0,0,0
0.084389,0,0,0,0,0,0,0,0,0,0,0,0
0.085673,0,0,0,0,0,0,0,0,0,0,0,0
0.087018,0,0,0,0,0,0,0,0,0,0,0,0
0.088305,0,0,0,0,0,0,0,0,0,0,0,0
0.089591,0,0,0,0,0,0,0,0,0,0,0,0
0.090879,0,0,0,0,0,0,0,0,0,0,0,0
