elapsed_s,TP_RESERVED_96,TP_RESERVED_97,TP_RESERVED_98,TP_RESERVED_99,TP_RESERVED_100,TP_RESERVED_101,TP_RESERVED_102,TP_RESERVED_103,TP_RESERVED_104,TP_RESERVED_105,TP_RESERVED_106,TP_RESERVED_107
0.001093,0,0,0,0,0,0,0,0,0,0,0,0
0.002615,0,0,0,0,0,0,0,0,0,0,0,0
0.004159,0,0,0,0,0,0,0,0,0,0,0,0
0.005647,0,0,0,0,0,0,0,0,0,0,0,0
0.007135,0,0,0,0,0,0,0,0,0,0,0,0
0.008673,0,0,0,0,0,0,0,0,0,0,0,0
0.010171,0,0,0,0,0,0,0,0,0,0,0,0
0.011658,0,0,0,0,0,0,0,0,0,0,0,0
0.013149,0,0,0,0,0,0,0,0,0,0,0,0
0.014636,0,0,0,0,0,0,0,0,0,0,0,0
0.016176,0,0,0,0,0,0,0,0,0,0,0,0
0.017849,0,0,0,0,0,0,0,0,0,0,0,0
0.019401,0,0,0,0,0,0,0,0,0,0,0,0
0.020878,0,0,0,0,0,0,0,0,0,0,0,0
0.022318,0,0,0,0,0,0,0,0,0,0,0,0
0.023856,0,0,0,0,0,0,0,0,0,0,0,0
0.025307,0,0,0,0,0,0,0,0,0,0,0,0
0.026746,0,0,0,0,0,0,0,0,0,0,0,0
0.028305,0,0,0,0,0,0,0,0,0,0,0,0
0.029752,0,0,0,0,0,0,0,0,0,0,0,0
0.031211,0,0,0,0,0,0,0,0,0,0,0,0
0.032658,0,0,0,0,0,0,0,0,0,0,0,0
0.034104,0,0,0,0,0,0,0,0,0,0,0,0
0.035597,0,0,0,0,0,0,0,0,0,0,0,0
0.037042,0,0,0,0,0,0,0,0,0,0,0,0
0.038485,0,0,0,0,0,0,0,0,0,0,0,0
0.039970,0,0,0,0,0,0,0,0,0,0,0,0
0.041396,0,0,0,0,0,0,0,0,0,0,0,0
0.042813,0,0,0,0,0,0,0,0,0,0,0,0
0.044240,0,0,0,0,0,0,0,0,0,0,0,0
0.045656,0,0,0,0,0,0,0,0,0,0,0,0
0.047075,0,0,0,0,0,0,0,0,0,0,0,0
0.048495,0,0,0,0,0,0,0,0,0,0,0,0
0.049918,0,0,0,0,0,0,0,0,0,0,0,0
0.051336,0,0,0,0,0,0,0,0,0,0,0,0
0.052765,0,0,0,0,0,0,0,0,0,0,0,0
0.054183,0,0,0,0,0,0,0,0,0,0,0,0
0.055651,0,0,0,0,0,0,0,0,0,0,0,0
0.057006,0,0,0,0,0,0,0,0,0,0,0,0
