elapsed_s,TP_FILTER_WORKLOAD_16BIT,TP_FILTER_WORKLOAD_32BIT,TP_QUADS_RECEIVED,TP_QUADS_OFFSET,TP_QUADS_SHADOW,TP_QUADS_ARRAY,TP_QUADS_GRADIENT,TP_QUADS_1D,TP_QUADS_2D,TP_QUADS_BUFFER,TP_QUADS_3D,TP_QUADS_CUBE
0.001263,0,0,0,0,0,0,0,0,0,0,0,0
0.003189,0,0,0,0,0,0,0,0,0,0,0,0
0.004803,0,0,0,0,0,0,0,0,0,0,0,0
0.006457,0,0,0,0,0,0,0,0,0,0,0,0
0.007944,0,0,0,0,0,0,0,0,0,0,0,0
0.009486,0,0,0,0,0,0,0,0,0,0,0,0
0.010975,0,0,0,0,0,0,0,0,0,0,0,0
0.012462,0,0,0,0,0,0,0,0,0,0,0,0
0.014021,0,0,0,0,0,0,0,0,0,0,0,0
0.015508,0,0,0,0,0,0,0,0,0,0,0,0
0.017099,0,0,0,0,0,0,0,0,0,0,0,0
0.018650,0,0,0,0,0,0,0,0,0,0,0,0
0.020136,0,0,0,0,0,0,0,0,0,0,0,0
0.021641,0,0,0,0,0,0,0,0,0,0,0,0
0.023082,0,0,0,0,0,0,0,0,0,0,0,0
0.024523,0,0,0,0,0,0,0,0,0,0,0,0
0.025995,0,0,0,0,0,0,0,0,0,0,0,0
0.027446,0,0,0,0,0,0,0,0,0,0,0,0
0.028891,0,0,0,0,0,0,0,0,0,0,0,0
0.030350,0,0,0,0,0,0,0,0,0,0,0,0
0.031795,0,0,0,0,0,0,0,0,0,0,0,0
0.033294,0,0,0,0,0,0,0,0,0,0,0,0
0.034856,0,0,0,0,0,0,0,0,0,0,0,0
0.036415,0,0,0,0,0,0,0,0,0,0,0,0
0.038090,0,0,0,0,0,0,0,0,0,0,0,0
0.039644,0,0,0,0,0,0,0,0,0,0,0,0
0.041266,0,0,0,0,0,0,0,0,0,0,0,0
0.042804,0,0,0,0,0,0,0,0,0,0,0,0
0.044338,0,0,0,0,0,0,0,0,0,0,0,0
0.045938,0,0,0,0,0,0,0,0,0,0,0,0
0.047465,0,0,0,0,0,0,0,0,0,0,0,0
0.049072,0,0,0,0,0,0,0,0,0,0,0,0
0.050627,0,0,0,0,0,0,0,0,0,0,0,0
0.052172,0,0,0,0,0,0,0,0,0,0,0,0
0.053719,0,0,0,0,0,0,0,0,0,0,0,0
0.055259,0,0,0,0,0,0,0,0,0,0,0,0
0.056865,0,0,0,0,0,0,0,0,0,0,0,0
0.058459,0,0,0,0,0,0,0,0,0,0,0,0
0.060044,0,0,0,0,0,0,0,0,0,0,0,0
0.061628,0,0,0,0,0,0,0,0,0,0,0,0
0.063128,0,0,0,0,0,0,0,0,0,0,0,0
0.064844,0,0,0,0,0,0,0,0,0,0,0,0
0.066208,0,0,0,0,0,0,0,0,0,0,0,0
0.067606,0,0,0,0,0,0,0,0,0,0,0,0
0.069056,0,0,0,0,0,0,0,0,0,0,0,0
0.070455,0,0,0,0,0,0,0,0,0,0,0,0
0.071853,0,0,0,0,0,0,0,0,0,0,0,0
0.073331,0,0,0,0,0,0,0,0,0,0,0,0
0.074731,0,0,0,0,0,0,0,0,0,0,0,0
0.076189,0,0,0,0,0,0,0,0,0,0,0,0
0.077546,0,0,0,0,0,0,0,0,0,0,0,0
0.078906,0,0,0,0,0,0,0,0,0,0,0,0
0.080264,0,0,0,0,0,0,0,0,0,0,0,0
0.081633,0,0,0,0,0,0,0,0,0,0,0,0
0.082999,0,0,0,0,0,0,0,0,0,0,0,0
0.084421,0,0,0,0,0,0,0,0,0,0,0,0
0.085814,0,0,0,0,0,0,0,0,0,0,0,0
0.087173,0,0,0,0,0,0,0,0,0,0,0,0
0.088532,0,0,0,0,0,0,0,0,0,0,0,0
0.090286,0,0,0,0,0,0,0,0,0,0,0,0
0.091735,0,0,0,0,0,0,0,0,0,0,0,0
0.093129,0,0,0,0,0,0,0,0,0,0,0,0
0.094534,0,0,0,0,0,0,0,0,0,0,0,0
0.095924,0,0,0,0,0,0,0,0,0,0,0,0
0.097312,0,0,0,0,0,0,0,0,0,0,0,0
0.098697,0,0,0,0,0,0,0,0,0,0,0,0
0.100081,0,0,0,0,0,0,0,0,0,0,0,0
0.101479,0,3145728,786432,0,0,0,0,0,0,825600,0,0
0.102718,0,4277152,1073442,0,0,0,0,0,0,1067008,0,0
0.103958,0,4316144,1078144,0,0,0,0,0,0,1079296,0,0
0.105240,0,4448368,1112670,0,0,0,0,0,0,1099776,0,0
0.106479,0,4259840,1065752,0,0,0,0,0,0,1079296,0,0
0.107718,0,4334016,1083112,0,0,0,0,0,0,1083040,0,0
0.108956,0,4309568,1079296,0,0,0,0,0,0,1075650,0,0
0.110193,0,4317184,1079296,0,0,0,0,0,0,1077150,0,0
0.111433,0,4267648,1065600,0,0,0,0,0,0,1060352,0,0
0.112671,0,4301184,1076608,0,0,0,0,0,0,1090048,0,0
0.113917,0,4372648,1091584,0,0,0,0,0,0,1088992,0,0
0.115156,0,4335448,1085440,0,0,0,0,0,0,1080608,0,0
0.116395,0,4336640,1082336,0,0,0,0,0,0,1076480,0,0
0.117635,0,4305920,1078304,0,0,0,0,0,0,1086126,0,0
0.118874,0,4341760,1085440,0,0,0,0,0,0,1084754,0,0
0.120113,0,4341760,1085440,0,0,0,0,0,0,1083392,0,0
0.121395,0,4472832,1117590,0,0,0,0,0,0,1120256,0,0
0.122634,0,4337800,1082250,0,0,0,0,0,0,1085440,0,0
0.123873,0,4334184,1083414,0,0,0,0,0,0,1072896,0,0
0.125112,0,4303120,1072586,0,0,0,0,0,0,1087744,0,0
0.126350,0,4336248,1089312,0,0,0,0,0,0,1085658,0,0
0.127592,0,4356488,1090016,0,0,0,0,0,0,1085222,0,0
0.128831,0,4341760,1084928,0,0,0,0,0,0,1075200,0,0
0.130069,0,4300800,1075322,0,0,0,0,0,0,1086976,0,0
0.131308,0,4341760,1085830,0,0,0,0,0,0,1084288,0,0
0.132547,0,4341760,1083240,0,0,0,0,0,0,1084544,0,0
0.133849,0,4529008,1132696,0,0,0,0,0,0,1134848,0,0
0.135088,0,4334736,1085432,0,0,0,0,0,0,1081600,0,0
0.136326,0,4341328,1082408,0,0,0,0,0,0,1072896,0,0
0.137696,0,4874672,1221600,0,0,0,0,0,0,1231834,0,0
0.139157,0,4660224,1158912,0,0,0,0,0,0,1127462,0,0
0.140651,0,0,0,0,0,0,0,0,0,0,0,0
0.142096,0,0,0,0,0,0,0,0,0,0,0,0
0.143541,0,0,0,0,0,0,0,0,0,0,0,0
0.144974,0,0,0,0,0,0,0,0,0,0,0,0
0.146407,0,0,0,0,0,0,0,0,0,0,0,0
0.147874,0,0,0,0,0,0,0,0,0,0,0,0
0.149306,0,0,0,0,0,0,0,0,0,0,0,0
0.150751,0,0,0,0,0,0,0,0,0,0,0,0
0.152180,0,0,0,0,0,0,0,0,0,0,0,0
0.153663,0,0,0,0,0,0,0,0,0,0,0,0
0.155133,0,0,0,0,0,0,0,0,0,0,0,0
0.156554,0,0,0,0,0,0,0,0,0,0,0,0
0.160912,0,0,0,0,0,0,0,0,0,0,0,0
0.162321,0,0,0,0,0,0,0,0,0,0,0,0
0.163742,0,0,0,0,0,0,0,0,0,0,0,0
0.165164,0,0,0,0,0,0,0,0,0,0,0,0
0.166589,0,0,0,0,0,0,0,0,0,0,0,0
0.168013,0,0,0,0,0,0,0,0,0,0,0,0
0.169570,0,0,0,0,0,0,0,0,0,0,0,0
0.171011,0,0,0,0,0,0,0,0,0,0,0,0
0.172416,0,0,0,0,0,0,0,0,0,0,0,0
0.173919,0,0,0,0,0,0,0,0,0,0,0,0
0.175302,0,0,0,0,0,0,0,0,0,0,0,0
0.176685,0,0,0,0,0,0,0,0,0,0,0,0
0.178068,0,0,0,0,0,0,0,0,0,0,0,0
0.179449,0,0,0,0,0,0,0,0,0,0,0,0
0.180830,0,0,0,0,0,0,0,0,0,0,0,0
0.182211,0,0,0,0,0,0,0,0,0,0,0,0
0.183604,0,0,0,0,0,0,0,0,0,0,0,0
0.184988,0,0,0,0,0,0,0,0,0,0,0,0
0.186474,0,0,0,0,0,0,0,0,0,0,0,0
0.187902,0,0,0,0,0,0,0,0,0,0,0,0
0.189333,0,0,0,0,0,0,0,0,0,0,0,0
0.191038,0,0,0,0,0,0,0,0,0,0,0,0
0.192631,0,0,0,0,0,0,0,0,0,0,0,0
0.194119,0,0,0,0,0,0,0,0,0,0,0,0
0.195684,0,0,0,0,0,0,0,0,0,0,0,0
0.197279,0,0,0,0,0,0,0,0,0,0,0,0
0.198872,0,0,0,0,0,0,0,0,0,0,0,0
0.200463,0,0,0,0,0,0,0,0,0,0,0,0
0.202061,0,0,0,0,0,0,0,0,0,0,0,0
0.203654,0,0,0,0,0,0,0,0,0,0,0,0
0.205263,0,0,0,0,0,0,0,0,0,0,0,0
0.206856,0,0,0,0,0,0,0,0,0,0,0,0
0.208448,0,0,0,0,0,0,0,0,0,0,0,0
0.210132,0,0,0,0,0,0,0,0,0,0,0,0
0.211725,0,0,0,0,0,0,0,0,0,0,0,0
0.213321,0,0,0,0,0,0,0,0,0,0,0,0
0.214916,0,0,0,0,0,0,0,0,0,0,0,0
0.216522,0,0,0,0,0,0,0,0,0,0,0,0
0.218121,0,0,0,0,0,0,0,0,0,0,0,0
0.219714,0,0,0,0,0,0,0,0,0,0,0,0
0.221310,0,0,0,0,0,0,0,0,0,0,0,0
0.222903,0,0,0,0,0,0,0,0,0,0,0,0
0.224495,0,0,0,0,0,0,0,0,0,0,0,0
0.226091,0,0,0,0,0,0,0,0,0,0,0,0
0.227697,0,0,0,0,0,0,0,0,0,0,0,0
0.229292,0,0,0,0,0,0,0,0,0,0,0,0
0.230886,0,0,0,0,0,0,0,0,0,0,0,0
0.232477,0,0,0,0,0,0,0,0,0,0,0,0
0.234076,0,0,0,0,0,0,0,0,0,0,0,0
0.235668,0,0,0,0,0,0,0,0,0,0,0,0
0.237159,0,0,0,0,0,0,0,0,0,0,0,0
0.238746,0,0,0,0,0,0,0,0,0,0,0,0
0.240340,0,0,0,0,0,0,0,0,0,0,0,0
0.241934,0,0,0,0,0,0,0,0,0,0,0,0
0.243528,0,0,0,0,0,0,0,0,0,0,0,0
0.245124,0,0,0,0,0,0,0,0,0,0,0,0
0.246718,0,0,0,0,0,0,0,0,0,0,0,0
0.248312,0,0,0,0,0,0,0,0,0,0,0,0
0.249794,0,0,0,0,0,0,0,0,0,0,0,0
0.251234,0,0,0,0,0,0,0,0,0,0,0,0
0.252667,0,0,0,0,0,0,0,0,0,0,0,0
0.254119,0,0,0,0,0,0,0,0,0,0,0,0
0.255549,0,0,0,0,0,0,0,0,0,0,0,0
0.256979,0,0,0,0,0,0,0,0,0,0,0,0
0.258409,0,0,0,0,0,0,0,0,0,0,0,0
0.259974,0,0,0,0,0,0,0,0,0,0,0,0
0.261571,0,0,0,0,0,0,0,0,0,0,0,0
0.263167,0,0,0,0,0,0,0,0,0,0,0,0
0.264672,0,0,0,0,0,0,0,0,0,0,0,0
0.266313,0,0,0,0,0,0,0,0,0,0,0,0
0.267768,0,0,0,0,0,0,0,0,0,0,0,0
0.269325,0,0,0,0,0,0,0,0,0,0,0,0
0.270782,0,0,0,0,0,0,0,0,0,0,0,0
0.272603,0,0,0,0,0,0,0,0,0,0,0,0
0.275525,0,0,0,0,0,0,0,0,0,0,0,0
0.277932,0,0,0,0,0,0,0,0,0,0,0,0
0.279358,0,0,0,0,0,0,0,0,0,0,0,0
0.280882,0,0,0,0,0,0,0,0,0,0,0,0
0.282423,0,0,0,0,0,0,0,0,0,0,0,0
0.283828,0,0,0,0,0,0,0,0,0,0,0,0
0.285223,0,0,0,0,0,0,0,0,0,0,0,0
0.286607,0,0,0,0,0,0,0,0,0,0,0,0
0.287989,0,0,0,0,0,0,0,0,0,0,0,0
0.289371,0,0,0,0,0,0,0,0,0,0,0,0
0.290768,0,0,0,0,0,0,0,0,0,0,0,0
0.292149,0,0,0,0,0,0,0,0,0,0,0,0
0.293532,0,0,0,0,0,0,0,0,0,0,0,0
0.294913,0,0,0,0,0,0,0,0,0,0,0,0
0.296295,0,0,0,0,0,0,0,0,0,0,0,0
0.297799,0,0,0,0,0,0,0,0,0,0,0,0
0.299398,0,0,0,0,0,0,0,0,0,0,0,0
0.300884,0,0,0,0,0,0,0,0,0,0,0,0
0.302325,0,0,0,0,0,0,0,0,0,0,0,0
0.303758,0,0,0,0,0,0,0,0,0,0,0,0
0.305193,0,0,0,0,0,0,0,0,0,0,0,0
0.306623,0,0,0,0,0,0,0,0,0,0,0,0
0.308053,0,0,0,0,0,0,0,0,0,0,0,0
0.309483,0,0,0,0,0,0,0,0,0,0,0,0
0.311051,0,0,0,0,0,0,0,0,0,0,0,0
0.312644,0,0,0,0,0,0,0,0,0,0,0,0
0.314245,0,0,0,0,0,0,0,0,0,0,0,0
0.315839,0,0,0,0,0,0,0,0,0,0,0,0
0.317436,0,0,0,0,0,0,0,0,0,0,0,0
0.319021,0,0,0,0,0,0,0,0,0,0,0,0
0.320604,0,0,0,0,0,0,0,0,0,0,0,0
0.322217,0,0,0,0,0,0,0,0,0,0,0,0
0.323811,0,0,0,0,0,0,0,0,0,0,0,0
0.325407,0,0,0,0,0,0,0,0,0,0,0,0
0.327003,0,0,0,0,0,0,0,0,0,0,0,0
0.328596,0,0,0,0,0,0,0,0,0,0,0,0
0.330198,0,0,0,0,0,0,0,0,0,0,0,0
0.331792,0,0,0,0,0,0,0,0,0,0,0,0
0.333403,0,0,0,0,0,0,0,0,0,0,0,0
0.334998,0,0,0,0,0,0,0,0,0,0,0,0
0.336592,0,0,0,0,0,0,0,0,0,0,0,0
0.338243,0,0,0,0,0,0,0,0,0,0,0,0
0.339679,0,0,0,0,0,0,0,0,0,0,0,0
0.341241,0,0,0,0,0,0,0,0,0,0,0,0
0.342837,0,0,0,0,0,0,0,0,0,0,0,0
0.344443,0,0,0,0,0,0,0,0,0,0,0,0
0.346093,0,0,0,0,0,0,0,0,0,0,0,0
0.347686,0,0,0,0,0,0,0,0,0,0,0,0
0.349322,0,0,0,0,0,0,0,0,0,0,0,0
0.350917,0,0,0,0,0,0,0,0,0,0,0,0
0.352511,0,0,0,0,0,0,0,0,0,0,0,0
0.354110,0,0,0,0,0,0,0,0,0,0,0,0
0.355716,0,0,0,0,0,0,0,0,0,0,0,0
0.357312,0,0,0,0,0,0,0,0,0,0,0,0
0.358908,0,0,0,0,0,0,0,0,0,0,0,0
0.360501,0,0,0,0,0,0,0,0,0,0,0,0
0.362101,0,0,0,0,0,0,0,0,0,0,0,0
0.363695,0,0,0,0,0,0,0,0,0,0,0,0
0.365292,0,0,0,0,0,0,0,0,0,0,0,0
0.366777,0,0,0,0,0,0,0,0,0,0,0,0
0.368341,0,0,0,0,0,0,0,0,0,0,0,0
0.369807,0,0,0,0,0,0,0,0,0,0,0,0
0.371370,0,0,0,0,0,0,0,0,0,0,0,0
0.372967,0,0,0,0,0,0,0,0,0,0,0,0
0.374561,0,0,0,0,0,0,0,0,0,0,0,0
0.376154,0,0,0,0,0,0,0,0,0,0,0,0
0.377805,0,0,0,0,0,0,0,0,0,0,0,0
0.379400,0,0,0,0,0,0,0,0,0,0,0,0
0.380996,0,0,0,0,0,0,0,0,0,0,0,0
0.382591,0,0,0,0,0,0,0,0,0,0,0,0
0.384183,0,0,0,0,0,0,0,0,0,0,0,0
0.385779,0,0,0,0,0,0,0,0,0,0,0,0
0.387374,0,0,0,0,0,0,0,0,0,0,0,0
0.388986,0,0,0,0,0,0,0,0,0,0,0,0
0.390578,0,0,0,0,0,0,0,0,0,0,0,0
0.392169,0,0,0,0,0,0,0,0,0,0,0,0
0.393808,0,0,0,0,0,0,0,0,0,0,0,0
0.395403,0,0,0,0,0,0,0,0,0,0,0,0
0.396999,0,0,0,0,0,0,0,0,0,0,0,0
0.398593,0,0,0,0,0,0,0,0,0,0,0,0
0.400199,0,0,0,0,0,0,0,0,0,0,0,0
0.401793,0,0,0,0,0,0,0,0,0,0,0,0
0.403387,0,0,0,0,0,0,0,0,0,0,0,0
0.404983,0,0,0,0,0,0,0,0,0,0,0,0
0.406577,0,0,0,0,0,0,0,0,0,0,0,0
0.408169,0,0,0,0,0,0,0,0,0,0,0,0
0.409808,0,0,0,0,0,0,0,0,0,0,0,0
0.411415,0,0,0,0,0,0,0,0,0,0,0,0
0.413010,0,0,0,0,0,0,0,0,0,0,0,0
0.414605,0,0,0,0,0,0,0,0,0,0,0,0
0.416197,0,0,0,0,0,0,0,0,0,0,0,0
0.417791,0,0,0,0,0,0,0,0,0,0,0,0
0.419385,0,0,0,0,0,0,0,0,0,0,0,0
0.420981,0,0,0,0,0,0,0,0,0,0,0,0
0.422587,0,0,0,0,0,0,0,0,0,0,0,0
0.424179,0,0,0,0,0,0,0,0,0,0,0,0
