elapsed_s,ALWAYSON
0.286222,29369
0.287750,29345
0.289282,29407
0.290812,29379
0.292340,29430
0.293890,29665
0.295419,29356
0.296951,29427
0.298482,29386
0.299892,26765
0.301443,30089
0.302974,29388
0.304517,32592
0.306079,26665
0.307453,26309
0.308996,30092
0.310529,29338
0.312055,29358
0.313585,29386
0.315129,29652
0.316662,30283
0.318237,29364
0.319766,29345
0.321297,29430
0.322828,29376
0.324356,29430
0.325906,29679
0.327435,29340
0.328967,29429
0.330497,29364
0.332026,29356
0.333599,30230
0.335130,29371
0.336676,29701
0.338207,29392
0.339737,29368
0.341313,30275
0.342844,29373
0.344373,31203
0.345873,26573
0.347254,26474
0.348753,29271
0.350286,29378
0.351815,29366
0.353348,29422
0.354879,29376
0.356407,29425
0.357956,29658
0.359485,29368
0.361017,29424
0.362548,29379
0.364077,29357
0.365650,30242
0.367182,29234
0.368645,28834
0.370061,26366
0.371446,26409
0.372818,27110
0.374228,26277
0.375920,32544
0.377296,26361
0.378680,26562
0.380047,26241
0.381452,27313
0.382838,26278
0.384205,26024
0.385690,29180
0.387220,29388
0.388752,29437
0.390298,29650
0.391826,29339
0.393357,29417
0.394888,29374
0.396417,29464
0.397954,29401
0.399483,29345
0.401028,29686
0.402558,29351
0.404133,30249
0.405707,30234
0.407237,29363
0.408768,29433
0.410300,29369
0.411842,29612
0.413417,30252
0.414948,29365
0.416477,29475
0.418012,29371
0.419540,29361
0.421116,30159
0.422529,26735
0.424020,29036
0.425421,26573
0.426922,29217
0.428451,29446
0.429988,29423
0.431517,29357
0.433063,29603
0.434596,29695
0.435965,25681
0.437292,25458
0.438640,26248
0.440039,26541
0.441414,26364
0.442783,26268
0.444166,26566
0.445577,27072
0.446943,26200
0.448435,29186
0.449967,29314
0.451492,30965
0.453037,27781
0.454434,26636
0.455931,29155
0.457460,29391
0.458991,29384
0.460520,33085
0.462245,29375
0.463774,29360
0.465319,29684
0.466850,29377
0.468379,30375
0.469879,27405
0.471251,26294
0.472750,29224
0.474281,29379
0.475824,29636
0.477400,30263
0.478931,29385
0.480460,29456
0.481995,29356
0.483523,29346
0.485100,30285
0.486644,29628
0.488172,29355
0.489702,29372
0.491232,29365
0.492763,30261
0.494338,29380
0.495866,29361
0.497411,29576
0.498933,29213
0.500453,29618
0.502002,30060
0.503571,29470
0.505104,29400
0.506633,29378
0.508176,29624
0.509750,30235
0.511281,29374
0.512812,29397
0.514342,29376
0.515871,29356
0.517286,27001
0.518818,29584
0.520347,29425
0.521881,29385
0.523409,29345
0.524985,30276
0.526517,29383
0.528045,29347
0.529589,29657
0.531120,29382
0.532653,30291
0.534228,29359
0.535756,29350
0.537287,29413
0.538817,29363
0.540359,29649
0.541893,29426
0.543421,29311
0.544951,29376
0.546480,29356
0.548008,29337
0.549581,30229
0.551125,29635
0.552657,29396
0.554186,29375
0.555714,29345
0.557289,30230
0.558819,29359
0.560347,29445
0.561895,29636
0.563424,29370
0.565000,30255
0.566531,29363
0.568058,29344
0.569588,29386
0.571119,29367
0.572664,30514
0.574238,29372
0.575766,29330
0.577297,29406
0.578826,29336
0.580353,29401
0.581887,29386
0.583428,29586
0.584959,29384
0.586487,29337
0.588014,29322
0.589586,30212
0.591116,29343
0.592646,29385
0.594188,29611
0.595716,29341
0.597291,30246
0.598820,29365
0.600349,29395
0.601881,29353
0.603409,29328
0.604996,30500
0.606525,29324
0.608052,29304
0.609579,29355
0.611108,29343
0.612638,30241
0.614211,29328
0.615752,29611
0.617283,29389
0.618812,29343
0.620339,29396
0.621873,29357
0.623400,29328
0.624930,29404
0.626473,29630
0.628001,29329
0.629573,30185
0.631102,29352
0.632633,29381
0.634161,29340
0.635688,29342
0.637278,30530
0.638808,29356
0.640335,29395
0.641868,29366
0.643396,29330
0.644926,29386
0.646455,29327
0.647995,29582
0.649522,29323
0.651050,29318
0.652455,26765
0.653966,29241
0.655493,29315
0.657023,29375
0.658564,29588
0.660091,29310
0.661662,30201
0.663191,29328
0.664720,29357
0.666248,29327
0.667774,29310
0.669360,30469
0.670889,29340
0.672416,29396
0.673948,29346
0.675356,26685
0.676862,30108
0.678434,29323
0.679974,29576
0.681502,29347
0.683031,29358
0.684562,29395
0.686092,29356
0.687619,29315
0.689148,29389
0.690692,29622
0.692218,29309
0.693836,31053
0.695364,29365
0.696895,29394
0.698424,29337
0.699951,29322
0.701536,30443
0.703065,29324
0.704594,29394
0.706123,29327
0.707650,29333
0.709224,30241
0.710753,29337
0.712294,29672
0.713827,29348
0.715354,29311
0.716884,29378
0.718412,29350
0.719939,29318
0.721467,37960
0.723338,26957
0.724715,27128
0.726251,29115
0.727776,29860
0.729337,29421
0.730866,29357
0.732394,29415
0.733943,29656
0.735471,29346
0.737002,29393
0.738532,29356
0.740059,29321
0.741632,30229
0.743162,29359
0.744583,26878
0.746082,29176
0.747621,33531
0.749285,27709
0.750664,26296
0.752403,36480
0.753936,26784
0.755316,26772
0.756726,27134
0.758222,31759
0.760726,44276
0.762098,26489
0.763546,28129
0.764987,27226
0.766370,26466
0.767733,26148
0.769094,26164
0.770456,26144
0.771817,26108
0.773212,26810
0.774573,26092
0.776058,28974
0.777472,26813
0.778972,29207
0.780500,28180
0.781887,27372
0.783258,26269
0.784754,29191
0.786283,29344
0.787825,29601
0.789399,30257
0.790928,29333
0.792456,29412
0.793988,29329
0.795515,29316
0.797089,30255
0.798633,29618
0.800160,29305
0.801688,29349
0.803217,29328
0.804746,29434
0.806277,29347
0.807804,29319
0.809346,29616
0.810875,29346
0.812402,29396
0.813936,29365
0.815462,29317
0.816992,29404
0.818522,29322
0.820100,30321
0.821673,30209
0.823202,29360
0.824733,29369
0.826261,29336
0.827787,29324
0.829362,30251
0.830905,29606
0.832432,29407
0.833965,29341
0.835492,29314
0.837066,30222
0.838594,29339
0.840122,29316
0.841663,29622
0.843192,29356
0.844722,30204
0.846294,29339
0.847821,29338
0.849352,29347
0.850877,29281
0.852526,33124
0.854013,26889
0.855522,29231
0.857054,29438
0.858585,29379
0.860114,29347
0.861688,30227
0.863232,29640
0.864764,29438
0.866296,29374
0.867825,29366
0.869402,30294
0.870933,29392
0.872462,29438
0.874010,29649
0.875541,29387
0.877117,30267
0.878649,29399
0.880178,29370
0.881709,29305
0.883231,29222
0.884882,31787
0.886289,26589
0.887662,26363
0.889035,26354
0.890404,26246
0.891770,26254
0.893187,26780
0.894662,29184
0.896207,29646
0.897612,26595
0.899113,29216
0.900647,30278
0.902221,29402
0.903750,29348
0.905283,29447
0.906828,29648
0.908357,29394
0.909890,29411
0.911420,29360
0.912952,29429
0.914483,29370
0.916011,29345
0.917599,30492
0.919130,29405
0.920663,29448
0.922194,29362
0.923723,29360
0.925299,30278
0.926830,29387
0.928372,30063
0.929928,29409
0.931456,29359
0.933033,30305
0.934566,29385
0.936095,29377
0.937626,29400
0.939171,29657
0.940703,30275
0.942278,29371
0.943807,29361
0.945340,29351
0.946861,29198
0.948381,28440
0.949761,26973
0.951264,29223
0.952796,29412
0.954328,29400
0.955857,29349
0.957433,30279
0.958866,27472
0.960408,29735
0.961943,29389
0.963473,29362
0.965050,30288
0.966581,29395
0.968110,29348
0.969640,29374
0.971184,29652
0.972716,30274
0.974291,29382
0.975821,29356
0.977353,29441
0.978884,29400
0.980414,29420
0.981962,29651
0.983365,26565
0.984869,29282
0.986401,29378
0.987930,29372
0.989509,30331
0.991041,29388
0.992586,29702
0.994118,29381
0.995647,29361
0.997225,30293
0.998755,29377
1.000285,29453
1.001820,29408
1.003363,29620
1.004897,29461
1.006428,29385
1.007957,29363
1.009489,29318
1.011010,29208
1.012631,33492
1.014163,27722
1.015590,26267
1.016954,26255
1.018448,29132
1.019974,29297
1.021546,30193
1.023074,29339
1.024619,29658
1.026148,29341
1.027675,29332
1.029250,30257
1.030780,29364
1.032308,29406
1.033841,29349
1.035382,29599
1.036913,29401
1.038442,29354
1.039970,29330
1.041498,29357
1.043028,29362
1.044559,29408
1.046105,29670
1.047633,29341
1.049403,34020
1.050934,29373
1.052462,29387
1.053874,26739
1.055378,29184
1.056922,29648
1.058451,29358
1.059978,29312
1.061549,30160
1.063077,29322
1.064773,31645
1.066123,26483
1.067505,26424
1.068869,26959
1.070398,29003
1.071917,29188
1.073315,26433
1.074807,29051
1.076328,29872
1.077782,26941
1.079285,29220
1.080817,29412
1.082347,29391
1.083877,29352
1.085450,30213
1.086980,29367
1.088522,30007
1.090073,29371
1.091600,29357
1.093177,30238
1.094587,26741
1.096089,29197
1.097621,29511
1.099171,29685
1.100704,30233
1.102277,29396
1.103807,29370
1.105339,29426
1.106775,27450
1.108298,29449
1.109849,29680
1.111378,29349
1.112910,29426
1.114441,29408
1.115971,29369
1.117546,30248
1.119078,29397
1.120625,29729
1.122157,29398
1.123687,29371
1.125264,30290
1.126795,29364
1.128323,29430
1.129858,29401
1.131278,26876
1.132784,30216
1.134364,29435
1.135896,29410
1.137429,29457
1.138963,29437
1.140495,28741
1.141960,28356
1.143330,26253
1.144698,26314
1.146197,29237
1.147729,29421
1.149310,30372
1.150845,29445
1.152391,29760
1.153939,28590
1.155636,33380
1.157065,27308
1.158438,25258
1.159757,26388
1.161130,26348
1.162513,26548
1.163882,26213
1.165422,30108
1.166957,29429
1.168489,30271
1.170066,29440
1.171598,29431
1.173191,30581
1.174725,29425
1.176256,29497
1.177793,29424
1.179325,29391
1.180859,30345
1.182437,29410
1.183857,26867
1.185362,29300
1.186895,29417
1.188425,29482
1.189963,29432
1.191493,29380
1.193027,29438
1.194572,29655
1.196102,29389
1.197678,30287
1.199211,29425
1.200746,29460
1.202278,29416
1.203808,29387
1.205401,30583
1.206933,29399
1.208463,29464
1.209999,29398
1.211529,29382
1.213107,30318
1.214640,29401
1.216183,29632
1.217714,29420
1.219247,29416
1.220780,30319
1.222358,29404
1.223888,29379
1.225420,29417
1.226965,29670
1.228496,29634
1.229916,26668
1.231291,26318
1.232791,29234
1.234323,29412
1.236868,63573
1.239076,27548
1.240468,26531
1.241844,26322
1.243213,26284
1.244584,26310
1.245992,27055
1.247359,26229
1.248858,29233
1.250411,29809
1.251941,29376
1.253516,31038
1.254970,26839
1.256351,26461
1.257855,29222
1.259386,29379
1.260934,29723
1.262467,29418
1.263996,29387
1.266019,38875
1.267555,29446
1.269134,30335
1.270667,29407
1.272212,29671
1.273705,28288
1.275208,29256
1.276743,30293
1.278319,29435
1.279851,29388
1.281384,29451
1.282930,29703
1.284463,29489
1.286000,29442
1.287533,29417
1.289067,29467
1.290600,29409
1.292130,29387
1.293721,30555
1.295253,29423
1.296786,29418
1.298399,31002
1.299932,29408
1.301509,30291
1.303042,29430
1.304591,29762
1.306126,29448
1.307658,29424
1.309238,30371
1.310773,29461
1.312307,29501
1.313844,29426
1.315390,29707
1.316926,29488
1.318460,29414
1.319990,29391
1.321522,29430
1.323055,29425
1.324590,29486
1.326138,29694
1.327669,29376
1.329202,29461
1.330735,29418
1.332266,29474
1.333804,29453
1.335335,29398
1.336883,29736
1.338416,29409
1.339946,29403
1.341523,30270
1.343055,29413
1.344590,29485
1.346123,29417
1.347667,29649
1.349246,30319
1.350779,29413
1.352309,29480
1.353845,29407
1.355377,29395
1.356910,29450
1.358330,26845
1.359830,29208
1.361362,29421
1.362892,29354
1.364420,29419
1.365955,29391
1.367483,29324
1.369033,29791
1.370563,29365
1.372092,29332
1.373664,30227
1.375195,29366
1.376726,29412
1.378256,29359
1.379798,29608
1.381374,30261
1.382903,29357
1.384431,29425
1.385965,29365
1.387493,29329
1.389068,30264
1.390611,29598
1.392139,29346
1.393667,29337
1.395195,29325
1.396602,25648
1.397929,26471
1.399426,29135
1.400847,26884
1.402347,32037
1.403907,26884
1.405338,27346
1.406710,26314
1.408080,26276
1.409450,26327
1.410832,26508
1.412199,26223
1.413589,27061
1.415114,29382
1.416647,29436
1.418179,29399
1.419708,29359
1.421299,30556
1.422830,29396
1.424359,29898
1.425919,29403
1.427449,29366
1.429025,30301
1.430557,29370
1.432100,29652
1.433633,29438
1.435165,29395
1.436698,30284
1.438273,29378
1.439802,29374
1.441335,29449
1.442881,29663
1.444411,29447
1.445948,29438
1.447477,29377
1.449011,29376
1.450534,29214
1.452055,29210
1.453512,27647
1.454893,26606
1.456399,29310
1.457932,29284
1.459455,29263
1.460856,27388
1.462403,29255
1.463948,29672
1.465415,28150
1.467294,37209
1.469223,35602
1.470602,26376
1.471972,26277
1.473342,26315
1.474744,26908
1.476113,26313
1.477528,26191
1.478976,29237
1.480509,29850
1.482065,29466
1.483599,29445
1.485192,30567
1.486725,29460
1.488257,29474
1.489795,29430
1.491326,29421
1.492862,30336
1.494440,29447
1.495987,29675
1.497520,29454
1.499053,29411
1.500587,29475
1.502120,29437
1.503653,29447
1.505190,29500
1.506613,26924
1.508117,29283
1.509697,30351
1.511232,29445
1.512767,29481
1.514302,29465
1.515835,29425
1.517427,30590
1.518962,29450
1.520494,29252
1.521892,26568
1.523263,26235
1.524728,29560
1.526183,27354
1.527613,26724
1.528989,26397
1.530360,26293
1.531729,26309
1.533136,27014
1.534636,29246
1.536169,29417
1.537703,29463
1.539250,29702
1.540786,30385
1.542367,29457
1.543899,29432
1.545434,29460
1.546968,29431
1.548500,30318
1.550092,29640
1.551622,29407
1.553156,29456
1.554689,29427
1.556221,29404
1.557816,30627
1.559347,29395
1.560895,29726
1.562427,29419
1.563958,29390
1.565535,30304
1.567068,29404
1.568602,29465
1.570135,29429
1.571680,29646
1.573258,30337
1.574791,29389
1.576321,29470
1.577857,29414
1.579387,29384
1.580921,29457
1.582467,29675
1.583998,29395
1.585530,29447
1.587064,29403
1.588597,29445
1.590129,29409
1.591659,29386
1.593206,29715
1.594739,29417
1.596269,29457
1.597806,29439
1.599337,29391
1.600870,29428
1.602402,29408
1.603945,29644
1.605522,30268
1.607054,29408
1.608587,29434
1.610119,29415
1.611649,29379
1.613227,30328
1.614773,29662
1.616303,29445
1.617839,29425
1.619370,29389
1.620903,29437
1.622435,29406
1.623965,29373
1.625510,29639
1.627262,33522
1.628733,28344
1.630127,26375
1.631496,26281
1.632996,29249
1.634530,29426
1.636072,29636
1.637650,30311
1.639184,29427
1.640718,29458
1.642251,29422
1.643782,29389
1.645360,30339
1.646782,26899
1.648287,29356
1.649824,29427
1.651355,29387
1.652927,30165
1.654641,33744
1.656091,26646
1.657614,29631
1.659146,29390
1.660688,30623
1.662273,29447
1.663806,29443
1.665342,29502
1.666897,29840
1.668317,26959
1.669828,29327
1.671362,29444
1.672898,29507
1.674432,29453
1.675966,29448
1.677544,30311
1.679092,29678
1.680626,29466
1.682159,29413
1.683689,29376
1.685267,30334
1.686800,29386
1.688330,29471
1.689880,29674
1.691411,29410
1.692989,30314
1.694523,29402
1.696052,29378
1.697584,29433
1.699116,29406
1.700664,30558
1.702240,29431
1.703771,29386
1.705306,29461
1.706838,29413
1.708368,31896
1.709906,26625
1.711290,26523
1.712791,29260
1.714323,29413
1.715853,29388
1.717432,30304
1.718964,29381
1.720492,30284
1.721959,27029
1.723489,29800
1.725101,30974
1.726662,29932
1.728221,29939
1.729851,31302
1.731410,29921
1.733035,31211
1.734596,29940
1.736153,29923
1.737713,29958
1.739274,29960
1.740834,30953
1.742446,29949
1.744020,30233
1.745580,29958
1.747141,29934
1.748701,30939
1.750312,29962
1.751982,32094
1.753545,30022
1.755123,30300
1.756688,30988
1.758300,29985
1.759861,29989
1.761424,30020
1.762988,30016
1.764640,35607
1.766274,27116
1.767673,26782
1.769204,29847
1.770767,29978
1.772327,30070
1.773897,30043
1.775458,29974
1.777037,30313
1.778599,29971
1.780159,29960
1.781770,30947
1.783332,29974
1.784895,30008
1.786456,29959
1.788029,30202
1.789639,30925
1.791200,29975
1.792763,30013
1.794325,29994
1.795885,29944
1.797498,30962
1.799073,30243
1.800636,30018
1.802198,29966
1.803757,29930
1.805368,30950
1.806929,29980
1.808489,29474
1.809906,27291
1.811302,26712
1.812830,30791
1.814442,29978
1.816002,29949
1.817564,29981
1.819124,29975
1.820702,31243
1.822314,29987
1.823874,29953
1.825437,30012
1.826998,29976
1.828562,30042
1.830124,29983
1.831699,30232
1.833262,30024
1.834824,29974
1.836384,30037
1.837951,30004
1.839512,29968
1.841075,30027
1.842652,30258
1.844212,29947
1.845844,31343
1.847404,29959
1.848967,30012
1.850529,29962
1.852088,29963
1.853712,31159
1.855260,29508
1.856804,29911
1.858367,29986
1.859928,29983
1.861541,30954
1.863103,29996
1.864681,30328
1.866245,29995
1.867805,29938
1.869419,31008
1.870982,29997
1.872635,32363
1.874097,27036
1.875505,27011
1.877087,30819
1.878650,30008
1.880211,29984
1.881754,29221
1.883151,26799
1.884548,26801
1.885954,26988
1.887347,26740
1.888741,26755
1.890132,26697
1.891658,29775
1.893273,31020
1.894836,30011
1.896412,30346
1.897981,30033
1.899543,29980
1.901158,31021
1.902722,30003
1.904283,30063
1.905850,30020
1.907427,30238
1.909044,31082
1.910607,30009
1.912170,29993
1.913732,30011
1.915295,29991
1.916859,31016
1.918487,30259
1.920047,29959
1.921609,29998
1.923172,30018
1.924737,30989
1.926349,29999
1.927911,29992
1.929489,30300
1.931052,30009
1.932616,30030
1.934179,30012
1.935741,29985
1.937305,30059
1.938868,29990
1.940313,27409
1.941853,29873
1.943414,29972
1.944978,30064
1.946542,30015
1.948103,29968
1.949715,30961
1.951292,30275
1.952857,30047
1.954420,29995
1.955978,29879
1.957587,30870
1.959145,29971
1.960709,30038
1.962286,30263
1.963847,29957
1.965455,30869
1.967016,29983
1.968580,29968
1.970133,29810
1.971685,29825
1.973128,27352
1.974660,29831
1.976221,29957
1.977841,31108
1.979403,30003
1.981017,30983
1.982579,30005
1.984155,30249
1.985718,30017
1.987282,30029
1.988847,31018
1.990461,30009
1.992023,29988
1.993586,30034
1.995165,30298
1.996730,31012
1.998343,30004
1.999905,29991
