elapsed_s,HLSQ_BV_INS_BUF_FULL_BLOCK_CPI,HLSQ_VS_DES_BUF_FULL_BLOCK_CPI,HLSQ_FS_DES_BUF_FULL_BLOCK_CPI,HLSQ_BV_DES_BUF_FULL_BLOCK_CPI,HLSQ_PRIMITIVE_COUNT,HLSQ_LPAC2BV_SWITCH_CNT
0.630310,0,0,0,0,0,0
0.631869,0,0,0,0,0,0
0.633427,0,0,0,0,0,0
0.635013,0,0,0,0,0,0
0.636607,0,0,0,0,0,0
0.638168,0,0,0,0,0,0
0.639741,0,0,0,0,0,0
0.641299,0,0,0,0,0,0
0.642861,0,0,0,0,0,0
0.644419,0,0,0,0,0,0
0.645980,0,0,0,0,0,0
0.647540,0,0,0,0,0,0
0.649097,0,0,0,0,0,0
0.650712,0,0,0,0,0,0
0.652273,0,0,0,0,0,0
0.653833,0,0,0,0,0,0
0.655392,0,0,0,0,0,0
0.656950,0,0,0,0,0,0
0.658510,0,0,0,0,0,0
0.660069,0,0,0,0,0,0
0.661644,0,0,0,0,0,0
0.663204,0,0,0,0,0,0
0.664762,0,0,0,0,0,0
0.666366,0,0,0,0,0,0
0.667927,0,0,0,0,0,0
0.669485,0,0,0,0,0,0
0.671049,0,0,0,0,0,0
0.672620,0,0,0,0,0,0
0.674182,0,0,0,0,0,0
0.675742,0,0,0,0,0,0
0.677300,0,0,0,0,0,0
0.678863,0,0,0,0,0,0
0.680420,0,0,0,0,0,0
0.682024,0,0,0,0,0,0
0.683598,0,0,0,0,0,0
0.685156,0,0,0,0,0,0
0.686716,0,0,0,0,0,0
0.688276,0,0,0,0,0,0
0.689837,0,0,0,0,0,0
0.691396,0,0,0,0,0,0
0.693075,0,0,0,0,0,0
0.694786,0,0,0,0,0,0
0.696188,0,0,0,0,0,0
0.697593,0,0,0,0,0,0
0.699035,0,0,0,0,0,0
0.700432,0,0,0,0,0,0
0.701829,0,0,0,0,0,0
0.703222,0,0,0,0,0,0
0.704802,0,0,0,0,0,0
0.706298,0,0,0,0,0,0
0.707707,0,0,0,0,0,0
0.709232,0,0,0,0,0,0
0.710858,0,0,0,0,0,0
