elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.680581,0,0,0,0,0,0
0.682145,0,0,0,0,0,0
0.683698,0,0,0,0,0,0
0.685250,0,0,0,0,0,0
0.686806,0,0,0,0,0,0
0.688445,0,0,0,0,0,0
0.690006,0,0,0,0,0,0
0.691580,0,0,0,0,0,0
0.693140,0,0,0,0,0,0
0.694791,0,0,0,0,0,0
0.696350,0,0,0,0,0,0
0.697912,0,0,0,0,0,0
0.699470,0,0,0,0,0,0
0.701065,0,0,0,0,0,0
0.702524,0,0,0,0,0,0
0.704053,0,0,0,0,0,0
0.705616,0,0,0,0,0,0
0.707177,0,0,0,0,0,0
0.708737,0,0,0,0,0,0
0.710343,0,0,0,0,0,0
0.711905,0,0,0,0,0,0
0.713483,0,0,0,0,0,0
0.715046,0,0,0,0,0,0
0.716606,0,0,0,0,0,0
0.718213,0,0,0,0,0,0
0.719776,0,0,0,0,0,0
0.721336,0,0,0,0,0,0
0.722902,0,0,0,0,0,0
0.724477,0,0,0,0,0,0
0.726084,0,0,0,0,0,0
0.727644,0,0,0,0,0,0
0.729082,0,0,0,0,0,0
0.730617,0,0,0,0,0,0
0.732180,0,0,0,0,0,0
0.733745,0,0,0,0,0,0
0.735366,0,0,0,0,0,0
0.736927,0,0,0,0,0,0
0.738490,0,0,0,0,0,0
0.740053,0,0,0,0,0,0
0.741617,0,0,0,0,0,0
0.743224,0,0,0,0,0,0
0.744785,0,0,0,0,0,0
0.746362,0,0,0,0,0,0
0.747925,0,0,0,0,0,0
0.749488,0,0,0,0,0,0
0.751052,0,0,0,0,0,0
0.752613,0,0,0,0,0,0
0.754177,0,0,0,0,0,0
0.755741,0,0,0,0,0,0
0.757315,0,0,0,0,0,0
0.758884,0,0,0,0,0,0
0.760446,0,0,0,0,0,0
0.762010,0,0,0,0,0,0
0.763573,0,0,0,0,0,0
0.765134,0,0,0,0,0,0
0.766786,0,0,0,0,0,0
0.768360,0,0,0,0,0,0
0.769924,0,0,0,0,0,0
0.771488,0,0,0,0,0,0
0.773049,0,0,0,0,0,0
0.774655,0,0,0,0,0,0
0.776220,0,0,0,0,0,0
0.777783,0,0,0,0,0,0
0.779351,0,0,0,0,0,0
0.780902,0,0,0,0,0,0
0.782374,0,0,0,0,0,0
0.783905,0,0,0,0,0,0
0.785468,0,0,0,0,0,0
0.787029,0,0,0,0,0,0
0.788588,0,0,0,0,0,0
0.790207,0,0,0,0,0,0
0.791779,0,0,0,0,0,0
0.793237,0,0,0,0,0,0
0.794646,0,0,0,0,0,0
0.796173,0,0,0,0,0,0
0.797737,0,0,0,0,0,0
0.799346,0,0,0,0,0,0
0.800921,0,0,0,0,0,0
0.802484,0,0,0,0,0,0
0.804047,0,0,0,0,0,0
0.805611,0,0,0,0,0,0
0.807219,0,0,0,0,0,0
0.808780,0,0,0,0,0,0
0.810228,0,0,0,0,0,0
0.811665,0,0,0,0,0,0
0.813054,0,0,0,0,0,0
0.814497,0,0,0,0,0,0
0.815897,0,0,0,0,0,0
0.817296,0,0,0,0,0,0
0.818718,0,0,0,0,0,0
0.820244,0,0,0,0,0,0
0.821698,0,0,0,0,0,0
0.823274,0,0,0,0,0,0
0.824836,0,0,0,0,0,0
0.826479,0,0,0,0,0,0
0.828043,0,0,0,0,0,0
0.829608,0,0,0,0,0,0
0.831217,0,0,0,0,0,0
0.832793,0,0,0,0,0,0
0.834357,0,0,0,0,0,0
0.835921,0,0,0,0,0,0
0.837365,0,0,0,0,0,0
0.838927,0,0,0,0,0,0
0.840489,0,0,0,0,0,0
0.842055,0,0,0,0,0,0
0.843623,0,0,0,0,0,0
0.845177,0,0,0,0,0,0
0.846809,0,0,0,0,0,0
0.848370,0,0,0,0,0,0
0.849916,0,0,0,0,0,0
0.851353,0,0,0,0,0,0
0.852784,0,0,0,0,0,0
0.854241,0,0,0,0,0,0
0.855641,0,0,0,0,0,0
0.857038,0,0,0,0,0,0
0.858437,0,0,0,0,0,0
0.859834,0,0,0,0,0,0
0.861413,0,0,0,0,0,0
0.862997,0,0,0,0,0,0
0.864572,0,0,0,0,0,0
0.866137,0,0,0,0,0,0
0.867700,0,0,0,0,0,0
0.869261,0,0,0,0,0,0
0.870852,0,0,0,0,0,0
0.872413,0,0,0,0,0,0
