elapsed_s,HLSQ_BV_STALL_CYCLES,HLSQ_VSBR_DEREF_CYCLES,HLSQ_FS_DEREF_CYCLES,HLSQ_LPAC_DEREF_CYCLES,HLSQ_BV_DEREF_CYCLES,HLSQ_VSBR_S2W_CYCLES
0.586351,0,0,0,0,0,0
0.587966,0,0,0,0,0,0
0.589526,0,0,0,0,0,0
0.591088,0,0,0,0,0,0
0.592648,0,0,0,0,0,0
0.594207,0,0,0,0,0,0
0.595816,0,0,0,0,0,0
0.597389,0,0,0,0,0,0
0.598950,0,0,0,0,0,0
0.600512,0,0,0,0,0,0
0.602070,0,0,0,0,0,0
0.603719,0,0,0,0,0,0
0.605278,0,0,0,0,0,0
0.606840,0,0,0,0,0,0
0.608415,0,0,0,0,0,0
0.609972,0,0,0,0,0,0
0.611530,0,0,0,0,0,0
0.613089,0,0,0,0,0,0
0.614651,0,0,0,0,0,0
0.616211,0,0,0,0,0,0
0.617777,0,0,0,0,0,0
0.619200,0,0,0,0,0,0
0.621941,0,0,0,0,0,0
0.623916,0,0,0,0,0,0
0.625672,0,0,0,0,0,0
0.628497,0,0,0,0,0,0
0.629955,0,0,0,0,0,0
0.631358,0,0,0,0,0,0
0.632753,0,0,0,0,0,0
0.634144,0,0,0,0,0,0
0.635661,0,0,0,0,0,0
0.637058,0,0,0,0,0,0
0.638455,0,0,0,0,0,0
0.639850,0,0,0,0,0,0
0.641266,0,0,0,0,0,0
0.642666,0,0,0,0,0,0
0.644065,0,0,0,0,0,0
0.645462,0,0,0,0,0,0
0.646861,0,0,0,0,0,0
0.648258,0,0,0,0,0,0
0.649655,0,0,0,0,0,0
0.651089,0,0,0,0,0,0
0.652502,0,0,0,0,0,0
0.653900,0,0,0,0,0,0
0.655299,0,0,0,0,0,0
0.656696,0,0,0,0,0,0
0.658094,0,0,0,0,0,0
0.659553,0,0,0,0,0,0
0.661079,0,0,0,0,0,0
0.662655,0,0,0,0,0,0
0.664217,0,0,0,0,0,0
0.665777,0,0,0,0,0,0
0.667384,0,0,0,0,0,0
0.668947,0,0,0,0,0,0
0.670510,0,0,0,0,0,0
0.672072,0,0,0,0,0,0
0.673646,0,0,0,0,0,0
0.675209,0,0,0,0,0,0
0.676771,0,0,0,0,0,0
0.678331,0,0,0,0,0,0
0.679937,0,0,0,0,0,0
0.681498,0,0,0,0,0,0
0.683105,0,0,0,0,0,0
0.684680,0,0,0,0,0,0
0.686241,0,0,0,0,0,0
0.687808,0,0,0,0,0,0
0.689369,0,0,0,0,0,0
0.690934,0,0,0,0,0,0
0.692496,0,0,0,0,0,0
0.694056,0,0,0,0,0,0
0.695706,0,0,0,0,0,0
0.697266,0,0,0,0,0,0
0.698874,0,0,0,0,0,0
0.700437,0,0,0,0,0,0
0.701998,0,0,0,0,0,0
0.703432,0,0,0,0,0,0
0.704964,0,0,0,0,0,0
0.706540,0,0,0,0,0,0
0.708102,0,0,0,0,0,0
0.709662,0,0,0,0,0,0
0.711224,0,0,0,0,0,0
0.712786,0,0,0,0,0,0
0.714346,0,0,0,0,0,0
0.715928,0,0,0,0,0,0
0.717501,0,0,0,0,0,0
0.719066,0,0,0,0,0,0
0.720620,0,0,0,0,0,0
0.722169,0,0,0,0,0,0
0.723696,0,0,0,0,0,0
0.725288,0,0,0,0,0,0
0.726850,0,0,0,0,0,0
0.728423,0,0,0,0,0,0
0.729982,0,0,0,0,0,0
0.731585,0,0,0,0,0,0
0.733146,0,0,0,0,0,0
0.734708,0,0,0,0,0,0
0.736267,0,0,0,0,0,0
0.737826,0,0,0,0,0,0
0.739400,0,0,0,0,0,0
0.740961,0,0,0,0,0,0
0.742522,0,0,0,0,0,0
0.744083,0,0,0,0,0,0
0.745641,0,0,0,0,0,0
0.747246,0,0,0,0,0,0
0.748807,0,0,0,0,0,0
0.750460,0,0,0,0,0,0
0.751958,0,0,0,0,0,0
0.753364,0,0,0,0,0,0
0.754898,0,0,0,0,0,0
0.756460,0,0,0,0,0,0
0.758019,0,0,0,0,0,0
0.759631,0,0,0,0,0,0
0.761205,0,0,0,0,0,0
0.762767,0,0,0,0,0,0
0.764329,0,0,0,0,0,0
0.765890,0,0,0,0,0,0
0.767451,0,0,0,0,0,0
0.769011,0,0,0,0,0,0
0.770574,0,0,0,0,0,0
0.772150,0,0,0,0,0,0
0.773710,0,0,0,0,0,0
0.775272,0,0,0,0,0,0
0.776832,0,0,0,0,0,0
0.778394,0,0,0,0,0,0
0.779956,0,0,0,0,0,0
0.781516,0,0,0,0,0,0
0.783093,0,0,0,0,0,0
0.784654,0,0,0,0,0,0
0.786215,0,0,0,0,0,0
0.787818,0,0,0,0,0,0
0.789390,0,0,0,0,0,0
0.790851,0,0,0,0,0,0
0.792263,0,0,0,0,0,0
0.793803,0,0,0,0,0,0
0.795408,0,0,0,0,0,0
0.796971,0,0,0,0,0,0
0.798535,0,0,0,0,0,0
0.800097,0,0,0,0,0,0
0.801657,0,0,0,0,0,0
0.803221,0,0,0,0,0,0
0.804797,0,0,0,0,0,0
0.806358,0,0,0,0,0,0
0.807850,0,0,0,0,0,0
0.809380,0,0,0,0,0,0
0.810986,0,0,0,0,0,0
0.812547,0,0,0,0,0,0
0.814109,0,0,0,0,0,0
0.815688,0,0,0,0,0,0
0.817249,0,0,0,0,0,0
0.819916,0,0,0,0,0,0
0.821412,0,0,0,0,0,0
0.822832,0,0,0,0,0,0
0.824234,0,0,0,0,0,0
0.825647,0,0,0,0,0,0
0.827090,0,0,0,0,0,0
0.828489,0,0,0,0,0,0
0.830015,0,0,0,0,0,0
0.831528,0,0,0,0,0,0
0.833083,0,0,0,0,0,0
0.834646,0,0,0,0,0,0
0.836221,0,0,0,0,0,0
0.837781,0,0,0,0,0,0
0.839343,0,0,0,0,0,0
0.840906,0,0,0,0,0,0
0.842469,0,0,0,0,0,0
0.844195,0,0,0,0,0,0
0.845757,0,0,0,0,0,0
0.847333,0,0,0,0,0,0
0.848894,0,0,0,0,0,0
0.850457,0,0,0,0,0,0
0.852019,0,0,0,0,0,0
0.853580,0,0,0,0,0,0
0.855143,0,0,0,0,0,0
0.856706,0,0,0,0,0,0
0.858278,0,0,0,0,0,0
0.859846,0,0,0,0,0,0
0.861406,0,0,0,0,0,0
0.862969,0,0,0,0,0,0
0.864532,0,0,0,0,0,0
0.866093,0,0,0,0,0,0
0.867659,0,0,0,0,0,0
0.869232,0,0,0,0,0,0
0.870929,0,0,0,0,0,0
0.872487,0,0,0,0,0,0
0.874048,0,0,0,0,0,0
0.875671,0,0,0,0,0,0
0.877231,0,0,0,0,0,0
0.878795,0,0,0,0,0,0
0.880361,0,0,0,0,0,0
0.881914,0,0,0,0,0,0
0.883344,0,0,0,0,0,0
0.884874,0,0,0,0,0,0
0.886436,0,0,0,0,0,0
0.887997,0,0,0,0,0,0
0.889556,0,0,0,0,0,0
0.891045,0,0,0,0,0,0
0.892617,0,0,0,0,0,0
0.894177,0,0,0,0,0,0
0.895741,0,0,0,0,0,0
0.897299,0,0,0,0,0,0
0.898861,0,0,0,0,0,0
0.900422,0,0,0,0,0,0
0.902002,0,0,0,0,0,0
0.903435,0,0,0,0,0,0
0.904964,0,0,0,0,0,0
0.906526,0,0,0,0,0,0
0.908130,0,0,0,0,0,0
0.909689,0,0,0,0,0,0
0.911250,0,0,0,0,0,0
0.912825,0,0,0,0,0,0
0.914471,0,0,0,0,0,0
0.915927,0,0,0,0,0,0
0.917331,0,0,0,0,0,0
0.918733,0,0,0,0,0,0
0.920130,0,0,0,0,0,0
0.921527,0,0,0,0,0,0
0.922984,0,0,0,0,0,0
0.924509,0,0,0,0,0,0
0.926068,0,0,0,0,0,0
0.927718,0,0,0,0,0,0
0.929277,0,0,0,0,0,0
0.930839,0,0,0,0,0,0
0.932399,0,0,0,0,0,0
0.933846,0,0,0,0,0,0
0.935378,0,0,0,0,0,0
0.936939,0,0,0,0,0,0
0.938501,0,0,0,0,0,0
0.940107,0,0,0,0,0,0
0.941667,0,0,0,0,0,0
0.943226,0,0,0,0,0,0
0.944801,0,0,0,0,0,0
0.946428,0,0,0,0,0,0
0.947944,0,0,0,0,0,0
0.949503,0,0,0,0,0,0
0.951064,0,0,0,0,0,0
0.952623,0,0,0,0,0,0
0.954165,0,0,0,0,0,0
0.955720,0,0,0,0,0,0
0.957279,0,0,0,0,0,0
0.958841,0,0,0,0,0,0
0.960401,0,0,0,0,0,0
0.961961,0,0,0,0,0,0
0.963522,0,0,0,0,0,0
0.965084,0,0,0,0,0,0
0.966659,0,0,0,0,0,0
0.968222,0,0,0,0,0,0
0.969781,0,0,0,0,0,0
0.971386,0,0,0,0,0,0
0.972948,0,0,0,0,0,0
0.974511,0,0,0,0,0,0
0.976072,0,0,0,0,0,0
0.977645,0,0,0,0,0,0
0.979207,0,0,0,0,0,0
0.980768,0,0,0,0,0,0
0.982326,0,0,0,0,0,0
0.983754,0,0,0,0,0,0
0.985157,0,0,0,0,0,0
0.986685,0,0,0,0,0,0
0.988181,0,0,0,0,0,0
0.989715,0,0,0,0,0,0
0.991280,0,0,0,0,0,0
0.992844,0,0,0,0,0,0
0.994411,0,0,0,0,0,0
0.995976,0,0,0,0,0,0
0.997541,0,0,0,0,0,0
0.999119,0,0,0,0,0,0
1.000681,0,0,0,0,0,0
1.002428,0,0,0,0,0,0
1.003948,0,0,0,0,0,0
1.005514,0,0,0,0,0,0
1.007083,0,0,0,0,0,0
1.008640,0,0,0,0,0,0
1.010210,0,0,0,0,0,0
1.011655,0,0,0,0,0,0
1.013063,0,0,0,0,0,0
1.014598,0,0,0,0,0,0
1.016164,0,0,0,0,0,0
1.017728,0,0,0,0,0,0
1.019340,0,0,0,0,0,0
1.020920,0,0,0,0,0,0
1.022492,0,0,0,0,0,0
1.024057,0,0,0,0,0,0
1.025621,0,0,0,0,0,0
1.027188,0,0,0,0,0,0
1.028754,0,0,0,0,0,0
1.030318,0,0,0,0,0,0
1.031765,0,0,0,0,0,0
1.033228,0,0,0,0,0,0
1.034631,0,0,0,0,0,0
1.036204,0,0,0,0,0,0
1.037769,0,0,0,0,0,0
1.039334,0,0,0,0,0,0
1.040900,0,0,0,0,0,0
1.042352,0,0,0,0,0,0
1.043889,0,0,0,0,0,0
1.045454,0,0,0,0,0,0
1.047022,0,0,0,0,0,0
1.048588,0,0,0,0,0,0
1.050151,0,0,0,0,0,0
1.051722,0,0,0,0,0,0
1.053299,0,0,0,0,0,0
1.054866,0,0,0,0,0,0
1.056433,0,0,0,0,0,0
1.057995,0,0,0,0,0,0
1.059431,0,0,0,0,0,0
1.060965,0,0,0,0,0,0
1.062532,0,0,0,0,0,0
1.064110,0,0,0,0,0,0
1.065676,0,0,0,0,0,0
1.067285,0,0,0,0,0,0
1.068729,0,0,0,0,0,0
1.070268,0,0,0,0,0,0
1.071834,0,0,0,0,0,0
1.073391,0,0,0,0,0,0
1.074841,0,0,0,0,0,0
1.076378,0,0,0,0,0,0
1.077942,0,0,0,0,0,0
1.079507,0,0,0,0,0,0
1.081072,0,0,0,0,0,0
1.082639,0,0,0,0,0,0
1.084250,0,0,0,0,0,0
1.085828,0,0,0,0,0,0
1.087393,0,0,0,0,0,0
1.088958,0,0,0,0,0,0
1.090526,0,0,0,0,0,0
1.092092,0,0,0,0,0,0
1.093656,0,0,0,0,0,0
1.095223,0,0,0,0,0,0
1.096802,0,0,0,0,0,0
1.098440,0,0,0,0,0,0
1.100115,0,0,0,0,0,0
1.101680,0,0,0,0,0,0
1.103245,0,0,0,0,0,0
1.104812,0,0,0,0,0,0
1.106432,0,0,0,0,0,0
1.108008,0,0,0,0,0,0
1.109573,0,0,0,0,0,0
1.111141,0,0,0,0,0,0
1.112707,0,0,0,0,0,0
1.114272,0,0,0,0,0,0
1.115847,0,0,0,0,0,0
1.117411,0,0,0,0,0,0
1.118993,0,0,0,0,0,0
1.120559,0,0,0,0,0,0
1.122123,0,0,0,0,0,0
1.123693,0,0,0,0,0,0
1.125258,0,0,0,0,0,0
1.126825,0,0,0,0,0,0
1.128390,0,0,0,0,0,0
1.130095,0,0,0,0,0,0
1.131674,0,0,0,0,0,0
1.133238,0,0,0,0,0,0
1.134806,0,0,0,0,0,0
1.136372,0,0,0,0,0,0
1.137936,0,0,0,0,0,0
1.139502,0,0,0,0,0,0
1.141083,0,0,0,0,0,0
1.142650,0,0,0,0,0,0
1.144216,0,0,0,0,0,0
1.145780,0,0,0,0,0,0
1.147389,0,0,0,0,0,0
1.148956,0,0,0,0,0,0
1.150524,0,0,0,0,0,0
1.152102,0,0,0,0,0,0
1.153652,0,0,0,0,0,0
1.155195,0,0,0,0,0,0
1.156763,0,0,0,0,0,0
1.158328,0,0,0,0,0,0
1.159757,0,0,0,0,0,0
1.161165,0,0,0,0,0,0
1.162581,0,0,0,0,0,0
1.164152,0,0,0,0,0,0
1.165714,0,0,0,0,0,0
1.167278,0,0,0,0,0,0
1.168842,0,0,0,0,0,0
1.170406,0,0,0,0,0,0
1.171970,0,0,0,0,0,0
1.173553,0,0,0,0,0,0
1.175118,0,0,0,0,0,0
1.176683,0,0,0,0,0,0
1.178245,0,0,0,0,0,0
1.179815,0,0,0,0,0,0
1.181376,0,0,0,0,0,0
1.182941,0,0,0,0,0,0
1.184519,0,0,0,0,0,0
1.186081,0,0,0,0,0,0
1.187647,0,0,0,0,0,0
1.189208,0,0,0,0,0,0
1.190773,0,0,0,0,0,0
1.192336,0,0,0,0,0,0
1.193898,0,0,0,0,0,0
1.195553,0,0,0,0,0,0
1.197118,0,0,0,0,0,0
1.198683,0,0,0,0,0,0
1.200247,0,0,0,0,0,0
1.201808,0,0,0,0,0,0
1.203372,0,0,0,0,0,0
