elapsed_s,HLSQ_LPAC_S2W_CYCLES_SP,HLSQ_BV_S2W_CYCLES_SP,HLSQ_L2STC_REQ_HLSQ,HLSQ_L2STC_REQ_HLSQ_HIT,HLSQ_L2STC_REQ_SP,HLSQ_L2STC_REQ_SP_HIT
0.452716,0,0,0,0,0,0
0.454274,0,0,0,0,0,0
0.455877,0,0,0,0,0,0
0.457435,0,0,0,0,0,0
0.459065,0,0,0,0,0,0
0.460692,0,0,0,0,0,0
0.462250,0,0,0,0,0,0
0.463865,0,0,0,0,0,0
0.465335,0,0,0,0,0,0
0.466745,0,0,0,0,0,0
0.468276,0,0,0,0,0,0
0.469836,0,0,0,0,0,0
0.471443,0,0,0,0,0,0
0.473005,0,0,0,0,0,0
0.474578,0,0,0,0,0,0
0.476139,0,0,0,0,0,0
0.477700,0,0,0,0,0,0
0.479263,0,0,0,0,0,0
0.480870,0,0,0,0,0,0
0.482430,0,0,0,0,0,0
0.483991,0,0,0,0,0,0
0.485566,0,0,0,0,0,0
0.487129,0,0,0,0,0,0
0.488732,0,0,0,0,0,0
0.490292,0,0,0,0,0,0
0.491852,0,0,0,0,0,0
0.493414,0,0,0,0,0,0
0.494974,0,0,0,0,0,0
0.496605,0,0,0,0,0,0
0.498003,0,0,0,0,0,0
0.499397,0,0,0,0,0,0
0.500922,0,0,0,0,0,0
0.502477,0,0,0,0,0,0
0.504078,0,0,0,0,0,0
0.505636,0,0,0,0,0,0
0.507210,0,0,0,0,0,0
0.508769,0,0,0,0,0,0
0.510327,0,0,0,0,0,0
0.511930,0,0,0,0,0,0
0.513490,0,0,0,0,0,0
0.515051,0,0,0,0,0,0
0.516610,0,0,0,0,0,0
0.518182,0,0,0,0,0,0
0.519664,0,0,0,0,0,0
0.521199,0,0,0,0,0,0
0.522758,0,0,0,0,0,0
0.524322,0,0,0,0,0,0
0.525880,0,0,0,0,0,0
0.527485,0,0,0,0,0,0
0.529059,0,0,0,0,0,0
0.530619,0,0,0,0,0,0
0.532051,0,0,0,0,0,0
0.533581,0,0,0,0,0,0
0.535142,0,0,0,0,0,0
0.536747,0,0,0,0,0,0
0.538307,0,0,0,0,0,0
0.539755,0,0,0,0,0,0
0.541288,0,0,0,0,0,0
0.542847,0,0,0,0,0,0
0.544414,0,0,0,0,0,0
0.545974,0,0,0,0,0,0
0.547535,0,0,0,0,0,0
0.549096,0,0,0,0,0,0
0.550668,0,0,0,0,0,0
0.552288,0,0,0,0,0,0
0.553848,0,0,0,0,0,0
0.555410,0,0,0,0,0,0
0.556972,0,0,0,0,0,0
0.558532,0,0,0,0,0,0
0.560136,0,0,0,0,0,0
0.561712,0,0,0,0,0,0
0.563273,0,0,0,0,0,0
0.564834,0,0,0,0,0,0
0.566392,0,0,0,0,0,0
0.567996,0,0,0,0,0,0
0.569557,0,0,0,0,0,0
0.571120,0,0,0,0,0,0
0.572697,0,0,0,0,0,0
0.574256,0,0,0,0,0,0
0.575862,0,0,0,0,0,0
0.577424,0,0,0,0,0,0
0.579065,0,0,0,0,0,0
0.580474,0,0,0,0,0,0
0.581877,0,0,0,0,0,0
0.583459,0,0,0,0,0,0
0.585019,0,0,0,0,0,0
0.586579,0,0,0,0,0,0
0.588139,0,0,0,0,0,0
0.589701,0,0,0,0,0,0
0.591265,0,0,0,0,0,0
0.593048,0,0,0,0,0,0
0.594624,0,0,0,0,0,0
0.596057,0,0,0,0,0,0
0.597588,0,0,0,0,0,0
0.599150,0,0,0,0,0,0
0.600745,0,0,0,0,0,0
0.602294,0,0,0,0,0,0
0.603722,0,0,0,0,0,0
0.605262,0,0,0,0,0,0
0.606819,0,0,0,0,0,0
0.608380,0,0,0,0,0,0
0.609937,0,0,0,0,0,0
0.611498,0,0,0,0,0,0
0.613057,0,0,0,0,0,0
0.614615,0,0,0,0,0,0
0.616101,0,0,0,0,0,0
0.617630,0,0,0,0,0,0
0.619191,0,0,0,0,0,0
0.620750,0,0,0,0,0,0
0.622309,0,0,0,0,0,0
0.623910,0,0,0,0,0,0
0.625468,0,0,0,0,0,0
0.627042,0,0,0,0,0,0
0.628601,0,0,0,0,0,0
0.630160,0,0,0,0,0,0
0.631764,0,0,0,0,0,0
0.633322,0,0,0,0,0,0
0.634881,0,0,0,0,0,0
0.636442,0,0,0,0,0,0
0.638013,0,0,0,0,0,0
0.639616,0,0,0,0,0,0
0.641176,0,0,0,0,0,0
0.642733,0,0,0,0,0,0
0.644296,0,0,0,0,0,0
0.645854,0,0,0,0,0,0
0.647457,0,0,0,0,0,0
0.649029,0,0,0,0,0,0
0.650464,0,0,0,0,0,0
0.651999,0,0,0,0,0,0
0.653558,0,0,0,0,0,0
0.655117,0,0,0,0,0,0
0.656720,0,0,0,0,0,0
0.658277,0,0,0,0,0,0
0.659850,0,0,0,0,0,0
0.661409,0,0,0,0,0,0
0.662966,0,0,0,0,0,0
0.664463,0,0,0,0,0,0
0.665864,0,0,0,0,0,0
0.667391,0,0,0,0,0,0
0.668949,0,0,0,0,0,0
0.670519,0,0,0,0,0,0
0.672121,0,0,0,0,0,0
0.673678,0,0,0,0,0,0
0.675118,0,0,0,0,0,0
0.676643,0,0,0,0,0,0
0.678194,0,0,0,0,0,0
0.679666,0,0,0,0,0,0
0.681245,0,0,0,0,0,0
0.682804,0,0,0,0,0,0
0.684370,0,0,0,0,0,0
0.685930,0,0,0,0,0,0
0.687537,0,0,0,0,0,0
0.689097,0,0,0,0,0,0
0.690657,0,0,0,0,0,0
0.692295,0,0,0,0,0,0
0.693855,0,0,0,0,0,0
0.695460,0,0,0,0,0,0
0.697021,0,0,0,0,0,0
0.698581,0,0,0,0,0,0
0.700141,0,0,0,0,0,0
0.701702,0,0,0,0,0,0
0.703279,0,0,0,0,0,0
0.704877,0,0,0,0,0,0
0.706427,0,0,0,0,0,0
0.707857,0,0,0,0,0,0
0.709388,0,0,0,0,0,0
0.710948,0,0,0,0,0,0
0.712365,0,0,0,0,0,0
0.713782,0,0,0,0,0,0
0.715312,0,0,0,0,0,0
0.716874,0,0,0,0,0,0
0.718434,0,0,0,0,0,0
0.720038,0,0,0,0,0,0
0.721599,0,0,0,0,0,0
0.723160,0,0,0,0,0,0
0.724735,0,0,0,0,0,0
0.726295,0,0,0,0,0,0
0.727899,0,0,0,0,0,0
0.729461,0,0,0,0,0,0
0.731027,0,0,0,0,0,0
0.732587,0,0,0,0,0,0
0.734147,0,0,0,0,0,0
0.735768,0,0,0,0,0,0
0.737329,0,0,0,0,0,0
0.738888,0,0,0,0,0,0
0.740453,0,0,0,0,0,0
0.742012,0,0,0,0,0,0
0.743618,0,0,0,0,0,0
0.745180,0,0,0,0,0,0
0.746753,0,0,0,0,0,0
0.748318,0,0,0,0,0,0
0.749878,0,0,0,0,0,0
0.751484,0,0,0,0,0,0
0.753046,0,0,0,0,0,0
0.754604,0,0,0,0,0,0
0.756165,0,0,0,0,0,0
0.757741,0,0,0,0,0,0
0.759304,0,0,0,0,0,0
0.760910,0,0,0,0,0,0
0.762468,0,0,0,0,0,0
0.764029,0,0,0,0,0,0
0.765590,0,0,0,0,0,0
0.767152,0,0,0,0,0,0
0.768773,0,0,0,0,0,0
0.770332,0,0,0,0,0,0
0.771893,0,0,0,0,0,0
0.773454,0,0,0,0,0,0
0.775016,0,0,0,0,0,0
0.776607,0,0,0,0,0,0
0.778166,0,0,0,0,0,0
0.779742,0,0,0,0,0,0
0.781303,0,0,0,0,0,0
0.782862,0,0,0,0,0,0
0.784429,0,0,0,0,0,0
0.785988,0,0,0,0,0,0
0.787550,0,0,0,0,0,0
0.789113,0,0,0,0,0,0
0.790686,0,0,0,0,0,0
0.792337,0,0,0,0,0,0
0.793896,0,0,0,0,0,0
0.795459,0,0,0,0,0,0
0.797019,0,0,0,0,0,0
0.798579,0,0,0,0,0,0
0.800184,0,0,0,0,0,0
0.801758,0,0,0,0,0,0
0.803321,0,0,0,0,0,0
0.804883,0,0,0,0,0,0
0.806442,0,0,0,0,0,0
0.808047,0,0,0,0,0,0
0.809599,0,0,0,0,0,0
0.811234,0,0,0,0,0,0
0.812807,0,0,0,0,0,0
0.814367,0,0,0,0,0,0
0.815971,0,0,0,0,0,0
0.817531,0,0,0,0,0,0
0.819094,0,0,0,0,0,0
0.820655,0,0,0,0,0,0
0.822214,0,0,0,0,0,0
0.823833,0,0,0,0,0,0
0.825396,0,0,0,0,0,0
0.826955,0,0,0,0,0,0
0.828459,0,0,0,0,0,0
0.829860,0,0,0,0,0,0
0.831388,0,0,0,0,0,0
0.832950,0,0,0,0,0,0
0.834522,0,0,0,0,0,0
0.836082,0,0,0,0,0,0
0.837634,0,0,0,0,0,0
0.839215,0,0,0,0,0,0
0.840775,0,0,0,0,0,0
0.842334,0,0,0,0,0,0
0.843893,0,0,0,0,0,0
0.845467,0,0,0,0,0,0
0.847028,0,0,0,0,0,0
0.848586,0,0,0,0,0,0
0.850142,0,0,0,0,0,0
0.851628,0,0,0,0,0,0
0.853035,0,0,0,0,0,0
0.854583,0,0,0,0,0,0
0.856532,0,0,0,0,0,0
0.857946,0,0,0,0,0,0
0.859349,0,0,0,0,0,0
0.860749,0,0,0,0,0,0
0.862147,0,0,0,0,0,0
0.863585,0,0,0,0,0,0
0.865113,0,0,0,0,0,0
0.866563,0,0,0,0,0,0
0.868097,0,0,0,0,0,0
0.869658,0,0,0,0,0,0
0.871221,0,0,0,0,0,0
0.872826,0,0,0,0,0,0
0.874385,0,0,0,0,0,0
0.875947,0,0,0,0,0,0
0.877528,0,0,0,0,0,0
0.879090,0,0,0,0,0,0
0.880695,0,0,0,0,0,0
0.882255,0,0,0,0,0,0
0.883818,0,0,0,0,0,0
0.885380,0,0,0,0,0,0
0.886938,0,0,0,0,0,0
0.888375,0,0,0,0,0,0
0.889780,0,0,0,0,0,0
0.891310,0,0,0,0,0,0
0.892870,0,0,0,0,0,0
0.894430,0,0,0,0,0,0
0.896071,0,0,0,0,0,0
0.897632,0,0,0,0,0,0
0.899207,0,0,0,0,0,0
0.900768,0,0,0,0,0,0
0.902327,0,0,0,0,0,0
0.903933,0,0,0,0,0,0
0.905495,0,0,0,0,0,0
0.907058,0,0,0,0,0,0
0.908620,0,0,0,0,0,0
0.910194,0,0,0,0,0,0
0.911800,0,0,0,0,0,0
0.913353,0,0,0,0,0,0
0.914905,0,0,0,0,0,0
0.916491,0,0,0,0,0,0
0.918051,0,0,0,0,0,0
0.919658,0,0,0,0,0,0
0.921109,0,0,0,0,0,0
0.922642,0,0,0,0,0,0
0.924264,0,0,0,0,0,0
0.925825,0,0,0,0,0,0
0.927389,0,0,0,0,0,0
0.928951,0,0,0,0,0,0
0.930511,0,0,0,0,0,0
0.932086,0,0,0,0,0,0
0.933649,0,0,0,0,0,0
0.935211,0,0,0,0,0,0
0.936775,0,0,0,0,0,0
0.938336,0,0,0,0,0,0
0.939897,0,0,0,0,0,0
0.941460,0,0,0,0,0,0
0.943037,0,0,0,0,0,0
0.944599,0,0,0,0,0,0
0.946160,0,0,0,0,0,0
0.947723,0,0,0,0,0,0
0.949284,0,0,0,0,0,0
0.950843,0,0,0,0,0,0
0.952411,0,0,0,0,0,0
0.953984,0,0,0,0,0,0
0.955547,0,0,0,0,0,0
0.959268,0,0,0,0,0,0
0.960805,0,0,0,0,0,0
0.962174,0,0,0,0,0,0
0.963573,0,0,0,0,0,0
0.964950,0,0,0,0,0,0
0.966300,0,0,0,0,0,0
0.967671,0,0,0,0,0,0
0.969097,0,0,0,0,0,0
0.970501,0,0,0,0,0,0
0.971901,0,0,0,0,0,0
0.973428,0,0,0,0,0,0
0.975055,0,0,0,0,0,0
0.976613,0,0,0,0,0,0
0.978149,0,0,0,0,0,0
0.979718,0,0,0,0,0,0
0.981282,0,0,0,0,0,0
0.982846,0,0,0,0,0,0
0.984417,0,0,0,0,0,0
0.985980,0,0,0,0,0,0
0.987560,0,0,0,0,0,0
0.989124,0,0,0,0,0,0
0.990682,0,0,0,0,0,0
0.992337,0,0,0,0,0,0
0.993901,0,0,0,0,0,0
0.995466,0,0,0,0,0,0
0.997029,0,0,0,0,0,0
0.998603,0,0,0,0,0,0
1.000212,0,0,0,0,0,0
1.001779,0,0,0,0,0,0
1.003364,0,0,0,0,0,0
1.004816,0,0,0,0,0,0
1.006230,0,0,0,0,0,0
1.007680,0,0,0,0,0,0
1.009095,0,0,0,0,0,0
1.010496,0,0,0,0,0,0
1.011899,0,0,0,0,0,0
1.013429,0,0,0,0,0,0
1.015068,0,0,0,0,0,0
1.016732,0,0,0,0,0,0
1.018287,0,0,0,0,0,0
1.020362,0,0,0,0,0,0
1.021834,0,0,0,0,0,0
1.023245,0,0,0,0,0,0
1.024683,0,0,0,0,0,0
1.026177,0,0,0,0,0,0
1.027573,0,0,0,0,0,0
1.028969,0,0,0,0,0,0
1.030375,0,0,0,0,0,0
1.031810,0,0,0,0,0,0
1.033213,0,0,0,0,0,0
1.034743,0,0,0,0,0,0
1.036312,0,0,0,0,0,0
1.037876,0,0,0,0,0,0
1.039486,0,0,0,0,0,0
1.041065,0,0,0,0,0,0
1.042627,0,0,0,0,0,0
1.044140,0,0,0,0,0,0
1.045676,0,0,0,0,0,0
1.047240,0,0,0,0,0,0
1.048848,0,0,0,0,0,0
1.050408,0,0,0,0,0,0
1.051881,0,0,0,0,0,0
1.053423,0,0,0,0,0,0
1.055039,0,0,0,0,0,0
1.056600,0,0,0,0,0,0
1.058162,0,0,0,0,0,0
1.059727,0,0,0,0,0,0
1.061291,0,0,0,0,0,0
1.062866,0,0,0,0,0,0
1.064436,0,0,0,0,0,0
1.065998,0,0,0,0,0,0
1.067439,0,0,0,0,0,0
1.068979,0,0,0,0,0,0
1.070542,0,0,0,0,0,0
1.072151,0,0,0,0,0,0
1.073727,0,0,0,0,0,0
1.075293,0,0,0,0,0,0
1.076856,0,0,0,0,0,0
1.078420,0,0,0,0,0,0
1.080027,0,0,0,0,0,0
1.081592,0,0,0,0,0,0
1.083157,0,0,0,0,0,0
1.084736,0,0,0,0,0,0
1.086299,0,0,0,0,0,0
1.087907,0,0,0,0,0,0
1.089472,0,0,0,0,0,0
1.091038,0,0,0,0,0,0
1.092603,0,0,0,0,0,0
1.094164,0,0,0,0,0,0
1.095787,0,0,0,0,0,0
1.097352,0,0,0,0,0,0
1.098914,0,0,0,0,0,0
1.100484,0,0,0,0,0,0
1.102047,0,0,0,0,0,0
1.103656,0,0,0,0,0,0
1.105219,0,0,0,0,0,0
1.106795,0,0,0,0,0,0
1.108387,0,0,0,0,0,0
1.109865,0,0,0,0,0,0
1.111268,0,0,0,0,0,0
1.112820,0,0,0,0,0,0
1.114226,0,0,0,0,0,0
1.115627,0,0,0,0,0,0
1.117041,0,0,0,0,0,0
1.119269,0,0,0,0,0,0
1.120770,0,0,0,0,0,0
1.122171,0,0,0,0,0,0
1.123565,0,0,0,0,0,0
1.124961,0,0,0,0,0,0
1.126355,0,0,0,0,0,0
1.127795,0,0,0,0,0,0
1.129189,0,0,0,0,0,0
1.130708,0,0,0,0,0,0
1.132427,0,0,0,0,0,0
1.133991,0,0,0,0,0,0
1.135602,0,0,0,0,0,0
1.137169,0,0,0,0,0,0
1.138622,0,0,0,0,0,0
1.140157,0,0,0,0,0,0
1.141720,0,0,0,0,0,0
1.143283,0,0,0,0,0,0
1.144891,0,0,0,0,0,0
1.146451,0,0,0,0,0,0
1.148014,0,0,0,0,0,0
1.149596,0,0,0,0,0,0
1.151160,0,0,0,0,0,0
1.152766,0,0,0,0,0,0
1.154327,0,0,0,0,0,0
1.155888,0,0,0,0,0,0
1.157450,0,0,0,0,0,0
1.159014,0,0,0,0,0,0
1.160590,0,0,0,0,0,0
1.162151,0,0,0,0,0,0
1.163715,0,0,0,0,0,0
1.165279,0,0,0,0,0,0
1.167270,0,0,0,0,0,0
1.169344,0,0,0,0,0,0
1.170769,0,0,0,0,0,0
1.172174,0,0,0,0,0,0
1.173573,0,0,0,0,0,0
1.174971,0,0,0,0,0,0
1.176433,0,0,0,0,0,0
1.177911,0,0,0,0,0,0
1.179475,0,0,0,0,0,0
1.180926,0,0,0,0,0,0
1.182329,0,0,0,0,0,0
1.183773,0,0,0,0,0,0
1.185173,0,0,0,0,0,0
1.186572,0,0,0,0,0,0
1.187971,0,0,0,0,0,0
1.189489,0,0,0,0,0,0
1.190933,0,0,0,0,0,0
1.192302,0,0,0,0,0,0
1.193709,0,0,0,0,0,0
1.195112,0,0,0,0,0,0
1.196511,0,0,0,0,0,0
1.197947,0,0,0,0,0,0
1.199345,0,0,0,0,0,0
1.200908,0,0,0,0,0,0
1.202484,0,0,0,0,0,0
1.204046,0,0,0,0,0,0
1.205609,0,0,0,0,0,0
1.207173,0,0,0,0,0,0
1.208779,0,0,0,0,0,0
1.210340,0,0,0,0,0,0
1.211902,0,0,0,0,0,0
1.213479,0,0,0,0,0,0
1.215044,0,0,0,0,0,0
1.216607,0,0,0,0,0,0
1.218168,0,0,0,0,0,0
1.219731,0,0,0,0,0,0
1.221294,0,0,0,0,0,0
1.222855,0,0,0,0,0,0
1.224431,0,0,0,0,0,0
1.225982,0,0,0,0,0,0
1.227420,0,0,0,0,0,0
1.228952,0,0,0,0,0,0
1.230512,0,0,0,0,0,0
1.232116,0,0,0,0,0,0
1.233678,0,0,0,0,0,0
1.235254,0,0,0,0,0,0
1.236813,0,0,0,0,0,0
1.238373,0,0,0,0,0,0
1.239977,0,0,0,0,0,0
1.241539,0,0,0,0,0,0
