elapsed_s,TP_RESERVED_120,TP_RESERVED_121,TP_RESERVED_122,TP_RESERVED_123,TP_RESERVED_124,TP_RESERVED_125,TP_RESERVED_126,TP_RESERVED_127,TP_FORMAT_DECOMP_BILINEAR,TP_PACKED_POINT_BOTH_VALID_FP16,TP_PACKED_POINT_SINGLE_VALID_FP16,TP_PACKED_POINT_BOTH_VALID_FP32
0.409290,0,0,0,0,0,0,0,0,0,0,0,0
0.410881,0,0,0,0,0,0,0,0,0,0,0,0
0.412319,0,0,0,0,0,0,0,0,0,0,0,0
0.413765,0,0,0,0,0,0,0,0,0,0,0,0
0.415337,0,0,0,0,0,0,0,0,0,0,0,0
0.416934,0,0,0,0,0,0,0,0,0,0,0,0
0.418530,0,0,0,0,0,0,0,0,0,0,0,0
0.420124,0,0,0,0,0,0,0,0,0,0,0,0
0.421725,0,0,0,0,0,0,0,0,0,0,0,0
0.423320,0,0,0,0,0,0,0,0,0,0,0,0
0.424961,0,0,0,0,0,0,0,0,0,0,0,0
0.426570,0,0,0,0,0,0,0,0,0,0,0,0
0.428164,0,0,0,0,0,0,0,0,0,0,0,0
0.429765,0,0,0,0,0,0,0,0,0,0,0,0
0.431359,0,0,0,0,0,0,0,0,0,0,0,0
0.432956,0,0,0,0,0,0,0,0,0,0,0,0
0.434553,0,0,0,0,0,0,0,0,0,0,0,0
0.436146,0,0,0,0,0,0,0,0,0,0,0,0
0.437759,0,0,0,0,0,0,0,0,0,0,0,0
0.439353,0,0,0,0,0,0,0,0,0,0,0,0
0.440994,0,0,0,0,0,0,0,0,0,0,0,0
0.442738,0,0,0,0,0,0,0,0,0,0,0,0
0.444220,0,0,0,0,0,0,0,0,0,0,0,0
0.445664,0,0,0,0,0,0,0,0,0,0,0,0
0.447097,0,0,0,0,0,0,0,0,0,0,0,0
0.448541,0,0,0,0,0,0,0,0,0,0,0,0
0.449972,0,0,0,0,0,0,0,0,0,0,0,0
0.451403,0,0,0,0,0,0,0,0,0,0,0,0
0.452964,0,0,0,0,0,0,0,0,0,0,0,0
0.454560,0,0,0,0,0,0,0,0,0,0,0,0
0.456156,0,0,0,0,0,0,0,0,0,0,0,0
0.457757,0,0,0,0,0,0,0,0,0,0,0,0
0.459363,0,0,0,0,0,0,0,0,0,0,0,0
0.460962,0,0,0,0,0,0,0,0,0,0,0,0
0.462558,0,0,0,0,0,0,0,0,0,0,0,0
0.464152,0,0,0,0,0,0,0,0,0,0,0,0
0.465751,0,0,0,0,0,0,0,0,0,0,0,0
0.467343,0,0,0,0,0,0,0,0,0,0,0,0
0.468940,0,0,0,0,0,0,0,0,0,0,0,0
0.470547,0,0,0,0,0,0,0,0,0,0,0,0
0.472141,0,0,0,0,0,0,0,0,0,0,0,0
0.473744,0,0,0,0,0,0,0,0,0,0,0,0
0.475339,0,0,0,0,0,0,0,0,0,0,0,0
0.476937,0,0,0,0,0,0,0,0,0,0,0,0
0.478532,0,0,0,0,0,0,0,0,0,0,0,0
0.480127,0,0,0,0,0,0,0,0,0,0,0,0
0.481740,0,0,0,0,0,0,0,0,0,0,0,0
0.483333,0,0,0,0,0,0,0,0,0,0,0,0
0.484930,0,0,0,0,0,0,0,0,0,0,0,0
0.486525,0,0,0,0,0,0,0,0,0,0,0,0
0.488118,0,0,0,0,0,0,0,0,0,0,0,0
0.489687,0,0,0,0,0,0,0,0,0,0,0,0
0.491252,0,0,0,0,0,0,0,0,0,0,0,0
0.492862,0,0,0,0,0,0,0,0,0,0,0,0
0.494458,0,0,0,0,0,0,0,0,0,0,0,0
0.496052,0,0,0,0,0,0,0,0,0,0,0,0
0.497651,0,0,0,0,0,0,0,0,0,0,0,0
0.499246,0,0,0,0,0,0,0,0,0,0,0,0
0.500840,0,0,0,0,0,0,0,0,0,0,0,0
0.502426,0,0,0,0,0,0,0,0,0,0,0,0
0.504024,0,0,0,0,0,0,0,0,0,0,0,0
0.505672,0,0,0,0,0,0,0,0,0,0,0,0
0.507306,0,0,0,0,0,0,0,0,0,0,0,0
0.508903,0,0,0,0,0,0,0,0,0,0,0,0
0.510499,0,0,0,0,0,0,0,0,0,0,0,0
0.512094,0,0,0,0,0,0,0,0,0,0,0,0
0.513693,0,0,0,0,0,0,0,0,0,0,0,0
0.515301,0,0,0,0,0,0,0,0,0,0,0,0
0.516899,0,0,0,0,0,0,0,0,0,0,0,0
0.518494,0,0,0,0,0,0,0,0,0,0,0,0
0.520089,0,0,0,0,0,0,0,0,0,0,0,0
0.521689,0,0,0,0,0,0,0,0,0,0,0,0
0.523283,0,0,0,0,0,0,0,0,0,0,0,0
0.524880,0,0,0,0,0,0,0,0,0,0,0,0
0.526489,0,0,0,0,0,0,0,0,0,0,0,0
0.528085,0,0,0,0,0,0,0,0,0,0,0,0
0.529685,0,0,0,0,0,0,0,0,0,0,0,0
0.531279,0,0,0,0,0,0,0,0,0,0,0,0
0.532876,0,0,0,0,0,0,0,0,0,0,0,0
0.534471,0,0,0,0,0,0,0,0,0,0,0,0
0.536063,0,0,0,0,0,0,0,0,0,0,0,0
0.537550,0,0,0,0,0,0,0,0,0,0,0,0
0.539116,0,0,0,0,0,0,0,0,0,0,0,0
0.540712,0,0,0,0,0,0,0,0,0,0,0,0
0.542306,0,0,0,0,0,0,0,0,0,0,0,0
0.543899,0,0,0,0,0,0,0,0,0,0,0,0
0.545440,0,0,0,0,0,0,0,0,0,0,0,0
0.547003,0,0,0,0,0,0,0,0,0,0,0,0
0.548611,0,0,0,0,0,0,0,0,0,0,0,0
0.550205,0,0,0,0,0,0,0,0,0,0,0,0
0.551797,0,0,0,0,0,0,0,0,0,0,0,0
0.553436,0,0,0,0,0,0,0,0,0,0,0,0
0.555031,0,0,0,0,0,0,0,0,0,0,0,0
0.556626,0,0,0,0,0,0,0,0,0,0,0,0
0.558220,0,0,0,0,0,0,0,0,0,0,0,0
0.559826,0,0,0,0,0,0,0,0,0,0,0,0
0.561420,0,0,0,0,0,0,0,0,0,0,0,0
0.563015,0,0,0,0,0,0,0,0,0,0,0,0
0.564611,0,0,0,0,0,0,0,0,0,0,0,0
0.566241,0,0,0,0,0,0,0,0,0,0,0,0
0.567833,0,0,0,0,0,0,0,0,0,0,0,0
0.569470,0,0,0,0,0,0,0,0,0,0,0,0
0.571078,0,0,0,0,0,0,0,0,0,0,0,0
0.572674,0,0,0,0,0,0,0,0,0,0,0,0
0.574268,0,0,0,0,0,0,0,0,0,0,0,0
0.575860,0,0,0,0,0,0,0,0,0,0,0,0
0.577453,0,0,0,0,0,0,0,0,0,0,0,0
0.579047,0,0,0,0,0,0,0,0,0,0,0,0
0.580641,0,0,0,0,0,0,0,0,0,0,0,0
0.582248,0,0,0,0,0,0,0,0,0,0,0,0
0.583840,0,0,0,0,0,0,0,0,0,0,0,0
0.585478,0,0,0,0,0,0,0,0,0,0,0,0
0.587073,0,0,0,0,0,0,0,0,0,0,0,0
0.588668,0,0,0,0,0,0,0,0,0,0,0,0
0.590262,0,0,0,0,0,0,0,0,0,0,0,0
0.591854,0,0,0,0,0,0,0,0,0,0,0,0
0.593335,0,0,0,0,0,0,0,0,0,0,0,0
0.594899,0,0,0,0,0,0,0,0,0,0,0,0
0.596496,0,0,0,0,0,0,0,0,0,0,0,0
0.598089,0,0,0,0,0,0,0,0,0,0,0,0
0.599682,0,0,0,0,0,0,0,0,0,0,0,0
0.601320,0,0,0,0,0,0,0,0,0,0,0,0
0.602914,0,0,0,0,0,0,0,0,0,0,0,0
0.604524,0,0,0,0,0,0,0,0,0,0,0,0
0.606119,0,0,0,0,0,0,0,0,0,0,0,0
0.607713,0,0,0,0,0,0,0,0,0,0,0,0
0.609306,0,0,0,0,0,0,0,0,0,0,0,0
0.610900,0,0,0,0,0,0,0,0,0,0,0,0
0.612373,0,0,0,0,0,0,0,0,0,0,0,0
0.613942,0,0,0,0,0,0,0,0,0,0,0,0
0.615549,0,0,0,0,0,0,0,0,0,0,0,0
0.617189,0,0,0,0,0,0,0,0,0,0,0,0
0.618785,0,0,0,0,0,0,0,0,0,0,0,0
0.620382,0,0,0,0,0,0,0,0,0,0,0,0
0.621978,0,0,0,0,0,0,0,0,0,0,0,0
0.623573,0,0,0,0,0,0,0,0,0,0,0,0
0.625168,0,0,0,0,0,0,0,0,0,0,0,0
0.626640,0,0,0,0,0,0,0,0,0,0,0,0
0.628095,0,0,0,0,0,0,0,0,0,0,0,0
0.629531,0,0,0,0,0,0,0,0,0,0,0,0
0.631022,0,0,0,0,0,0,0,0,0,0,0,0
0.632614,0,0,0,0,0,0,0,0,0,0,0,0
0.634254,0,0,0,0,0,0,0,0,0,0,0,0
0.635853,0,0,0,0,0,0,0,0,0,0,0,0
0.637334,0,0,0,0,0,0,0,0,0,0,0,0
0.638900,0,0,0,0,0,0,0,0,0,0,0,0
0.641142,0,0,0,0,0,0,0,0,0,0,0,0
0.642724,0,0,0,0,0,0,0,0,0,0,0,0
0.644179,0,0,0,0,0,0,0,0,0,0,0,0
0.645578,0,0,0,0,0,0,0,0,0,0,0,0
0.647012,0,0,0,0,0,0,0,0,0,0,0,0
0.648456,0,0,0,0,0,0,0,0,0,0,0,0
0.649935,0,0,0,0,0,0,0,0,0,0,0,0
0.651573,0,0,0,0,0,0,0,0,0,0,0,0
0.653045,0,0,0,0,0,0,0,0,0,0,0,0
0.654613,0,0,0,0,0,0,0,0,0,0,0,0
0.656208,0,0,0,0,0,0,0,0,0,0,0,0
0.657809,0,0,0,0,0,0,0,0,0,0,0,0
0.659417,0,0,0,0,0,0,0,0,0,0,0,0
0.661015,0,0,0,0,0,0,0,0,0,0,0,0
0.662610,0,0,0,0,0,0,0,0,0,0,0,0
0.664205,0,0,0,0,0,0,0,0,0,0,0,0
0.665806,0,0,0,0,0,0,0,0,0,0,0,0
0.667400,0,0,0,0,0,0,0,0,0,0,0,0
0.668997,0,0,0,0,0,0,0,0,0,0,0,0
0.670608,0,0,0,0,0,0,0,0,0,0,0,0
0.672202,0,0,0,0,0,0,0,0,0,0,0,0
0.673802,0,0,0,0,0,0,0,0,0,0,0,0
0.675396,0,0,0,0,0,0,0,0,0,0,0,0
0.676992,0,0,0,0,0,0,0,0,0,0,0,0
0.678587,0,0,0,0,0,0,0,0,0,0,0,0
0.680181,0,0,0,0,0,0,0,0,0,0,0,0
0.681792,0,0,0,0,0,0,0,0,0,0,0,0
0.683385,0,0,0,0,0,0,0,0,0,0,0,0
0.684979,0,0,0,0,0,0,0,0,0,0,0,0
0.686575,0,0,0,0,0,0,0,0,0,0,0,0
0.688169,0,0,0,0,0,0,0,0,0,0,0,0
0.689768,0,0,0,0,0,0,0,0,0,0,0,0
0.691362,0,0,0,0,0,0,0,0,0,0,0,0
0.692972,0,0,0,0,0,0,0,0,0,0,0,0
0.694559,0,0,0,0,0,0,0,0,0,0,0,0
0.696144,0,0,0,0,0,0,0,0,0,0,0,0
0.697573,0,0,0,0,0,0,0,0,0,0,0,0
0.699138,0,0,0,0,0,0,0,0,0,0,0,0
0.700735,0,0,0,0,0,0,0,0,0,0,0,0
0.702330,0,0,0,0,0,0,0,0,0,0,0,0
0.703936,0,0,0,0,0,0,0,0,0,0,0,0
0.705584,0,0,0,0,0,0,0,0,0,0,0,0
