elapsed_s,TP_QUADS_CONSTANT_MULTIPLIED,TP_FRONTEND_WORKING_CYCLES,TP_L1_TAG_WORKING_CYCLES,TP_L1_DATA_WRITE_WORKING_CYCLES,TP_PRE_L1_DECOM_WORKING_CYCLES,TP_BACKEND_WORKING_CYCLES,TP_L1_5_CACHE_WORKING_CYCLES,TP_STARVE_CYCLES_SP,TP_STARVE_CYCLES_UCHE,TP_STALL_CYCLES_UFC,TP_FORMAT_DECOMP_POINT,TP_FILTER_POINT_FP16
0.092375,0,578560,576502,574978,573312,574464,574464,5529651,5051789,0,0,0
0.093788,0,619520,621696,623132,624768,623616,623616,6017538,5516584,0,0,0
0.095111,0,585616,583680,585316,586752,585776,584177,5656149,5191850,0,0,0
0.096499,0,575600,577003,575486,574464,575440,577039,5527484,5041051,0,0,0
0.097787,0,557957,556696,557058,558080,558080,556164,5385833,4950316,0,0,0
0.099071,0,551931,552011,552960,552960,552960,554460,5533611,5055984,0,0,0
0.100404,0,580096,579922,578560,576384,573312,571362,5355666,4899926,0,0,0
0.101689,0,553600,555200,554913,556160,559232,561423,5355670,4895919,0,0,0
0.102974,0,557440,555808,556511,557056,554816,551983,5326724,4878968,0,0,0
0.104296,0,570253,570880,572032,571816,572800,574592,5540472,5056690,0,0,0
0.105581,0,550899,552960,552960,553232,553364,552965,5278972,4818633,0,0,0
0.106866,0,558848,558080,558080,556634,556460,558075,5402586,4942875,0,0,0
0.108152,0,554880,551808,551942,552160,552960,552960,5317235,4870185,0,0,0
0.109669,0,393216,393216,390010,388494,385920,382848,3686105,3355348,0,0,0
0.111103,0,0,0,0,0,0,0,0,0,0,0,0
0.112604,0,0,0,0,0,0,0,0,0,0,0,0
0.114038,0,0,0,0,0,0,0,0,0,0,0,0
0.115632,0,0,0,0,0,0,0,0,0,0,0,0
0.117090,0,0,0,0,0,0,0,0,0,0,0,0
0.118528,0,0,0,0,0,0,0,0,0,0,0,0
0.120061,0,0,0,0,0,0,0,0,0,0,0,0
0.121508,0,0,0,0,0,0,0,0,0,0,0,0
0.122932,0,0,0,0,0,0,0,0,0,0,0,0
0.124425,0,0,0,0,0,0,0,0,0,0,0,0
0.125847,0,0,0,0,0,0,0,0,0,0,0,0
0.127351,0,0,0,0,0,0,0,0,0,0,0,0
0.128845,0,0,0,0,0,0,0,0,0,0,0,0
0.130267,0,0,0,0,0,0,0,0,0,0,0,0
0.135378,0,0,0,0,0,0,0,0,0,0,0,0
0.136990,0,0,0,0,0,0,0,0,0,0,0,0
0.138389,0,0,0,0,0,0,0,0,0,0,0,0
0.139773,0,0,0,0,0,0,0,0,0,0,0,0
0.141154,0,0,0,0,0,0,0,0,0,0,0,0
0.142556,0,0,0,0,0,0,0,0,0,0,0,0
0.143953,0,0,0,0,0,0,0,0,0,0,0,0
0.145381,0,0,0,0,0,0,0,0,0,0,0,0
0.146804,0,0,0,0,0,0,0,0,0,0,0,0
0.148442,0,0,0,0,0,0,0,0,0,0,0,0
0.149864,0,0,0,0,0,0,0,0,0,0,0,0
0.151538,0,0,0,0,0,0,0,0,0,0,0,0
0.153049,0,0,0,0,0,0,0,0,0,0,0,0
0.154485,0,0,0,0,0,0,0,0,0,0,0,0
0.155920,0,0,0,0,0,0,0,0,0,0,0,0
0.157351,0,0,0,0,0,0,0,0,0,0,0,0
0.158781,0,0,0,0,0,0,0,0,0,0,0,0
0.160528,0,0,0,0,0,0,0,0,0,0,0,0
0.161958,0,0,0,0,0,0,0,0,0,0,0,0
0.163402,0,0,0,0,0,0,0,0,0,0,0,0
0.164833,0,0,0,0,0,0,0,0,0,0,0,0
0.166261,0,0,0,0,0,0,0,0,0,0,0,0
0.167732,0,0,0,0,0,0,0,0,0,0,0,0
0.169270,0,0,0,0,0,0,0,0,0,0,0,0
0.170741,0,0,0,0,0,0,0,0,0,0,0,0
0.172308,0,0,0,0,0,0,0,0,0,0,0,0
0.173913,0,0,0,0,0,0,0,0,0,0,0,0
0.175508,0,0,0,0,0,0,0,0,0,0,0,0
0.177144,0,0,0,0,0,0,0,0,0,0,0,0
0.178735,0,0,0,0,0,0,0,0,0,0,0,0
0.180327,0,0,0,0,0,0,0,0,0,0,0,0
0.181920,0,0,0,0,0,0,0,0,0,0,0,0
0.183512,0,0,0,0,0,0,0,0,0,0,0,0
0.185164,0,0,0,0,0,0,0,0,0,0,0,0
0.186755,0,0,0,0,0,0,0,0,0,0,0,0
0.188347,0,0,0,0,0,0,0,0,0,0,0,0
0.189940,0,0,0,0,0,0,0,0,0,0,0,0
0.191533,0,0,0,0,0,0,0,0,0,0,0,0
0.193170,0,0,0,0,0,0,0,0,0,0,0,0
0.194760,0,0,0,0,0,0,0,0,0,0,0,0
0.196365,0,0,0,0,0,0,0,0,0,0,0,0
0.197958,0,0,0,0,0,0,0,0,0,0,0,0
0.199551,0,0,0,0,0,0,0,0,0,0,0,0
0.201190,0,0,0,0,0,0,0,0,0,0,0,0
0.202780,0,0,0,0,0,0,0,0,0,0,0,0
0.204272,0,0,0,0,0,0,0,0,0,0,0,0
0.205865,0,0,0,0,0,0,0,0,0,0,0,0
0.207472,0,0,0,0,0,0,0,0,0,0,0,0
0.209067,0,0,0,0,0,0,0,0,0,0,0,0
0.210658,0,0,0,0,0,0,0,0,0,0,0,0
0.212251,0,0,0,0,0,0,0,0,0,0,0,0
0.213843,0,0,0,0,0,0,0,0,0,0,0,0
0.215436,0,0,0,0,0,0,0,0,0,0,0,0
0.217071,0,0,0,0,0,0,0,0,0,0,0,0
0.218675,0,0,0,0,0,0,0,0,0,0,0,0
0.220263,0,0,0,0,0,0,0,0,0,0,0,0
0.221855,0,0,0,0,0,0,0,0,0,0,0,0
0.223449,0,0,0,0,0,0,0,0,0,0,0,0
0.225085,0,0,0,0,0,0,0,0,0,0,0,0
0.226676,0,0,0,0,0,0,0,0,0,0,0,0
0.228268,0,0,0,0,0,0,0,0,0,0,0,0
0.229750,0,0,0,0,0,0,0,0,0,0,0,0
0.231316,0,0,0,0,0,0,0,0,0,0,0,0
0.232949,0,0,0,0,0,0,0,0,0,0,0,0
0.234386,0,0,0,0,0,0,0,0,0,0,0,0
0.235819,0,0,0,0,0,0,0,0,0,0,0,0
0.237274,0,0,0,0,0,0,0,0,0,0,0,0
0.238865,0,0,0,0,0,0,0,0,0,0,0,0
0.240313,0,0,0,0,0,0,0,0,0,0,0,0
0.241745,0,0,0,0,0,0,0,0,0,0,0,0
0.243174,0,0,0,0,0,0,0,0,0,0,0,0
0.244606,0,0,0,0,0,0,0,0,0,0,0,0
0.246036,0,0,0,0,0,0,0,0,0,0,0,0
0.247467,0,0,0,0,0,0,0,0,0,0,0,0
0.249060,0,0,0,0,0,0,0,0,0,0,0,0
0.250665,0,0,0,0,0,0,0,0,0,0,0,0
0.252260,0,0,0,0,0,0,0,0,0,0,0,0
0.253854,0,0,0,0,0,0,0,0,0,0,0,0
0.255449,0,0,0,0,0,0,0,0,0,0,0,0
0.257085,0,0,0,0,0,0,0,0,0,0,0,0
0.258677,0,0,0,0,0,0,0,0,0,0,0,0
0.260272,0,0,0,0,0,0,0,0,0,0,0,0
0.261879,0,0,0,0,0,0,0,0,0,0,0,0
0.263474,0,0,0,0,0,0,0,0,0,0,0,0
0.265114,0,0,0,0,0,0,0,0,0,0,0,0
0.266706,0,0,0,0,0,0,0,0,0,0,0,0
0.268299,0,0,0,0,0,0,0,0,0,0,0,0
0.269894,0,0,0,0,0,0,0,0,0,0,0,0
0.271489,0,0,0,0,0,0,0,0,0,0,0,0
0.273143,0,0,0,0,0,0,0,0,0,0,0,0
0.274735,0,0,0,0,0,0,0,0,0,0,0,0
0.276329,0,0,0,0,0,0,0,0,0,0,0,0
0.277923,0,0,0,0,0,0,0,0,0,0,0,0
0.279518,0,0,0,0,0,0,0,0,0,0,0,0
0.281158,0,0,0,0,0,0,0,0,0,0,0,0
0.282751,0,0,0,0,0,0,0,0,0,0,0,0
0.284231,0,0,0,0,0,0,0,0,0,0,0,0
0.285795,0,0,0,0,0,0,0,0,0,0,0,0
0.287391,0,0,0,0,0,0,0,0,0,0,0,0
0.289030,0,0,0,0,0,0,0,0,0,0,0,0
0.290621,0,0,0,0,0,0,0,0,0,0,0,0
0.292215,0,0,0,0,0,0,0,0,0,0,0,0
0.293801,0,0,0,0,0,0,0,0,0,0,0,0
0.295516,0,0,0,0,0,0,0,0,0,0,0,0
0.297150,0,0,0,0,0,0,0,0,0,0,0,0
0.298741,0,0,0,0,0,0,0,0,0,0,0,0
0.300333,0,0,0,0,0,0,0,0,0,0,0,0
0.301925,0,0,0,0,0,0,0,0,0,0,0,0
0.303519,0,0,0,0,0,0,0,0,0,0,0,0
0.305157,0,0,0,0,0,0,0,0,0,0,0,0
0.306763,0,0,0,0,0,0,0,0,0,0,0,0
0.308356,0,0,0,0,0,0,0,0,0,0,0,0
0.309948,0,0,0,0,0,0,0,0,0,0,0,0
0.311543,0,0,0,0,0,0,0,0,0,0,0,0
0.313179,0,0,0,0,0,0,0,0,0,0,0,0
0.314770,0,0,0,0,0,0,0,0,0,0,0,0
0.316397,0,0,0,0,0,0,0,0,0,0,0,0
0.317856,0,0,0,0,0,0,0,0,0,0,0,0
0.319301,0,0,0,0,0,0,0,0,0,0,0,0
0.320860,0,0,0,0,0,0,0,0,0,0,0,0
0.322450,0,0,0,0,0,0,0,0,0,0,0,0
0.324043,0,0,0,0,0,0,0,0,0,0,0,0
0.325548,0,0,0,0,0,0,0,0,0,0,0,0
0.327003,0,0,0,0,0,0,0,0,0,0,0,0
0.328532,0,0,0,0,0,0,0,0,0,0,0,0
0.329959,0,0,0,0,0,0,0,0,0,0,0,0
0.331387,0,0,0,0,0,0,0,0,0,0,0,0
0.332812,0,0,0,0,0,0,0,0,0,0,0,0
0.334208,0,0,0,0,0,0,0,0,0,0,0,0
0.335668,0,0,0,0,0,0,0,0,0,0,0,0
0.337226,0,0,0,0,0,0,0,0,0,0,0,0
0.338830,0,0,0,0,0,0,0,0,0,0,0,0
0.340423,0,0,0,0,0,0,0,0,0,0,0,0
0.342016,0,0,0,0,0,0,0,0,0,0,0,0
0.343610,0,0,0,0,0,0,0,0,0,0,0,0
0.345203,0,0,0,0,0,0,0,0,0,0,0,0
0.346794,0,0,0,0,0,0,0,0,0,0,0,0
0.348387,0,0,0,0,0,0,0,0,0,0,0,0
0.349995,0,0,0,0,0,0,0,0,0,0,0,0
0.351589,0,0,0,0,0,0,0,0,0,0,0,0
0.353229,0,0,0,0,0,0,0,0,0,0,0,0
0.354820,0,0,0,0,0,0,0,0,0,0,0,0
0.356412,0,0,0,0,0,0,0,0,0,0,0,0
0.358003,0,0,0,0,0,0,0,0,0,0,0,0
0.359597,0,0,0,0,0,0,0,0,0,0,0,0
0.361203,0,0,0,0,0,0,0,0,0,0,0,0
0.362795,0,0,0,0,0,0,0,0,0,0,0,0
0.364388,0,0,0,0,0,0,0,0,0,0,0,0
0.365980,0,0,0,0,0,0,0,0,0,0,0,0
0.367574,0,0,0,0,0,0,0,0,0,0,0,0
0.369211,0,0,0,0,0,0,0,0,0,0,0,0
0.370803,0,0,0,0,0,0,0,0,0,0,0,0
0.372281,0,0,0,0,0,0,0,0,0,0,0,0
0.373843,0,0,0,0,0,0,0,0,0,0,0,0
0.375437,0,0,0,0,0,0,0,0,0,0,0,0
0.377074,0,0,0,0,0,0,0,0,0,0,0,0
0.378665,0,0,0,0,0,0,0,0,0,0,0,0
0.380257,0,0,0,0,0,0,0,0,0,0,0,0
0.381851,0,0,0,0,0,0,0,0,0,0,0,0
0.383459,0,0,0,0,0,0,0,0,0,0,0,0
0.385051,0,0,0,0,0,0,0,0,0,0,0,0
0.386520,0,0,0,0,0,0,0,0,0,0,0,0
0.388086,0,0,0,0,0,0,0,0,0,0,0,0
0.389678,0,0,0,0,0,0,0,0,0,0,0,0
0.391271,0,0,0,0,0,0,0,0,0,0,0,0
0.392863,0,0,0,0,0,0,0,0,0,0,0,0
0.394467,0,0,0,0,0,0,0,0,0,0,0,0
0.396060,0,0,0,0,0,0,0,0,0,0,0,0
0.397652,0,0,0,0,0,0,0,0,0,0,0,0
0.399317,0,0,0,0,0,0,0,0,0,0,0,0
0.401016,0,0,0,0,0,0,0,0,0,0,0,0
0.402605,0,0,0,0,0,0,0,0,0,0,0,0
0.404196,0,0,0,0,0,0,0,0,0,0,0,0
0.406057,0,0,0,0,0,0,0,0,0,0,0,0
0.407698,0,0,0,0,0,0,0,0,0,0,0,0
0.409291,0,0,0,0,0,0,0,0,0,0,0,0
0.410883,0,0,0,0,0,0,0,0,0,0,0,0
0.412552,0,0,0,0,0,0,0,0,0,0,0,0
0.414144,0,0,0,0,0,0,0,0,0,0,0,0
0.415783,0,0,0,0,0,0,0,0,0,0,0,0
0.417391,0,0,0,0,0,0,0,0,0,0,0,0
0.418983,0,0,0,0,0,0,0,0,0,0,0,0
0.420580,0,0,0,0,0,0,0,0,0,0,0,0
0.422171,0,0,0,0,0,0,0,0,0,0,0,0
0.423807,0,0,0,0,0,0,0,0,0,0,0,0
0.425400,0,0,0,0,0,0,0,0,0,0,0,0
0.426988,0,0,0,0,0,0,0,0,0,0,0,0
0.428596,0,0,0,0,0,0,0,0,0,0,0,0
0.430185,0,0,0,0,0,0,0,0,0,0,0,0
0.431820,0,0,0,0,0,0,0,0,0,0,0,0
0.433411,0,0,0,0,0,0,0,0,0,0,0,0
0.435000,0,0,0,0,0,0,0,0,0,0,0,0
0.436593,0,0,0,0,0,0,0,0,0,0,0,0
0.438184,0,0,0,0,0,0,0,0,0,0,0,0
0.439832,0,0,0,0,0,0,0,0,0,0,0,0
0.441425,0,0,0,0,0,0,0,0,0,0,0,0
0.443015,0,0,0,0,0,0,0,0,0,0,0,0
0.444610,0,0,0,0,0,0,0,0,0,0,0,0
0.446199,0,0,0,0,0,0,0,0,0,0,0,0
0.447835,0,0,0,0,0,0,0,0,0,0,0,0
0.449426,0,0,0,0,0,0,0,0,0,0,0,0
0.451030,0,0,0,0,0,0,0,0,0,0,0,0
0.452626,0,0,0,0,0,0,0,0,0,0,0,0
0.454215,0,0,0,0,0,0,0,0,0,0,0,0
0.455851,0,0,0,0,0,0,0,0,0,0,0,0
0.457442,0,0,0,0,0,0,0,0,0,0,0,0
0.459032,0,0,0,0,0,0,0,0,0,0,0,0
0.460626,0,0,0,0,0,0,0,0,0,0,0,0
0.462230,0,0,0,0,0,0,0,0,0,0,0,0
0.463868,0,0,0,0,0,0,0,0,0,0,0,0
0.465460,0,0,0,0,0,0,0,0,0,0,0,0
0.467052,0,0,0,0,0,0,0,0,0,0,0,0
0.468648,0,0,0,0,0,0,0,0,0,0,0,0
0.470238,0,0,0,0,0,0,0,0,0,0,0,0
0.471875,0,0,0,0,0,0,0,0,0,0,0,0
0.473480,0,0,0,0,0,0,0,0,0,0,0,0
0.475071,0,0,0,0,0,0,0,0,0,0,0,0
0.476662,0,0,0,0,0,0,0,0,0,0,0,0
0.478252,0,0,0,0,0,0,0,0,0,0,0,0
0.479888,0,0,0,0,0,0,0,0,0,0,0,0
0.481481,0,0,0,0,0,0,0,0,0,0,0,0
0.483071,0,0,0,0,0,0,0,0,0,0,0,0
0.484679,0,0,0,0,0,0,0,0,0,0,0,0
0.486269,0,0,0,0,0,0,0,0,0,0,0,0
0.487904,0,0,0,0,0,0,0,0,0,0,0,0
0.489498,0,0,0,0,0,0,0,0,0,0,0,0
0.491088,0,0,0,0,0,0,0,0,0,0,0,0
0.492618,0,0,0,0,0,0,0,0,0,0,0,0
0.494052,0,0,0,0,0,0,0,0,0,0,0,0
0.495619,0,0,0,0,0,0,0,0,0,0,0,0
0.497868,0,0,0,0,0,0,0,0,0,0,0,0
0.499577,0,0,0,0,0,0,0,0,0,0,0,0
0.501062,0,0,0,0,0,0,0,0,0,0,0,0
0.502497,0,0,0,0,0,0,0,0,0,0,0,0
0.503968,0,0,0,0,0,0,0,0,0,0,0,0
0.505398,0,0,0,0,0,0,0,0,0,0,0,0
0.506846,0,0,0,0,0,0,0,0,0,0,0,0
0.508278,0,0,0,0,0,0,0,0,0,0,0,0
0.509707,0,0,0,0,0,0,0,0,0,0,0,0
0.511136,0,0,0,0,0,0,0,0,0,0,0,0
0.512602,0,0,0,0,0,0,0,0,0,0,0,0
0.514065,0,0,0,0,0,0,0,0,0,0,0,0
0.515591,0,0,0,0,0,0,0,0,0,0,0,0
0.517285,0,0,0,0,0,0,0,0,0,0,0,0
0.518735,0,0,0,0,0,0,0,0,0,0,0,0
0.520210,0,0,0,0,0,0,0,0,0,0,0,0
0.521691,0,0,0,0,0,0,0,0,0,0,0,0
0.523120,0,0,0,0,0,0,0,0,0,0,0,0
0.524550,0,0,0,0,0,0,0,0,0,0,0,0
0.525977,0,0,0,0,0,0,0,0,0,0,0,0
0.527423,0,0,0,0,0,0,0,0,0,0,0,0
0.528893,0,0,0,0,0,0,0,0,0,0,0,0
0.530451,0,0,0,0,0,0,0,0,0,0,0,0
0.532047,0,0,0,0,0,0,0,0,0,0,0,0
0.533640,0,0,0,0,0,0,0,0,0,0,0,0
0.535233,0,0,0,0,0,0,0,0,0,0,0,0
0.536900,0,0,0,0,0,0,0,0,0,0,0,0
0.538344,0,0,0,0,0,0,0,0,0,0,0,0
0.539908,0,0,0,0,0,0,0,0,0,0,0,0
0.541502,0,0,0,0,0,0,0,0,0,0,0,0
0.543094,0,0,0,0,0,0,0,0,0,0,0,0
0.544715,0,0,0,0,0,0,0,0,0,0,0,0
0.546307,0,0,0,0,0,0,0,0,0,0,0,0
0.547901,0,0,0,0,0,0,0,0,0,0,0,0
0.549507,0,0,0,0,0,0,0,0,0,0,0,0
0.551097,0,0,0,0,0,0,0,0,0,0,0,0
0.552695,0,0,0,0,0,0,0,0,0,0,0,0
0.554285,0,0,0,0,0,0,0,0,0,0,0,0
0.555878,0,0,0,0,0,0,0,0,0,0,0,0
0.557470,0,0,0,0,0,0,0,0,0,0,0,0
0.559061,0,0,0,0,0,0,0,0,0,0,0,0
0.560548,0,0,0,0,0,0,0,0,0,0,0,0
0.562110,0,0,0,0,0,0,0,0,0,0,0,0
0.563705,0,0,0,0,0,0,0,0,0,0,0,0
0.565297,0,0,0,0,0,0,0,0,0,0,0,0
0.566888,0,0,0,0,0,0,0,0,0,0,0,0
0.568538,0,0,0,0,0,0,0,0,0,0,0,0
0.570130,0,0,0,0,0,0,0,0,0,0,0,0
0.571737,0,0,0,0,0,0,0,0,0,0,0,0
0.573330,0,0,0,0,0,0,0,0,0,0,0,0
0.574921,0,0,0,0,0,0,0,0,0,0,0,0
0.576477,0,0,0,0,0,0,0,0,0,0,0,0
0.578039,0,0,0,0,0,0,0,0,0,0,0,0
0.579633,0,0,0,0,0,0,0,0,0,0,0,0
0.581225,0,0,0,0,0,0,0,0,0,0,0,0
0.582828,0,0,0,0,0,0,0,0,0,0,0,0
0.584336,0,0,0,0,0,0,0,0,0,0,0,0
0.585899,0,0,0,0,0,0,0,0,0,0,0,0
0.587494,0,0,0,0,0,0,0,0,0,0,0,0
0.589086,0,0,0,0,0,0,0,0,0,0,0,0
0.590676,0,0,0,0,0,0,0,0,0,0,0,0
0.592312,0,0,0,0,0,0,0,0,0,0,0,0
0.593918,0,0,0,0,0,0,0,0,0,0,0,0
0.595512,0,0,0,0,0,0,0,0,0,0,0,0
0.597103,0,0,0,0,0,0,0,0,0,0,0,0
0.598695,0,0,0,0,0,0,0,0,0,0,0,0
0.600331,0,0,0,0,0,0,0,0,0,0,0,0
0.601923,0,0,0,0,0,0,0,0,0,0,0,0
0.603518,0,0,0,0,0,0,0,0,0,0,0,0
0.605124,0,0,0,0,0,0,0,0,0,0,0,0
0.606715,0,0,0,0,0,0,0,0,0,0,0,0
0.608351,0,0,0,0,0,0,0,0,0,0,0,0
0.609943,0,0,0,0,0,0,0,0,0,0,0,0
0.611536,0,0,0,0,0,0,0,0,0,0,0,0
0.613129,0,0,0,0,0,0,0,0,0,0,0,0
0.614719,0,0,0,0,0,0,0,0,0,0,0,0
0.616370,0,0,0,0,0,0,0,0,0,0,0,0
0.617963,0,0,0,0,0,0,0,0,0,0,0,0
0.619556,0,0,0,0,0,0,0,0,0,0,0,0
0.621167,0,0,0,0,0,0,0,0,0,0,0,0
0.622664,0,0,0,0,0,0,0,0,0,0,0,0
0.624059,0,0,0,0,0,0,0,0,0,0,0,0
0.625497,0,0,0,0,0,0,0,0,0,0,0,0
0.626972,0,0,0,0,0,0,0,0,0,0,0,0
0.628489,0,0,0,0,0,0,0,0,0,0,0,0
0.629920,0,0,0,0,0,0,0,0,0,0,0,0
0.631353,0,0,0,0,0,0,0,0,0,0,0,0
0.633008,0,0,0,0,0,0,0,0,0,0,0,0
0.634601,0,0,0,0,0,0,0,0,0,0,0,0
0.636195,0,0,0,0,0,0,0,0,0,0,0,0
0.637805,0,0,0,0,0,0,0,0,0,0,0,0
0.639400,0,0,0,0,0,0,0,0,0,0,0,0
0.641038,0,0,0,0,0,0,0,0,0,0,0,0
0.642628,0,0,0,0,0,0,0,0,0,0,0,0
0.644220,0,0,0,0,0,0,0,0,0,0,0,0
0.645813,0,0,0,0,0,0,0,0,0,0,0,0
0.647406,0,0,0,0,0,0,0,0,0,0,0,0
0.649058,0,0,0,0,0,0,0,0,0,0,0,0
0.650647,0,0,0,0,0,0,0,0,0,0,0,0
0.652575,0,0,0,0,0,0,0,0,0,0,0,0
0.654009,0,0,0,0,0,0,0,0,0,0,0,0
0.655443,0,0,0,0,0,0,0,0,0,0,0,0
0.656914,0,0,0,0,0,0,0,0,0,0,0,0
0.658342,0,0,0,0,0,0,0,0,0,0,0,0
0.659789,0,0,0,0,0,0,0,0,0,0,0,0
0.661316,0,0,0,0,0,0,0,0,0,0,0,0
0.663489,0,0,0,0,0,0,0,0,0,0,0,0
0.664963,0,0,0,0,0,0,0,0,0,0,0,0
0.666396,0,0,0,0,0,0,0,0,0,0,0,0
0.667829,0,0,0,0,0,0,0,0,0,0,0,0
0.669258,0,0,0,0,0,0,0,0,0,0,0,0
0.670705,0,0,0,0,0,0,0,0,0,0,0,0
0.672173,0,0,0,0,0,0,0,0,0,0,0,0
0.673705,0,0,0,0,0,0,0,0,0,0,0,0
0.675298,0,0,0,0,0,0,0,0,0,0,0,0
0.676891,0,0,0,0,0,0,0,0,0,0,0,0
0.678489,0,0,0,0,0,0,0,0,0,0,0,0
0.679867,0,0,0,0,0,0,0,0,0,0,0,0
0.681321,0,0,0,0,0,0,0,0,0,0,0,0
0.682753,0,0,0,0,0,0,0,0,0,0,0,0
0.684185,0,0,0,0,0,0,0,0,0,0,0,0
0.685614,0,0,0,0,0,0,0,0,0,0,0,0
0.687043,0,0,0,0,0,0,0,0,0,0,0,0
0.688653,0,0,0,0,0,0,0,0,0,0,0,0
0.690244,0,0,0,0,0,0,0,0,0,0,0,0
0.691852,0,0,0,0,0,0,0,0,0,0,0,0
0.693444,0,0,0,0,0,0,0,0,0,0,0,0
0.695035,0,0,0,0,0,0,0,0,0,0,0,0
0.696633,0,0,0,0,0,0,0,0,0,0,0,0
0.698224,0,0,0,0,0,0,0,0,0,0,0,0
0.699817,0,0,0,0,0,0,0,0,0,0,0,0
