elapsed_s,TP_PACKED_POINT_SINGLE_VALID_FP32,TP_TOTAL_DECOMP_L1_RESP_CH0,TP_TOTAL_DECOMP_L1_RESP_CH1,TP_L1POINT5_PRE_L1_DECOMP_0_WORKLOAD_R,TP_L1POINT5_PRE_L1_DECOMP_1_WORKLOAD_R,TP_L1POINT5_ASTC_DECODER_0_WORKLOAD_R,TP_L1POINT5_ASTC_DECODER_1_WORKLOAD_R,TP_PARTIAL_SURFACE_PGMEM_PIXELS,TP_PARTIAL_SURFACE_SYSMEM_PIXELS,TP_PARTIAL_SURFACE_PGMEM_MISS_REQ,TP_PARTIAL_SURFACE_SYSMEM_MISS_REQ
0.299270,0,0,0,0,0,0,0,0,0,0,0
0.300693,0,0,0,0,0,0,0,0,0,0,0
0.302119,0,0,0,0,0,0,0,0,0,0,0
0.303541,0,0,0,0,0,0,0,0,0,0,0
0.305091,0,0,0,0,0,0,0,0,0,0,0
0.306696,0,0,0,0,0,0,0,0,0,0,0
0.308281,0,0,0,0,0,0,0,0,0,0,0
0.309868,0,0,0,0,0,0,0,0,0,0,0
0.311454,0,0,0,0,0,0,0,0,0,0,0
0.313039,0,0,0,0,0,0,0,0,0,0,0
0.314629,0,0,0,0,0,0,0,0,0,0,0
0.316214,0,0,0,0,0,0,0,0,0,0,0
0.317815,0,0,0,0,0,0,0,0,0,0,0
0.319402,0,0,0,0,0,0,0,0,0,0,0
0.320986,0,0,0,0,0,0,0,0,0,0,0
0.322578,0,0,0,0,0,0,0,0,0,0,0
0.324162,0,0,0,0,0,0,0,0,0,0,0
0.325749,0,0,0,0,0,0,0,0,0,0,0
0.327336,0,0,0,0,0,0,0,0,0,0,0
0.328934,0,0,0,0,0,0,0,0,0,0,0
0.330486,0,0,0,0,0,0,0,0,0,0,0
0.332041,0,0,0,0,0,0,0,0,0,0,0
0.333630,0,0,0,0,0,0,0,0,0,0,0
0.335216,0,0,0,0,0,0,0,0,0,0,0
0.336802,0,0,0,0,0,0,0,0,0,0,0
0.338432,0,0,0,0,0,0,0,0,0,0,0
0.340032,0,0,0,0,0,0,0,0,0,0,0
0.341620,0,0,0,0,0,0,0,0,0,0,0
0.343207,0,0,0,0,0,0,0,0,0,0,0
0.344792,0,0,0,0,0,0,0,0,0,0,0
0.346378,0,0,0,0,0,0,0,0,0,0,0
0.347965,0,0,0,0,0,0,0,0,0,0,0
0.349553,0,0,0,0,0,0,0,0,0,0,0
0.351152,0,0,0,0,0,0,0,0,0,0,0
0.352737,0,0,0,0,0,0,0,0,0,0,0
0.354367,0,0,0,0,0,0,0,0,0,0,0
0.355954,0,0,0,0,0,0,0,0,0,0,0
0.357542,0,0,0,0,0,0,0,0,0,0,0
0.359382,0,0,0,0,0,0,0,0,0,0,0
0.361034,0,0,0,0,0,0,0,0,0,0,0
0.362593,0,0,0,0,0,0,0,0,0,0,0
0.364027,0,0,0,0,0,0,0,0,0,0,0
0.365583,0,0,0,0,0,0,0,0,0,0,0
0.367171,0,0,0,0,0,0,0,0,0,0,0
0.368759,0,0,0,0,0,0,0,0,0,0,0
0.370390,0,0,0,0,0,0,0,0,0,0,0
0.371980,0,0,0,0,0,0,0,0,0,0,0
0.373584,0,0,0,0,0,0,0,0,0,0,0
0.375172,0,0,0,0,0,0,0,0,0,0,0
0.376760,0,0,0,0,0,0,0,0,0,0,0
0.378348,0,0,0,0,0,0,0,0,0,0,0
0.379937,0,0,0,0,0,0,0,0,0,0,0
0.381527,0,0,0,0,0,0,0,0,0,0,0
0.383116,0,0,0,0,0,0,0,0,0,0,0
0.384717,0,0,0,0,0,0,0,0,0,0,0
0.386350,0,0,0,0,0,0,0,0,0,0,0
0.387939,0,0,0,0,0,0,0,0,0,0,0
0.389528,0,0,0,0,0,0,0,0,0,0,0
0.391116,0,0,0,0,0,0,0,0,0,0,0
0.392704,0,0,0,0,0,0,0,0,0,0,0
0.394292,0,0,0,0,0,0,0,0,0,0,0
0.395772,0,0,0,0,0,0,0,0,0,0,0
0.397333,0,0,0,0,0,0,0,0,0,0,0
0.398923,0,0,0,0,0,0,0,0,0,0,0
0.400510,0,0,0,0,0,0,0,0,0,0,0
0.402141,0,0,0,0,0,0,0,0,0,0,0
0.403766,0,0,0,0,0,0,0,0,0,0,0
0.405356,0,0,0,0,0,0,0,0,0,0,0
0.406958,0,0,0,0,0,0,0,0,0,0,0
0.408545,0,0,0,0,0,0,0,0,0,0,0
0.410134,0,0,0,0,0,0,0,0,0,0,0
0.411722,0,0,0,0,0,0,0,0,0,0,0
0.413312,0,0,0,0,0,0,0,0,0,0,0
0.414901,0,0,0,0,0,0,0,0,0,0,0
0.416487,0,0,0,0,0,0,0,0,0,0,0
0.418133,0,0,0,0,0,0,0,0,0,0,0
0.419722,0,0,0,0,0,0,0,0,0,0,0
0.421312,0,0,0,0,0,0,0,0,0,0,0
0.422901,0,0,0,0,0,0,0,0,0,0,0
0.424487,0,0,0,0,0,0,0,0,0,0,0
0.426077,0,0,0,0,0,0,0,0,0,0,0
0.427666,0,0,0,0,0,0,0,0,0,0,0
0.429268,0,0,0,0,0,0,0,0,0,0,0
0.430857,0,0,0,0,0,0,0,0,0,0,0
0.432444,0,0,0,0,0,0,0,0,0,0,0
0.434079,0,0,0,0,0,0,0,0,0,0,0
0.435668,0,0,0,0,0,0,0,0,0,0,0
0.437338,0,0,0,0,0,0,0,0,0,0,0
0.438866,0,0,0,0,0,0,0,0,0,0,0
0.440306,0,0,0,0,0,0,0,0,0,0,0
0.441863,0,0,0,0,0,0,0,0,0,0,0
0.443453,0,0,0,0,0,0,0,0,0,0,0
0.445039,0,0,0,0,0,0,0,0,0,0,0
0.446632,0,0,0,0,0,0,0,0,0,0,0
0.448219,0,0,0,0,0,0,0,0,0,0,0
0.449853,0,0,0,0,0,0,0,0,0,0,0
0.451455,0,0,0,0,0,0,0,0,0,0,0
0.453042,0,0,0,0,0,0,0,0,0,0,0
0.454634,0,0,0,0,0,0,0,0,0,0,0
0.456221,0,0,0,0,0,0,0,0,0,0,0
0.457811,0,0,0,0,0,0,0,0,0,0,0
0.459399,0,0,0,0,0,0,0,0,0,0,0
0.460985,0,0,0,0,0,0,0,0,0,0,0
0.462591,0,0,0,0,0,0,0,0,0,0,0
0.464179,0,0,0,0,0,0,0,0,0,0,0
0.465812,0,0,0,0,0,0,0,0,0,0,0
0.467401,0,0,0,0,0,0,0,0,0,0,0
0.468988,0,0,0,0,0,0,0,0,0,0,0
0.470580,0,0,0,0,0,0,0,0,0,0,0
0.472167,0,0,0,0,0,0,0,0,0,0,0
0.473770,0,0,0,0,0,0,0,0,0,0,0
0.475358,0,0,0,0,0,0,0,0,0,0,0
0.476945,0,0,0,0,0,0,0,0,0,0,0
0.478497,0,0,0,0,0,0,0,0,0,0,0
0.480054,0,0,0,0,0,0,0,0,0,0,0
0.481687,0,0,0,0,0,0,0,0,0,0,0
0.483276,0,0,0,0,0,0,0,0,0,0,0
0.484876,0,0,0,0,0,0,0,0,0,0,0
0.486517,0,0,0,0,0,0,0,0,0,0,0
0.488104,0,0,0,0,0,0,0,0,0,0,0
0.489694,0,0,0,0,0,0,0,0,0,0,0
0.491283,0,0,0,0,0,0,0,0,0,0,0
0.492869,0,0,0,0,0,0,0,0,0,0,0
0.494509,0,0,0,0,0,0,0,0,0,0,0
0.496102,0,0,0,0,0,0,0,0,0,0,0
0.497558,0,0,0,0,0,0,0,0,0,0,0
0.499024,0,0,0,0,0,0,0,0,0,0,0
0.500449,0,0,0,0,0,0,0,0,0,0,0
0.501876,0,0,0,0,0,0,0,0,0,0,0
0.503299,0,0,0,0,0,0,0,0,0,0,0
0.504722,0,0,0,0,0,0,0,0,0,0,0
0.506130,0,0,0,0,0,0,0,0,0,0,0
0.507682,0,0,0,0,0,0,0,0,0,0,0
0.509270,0,0,0,0,0,0,0,0,0,0,0
0.510855,0,0,0,0,0,0,0,0,0,0,0
0.512438,0,0,0,0,0,0,0,0,0,0,0
0.514070,0,0,0,0,0,0,0,0,0,0,0
0.515655,0,0,0,0,0,0,0,0,0,0,0
0.517336,0,0,0,0,0,0,0,0,0,0,0
0.518771,0,0,0,0,0,0,0,0,0,0,0
0.520198,0,0,0,0,0,0,0,0,0,0,0
0.521752,0,0,0,0,0,0,0,0,0,0,0
0.523339,0,0,0,0,0,0,0,0,0,0,0
0.524924,0,0,0,0,0,0,0,0,0,0,0
0.526562,0,0,0,0,0,0,0,0,0,0,0
0.528158,0,0,0,0,0,0,0,0,0,0,0
0.529790,0,0,0,0,0,0,0,0,0,0,0
0.531377,0,0,0,0,0,0,0,0,0,0,0
0.532962,0,0,0,0,0,0,0,0,0,0,0
0.534552,0,0,0,0,0,0,0,0,0,0,0
0.536134,0,0,0,0,0,0,0,0,0,0,0
0.537719,0,0,0,0,0,0,0,0,0,0,0
0.539318,0,0,0,0,0,0,0,0,0,0,0
0.540903,0,0,0,0,0,0,0,0,0,0,0
0.542579,0,0,0,0,0,0,0,0,0,0,0
0.544165,0,0,0,0,0,0,0,0,0,0,0
0.545797,0,0,0,0,0,0,0,0,0,0,0
0.547384,0,0,0,0,0,0,0,0,0,0,0
0.548971,0,0,0,0,0,0,0,0,0,0,0
0.551014,0,0,0,0,0,0,0,0,0,0,0
0.552598,0,0,0,0,0,0,0,0,0,0,0
0.554184,0,0,0,0,0,0,0,0,0,0,0
0.555770,0,0,0,0,0,0,0,0,0,0,0
0.557311,0,0,0,0,0,0,0,0,0,0,0
0.558841,0,0,0,0,0,0,0,0,0,0,0
0.560427,0,0,0,0,0,0,0,0,0,0,0
0.561905,0,0,0,0,0,0,0,0,0,0,0
0.563468,0,0,0,0,0,0,0,0,0,0,0
0.565055,0,0,0,0,0,0,0,0,0,0,0
0.566647,0,0,0,0,0,0,0,0,0,0,0
0.568233,0,0,0,0,0,0,0,0,0,0,0
0.569821,0,0,0,0,0,0,0,0,0,0,0
0.571408,0,0,0,0,0,0,0,0,0,0,0
0.573008,0,0,0,0,0,0,0,0,0,0,0
0.574599,0,0,0,0,0,0,0,0,0,0,0
0.576186,0,0,0,0,0,0,0,0,0,0,0
0.577817,0,0,0,0,0,0,0,0,0,0,0
0.579406,0,0,0,0,0,0,0,0,0,0,0
0.580992,0,0,0,0,0,0,0,0,0,0,0
0.582583,0,0,0,0,0,0,0,0,0,0,0
0.584183,0,0,0,0,0,0,0,0,0,0,0
0.585773,0,0,0,0,0,0,0,0,0,0,0
0.587360,0,0,0,0,0,0,0,0,0,0,0
0.588948,0,0,0,0,0,0,0,0,0,0,0
0.590629,0,0,0,0,0,0,0,0,0,0,0
0.592215,0,0,0,0,0,0,0,0,0,0,0
0.593848,0,0,0,0,0,0,0,0,0,0,0
0.595450,0,0,0,0,0,0,0,0,0,0,0
0.597036,0,0,0,0,0,0,0,0,0,0,0
0.598628,0,0,0,0,0,0,0,0,0,0,0
0.600214,0,0,0,0,0,0,0,0,0,0,0
0.601802,0,0,0,0,0,0,0,0,0,0,0
0.603390,0,0,0,0,0,0,0,0,0,0,0
0.604976,0,0,0,0,0,0,0,0,0,0,0
0.606581,0,0,0,0,0,0,0,0,0,0,0
0.608167,0,0,0,0,0,0,0,0,0,0,0
0.609801,0,0,0,0,0,0,0,0,0,0,0
0.611389,0,0,0,0,0,0,0,0,0,0,0
0.613009,0,0,0,0,0,0,0,0,0,0,0
0.614601,0,0,0,0,0,0,0,0,0,0,0
0.616187,0,0,0,0,0,0,0,0,0,0,0
0.617788,0,0,0,0,0,0,0,0,0,0,0
0.619251,0,0,0,0,0,0,0,0,0,0,0
0.620813,0,0,0,0,0,0,0,0,0,0,0
0.622251,0,0,0,0,0,0,0,0,0,0,0
0.623769,0,0,0,0,0,0,0,0,0,0,0
0.625194,0,0,0,0,0,0,0,0,0,0,0
0.626714,0,0,0,0,0,0,0,0,0,0,0
0.628150,0,0,0,0,0,0,0,0,0,0,0
0.629578,0,0,0,0,0,0,0,0,0,0,0
0.631200,0,0,0,0,0,0,0,0,0,0,0
0.634525,0,0,0,0,0,0,0,0,0,0,0
0.636714,0,0,0,0,0,0,0,0,0,0,0
0.638165,0,0,0,0,0,0,0,0,0,0,0
0.639595,0,0,0,0,0,0,0,0,0,0,0
0.641020,0,0,0,0,0,0,0,0,0,0,0
0.642489,0,0,0,0,0,0,0,0,0,0,0
0.643915,0,0,0,0,0,0,0,0,0,0,0
0.645341,0,0,0,0,0,0,0,0,0,0,0
0.646764,0,0,0,0,0,0,0,0,0,0,0
0.648244,0,0,0,0,0,0,0,0,0,0,0
0.649650,0,0,0,0,0,0,0,0,0,0,0
0.651038,0,0,0,0,0,0,0,0,0,0,0
0.652416,0,0,0,0,0,0,0,0,0,0,0
0.653793,0,0,0,0,0,0,0,0,0,0,0
0.655169,0,0,0,0,0,0,0,0,0,0,0
0.656545,0,0,0,0,0,0,0,0,0,0,0
0.658052,0,0,0,0,0,0,0,0,0,0,0
0.659673,0,0,0,0,0,0,0,0,0,0,0
0.661264,0,0,0,0,0,0,0,0,0,0,0
0.662851,0,0,0,0,0,0,0,0,0,0,0
0.664294,0,0,0,0,0,0,0,0,0,0,0
0.665723,0,0,0,0,0,0,0,0,0,0,0
0.667149,0,0,0,0,0,0,0,0,0,0,0
0.668573,0,0,0,0,0,0,0,0,0,0,0
0.670011,0,0,0,0,0,0,0,0,0,0,0
0.671565,0,0,0,0,0,0,0,0,0,0,0
0.673154,0,0,0,0,0,0,0,0,0,0,0
0.674748,0,0,0,0,0,0,0,0,0,0,0
0.676335,0,0,0,0,0,0,0,0,0,0,0
0.677925,0,0,0,0,0,0,0,0,0,0,0
0.679514,0,0,0,0,0,0,0,0,0,0,0
0.681115,0,0,0,0,0,0,0,0,0,0,0
0.682710,0,0,0,0,0,0,0,0,0,0,0
0.684297,0,0,0,0,0,0,0,0,0,0,0
0.685888,0,0,0,0,0,0,0,0,0,0,0
0.687476,0,0,0,0,0,0,0,0,0,0,0
0.689064,0,0,0,0,0,0,0,0,0,0,0
0.690653,0,0,0,0,0,0,0,0,0,0,0
0.692102,0,0,0,0,0,0,0,0,0,0,0
0.693531,0,0,0,0,0,0,0,0,0,0,0
0.694957,0,0,0,0,0,0,0,0,0,0,0
0.696382,0,0,0,0,0,0,0,0,0,0,0
0.697810,0,0,0,0,0,0,0,0,0,0,0
0.699364,0,0,0,0,0,0,0,0,0,0,0
0.700951,0,0,0,0,0,0,0,0,0,0,0
0.702475,0,0,0,0,0,0,0,0,0,0,0
0.704033,0,0,0,0,0,0,0,0,0,0,0
0.705624,0,0,0,0,0,0,0,0,0,0,0
0.707214,0,0,0,0,0,0,0,0,0,0,0
0.708802,0,0,0,0,0,0,0,0,0,0,0
0.710390,0,0,0,0,0,0,0,0,0,0,0
0.711980,0,0,0,0,0,0,0,0,0,0,0
0.713584,0,0,0,0,0,0,0,0,0,0,0
0.715173,0,0,0,0,0,0,0,0,0,0,0
0.716760,0,0,0,0,0,0,0,0,0,0,0
0.718349,0,0,0,0,0,0,0,0,0,0,0
0.719938,0,0,0,0,0,0,0,0,0,0,0
0.721528,0,0,0,0,0,0,0,0,0,0,0
