elapsed_s,TP_FILTER_POINT_FP32,TP_LATENCY_FIFO_FULL,TP_RESERVED_62,TP_RESERVED_63,TP_RESERVED_64,TP_RESERVED_65,TP_RESERVED_66,TP_RESERVED_67,TP_RESERVED_68,TP_RESERVED_69,TP_RESERVED_70,TP_RESERVED_71
0.001091,0,0,0,0,0,0,0,0,0,0,0,0
0.002707,0,0,0,0,0,0,0,0,0,0,0,0
0.004199,0,0,0,0,0,0,0,0,0,0,0,0
0.005743,0,0,0,0,0,0,0,0,0,0,0,0
0.007233,0,0,0,0,0,0,0,0,0,0,0,0
0.008720,0,0,0,0,0,0,0,0,0,0,0,0
0.010207,0,0,0,0,0,0,0,0,0,0,0,0
0.011695,0,0,0,0,0,0,0,0,0,0,0,0
0.013183,0,0,0,0,0,0,0,0,0,0,0,0
0.014812,0,0,0,0,0,0,0,0,0,0,0,0
0.016431,0,0,0,0,0,0,0,0,0,0,0,0
0.017994,0,0,0,0,0,0,0,0,0,0,0,0
0.019453,0,0,0,0,0,0,0,0,0,0,0,0
0.021007,0,0,0,0,0,0,0,0,0,0,0,0
0.022621,0,0,0,0,0,0,0,0,0,0,0,0
0.024232,0,0,0,0,0,0,0,0,0,0,0,0
0.025835,0,0,0,0,0,0,0,0,0,0,0,0
0.027451,0,0,0,0,0,0,0,0,0,0,0,0
0.029074,0,0,0,0,0,0,0,0,0,0,0,0
0.030724,0,0,0,0,0,0,0,0,0,0,0,0
0.032328,0,0,0,0,0,0,0,0,0,0,0,0
0.033949,0,0,0,0,0,0,0,0,0,0,0,0
0.035552,0,0,0,0,0,0,0,0,0,0,0,0
0.037153,0,0,0,0,0,0,0,0,0,0,0,0
0.038827,0,0,0,0,0,0,0,0,0,0,0,0
0.040403,0,0,0,0,0,0,0,0,0,0,0,0
0.042004,0,0,0,0,0,0,0,0,0,0,0,0
0.043608,0,0,0,0,0,0,0,0,0,0,0,0
0.045147,0,0,0,0,0,0,0,0,0,0,0,0
0.046729,0,0,0,0,0,0,0,0,0,0,0,0
0.048308,0,0,0,0,0,0,0,0,0,0,0,0
0.049915,0,0,0,0,0,0,0,0,0,0,0,0
0.051512,0,0,0,0,0,0,0,0,0,0,0,0
0.052943,0,0,0,0,0,0,0,0,0,0,0,0
0.054455,0,0,0,0,0,0,0,0,0,0,0,0
0.055918,0,0,0,0,0,0,0,0,0,0,0,0
0.057437,0,0,0,0,0,0,0,0,0,0,0,0
0.058901,0,0,0,0,0,0,0,0,0,0,0,0
0.060374,0,0,0,0,0,0,0,0,0,0,0,0
0.061836,0,0,0,0,0,0,0,0,0,0,0,0
0.063311,0,0,0,0,0,0,0,0,0,0,0,0
0.064775,0,0,0,0,0,0,0,0,0,0,0,0
0.066255,0,0,0,0,0,0,0,0,0,0,0,0
0.067719,0,0,0,0,0,0,0,0,0,0,0,0
0.069183,0,0,0,0,0,0,0,0,0,0,0,0
0.070595,0,0,0,0,0,0,0,0,0,0,0,0
0.072055,0,0,0,0,0,0,0,0,0,0,0,0
0.073538,0,0,0,0,0,0,0,0,0,0,0,0
0.074945,0,0,0,0,0,0,0,0,0,0,0,0
0.076336,0,0,0,0,0,0,0,0,0,0,0,0
0.077837,0,0,0,0,0,0,0,0,0,0,0,0
0.079238,0,0,0,0,0,0,0,0,0,0,0,0
0.080643,0,0,0,0,0,0,0,0,0,0,0,0
0.082033,0,0,0,0,0,0,0,0,0,0,0,0
0.083419,0,0,0,0,0,0,0,0,0,0,0,0
0.084826,0,0,0,0,0,0,0,0,0,0,0,0
0.086528,0,0,0,0,0,0,0,0,0,0,0,0
0.087926,0,0,0,0,0,0,0,0,0,0,0,0
0.089310,0,0,0,0,0,0,0,0,0,0,0,0
0.090897,0,0,0,0,0,0,0,0,0,0,0,0
0.092373,0,0,0,0,0,0,0,0,0,0,0,0
0.093787,0,0,0,0,0,0,0,0,0,0,0,0
0.095185,0,0,0,0,0,0,0,0,0,0,0,0
0.096578,411648,0,0,0,0,0,0,0,0,0,0,0
0.097819,1475584,0,0,0,0,0,0,0,0,0,0,0
0.099057,1470464,0,0,0,0,0,0,0,0,0,0,0
0.100297,1475584,0,0,0,0,0,0,0,0,0,0,0
0.101535,1536000,0,0,0,0,0,0,0,0,0,0,0
0.102831,1475584,0,0,0,0,0,0,0,0,0,0,0
0.104070,1461248,0,0,0,0,0,0,0,0,0,0,0
0.105311,1481728,0,0,0,0,0,0,0,0,0,0,0
0.106555,1482752,0,0,0,0,0,0,0,0,0,0,0
0.107799,1472512,0,0,0,0,0,0,0,0,0,0,0
0.109038,1461248,0,0,0,0,0,0,0,0,0,0,0
0.110342,1559552,0,0,0,0,0,0,0,0,0,0,0
0.111614,13312,0,0,0,0,0,0,0,0,0,0,0
0.113015,0,0,0,0,0,0,0,0,0,0,0,0
0.114470,0,0,0,0,0,0,0,0,0,0,0,0
0.115921,0,0,0,0,0,0,0,0,0,0,0,0
0.117365,0,0,0,0,0,0,0,0,0,0,0,0
0.118702,0,0,0,0,0,0,0,0,0,0,0,0
0.120159,0,0,0,0,0,0,0,0,0,0,0,0
0.121618,0,0,0,0,0,0,0,0,0,0,0,0
0.122969,0,0,0,0,0,0,0,0,0,0,0,0
0.124429,0,0,0,0,0,0,0,0,0,0,0,0
0.125888,0,0,0,0,0,0,0,0,0,0,0,0
0.127349,0,0,0,0,0,0,0,0,0,0,0,0
0.128906,0,0,0,0,0,0,0,0,0,0,0,0
0.130210,0,0,0,0,0,0,0,0,0,0,0,0
0.131509,0,0,0,0,0,0,0,0,0,0,0,0
0.132808,0,0,0,0,0,0,0,0,0,0,0,0
0.134274,0,0,0,0,0,0,0,0,0,0,0,0
0.135607,0,0,0,0,0,0,0,0,0,0,0,0
0.136940,0,0,0,0,0,0,0,0,0,0,0,0
0.138305,0,0,0,0,0,0,0,0,0,0,0,0
0.139637,0,0,0,0,0,0,0,0,0,0,0,0
0.140968,0,0,0,0,0,0,0,0,0,0,0,0
0.142329,0,0,0,0,0,0,0,0,0,0,0,0
0.143661,0,0,0,0,0,0,0,0,0,0,0,0
0.145000,0,0,0,0,0,0,0,0,0,0,0,0
0.146342,0,0,0,0,0,0,0,0,0,0,0,0
0.147673,0,0,0,0,0,0,0,0,0,0,0,0
0.149005,0,0,0,0,0,0,0,0,0,0,0,0
0.150354,0,0,0,0,0,0,0,0,0,0,0,0
0.151799,0,0,0,0,0,0,0,0,0,0,0,0
0.153360,0,0,0,0,0,0,0,0,0,0,0,0
0.154793,0,0,0,0,0,0,0,0,0,0,0,0
0.156239,0,0,0,0,0,0,0,0,0,0,0,0
0.157672,0,0,0,0,0,0,0,0,0,0,0,0
0.159101,0,0,0,0,0,0,0,0,0,0,0,0
0.160530,0,0,0,0,0,0,0,0,0,0,0,0
0.161917,0,0,0,0,0,0,0,0,0,0,0,0
0.163473,0,0,0,0,0,0,0,0,0,0,0,0
0.165062,0,0,0,0,0,0,0,0,0,0,0,0
0.166901,0,0,0,0,0,0,0,0,0,0,0,0
0.168470,0,0,0,0,0,0,0,0,0,0,0,0
0.170064,0,0,0,0,0,0,0,0,0,0,0,0
0.171658,0,0,0,0,0,0,0,0,0,0,0,0
0.173253,0,0,0,0,0,0,0,0,0,0,0,0
0.174847,0,0,0,0,0,0,0,0,0,0,0,0
0.176438,0,0,0,0,0,0,0,0,0,0,0,0
0.178044,0,0,0,0,0,0,0,0,0,0,0,0
0.179680,0,0,0,0,0,0,0,0,0,0,0,0
0.181275,0,0,0,0,0,0,0,0,0,0,0,0
0.182869,0,0,0,0,0,0,0,0,0,0,0,0
0.184460,0,0,0,0,0,0,0,0,0,0,0,0
0.186055,0,0,0,0,0,0,0,0,0,0,0,0
0.187648,0,0,0,0,0,0,0,0,0,0,0,0
0.189257,0,0,0,0,0,0,0,0,0,0,0,0
0.190851,0,0,0,0,0,0,0,0,0,0,0,0
0.192614,0,0,0,0,0,0,0,0,0,0,0,0
0.194126,0,0,0,0,0,0,0,0,0,0,0,0
0.195566,0,0,0,0,0,0,0,0,0,0,0,0
0.196996,0,0,0,0,0,0,0,0,0,0,0,0
0.198471,0,0,0,0,0,0,0,0,0,0,0,0
0.199910,0,0,0,0,0,0,0,0,0,0,0,0
0.201341,0,0,0,0,0,0,0,0,0,0,0,0
0.202994,0,0,0,0,0,0,0,0,0,0,0,0
0.204613,0,0,0,0,0,0,0,0,0,0,0,0
0.206087,0,0,0,0,0,0,0,0,0,0,0,0
0.207649,0,0,0,0,0,0,0,0,0,0,0,0
0.209244,0,0,0,0,0,0,0,0,0,0,0,0
0.210848,0,0,0,0,0,0,0,0,0,0,0,0
0.212440,0,0,0,0,0,0,0,0,0,0,0,0
0.214078,0,0,0,0,0,0,0,0,0,0,0,0
0.215671,0,0,0,0,0,0,0,0,0,0,0,0
0.217265,0,0,0,0,0,0,0,0,0,0,0,0
0.218858,0,0,0,0,0,0,0,0,0,0,0,0
0.220449,0,0,0,0,0,0,0,0,0,0,0,0
0.222054,0,0,0,0,0,0,0,0,0,0,0,0
0.223647,0,0,0,0,0,0,0,0,0,0,0,0
0.225241,0,0,0,0,0,0,0,0,0,0,0,0
0.226832,0,0,0,0,0,0,0,0,0,0,0,0
0.228423,0,0,0,0,0,0,0,0,0,0,0,0
0.230060,0,0,0,0,0,0,0,0,0,0,0,0
0.231653,0,0,0,0,0,0,0,0,0,0,0,0
0.233261,0,0,0,0,0,0,0,0,0,0,0,0
0.234855,0,0,0,0,0,0,0,0,0,0,0,0
0.236445,0,0,0,0,0,0,0,0,0,0,0,0
0.238039,0,0,0,0,0,0,0,0,0,0,0,0
0.239631,0,0,0,0,0,0,0,0,0,0,0,0
0.241316,0,0,0,0,0,0,0,0,0,0,0,0
0.242915,0,0,0,0,0,0,0,0,0,0,0,0
0.244358,0,0,0,0,0,0,0,0,0,0,0,0
0.245963,0,0,0,0,0,0,0,0,0,0,0,0
0.247564,0,0,0,0,0,0,0,0,0,0,0,0
0.249155,0,0,0,0,0,0,0,0,0,0,0,0
0.250752,0,0,0,0,0,0,0,0,0,0,0,0
0.252342,0,0,0,0,0,0,0,0,0,0,0,0
0.253936,0,0,0,0,0,0,0,0,0,0,0,0
0.255542,0,0,0,0,0,0,0,0,0,0,0,0
0.257132,0,0,0,0,0,0,0,0,0,0,0,0
0.258729,0,0,0,0,0,0,0,0,0,0,0,0
0.260320,0,0,0,0,0,0,0,0,0,0,0,0
0.261959,0,0,0,0,0,0,0,0,0,0,0,0
0.263552,0,0,0,0,0,0,0,0,0,0,0,0
0.265143,0,0,0,0,0,0,0,0,0,0,0,0
0.266754,0,0,0,0,0,0,0,0,0,0,0,0
0.268344,0,0,0,0,0,0,0,0,0,0,0,0
0.269936,0,0,0,0,0,0,0,0,0,0,0,0
0.271440,0,0,0,0,0,0,0,0,0,0,0,0
0.273009,0,0,0,0,0,0,0,0,0,0,0,0
0.274603,0,0,0,0,0,0,0,0,0,0,0,0
0.276186,0,0,0,0,0,0,0,0,0,0,0,0
0.277703,0,0,0,0,0,0,0,0,0,0,0,0
0.279266,0,0,0,0,0,0,0,0,0,0,0,0
0.280858,0,0,0,0,0,0,0,0,0,0,0,0
0.282394,0,0,0,0,0,0,0,0,0,0,0,0
0.283955,0,0,0,0,0,0,0,0,0,0,0,0
0.285549,0,0,0,0,0,0,0,0,0,0,0,0
0.287142,0,0,0,0,0,0,0,0,0,0,0,0
0.288744,0,0,0,0,0,0,0,0,0,0,0,0
0.290337,0,0,0,0,0,0,0,0,0,0,0,0
0.291929,0,0,0,0,0,0,0,0,0,0,0,0
0.293523,0,0,0,0,0,0,0,0,0,0,0,0
0.295159,0,0,0,0,0,0,0,0,0,0,0,0
0.296749,0,0,0,0,0,0,0,0,0,0,0,0
0.298342,0,0,0,0,0,0,0,0,0,0,0,0
0.299949,0,0,0,0,0,0,0,0,0,0,0,0
0.301543,0,0,0,0,0,0,0,0,0,0,0,0
0.303135,0,0,0,0,0,0,0,0,0,0,0,0
0.304725,0,0,0,0,0,0,0,0,0,0,0,0
0.306317,0,0,0,0,0,0,0,0,0,0,0,0
0.307908,0,0,0,0,0,0,0,0,0,0,0,0
0.309502,0,0,0,0,0,0,0,0,0,0,0,0
0.311151,0,0,0,0,0,0,0,0,0,0,0,0
0.312741,0,0,0,0,0,0,0,0,0,0,0,0
0.314331,0,0,0,0,0,0,0,0,0,0,0,0
0.315923,0,0,0,0,0,0,0,0,0,0,0,0
0.317517,0,0,0,0,0,0,0,0,0,0,0,0
0.319109,0,0,0,0,0,0,0,0,0,0,0,0
0.320698,0,0,0,0,0,0,0,0,0,0,0,0
0.322303,0,0,0,0,0,0,0,0,0,0,0,0
0.323894,0,0,0,0,0,0,0,0,0,0,0,0
0.325488,0,0,0,0,0,0,0,0,0,0,0,0
0.327124,0,0,0,0,0,0,0,0,0,0,0,0
0.328715,0,0,0,0,0,0,0,0,0,0,0,0
0.330307,0,0,0,0,0,0,0,0,0,0,0,0
0.331898,0,0,0,0,0,0,0,0,0,0,0,0
0.333506,0,0,0,0,0,0,0,0,0,0,0,0
0.335097,0,0,0,0,0,0,0,0,0,0,0,0
0.336687,0,0,0,0,0,0,0,0,0,0,0,0
0.338848,0,0,0,0,0,0,0,0,0,0,0,0
0.340288,0,0,0,0,0,0,0,0,0,0,0,0
0.341758,0,0,0,0,0,0,0,0,0,0,0,0
0.343191,0,0,0,0,0,0,0,0,0,0,0,0
0.344633,0,0,0,0,0,0,0,0,0,0,0,0
0.346067,0,0,0,0,0,0,0,0,0,0,0,0
0.347497,0,0,0,0,0,0,0,0,0,0,0,0
0.348926,0,0,0,0,0,0,0,0,0,0,0,0
0.350396,0,0,0,0,0,0,0,0,0,0,0,0
0.352065,0,0,0,0,0,0,0,0,0,0,0,0
0.353662,0,0,0,0,0,0,0,0,0,0,0,0
0.355265,0,0,0,0,0,0,0,0,0,0,0,0
0.356857,0,0,0,0,0,0,0,0,0,0,0,0
0.358509,0,0,0,0,0,0,0,0,0,0,0,0
0.360101,0,0,0,0,0,0,0,0,0,0,0,0
0.361696,0,0,0,0,0,0,0,0,0,0,0,0
0.363290,0,0,0,0,0,0,0,0,0,0,0,0
0.364881,0,0,0,0,0,0,0,0,0,0,0,0
0.366543,0,0,0,0,0,0,0,0,0,0,0,0
0.368135,0,0,0,0,0,0,0,0,0,0,0,0
0.369731,0,0,0,0,0,0,0,0,0,0,0,0
0.371315,0,0,0,0,0,0,0,0,0,0,0,0
0.372898,0,0,0,0,0,0,0,0,0,0,0,0
0.374571,0,0,0,0,0,0,0,0,0,0,0,0
0.376233,0,0,0,0,0,0,0,0,0,0,0,0
0.377733,0,0,0,0,0,0,0,0,0,0,0,0
0.379191,0,0,0,0,0,0,0,0,0,0,0,0
0.380643,0,0,0,0,0,0,0,0,0,0,0,0
0.382077,0,0,0,0,0,0,0,0,0,0,0,0
0.383507,0,0,0,0,0,0,0,0,0,0,0,0
0.384935,0,0,0,0,0,0,0,0,0,0,0,0
0.386407,0,0,0,0,0,0,0,0,0,0,0,0
0.387906,0,0,0,0,0,0,0,0,0,0,0,0
0.389911,0,0,0,0,0,0,0,0,0,0,0,0
0.391343,0,0,0,0,0,0,0,0,0,0,0,0
0.392772,0,0,0,0,0,0,0,0,0,0,0,0
0.394202,0,0,0,0,0,0,0,0,0,0,0,0
0.395631,0,0,0,0,0,0,0,0,0,0,0,0
0.397058,0,0,0,0,0,0,0,0,0,0,0,0
0.398497,0,0,0,0,0,0,0,0,0,0,0,0
0.401096,0,0,0,0,0,0,0,0,0,0,0,0
0.402557,0,0,0,0,0,0,0,0,0,0,0,0
0.404000,0,0,0,0,0,0,0,0,0,0,0,0
0.405526,0,0,0,0,0,0,0,0,0,0,0,0
0.407085,0,0,0,0,0,0,0,0,0,0,0,0
0.408604,0,0,0,0,0,0,0,0,0,0,0,0
0.410232,0,0,0,0,0,0,0,0,0,0,0,0
0.413569,0,0,0,0,0,0,0,0,0,0,0,0
0.415450,0,0,0,0,0,0,0,0,0,0,0,0
0.417198,0,0,0,0,0,0,0,0,0,0,0,0
0.418653,0,0,0,0,0,0,0,0,0,0,0,0
0.420089,0,0,0,0,0,0,0,0,0,0,0,0
0.421514,0,0,0,0,0,0,0,0,0,0,0,0
0.423147,0,0,0,0,0,0,0,0,0,0,0,0
0.424586,0,0,0,0,0,0,0,0,0,0,0,0
0.425954,0,0,0,0,0,0,0,0,0,0,0,0
0.427311,0,0,0,0,0,0,0,0,0,0,0,0
0.428678,0,0,0,0,0,0,0,0,0,0,0,0
0.430031,0,0,0,0,0,0,0,0,0,0,0,0
0.431385,0,0,0,0,0,0,0,0,0,0,0,0
0.432737,0,0,0,0,0,0,0,0,0,0,0,0
0.434091,0,0,0,0,0,0,0,0,0,0,0,0
0.435444,0,0,0,0,0,0,0,0,0,0,0,0
0.436799,0,0,0,0,0,0,0,0,0,0,0,0
0.438280,0,0,0,0,0,0,0,0,0,0,0,0
0.439902,0,0,0,0,0,0,0,0,0,0,0,0
0.441816,0,0,0,0,0,0,0,0,0,0,0,0
0.443361,0,0,0,0,0,0,0,0,0,0,0,0
0.444820,0,0,0,0,0,0,0,0,0,0,0,0
0.446251,0,0,0,0,0,0,0,0,0,0,0,0
0.447683,0,0,0,0,0,0,0,0,0,0,0,0
0.449112,0,0,0,0,0,0,0,0,0,0,0,0
0.450563,0,0,0,0,0,0,0,0,0,0,0,0
0.451997,0,0,0,0,0,0,0,0,0,0,0,0
0.453428,0,0,0,0,0,0,0,0,0,0,0,0
0.454899,0,0,0,0,0,0,0,0,0,0,0,0
0.456327,0,0,0,0,0,0,0,0,0,0,0,0
0.457758,0,0,0,0,0,0,0,0,0,0,0,0
0.459185,0,0,0,0,0,0,0,0,0,0,0,0
0.460690,0,0,0,0,0,0,0,0,0,0,0,0
0.462121,0,0,0,0,0,0,0,0,0,0,0,0
0.463548,0,0,0,0,0,0,0,0,0,0,0,0
0.464976,0,0,0,0,0,0,0,0,0,0,0,0
0.466407,0,0,0,0,0,0,0,0,0,0,0,0
0.467835,0,0,0,0,0,0,0,0,0,0,0,0
0.469455,0,0,0,0,0,0,0,0,0,0,0,0
0.471103,0,0,0,0,0,0,0,0,0,0,0,0
0.472595,0,0,0,0,0,0,0,0,0,0,0,0
0.474164,0,0,0,0,0,0,0,0,0,0,0,0
0.475757,0,0,0,0,0,0,0,0,0,0,0,0
0.477353,0,0,0,0,0,0,0,0,0,0,0,0
0.478832,0,0,0,0,0,0,0,0,0,0,0,0
0.480270,0,0,0,0,0,0,0,0,0,0,0,0
0.481741,0,0,0,0,0,0,0,0,0,0,0,0
0.483169,0,0,0,0,0,0,0,0,0,0,0,0
0.484668,0,0,0,0,0,0,0,0,0,0,0,0
0.487081,0,0,0,0,0,0,0,0,0,0,0,0
0.488513,0,0,0,0,0,0,0,0,0,0,0,0
0.489946,0,0,0,0,0,0,0,0,0,0,0,0
0.491376,0,0,0,0,0,0,0,0,0,0,0,0
0.492815,0,0,0,0,0,0,0,0,0,0,0,0
0.494249,0,0,0,0,0,0,0,0,0,0,0,0
0.495685,0,0,0,0,0,0,0,0,0,0,0,0
0.497121,0,0,0,0,0,0,0,0,0,0,0,0
0.498549,0,0,0,0,0,0,0,0,0,0,0,0
0.499974,0,0,0,0,0,0,0,0,0,0,0,0
0.501380,0,0,0,0,0,0,0,0,0,0,0,0
0.502897,0,0,0,0,0,0,0,0,0,0,0,0
0.504328,0,0,0,0,0,0,0,0,0,0,0,0
0.505759,0,0,0,0,0,0,0,0,0,0,0,0
0.507188,0,0,0,0,0,0,0,0,0,0,0,0
0.508618,0,0,0,0,0,0,0,0,0,0,0,0
0.510047,0,0,0,0,0,0,0,0,0,0,0,0
0.511604,0,0,0,0,0,0,0,0,0,0,0,0
0.513208,0,0,0,0,0,0,0,0,0,0,0,0
0.514856,0,0,0,0,0,0,0,0,0,0,0,0
0.516448,0,0,0,0,0,0,0,0,0,0,0,0
0.518086,0,0,0,0,0,0,0,0,0,0,0,0
0.519680,0,0,0,0,0,0,0,0,0,0,0,0
0.521275,0,0,0,0,0,0,0,0,0,0,0,0
0.522870,0,0,0,0,0,0,0,0,0,0,0,0
0.524475,0,0,0,0,0,0,0,0,0,0,0,0
0.526069,0,0,0,0,0,0,0,0,0,0,0,0
0.527662,0,0,0,0,0,0,0,0,0,0,0,0
0.529257,0,0,0,0,0,0,0,0,0,0,0,0
0.530851,0,0,0,0,0,0,0,0,0,0,0,0
0.532444,0,0,0,0,0,0,0,0,0,0,0,0
0.534099,0,0,0,0,0,0,0,0,0,0,0,0
0.535589,0,0,0,0,0,0,0,0,0,0,0,0
0.537038,0,0,0,0,0,0,0,0,0,0,0,0
0.538476,0,0,0,0,0,0,0,0,0,0,0,0
0.539906,0,0,0,0,0,0,0,0,0,0,0,0
0.541339,0,0,0,0,0,0,0,0,0,0,0,0
0.542769,0,0,0,0,0,0,0,0,0,0,0,0
0.544326,0,0,0,0,0,0,0,0,0,0,0,0
0.545933,0,0,0,0,0,0,0,0,0,0,0,0
0.547518,0,0,0,0,0,0,0,0,0,0,0,0
0.549101,0,0,0,0,0,0,0,0,0,0,0,0
0.550587,0,0,0,0,0,0,0,0,0,0,0,0
0.552024,0,0,0,0,0,0,0,0,0,0,0,0
0.553457,0,0,0,0,0,0,0,0,0,0,0,0
0.554886,0,0,0,0,0,0,0,0,0,0,0,0
0.556335,0,0,0,0,0,0,0,0,0,0,0,0
0.557769,0,0,0,0,0,0,0,0,0,0,0,0
0.559283,0,0,0,0,0,0,0,0,0,0,0,0
0.560873,0,0,0,0,0,0,0,0,0,0,0,0
0.562517,0,0,0,0,0,0,0,0,0,0,0,0
0.564108,0,0,0,0,0,0,0,0,0,0,0,0
0.565600,0,0,0,0,0,0,0,0,0,0,0,0
0.567249,0,0,0,0,0,0,0,0,0,0,0,0
0.568839,0,0,0,0,0,0,0,0,0,0,0,0
0.570354,0,0,0,0,0,0,0,0,0,0,0,0
0.571918,0,0,0,0,0,0,0,0,0,0,0,0
0.573512,0,0,0,0,0,0,0,0,0,0,0,0
0.575104,0,0,0,0,0,0,0,0,0,0,0,0
0.576695,0,0,0,0,0,0,0,0,0,0,0,0
0.578300,0,0,0,0,0,0,0,0,0,0,0,0
0.579892,0,0,0,0,0,0,0,0,0,0,0,0
0.581485,0,0,0,0,0,0,0,0,0,0,0,0
0.583122,0,0,0,0,0,0,0,0,0,0,0,0
0.584714,0,0,0,0,0,0,0,0,0,0,0,0
0.586306,0,0,0,0,0,0,0,0,0,0,0,0
0.587899,0,0,0,0,0,0,0,0,0,0,0,0
0.589506,0,0,0,0,0,0,0,0,0,0,0,0
0.591098,0,0,0,0,0,0,0,0,0,0,0,0
0.592688,0,0,0,0,0,0,0,0,0,0,0,0
0.594160,0,0,0,0,0,0,0,0,0,0,0,0
0.595657,0,0,0,0,0,0,0,0,0,0,0,0
0.597093,0,0,0,0,0,0,0,0,0,0,0,0
0.598570,0,0,0,0,0,0,0,0,0,0,0,0
0.600396,0,0,0,0,0,0,0,0,0,0,0,0
0.602774,0,0,0,0,0,0,0,0,0,0,0,0
0.604255,0,0,0,0,0,0,0,0,0,0,0,0
0.605689,0,0,0,0,0,0,0,0,0,0,0,0
0.607118,0,0,0,0,0,0,0,0,0,0,0,0
0.608548,0,0,0,0,0,0,0,0,0,0,0,0
0.609978,0,0,0,0,0,0,0,0,0,0,0,0
0.611422,0,0,0,0,0,0,0,0,0,0,0,0
0.613038,0,0,0,0,0,0,0,0,0,0,0,0
0.614634,0,0,0,0,0,0,0,0,0,0,0,0
0.616223,0,0,0,0,0,0,0,0,0,0,0,0
0.617700,0,0,0,0,0,0,0,0,0,0,0,0
0.619267,0,0,0,0,0,0,0,0,0,0,0,0
0.620860,0,0,0,0,0,0,0,0,0,0,0,0
0.622419,0,0,0,0,0,0,0,0,0,0,0,0
0.623856,0,0,0,0,0,0,0,0,0,0,0,0
0.625291,0,0,0,0,0,0,0,0,0,0,0,0
0.626724,0,0,0,0,0,0,0,0,0,0,0,0
0.628155,0,0,0,0,0,0,0,0,0,0,0,0
0.629586,0,0,0,0,0,0,0,0,0,0,0,0
0.631146,0,0,0,0,0,0,0,0,0,0,0,0
0.632753,0,0,0,0,0,0,0,0,0,0,0,0
