elapsed_s,TP_NEVER_COUNT,TP_BUSY_CYCLES,TP_STALL_CYCLES_UCHE,TP_LATENCY_CYCLES,TP_LATENCY_TRANS,TP_FLAG_FIFO_DELAY_SAMPLES,TP_FLAG_FIFO_DELAY_CYCLES,TP_L1_CACHELINE_REQUESTS,TP_L1_CACHELINE_MISSES,TP_SP_TP_TRANS,TP_TP_SP_TRANS,TP_OUTPUT_PIXELS
0.001102,0,0,0,0,0,0,0,0,0,0,0,0
0.002804,0,0,0,0,0,0,0,0,0,0,0,0
0.004413,0,0,0,0,0,0,0,0,0,0,0,0
0.006021,0,0,0,0,0,0,0,0,0,0,0,0
0.008172,0,0,0,0,0,0,0,0,0,0,0,0
0.009797,0,0,0,0,0,0,0,0,0,0,0,0
0.012133,0,0,0,0,0,0,0,0,0,0,0,0
0.014269,0,0,0,0,0,0,0,0,0,0,0,0
0.015988,0,0,0,0,0,0,0,0,0,0,0,0
0.017692,0,0,0,0,0,0,0,0,0,0,0,0
0.019260,0,0,0,0,0,0,0,0,0,0,0,0
0.020921,0,0,0,0,0,0,0,0,0,0,0,0
0.022452,0,0,0,0,0,0,0,0,0,0,0,0
0.024032,0,0,0,0,0,0,0,0,0,0,0,0
0.025666,0,0,0,0,0,0,0,0,0,0,0,0
0.027211,0,0,0,0,0,0,0,0,0,0,0,0
0.028749,0,0,0,0,0,0,0,0,0,0,0,0
0.030295,0,0,0,0,0,0,0,0,0,0,0,0
0.032000,0,0,0,0,0,0,0,0,0,0,0,0
0.033503,0,0,0,0,0,0,0,0,0,0,0,0
0.034967,0,0,0,0,0,0,0,0,0,0,0,0
0.036432,0,0,0,0,0,0,0,0,0,0,0,0
0.037908,0,0,0,0,0,0,0,0,0,0,0,0
0.039373,0,0,0,0,0,0,0,0,0,0,0,0
0.040927,0,0,0,0,0,0,0,0,0,0,0,0
0.042331,0,0,0,0,0,0,0,0,0,0,0,0
0.043731,0,0,0,0,0,0,0,0,0,0,0,0
0.045027,0,0,0,0,0,0,0,0,0,0,0,0
0.046432,0,0,0,0,0,0,0,0,0,0,0,0
0.047880,0,0,0,0,0,0,0,0,0,0,0,0
0.049356,0,0,0,0,0,0,0,0,0,0,0,0
0.050757,0,0,0,0,0,0,0,0,0,0,0,0
0.052178,0,0,0,0,0,0,0,0,0,0,0,0
0.053631,0,0,0,0,0,0,0,0,0,0,0,0
0.055068,0,0,0,0,0,0,0,0,0,0,0,0
0.056512,0,0,0,0,0,0,0,0,0,0,0,0
0.057962,0,0,0,0,0,0,0,0,0,0,0,0
0.059357,0,0,0,0,0,0,0,0,0,0,0,0
0.060816,0,0,0,0,0,0,0,0,0,0,0,0
0.062255,0,0,0,0,0,0,0,0,0,0,0,0
0.063724,0,0,0,0,0,0,0,0,0,0,0,0
0.065130,0,0,0,0,0,0,0,0,0,0,0,0
0.066528,0,1584,0,0,0,0,0,0,0,0,0,0
0.067849,0,0,0,0,0,0,0,0,0,0,0,0
0.069242,0,0,0,0,0,0,0,0,0,0,0,0
0.070631,0,0,0,0,0,0,0,0,0,0,0,0
0.072048,0,0,0,0,0,0,0,0,0,0,0,0
0.073439,0,0,0,0,0,0,0,0,0,0,0,0
0.074835,0,0,0,0,0,0,0,0,0,0,0,0
0.076292,0,0,0,0,0,0,0,0,0,0,0,0
0.077739,0,420909,0,255044,2242,0,0,73728,75264,19200,310272,626688
0.078990,0,956265,0,567014,5912,0,0,189424,189184,47104,753664,1507328
0.080316,0,979745,0,579457,6012,0,0,193552,193024,48256,771072,1536000
0.081545,0,925875,0,546688,5692,0,0,182144,181504,45184,720896,1457152
0.082766,0,920349,0,542629,5668,0,0,180352,180224,45440,730112,1451008
0.083983,0,914250,0,538644,5644,0,0,180224,181760,45344,725504,1451008
0.085204,0,920236,0,543369,5660,0,0,182144,181376,45248,723968,1447936
0.086422,0,918328,0,539783,5632,0,0,180608,180608,45152,722432,1444864
0.087639,0,921564,0,542941,5872,0,0,186112,187648,46912,750592,1501184
0.088904,0,954205,0,565510,5648,0,0,182528,180992,45248,723968,1447936
0.090122,0,916793,0,538908,5632,0,0,180992,180992,45248,723968,1447936
0.091339,0,918634,0,539831,5632,0,0,180608,180608,45152,722432,1444864
0.092557,0,42825,0,24301,256,0,0,4736,3968,800,9728,13312
0.093911,0,0,0,0,0,0,0,0,0,0,0,0
0.095272,0,0,0,0,0,0,0,0,0,0,0,0
0.096644,0,0,0,0,0,0,0,0,0,0,0,0
0.098097,0,0,0,0,0,0,0,0,0,0,0,0
0.099528,0,0,0,0,0,0,0,0,0,0,0,0
0.101018,0,0,0,0,0,0,0,0,0,0,0,0
0.102455,0,0,0,0,0,0,0,0,0,0,0,0
0.103897,0,0,0,0,0,0,0,0,0,0,0,0
0.105336,0,0,0,0,0,0,0,0,0,0,0,0
0.106762,0,0,0,0,0,0,0,0,0,0,0,0
0.108191,0,0,0,0,0,0,0,0,0,0,0,0
0.109623,0,0,0,0,0,0,0,0,0,0,0,0
0.111132,0,0,0,0,0,0,0,0,0,0,0,0
0.112677,0,0,0,0,0,0,0,0,0,0,0,0
0.114118,0,0,0,0,0,0,0,0,0,0,0,0
0.115547,0,0,0,0,0,0,0,0,0,0,0,0
0.117042,0,0,0,0,0,0,0,0,0,0,0,0
0.118475,0,0,0,0,0,0,0,0,0,0,0,0
0.119906,0,0,0,0,0,0,0,0,0,0,0,0
0.121370,0,0,0,0,0,0,0,0,0,0,0,0
0.122792,0,0,0,0,0,0,0,0,0,0,0,0
0.124794,0,0,0,0,0,0,0,0,0,0,0,0
0.126220,0,0,0,0,0,0,0,0,0,0,0,0
0.127692,0,0,0,0,0,0,0,0,0,0,0,0
0.129191,0,0,0,0,0,0,0,0,0,0,0,0
0.130618,0,0,0,0,0,0,0,0,0,0,0,0
0.132568,0,0,0,0,0,0,0,0,0,0,0,0
0.133996,0,0,0,0,0,0,0,0,0,0,0,0
0.135430,0,0,0,0,0,0,0,0,0,0,0,0
0.136855,0,0,0,0,0,0,0,0,0,0,0,0
0.138279,0,0,0,0,0,0,0,0,0,0,0,0
0.139703,0,0,0,0,0,0,0,0,0,0,0,0
0.141172,0,0,0,0,0,0,0,0,0,0,0,0
0.142722,0,0,0,0,0,0,0,0,0,0,0,0
0.144236,0,0,0,0,0,0,0,0,0,0,0,0
0.145814,0,0,0,0,0,0,0,0,0,0,0,0
0.147407,0,0,0,0,0,0,0,0,0,0,0,0
0.149170,0,0,0,0,0,0,0,0,0,0,0,0
0.151753,0,0,0,0,0,0,0,0,0,0,0,0
0.153248,0,0,0,0,0,0,0,0,0,0,0,0
0.154682,0,0,0,0,0,0,0,0,0,0,0,0
0.156121,0,0,0,0,0,0,0,0,0,0,0,0
0.157547,0,0,0,0,0,0,0,0,0,0,0,0
0.158977,0,0,0,0,0,0,0,0,0,0,0,0
0.160403,0,0,0,0,0,0,0,0,0,0,0,0
0.161952,0,0,0,0,0,0,0,0,0,0,0,0
0.163536,0,0,0,0,0,0,0,0,0,0,0,0
0.165260,0,0,0,0,0,0,0,0,0,0,0,0
0.166867,0,0,0,0,0,0,0,0,0,0,0,0
0.168463,0,0,0,0,0,0,0,0,0,0,0,0
0.170057,0,0,0,0,0,0,0,0,0,0,0,0
0.171649,0,0,0,0,0,0,0,0,0,0,0,0
0.173248,0,0,0,0,0,0,0,0,0,0,0,0
0.174840,0,0,0,0,0,0,0,0,0,0,0,0
0.176479,0,0,0,0,0,0,0,0,0,0,0,0
0.178086,0,0,0,0,0,0,0,0,0,0,0,0
0.179679,0,0,0,0,0,0,0,0,0,0,0,0
0.181277,0,0,0,0,0,0,0,0,0,0,0,0
0.182751,0,0,0,0,0,0,0,0,0,0,0,0
0.184322,0,0,0,0,0,0,0,0,0,0,0,0
0.185916,0,0,0,0,0,0,0,0,0,0,0,0
0.187507,0,0,0,0,0,0,0,0,0,0,0,0
0.189193,0,0,0,0,0,0,0,0,0,0,0,0
0.190786,0,0,0,0,0,0,0,0,0,0,0,0
0.192426,0,0,0,0,0,0,0,0,0,0,0,0
0.194012,0,0,0,0,0,0,0,0,0,0,0,0
0.195596,0,0,0,0,0,0,0,0,0,0,0,0
0.197179,0,0,0,0,0,0,0,0,0,0,0,0
0.198769,0,0,0,0,0,0,0,0,0,0,0,0
0.200378,0,0,0,0,0,0,0,0,0,0,0,0
0.201971,0,0,0,0,0,0,0,0,0,0,0,0
0.203561,0,0,0,0,0,0,0,0,0,0,0,0
0.205158,0,0,0,0,0,0,0,0,0,0,0,0
0.206749,0,0,0,0,0,0,0,0,0,0,0,0
0.208387,0,0,0,0,0,0,0,0,0,0,0,0
0.209979,0,0,0,0,0,0,0,0,0,0,0,0
0.211584,0,0,0,0,0,0,0,0,0,0,0,0
0.213155,0,0,0,0,0,0,0,0,0,0,0,0
0.214843,0,0,0,0,0,0,0,0,0,0,0,0
0.217203,0,0,0,0,0,0,0,0,0,0,0,0
0.218659,0,0,0,0,0,0,0,0,0,0,0,0
0.220093,0,0,0,0,0,0,0,0,0,0,0,0
0.221541,0,0,0,0,0,0,0,0,0,0,0,0
0.222971,0,0,0,0,0,0,0,0,0,0,0,0
0.224444,0,0,0,0,0,0,0,0,0,0,0,0
0.226079,0,0,0,0,0,0,0,0,0,0,0,0
0.227669,0,0,0,0,0,0,0,0,0,0,0,0
0.229267,0,0,0,0,0,0,0,0,0,0,0,0
0.230859,0,0,0,0,0,0,0,0,0,0,0,0
0.232466,0,0,0,0,0,0,0,0,0,0,0,0
0.234059,0,0,0,0,0,0,0,0,0,0,0,0
0.235650,0,0,0,0,0,0,0,0,0,0,0,0
0.237246,0,0,0,0,0,0,0,0,0,0,0,0
0.238836,0,0,0,0,0,0,0,0,0,0,0,0
0.240473,0,0,0,0,0,0,0,0,0,0,0,0
0.242066,0,0,0,0,0,0,0,0,0,0,0,0
0.243670,0,0,0,0,0,0,0,0,0,0,0,0
0.245266,0,0,0,0,0,0,0,0,0,0,0,0
0.246856,0,0,0,0,0,0,0,0,0,0,0,0
0.248451,0,0,0,0,0,0,0,0,0,0,0,0
0.250044,0,0,0,0,0,0,0,0,0,0,0,0
0.251635,0,0,0,0,0,0,0,0,0,0,0,0
0.253302,0,0,0,0,0,0,0,0,0,0,0,0
0.254744,0,0,0,0,0,0,0,0,0,0,0,0
0.256348,0,0,0,0,0,0,0,0,0,0,0,0
0.257829,0,0,0,0,0,0,0,0,0,0,0,0
0.259391,0,0,0,0,0,0,0,0,0,0,0,0
0.260851,0,0,0,0,0,0,0,0,0,0,0,0
0.262406,0,0,0,0,0,0,0,0,0,0,0,0
0.263906,0,0,0,0,0,0,0,0,0,0,0,0
0.265363,0,0,0,0,0,0,0,0,0,0,0,0
0.266924,0,0,0,0,0,0,0,0,0,0,0,0
0.268520,0,0,0,0,0,0,0,0,0,0,0,0
0.270114,0,0,0,0,0,0,0,0,0,0,0,0
0.271706,0,0,0,0,0,0,0,0,0,0,0,0
0.273306,0,0,0,0,0,0,0,0,0,0,0,0
0.274899,0,0,0,0,0,0,0,0,0,0,0,0
0.276388,0,0,0,0,0,0,0,0,0,0,0,0
0.277952,0,0,0,0,0,0,0,0,0,0,0,0
0.279544,0,0,0,0,0,0,0,0,0,0,0,0
0.281142,0,0,0,0,0,0,0,0,0,0,0,0
0.282736,0,0,0,0,0,0,0,0,0,0,0,0
0.284331,0,0,0,0,0,0,0,0,0,0,0,0
0.285926,0,0,0,0,0,0,0,0,0,0,0,0
0.287529,0,0,0,0,0,0,0,0,0,0,0,0
0.289004,0,0,0,0,0,0,0,0,0,0,0,0
0.290571,0,0,0,0,0,0,0,0,0,0,0,0
0.292170,0,0,0,0,0,0,0,0,0,0,0,0
0.295466,0,0,0,0,0,0,0,0,0,0,0,0
0.296993,0,0,0,0,0,0,0,0,0,0,0,0
0.298431,0,0,0,0,0,0,0,0,0,0,0,0
0.299866,0,0,0,0,0,0,0,0,0,0,0,0
0.301296,0,0,0,0,0,0,0,0,0,0,0,0
0.302723,0,0,0,0,0,0,0,0,0,0,0,0
0.304148,0,0,0,0,0,0,0,0,0,0,0,0
0.305756,0,0,0,0,0,0,0,0,0,0,0,0
0.307329,0,0,0,0,0,0,0,0,0,0,0,0
0.310707,0,0,0,0,0,0,0,0,0,0,0,0
0.317528,0,0,0,0,0,0,0,0,0,0,0,0
0.318967,0,0,0,0,0,0,0,0,0,0,0,0
0.320396,0,0,0,0,0,0,0,0,0,0,0,0
0.321823,0,0,0,0,0,0,0,0,0,0,0,0
0.323246,0,0,0,0,0,0,0,0,0,0,0,0
0.324673,0,0,0,0,0,0,0,0,0,0,0,0
0.326133,0,0,0,0,0,0,0,0,0,0,0,0
0.327566,0,0,0,0,0,0,0,0,0,0,0,0
0.329013,0,0,0,0,0,0,0,0,0,0,0,0
0.330442,0,0,0,0,0,0,0,0,0,0,0,0
0.331872,0,0,0,0,0,0,0,0,0,0,0,0
0.333300,0,0,0,0,0,0,0,0,0,0,0,0
0.334729,0,0,0,0,0,0,0,0,0,0,0,0
0.336369,0,0,0,0,0,0,0,0,0,0,0,0
0.337854,0,0,0,0,0,0,0,0,0,0,0,0
0.339307,0,0,0,0,0,0,0,0,0,0,0,0
0.340738,0,0,0,0,0,0,0,0,0,0,0,0
0.342167,0,0,0,0,0,0,0,0,0,0,0,0
0.343596,0,0,0,0,0,0,0,0,0,0,0,0
0.345027,0,0,0,0,0,0,0,0,0,0,0,0
0.346636,0,0,0,0,0,0,0,0,0,0,0,0
0.348230,0,0,0,0,0,0,0,0,0,0,0,0
