elapsed_s,PC_S_DS_INVOCATIONS,PC_S_VS_INVOCATIONS,PC_S_GS_INVOCATIONS,PC_S_DS_PRIMITIVES,PC_S_TESS_BUSY_CYCLES,PC_S_TESS_WORKING_CYCLES,PC_S_TESS_STALL_CYCLES_PC,PC_S_TESS_STARVE_CYCLES_PC
0.232248,0,0,0,0,0,0,0,13623
0.233811,0,0,0,0,0,0,0,13758
0.235253,0,0,0,0,0,0,0,13617
0.236833,0,0,0,0,0,0,0,14400
0.238418,0,0,0,0,0,0,0,13653
0.239995,0,0,0,0,0,0,0,14136
0.241567,0,0,0,0,0,0,0,14235
0.243184,0,0,0,0,0,0,0,13701
0.244758,0,0,0,0,0,0,0,14232
0.246329,0,0,0,0,0,0,0,14130
0.247906,0,0,0,0,0,0,0,14487
0.249492,0,0,0,0,0,0,0,14025
0.251067,0,0,0,0,0,0,0,14904
0.252640,0,0,0,0,0,0,0,14217
0.254211,0,0,0,0,0,0,0,14058
0.255732,0,0,0,0,0,0,0,14079
0.257274,0,0,0,0,0,0,0,14280
0.258849,0,0,0,0,0,0,0,13692
0.260481,0,0,0,0,0,0,0,13629
0.262053,0,0,0,0,0,0,0,14343
0.263625,0,0,0,0,0,0,0,13449
0.265198,0,0,0,0,0,0,0,13518
0.266774,0,0,0,0,0,0,0,14265
0.268347,0,0,0,0,0,0,0,13575
0.269919,0,0,0,0,0,0,0,13866
0.271505,0,0,0,0,0,0,0,13626
0.273079,0,0,0,0,0,0,0,13491
0.274654,0,0,0,0,0,0,0,13545
0.276260,0,0,0,0,0,0,0,13572
0.277822,0,0,0,0,0,0,0,13569
0.279261,0,0,0,0,0,0,0,14421
0.280802,0,0,0,0,0,0,0,14883
0.282385,0,0,0,0,0,0,0,14232
0.283959,0,0,0,0,0,0,0,14865
0.285528,0,0,0,0,0,0,0,14172
0.287100,0,0,0,0,0,0,0,14508
0.288549,0,0,0,0,0,0,0,14511
0.290092,0,0,0,0,0,0,0,14505
0.291542,0,0,0,0,0,0,0,13887
0.293097,0,0,0,0,0,0,0,14022
0.294671,0,0,0,0,0,0,0,13596
0.296243,0,0,0,0,0,0,0,13560
0.297814,0,0,0,0,0,0,0,14445
0.299388,0,0,0,0,0,0,0,14685
0.300960,0,0,0,0,0,0,0,13509
0.302531,0,0,0,0,0,0,0,14340
0.304134,0,0,0,0,0,0,0,14349
0.305550,0,0,0,0,0,0,0,13827
0.307135,0,0,0,0,0,0,0,14367
0.308707,0,0,0,0,0,0,0,13884
0.310278,0,0,0,0,0,0,0,13821
0.311853,0,0,0,0,0,0,0,14553
0.313425,0,0,0,0,0,0,0,14697
0.315013,0,0,0,0,0,0,0,13773
0.316585,0,0,0,0,0,0,0,13542
0.318155,0,0,0,0,0,0,0,14970
0.319728,0,0,0,0,0,0,0,13590
0.321301,0,0,0,0,0,0,0,13995
0.322875,0,0,0,0,0,0,0,14250
0.324493,0,0,0,0,0,0,0,14979
0.326079,0,0,0,0,0,0,0,14520
0.327650,0,0,0,0,0,0,0,14481
0.329213,0,0,0,0,0,0,0,13890
0.330852,0,0,0,0,0,0,0,14034
0.332423,0,0,0,0,0,0,0,13842
0.333994,0,0,0,0,0,0,0,14454
0.335566,0,0,0,0,0,0,0,14577
0.337152,0,0,0,0,0,0,0,14466
0.338727,0,0,0,0,0,0,0,13500
0.340343,0,0,0,0,0,0,0,14250
0.341912,0,0,0,0,0,0,0,13848
0.343486,0,0,0,0,0,0,0,13890
0.345058,0,0,0,0,0,0,0,14265
0.346632,0,0,0,0,0,0,0,13935
0.348219,0,0,0,0,0,0,0,14172
0.349791,0,0,0,0,0,0,0,13869
0.351364,0,0,0,0,0,0,0,14385
0.352937,0,0,0,0,0,0,0,14205
0.354508,0,0,0,0,0,0,0,14352
0.356032,0,0,0,0,0,0,0,14169
0.357445,0,0,0,0,0,0,0,14007
0.358995,0,0,0,0,0,0,0,14070
0.360568,0,0,0,0,0,0,0,13815
0.362140,0,0,0,0,0,0,0,14316
0.363711,0,0,0,0,0,0,0,14031
0.365284,0,0,0,0,0,0,0,14682
0.366859,0,0,0,0,0,0,0,14346
0.368431,0,0,0,0,0,0,0,14007
0.370014,0,0,0,0,0,0,0,14163
0.371630,0,0,0,0,0,0,0,13758
0.373204,0,0,0,0,0,0,0,14196
0.374778,0,0,0,0,0,0,0,13773
0.376350,0,0,0,0,0,0,0,14250
0.377922,0,0,0,0,0,0,0,14082
0.379494,0,0,0,0,0,0,0,13656
0.381071,0,0,0,0,0,0,0,14460
0.382745,0,0,0,0,0,0,0,14211
0.384313,0,0,0,0,0,0,0,13662
0.385882,0,0,0,0,0,0,0,14400
0.387496,0,0,0,0,0,0,0,14589
0.389067,0,0,0,0,0,0,0,14595
0.390639,0,0,0,0,0,0,0,13581
0.392223,0,0,0,0,0,0,0,13500
0.393793,0,0,0,0,0,0,0,13668
0.395365,0,0,0,0,0,0,0,13479
0.396936,0,0,0,0,0,0,0,14127
0.398504,0,0,0,0,0,0,0,14121
0.400012,0,0,0,0,0,0,0,13686
0.401422,0,0,0,0,0,0,0,13557
0.403014,0,0,0,0,0,0,0,14163
0.404586,0,0,0,0,0,0,0,14892
0.406154,0,0,0,0,0,0,0,14664
0.407724,0,0,0,0,0,0,0,13602
0.409475,0,0,0,0,0,0,0,13818
0.411050,0,0,0,0,0,0,0,13509
0.412499,0,0,0,0,0,0,0,14559
0.414057,0,0,0,0,0,0,0,13932
0.415630,0,0,0,0,0,0,0,15000
0.417202,0,0,0,0,0,0,0,14406
0.418775,0,0,0,0,0,0,0,14904
0.420347,0,0,0,0,0,0,0,14169
0.421917,0,0,0,0,0,0,0,14145
0.423489,0,0,0,0,0,0,0,14460
0.425074,0,0,0,0,0,0,0,13719
0.426647,0,0,0,0,0,0,0,14589
0.428218,0,0,0,0,0,0,0,13437
0.429788,0,0,0,0,0,0,0,13728
0.431360,0,0,0,0,0,0,0,13854
0.432932,0,0,0,0,0,0,0,14004
0.434501,0,0,0,0,0,0,0,14448
0.436856,0,0,0,0,0,0,0,14106
0.438305,0,0,0,0,0,0,0,14508
0.439858,0,0,0,0,0,0,0,14634
0.441426,0,0,0,0,0,0,0,14322
0.442998,0,0,0,0,0,0,0,13548
0.444569,0,0,0,0,0,0,0,13596
0.446150,0,0,0,0,0,0,0,13980
0.447720,0,0,0,0,0,0,0,13461
0.449292,0,0,0,0,0,0,0,13833
0.450864,0,0,0,0,0,0,0,14388
0.452495,0,0,0,0,0,0,0,14280
0.454069,0,0,0,0,0,0,0,14232
0.455641,0,0,0,0,0,0,0,14943
0.457227,0,0,0,0,0,0,0,13779
0.458802,0,0,0,0,0,0,0,14583
0.460374,0,0,0,0,0,0,0,13560
0.461945,0,0,0,0,0,0,0,13650
0.463517,0,0,0,0,0,0,0,14658
0.465090,0,0,0,0,0,0,0,14637
0.466663,0,0,0,0,0,0,0,14790
0.468294,0,0,0,0,0,0,0,13833
0.469865,0,0,0,0,0,0,0,14847
0.471437,0,0,0,0,0,0,0,13731
0.473010,0,0,0,0,0,0,0,14109
0.474584,0,0,0,0,0,0,0,13638
0.476157,0,0,0,0,0,0,0,14952
0.477727,0,0,0,0,0,0,0,14922
0.479313,0,0,0,0,0,0,0,13755
0.480885,0,0,0,0,0,0,0,13725
0.482456,0,0,0,0,0,0,0,14805
0.484027,0,0,0,0,0,0,0,14718
0.485589,0,0,0,0,0,0,0,13677
0.487032,0,0,0,0,0,0,0,15039
0.488575,0,0,0,0,0,0,0,13617
0.490037,0,0,0,0,0,0,0,13428
0.491580,0,0,0,0,0,0,0,12954
0.493152,0,0,0,0,0,0,0,12792
0.494726,0,0,0,0,0,0,0,12945
0.496298,0,0,0,0,0,0,0,12909
0.497870,0,0,0,0,0,0,0,12714
0.499487,0,0,0,0,0,0,0,12765
0.501074,0,0,0,0,0,0,0,12843
0.502648,0,0,0,0,0,0,0,12936
0.504220,0,0,0,0,0,0,0,12837
0.505792,0,0,0,0,0,0,0,13008
0.507365,0,0,0,0,0,0,0,12927
0.508938,0,0,0,0,0,0,0,12840
0.510509,0,0,0,0,0,0,0,12765
0.512138,0,0,0,0,0,0,0,12888
0.513709,0,0,0,0,0,0,0,12891
0.515327,0,0,0,0,0,0,0,12876
0.516902,0,0,0,0,0,0,0,12912
0.518474,0,0,0,0,0,0,0,12984
0.520051,0,0,0,0,0,0,0,13011
0.521622,0,0,0,0,0,0,0,12909
0.523210,0,0,0,0,0,0,0,12921
0.524784,0,0,0,0,0,0,0,13128
0.526355,0,0,0,0,0,0,0,12837
0.527931,0,0,0,0,0,0,0,13023
0.529502,0,0,0,0,0,0,0,12846
0.531118,0,0,0,0,0,0,0,12918
0.532691,0,0,0,0,0,0,0,12807
0.534276,0,0,0,0,0,0,0,12744
0.535852,0,0,0,0,0,0,0,12927
0.537423,0,0,0,0,0,0,0,13917
0.538998,0,0,0,0,0,0,0,13008
0.540570,0,0,0,0,0,0,0,12957
0.542141,0,0,0,0,0,0,0,12891
0.543714,0,0,0,0,0,0,0,12828
0.545300,0,0,0,0,0,0,0,12858
0.546874,0,0,0,0,0,0,0,12993
0.548493,0,0,0,0,0,0,0,12837
0.550065,0,0,0,0,0,0,0,12813
0.551637,0,0,0,0,0,0,0,12897
0.553210,0,0,0,0,0,0,0,12924
0.554784,0,0,0,0,0,0,0,12762
0.556371,0,0,0,0,0,0,0,12948
0.557942,0,0,0,0,0,0,0,12903
0.559515,0,0,0,0,0,0,0,12870
0.561087,0,0,0,0,0,0,0,12825
0.562661,0,0,0,0,0,0,0,12957
0.564417,0,0,0,0,0,0,0,12936
0.566120,0,0,0,0,0,0,0,13044
0.567592,0,0,0,0,0,0,0,12789
0.569006,0,0,0,0,0,0,0,13008
0.570431,0,0,0,0,0,0,0,12879
0.571844,0,0,0,0,0,0,0,12861
0.573253,0,0,0,0,0,0,0,13020
0.574663,0,0,0,0,0,0,0,12822
0.576072,0,0,0,0,0,0,0,12996
0.577480,0,0,0,0,0,0,0,12867
0.579152,0,0,0,0,0,0,0,12837
0.580722,0,0,0,0,0,0,0,12798
0.582294,0,0,0,0,0,0,0,13200
0.583871,0,0,0,0,0,0,0,12984
0.585442,0,0,0,0,0,0,0,13011
0.587016,0,0,0,0,0,0,0,12819
0.588579,0,0,0,0,0,0,0,12969
0.590133,0,0,0,0,0,0,0,12882
0.591600,0,0,0,0,0,0,0,12837
0.593020,0,0,0,0,0,0,0,12897
0.594431,0,0,0,0,0,0,0,12693
0.595883,0,0,0,0,0,0,0,12969
0.597296,0,0,0,0,0,0,0,12834
0.598708,0,0,0,0,0,0,0,12759
0.600253,0,0,0,0,0,0,0,12759
0.601823,0,0,0,0,0,0,0,13470
0.603285,0,0,0,0,0,0,0,13086
0.604858,0,0,0,0,0,0,0,13065
0.606428,0,0,0,0,0,0,0,12936
0.608003,0,0,0,0,0,0,0,12762
0.609572,0,0,0,0,0,0,0,12885
0.611201,0,0,0,0,0,0,0,12975
0.612777,0,0,0,0,0,0,0,12879
0.614330,0,0,0,0,0,0,0,12888
0.615907,0,0,0,0,0,0,0,12963
0.617479,0,0,0,0,0,0,0,12948
0.619052,0,0,0,0,0,0,0,12696
0.620623,0,0,0,0,0,0,0,12924
0.622208,0,0,0,0,0,0,0,12924
0.623850,0,0,0,0,0,0,0,12900
0.625421,0,0,0,0,0,0,0,12948
0.627040,0,0,0,0,0,0,0,12762
0.628613,0,0,0,0,0,0,0,13086
0.630184,0,0,0,0,0,0,0,12861
0.631698,0,0,0,0,0,0,0,12846
0.633250,0,0,0,0,0,0,0,12771
0.634824,0,0,0,0,0,0,0,13029
0.636398,0,0,0,0,0,0,0,13104
0.637969,0,0,0,0,0,0,0,12978
0.639541,0,0,0,0,0,0,0,12735
0.641114,0,0,0,0,0,0,0,12897
0.642688,0,0,0,0,0,0,0,12915
0.644320,0,0,0,0,0,0,0,13137
0.645890,0,0,0,0,0,0,0,12921
0.647463,0,0,0,0,0,0,0,12867
0.649026,0,0,0,0,0,0,0,12906
0.650699,0,0,0,0,0,0,0,12945
0.652270,0,0,0,0,0,0,0,12984
0.653842,0,0,0,0,0,0,0,12813
0.655427,0,0,0,0,0,0,0,12984
0.656999,0,0,0,0,0,0,0,12873
0.658609,0,0,0,0,0,0,0,12855
0.660182,0,0,0,0,0,0,0,12930
0.661753,0,0,0,0,0,0,0,12996
0.663327,0,0,0,0,0,0,0,12867
0.664900,0,0,0,0,0,0,0,12969
0.666485,0,0,0,0,0,0,0,12822
0.668062,0,0,0,0,0,0,0,12861
0.669633,0,0,0,0,0,0,0,12873
0.671206,0,0,0,0,0,0,0,13017
0.672779,0,0,0,0,0,0,0,12810
0.674350,0,0,0,0,0,0,0,12981
0.675928,0,0,0,0,0,0,0,12933
0.677512,0,0,0,0,0,0,0,12903
0.679086,0,0,0,0,0,0,0,12771
0.680659,0,0,0,0,0,0,0,12855
0.682229,0,0,0,0,0,0,0,12981
0.683888,0,0,0,0,0,0,0,12954
0.685456,0,0,0,0,0,0,0,13065
0.687029,0,0,0,0,0,0,0,12891
0.688615,0,0,0,0,0,0,0,13245
0.690184,0,0,0,0,0,0,0,12867
0.691803,0,0,0,0,0,0,0,13008
0.693366,0,0,0,0,0,0,0,12732
0.694809,0,0,0,0,0,0,0,12981
0.696352,0,0,0,0,0,0,0,12840
0.697921,0,0,0,0,0,0,0,12930
0.699506,0,0,0,0,0,0,0,12861
0.701078,0,0,0,0,0,0,0,12996
0.702652,0,0,0,0,0,0,0,12894
0.704225,0,0,0,0,0,0,0,12831
0.705795,0,0,0,0,0,0,0,12852
0.707414,0,0,0,0,0,0,0,12924
0.708986,0,0,0,0,0,0,0,12885
0.710574,0,0,0,0,0,0,0,12810
0.712138,0,0,0,0,0,0,0,12924
0.713700,0,0,0,0,0,0,0,13074
0.715141,0,0,0,0,0,0,0,12948
0.716683,0,0,0,0,0,0,0,12915
0.718254,0,0,0,0,0,0,0,13191
0.719878,0,0,0,0,0,0,0,12951
0.721462,0,0,0,0,0,0,0,12852
0.723079,0,0,0,0,0,0,0,12858
0.724652,0,0,0,0,0,0,0,12963
0.726223,0,0,0,0,0,0,0,12867
0.727863,0,0,0,0,0,0,0,12810
0.729434,0,0,0,0,0,0,0,12843
0.731009,0,0,0,0,0,0,0,12957
0.732594,0,0,0,0,0,0,0,12936
0.734166,0,0,0,0,0,0,0,12996
0.735610,0,0,0,0,0,0,0,12921
0.737152,0,0,0,0,0,0,0,12819
0.738726,0,0,0,0,0,0,0,12708
0.740343,0,0,0,0,0,0,0,12918
0.741914,0,0,0,0,0,0,0,12747
0.743500,0,0,0,0,0,0,0,12942
0.745064,0,0,0,0,0,0,0,13173
0.746675,0,0,0,0,0,0,0,12972
0.748247,0,0,0,0,0,0,0,12888
0.749857,0,0,0,0,0,0,0,12933
0.751429,0,0,0,0,0,0,0,13008
0.752970,0,0,0,0,0,0,0,12936
0.754626,0,0,0,0,0,0,0,12852
0.756305,0,0,0,0,0,0,0,12969
0.757875,0,0,0,0,0,0,0,13185
0.759447,0,0,0,0,0,0,0,12954
0.761021,0,0,0,0,0,0,0,13002
0.762595,0,0,0,0,0,0,0,12936
0.764169,0,0,0,0,0,0,0,12738
0.765754,0,0,0,0,0,0,0,12858
0.767328,0,0,0,0,0,0,0,12975
0.768901,0,0,0,0,0,0,0,12843
0.770471,0,0,0,0,0,0,0,12972
0.772051,0,0,0,0,0,0,0,13008
0.773621,0,0,0,0,0,0,0,13005
0.775195,0,0,0,0,0,0,0,12819
0.776659,0,0,0,0,0,0,0,12390
0.778203,0,0,0,0,0,0,0,12030
0.779732,0,0,0,0,0,0,0,12027
0.781273,0,0,0,0,0,0,0,12171
0.782848,0,0,0,0,0,0,0,12039
0.784420,0,0,0,0,0,0,0,12108
0.785991,0,0,0,0,0,0,0,12123
0.787620,0,0,0,0,0,0,0,12081
0.789193,0,0,0,0,0,0,0,12042
0.790767,0,0,0,0,0,0,0,12012
0.792339,0,0,0,0,0,0,0,12021
0.793911,0,0,0,0,0,0,0,12030
0.795483,0,0,0,0,0,0,0,12096
0.797047,0,0,0,0,0,0,0,12021
0.798734,0,0,0,0,0,0,0,12102
0.800302,0,0,0,0,0,0,0,12153
0.801871,0,0,0,0,0,0,0,12054
0.803487,0,0,0,0,0,0,0,12366
0.805059,0,0,0,0,0,0,0,12102
0.806633,0,0,0,0,0,0,0,12072
0.808205,0,0,0,0,0,0,0,12042
0.809789,0,0,0,0,0,0,0,12129
0.811363,0,0,0,0,0,0,0,12264
0.812942,0,0,0,0,0,0,0,12030
0.814450,0,0,0,0,0,0,0,12135
0.815877,0,0,0,0,0,0,0,12126
0.817413,0,0,0,0,0,0,0,12060
0.819030,0,0,0,0,0,0,0,12054
0.820493,0,0,0,0,0,0,0,12492
0.822035,0,0,0,0,0,0,0,12306
0.823607,0,0,0,0,0,0,0,12348
0.825179,0,0,0,0,0,0,0,12444
0.826752,0,0,0,0,0,0,0,12435
0.828323,0,0,0,0,0,0,0,12795
0.829894,0,0,0,0,0,0,0,12429
0.831478,0,0,0,0,0,0,0,12513
0.833050,0,0,0,0,0,0,0,12363
0.834623,0,0,0,0,0,0,0,12726
0.836207,0,0,0,0,0,0,0,12528
0.838111,0,0,0,0,0,0,0,12324
0.839530,0,0,0,0,0,0,0,12309
0.841069,0,0,0,0,0,0,0,12390
0.842655,0,0,0,0,0,0,0,12306
0.844227,0,0,0,0,0,0,0,12351
0.845798,0,0,0,0,0,0,0,12372
0.847369,0,0,0,0,0,0,0,12408
0.848941,0,0,0,0,0,0,0,12402
0.850512,0,0,0,0,0,0,0,12627
0.851942,0,0,0,0,0,0,0,12420
0.853704,0,0,0,0,0,0,0,12432
0.855132,0,0,0,0,0,0,0,12309
0.856673,0,0,0,0,0,0,0,12405
0.858245,0,0,0,0,0,0,0,12450
0.859871,0,0,0,0,0,0,0,12351
0.861443,0,0,0,0,0,0,0,12462
0.863018,0,0,0,0,0,0,0,12450
0.864605,0,0,0,0,0,0,0,12375
0.866176,0,0,0,0,0,0,0,12675
0.867749,0,0,0,0,0,0,0,12390
0.869322,0,0,0,0,0,0,0,12363
0.870896,0,0,0,0,0,0,0,12381
0.872470,0,0,0,0,0,0,0,12447
0.874042,0,0,0,0,0,0,0,12399
0.875504,0,0,0,0,0,0,0,12780
0.877052,0,0,0,0,0,0,0,12876
0.878631,0,0,0,0,0,0,0,12861
0.880243,0,0,0,0,0,0,0,12861
0.881819,0,0,0,0,0,0,0,12744
0.883442,0,0,0,0,0,0,0,12792
0.885020,0,0,0,0,0,0,0,12879
0.886611,0,0,0,0,0,0,0,12927
0.888189,0,0,0,0,0,0,0,12798
0.889765,0,0,0,0,0,0,0,12771
0.891344,0,0,0,0,0,0,0,12831
0.892922,0,0,0,0,0,0,0,12774
0.894498,0,0,0,0,0,0,0,12780
0.895937,0,0,0,0,0,0,0,12795
0.897365,0,0,0,0,0,0,0,12831
0.898911,0,0,0,0,0,0,0,12837
0.900479,0,0,0,0,0,0,0,12756
0.902044,0,0,0,0,0,0,0,12873
0.903491,0,0,0,0,0,0,0,12816
0.905037,0,0,0,0,0,0,0,12876
0.906616,0,0,0,0,0,0,0,12867
0.908207,0,0,0,0,0,0,0,12903
0.909782,0,0,0,0,0,0,0,12780
0.911360,0,0,0,0,0,0,0,12924
0.912937,0,0,0,0,0,0,0,12948
0.914510,0,0,0,0,0,0,0,12885
0.916131,0,0,0,0,0,0,0,12852
0.917705,0,0,0,0,0,0,0,12807
0.919297,0,0,0,0,0,0,0,12768
0.920878,0,0,0,0,0,0,0,12771
0.922450,0,0,0,0,0,0,0,13023
0.924031,0,0,0,0,0,0,0,12879
0.925605,0,0,0,0,0,0,0,12726
0.927182,0,0,0,0,0,0,0,12843
0.928768,0,0,0,0,0,0,0,12801
0.930206,0,0,0,0,0,0,0,12996
0.931833,0,0,0,0,0,0,0,12972
0.933377,0,0,0,0,0,0,0,12978
0.934955,0,0,0,0,0,0,0,12945
0.936532,0,0,0,0,0,0,0,13104
0.938108,0,0,0,0,0,0,0,12927
0.939684,0,0,0,0,0,0,0,12873
0.941275,0,0,0,0,0,0,0,13011
0.942854,0,0,0,0,0,0,0,12984
0.944431,0,0,0,0,0,0,0,12894
0.946007,0,0,0,0,0,0,0,13008
0.947627,0,0,0,0,0,0,0,12861
0.949205,0,0,0,0,0,0,0,12996
0.950784,0,0,0,0,0,0,0,12990
0.952376,0,0,0,0,0,0,0,12966
0.953951,0,0,0,0,0,0,0,12957
0.955528,0,0,0,0,0,0,0,13617
0.957105,0,0,0,0,0,0,0,12894
0.958683,0,0,0,0,0,0,0,13002
0.960259,0,0,0,0,0,0,0,12915
0.961835,0,0,0,0,0,0,0,12873
0.963468,0,0,0,0,0,0,0,12969
0.965047,0,0,0,0,0,0,0,12990
