elapsed_s,PC_US_BV_STALLED_BY_UCHE_FEEDBACK,PC_US_VSD_RARB_DVIZ_FULL,PC_US_VSD_RARB_PVIZ_FULL,PC_US_VSD_RARB_TVIZ_FULL,PC_US_DP0_RARB_FULL,PC_US_DP1_RARB_FULL,PC_US_DP0_LIVE_PRIM,PC_US_DP1_LIVE_PRIM
0.001328,0,0,0,0,0,0,0,0
0.003117,0,0,0,0,0,0,0,0
0.004714,0,0,0,0,0,0,0,0
0.006378,0,0,0,0,0,0,0,0
0.007866,0,0,0,0,0,0,0,0
0.009373,0,0,0,0,0,0,0,0
0.010773,0,0,0,0,0,0,0,0
0.012170,0,0,0,0,0,0,0,0
0.013605,0,0,0,0,0,0,0,0
0.015008,0,0,0,0,0,0,0,0
0.016408,0,0,0,0,0,0,0,0
0.017814,0,0,0,0,0,0,0,0
0.019307,0,0,0,0,0,0,0,0
0.020817,0,0,0,0,0,0,0,0
0.022466,0,0,0,0,0,0,0,0
0.024066,0,0,0,0,0,0,0,0
0.025520,0,0,0,0,0,0,0,0
0.026950,0,0,0,0,0,0,0,0
0.028381,0,0,0,0,0,0,0,0
0.029827,0,0,0,0,0,0,0,0
0.031265,0,0,0,0,0,0,0,0
0.032697,0,0,0,0,0,0,0,0
0.034200,0,0,0,0,0,0,0,0
0.035613,0,0,0,0,0,0,0,0
0.037079,0,0,0,0,0,0,0,0
0.038714,0,0,0,0,0,0,0,0
0.040096,0,0,0,0,0,0,0,0
0.041480,0,0,0,0,0,0,0,0
0.042853,0,0,0,0,0,0,0,0
0.044235,0,0,0,0,0,0,0,0
0.045674,0,0,0,0,0,0,0,0
0.047045,0,0,0,0,0,0,0,0
0.048411,0,0,0,0,0,0,0,0
0.049772,0,0,0,0,0,0,0,0
0.051137,0,0,0,0,0,0,0,0
0.052511,0,0,0,0,0,0,0,0
0.053904,0,0,0,0,0,0,0,0
0.055325,0,0,0,0,0,0,0,0
0.056729,0,0,0,0,0,0,0,0
0.058246,0,0,0,0,0,0,0,0
0.059656,0,0,0,0,0,0,0,0
0.061126,0,0,0,0,0,0,0,0
0.063725,0,0,0,0,0,0,0,0
0.065171,0,0,0,0,0,0,0,0
0.066579,0,0,0,0,0,0,0,0
0.067846,0,0,0,0,0,0,0,0
0.069129,0,0,0,0,0,0,0,0
0.070482,0,0,0,0,0,0,0,0
0.071717,0,0,0,0,0,0,0,0
0.072935,0,0,0,0,0,0,0,0
0.074226,0,0,0,0,0,0,0,0
0.075724,0,0,0,0,0,0,0,0
0.076991,0,0,0,0,0,0,0,0
0.078300,0,0,0,0,0,0,0,0
0.079602,0,0,0,0,0,0,0,0
0.080887,0,0,0,0,0,0,0,0
0.082393,0,0,0,0,0,0,0,0
0.083802,0,0,0,0,0,0,0,0
0.085209,0,0,0,0,0,0,0,0
0.086659,0,0,0,0,0,0,0,0
0.088165,0,0,0,0,0,0,0,0
0.089569,0,0,0,0,0,0,0,0
0.090975,0,0,0,0,0,0,0,0
0.092387,0,0,0,0,0,0,0,0
0.093840,0,0,0,0,0,0,0,0
0.095585,0,0,0,0,0,0,0,0
0.096993,0,0,0,0,0,0,0,0
0.098527,0,0,0,0,0,0,0,0
0.099937,0,0,0,0,0,0,0,0
0.101340,0,0,0,0,0,0,0,0
0.102799,0,0,0,0,0,0,0,0
0.104206,0,0,0,0,0,0,0,0
0.105608,0,0,0,0,0,0,0,0
0.107010,0,0,0,0,0,0,0,0
0.108412,0,0,0,0,0,0,0,0
0.113115,0,0,0,0,0,0,0,0
0.114622,0,0,0,0,0,0,0,0
0.116031,0,0,0,0,0,0,0,0
0.117472,0,0,0,0,0,0,0,0
0.118873,0,0,0,0,0,0,0,0
