elapsed_s,RB_2D_ALIVE_CYCLES,RB_2D_STARVE_CYCLES_SP,RB_2D_VALID_PIXELS,RB_3D_PIXELS,RB_BLENDER_WORKING_CYCLES,RB_ZPROC_WORKING_CYCLES,RB_CPROC_WORKING_CYCLES,RB_SAMPLER_WORKING_CYCLES
0.201964,0,0,0,0,0,0,0,0
0.203373,0,0,0,0,0,0,0,0
0.204779,0,0,0,0,0,0,0,0
0.206186,0,0,0,0,0,0,0,0
0.207638,0,0,0,0,0,0,0,0
0.209046,0,0,0,0,0,0,0,0
0.210452,0,0,0,0,0,0,0,0
0.211907,0,0,0,0,0,0,0,0
0.213314,0,0,0,0,0,0,0,0
0.214721,0,0,0,0,0,0,0,0
0.216129,0,0,0,0,0,0,0,0
0.217537,0,0,0,0,0,0,0,0
0.218943,0,0,0,0,0,0,0,0
0.220480,0,0,0,0,0,0,0,0
0.222065,0,0,0,0,0,0,0,0
0.223639,0,0,0,0,0,0,0,0
0.225212,0,0,0,0,0,0,0,0
0.226783,0,0,0,0,0,0,0,0
0.228401,0,0,0,0,0,0,0,0
0.229974,0,0,0,0,0,0,0,0
0.231549,0,0,0,0,0,0,0,0
0.233135,0,0,0,0,0,0,0,0
0.234707,0,0,0,0,0,0,0,0
0.236280,0,0,0,0,0,0,0,0
0.237852,0,0,0,0,0,0,0,0
0.239426,0,0,0,0,0,0,0,0
0.240998,0,0,0,0,0,0,0,0
0.242569,0,0,0,0,0,0,0,0
0.244197,0,0,0,0,0,0,0,0
0.245770,0,0,0,0,0,0,0,0
0.247341,0,0,0,0,0,0,0,0
0.249056,0,0,0,0,0,0,0,0
0.250626,0,0,0,0,0,0,0,0
0.252200,0,0,0,0,0,0,0,0
0.253772,0,0,0,0,0,0,0,0
0.255425,0,0,0,0,0,0,0,0
0.256951,0,0,0,0,0,0,0,0
0.258490,0,0,0,0,0,0,0,0
0.260106,0,0,0,0,0,0,0,0
0.261808,0,0,0,0,0,0,0,0
0.263383,0,0,0,0,0,0,0,0
0.264955,0,0,0,0,0,0,0,0
0.266538,0,0,0,0,0,0,0,0
0.268112,0,0,0,0,0,0,0,0
0.269683,0,0,0,0,0,0,0,0
0.271253,0,0,0,0,0,0,0,0
0.272829,0,0,0,0,0,0,0,0
0.274399,0,0,0,0,0,0,0,0
0.276015,0,0,0,0,0,0,0,0
0.277600,0,0,0,0,0,0,0,0
0.279170,0,0,0,0,0,0,0,0
0.280745,0,0,0,0,0,0,0,0
0.282316,0,0,0,0,0,0,0,0
0.283889,0,0,0,0,0,0,0,0
0.285457,0,0,0,0,0,0,0,0
0.287198,0,0,0,0,0,0,0,0
0.288800,0,0,0,0,0,0,0,0
0.290374,0,0,0,0,0,0,0,0
0.291951,0,0,0,0,0,0,0,0
0.293525,0,0,0,0,0,0,0,0
0.295097,0,0,0,0,0,0,0,0
0.296676,0,0,0,0,0,0,0,0
0.298248,0,0,0,0,0,0,0,0
0.299837,0,0,0,0,0,0,0,0
0.301410,0,0,0,0,0,0,0,0
0.302982,0,0,0,0,0,0,0,0
0.304428,0,0,0,0,0,0,0,0
0.305971,0,0,0,0,0,0,0,0
0.307546,0,0,0,0,0,0,0,0
0.309165,0,0,0,0,0,0,0,0
0.310752,0,0,0,0,0,0,0,0
0.312326,0,0,0,0,0,0,0,0
0.313900,0,0,0,0,0,0,0,0
0.315474,0,0,0,0,0,0,0,0
0.317049,0,0,0,0,0,0,0,0
0.318619,0,0,0,0,0,0,0,0
0.320195,0,0,0,0,0,0,0,0
0.321781,0,0,0,0,0,0,0,0
0.323421,0,0,0,0,0,0,0,0
0.325103,0,0,0,0,0,0,0,0
0.326677,0,0,0,0,0,0,0,0
0.328250,0,0,0,0,0,0,0,0
0.329824,0,0,0,0,0,0,0,0
0.331399,0,0,0,0,0,0,0,0
0.332986,0,0,0,0,0,0,0,0
0.334556,0,0,0,0,0,0,0,0
0.336130,0,0,0,0,0,0,0,0
0.337702,0,0,0,0,0,0,0,0
0.339273,0,0,0,0,0,0,0,0
0.340851,0,0,0,0,0,0,0,0
0.342422,0,0,0,0,0,0,0,0
0.344009,0,0,0,0,0,0,0,0
0.345582,0,0,0,0,0,0,0,0
0.347152,0,0,0,0,0,0,0,0
0.348728,0,0,0,0,0,0,0,0
0.350300,0,0,0,0,0,0,0,0
0.351874,0,0,0,0,0,0,0,0
0.353446,0,0,0,0,0,0,0,0
0.355029,0,0,0,0,0,0,0,0
0.356550,0,0,0,0,0,0,0,0
0.358300,0,0,0,0,0,0,0,0
0.359749,0,0,0,0,0,0,0,0
0.361292,0,0,0,0,0,0,0,0
0.362862,0,0,0,0,0,0,0,0
0.364434,0,0,0,0,0,0,0,0
0.366019,0,0,0,0,0,0,0,0
0.367593,0,0,0,0,0,0,0,0
0.369165,0,0,0,0,0,0,0,0
0.370735,0,0,0,0,0,0,0,0
0.372350,0,0,0,0,0,0,0,0
0.373922,0,0,0,0,0,0,0,0
0.375496,0,0,0,0,0,0,0,0
0.376959,0,0,0,0,0,0,0,0
0.378500,0,0,0,0,0,0,0,0
0.380073,0,0,0,0,0,0,0,0
0.381646,0,0,0,0,0,0,0,0
0.383217,0,0,0,0,0,0,0,0
0.384793,0,0,0,0,0,0,0,0
0.386365,0,0,0,0,0,0,0,0
0.387995,0,0,0,0,0,0,0,0
0.389568,0,0,0,0,0,0,0,0
0.391138,0,0,0,0,0,0,0,0
0.392714,0,0,0,0,0,0,0,0
0.394284,0,0,0,0,0,0,0,0
0.395857,0,0,0,0,0,0,0,0
0.397429,0,0,0,0,0,0,0,0
0.399012,0,0,0,0,0,0,0,0
0.400657,0,0,0,0,0,0,0,0
0.402227,0,0,0,0,0,0,0,0
0.403846,0,0,0,0,0,0,0,0
0.405417,0,0,0,0,0,0,0,0
0.406988,0,0,0,0,0,0,0,0
0.408499,0,0,0,0,0,0,0,0
0.416618,0,0,0,0,0,0,0,0
0.418034,0,0,0,0,0,0,0,0
0.419483,0,0,0,0,0,0,0,0
0.420932,0,0,0,0,0,0,0,0
0.422334,0,0,0,0,0,0,0,0
0.423758,0,0,0,0,0,0,0,0
0.425164,0,0,0,0,0,0,0,0
0.426574,0,0,0,0,0,0,0,0
0.428000,0,0,0,0,0,0,0,0
0.429407,0,0,0,0,0,0,0,0
0.430814,0,0,0,0,0,0,0,0
0.432222,0,0,0,0,0,0,0,0
0.433627,0,0,0,0,0,0,0,0
0.435033,0,0,0,0,0,0,0,0
0.436526,0,0,0,0,0,0,0,0
0.437933,0,0,0,0,0,0,0,0
0.439392,0,0,0,0,0,0,0,0
0.440891,0,0,0,0,0,0,0,0
0.442298,0,0,0,0,0,0,0,0
0.443707,0,0,0,0,0,0,0,0
0.445340,0,0,0,0,0,0,0,0
0.446911,0,0,0,0,0,0,0,0
0.448482,0,0,0,0,0,0,0,0
0.450066,0,0,0,0,0,0,0,0
0.451638,0,0,0,0,0,0,0,0
0.453254,0,0,0,0,0,0,0,0
0.454824,0,0,0,0,0,0,0,0
0.456396,0,0,0,0,0,0,0,0
0.457967,0,0,0,0,0,0,0,0
0.459540,0,0,0,0,0,0,0,0
0.461126,0,0,0,0,0,0,0,0
0.462695,0,0,0,0,0,0,0,0
0.464267,0,0,0,0,0,0,0,0
0.465838,0,0,0,0,0,0,0,0
0.467411,0,0,0,0,0,0,0,0
0.469023,0,0,0,0,0,0,0,0
0.470593,0,0,0,0,0,0,0,0
0.472178,0,0,0,0,0,0,0,0
0.473750,0,0,0,0,0,0,0,0
0.475319,0,0,0,0,0,0,0,0
0.476936,0,0,0,0,0,0,0,0
0.478507,0,0,0,0,0,0,0,0
0.480081,0,0,0,0,0,0,0,0
0.481652,0,0,0,0,0,0,0,0
0.483234,0,0,0,0,0,0,0,0
0.484810,0,0,0,0,0,0,0,0
0.486379,0,0,0,0,0,0,0,0
0.487934,0,0,0,0,0,0,0,0
0.489487,0,0,0,0,0,0,0,0
0.491058,0,0,0,0,0,0,0,0
0.492717,0,0,0,0,0,0,0,0
0.494299,0,0,0,0,0,0,0,0
0.495872,0,0,0,0,0,0,0,0
0.497320,0,0,0,0,0,0,0,0
0.498779,0,0,0,0,0,0,0,0
0.500230,0,0,0,0,0,0,0,0
0.501963,0,0,0,0,0,0,0,0
0.503704,0,0,0,0,0,0,0,0
0.505473,0,0,0,0,0,0,0,0
0.507573,0,0,0,0,0,0,0,0
0.509300,0,0,0,0,0,0,0,0
0.510770,0,0,0,0,0,0,0,0
0.512180,0,0,0,0,0,0,0,0
0.513584,0,0,0,0,0,0,0,0
0.514987,0,0,0,0,0,0,0,0
0.516402,0,0,0,0,0,0,0,0
0.517937,0,0,0,0,0,0,0,0
0.519510,0,0,0,0,0,0,0,0
0.521080,0,0,0,0,0,0,0,0
0.522649,0,0,0,0,0,0,0,0
0.524220,0,0,0,0,0,0,0,0
0.525792,0,0,0,0,0,0,0,0
0.527379,0,0,0,0,0,0,0,0
0.528950,0,0,0,0,0,0,0,0
0.530520,0,0,0,0,0,0,0,0
0.532136,0,0,0,0,0,0,0,0
0.533707,0,0,0,0,0,0,0,0
0.535277,0,0,0,0,0,0,0,0
0.536852,0,0,0,0,0,0,0,0
0.538435,0,0,0,0,0,0,0,0
0.540008,0,0,0,0,0,0,0,0
0.541579,0,0,0,0,0,0,0,0
0.543148,0,0,0,0,0,0,0,0
0.544722,0,0,0,0,0,0,0,0
0.546291,0,0,0,0,0,0,0,0
0.547736,0,0,0,0,0,0,0,0
0.549293,0,0,0,0,0,0,0,0
0.550865,0,0,0,0,0,0,0,0
0.552438,0,0,0,0,0,0,0,0
0.554013,0,0,0,0,0,0,0,0
0.555588,0,0,0,0,0,0,0,0
0.557162,0,0,0,0,0,0,0,0
0.558734,0,0,0,0,0,0,0,0
0.560329,0,0,0,0,0,0,0,0
0.561902,0,0,0,0,0,0,0,0
0.563477,0,0,0,0,0,0,0,0
0.565094,0,0,0,0,0,0,0,0
0.566666,0,0,0,0,0,0,0,0
0.568239,0,0,0,0,0,0,0,0
0.569804,0,0,0,0,0,0,0,0
0.571476,0,0,0,0,0,0,0,0
0.572901,0,0,0,0,0,0,0,0
0.574320,0,0,0,0,0,0,0,0
0.575734,0,0,0,0,0,0,0,0
0.577144,0,0,0,0,0,0,0,0
0.578552,0,0,0,0,0,0,0,0
0.580006,0,0,0,0,0,0,0,0
0.581555,0,0,0,0,0,0,0,0
0.583127,0,0,0,0,0,0,0,0
0.584704,0,0,0,0,0,0,0,0
0.586277,0,0,0,0,0,0,0,0
0.587852,0,0,0,0,0,0,0,0
0.589426,0,0,0,0,0,0,0,0
0.590999,0,0,0,0,0,0,0,0
0.592646,0,0,0,0,0,0,0,0
0.594219,0,0,0,0,0,0,0,0
0.595839,0,0,0,0,0,0,0,0
0.597414,0,0,0,0,0,0,0,0
0.598986,0,0,0,0,0,0,0,0
0.600610,0,0,0,0,0,0,0,0
0.602182,0,0,0,0,0,0,0,0
0.603772,0,0,0,0,0,0,0,0
0.605345,0,0,0,0,0,0,0,0
0.606917,0,0,0,0,0,0,0,0
0.608489,0,0,0,0,0,0,0,0
0.610064,0,0,0,0,0,0,0,0
0.611639,0,0,0,0,0,0,0,0
0.613258,0,0,0,0,0,0,0,0
0.614844,0,0,0,0,0,0,0,0
0.616418,0,0,0,0,0,0,0,0
0.617992,0,0,0,0,0,0,0,0
0.619567,0,0,0,0,0,0,0,0
0.621140,0,0,0,0,0,0,0,0
0.622710,0,0,0,0,0,0,0,0
0.624282,0,0,0,0,0,0,0,0
0.625868,0,0,0,0,0,0,0,0
0.627442,0,0,0,0,0,0,0,0
0.629016,0,0,0,0,0,0,0,0
0.630588,0,0,0,0,0,0,0,0
0.632162,0,0,0,0,0,0,0,0
0.633727,0,0,0,0,0,0,0,0
0.635288,0,0,0,0,0,0,0,0
0.636762,0,0,0,0,0,0,0,0
0.638303,0,0,0,0,0,0,0,0
0.639877,0,0,0,0,0,0,0,0
0.641450,0,0,0,0,0,0,0,0
0.643021,0,0,0,0,0,0,0,0
0.644648,0,0,0,0,0,0,0,0
0.646219,0,0,0,0,0,0,0,0
0.647807,0,0,0,0,0,0,0,0
0.649379,0,0,0,0,0,0,0,0
0.650950,0,0,0,0,0,0,0,0
0.652522,0,0,0,0,0,0,0,0
0.654093,0,0,0,0,0,0,0,0
0.655667,0,0,0,0,0,0,0,0
0.657240,0,0,0,0,0,0,0,0
0.658823,0,0,0,0,0,0,0,0
0.660440,0,0,0,0,0,0,0,0
0.662012,0,0,0,0,0,0,0,0
0.663586,0,0,0,0,0,0,0,0
0.665159,0,0,0,0,0,0,0,0
0.666729,0,0,0,0,0,0,0,0
0.668301,0,0,0,0,0,0,0,0
0.669887,0,0,0,0,0,0,0,0
0.671461,0,0,0,0,0,0,0,0
0.673034,0,0,0,0,0,0,0,0
0.674604,0,0,0,0,0,0,0,0
0.676221,0,0,0,0,0,0,0,0
0.677794,0,0,0,0,0,0,0,0
0.679447,0,0,0,0,0,0,0,0
0.680875,0,0,0,0,0,0,0,0
0.682287,0,0,0,0,0,0,0,0
0.683827,0,0,0,0,0,0,0,0
0.685399,0,0,0,0,0,0,0,0
0.686970,0,0,0,0,0,0,0,0
0.688419,0,0,0,0,0,0,0,0
0.689841,0,0,0,0,0,0,0,0
0.691374,0,0,0,0,0,0,0,0
0.692772,0,0,0,0,0,0,0,0
0.694267,0,0,0,0,0,0,0,0
0.695697,0,0,0,0,0,0,0,0
0.697108,0,0,0,0,0,0,0,0
0.698517,0,0,0,0,0,0,0,0
0.699927,0,0,0,0,0,0,0,0
0.701334,0,0,0,0,0,0,0,0
0.702758,0,0,0,0,0,0,0,0
0.704169,0,0,0,0,0,0,0,0
0.705769,0,0,0,0,0,0,0,0
0.707340,0,0,0,0,0,0,0,0
0.708968,0,0,0,0,0,0,0,0
0.710539,0,0,0,0,0,0,0,0
0.712113,0,0,0,0,0,0,0,0
0.713700,0,0,0,0,0,0,0,0
0.715271,0,0,0,0,0,0,0,0
0.716732,0,0,0,0,0,0,0,0
0.718296,0,0,0,0,0,0,0,0
0.719872,0,0,0,0,0,0,0,0
0.721444,0,0,0,0,0,0,0,0
0.723015,0,0,0,0,0,0,0,0
0.724589,0,0,0,0,0,0,0,0
0.726132,0,0,0,0,0,0,0,0
0.727707,0,0,0,0,0,0,0,0
0.729281,0,0,0,0,0,0,0,0
0.730853,0,0,0,0,0,0,0,0
0.732320,0,0,0,0,0,0,0,0
0.733888,0,0,0,0,0,0,0,0
0.735475,0,0,0,0,0,0,0,0
0.737049,0,0,0,0,0,0,0,0
0.738619,0,0,0,0,0,0,0,0
0.740239,0,0,0,0,0,0,0,0
0.741813,0,0,0,0,0,0,0,0
0.743388,0,0,0,0,0,0,0,0
0.744963,0,0,0,0,0,0,0,0
0.746548,0,0,0,0,0,0,0,0
0.748124,0,0,0,0,0,0,0,0
0.749697,0,0,0,0,0,0,0,0
0.751269,0,0,0,0,0,0,0,0
0.752848,0,0,0,0,0,0,0,0
0.754420,0,0,0,0,0,0,0,0
0.756039,0,0,0,0,0,0,0,0
0.757625,0,0,0,0,0,0,0,0
0.759197,0,0,0,0,0,0,0,0
0.760611,0,0,0,0,0,0,0,0
0.762019,0,0,0,0,0,0,0,0
0.763745,0,0,0,0,0,0,0,0
0.765237,0,0,0,0,0,0,0,0
0.766648,0,0,0,0,0,0,0,0
0.768195,0,0,0,0,0,0,0,0
0.769767,0,0,0,0,0,0,0,0
0.771337,0,0,0,0,0,0,0,0
0.772963,0,0,0,0,0,0,0,0
0.774532,0,0,0,0,0,0,0,0
0.776105,0,0,0,0,0,0,0,0
0.777677,0,0,0,0,0,0,0,0
0.779262,0,0,0,0,0,0,0,0
0.780837,0,0,0,0,0,0,0,0
0.782406,0,0,0,0,0,0,0,0
0.783979,0,0,0,0,0,0,0,0
0.785550,0,0,0,0,0,0,0,0
0.787121,0,0,0,0,0,0,0,0
0.788697,0,0,0,0,0,0,0,0
0.790279,0,0,0,0,0,0,0,0
0.792201,0,0,0,0,0,0,0,0
0.793748,0,0,0,0,0,0,0,0
0.795319,0,0,0,0,0,0,0,0
0.796703,0,0,0,0,0,0,0,0
0.798112,0,0,0,0,0,0,0,0
0.799527,0,0,0,0,0,0,0,0
0.801079,0,0,0,0,0,0,0,0
0.802650,0,0,0,0,0,0,0,0
0.804266,0,0,0,0,0,0,0,0
0.805838,0,0,0,0,0,0,0,0
0.807765,0,0,0,0,0,0,0,0
0.809170,0,0,0,0,0,0,0,0
0.810580,0,0,0,0,0,0,0,0
0.811999,0,0,0,0,0,0,0,0
0.813535,0,0,0,0,0,0,0,0
0.815106,0,0,0,0,0,0,0,0
0.816681,0,0,0,0,0,0,0,0
0.818252,0,0,0,0,0,0,0,0
0.819869,0,0,0,0,0,0,0,0
0.821353,0,0,0,0,0,0,0,0
0.822910,0,0,0,0,0,0,0,0
0.824481,0,0,0,0,0,0,0,0
0.826054,0,0,0,0,0,0,0,0
0.828144,0,0,0,0,0,0,0,0
0.829717,0,0,0,0,0,0,0,0
0.831286,0,0,0,0,0,0,0,0
0.832862,0,0,0,0,0,0,0,0
0.834445,0,0,0,0,0,0,0,0
0.836063,0,0,0,0,0,0,0,0
0.837635,0,0,0,0,0,0,0,0
0.839205,0,0,0,0,0,0,0,0
0.840781,0,0,0,0,0,0,0,0
0.842350,0,0,0,0,0,0,0,0
0.843922,0,0,0,0,0,0,0,0
0.845508,0,0,0,0,0,0,0,0
0.847079,0,0,0,0,0,0,0,0
0.848654,0,0,0,0,0,0,0,0
0.850223,0,0,0,0,0,0,0,0
0.851839,0,0,0,0,0,0,0,0
0.853410,0,0,0,0,0,0,0,0
0.854981,0,0,0,0,0,0,0,0
0.856512,0,0,0,0,0,0,0,0
0.858053,0,0,0,0,0,0,0,0
0.859627,0,0,0,0,0,0,0,0
0.861198,0,0,0,0,0,0,0,0
0.862768,0,0,0,0,0,0,0,0
0.864339,0,0,0,0,0,0,0,0
0.865910,0,0,0,0,0,0,0,0
0.867373,0,0,0,0,0,0,0,0
0.868920,0,0,0,0,0,0,0,0
0.870490,0,0,0,0,0,0,0,0
0.872064,0,0,0,0,0,0,0,0
0.873635,0,0,0,0,0,0,0,0
0.875205,0,0,0,0,0,0,0,0
0.876781,0,0,0,0,0,0,0,0
0.878364,0,0,0,0,0,0,0,0
0.879937,0,0,0,0,0,0,0,0
0.881510,0,0,0,0,0,0,0,0
0.883081,0,0,0,0,0,0,0,0
0.884656,0,0,0,0,0,0,0,0
0.886150,0,0,0,0,0,0,0,0
0.887722,0,0,0,0,0,0,0,0
0.889183,0,0,0,0,0,0,0,0
0.890730,0,0,0,0,0,0,0,0
0.892301,0,0,0,0,0,0,0,0
0.893755,0,0,0,0,0,0,0,0
0.895232,0,0,0,0,0,0,0,0
0.896682,0,0,0,0,0,0,0,0
0.898097,0,0,0,0,0,0,0,0
0.899514,0,0,0,0,0,0,0,0
0.900963,0,0,0,0,0,0,0,0
0.902824,0,0,0,0,0,0,0,0
0.904965,0,0,0,0,0,0,0,0
0.906375,0,0,0,0,0,0,0,0
0.907778,0,0,0,0,0,0,0,0
0.909181,0,0,0,0,0,0,0,0
0.910592,0,0,0,0,0,0,0,0
0.911995,0,0,0,0,0,0,0,0
0.913397,0,0,0,0,0,0,0,0
0.914924,0,0,0,0,0,0,0,0
0.916406,0,0,0,0,0,0,0,0
0.917942,0,0,0,0,0,0,0,0
0.919598,0,0,0,0,0,0,0,0
0.921185,0,0,0,0,0,0,0,0
0.922757,0,0,0,0,0,0,0,0
0.924331,0,0,0,0,0,0,0,0
0.925905,0,0,0,0,0,0,0,0
0.927480,0,0,0,0,0,0,0,0
0.929054,0,0,0,0,0,0,0,0
0.930625,0,0,0,0,0,0,0,0
0.932255,0,0,0,0,0,0,0,0
0.933830,0,0,0,0,0,0,0,0
0.935405,0,0,0,0,0,0,0,0
0.936979,0,0,0,0,0,0,0,0
0.938551,0,0,0,0,0,0,0,0
0.940126,0,0,0,0,0,0,0,0
0.941691,0,0,0,0,0,0,0,0
0.943269,0,0,0,0,0,0,0,0
0.944748,0,0,0,0,0,0,0,0
0.946160,0,0,0,0,0,0,0,0
0.947699,0,0,0,0,0,0,0,0
0.949315,0,0,0,0,0,0,0,0
0.950885,0,0,0,0,0,0,0,0
0.952457,0,0,0,0,0,0,0,0
0.954043,0,0,0,0,0,0,0,0
0.955616,0,0,0,0,0,0,0,0
0.957188,0,0,0,0,0,0,0,0
0.958757,0,0,0,0,0,0,0,0
0.960749,0,0,0,0,0,0,0,0
0.962326,0,0,0,0,0,0,0,0
0.963945,0,0,0,0,0,0,0,0
0.965533,0,0,0,0,0,0,0,0
0.967107,0,0,0,0,0,0,0,0
0.968684,0,0,0,0,0,0,0,0
0.970257,0,0,0,0,0,0,0,0
0.971832,0,0,0,0,0,0,0,0
0.973406,0,0,0,0,0,0,0,0
0.974979,0,0,0,0,0,0,0,0
