elapsed_s,RB_EARLY_Z_ARB3_GRANT,RB_LATE_Z_ARB3_GRANT,RB_EARLY_Z_SKIP_GRANT,RB_VRS_1X1_QUADS,RB_VRS_2X1_QUADS,RB_VRS_1X2_QUADS,RB_VRS_2X2_QUADS,RB_VRS_2X4_QUADS
0.918699,0,0,0,0,0,0,0,0
0.920318,0,0,0,0,0,0,0,0
0.921893,0,0,0,0,0,0,0,0
0.923466,0,0,0,0,0,0,0,0
0.925004,0,0,0,0,0,0,0,0
0.926556,0,0,0,0,0,0,0,0
0.928132,0,0,0,0,0,0,0,0
0.929706,0,0,0,0,0,0,0,0
0.931279,0,0,0,0,0,0,0,0
0.932853,0,0,0,0,0,0,0,0
0.934428,0,0,0,0,0,0,0,0
0.936005,0,0,0,0,0,0,0,0
0.937638,0,0,0,0,0,0,0,0
0.939212,0,0,0,0,0,0,0,0
0.940787,0,0,0,0,0,0,0,0
0.942363,0,0,0,0,0,0,0,0
0.943939,0,0,0,0,0,0,0,0
0.945513,0,0,0,0,0,0,0,0
0.947086,0,0,0,0,0,0,0,0
0.948674,0,0,0,0,0,0,0,0
0.950249,0,0,0,0,0,0,0,0
0.951826,0,0,0,0,0,0,0,0
0.953401,0,0,0,0,0,0,0,0
0.954975,0,0,0,0,0,0,0,0
