elapsed_s,RB_STALL_CYCLES_CCU_COLOR_READ,RB_STALL_CYCLES_CCU_COLOR_WRITE,RB_STALL_CYCLES_CCU_DEPTH_READ,RB_STALL_CYCLES_CCU_DEPTH_WRITE,RB_STALL_CYCLES_VPC_BE,RB_BLENDED_FP32_COMPONENTS,RB_COLOR_PIX_TILES,RB_STALL_CYCLES_CCU
0.890001,0,0,0,0,0,0,0,0
0.891577,0,0,0,0,0,0,0,0
0.893151,0,0,0,0,0,0,0,0
0.894783,0,0,0,0,0,0,0,0
0.896360,0,0,0,0,0,0,0,0
0.897938,0,0,0,0,0,0,0,0
0.899515,0,0,0,0,0,0,0,0
0.901089,0,0,0,0,0,0,0,0
0.902667,0,0,0,0,0,0,0,0
0.904243,0,0,0,0,0,0,0,0
0.905833,0,0,0,0,0,0,0,0
0.907419,0,0,0,0,0,0,0,0
0.908888,0,0,0,0,0,0,0,0
0.910360,0,0,0,0,0,0,0,0
0.911904,0,0,0,0,0,0,0,0
0.913481,0,0,0,0,0,0,0,0
0.915120,0,0,0,0,0,0,0,0
0.916710,0,0,0,0,0,0,0,0
0.918290,0,0,0,0,0,0,0,0
0.919867,0,0,0,0,0,0,0,0
0.921443,0,0,0,0,0,0,0,0
0.923044,0,0,0,0,0,0,0,0
0.924541,0,0,0,0,0,0,0,0
0.926061,0,0,0,0,0,0,0,0
0.927475,0,0,0,0,0,0,0,0
0.928892,0,0,0,0,0,0,0,0
0.930307,0,0,0,0,0,0,0,0
0.931719,0,0,0,0,0,0,0,0
0.933131,0,0,0,0,0,0,0,0
0.934629,0,0,0,0,0,0,0,0
0.936419,0,0,0,0,0,0,0,0
0.938193,0,0,0,0,0,0,0,0
0.939573,0,0,0,0,0,0,0,0
0.940986,0,0,0,0,0,0,0,0
0.942444,0,0,0,0,0,0,0,0
0.943856,0,0,0,0,0,0,0,0
0.945268,0,0,0,0,0,0,0,0
0.946682,0,0,0,0,0,0,0,0
0.948224,0,0,0,0,0,0,0,0
0.949751,0,0,0,0,0,0,0,0
0.951202,0,0,0,0,0,0,0,0
0.952620,0,0,0,0,0,0,0,0
0.954036,0,0,0,0,0,0,0,0
0.955451,0,0,0,0,0,0,0,0
0.956863,0,0,0,0,0,0,0,0
