elapsed_s,TSE_EDGE_SETUP_IMUL_WORKING_CYCLE_L2,TSE_RAS_INTF_WORKING_CYCLE_L1,TSE_LRZ_Z_INTF_WORKING_CYCLE_L1,TSE_LRZ_BARY_INTF_WORKING_CYCLE_L1
1.344807,0,0,0,0
1.346692,0,0,0,0
1.348533,0,0,0,0
1.350284,0,0,0,0
1.352279,0,0,0,0
1.354147,0,0,0,0
1.355941,0,0,0,0
1.357556,0,0,0,0
1.359105,0,0,0,0
1.360647,0,0,0,0
1.362264,0,0,0,0
1.363804,0,0,0,0
1.365342,0,0,0,0
1.367086,0,0,0,0
1.368884,0,0,0,0
1.370922,0,0,0,0
1.372849,0,0,0,0
1.374593,0,0,0,0
1.376183,0,0,0,0
1.378006,0,0,0,0
1.379610,0,0,0,0
1.381358,0,0,0,0
1.383149,0,0,0,0
1.384937,0,0,0,0
1.386803,0,0,0,0
1.388589,0,0,0,0
1.390396,0,0,0,0
1.392189,0,0,0,0
1.394156,0,0,0,0
1.395945,0,0,0,0
1.397735,0,0,0,0
1.399525,0,0,0,0
1.401137,0,0,0,0
1.402893,0,0,0,0
1.405939,0,0,0,0
1.407572,0,0,0,0
1.409044,0,0,0,0
1.410821,0,0,0,0
1.413444,0,0,0,0
1.414920,0,0,0,0
1.416844,0,0,0,0
1.418353,0,0,0,0
1.419802,0,0,0,0
1.422926,0,0,0,0
1.425019,0,0,0,0
1.426456,0,0,0,0
1.427907,0,0,0,0
1.429465,0,0,0,0
1.430958,0,0,0,0
1.432497,0,0,0,0
1.434124,0,0,0,0
1.435934,0,0,0,0
1.437579,0,0,0,0
1.439103,0,0,0,0
1.440629,0,0,0,0
1.442226,0,0,0,0
1.443755,0,0,0,0
1.445431,0,0,0,0
1.447012,0,0,0,0
1.448827,0,0,0,0
1.450564,0,0,0,0
1.452156,0,0,0,0
1.453683,0,0,0,0
1.455286,0,0,0,0
1.456857,0,0,0,0
1.458464,0,0,0,0
1.460112,0,0,0,0
1.461637,0,0,0,0
1.463173,0,0,0,0
1.464706,0,0,0,0
1.466307,0,0,0,0
1.468171,0,0,0,0
1.469971,0,0,0,0
1.471787,0,0,0,0
1.473576,0,0,0,0
1.475446,0,0,0,0
1.477233,0,0,0,0
1.479023,0,0,0,0
1.480633,0,0,0,0
1.482458,0,0,0,0
1.484253,0,0,0,0
1.486038,0,0,0,0
1.487846,0,0,0,0
1.489469,0,0,0,0
1.491581,0,0,0,0
1.493103,0,0,0,0
1.494878,0,0,0,0
1.496757,0,0,0,0
1.498609,0,0,0,0
1.500149,0,0,0,0
1.501716,0,0,0,0
1.503261,0,0,0,0
1.504800,0,0,0,0
1.506407,0,0,0,0
1.507947,0,0,0,0
1.509473,0,0,0,0
1.511000,0,0,0,0
1.512752,0,0,0,0
1.514617,0,0,0,0
1.516416,0,0,0,0
1.518202,0,0,0,0
1.519783,0,0,0,0
1.521529,0,0,0,0
1.523223,0,0,0,0
1.524970,0,0,0,0
1.526990,0,0,0,0
1.528751,0,0,0,0
1.530412,0,0,0,0
1.532116,0,0,0,0
1.533836,0,0,0,0
1.535546,0,0,0,0
1.537252,0,0,0,0
1.538963,0,0,0,0
1.540667,0,0,0,0
1.542368,0,0,0,0
1.544309,0,0,0,0
1.545811,0,0,0,0
1.547349,0,0,0,0
1.548815,0,0,0,0
1.550275,0,0,0,0
1.551980,0,0,0,0
1.553629,0,0,0,0
1.555164,0,0,0,0
1.556704,0,0,0,0
1.558229,0,0,0,0
1.559756,0,0,0,0
1.561276,0,0,0,0
1.563102,0,0,0,0
1.564904,0,0,0,0
1.566508,0,0,0,0
1.568260,0,0,0,0
1.570141,0,0,0,0
1.571762,0,0,0,0
1.573543,0,0,0,0
1.575167,0,0,0,0
1.576718,0,0,0,0
1.578243,0,0,0,0
1.579774,0,0,0,0
1.581313,0,0,0,0
1.582854,0,0,0,0
1.584391,0,0,0,0
1.586002,0,0,0,0
1.587762,0,0,0,0
1.589555,0,0,0,0
1.591350,0,0,0,0
1.593146,0,0,0,0
1.594944,0,0,0,0
1.596738,0,0,0,0
1.598546,0,0,0,0
1.600345,0,0,0,0
1.602212,0,0,0,0
1.603799,0,0,0,0
1.605547,0,0,0,0
1.607343,0,0,0,0
1.608944,0,0,0,0
1.610916,0,0,0,0
1.612525,0,0,0,0
1.614404,0,0,0,0
1.616205,0,0,0,0
1.618031,0,0,0,0
1.619843,0,0,0,0
1.621621,0,0,0,0
1.623198,0,0,0,0
1.624945,0,0,0,0
1.626816,0,0,0,0
1.628606,0,0,0,0
1.630214,0,0,0,0
1.631963,0,0,0,0
1.633752,0,0,0,0
1.635624,0,0,0,0
1.637427,0,0,0,0
1.639345,0,0,0,0
1.641092,0,0,0,0
1.642700,0,0,0,0
1.644291,0,0,0,0
1.645817,0,0,0,0
1.647346,0,0,0,0
1.649083,0,0,0,0
1.650878,0,0,0,0
1.652485,0,0,0,0
1.654385,0,0,0,0
1.656183,0,0,0,0
1.657781,0,0,0,0
1.659403,0,0,0,0
1.660939,0,0,0,0
1.662491,0,0,0,0
1.664024,0,0,0,0
1.665553,0,0,0,0
1.667154,0,0,0,0
1.668635,0,0,0,0
1.670115,0,0,0,0
1.671596,0,0,0,0
1.673142,0,0,0,0
1.674638,0,0,0,0
1.676208,0,0,0,0
1.677667,0,0,0,0
1.679168,0,0,0,0
1.680627,0,0,0,0
1.682142,0,0,0,0
1.683722,0,0,0,0
1.685294,0,0,0,0
1.686865,0,0,0,0
1.688441,0,0,0,0
1.690064,0,0,0,0
1.691624,0,0,0,0
1.693118,0,0,0,0
1.694618,0,0,0,0
1.696117,0,0,0,0
1.697612,0,0,0,0
1.699020,0,0,0,0
1.700578,0,0,0,0
1.702143,0,0,0,0
1.703822,0,0,0,0
1.705539,0,0,0,0
1.707142,0,0,0,0
1.708693,0,0,0,0
1.710244,0,0,0,0
1.711822,0,0,0,0
1.713372,0,0,0,0
1.714924,0,0,0,0
1.716486,0,0,0,0
1.718069,0,0,0,0
1.719631,0,0,0,0
1.721219,0,0,0,0
1.722687,0,0,0,0
1.724146,0,0,0,0
1.725492,0,0,0,0
1.726986,0,0,0,0
1.728390,0,0,0,0
1.729793,0,0,0,0
1.731207,0,0,0,0
