elapsed_s,TSE_BE_BV_STALLS_DUETO_BR_POLY,TSE_BE_BV_STALLS_DUETO_BR,TSE_FE_BUSY_CYCLES,TSE_FE_STALL_CYCLES_VPC_US
0.584834,0,0,0,0
0.586609,0,0,0,0
0.588366,0,0,0,0
0.590033,0,0,0,0
0.591566,0,0,0,0
0.593119,0,0,0,0
0.594653,0,0,0,0
0.596253,0,0,0,0
0.597790,0,0,0,0
0.599322,0,0,0,0
0.600859,0,0,0,0
0.602390,0,0,0,0
0.604012,0,0,0,0
0.605752,0,0,0,0
0.607825,0,0,0,0
0.609480,0,0,0,0
0.611030,0,0,0,0
0.612639,0,0,0,0
0.614203,0,0,0,0
0.615729,0,0,0,0
0.617256,0,0,0,0
0.618796,0,0,0,0
0.620864,0,0,0,0
0.622394,0,0,0,0
0.624135,0,0,0,0
0.625775,0,0,0,0
0.627323,0,0,0,0
0.628942,0,0,0,0
0.630479,0,0,0,0
0.632013,0,0,0,0
0.633547,0,0,0,0
0.635272,0,0,0,0
0.637276,0,0,0,0
0.640429,0,0,0,0
0.641973,0,0,0,0
0.643506,0,0,0,0
0.645043,0,0,0,0
0.646576,0,0,0,0
0.648142,0,0,0,0
0.649677,0,0,0,0
0.651208,0,0,0,0
0.652809,0,0,0,0
0.654340,0,0,0,0
0.655871,0,0,0,0
0.657404,0,0,0,0
0.658962,0,0,0,0
0.660494,0,0,0,0
0.662235,0,0,0,0
0.664020,0,0,0,0
0.665808,0,0,0,0
0.667596,0,0,0,0
0.669288,0,0,0,0
0.670837,0,0,0,0
0.672385,0,0,0,0
0.674104,0,0,0,0
0.675637,0,0,0,0
0.677234,0,0,0,0
0.678748,0,0,0,0
0.680312,0,0,0,0
0.682074,0,0,0,0
0.683603,0,0,0,0
0.685205,0,0,0,0
0.686736,0,0,0,0
0.688267,0,0,0,0
0.689797,0,0,0,0
0.691558,0,0,0,0
0.693429,0,0,0,0
0.695216,0,0,0,0
0.697007,0,0,0,0
0.698796,0,0,0,0
0.700658,0,0,0,0
0.702266,0,0,0,0
0.703809,0,0,0,0
0.705603,0,0,0,0
0.707248,0,0,0,0
0.708778,0,0,0,0
0.710302,0,0,0,0
0.711836,0,0,0,0
0.713390,0,0,0,0
0.714922,0,0,0,0
0.716890,0,0,0,0
0.718432,0,0,0,0
0.719977,0,0,0,0
0.721720,0,0,0,0
0.723510,0,0,0,0
0.725395,0,0,0,0
0.727185,0,0,0,0
0.728978,0,0,0,0
0.730768,0,0,0,0
0.732632,0,0,0,0
0.734418,0,0,0,0
0.736373,0,0,0,0
0.738113,0,0,0,0
0.739686,0,0,0,0
0.741642,0,0,0,0
0.743156,0,0,0,0
0.744632,0,0,0,0
0.746128,0,0,0,0
0.747666,0,0,0,0
0.749280,0,0,0,0
0.750815,0,0,0,0
0.752347,0,0,0,0
0.754029,0,0,0,0
0.755766,0,0,0,0
0.757306,0,0,0,0
0.759054,0,0,0,0
0.760847,0,0,0,0
0.762636,0,0,0,0
0.764500,0,0,0,0
0.766295,0,0,0,0
0.767903,0,0,0,0
0.769655,0,0,0,0
0.771443,0,0,0,0
0.773234,0,0,0,0
0.775024,0,0,0,0
0.776817,0,0,0,0
0.778627,0,0,0,0
0.780492,0,0,0,0
0.782352,0,0,0,0
0.784135,0,0,0,0
0.785923,0,0,0,0
0.787713,0,0,0,0
0.789253,0,0,0,0
0.790799,0,0,0,0
0.792539,0,0,0,0
0.794113,0,0,0,0
0.795845,0,0,0,0
0.797440,0,0,0,0
0.799236,0,0,0,0
0.801035,0,0,0,0
0.802633,0,0,0,0
0.804250,0,0,0,0
0.805991,0,0,0,0
0.807779,0,0,0,0
0.809587,0,0,0,0
0.811739,0,0,0,0
0.813386,0,0,0,0
0.815130,0,0,0,0
0.816922,0,0,0,0
0.818714,0,0,0,0
0.820599,0,0,0,0
0.822396,0,0,0,0
0.824185,0,0,0,0
0.825973,0,0,0,0
0.827763,0,0,0,0
0.829278,0,0,0,0
0.831048,0,0,0,0
0.832841,0,0,0,0
0.834631,0,0,0,0
0.836497,0,0,0,0
0.838295,0,0,0,0
0.840082,0,0,0,0
0.841892,0,0,0,0
0.843684,0,0,0,0
0.845201,0,0,0,0
0.846946,0,0,0,0
0.848729,0,0,0,0
0.850392,0,0,0,0
0.852023,0,0,0,0
0.853768,0,0,0,0
0.855543,0,0,0,0
0.857120,0,0,0,0
0.858798,0,0,0,0
0.860666,0,0,0,0
0.862339,0,0,0,0
0.864085,0,0,0,0
0.865868,0,0,0,0
0.867584,0,0,0,0
0.869358,0,0,0,0
0.870882,0,0,0,0
0.872569,0,0,0,0
0.874332,0,0,0,0
0.876134,0,0,0,0
0.877919,0,0,0,0
0.879702,0,0,0,0
0.881483,0,0,0,0
0.883286,0,0,0,0
0.885241,0,0,0,0
0.887379,0,0,0,0
0.888933,0,0,0,0
0.890434,0,0,0,0
0.892031,0,0,0,0
0.893682,0,0,0,0
0.895281,0,0,0,0
0.896814,0,0,0,0
0.898373,0,0,0,0
0.899981,0,0,0,0
0.901519,0,0,0,0
0.903445,0,0,0,0
0.905076,0,0,0,0
0.906821,0,0,0,0
0.908429,0,0,0,0
0.909988,0,0,0,0
0.911731,0,0,0,0
0.913527,0,0,0,0
0.915323,0,0,0,0
0.917056,0,0,0,0
0.919099,0,0,0,0
0.920947,0,0,0,0
0.922831,0,0,0,0
0.924695,0,0,0,0
0.926328,0,0,0,0
0.927867,0,0,0,0
0.929610,0,0,0,0
0.931400,0,0,0,0
0.933188,0,0,0,0
0.934974,0,0,0,0
0.936815,0,0,0,0
0.938615,0,0,0,0
0.940479,0,0,0,0
0.942275,0,0,0,0
0.944062,0,0,0,0
0.945854,0,0,0,0
0.947666,0,0,0,0
0.949488,0,0,0,0
0.951277,0,0,0,0
0.953070,0,0,0,0
0.954863,0,0,0,0
0.956730,0,0,0,0
0.958423,0,0,0,0
0.960175,0,0,0,0
0.961965,0,0,0,0
0.963752,0,0,0,0
0.965270,0,0,0,0
0.967019,0,0,0,0
0.968626,0,0,0,0
0.970382,0,0,0,0
0.972250,0,0,0,0
0.974139,0,0,0,0
0.975914,0,0,0,0
0.977695,0,0,0,0
0.979340,0,0,0,0
0.981194,0,0,0,0
0.983021,0,0,0,0
0.984604,0,0,0,0
0.986346,0,0,0,0
0.988196,0,0,0,0
0.989798,0,0,0,0
0.991549,0,0,0,0
0.993344,0,0,0,0
0.995135,0,0,0,0
0.996931,0,0,0,0
0.998722,0,0,0,0
1.000531,0,0,0,0
1.002147,0,0,0,0
1.003687,0,0,0,0
1.005451,0,0,0,0
1.007242,0,0,0,0
1.009035,0,0,0,0
1.010847,0,0,0,0
1.012715,0,0,0,0
1.014670,0,0,0,0
1.016458,0,0,0,0
1.018254,0,0,0,0
1.020122,0,0,0,0
1.021727,0,0,0,0
1.023351,0,0,0,0
1.025148,0,0,0,0
1.026940,0,0,0,0
1.028820,0,0,0,0
1.030610,0,0,0,0
1.032419,0,0,0,0
1.034213,0,0,0,0
1.036051,0,0,0,0
1.037765,0,0,0,0
1.039392,0,0,0,0
1.041247,0,0,0,0
1.043086,0,0,0,0
1.044672,0,0,0,0
1.046423,0,0,0,0
1.048208,0,0,0,0
1.049995,0,0,0,0
1.051636,0,0,0,0
1.053479,0,0,0,0
1.055015,0,0,0,0
1.056542,0,0,0,0
1.058154,0,0,0,0
1.059679,0,0,0,0
1.061276,0,0,0,0
1.063014,0,0,0,0
1.064826,0,0,0,0
1.066619,0,0,0,0
1.068487,0,0,0,0
1.070284,0,0,0,0
1.071886,0,0,0,0
1.073647,0,0,0,0
1.075262,0,0,0,0
1.077019,0,0,0,0
1.078812,0,0,0,0
1.080602,0,0,0,0
1.082402,0,0,0,0
1.084270,0,0,0,0
1.086005,0,0,0,0
1.087753,0,0,0,0
1.089548,0,0,0,0
1.091340,0,0,0,0
1.093137,0,0,0,0
1.094918,0,0,0,0
1.096712,0,0,0,0
1.098765,0,0,0,0
1.100412,0,0,0,0
1.102020,0,0,0,0
1.103762,0,0,0,0
1.105556,0,0,0,0
1.107171,0,0,0,0
1.108799,0,0,0,0
1.110341,0,0,0,0
1.111879,0,0,0,0
1.113417,0,0,0,0
1.114953,0,0,0,0
1.116928,0,0,0,0
1.118747,0,0,0,0
1.120535,0,0,0,0
1.122376,0,0,0,0
1.124242,0,0,0,0
1.125997,0,0,0,0
1.127548,0,0,0,0
1.129182,0,0,0,0
1.130721,0,0,0,0
1.132326,0,0,0,0
1.133984,0,0,0,0
1.135518,0,0,0,0
1.137053,0,0,0,0
1.138794,0,0,0,0
1.140483,0,0,0,0
1.142240,0,0,0,0
1.144031,0,0,0,0
1.145991,0,0,0,0
1.147872,0,0,0,0
1.149419,0,0,0,0
1.150931,0,0,0,0
1.152548,0,0,0,0
1.154109,0,0,0,0
1.155734,0,0,0,0
1.157220,0,0,0,0
1.158674,0,0,0,0
1.160088,0,0,0,0
1.161520,0,0,0,0
1.162961,0,0,0,0
1.164408,0,0,0,0
1.166293,0,0,0,0
1.167823,0,0,0,0
1.169349,0,0,0,0
1.170877,0,0,0,0
1.172418,0,0,0,0
1.174139,0,0,0,0
1.175664,0,0,0,0
1.177190,0,0,0,0
1.178716,0,0,0,0
1.180307,0,0,0,0
1.182032,0,0,0,0
1.183585,0,0,0,0
1.185125,0,0,0,0
1.186661,0,0,0,0
1.188262,0,0,0,0
1.189801,0,0,0,0
1.191338,0,0,0,0
1.193084,0,0,0,0
1.194689,0,0,0,0
1.196367,0,0,0,0
1.198042,0,0,0,0
1.202200,0,0,0,0
1.203749,0,0,0,0
1.205399,0,0,0,0
1.206937,0,0,0,0
1.208473,0,0,0,0
1.210012,0,0,0,0
1.211548,0,0,0,0
1.213088,0,0,0,0
1.214626,0,0,0,0
1.216192,0,0,0,0
1.217732,0,0,0,0
1.219267,0,0,0,0
1.220805,0,0,0,0
1.222471,0,0,0,0
1.224377,0,0,0,0
1.226086,0,0,0,0
1.227644,0,0,0,0
1.229263,0,0,0,0
1.230804,0,0,0,0
1.232342,0,0,0,0
1.234002,0,0,0,0
1.235743,0,0,0,0
1.237620,0,0,0,0
1.239233,0,0,0,0
1.241013,0,0,0,0
1.242769,0,0,0,0
1.244384,0,0,0,0
1.246286,0,0,0,0
1.248072,0,0,0,0
1.249881,0,0,0,0
1.251671,0,0,0,0
1.253492,0,0,0,0
1.255281,0,0,0,0
1.257074,0,0,0,0
1.258864,0,0,0,0
1.260550,0,0,0,0
1.262099,0,0,0,0
1.263633,0,0,0,0
1.265463,0,0,0,0
1.267253,0,0,0,0
1.268959,0,0,0,0
1.270725,0,0,0,0
1.272317,0,0,0,0
1.274170,0,0,0,0
1.276038,0,0,0,0
1.277835,0,0,0,0
1.279612,0,0,0,0
1.281214,0,0,0,0
1.282898,0,0,0,0
1.284712,0,0,0,0
1.286505,0,0,0,0
1.288259,0,0,0,0
1.290193,0,0,0,0
1.292080,0,0,0,0
1.293871,0,0,0,0
1.295662,0,0,0,0
1.297457,0,0,0,0
1.299249,0,0,0,0
1.301042,0,0,0,0
1.302885,0,0,0,0
1.304641,0,0,0,0
1.306433,0,0,0,0
1.308285,0,0,0,0
1.310061,0,0,0,0
1.311654,0,0,0,0
1.313224,0,0,0,0
1.314766,0,0,0,0
1.316373,0,0,0,0
1.318033,0,0,0,0
1.319566,0,0,0,0
1.321310,0,0,0,0
1.323103,0,0,0,0
1.324798,0,0,0,0
1.326553,0,0,0,0
1.328342,0,0,0,0
1.330070,0,0,0,0
1.331818,0,0,0,0
1.333621,0,0,0,0
1.335235,0,0,0,0
1.336979,0,0,0,0
1.338686,0,0,0,0
1.340477,0,0,0,0
1.342169,0,0,0,0
1.343709,0,0,0,0
1.345471,0,0,0,0
1.347241,0,0,0,0
1.348834,0,0,0,0
1.350581,0,0,0,0
1.352367,0,0,0,0
1.354309,0,0,0,0
1.356191,0,0,0,0
1.357979,0,0,0,0
1.359769,0,0,0,0
1.361562,0,0,0,0
1.363351,0,0,0,0
1.365144,0,0,0,0
1.366755,0,0,0,0
1.368501,0,0,0,0
1.370295,0,0,0,0
1.372162,0,0,0,0
1.373952,0,0,0,0
1.375741,0,0,0,0
1.377549,0,0,0,0
1.379337,0,0,0,0
1.381129,0,0,0,0
1.382725,0,0,0,0
1.384280,0,0,0,0
1.385817,0,0,0,0
1.387358,0,0,0,0
1.389204,0,0,0,0
1.391000,0,0,0,0
1.392789,0,0,0,0
1.394583,0,0,0,0
1.396450,0,0,0,0
1.398256,0,0,0,0
1.400048,0,0,0,0
1.401838,0,0,0,0
1.403407,0,0,0,0
1.405262,0,0,0,0
1.407066,0,0,0,0
1.408674,0,0,0,0
1.410428,0,0,0,0
1.412292,0,0,0,0
1.414032,0,0,0,0
1.415781,0,0,0,0
1.417575,0,0,0,0
1.419386,0,0,0,0
1.421181,0,0,0,0
1.422972,0,0,0,0
1.424913,0,0,0,0
1.426542,0,0,0,0
1.428367,0,0,0,0
1.430063,0,0,0,0
1.431811,0,0,0,0
1.433603,0,0,0,0
1.435395,0,0,0,0
1.437187,0,0,0,0
1.438978,0,0,0,0
1.440791,0,0,0,0
1.442579,0,0,0,0
1.444372,0,0,0,0
1.446161,0,0,0,0
1.447709,0,0,0,0
1.449241,0,0,0,0
1.450789,0,0,0,0
1.452384,0,0,0,0
1.454110,0,0,0,0
1.455836,0,0,0,0
1.457412,0,0,0,0
1.459147,0,0,0,0
1.461055,0,0,0,0
1.462685,0,0,0,0
1.464355,0,0,0,0
1.465982,0,0,0,0
1.467722,0,0,0,0
1.469594,0,0,0,0
1.471382,0,0,0,0
1.473030,0,0,0,0
1.474794,0,0,0,0
1.476662,0,0,0,0
1.478456,0,0,0,0
1.480247,0,0,0,0
1.482144,0,0,0,0
1.484035,0,0,0,0
1.485826,0,0,0,0
1.487619,0,0,0,0
1.489414,0,0,0,0
1.491207,0,0,0,0
1.493007,0,0,0,0
1.494622,0,0,0,0
1.496369,0,0,0,0
1.498316,0,0,0,0
1.500185,0,0,0,0
1.501977,0,0,0,0
1.503771,0,0,0,0
1.505586,0,0,0,0
1.507379,0,0,0,0
1.509170,0,0,0,0
1.510962,0,0,0,0
1.512904,0,0,0,0
1.514450,0,0,0,0
1.516088,0,0,0,0
1.517837,0,0,0,0
1.519615,0,0,0,0
1.521198,0,0,0,0
1.522891,0,0,0,0
1.524709,0,0,0,0
1.526878,0,0,0,0
1.528666,0,0,0,0
1.530273,0,0,0,0
1.532100,0,0,0,0
1.533888,0,0,0,0
1.535678,0,0,0,0
1.537291,0,0,0,0
1.539040,0,0,0,0
1.540834,0,0,0,0
1.542624,0,0,0,0
1.544411,0,0,0,0
1.546010,0,0,0,0
1.547838,0,0,0,0
1.549426,0,0,0,0
1.551159,0,0,0,0
1.553122,0,0,0,0
1.554755,0,0,0,0
1.556577,0,0,0,0
1.558194,0,0,0,0
1.559945,0,0,0,0
1.561532,0,0,0,0
1.563270,0,0,0,0
1.564986,0,0,0,0
1.566737,0,0,0,0
1.568343,0,0,0,0
1.570182,0,0,0,0
1.572048,0,0,0,0
1.573842,0,0,0,0
1.575633,0,0,0,0
1.577424,0,0,0,0
1.579029,0,0,0,0
1.580671,0,0,0,0
1.582336,0,0,0,0
1.584260,0,0,0,0
1.585922,0,0,0,0
1.587672,0,0,0,0
1.589280,0,0,0,0
1.590826,0,0,0,0
1.592568,0,0,0,0
1.594367,0,0,0,0
1.596236,0,0,0,0
1.597824,0,0,0,0
1.599383,0,0,0,0
1.601128,0,0,0,0
1.602920,0,0,0,0
1.604793,0,0,0,0
1.606586,0,0,0,0
1.608374,0,0,0,0
1.610123,0,0,0,0
1.611871,0,0,0,0
1.613477,0,0,0,0
1.615018,0,0,0,0
1.616818,0,0,0,0
1.618610,0,0,0,0
1.620299,0,0,0,0
1.622196,0,0,0,0
1.623986,0,0,0,0
1.625774,0,0,0,0
1.627567,0,0,0,0
1.629442,0,0,0,0
1.631256,0,0,0,0
1.633051,0,0,0,0
1.634843,0,0,0,0
1.636713,0,0,0,0
1.638522,0,0,0,0
1.640052,0,0,0,0
1.641671,0,0,0,0
1.643287,0,0,0,0
1.645188,0,0,0,0
1.646998,0,0,0,0
1.648581,0,0,0,0
1.650333,0,0,0,0
1.652017,0,0,0,0
1.653765,0,0,0,0
1.655553,0,0,0,0
1.657344,0,0,0,0
1.659133,0,0,0,0
1.660924,0,0,0,0
1.662535,0,0,0,0
1.664282,0,0,0,0
1.666215,0,0,0,0
1.668081,0,0,0,0
1.669867,0,0,0,0
1.671651,0,0,0,0
1.673272,0,0,0,0
1.675033,0,0,0,0
1.676829,0,0,0,0
1.678623,0,0,0,0
1.680411,0,0,0,0
1.682209,0,0,0,0
1.683819,0,0,0,0
1.685655,0,0,0,0
1.687448,0,0,0,0
1.689241,0,0,0,0
1.691033,0,0,0,0
1.692832,0,0,0,0
1.694645,0,0,0,0
1.696436,0,0,0,0
1.698225,0,0,0,0
1.700076,0,0,0,0
1.701843,0,0,0,0
1.703473,0,0,0,0
1.705342,0,0,0,0
1.707163,0,0,0,0
1.708761,0,0,0,0
1.710508,0,0,0,0
1.712299,0,0,0,0
1.714242,0,0,0,0
1.716129,0,0,0,0
1.717921,0,0,0,0
1.719714,0,0,0,0
1.721508,0,0,0,0
1.723300,0,0,0,0
1.725096,0,0,0,0
1.726709,0,0,0,0
1.728460,0,0,0,0
1.730257,0,0,0,0
1.732126,0,0,0,0
1.733917,0,0,0,0
1.735709,0,0,0,0
1.737524,0,0,0,0
1.739317,0,0,0,0
1.741113,0,0,0,0
1.742907,0,0,0,0
1.744696,0,0,0,0
1.746404,0,0,0,0
1.748039,0,0,0,0
1.749785,0,0,0,0
1.751577,0,0,0,0
1.753370,0,0,0,0
1.755163,0,0,0,0
1.756959,0,0,0,0
1.758776,0,0,0,0
1.760399,0,0,0,0
1.762070,0,0,0,0
1.763542,0,0,0,0
1.765144,0,0,0,0
1.766684,0,0,0,0
1.768215,0,0,0,0
1.769761,0,0,0,0
1.771505,0,0,0,0
1.773285,0,0,0,0
1.774867,0,0,0,0
1.776537,0,0,0,0
1.779932,0,0,0,0
1.782448,0,0,0,0
1.783993,0,0,0,0
1.785529,0,0,0,0
1.787063,0,0,0,0
