elapsed_s,TSE_MVC_STALL_VPC,TSE_VPC_STARVE_TSE,TSE_WORKING_CYCLE_L0
1.549546,0,0,0
1.551059,0,0,0
1.552774,0,0,0
1.554233,0,0,0
1.555744,0,0,0
1.557318,0,0,0
1.558802,0,0,0
1.560334,0,0,0
1.561983,0,0,0
1.563671,0,0,0
1.565182,0,0,0
1.566642,0,0,0
1.568284,0,0,0
1.569984,0,0,0
1.571520,0,0,0
1.573255,0,0,0
1.574992,0,0,0
1.577529,0,0,0
1.579012,0,0,0
1.580588,0,0,0
1.582202,0,0,0
1.583729,0,0,0
1.585511,0,0,0
1.587183,0,0,0
1.588919,0,0,0
1.590552,0,0,0
1.592010,0,0,0
1.593615,0,0,0
1.595239,0,0,0
1.596764,0,0,0
1.598233,0,0,0
1.599645,0,0,0
1.601066,0,0,0
1.602471,0,0,0
1.603966,0,0,0
1.605401,0,0,0
1.607056,0,0,0
1.608611,0,0,0
1.610072,0,0,0
1.611582,0,0,0
1.613002,0,0,0
1.614534,0,0,0
1.616043,0,0,0
1.617538,0,0,0
1.619039,0,0,0
1.620649,0,0,0
1.622250,0,0,0
1.624279,0,0,0
1.626056,0,0,0
1.627744,0,0,0
1.629343,0,0,0
1.630921,0,0,0
1.632592,0,0,0
1.634231,0,0,0
1.637432,0,0,0
1.639326,0,0,0
1.641030,0,0,0
1.642608,0,0,0
1.644384,0,0,0
1.647161,0,0,0
1.648922,0,0,0
1.650590,0,0,0
1.652160,0,0,0
1.653764,0,0,0
1.655275,0,0,0
1.656823,0,0,0
1.658391,0,0,0
1.659979,0,0,0
1.661489,0,0,0
1.662998,0,0,0
1.664506,0,0,0
1.666039,0,0,0
1.667559,0,0,0
1.669147,0,0,0
1.670680,0,0,0
1.672198,0,0,0
1.673834,0,0,0
1.675559,0,0,0
1.677417,0,0,0
1.679178,0,0,0
1.680873,0,0,0
1.682568,0,0,0
1.684370,0,0,0
1.686264,0,0,0
1.688035,0,0,0
1.689805,0,0,0
1.691610,0,0,0
1.693185,0,0,0
1.694734,0,0,0
1.696258,0,0,0
1.697783,0,0,0
1.699301,0,0,0
1.700823,0,0,0
1.702364,0,0,0
1.704088,0,0,0
1.705811,0,0,0
1.707543,0,0,0
1.709403,0,0,0
1.711180,0,0,0
1.712977,0,0,0
1.714752,0,0,0
1.716607,0,0,0
1.718383,0,0,0
1.720155,0,0,0
1.722079,0,0,0
1.723749,0,0,0
1.725486,0,0,0
1.727262,0,0,0
1.729040,0,0,0
1.730813,0,0,0
1.732668,0,0,0
1.734462,0,0,0
1.736234,0,0,0
1.738005,0,0,0
1.739839,0,0,0
1.741551,0,0,0
1.743164,0,0,0
1.745015,0,0,0
1.746823,0,0,0
1.748416,0,0,0
1.750162,0,0,0
1.751936,0,0,0
1.753709,0,0,0
1.755506,0,0,0
1.757366,0,0,0
1.759140,0,0,0
1.760917,0,0,0
1.762691,0,0,0
1.764689,0,0,0
1.766218,0,0,0
1.767954,0,0,0
1.769729,0,0,0
1.771503,0,0,0
1.773363,0,0,0
1.775139,0,0,0
1.776936,0,0,0
1.778712,0,0,0
1.780722,0,0,0
1.782509,0,0,0
1.784279,0,0,0
1.786056,0,0,0
1.787648,0,0,0
1.789411,0,0,0
1.791185,0,0,0
1.792964,0,0,0
1.794739,0,0,0
1.796593,0,0,0
1.798373,0,0,0
1.800128,0,0,0
1.801915,0,0,0
1.803433,0,0,0
1.805022,0,0,0
1.806750,0,0,0
1.808341,0,0,0
1.809870,0,0,0
1.811390,0,0,0
1.813200,0,0,0
1.814976,0,0,0
1.816753,0,0,0
1.818548,0,0,0
1.820399,0,0,0
1.822182,0,0,0
1.823952,0,0,0
1.825725,0,0,0
1.827501,0,0,0
1.829181,0,0,0
1.830916,0,0,0
1.832765,0,0,0
1.834540,0,0,0
1.836389,0,0,0
1.838174,0,0,0
1.839967,0,0,0
1.841741,0,0,0
1.843516,0,0,0
1.845375,0,0,0
1.847150,0,0,0
1.848928,0,0,0
1.850525,0,0,0
1.852336,0,0,0
1.853897,0,0,0
1.855630,0,0,0
1.857407,0,0,0
