elapsed_s,TSE_FE_BV_STALLS_DUETO_BR,TSE_BE_STALL_CYCLES_LRZ_PRIM,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1
0.587394,0,0,0,0
0.589196,0,0,0,0
0.590854,0,0,0,0
0.592496,0,0,0,0
0.594103,0,0,0,0
0.595647,0,0,0,0
0.597182,0,0,0,0
0.598714,0,0,0,0
0.600256,0,0,0,0
0.601995,0,0,0,0
0.603801,0,0,0,0
0.605517,0,0,0,0
0.607082,0,0,0,0
0.608698,0,0,0,0
0.610434,0,0,0,0
0.612223,0,0,0,0
0.614011,0,0,0,0
0.615729,0,0,0,0
0.617720,0,0,0,0
0.619258,0,0,0,0
0.620797,0,0,0,0
0.622331,0,0,0,0
0.623932,0,0,0,0
0.625676,0,0,0,0
0.627462,0,0,0,0
0.629062,0,0,0,0
0.630772,0,0,0,0
0.632579,0,0,0,0
0.634244,0,0,0,0
0.635855,0,0,0,0
0.637394,0,0,0,0
0.638929,0,0,0,0
0.640557,0,0,0,0
0.642088,0,0,0,0
0.643617,0,0,0,0
0.645353,0,0,0,0
0.647128,0,0,0,0
0.648637,0,0,0,0
0.650650,0,0,0,0
0.652321,0,0,0,0
0.653868,0,0,0,0
0.655693,0,0,0,0
0.657419,0,0,0,0
0.659166,0,0,0,0
0.660959,0,0,0,0
0.662770,0,0,0,0
0.664567,0,0,0,0
0.666361,0,0,0,0
0.668315,0,0,0,0
0.670118,0,0,0,0
0.671985,0,0,0,0
0.673803,0,0,0,0
0.675584,0,0,0,0
0.677375,0,0,0,0
0.679164,0,0,0,0
0.680676,0,0,0,0
0.682218,0,0,0,0
0.683771,0,0,0,0
0.685374,0,0,0,0
0.686904,0,0,0,0
0.688423,0,0,0,0
0.689909,0,0,0,0
0.691406,0,0,0,0
0.692890,0,0,0,0
0.694391,0,0,0,0
0.695949,0,0,0,0
0.697488,0,0,0,0
0.699178,0,0,0,0
0.700973,0,0,0,0
0.702766,0,0,0,0
0.704561,0,0,0,0
0.706359,0,0,0,0
0.708133,0,0,0,0
0.709891,0,0,0,0
0.711475,0,0,0,0
0.713335,0,0,0,0
0.714938,0,0,0,0
0.716879,0,0,0,0
0.718356,0,0,0,0
0.719889,0,0,0,0
0.721363,0,0,0,0
0.722830,0,0,0,0
0.724494,0,0,0,0
0.726205,0,0,0,0
0.727997,0,0,0,0
0.729717,0,0,0,0
0.731425,0,0,0,0
0.733137,0,0,0,0
0.734850,0,0,0,0
0.736565,0,0,0,0
0.738116,0,0,0,0
0.739864,0,0,0,0
0.741660,0,0,0,0
0.743529,0,0,0,0
0.745320,0,0,0,0
0.747111,0,0,0,0
0.748727,0,0,0,0
0.750466,0,0,0,0
0.752426,0,0,0,0
0.753963,0,0,0,0
0.755722,0,0,0,0
0.757604,0,0,0,0
0.759490,0,0,0,0
0.761282,0,0,0,0
0.763073,0,0,0,0
0.764865,0,0,0,0
0.766751,0,0,0,0
0.768628,0,0,0,0
0.770426,0,0,0,0
0.771981,0,0,0,0
0.773583,0,0,0,0
0.775115,0,0,0,0
0.776671,0,0,0,0
0.778410,0,0,0,0
0.780199,0,0,0,0
0.781871,0,0,0,0
0.783502,0,0,0,0
0.785251,0,0,0,0
0.787043,0,0,0,0
0.788837,0,0,0,0
0.790629,0,0,0,0
0.792243,0,0,0,0
0.794056,0,0,0,0
0.795845,0,0,0,0
0.797642,0,0,0,0
0.799509,0,0,0,0
0.801299,0,0,0,0
0.803111,0,0,0,0
0.804907,0,0,0,0
0.806699,0,0,0,0
0.808496,0,0,0,0
0.810288,0,0,0,0
0.812076,0,0,0,0
0.813792,0,0,0,0
0.815401,0,0,0,0
0.817134,0,0,0,0
0.818927,0,0,0,0
0.820776,0,0,0,0
0.822572,0,0,0,0
0.824184,0,0,0,0
0.825917,0,0,0,0
0.827689,0,0,0,0
0.829482,0,0,0,0
0.831018,0,0,0,0
0.832734,0,0,0,0
0.834509,0,0,0,0
0.836305,0,0,0,0
0.838096,0,0,0,0
0.839962,0,0,0,0
0.841557,0,0,0,0
0.843102,0,0,0,0
0.844659,0,0,0,0
0.846403,0,0,0,0
0.848276,0,0,0,0
0.850066,0,0,0,0
0.851853,0,0,0,0
0.853650,0,0,0,0
0.855538,0,0,0,0
0.857331,0,0,0,0
0.859124,0,0,0,0
0.860919,0,0,0,0
0.863082,0,0,0,0
0.864798,0,0,0,0
0.866342,0,0,0,0
0.867874,0,0,0,0
0.869548,0,0,0,0
0.871072,0,0,0,0
0.872680,0,0,0,0
0.874422,0,0,0,0
0.876216,0,0,0,0
0.878193,0,0,0,0
0.879873,0,0,0,0
0.881588,0,0,0,0
0.883296,0,0,0,0
0.885011,0,0,0,0
0.886708,0,0,0,0
0.888255,0,0,0,0
0.889794,0,0,0,0
0.891610,0,0,0,0
0.893149,0,0,0,0
0.894846,0,0,0,0
0.896556,0,0,0,0
0.898081,0,0,0,0
0.899588,0,0,0,0
0.901331,0,0,0,0
0.903125,0,0,0,0
0.904843,0,0,0,0
0.906430,0,0,0,0
0.908326,0,0,0,0
0.909934,0,0,0,0
0.911556,0,0,0,0
0.913300,0,0,0,0
0.915090,0,0,0,0
0.916881,0,0,0,0
0.918671,0,0,0,0
0.920282,0,0,0,0
0.922026,0,0,0,0
0.923988,0,0,0,0
0.925786,0,0,0,0
0.927648,0,0,0,0
0.929231,0,0,0,0
0.930993,0,0,0,0
0.932785,0,0,0,0
0.934574,0,0,0,0
0.936363,0,0,0,0
0.938149,0,0,0,0
0.940471,0,0,0,0
0.942076,0,0,0,0
0.943902,0,0,0,0
0.945690,0,0,0,0
0.947464,0,0,0,0
0.949277,0,0,0,0
0.950959,0,0,0,0
0.952711,0,0,0,0
0.954341,0,0,0,0
0.956093,0,0,0,0
0.957898,0,0,0,0
0.959564,0,0,0,0
0.961316,0,0,0,0
0.962928,0,0,0,0
0.964681,0,0,0,0
0.966474,0,0,0,0
0.968271,0,0,0,0
0.970066,0,0,0,0
0.971855,0,0,0,0
0.973475,0,0,0,0
0.975226,0,0,0,0
0.976743,0,0,0,0
0.978494,0,0,0,0
0.980290,0,0,0,0
0.982081,0,0,0,0
0.983968,0,0,0,0
0.985770,0,0,0,0
0.987559,0,0,0,0
0.989351,0,0,0,0
0.991143,0,0,0,0
0.992660,0,0,0,0
0.994433,0,0,0,0
0.996228,0,0,0,0
0.998022,0,0,0,0
0.999885,0,0,0,0
1.001681,0,0,0,0
1.003472,0,0,0,0
1.005080,0,0,0,0
1.006816,0,0,0,0
1.008601,0,0,0,0
1.010363,0,0,0,0
1.011906,0,0,0,0
1.013442,0,0,0,0
1.014975,0,0,0,0
1.016596,0,0,0,0
1.018336,0,0,0,0
1.020124,0,0,0,0
1.021710,0,0,0,0
1.023537,0,0,0,0
1.025327,0,0,0,0
1.027137,0,0,0,0
1.028927,0,0,0,0
1.030713,0,0,0,0
1.032285,0,0,0,0
1.033978,0,0,0,0
1.035712,0,0,0,0
1.037581,0,0,0,0
1.039406,0,0,0,0
1.041196,0,0,0,0
1.042986,0,0,0,0
1.044835,0,0,0,0
1.046632,0,0,0,0
1.048263,0,0,0,0
1.050014,0,0,0,0
1.051803,0,0,0,0
1.053537,0,0,0,0
1.055285,0,0,0,0
1.057087,0,0,0,0
1.058701,0,0,0,0
1.060457,0,0,0,0
1.062251,0,0,0,0
1.064119,0,0,0,0
1.065710,0,0,0,0
1.067443,0,0,0,0
1.069122,0,0,0,0
1.070742,0,0,0,0
1.072600,0,0,0,0
1.074387,0,0,0,0
1.076255,0,0,0,0
1.078044,0,0,0,0
1.079928,0,0,0,0
1.081727,0,0,0,0
1.083514,0,0,0,0
1.085305,0,0,0,0
1.087097,0,0,0,0
1.088614,0,0,0,0
1.090385,0,0,0,0
1.092316,0,0,0,0
1.093987,0,0,0,0
1.095548,0,0,0,0
1.097292,0,0,0,0
1.099083,0,0,0,0
1.100717,0,0,0,0
1.102399,0,0,0,0
1.104245,0,0,0,0
1.105948,0,0,0,0
1.107612,0,0,0,0
1.109283,0,0,0,0
1.111650,0,0,0,0
1.115662,0,0,0,0
1.117226,0,0,0,0
1.118791,0,0,0,0
1.121108,0,0,0,0
1.122650,0,0,0,0
1.124194,0,0,0,0
1.125755,0,0,0,0
1.127354,0,0,0,0
1.128876,0,0,0,0
1.130597,0,0,0,0
1.132141,0,0,0,0
1.133762,0,0,0,0
1.135356,0,0,0,0
1.136878,0,0,0,0
1.138606,0,0,0,0
1.140573,0,0,0,0
1.142378,0,0,0,0
1.144123,0,0,0,0
1.145924,0,0,0,0
1.147712,0,0,0,0
1.149694,0,0,0,0
1.151565,0,0,0,0
1.153165,0,0,0,0
1.154795,0,0,0,0
1.156580,0,0,0,0
1.158371,0,0,0,0
1.160240,0,0,0,0
1.162033,0,0,0,0
1.163640,0,0,0,0
1.165187,0,0,0,0
1.166932,0,0,0,0
1.168726,0,0,0,0
1.170840,0,0,0,0
1.172410,0,0,0,0
1.174004,0,0,0,0
1.175607,0,0,0,0
1.177135,0,0,0,0
1.178661,0,0,0,0
1.180580,0,0,0,0
1.182352,0,0,0,0
1.184019,0,0,0,0
1.185574,0,0,0,0
1.187302,0,0,0,0
1.189016,0,0,0,0
1.190652,0,0,0,0
1.192396,0,0,0,0
1.193905,0,0,0,0
1.195652,0,0,0,0
1.197387,0,0,0,0
1.199137,0,0,0,0
1.200849,0,0,0,0
1.202589,0,0,0,0
1.204379,0,0,0,0
1.206148,0,0,0,0
1.207937,0,0,0,0
1.209652,0,0,0,0
1.211357,0,0,0,0
1.213068,0,0,0,0
1.214833,0,0,0,0
1.216745,0,0,0,0
1.218436,0,0,0,0
1.220130,0,0,0,0
1.222033,0,0,0,0
1.223791,0,0,0,0
1.226015,0,0,0,0
1.227709,0,0,0,0
1.229327,0,0,0,0
1.231032,0,0,0,0
1.232913,0,0,0,0
1.234504,0,0,0,0
1.236251,0,0,0,0
1.238041,0,0,0,0
1.239926,0,0,0,0
1.241719,0,0,0,0
1.243510,0,0,0,0
1.245303,0,0,0,0
1.247080,0,0,0,0
1.248685,0,0,0,0
1.250704,0,0,0,0
1.252563,0,0,0,0
1.254456,0,0,0,0
1.256254,0,0,0,0
1.258048,0,0,0,0
1.259839,0,0,0,0
1.261456,0,0,0,0
1.263190,0,0,0,0
1.264872,0,0,0,0
1.266622,0,0,0,0
1.268419,0,0,0,0
1.270214,0,0,0,0
1.272102,0,0,0,0
1.273704,0,0,0,0
1.275451,0,0,0,0
1.277244,0,0,0,0
1.279036,0,0,0,0
1.280913,0,0,0,0
1.282725,0,0,0,0
1.284518,0,0,0,0
1.286312,0,0,0,0
1.288336,0,0,0,0
1.290136,0,0,0,0
1.291928,0,0,0,0
1.293538,0,0,0,0
1.295286,0,0,0,0
1.296889,0,0,0,0
1.298638,0,0,0,0
1.300433,0,0,0,0
1.302225,0,0,0,0
1.304116,0,0,0,0
1.305779,0,0,0,0
1.307513,0,0,0,0
1.309170,0,0,0,0
1.310714,0,0,0,0
1.312466,0,0,0,0
1.314293,0,0,0,0
1.316085,0,0,0,0
1.317688,0,0,0,0
1.319510,0,0,0,0
1.321303,0,0,0,0
1.324079,0,0,0,0
1.325840,0,0,0,0
1.327456,0,0,0,0
1.329005,0,0,0,0
1.330845,0,0,0,0
1.332384,0,0,0,0
1.333917,0,0,0,0
1.335516,0,0,0,0
1.337272,0,0,0,0
1.339062,0,0,0,0
1.340854,0,0,0,0
1.342642,0,0,0,0
1.344436,0,0,0,0
1.346226,0,0,0,0
1.347833,0,0,0,0
1.349519,0,0,0,0
1.351260,0,0,0,0
1.353060,0,0,0,0
1.354646,0,0,0,0
1.356217,0,0,0,0
1.357973,0,0,0,0
1.359858,0,0,0,0
1.361658,0,0,0,0
1.363450,0,0,0,0
1.365242,0,0,0,0
1.367023,0,0,0,0
1.368685,0,0,0,0
1.370456,0,0,0,0
1.372220,0,0,0,0
1.373819,0,0,0,0
1.375640,0,0,0,0
1.377227,0,0,0,0
1.378977,0,0,0,0
1.380790,0,0,0,0
1.382581,0,0,0,0
1.384376,0,0,0,0
1.386166,0,0,0,0
1.387950,0,0,0,0
1.389538,0,0,0,0
1.391097,0,0,0,0
1.392922,0,0,0,0
1.394711,0,0,0,0
1.396505,0,0,0,0
1.398294,0,0,0,0
1.400312,0,0,0,0
1.402128,0,0,0,0
1.403915,0,0,0,0
1.405718,0,0,0,0
1.407584,0,0,0,0
1.409375,0,0,0,0
1.411168,0,0,0,0
1.412783,0,0,0,0
1.414532,0,0,0,0
1.416325,0,0,0,0
1.418118,0,0,0,0
1.419914,0,0,0,0
1.421714,0,0,0,0
1.423604,0,0,0,0
1.425399,0,0,0,0
1.427177,0,0,0,0
1.428760,0,0,0,0
1.430733,0,0,0,0
1.432585,0,0,0,0
1.434292,0,0,0,0
1.436042,0,0,0,0
1.437838,0,0,0,0
1.439510,0,0,0,0
1.441265,0,0,0,0
1.443059,0,0,0,0
1.444876,0,0,0,0
1.446670,0,0,0,0
1.448467,0,0,0,0
1.450259,0,0,0,0
1.452049,0,0,0,0
1.453854,0,0,0,0
1.455542,0,0,0,0
1.457291,0,0,0,0
1.459083,0,0,0,0
1.460878,0,0,0,0
1.462673,0,0,0,0
1.464472,0,0,0,0
1.466285,0,0,0,0
1.468076,0,0,0,0
1.469782,0,0,0,0
1.471607,0,0,0,0
1.473401,0,0,0,0
1.475195,0,0,0,0
1.476813,0,0,0,0
1.478566,0,0,0,0
1.480359,0,0,0,0
1.482154,0,0,0,0
1.483944,0,0,0,0
1.485540,0,0,0,0
1.487088,0,0,0,0
1.488699,0,0,0,0
1.490559,0,0,0,0
1.492414,0,0,0,0
1.494302,0,0,0,0
1.496380,0,0,0,0
1.497975,0,0,0,0
1.499723,0,0,0,0
1.501606,0,0,0,0
1.503477,0,0,0,0
1.505272,0,0,0,0
1.507064,0,0,0,0
1.508879,0,0,0,0
1.510673,0,0,0,0
1.512469,0,0,0,0
1.514264,0,0,0,0
1.516055,0,0,0,0
1.517854,0,0,0,0
1.519546,0,0,0,0
1.521301,0,0,0,0
1.523093,0,0,0,0
1.524888,0,0,0,0
1.526684,0,0,0,0
1.528481,0,0,0,0
1.530297,0,0,0,0
1.532088,0,0,0,0
1.533803,0,0,0,0
1.535630,0,0,0,0
1.537423,0,0,0,0
1.539216,0,0,0,0
1.540832,0,0,0,0
1.542587,0,0,0,0
1.544387,0,0,0,0
1.546165,0,0,0,0
1.547942,0,0,0,0
1.549594,0,0,0,0
1.551147,0,0,0,0
1.553128,0,0,0,0
1.554826,0,0,0,0
1.556388,0,0,0,0
1.557939,0,0,0,0
1.559548,0,0,0,0
1.561085,0,0,0,0
1.562634,0,0,0,0
1.564247,0,0,0,0
1.565992,0,0,0,0
1.567862,0,0,0,0
1.569664,0,0,0,0
1.571449,0,0,0,0
1.573189,0,0,0,0
1.574919,0,0,0,0
1.576713,0,0,0,0
1.578506,0,0,0,0
1.580294,0,0,0,0
1.582072,0,0,0,0
1.583751,0,0,0,0
1.585458,0,0,0,0
1.587048,0,0,0,0
1.588588,0,0,0,0
1.590121,0,0,0,0
1.591721,0,0,0,0
1.593344,0,0,0,0
1.594888,0,0,0,0
1.596632,0,0,0,0
1.598427,0,0,0,0
1.600299,0,0,0,0
1.601893,0,0,0,0
1.603643,0,0,0,0
1.605367,0,0,0,0
1.607110,0,0,0,0
1.608771,0,0,0,0
1.610602,0,0,0,0
1.612390,0,0,0,0
1.614419,0,0,0,0
1.616027,0,0,0,0
1.617782,0,0,0,0
1.619568,0,0,0,0
1.621357,0,0,0,0
1.623146,0,0,0,0
1.625020,0,0,0,0
1.626629,0,0,0,0
1.628381,0,0,0,0
1.630173,0,0,0,0
1.632039,0,0,0,0
1.633838,0,0,0,0
1.635626,0,0,0,0
1.637422,0,0,0,0
1.639172,0,0,0,0
1.641046,0,0,0,0
1.642833,0,0,0,0
1.644625,0,0,0,0
1.646415,0,0,0,0
1.648100,0,0,0,0
1.649855,0,0,0,0
1.651449,0,0,0,0
1.653207,0,0,0,0
1.655003,0,0,0,0
1.656880,0,0,0,0
1.658694,0,0,0,0
1.660490,0,0,0,0
1.662285,0,0,0,0
1.664311,0,0,0,0
1.666101,0,0,0,0
1.667878,0,0,0,0
1.669530,0,0,0,0
1.671101,0,0,0,0
1.673057,0,0,0,0
1.674882,0,0,0,0
1.676680,0,0,0,0
1.678475,0,0,0,0
1.680084,0,0,0,0
1.681843,0,0,0,0
1.683634,0,0,0,0
1.685430,0,0,0,0
1.687223,0,0,0,0
1.689102,0,0,0,0
1.690715,0,0,0,0
1.692473,0,0,0,0
1.694268,0,0,0,0
1.696136,0,0,0,0
1.697977,0,0,0,0
1.699518,0,0,0,0
1.701281,0,0,0,0
1.703077,0,0,0,0
1.704903,0,0,0,0
1.706697,0,0,0,0
1.708493,0,0,0,0
1.710272,0,0,0,0
1.711949,0,0,0,0
1.713754,0,0,0,0
1.715545,0,0,0,0
1.717339,0,0,0,0
1.719133,0,0,0,0
1.721011,0,0,0,0
1.722825,0,0,0,0
1.724620,0,0,0,0
1.726399,0,0,0,0
1.728416,0,0,0,0
1.730061,0,0,0,0
1.731599,0,0,0,0
1.733147,0,0,0,0
1.734890,0,0,0,0
1.736686,0,0,0,0
1.738658,0,0,0,0
1.740350,0,0,0,0
1.742171,0,0,0,0
1.743931,0,0,0,0
1.745472,0,0,0,0
1.747005,0,0,0,0
1.748540,0,0,0,0
1.750074,0,0,0,0
1.751682,0,0,0,0
1.753425,0,0,0,0
1.755047,0,0,0,0
1.756705,0,0,0,0
1.758488,0,0,0,0
1.760285,0,0,0,0
1.762076,0,0,0,0
1.763866,0,0,0,0
1.765682,0,0,0,0
1.767907,0,0,0,0
1.769603,0,0,0,0
1.771143,0,0,0,0
1.772667,0,0,0,0
1.774193,0,0,0,0
1.775800,0,0,0,0
1.777810,0,0,0,0
1.779381,0,0,0,0
1.780912,0,0,0,0
1.782358,0,0,0,0
1.783846,0,0,0,0
1.785389,0,0,0,0
1.786827,0,0,0,0
1.788340,0,0,0,0
1.789779,0,0,0,0
1.791338,0,0,0,0
1.793474,0,0,0,0
1.796594,0,0,0,0
1.798208,0,0,0,0
1.800036,0,0,0,0
1.801638,0,0,0,0
