elapsed_s,TSE_SETUP_FDP3_2_WORKING_CYCLE_L3,TSE_SETUP_FDP3_3_WORKING_CYCLE_L3,TSE_SETUP_FDP3_4_WORKING_CYCLE_L3,TSE_SETUP_FDP3_5_WORKING_CYCLE_L3
1.084231,0,0,0,0
1.086097,0,0,0,0
1.087833,0,0,0,0
1.089580,0,0,0,0
1.091392,0,0,0,0
1.093184,0,0,0,0
1.094980,0,0,0,0
1.096769,0,0,0,0
1.098713,0,0,0,0
1.100505,0,0,0,0
1.102192,0,0,0,0
1.104028,0,0,0,0
1.105801,0,0,0,0
1.107380,0,0,0,0
1.109127,0,0,0,0
1.110925,0,0,0,0
1.112721,0,0,0,0
1.114495,0,0,0,0
1.116190,0,0,0,0
1.118244,0,0,0,0
1.119911,0,0,0,0
1.121457,0,0,0,0
1.123015,0,0,0,0
1.124553,0,0,0,0
1.126157,0,0,0,0
1.127823,0,0,0,0
1.129561,0,0,0,0
1.131353,0,0,0,0
1.133145,0,0,0,0
1.134761,0,0,0,0
1.136511,0,0,0,0
1.138301,0,0,0,0
1.140096,0,0,0,0
1.141959,0,0,0,0
1.143748,0,0,0,0
1.145558,0,0,0,0
1.147351,0,0,0,0
1.149141,0,0,0,0
1.150936,0,0,0,0
1.152728,0,0,0,0
1.154516,0,0,0,0
1.156140,0,0,0,0
1.157683,0,0,0,0
1.159452,0,0,0,0
1.161243,0,0,0,0
1.163036,0,0,0,0
1.164827,0,0,0,0
1.166514,0,0,0,0
1.168268,0,0,0,0
1.170053,0,0,0,0
1.171637,0,0,0,0
1.173368,0,0,0,0
1.175028,0,0,0,0
1.176799,0,0,0,0
1.178544,0,0,0,0
1.180500,0,0,0,0
1.182164,0,0,0,0
1.184086,0,0,0,0
1.185730,0,0,0,0
1.187310,0,0,0,0
1.189056,0,0,0,0
1.190851,0,0,0,0
1.192641,0,0,0,0
1.194429,0,0,0,0
1.196214,0,0,0,0
1.197890,0,0,0,0
1.199567,0,0,0,0
1.201150,0,0,0,0
1.202699,0,0,0,0
1.204244,0,0,0,0
1.205850,0,0,0,0
1.207390,0,0,0,0
1.208940,0,0,0,0
1.210683,0,0,0,0
1.212474,0,0,0,0
1.214321,0,0,0,0
1.216521,0,0,0,0
1.218376,0,0,0,0
1.220076,0,0,0,0
1.221616,0,0,0,0
1.223233,0,0,0,0
1.224769,0,0,0,0
1.226305,0,0,0,0
1.228049,0,0,0,0
1.229914,0,0,0,0
