elapsed_s,TP_RESERVED_108,TP_RESERVED_109,TP_RESERVED_110,TP_RESERVED_111,TP_RESERVED_112,TP_RESERVED_113,TP_RESERVED_114,TP_RESERVED_115,TP_RESERVED_116,TP_RESERVED_117,TP_RESERVED_118,TP_RESERVED_119
0.001097,0,0,0,0,0,0,0,0,0,0,0,0
0.002740,0,0,0,0,0,0,0,0,0,0,0,0
0.004419,0,0,0,0,0,0,0,0,0,0,0,0
0.006030,0,0,0,0,0,0,0,0,0,0,0,0
0.007752,0,0,0,0,0,0,0,0,0,0,0,0
0.009416,0,0,0,0,0,0,0,0,0,0,0,0
0.011025,0,0,0,0,0,0,0,0,0,0,0,0
0.012630,0,0,0,0,0,0,0,0,0,0,0,0
0.014236,0,0,0,0,0,0,0,0,0,0,0,0
0.016005,0,0,0,0,0,0,0,0,0,0,0,0
0.017594,0,0,0,0,0,0,0,0,0,0,0,0
0.019220,0,0,0,0,0,0,0,0,0,0,0,0
0.020769,0,0,0,0,0,0,0,0,0,0,0,0
0.022298,0,0,0,0,0,0,0,0,0,0,0,0
0.024132,0,0,0,0,0,0,0,0,0,0,0,0
0.025759,0,0,0,0,0,0,0,0,0,0,0,0
0.027338,0,0,0,0,0,0,0,0,0,0,0,0
0.028868,0,0,0,0,0,0,0,0,0,0,0,0
0.030511,0,0,0,0,0,0,0,0,0,0,0,0
0.032128,0,0,0,0,0,0,0,0,0,0,0,0
0.033661,0,0,0,0,0,0,0,0,0,0,0,0
0.035261,0,0,0,0,0,0,0,0,0,0,0,0
0.036787,0,0,0,0,0,0,0,0,0,0,0,0
0.038255,0,0,0,0,0,0,0,0,0,0,0,0
0.039864,0,0,0,0,0,0,0,0,0,0,0,0
0.041332,0,0,0,0,0,0,0,0,0,0,0,0
0.042856,0,0,0,0,0,0,0,0,0,0,0,0
0.044325,0,0,0,0,0,0,0,0,0,0,0,0
0.045844,0,0,0,0,0,0,0,0,0,0,0,0
0.047311,0,0,0,0,0,0,0,0,0,0,0,0
0.048786,0,0,0,0,0,0,0,0,0,0,0,0
0.050255,0,0,0,0,0,0,0,0,0,0,0,0
0.051801,0,0,0,0,0,0,0,0,0,0,0,0
0.053199,0,0,0,0,0,0,0,0,0,0,0,0
0.054670,0,0,0,0,0,0,0,0,0,0,0,0
0.056009,0,0,0,0,0,0,0,0,0,0,0,0
0.057346,0,0,0,0,0,0,0,0,0,0,0,0
0.058681,0,0,0,0,0,0,0,0,0,0,0,0
0.060125,0,0,0,0,0,0,0,0,0,0,0,0
0.061475,0,0,0,0,0,0,0,0,0,0,0,0
0.062817,0,0,0,0,0,0,0,0,0,0,0,0
0.064172,0,0,0,0,0,0,0,0,0,0,0,0
0.065510,0,0,0,0,0,0,0,0,0,0,0,0
0.066946,0,0,0,0,0,0,0,0,0,0,0,0
0.068335,0,0,0,0,0,0,0,0,0,0,0,0
0.069730,0,0,0,0,0,0,0,0,0,0,0,0
0.070988,0,0,0,0,0,0,0,0,0,0,0,0
0.072377,0,0,0,0,0,0,0,0,0,0,0,0
0.073766,0,0,0,0,0,0,0,0,0,0,0,0
0.075213,0,0,0,0,0,0,0,0,0,0,0,0
0.076597,0,0,0,0,0,0,0,0,0,0,0,0
0.077981,0,0,0,0,0,0,0,0,0,0,0,0
0.079366,0,0,0,0,0,0,0,0,0,0,0,0
0.081077,0,0,0,0,0,0,0,0,0,0,0,0
0.082314,0,0,0,0,0,0,0,0,0,0,0,0
0.083577,0,0,0,0,0,0,0,0,0,0,0,0
0.084814,0,0,0,0,0,0,0,0,0,0,0,0
0.086050,0,0,0,0,0,0,0,0,0,0,0,0
0.087286,0,0,0,0,0,0,0,0,0,0,0,0
0.088531,0,0,0,0,0,0,0,0,0,0,0,0
0.089768,0,0,0,0,0,0,0,0,0,0,0,0
0.091014,0,0,0,0,0,0,0,0,0,0,0,0
0.092250,0,0,0,0,0,0,0,0,0,0,0,0
0.093488,0,0,0,0,0,0,0,0,0,0,0,0
0.094751,0,0,0,0,0,0,0,0,0,0,0,0
0.096132,0,0,0,0,0,0,0,0,0,0,0,0
0.097529,0,0,0,0,0,0,0,0,0,0,0,0
0.098916,0,0,0,0,0,0,0,0,0,0,0,0
0.100306,0,0,0,0,0,0,0,0,0,0,0,0
0.101690,0,0,0,0,0,0,0,0,0,0,0,0
0.103072,0,0,0,0,0,0,0,0,0,0,0,0
0.105210,0,0,0,0,0,0,0,0,0,0,0,0
0.106805,0,0,0,0,0,0,0,0,0,0,0,0
0.108254,0,0,0,0,0,0,0,0,0,0,0,0
0.109650,0,0,0,0,0,0,0,0,0,0,0,0
0.111042,0,0,0,0,0,0,0,0,0,0,0,0
0.112429,0,0,0,0,0,0,0,0,0,0,0,0
0.113815,0,0,0,0,0,0,0,0,0,0,0,0
0.115289,0,0,0,0,0,0,0,0,0,0,0,0
0.116682,0,0,0,0,0,0,0,0,0,0,0,0
0.118066,0,0,0,0,0,0,0,0,0,0,0,0
0.119511,0,0,0,0,0,0,0,0,0,0,0,0
0.120968,0,0,0,0,0,0,0,0,0,0,0,0
0.122366,0,0,0,0,0,0,0,0,0,0,0,0
0.123749,0,0,0,0,0,0,0,0,0,0,0,0
0.125133,0,0,0,0,0,0,0,0,0,0,0,0
0.126530,0,0,0,0,0,0,0,0,0,0,0,0
0.127913,0,0,0,0,0,0,0,0,0,0,0,0
0.129296,0,0,0,0,0,0,0,0,0,0,0,0
0.130678,0,0,0,0,0,0,0,0,0,0,0,0
0.132153,0,0,0,0,0,0,0,0,0,0,0,0
0.133591,0,0,0,0,0,0,0,0,0,0,0,0
0.135019,0,0,0,0,0,0,0,0,0,0,0,0
0.136444,0,0,0,0,0,0,0,0,0,0,0,0
0.137878,0,0,0,0,0,0,0,0,0,0,0,0
0.139303,0,0,0,0,0,0,0,0,0,0,0,0
0.140853,0,0,0,0,0,0,0,0,0,0,0,0
0.142523,0,0,0,0,0,0,0,0,0,0,0,0
0.144012,0,0,0,0,0,0,0,0,0,0,0,0
