elapsed_s,TSE_BE_CLIP_PLANES,TSE_BE_EMPTY_BBOX_KILLED_PRIM,TSE_BE_ST1_VP_PARAMS_CACHE_MISS,TSE_BE_ST2_VPORT_VP_PARAMS_CACHE_MISS
0.001092,0,0,0,0
0.002977,0,0,0,0
0.004396,0,0,0,0
0.005814,0,0,0,0
0.007233,0,0,0,0
0.008623,0,0,0,0
0.010047,0,0,0,0
0.011463,0,0,0,0
0.012878,0,0,0,0
0.014358,0,0,0,0
0.015757,0,0,0,0
0.017461,0,0,0,0
0.018890,0,0,0,0
0.020291,0,0,0,0
0.021683,0,0,0,0
0.023076,0,0,0,0
0.024468,0,0,0,0
0.025860,0,0,0,0
0.027254,0,0,0,0
0.028645,0,0,0,0
0.030082,0,0,0,0
0.031465,0,0,0,0
0.032841,0,0,0,0
0.034217,0,0,0,0
0.035593,0,0,0,0
0.036971,0,0,0,0
0.038347,0,0,0,0
0.039732,0,0,0,0
0.041108,0,0,0,0
0.042570,0,0,0,0
0.043948,0,0,0,0
0.045328,0,0,0,0
0.046835,0,0,0,0
0.048289,0,0,0,0
0.049626,0,0,0,0
0.050966,0,0,0,0
0.052306,0,0,0,0
0.053760,0,0,0,0
0.055100,0,0,0,0
0.056456,0,0,0,0
0.057821,0,0,0,0
0.059117,0,0,0,0
0.060409,0,0,0,0
0.061772,0,0,0,0
0.063177,0,0,0,0
0.064482,0,0,0,0
0.065835,0,0,0,0
0.067094,0,0,0,0
0.068350,0,0,0,0
0.069762,0,0,0,0
0.071126,0,0,0,0
0.072381,0,0,0,0
0.073692,0,0,0,0
0.074962,0,0,0,0
0.076218,0,0,0,0
0.077528,0,0,0,0
0.078852,0,0,0,0
0.080154,0,0,0,0
0.081476,0,0,0,0
0.082811,0,0,0,0
0.084109,0,0,0,0
0.085407,0,0,0,0
0.086700,0,0,0,0
0.087990,0,0,0,0
0.089279,0,0,0,0
0.090592,0,0,0,0
0.092145,0,0,0,0
0.093283,0,0,0,0
0.094426,0,0,0,0
0.095563,0,0,0,0
0.096700,0,0,0,0
0.097896,0,0,0,0
0.099083,0,0,0,0
0.100269,0,0,0,0
0.101454,0,0,0,0
0.102538,0,0,0,0
0.103724,0,0,0,0
0.104910,0,0,0,0
0.106325,0,0,0,0
0.107737,0,0,0,0
0.109148,0,0,0,0
0.110567,0,0,0,0
0.111890,0,0,0,0
0.113212,0,0,0,0
0.114554,0,0,0,0
0.115879,0,0,0,0
0.117199,0,0,0,0
0.118588,0,0,0,0
0.119908,0,0,0,0
0.121227,0,0,0,0
0.122548,0,0,0,0
0.123869,0,0,0,0
0.125303,0,0,0,0
0.127198,0,0,0,0
0.128483,0,0,0,0
0.129764,0,0,0,0
0.131123,0,0,0,0
0.132408,0,0,0,0
0.133687,0,0,0,0
0.134966,0,0,0,0
0.136245,0,0,0,0
0.137649,0,0,0,0
0.138928,0,0,0,0
0.140206,0,0,0,0
0.141484,0,0,0,0
0.142907,0,0,0,0
0.144472,0,0,0,0
0.145964,0,0,0,0
0.147389,0,0,0,0
0.148793,0,0,0,0
0.150257,0,0,0,0
0.151650,0,0,0,0
0.153069,0,0,0,0
0.154511,0,0,0,0
0.155898,0,0,0,0
0.157285,0,0,0,0
0.158716,0,0,0,0
0.160115,0,0,0,0
0.161636,0,0,0,0
0.163063,0,0,0,0
0.164583,0,0,0,0
0.166136,0,0,0,0
0.167689,0,0,0,0
0.169241,0,0,0,0
0.170686,0,0,0,0
0.172208,0,0,0,0
0.173636,0,0,0,0
0.175202,0,0,0,0
0.176754,0,0,0,0
0.178307,0,0,0,0
0.179861,0,0,0,0
0.181430,0,0,0,0
0.182983,0,0,0,0
0.184535,0,0,0,0
0.186100,0,0,0,0
0.187596,0,0,0,0
0.188990,0,0,0,0
0.190487,0,0,0,0
0.191888,0,0,0,0
0.193275,0,0,0,0
0.194616,0,0,0,0
0.196132,0,0,0,0
0.197687,0,0,0,0
0.199241,0,0,0,0
0.200793,0,0,0,0
0.202359,0,0,0,0
0.203905,0,0,0,0
0.205618,0,0,0,0
0.207109,0,0,0,0
0.208513,0,0,0,0
0.209905,0,0,0,0
0.211294,0,0,0,0
0.212693,0,0,0,0
0.214083,0,0,0,0
0.215471,0,0,0,0
0.216987,0,0,0,0
0.218540,0,0,0,0
0.220093,0,0,0,0
0.221648,0,0,0,0
0.223261,0,0,0,0
0.224812,0,0,0,0
0.226366,0,0,0,0
0.227921,0,0,0,0
0.229477,0,0,0,0
0.231031,0,0,0,0
0.232583,0,0,0,0
0.234151,0,0,0,0
0.235706,0,0,0,0
0.237258,0,0,0,0
0.238818,0,0,0,0
0.240370,0,0,0,0
0.241926,0,0,0,0
0.243480,0,0,0,0
0.245045,0,0,0,0
0.246544,0,0,0,0
0.248056,0,0,0,0
0.249574,0,0,0,0
0.251129,0,0,0,0
0.252681,0,0,0,0
0.254279,0,0,0,0
0.255845,0,0,0,0
0.257400,0,0,0,0
0.258954,0,0,0,0
0.260506,0,0,0,0
0.262062,0,0,0,0
0.263617,0,0,0,0
0.265168,0,0,0,0
0.266734,0,0,0,0
0.268277,0,0,0,0
0.269854,0,0,0,0
0.271416,0,0,0,0
0.272894,0,0,0,0
0.274312,0,0,0,0
0.275714,0,0,0,0
0.277162,0,0,0,0
0.280165,0,0,0,0
0.281686,0,0,0,0
0.283240,0,0,0,0
0.284791,0,0,0,0
0.286389,0,0,0,0
0.287957,0,0,0,0
0.289513,0,0,0,0
0.291068,0,0,0,0
0.292621,0,0,0,0
0.294176,0,0,0,0
0.295729,0,0,0,0
0.297281,0,0,0,0
0.298851,0,0,0,0
0.300403,0,0,0,0
0.302002,0,0,0,0
0.303555,0,0,0,0
0.305108,0,0,0,0
0.306666,0,0,0,0
0.308218,0,0,0,0
0.309786,0,0,0,0
0.311341,0,0,0,0
0.312894,0,0,0,0
0.314447,0,0,0,0
0.316000,0,0,0,0
0.317557,0,0,0,0
0.319153,0,0,0,0
0.320720,0,0,0,0
0.322273,0,0,0,0
0.323828,0,0,0,0
0.325465,0,0,0,0
0.326993,0,0,0,0
0.328386,0,0,0,0
0.329906,0,0,0,0
0.331473,0,0,0,0
0.333026,0,0,0,0
0.334630,0,0,0,0
0.336183,0,0,0,0
0.337738,0,0,0,0
0.339292,0,0,0,0
0.340843,0,0,0,0
0.342410,0,0,0,0
0.343964,0,0,0,0
0.345519,0,0,0,0
0.347073,0,0,0,0
0.348625,0,0,0,0
0.350223,0,0,0,0
0.351812,0,0,0,0
0.353520,0,0,0,0
0.355069,0,0,0,0
0.356619,0,0,0,0
0.358173,0,0,0,0
0.359725,0,0,0,0
0.361275,0,0,0,0
0.362831,0,0,0,0
0.364394,0,0,0,0
0.365992,0,0,0,0
0.367543,0,0,0,0
0.369094,0,0,0,0
0.370649,0,0,0,0
0.372199,0,0,0,0
0.373753,0,0,0,0
0.375318,0,0,0,0
0.376868,0,0,0,0
0.378420,0,0,0,0
0.379972,0,0,0,0
0.381526,0,0,0,0
0.383122,0,0,0,0
0.384672,0,0,0,0
0.386237,0,0,0,0
0.387790,0,0,0,0
0.389340,0,0,0,0
0.390845,0,0,0,0
0.392237,0,0,0,0
0.393757,0,0,0,0
0.395308,0,0,0,0
0.396870,0,0,0,0
0.398466,0,0,0,0
0.400018,0,0,0,0
0.401572,0,0,0,0
0.403125,0,0,0,0
0.404676,0,0,0,0
0.406227,0,0,0,0
0.407668,0,0,0,0
0.409193,0,0,0,0
0.410771,0,0,0,0
0.412321,0,0,0,0
0.413920,0,0,0,0
0.415472,0,0,0,0
0.417021,0,0,0,0
0.418639,0,0,0,0
0.420190,0,0,0,0
0.421743,0,0,0,0
0.423295,0,0,0,0
0.424845,0,0,0,0
0.426396,0,0,0,0
0.427947,0,0,0,0
0.429513,0,0,0,0
0.431108,0,0,0,0
0.432658,0,0,0,0
0.434210,0,0,0,0
0.435762,0,0,0,0
0.437312,0,0,0,0
0.438727,0,0,0,0
0.440635,0,0,0,0
0.442164,0,0,0,0
0.443717,0,0,0,0
0.445269,0,0,0,0
0.446828,0,0,0,0
0.448380,0,0,0,0
0.449934,0,0,0,0
0.451503,0,0,0,0
0.453054,0,0,0,0
0.454705,0,0,0,0
0.456250,0,0,0,0
0.457670,0,0,0,0
0.459190,0,0,0,0
0.460741,0,0,0,0
0.462349,0,0,0,0
0.463903,0,0,0,0
0.465458,0,0,0,0
0.467009,0,0,0,0
0.468556,0,0,0,0
0.470000,0,0,0,0
0.471548,0,0,0,0
0.473111,0,0,0,0
0.474666,0,0,0,0
0.476216,0,0,0,0
0.477812,0,0,0,0
0.479365,0,0,0,0
