elapsed_s,VFD_ATTR_INFO_FIFO_FULL,VFD_DECODED_ATTRIBUTE_BYTES,VFD_NUM_ATTRIBUTES,VFD_UPPER_SHADER_FIBERS,VFD_LOWER_SHADER_FIBERS,VFD_MODE_0_FIBERS,VFD_MODE_1_FIBERS,VFD_MODE_2_FIBERS
0.138433,0,0,0,0,0,0,0,0
0.139736,0,0,0,0,0,0,0,0
0.141072,0,0,0,0,0,0,0,0
0.142365,0,0,0,0,0,0,0,0
0.143669,0,0,0,0,0,0,0,0
0.144976,0,0,0,0,0,0,0,0
0.146285,0,0,0,0,0,0,0,0
0.147627,0,0,0,0,0,0,0,0
0.148976,0,0,0,0,0,0,0,0
0.150279,0,0,0,0,0,0,0,0
0.151641,0,0,0,0,0,0,0,0
0.152984,0,0,0,0,0,0,0,0
0.154290,0,0,0,0,0,0,0,0
0.155584,0,0,0,0,0,0,0,0
0.156925,0,0,0,0,0,0,0,0
0.158215,0,0,0,0,0,0,0,0
0.159516,0,0,0,0,0,0,0,0
0.161470,0,0,0,0,0,0,0,0
0.162900,0,0,0,0,0,0,0,0
0.164319,0,0,0,0,0,0,0,0
0.165806,0,0,0,0,0,0,0,0
0.167373,0,0,0,0,0,0,0,0
0.168814,0,0,0,0,0,0,0,0
0.170259,0,0,0,0,0,0,0,0
0.171651,0,0,0,0,0,0,0,0
0.173037,0,0,0,0,0,0,0,0
0.174432,0,0,0,0,0,0,0,0
0.175826,0,0,0,0,0,0,0,0
0.177247,0,0,0,0,0,0,0,0
0.178692,0,0,0,0,0,0,0,0
0.180120,0,0,0,0,0,0,0,0
0.181549,0,0,0,0,0,0,0,0
0.182962,0,0,0,0,0,0,0,0
0.184418,0,0,0,0,0,0,0,0
0.185822,0,0,0,0,0,0,0,0
0.187245,0,0,0,0,0,0,0,0
0.188679,0,0,0,0,0,0,0,0
0.190292,0,0,0,0,0,0,0,0
0.191730,0,0,0,0,0,0,0,0
0.193160,0,0,0,0,0,0,0,0
0.194583,0,0,0,0,0,0,0,0
0.195996,0,0,0,0,0,0,0,0
0.197408,0,0,0,0,0,0,0,0
0.198836,0,0,0,0,0,0,0,0
0.200275,0,0,0,0,0,0,0,0
0.201807,0,0,0,0,0,0,0,0
0.203236,0,0,0,0,0,0,0,0
0.204683,0,0,0,0,0,0,0,0
0.206114,0,0,0,0,0,0,0,0
