elapsed_s,VFD_NEVER_COUNT,VFD_BUSY_CYCLES,VFD_STALL_CYCLES_UCHE,VFD_STALL_CYCLES_VPC_ALLOC,VFD_STALL_CYCLES_SP_INFO,VFD_STALL_CYCLES_SP_ATTR,VFD_STARVE_CYCLES_UCHE,VFD_RBUFFER_FULL
0.313721,0,0,0,0,0,0,0,0
0.315134,0,0,0,0,0,0,0,0
0.316514,0,0,0,0,0,0,0,0
0.317897,0,0,0,0,0,0,0,0
0.319272,0,0,0,0,0,0,0,0
0.320652,0,0,0,0,0,0,0,0
0.322076,0,0,0,0,0,0,0,0
0.323464,0,0,0,0,0,0,0,0
0.325156,0,0,0,0,0,0,0,0
0.326677,0,0,0,0,0,0,0,0
0.328204,0,0,0,0,0,0,0,0
0.329791,0,0,0,0,0,0,0,0
0.331638,0,0,0,0,0,0,0,0
0.333381,0,0,0,0,0,0,0,0
0.334816,0,0,0,0,0,0,0,0
0.336253,0,0,0,0,0,0,0,0
0.337706,0,0,0,0,0,0,0,0
0.339177,0,0,0,0,0,0,0,0
0.340682,0,0,0,0,0,0,0,0
0.342107,0,0,0,0,0,0,0,0
0.343507,0,0,0,0,0,0,0,0
0.345100,0,0,0,0,0,0,0,0
0.346548,0,0,0,0,0,0,0,0
0.347976,0,0,0,0,0,0,0,0
0.349523,0,0,0,0,0,0,0,0
0.351066,0,0,0,0,0,0,0,0
0.353318,0,0,0,0,0,0,0,0
0.355289,0,0,0,0,0,0,0,0
0.356747,0,0,0,0,0,0,0,0
0.358300,0,0,0,0,0,0,0,0
0.359728,0,0,0,0,0,0,0,0
0.361160,0,0,0,0,0,0,0,0
0.362552,0,0,0,0,0,0,0,0
0.364047,0,0,0,0,0,0,0,0
0.365485,0,0,0,0,0,0,0,0
0.366973,0,0,0,0,0,0,0,0
0.368468,0,0,0,0,0,0,0,0
0.369908,0,0,0,0,0,0,0,0
0.373238,0,0,0,0,0,0,0,0
0.374716,0,0,0,0,0,0,0,0
0.377132,0,0,0,0,0,0,0,0
0.378770,0,0,0,0,0,0,0,0
0.380521,0,0,0,0,0,0,0,0
0.382102,0,0,0,0,0,0,0,0
0.383561,0,0,0,0,0,0,0,0
0.385135,0,0,0,0,0,0,0,0
0.386540,0,0,0,0,0,0,0,0
0.388627,0,0,0,0,0,0,0,0
0.390189,0,0,0,0,0,0,0,0
0.391701,0,0,0,0,0,0,0,0
0.393723,0,0,0,0,0,0,0,0
0.395286,0,0,0,0,0,0,0,0
0.397814,0,0,0,0,0,0,0,0
0.400222,0,0,0,0,0,0,0,0
0.401758,0,0,0,0,0,0,0,0
0.403286,0,0,0,0,0,0,0,0
0.404848,0,0,0,0,0,0,0,0
0.406412,0,0,0,0,0,0,0,0
0.407888,0,0,0,0,0,0,0,0
0.409415,0,0,0,0,0,0,0,0
0.410848,0,0,0,0,0,0,0,0
0.412433,0,0,0,0,0,0,0,0
0.413914,0,0,0,0,0,0,0,0
0.415389,0,0,0,0,0,0,0,0
0.416878,0,0,0,0,0,0,0,0
0.418709,0,0,0,0,0,0,0,0
0.420258,0,0,0,0,0,0,0,0
0.421758,0,0,0,0,0,0,0,0
0.423250,0,0,0,0,0,0,0,0
0.424710,0,0,0,0,0,0,0,0
0.426222,0,0,0,0,0,0,0,0
0.427697,0,0,0,0,0,0,0,0
0.429311,0,0,0,0,0,0,0,0
0.430912,0,0,0,0,0,0,0,0
0.432403,0,0,0,0,0,0,0,0
0.433900,0,0,0,0,0,0,0,0
0.435386,0,0,0,0,0,0,0,0
0.436811,0,0,0,0,0,0,0,0
0.438253,0,0,0,0,0,0,0,0
0.439705,0,0,0,0,0,0,0,0
0.442793,0,0,0,0,0,0,0,0
0.444408,0,0,0,0,0,0,0,0
0.445891,0,0,0,0,0,0,0,0
0.447391,0,0,0,0,0,0,0,0
0.448938,0,0,0,0,0,0,0,0
0.450511,0,0,0,0,0,0,0,0
0.452101,0,0,0,0,0,0,0,0
0.453512,0,0,0,0,0,0,0,0
0.454989,0,0,0,0,0,0,0,0
0.456429,0,0,0,0,0,0,0,0
0.457915,0,0,0,0,0,0,0,0
0.459425,0,0,0,0,0,0,0,0
0.460973,0,0,0,0,0,0,0,0
0.463167,0,0,0,0,0,0,0,0
0.464697,0,0,0,0,0,0,0,0
0.466805,0,0,0,0,0,0,0,0
0.469015,0,0,0,0,0,0,0,0
0.470576,0,0,0,0,0,0,0,0
0.471996,0,0,0,0,0,0,0,0
0.473484,0,0,0,0,0,0,0,0
0.474958,0,0,0,0,0,0,0,0
0.476459,0,0,0,0,0,0,0,0
0.477935,0,0,0,0,0,0,0,0
0.479399,0,0,0,0,0,0,0,0
0.480860,0,0,0,0,0,0,0,0
0.482283,0,0,0,0,0,0,0,0
0.483768,0,0,0,0,0,0,0,0
0.485360,0,0,0,0,0,0,0,0
0.486857,0,0,0,0,0,0,0,0
0.488335,0,0,0,0,0,0,0,0
0.489780,0,0,0,0,0,0,0,0
0.491346,0,0,0,0,0,0,0,0
0.493178,0,0,0,0,0,0,0,0
0.494599,0,0,0,0,0,0,0,0
0.496027,0,0,0,0,0,0,0,0
0.497469,0,0,0,0,0,0,0,0
0.498938,0,0,0,0,0,0,0,0
0.500483,0,0,0,0,0,0,0,0
0.502020,0,0,0,0,0,0,0,0
0.503510,0,0,0,0,0,0,0,0
0.505107,0,0,0,0,0,0,0,0
0.506650,0,0,0,0,0,0,0,0
0.508186,0,0,0,0,0,0,0,0
0.509668,0,0,0,0,0,0,0,0
0.511162,0,0,0,0,0,0,0,0
0.513344,0,0,0,0,0,0,0,0
0.515170,0,0,0,0,0,0,0,0
0.516675,0,0,0,0,0,0,0,0
0.518199,0,0,0,0,0,0,0,0
0.519634,0,0,0,0,0,0,0,0
0.521152,0,0,0,0,0,0,0,0
0.522650,0,0,0,0,0,0,0,0
0.524183,0,0,0,0,0,0,0,0
0.525652,0,0,0,0,0,0,0,0
0.527130,0,0,0,0,0,0,0,0
0.528621,0,0,0,0,0,0,0,0
0.530257,0,0,0,0,0,0,0,0
0.531898,0,0,0,0,0,0,0,0
0.533532,0,0,0,0,0,0,0,0
0.535183,0,0,0,0,0,0,0,0
0.537604,0,0,0,0,0,0,0,0
0.539367,0,0,0,0,0,0,0,0
0.540918,0,0,0,0,0,0,0,0
0.542562,0,0,0,0,0,0,0,0
0.544054,0,0,0,0,0,0,0,0
0.545547,0,0,0,0,0,0,0,0
0.547102,0,0,0,0,0,0,0,0
0.548573,0,0,0,0,0,0,0,0
0.550057,0,0,0,0,0,0,0,0
0.551529,0,0,0,0,0,0,0,0
0.553002,0,0,0,0,0,0,0,0
0.554531,0,0,0,0,0,0,0,0
0.555997,0,0,0,0,0,0,0,0
0.559277,0,0,0,0,0,0,0,0
0.560910,0,0,0,0,0,0,0,0
0.563947,0,0,0,0,0,0,0,0
0.565991,0,0,0,0,0,0,0,0
0.567496,0,0,0,0,0,0,0,0
0.568963,0,0,0,0,0,0,0,0
0.570394,0,0,0,0,0,0,0,0
0.571865,0,0,0,0,0,0,0,0
0.573452,0,0,0,0,0,0,0,0
0.574974,0,0,0,0,0,0,0,0
0.576441,0,0,0,0,0,0,0,0
0.577997,0,0,0,0,0,0,0,0
0.579481,0,0,0,0,0,0,0,0
0.580924,0,0,0,0,0,0,0,0
0.582774,0,0,0,0,0,0,0,0
0.584268,0,0,0,0,0,0,0,0
0.588850,0,0,0,0,0,0,0,0
0.590321,0,0,0,0,0,0,0,0
0.592642,0,0,0,0,0,0,0,0
0.594169,0,0,0,0,0,0,0,0
0.595763,0,0,0,0,0,0,0,0
0.597273,0,0,0,0,0,0,0,0
0.598809,0,0,0,0,0,0,0,0
0.600327,0,0,0,0,0,0,0,0
0.601838,0,0,0,0,0,0,0,0
0.603345,0,0,0,0,0,0,0,0
0.604890,0,0,0,0,0,0,0,0
0.606561,0,0,0,0,0,0,0,0
0.608412,0,0,0,0,0,0,0,0
0.610062,0,0,0,0,0,0,0,0
0.611721,0,0,0,0,0,0,0,0
0.615068,0,0,0,0,0,0,0,0
0.618409,0,0,0,0,0,0,0,0
0.620062,0,0,0,0,0,0,0,0
0.622770,0,0,0,0,0,0,0,0
0.624494,0,0,0,0,0,0,0,0
0.626127,0,0,0,0,0,0,0,0
0.627830,0,0,0,0,0,0,0,0
0.629442,0,0,0,0,0,0,0,0
0.631141,0,0,0,0,0,0,0,0
0.632819,0,0,0,0,0,0,0,0
0.634437,0,0,0,0,0,0,0,0
0.636040,0,0,0,0,0,0,0,0
0.637782,0,0,0,0,0,0,0,0
0.639467,0,0,0,0,0,0,0,0
0.641238,0,0,0,0,0,0,0,0
0.645235,0,0,0,0,0,0,0,0
0.647915,0,0,0,0,0,0,0,0
0.649474,0,0,0,0,0,0,0,0
0.651199,0,0,0,0,0,0,0,0
0.652885,0,0,0,0,0,0,0,0
0.654354,0,0,0,0,0,0,0,0
0.655781,0,0,0,0,0,0,0,0
0.657317,0,0,0,0,0,0,0,0
0.658777,0,0,0,0,0,0,0,0
0.660317,0,0,0,0,0,0,0,0
0.661775,0,0,0,0,0,0,0,0
0.663277,0,0,0,0,0,0,0,0
0.665121,0,0,0,0,0,0,0,0
0.666798,0,0,0,0,0,0,0,0
0.668344,0,0,0,0,0,0,0,0
0.670336,0,0,0,0,0,0,0,0
0.671825,0,0,0,0,0,0,0,0
0.675135,0,0,0,0,0,0,0,0
0.677798,0,0,0,0,0,0,0,0
0.679248,0,0,0,0,0,0,0,0
0.680915,0,0,0,0,0,0,0,0
0.682492,0,0,0,0,0,0,0,0
0.684028,0,0,0,0,0,0,0,0
0.685532,0,0,0,0,0,0,0,0
0.687058,0,0,0,0,0,0,0,0
0.688530,0,0,0,0,0,0,0,0
0.690023,0,0,0,0,0,0,0,0
0.691477,0,0,0,0,0,0,0,0
0.693029,0,0,0,0,0,0,0,0
0.694519,0,0,0,0,0,0,0,0
0.696066,0,0,0,0,0,0,0,0
0.697502,0,0,0,0,0,0,0,0
0.699255,0,0,0,0,0,0,0,0
0.700797,0,0,0,0,0,0,0,0
0.704243,0,0,0,0,0,0,0,0
0.708366,0,0,0,0,0,0,0,0
0.709833,0,0,0,0,0,0,0,0
0.711799,0,0,0,0,0,0,0,0
0.713261,0,0,0,0,0,0,0,0
0.714713,0,0,0,0,0,0,0,0
0.716119,0,0,0,0,0,0,0,0
0.717625,0,0,0,0,0,0,0,0
0.719121,0,0,0,0,0,0,0,0
0.720641,0,0,0,0,0,0,0,0
0.722229,0,0,0,0,0,0,0,0
0.725775,0,0,0,0,0,0,0,0
0.727253,0,0,0,0,0,0,0,0
0.729875,0,0,0,0,0,0,0,0
0.732295,0,0,0,0,0,0,0,0
0.733796,0,0,0,0,0,0,0,0
0.735358,0,0,0,0,0,0,0,0
0.736907,0,0,0,0,0,0,0,0
0.738369,0,0,0,0,0,0,0,0
0.739914,0,0,0,0,0,0,0,0
0.741450,0,0,0,0,0,0,0,0
0.742995,0,0,0,0,0,0,0,0
0.744446,0,0,0,0,0,0,0,0
0.745892,0,0,0,0,0,0,0,0
0.747376,0,0,0,0,0,0,0,0
0.748861,0,0,0,0,0,0,0,0
0.752106,0,0,0,0,0,0,0,0
0.754371,0,0,0,0,0,0,0,0
0.756057,0,0,0,0,0,0,0,0
0.758613,0,0,0,0,0,0,0,0
0.760161,0,0,0,0,0,0,0,0
0.761778,0,0,0,0,0,0,0,0
0.763368,0,0,0,0,0,0,0,0
0.764831,0,0,0,0,0,0,0,0
0.766368,0,0,0,0,0,0,0,0
0.767878,0,0,0,0,0,0,0,0
0.769429,0,0,0,0,0,0,0,0
0.770965,0,0,0,0,0,0,0,0
0.772812,0,0,0,0,0,0,0,0
0.774397,0,0,0,0,0,0,0,0
0.776644,0,0,0,0,0,0,0,0
0.778146,0,0,0,0,0,0,0,0
0.781273,0,0,0,0,0,0,0,0
0.784088,0,0,0,0,0,0,0,0
0.785624,0,0,0,0,0,0,0,0
0.787226,0,0,0,0,0,0,0,0
0.788719,0,0,0,0,0,0,0,0
0.790210,0,0,0,0,0,0,0,0
0.791734,0,0,0,0,0,0,0,0
0.793228,0,0,0,0,0,0,0,0
0.794657,0,0,0,0,0,0,0,0
0.796264,0,0,0,0,0,0,0,0
0.797970,0,0,0,0,0,0,0,0
0.799422,0,0,0,0,0,0,0,0
0.800928,0,0,0,0,0,0,0,0
0.804735,0,0,0,0,0,0,0,0
0.809086,0,0,0,0,0,0,0,0
0.810639,0,0,0,0,0,0,0,0
0.813127,0,0,0,0,0,0,0,0
0.814545,0,0,0,0,0,0,0,0
0.815965,0,0,0,0,0,0,0,0
0.817723,0,0,0,0,0,0,0,0
0.819216,0,0,0,0,0,0,0,0
0.820603,0,0,0,0,0,0,0,0
0.821989,0,0,0,0,0,0,0,0
0.823370,0,0,0,0,0,0,0,0
0.824860,0,0,0,0,0,0,0,0
0.826337,0,0,0,0,0,0,0,0
0.827752,0,0,0,0,0,0,0,0
0.829234,0,0,0,0,0,0,0,0
0.831805,0,0,0,0,0,0,0,0
0.834199,0,0,0,0,0,0,0,0
0.835675,0,0,0,0,0,0,0,0
0.837239,0,0,0,0,0,0,0,0
0.838703,0,0,0,0,0,0,0,0
0.840124,0,0,0,0,0,0,0,0
0.841506,0,0,0,0,0,0,0,0
0.842980,0,0,0,0,0,0,0,0
0.844437,0,0,0,0,0,0,0,0
0.845956,0,0,0,0,0,0,0,0
0.847445,0,0,0,0,0,0,0,0
0.848927,0,0,0,0,0,0,0,0
0.850401,0,0,0,0,0,0,0,0
0.851972,0,0,0,0,0,0,0,0
0.854514,0,0,0,0,0,0,0,0
0.856154,0,0,0,0,0,0,0,0
0.857926,0,0,0,0,0,0,0,0
0.859524,0,0,0,0,0,0,0,0
0.862537,0,0,0,0,0,0,0,0
0.864060,0,0,0,0,0,0,0,0
0.865522,0,0,0,0,0,0,0,0
0.867259,0,0,0,0,0,0,0,0
0.868869,0,0,0,0,0,0,0,0
0.870420,0,0,0,0,0,0,0,0
0.872003,0,0,0,0,0,0,0,0
0.873454,0,0,0,0,0,0,0,0
0.874956,0,0,0,0,0,0,0,0
0.876480,0,0,0,0,0,0,0,0
0.877935,0,0,0,0,0,0,0,0
0.879431,0,0,0,0,0,0,0,0
0.880880,0,0,0,0,0,0,0,0
0.882368,0,0,0,0,0,0,0,0
0.885772,0,0,0,0,0,0,0,0
0.887685,0,0,0,0,0,0,0,0
0.889242,0,0,0,0,0,0,0,0
0.892402,0,0,0,0,0,0,0,0
0.893895,0,0,0,0,0,0,0,0
0.895592,0,0,0,0,0,0,0,0
0.897397,0,0,0,0,0,0,0,0
0.898916,0,0,0,0,0,0,0,0
0.900401,0,0,0,0,0,0,0,0
0.901906,0,0,0,0,0,0,0,0
0.903320,0,0,0,0,0,0,0,0
0.904841,0,0,0,0,0,0,0,0
0.906369,0,0,0,0,0,0,0,0
0.908302,0,0,0,0,0,0,0,0
0.909769,0,0,0,0,0,0,0,0
0.912803,0,0,0,0,0,0,0,0
0.914270,0,0,0,0,0,0,0,0
0.917546,0,0,0,0,0,0,0,0
0.919813,0,0,0,0,0,0,0,0
0.921339,0,0,0,0,0,0,0,0
0.922772,0,0,0,0,0,0,0,0
0.924358,0,0,0,0,0,0,0,0
0.925842,0,0,0,0,0,0,0,0
0.927302,0,0,0,0,0,0,0,0
0.928838,0,0,0,0,0,0,0,0
0.930317,0,0,0,0,0,0,0,0
0.931777,0,0,0,0,0,0,0,0
0.933367,0,0,0,0,0,0,0,0
0.934853,0,0,0,0,0,0,0,0
0.936419,0,0,0,0,0,0,0,0
0.937949,0,0,0,0,0,0,0,0
0.941196,0,0,0,0,0,0,0,0
0.944642,0,0,0,0,0,0,0,0
0.946091,0,0,0,0,0,0,0,0
0.949010,0,0,0,0,0,0,0,0
0.950518,0,0,0,0,0,0,0,0
0.952058,0,0,0,0,0,0,0,0
0.953537,0,0,0,0,0,0,0,0
0.955036,0,0,0,0,0,0,0,0
0.956547,0,0,0,0,0,0,0,0
0.958021,0,0,0,0,0,0,0,0
0.959479,0,0,0,0,0,0,0,0
0.960969,0,0,0,0,0,0,0,0
0.962463,0,0,0,0,0,0,0,0
0.963998,0,0,0,0,0,0,0,0
0.965639,0,0,0,0,0,0,0,0
0.967463,0,0,0,0,0,0,0,0
0.969771,0,0,0,0,0,0,0,0
0.971365,0,0,0,0,0,0,0,0
0.973381,0,0,0,0,0,0,0,0
0.974914,0,0,0,0,0,0,0,0
0.976390,0,0,0,0,0,0,0,0
0.978009,0,0,0,0,0,0,0,0
0.979451,0,0,0,0,0,0,0,0
0.980878,0,0,0,0,0,0,0,0
0.982337,0,0,0,0,0,0,0,0
0.983822,0,0,0,0,0,0,0,0
0.985313,0,0,0,0,0,0,0,0
0.986751,0,0,0,0,0,0,0,0
0.988309,0,0,0,0,0,0,0,0
0.989801,0,0,0,0,0,0,0,0
0.991358,0,0,0,0,0,0,0,0
0.992882,0,0,0,0,0,0,0,0
0.996781,0,0,0,0,0,0,0,0
0.998253,0,0,0,0,0,0,0,0
0.999723,0,0,0,0,0,0,0,0
1.002511,0,0,0,0,0,0,0,0
1.004013,0,0,0,0,0,0,0,0
1.011126,0,0,0,0,0,0,0,0
1.012586,0,0,0,0,0,0,0,0
1.013977,0,0,0,0,0,0,0,0
1.015365,0,0,0,0,0,0,0,0
1.016752,0,0,0,0,0,0,0,0
1.018143,0,0,0,0,0,0,0,0
1.019612,0,0,0,0,0,0,0,0
1.020982,0,0,0,0,0,0,0,0
1.022356,0,0,0,0,0,0,0,0
1.023849,0,0,0,0,0,0,0,0
1.025183,0,0,0,0,0,0,0,0
1.026504,0,0,0,0,0,0,0,0
1.027938,0,0,0,0,0,0,0,0
1.029320,0,0,0,0,0,0,0,0
1.030751,0,0,0,0,0,0,0,0
1.032145,0,0,0,0,0,0,0,0
1.033532,0,0,0,0,0,0,0,0
1.034903,0,0,0,0,0,0,0,0
1.036268,0,0,0,0,0,0,0,0
1.037645,0,0,0,0,0,0,0,0
1.039183,0,0,0,0,0,0,0,0
1.040576,0,0,0,0,0,0,0,0
1.042313,0,0,0,0,0,0,0,0
1.043691,0,0,0,0,0,0,0,0
1.045182,0,0,0,0,0,0,0,0
1.046597,0,0,0,0,0,0,0,0
1.047979,0,0,0,0,0,0,0,0
1.049375,0,0,0,0,0,0,0,0
1.050761,0,0,0,0,0,0,0,0
1.052342,0,0,0,0,0,0,0,0
1.053815,0,0,0,0,0,0,0,0
1.055291,0,0,0,0,0,0,0,0
1.057822,0,0,0,0,0,0,0,0
1.059334,0,0,0,0,0,0,0,0
1.060710,0,0,0,0,0,0,0,0
1.062142,0,0,0,0,0,0,0,0
1.063829,0,0,0,0,0,0,0,0
1.065320,0,0,0,0,0,0,0,0
1.066718,0,0,0,0,0,0,0,0
1.068114,0,0,0,0,0,0,0,0
1.069554,0,0,0,0,0,0,0,0
1.071019,0,0,0,0,0,0,0,0
1.072537,0,0,0,0,0,0,0,0
1.074035,0,0,0,0,0,0,0,0
1.075563,0,0,0,0,0,0,0,0
1.077005,0,0,0,0,0,0,0,0
