elapsed_s,HLSQ_STALL_CYCLES_UCHE,HLSQ_RESERVED_7,HLSQ_RESERVED_8,HLSQ_RESERVED_9,HLSQ_COMPUTE_DRAWCALLS,HLSQ_FS_DATA_WAIT_PROGRAMMING
0.868430,0,0,0,0,0,0
0.869897,0,0,0,0,0,0
0.871332,0,0,0,0,0,0
0.872656,0,0,0,0,0,0
0.874111,0,0,0,0,0,0
0.875572,0,0,0,0,0,0
0.876926,0,0,0,0,0,0
0.878386,0,0,0,0,0,0
0.879825,0,0,0,0,0,0
0.881148,0,0,0,0,0,0
0.882471,0,0,0,0,0,0
0.883814,0,0,0,0,0,0
0.885247,0,0,0,0,0,0
0.886579,0,0,0,0,0,0
0.888105,0,0,0,0,0,0
0.889429,0,0,0,0,0,0
0.890871,0,0,0,0,0,0
0.892304,0,0,0,0,0,0
0.893867,0,0,0,0,0,0
0.895218,0,0,0,0,0,0
0.896720,0,0,0,0,0,0
0.898082,0,0,0,0,0,0
0.899551,0,0,0,0,0,0
0.901019,0,0,0,0,0,0
0.902508,0,0,0,0,0,0
0.903970,0,0,0,0,0,0
0.905405,0,0,0,0,0,0
0.907002,0,0,0,0,0,0
0.908353,0,0,0,0,0,0
0.909786,0,0,0,0,0,0
0.911141,0,0,0,0,0,0
0.912465,0,0,0,0,0,0
0.913898,0,0,0,0,0,0
0.915494,0,0,0,0,0,0
0.917214,0,0,0,0,0,0
0.918564,0,0,0,0,0,0
0.919997,0,0,0,0,0,0
0.921436,0,0,0,0,0,0
0.922939,0,0,0,0,0,0
0.924653,0,0,0,0,0,0
0.926292,0,0,0,0,0,0
0.927732,0,0,0,0,0,0
0.929166,0,0,0,0,0,0
0.930621,0,0,0,0,0,0
0.932520,0,0,0,0,0,0
0.933960,0,0,0,0,0,0
0.935393,0,0,0,0,0,0
0.936791,0,0,0,0,0,0
0.938252,0,0,0,0,0,0
0.939706,0,0,0,0,0,0
0.941263,0,0,0,0,0,0
0.943220,0,0,0,0,0,0
0.944598,0,0,0,0,0,0
0.946031,0,0,0,0,0,0
0.947481,0,0,0,0,0,0
0.948945,0,0,0,0,0,0
0.950383,0,0,0,0,0,0
0.951817,0,0,0,0,0,0
0.956716,0,0,0,0,0,0
0.958094,0,0,0,0,0,0
0.959574,0,0,0,0,0,0
0.961014,0,0,0,0,0,0
0.962620,0,0,0,0,0,0
0.964166,0,0,0,0,0,0
0.965495,0,0,0,0,0,0
0.966871,0,0,0,0,0,0
0.968198,0,0,0,0,0,0
0.969527,0,0,0,0,0,0
0.970900,0,0,0,0,0,0
0.972274,0,0,0,0,0,0
0.973647,0,0,0,0,0,0
0.974976,0,0,0,0,0,0
0.976307,0,0,0,0,0,0
0.977799,0,0,0,0,0,0
0.979127,0,0,0,0,0,0
0.980490,0,0,0,0,0,0
0.981821,0,0,0,0,0,0
0.983293,0,0,0,0,0,0
0.984727,0,0,0,0,0,0
0.986055,0,0,0,0,0,0
0.987404,0,0,0,0,0,0
0.988815,0,0,0,0,0,0
0.990181,0,0,0,0,0,0
0.991620,0,0,0,0,0,0
0.992987,0,0,0,0,0,0
0.994314,0,0,0,0,0,0
0.995668,0,0,0,0,0,0
0.996997,0,0,0,0,0,0
0.998365,0,0,0,0,0,0
0.999744,0,0,0,0,0,0
1.001073,0,0,0,0,0,0
1.002625,0,0,0,0,0,0
1.003997,0,0,0,0,0,0
1.005325,0,0,0,0,0,0
