elapsed_s,VFD_NEVER_COUNT,VFD_BUSY_CYCLES,VFD_STALL_CYCLES_UCHE,VFD_STALL_CYCLES_VPC_ALLOC,VFD_STALL_CYCLES_SP_INFO,VFD_STALL_CYCLES_SP_ATTR,VFD_STARVE_CYCLES_UCHE,VFD_RBUFFER_FULL
0.217177,0,0,0,0,0,0,0,0
0.218507,0,0,0,0,0,0,0,0
0.219838,0,0,0,0,0,0,0,0
0.221168,0,0,0,0,0,0,0,0
0.222498,0,0,0,0,0,0,0,0
0.223828,0,0,0,0,0,0,0,0
0.225158,0,0,0,0,0,0,0,0
0.226496,0,0,0,0,0,0,0,0
0.227825,0,0,0,0,0,0,0,0
0.229154,0,0,0,0,0,0,0,0
0.230484,0,0,0,0,0,0,0,0
0.231849,0,0,0,0,0,0,0,0
0.233162,0,0,0,0,0,0,0,0
0.234475,0,0,0,0,0,0,0,0
0.235790,0,0,0,0,0,0,0,0
0.237110,0,0,0,0,0,0,0,0
0.238423,0,0,0,0,0,0,0,0
0.239739,0,0,0,0,0,0,0,0
0.241053,0,0,0,0,0,0,0,0
0.242366,0,0,0,0,0,0,0,0
0.243707,0,0,0,0,0,0,0,0
0.245019,0,0,0,0,0,0,0,0
0.246332,0,0,0,0,0,0,0,0
0.247680,0,0,0,0,0,0,0,0
0.249058,0,0,0,0,0,0,0,0
0.250484,0,0,0,0,0,0,0,0
0.251860,0,0,0,0,0,0,0,0
0.253237,0,0,0,0,0,0,0,0
0.254613,0,0,0,0,0,0,0,0
0.255995,0,0,0,0,0,0,0,0
0.257387,0,0,0,0,0,0,0,0
0.258820,0,0,0,0,0,0,0,0
0.260199,0,0,0,0,0,0,0,0
0.261575,0,0,0,0,0,0,0,0
0.263034,0,0,0,0,0,0,0,0
0.264426,0,0,0,0,0,0,0,0
0.265801,0,0,0,0,0,0,0,0
0.267184,0,0,0,0,0,0,0,0
0.268541,0,0,0,0,0,0,0,0
0.269970,0,0,0,0,0,0,0,0
0.271352,0,348,0,0,0,0,0,0
0.272870,0,0,0,0,0,0,0,0
0.274234,0,0,0,0,0,0,0,0
0.275664,0,0,0,0,0,0,0,0
0.277044,0,0,0,0,0,0,0,0
0.278410,0,0,0,0,0,0,0,0
0.279790,0,0,0,0,0,0,0,0
0.281232,0,1086,0,0,0,0,0,0
0.282753,0,912,0,0,0,0,0,0
0.284166,0,0,0,0,0,0,0,0
0.285578,0,0,0,0,0,0,0,0
0.286986,0,0,0,0,0,0,0,0
0.288394,0,0,0,0,0,0,0,0
0.289800,0,0,0,0,0,0,0,0
0.291210,0,0,0,0,0,0,0,0
0.292627,0,0,0,0,0,0,0,0
0.294028,0,0,0,0,0,0,0,0
0.295429,0,0,0,0,0,0,0,0
0.296873,0,0,0,0,0,0,0,0
0.298562,0,0,0,0,0,0,0,0
0.299965,0,0,0,0,0,0,0,0
0.301366,0,0,0,0,0,0,0,0
0.302823,0,0,0,0,0,0,0,0
0.304259,0,0,0,0,0,0,0,0
0.305659,0,0,0,0,0,0,0,0
0.307139,0,0,0,0,0,0,0,0
0.308657,0,0,0,0,0,0,0,0
0.310080,0,0,0,0,0,0,0,0
0.311585,0,0,0,0,0,0,0,0
0.312996,0,0,0,0,0,0,0,0
0.314499,0,0,0,0,0,0,0,0
0.315918,0,0,0,0,0,0,0,0
0.317319,0,0,0,0,0,0,0,0
0.318719,0,0,0,0,0,0,0,0
0.320121,0,0,0,0,0,0,0,0
0.321520,0,0,0,0,0,0,0,0
0.322924,0,0,0,0,0,0,0,0
0.324468,0,0,0,0,0,0,0,0
0.326043,0,0,0,0,0,0,0,0
0.327659,0,0,0,0,0,0,0,0
0.329230,0,0,0,0,0,0,0,0
0.330676,0,0,0,0,0,0,0,0
0.332220,0,0,0,0,0,0,0,0
0.333792,0,0,0,0,0,0,0,0
0.335384,0,0,0,0,0,0,0,0
0.336956,0,0,0,0,0,0,0,0
0.338533,0,0,0,0,0,0,0,0
0.340107,0,0,0,0,0,0,0,0
0.341681,0,0,0,0,0,0,0,0
0.343258,0,0,0,0,0,0,0,0
0.344876,0,0,0,0,0,0,0,0
0.346467,0,0,0,0,0,0,0,0
0.348042,0,0,0,0,0,0,0,0
0.349616,0,0,0,0,0,0,0,0
0.351299,0,0,0,0,0,0,0,0
0.352873,0,0,0,0,0,0,0,0
0.354450,0,0,0,0,0,0,0,0
0.356025,0,0,0,0,0,0,0,0
0.357611,0,0,0,0,0,0,0,0
0.359123,0,0,0,0,0,0,0,0
0.360657,0,0,0,0,0,0,0,0
0.362147,0,0,0,0,0,0,0,0
0.363723,0,0,0,0,0,0,0,0
0.365295,0,0,0,0,0,0,0,0
0.366870,0,0,0,0,0,0,0,0
0.368448,0,0,0,0,0,0,0,0
0.370155,0,0,0,0,0,0,0,0
0.371792,0,0,0,0,0,0,0,0
0.373363,0,0,0,0,0,0,0,0
0.374937,0,0,0,0,0,0,0,0
0.376511,0,0,0,0,0,0,0,0
0.378086,0,0,0,0,0,0,0,0
0.379673,0,0,0,0,0,0,0,0
0.381243,0,0,0,0,0,0,0,0
0.382817,0,0,0,0,0,0,0,0
0.384390,0,0,0,0,0,0,0,0
0.385965,0,0,0,0,0,0,0,0
0.387539,0,0,0,0,0,0,0,0
0.389111,0,0,0,0,0,0,0,0
0.392583,0,0,0,0,0,0,0,0
0.394120,0,0,0,0,0,0,0,0
0.395564,0,0,0,0,0,0,0,0
0.397008,0,0,0,0,0,0,0,0
0.398429,0,0,0,0,0,0,0,0
0.399787,0,0,0,0,0,0,0,0
0.401149,0,0,0,0,0,0,0,0
0.402552,0,0,0,0,0,0,0,0
0.403909,0,0,0,0,0,0,0,0
0.405265,0,0,0,0,0,0,0,0
0.406622,0,0,0,0,0,0,0,0
0.408032,0,0,0,0,0,0,0,0
0.409363,0,0,0,0,0,0,0,0
0.410692,0,0,0,0,0,0,0,0
0.412029,0,0,0,0,0,0,0,0
0.413357,0,0,0,0,0,0,0,0
0.414733,0,0,0,0,0,0,0,0
0.416063,0,0,0,0,0,0,0,0
0.417390,0,0,0,0,0,0,0,0
0.418719,0,0,0,0,0,0,0,0
0.420047,0,0,0,0,0,0,0,0
0.421376,0,0,0,0,0,0,0,0
0.422711,0,0,0,0,0,0,0,0
0.424072,0,0,0,0,0,0,0,0
0.425383,0,0,0,0,0,0,0,0
0.426745,0,0,0,0,0,0,0,0
0.428057,0,0,0,0,0,0,0,0
0.429369,0,0,0,0,0,0,0,0
0.430681,0,0,0,0,0,0,0,0
0.431994,0,0,0,0,0,0,0,0
0.433360,0,0,0,0,0,0,0,0
0.434723,0,0,0,0,0,0,0,0
0.436036,0,0,0,0,0,0,0,0
0.437348,0,0,0,0,0,0,0,0
0.438659,0,0,0,0,0,0,0,0
0.439960,0,0,0,0,0,0,0,0
0.441336,0,0,0,0,0,0,0,0
0.442762,0,0,0,0,0,0,0,0
0.444140,0,0,0,0,0,0,0,0
0.445517,0,0,0,0,0,0,0,0
0.446894,0,0,0,0,0,0,0,0
0.448161,0,0,0,0,0,0,0,0
0.449536,0,0,0,0,0,0,0,0
0.450973,0,0,0,0,0,0,0,0
0.452309,0,0,0,0,0,0,0,0
0.453687,0,0,0,0,0,0,0,0
0.455067,0,0,0,0,0,0,0,0
0.456458,0,0,0,0,0,0,0,0
0.457834,0,0,0,0,0,0,0,0
0.459174,0,0,0,0,0,0,0,0
0.460527,0,0,0,0,0,0,0,0
0.461884,0,0,0,0,0,0,0,0
0.463244,0,348,0,0,0,0,0,0
0.464878,0,0,0,0,0,0,0,0
0.466431,0,0,0,0,0,0,0,0
0.467860,0,0,0,0,0,0,0,0
0.469232,0,0,0,0,0,0,0,0
0.470598,0,0,0,0,0,0,0,0
0.471984,0,0,0,0,0,0,0,0
0.473422,0,0,0,0,0,0,0,0
0.474691,0,1998,0,0,0,0,0,0
0.476105,0,0,0,0,0,0,0,0
0.477529,0,0,0,0,0,0,0,0
0.478940,0,0,0,0,0,0,0,0
0.480351,0,0,0,0,0,0,0,0
0.481803,0,0,0,0,0,0,0,0
0.483337,0,0,0,0,0,0,0,0
0.484744,0,0,0,0,0,0,0,0
0.486574,0,0,0,0,0,0,0,0
0.488038,0,0,0,0,0,0,0,0
0.489440,0,0,0,0,0,0,0,0
0.494011,0,0,0,0,0,0,0,0
0.495464,0,0,0,0,0,0,0,0
0.496873,0,0,0,0,0,0,0,0
0.498294,0,0,0,0,0,0,0,0
0.499697,0,0,0,0,0,0,0,0
0.501098,0,0,0,0,0,0,0,0
0.503325,0,0,0,0,0,0,0,0
0.504808,0,0,0,0,0,0,0,0
0.506179,0,0,0,0,0,0,0,0
0.507538,0,0,0,0,0,0,0,0
0.508908,0,0,0,0,0,0,0,0
0.510266,0,0,0,0,0,0,0,0
0.511630,0,0,0,0,0,0,0,0
0.512991,0,0,0,0,0,0,0,0
0.514352,0,0,0,0,0,0,0,0
0.515713,0,0,0,0,0,0,0,0
0.517073,0,0,0,0,0,0,0,0
0.518434,0,0,0,0,0,0,0,0
0.519838,0,0,0,0,0,0,0,0
0.521291,0,0,0,0,0,0,0,0
0.522974,0,0,0,0,0,0,0,0
0.524421,0,0,0,0,0,0,0,0
0.525964,0,0,0,0,0,0,0,0
0.527537,0,0,0,0,0,0,0,0
0.529657,0,0,0,0,0,0,0,0
0.531761,0,0,0,0,0,0,0,0
0.533204,0,0,0,0,0,0,0,0
0.535564,0,0,0,0,0,0,0,0
0.537025,0,0,0,0,0,0,0,0
0.538442,0,0,0,0,0,0,0,0
0.539847,0,0,0,0,0,0,0,0
0.541262,0,0,0,0,0,0,0,0
0.542667,0,0,0,0,0,0,0,0
0.544076,0,0,0,0,0,0,0,0
0.545482,0,0,0,0,0,0,0,0
0.546891,0,0,0,0,0,0,0,0
0.548298,0,0,0,0,0,0,0,0
0.549834,0,0,0,0,0,0,0,0
0.551297,0,0,0,0,0,0,0,0
0.552753,0,0,0,0,0,0,0,0
0.554981,0,0,0,0,0,0,0,0
0.556665,0,0,0,0,0,0,0,0
0.558294,0,0,0,0,0,0,0,0
0.559702,0,0,0,0,0,0,0,0
0.561108,0,0,0,0,0,0,0,0
0.562524,0,0,0,0,0,0,0,0
0.564189,0,0,0,0,0,0,0,0
0.565634,0,0,0,0,0,0,0,0
0.567084,0,0,0,0,0,0,0,0
0.568527,0,0,0,0,0,0,0,0
0.569978,0,0,0,0,0,0,0,0
0.571358,0,0,0,0,0,0,0,0
0.572773,0,0,0,0,0,0,0,0
0.574181,0,0,0,0,0,0,0,0
0.575587,0,0,0,0,0,0,0,0
0.576992,0,0,0,0,0,0,0,0
0.578400,0,0,0,0,0,0,0,0
0.579807,0,0,0,0,0,0,0,0
0.581343,0,0,0,0,0,0,0,0
0.582805,0,0,0,0,0,0,0,0
0.584259,0,0,0,0,0,0,0,0
0.585665,0,0,0,0,0,0,0,0
0.587892,0,0,0,0,0,0,0,0
0.589296,0,0,0,0,0,0,0,0
0.590695,0,0,0,0,0,0,0,0
0.592095,0,0,0,0,0,0,0,0
0.593504,0,0,0,0,0,0,0,0
0.594984,0,0,0,0,0,0,0,0
0.596397,0,0,0,0,0,0,0,0
0.597805,0,0,0,0,0,0,0,0
0.599242,0,0,0,0,0,0,0,0
0.600686,0,0,0,0,0,0,0,0
0.602089,0,0,0,0,0,0,0,0
0.604596,0,0,0,0,0,0,0,0
0.606013,0,0,0,0,0,0,0,0
0.607468,0,0,0,0,0,0,0,0
0.608841,0,0,0,0,0,0,0,0
0.610214,0,0,0,0,0,0,0,0
0.611588,0,0,0,0,0,0,0,0
0.612962,0,0,0,0,0,0,0,0
0.614341,0,0,0,0,0,0,0,0
0.615750,0,0,0,0,0,0,0,0
0.617179,0,0,0,0,0,0,0,0
0.618603,0,0,0,0,0,0,0,0
0.620029,0,0,0,0,0,0,0,0
0.621453,0,0,0,0,0,0,0,0
0.622771,0,0,0,0,0,0,0,0
0.624198,0,0,0,0,0,0,0,0
0.625632,0,0,0,0,0,0,0,0
0.627070,0,0,0,0,0,0,0,0
0.628344,0,0,0,0,0,0,0,0
0.629721,0,0,0,0,0,0,0,0
0.631099,0,0,0,0,0,0,0,0
0.632555,0,0,0,0,0,0,0,0
0.634013,0,0,0,0,0,0,0,0
0.635385,0,0,0,0,0,0,0,0
0.636763,0,0,0,0,0,0,0,0
0.638128,0,0,0,0,0,0,0,0
0.639491,0,0,0,0,0,0,0,0
0.640852,0,0,0,0,0,0,0,0
0.642228,0,348,0,0,0,0,0,0
0.643645,0,0,0,0,0,0,0,0
0.645037,0,0,0,0,0,0,0,0
0.646406,0,0,0,0,0,0,0,0
0.647809,0,0,0,0,0,0,0,0
0.649228,0,0,0,0,0,0,0,0
0.651572,0,1266,0,0,0,0,0,0
0.652837,0,738,0,0,0,0,0,0
0.654527,0,0,0,0,0,0,0,0
0.655935,0,0,0,0,0,0,0,0
0.657351,0,0,0,0,0,0,0,0
0.658781,0,0,0,0,0,0,0,0
0.660192,0,0,0,0,0,0,0,0
0.661601,0,0,0,0,0,0,0,0
0.663011,0,0,0,0,0,0,0,0
0.664628,0,0,0,0,0,0,0,0
0.666030,0,0,0,0,0,0,0,0
0.667439,0,0,0,0,0,0,0,0
0.668855,0,0,0,0,0,0,0,0
0.670256,0,0,0,0,0,0,0,0
0.671659,0,0,0,0,0,0,0,0
0.673060,0,0,0,0,0,0,0,0
0.674462,0,0,0,0,0,0,0,0
0.675992,0,0,0,0,0,0,0,0
0.677562,0,0,0,0,0,0,0,0
0.679301,0,0,0,0,0,0,0,0
0.680925,0,0,0,0,0,0,0,0
0.686047,0,0,0,0,0,0,0,0
0.687464,0,0,0,0,0,0,0,0
0.688924,0,0,0,0,0,0,0,0
0.690492,0,0,0,0,0,0,0,0
0.691924,0,0,0,0,0,0,0,0
0.693333,0,0,0,0,0,0,0,0
0.694743,0,0,0,0,0,0,0,0
0.696201,0,0,0,0,0,0,0,0
0.697606,0,0,0,0,0,0,0,0
0.699086,0,0,0,0,0,0,0,0
0.700500,0,0,0,0,0,0,0,0
0.701902,0,0,0,0,0,0,0,0
0.703403,0,0,0,0,0,0,0,0
0.704815,0,0,0,0,0,0,0,0
0.706233,0,0,0,0,0,0,0,0
0.707635,0,0,0,0,0,0,0,0
0.709036,0,0,0,0,0,0,0,0
0.710439,0,0,0,0,0,0,0,0
0.711892,0,0,0,0,0,0,0,0
0.713299,0,0,0,0,0,0,0,0
0.714707,0,0,0,0,0,0,0,0
0.716113,0,0,0,0,0,0,0,0
0.717518,0,0,0,0,0,0,0,0
0.718926,0,0,0,0,0,0,0,0
0.720461,0,0,0,0,0,0,0,0
0.721928,0,0,0,0,0,0,0,0
0.723614,0,0,0,0,0,0,0,0
0.725185,0,0,0,0,0,0,0,0
0.726758,0,0,0,0,0,0,0,0
0.728332,0,0,0,0,0,0,0,0
0.730003,0,0,0,0,0,0,0,0
0.731572,0,0,0,0,0,0,0,0
0.733159,0,0,0,0,0,0,0,0
0.734735,0,0,0,0,0,0,0,0
0.736309,0,0,0,0,0,0,0,0
0.737880,0,0,0,0,0,0,0,0
0.739457,0,0,0,0,0,0,0,0
0.741028,0,0,0,0,0,0,0,0
0.742603,0,0,0,0,0,0,0,0
0.744234,0,0,0,0,0,0,0,0
0.745807,0,0,0,0,0,0,0,0
0.747386,0,0,0,0,0,0,0,0
0.748958,0,0,0,0,0,0,0,0
0.750534,0,0,0,0,0,0,0,0
0.752108,0,0,0,0,0,0,0,0
0.753680,0,0,0,0,0,0,0,0
0.755144,0,0,0,0,0,0,0,0
0.756680,0,0,0,0,0,0,0,0
0.758254,0,0,0,0,0,0,0,0
0.759841,0,0,0,0,0,0,0,0
0.761548,0,0,0,0,0,0,0,0
0.762967,0,0,0,0,0,0,0,0
0.764377,0,0,0,0,0,0,0,0
0.765797,0,0,0,0,0,0,0,0
0.767595,0,0,0,0,0,0,0,0
0.769009,0,0,0,0,0,0,0,0
0.770415,0,0,0,0,0,0,0,0
0.771815,0,0,0,0,0,0,0,0
0.773214,0,0,0,0,0,0,0,0
0.774613,0,0,0,0,0,0,0,0
0.776062,0,0,0,0,0,0,0,0
0.777461,0,0,0,0,0,0,0,0
0.778860,0,0,0,0,0,0,0,0
0.780258,0,0,0,0,0,0,0,0
0.781659,0,0,0,0,0,0,0,0
0.783127,0,0,0,0,0,0,0,0
0.784527,0,0,0,0,0,0,0,0
0.785925,0,0,0,0,0,0,0,0
0.787330,0,0,0,0,0,0,0,0
0.788729,0,0,0,0,0,0,0,0
0.790132,0,0,0,0,0,0,0,0
0.791580,0,0,0,0,0,0,0,0
0.792954,0,0,0,0,0,0,0,0
0.794328,0,0,0,0,0,0,0,0
0.795702,0,0,0,0,0,0,0,0
0.797075,0,0,0,0,0,0,0,0
0.798455,0,0,0,0,0,0,0,0
0.799830,0,0,0,0,0,0,0,0
0.801203,0,0,0,0,0,0,0,0
0.802577,0,0,0,0,0,0,0,0
0.803950,0,0,0,0,0,0,0,0
0.805324,0,0,0,0,0,0,0,0
0.806699,0,0,0,0,0,0,0,0
0.808110,0,0,0,0,0,0,0,0
0.809546,0,0,0,0,0,0,0,0
0.810973,0,0,0,0,0,0,0,0
0.812399,0,0,0,0,0,0,0,0
0.813824,0,0,0,0,0,0,0,0
0.815213,0,0,0,0,0,0,0,0
0.816593,0,0,0,0,0,0,0,0
0.818020,0,0,0,0,0,0,0,0
0.819396,0,0,0,0,0,0,0,0
0.820779,0,0,0,0,0,0,0,0
0.822210,0,0,0,0,0,0,0,0
0.823613,0,0,0,0,0,0,0,0
0.825050,0,0,0,0,0,0,0,0
0.826370,0,0,0,0,0,0,0,0
0.827746,0,0,0,0,0,0,0,0
0.829122,0,0,0,0,0,0,0,0
0.830547,0,0,0,0,0,0,0,0
0.831929,0,0,0,0,0,0,0,0
0.833305,0,0,0,0,0,0,0,0
0.834736,0,348,0,0,0,0,0,0
0.836206,0,0,0,0,0,0,0,0
0.837582,0,0,0,0,0,0,0,0
0.839054,0,0,0,0,0,0,0,0
0.840431,0,0,0,0,0,0,0,0
0.841807,0,0,0,0,0,0,0,0
0.843207,0,0,0,0,0,0,0,0
0.844560,0,0,0,0,0,0,0,0
0.845997,0,0,0,0,0,0,0,0
0.847363,0,0,0,0,0,0,0,0
0.848725,0,1080,0,0,0,0,0,0
0.850074,0,924,0,0,0,0,0,0
0.851446,0,0,0,0,0,0,0,0
0.852813,0,0,0,0,0,0,0,0
0.854199,0,0,0,0,0,0,0,0
0.855595,0,0,0,0,0,0,0,0
0.857031,0,0,0,0,0,0,0,0
0.858449,0,0,0,0,0,0,0,0
0.859860,0,0,0,0,0,0,0,0
0.861778,0,0,0,0,0,0,0,0
0.863630,0,0,0,0,0,0,0,0
0.865044,0,0,0,0,0,0,0,0
0.866447,0,0,0,0,0,0,0,0
0.867845,0,0,0,0,0,0,0,0
0.869242,0,0,0,0,0,0,0,0
0.870641,0,0,0,0,0,0,0,0
0.872092,0,0,0,0,0,0,0,0
0.873492,0,0,0,0,0,0,0,0
0.874903,0,0,0,0,0,0,0,0
0.876389,0,0,0,0,0,0,0,0
0.877791,0,0,0,0,0,0,0,0
0.879199,0,0,0,0,0,0,0,0
0.880598,0,0,0,0,0,0,0,0
0.882011,0,0,0,0,0,0,0,0
0.883414,0,0,0,0,0,0,0,0
0.884847,0,0,0,0,0,0,0,0
0.886249,0,0,0,0,0,0,0,0
0.887702,0,0,0,0,0,0,0,0
0.889231,0,0,0,0,0,0,0,0
0.890674,0,0,0,0,0,0,0,0
0.892217,0,0,0,0,0,0,0,0
0.893787,0,0,0,0,0,0,0,0
0.895363,0,0,0,0,0,0,0,0
0.896934,0,0,0,0,0,0,0,0
0.898518,0,0,0,0,0,0,0,0
0.900091,0,0,0,0,0,0,0,0
0.901661,0,0,0,0,0,0,0,0
0.903236,0,0,0,0,0,0,0,0
0.904727,0,0,0,0,0,0,0,0
0.906276,0,0,0,0,0,0,0,0
0.907848,0,0,0,0,0,0,0,0
0.909431,0,0,0,0,0,0,0,0
0.911003,0,0,0,0,0,0,0,0
0.912574,0,0,0,0,0,0,0,0
0.914146,0,0,0,0,0,0,0,0
0.915718,0,0,0,0,0,0,0,0
0.917287,0,0,0,0,0,0,0,0
0.918858,0,0,0,0,0,0,0,0
0.922275,0,0,0,0,0,0,0,0
0.927151,0,0,0,0,0,0,0,0
0.928577,0,0,0,0,0,0,0,0
0.929998,0,0,0,0,0,0,0,0
0.931419,0,0,0,0,0,0,0,0
0.932823,0,0,0,0,0,0,0,0
0.934290,0,0,0,0,0,0,0,0
0.935731,0,0,0,0,0,0,0,0
0.937133,0,0,0,0,0,0,0,0
0.938536,0,0,0,0,0,0,0,0
0.939943,0,0,0,0,0,0,0,0
0.941349,0,0,0,0,0,0,0,0
0.942775,0,0,0,0,0,0,0,0
0.944181,0,0,0,0,0,0,0,0
0.945586,0,0,0,0,0,0,0,0
0.946992,0,0,0,0,0,0,0,0
0.948398,0,0,0,0,0,0,0,0
0.949802,0,0,0,0,0,0,0,0
0.951249,0,0,0,0,0,0,0,0
0.952689,0,0,0,0,0,0,0,0
0.954112,0,0,0,0,0,0,0,0
0.955518,0,0,0,0,0,0,0,0
