elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.701388,0,0,0,0,0,0,0,0
0.702743,0,0,0,0,0,0,0,0
0.704175,0,0,0,0,0,0,0,0
0.705584,0,0,0,0,0,0,0,0
0.706990,0,0,0,0,0,0,0,0
0.708400,0,0,0,0,0,0,0,0
0.709802,0,0,0,0,0,0,0,0
0.711203,0,0,0,0,0,0,0,0
0.712927,0,0,0,0,0,0,0,0
0.714344,0,0,0,0,0,0,0,0
0.715748,0,0,0,0,0,0,0,0
0.717187,0,0,0,0,0,0,0,0
0.718634,0,0,0,0,0,0,0,0
0.721365,0,0,0,0,0,0,0,0
0.724558,0,0,0,0,0,0,0,0
0.725962,0,0,0,0,0,0,0,0
0.727412,0,0,0,0,0,0,0,0
0.728869,0,0,0,0,0,0,0,0
0.730267,0,0,0,0,0,0,0,0
0.731665,0,0,0,0,0,0,0,0
0.733065,0,0,0,0,0,0,0,0
0.734855,0,0,0,0,0,0,0,0
0.736261,0,0,0,0,0,0,0,0
0.737663,0,0,0,0,0,0,0,0
0.739064,0,0,0,0,0,0,0,0
0.740522,0,0,0,0,0,0,0,0
0.741924,0,0,0,0,0,0,0,0
0.743322,0,0,0,0,0,0,0,0
0.744799,0,0,0,0,0,0,0,0
0.746172,0,0,0,0,0,0,0,0
0.747534,0,0,0,0,0,0,0,0
0.748898,0,0,0,0,0,0,0,0
0.750259,0,0,0,0,0,0,0,0
0.751690,0,0,0,0,0,0,0,0
0.753230,0,0,0,0,0,0,0,0
0.754800,0,0,0,0,0,0,0,0
0.756259,0,0,0,0,0,0,0,0
0.757803,0,0,0,0,0,0,0,0
0.759377,0,0,0,0,0,0,0,0
0.760949,0,0,0,0,0,0,0,0
0.762519,0,0,0,0,0,0,0,0
0.764093,0,0,0,0,0,0,0,0
0.765665,0,0,0,0,0,0,0,0
0.767125,0,0,0,0,0,0,0,0
0.768671,0,0,0,0,0,0,0,0
0.770241,0,0,0,0,0,0,0,0
0.771815,0,0,0,0,0,0,0,0
0.773386,0,0,0,0,0,0,0,0
0.774956,0,0,0,0,0,0,0,0
0.776529,0,0,0,0,0,0,0,0
0.778113,0,0,0,0,0,0,0,0
0.779688,0,0,0,0,0,0,0,0
0.781257,0,0,0,0,0,0,0,0
0.782870,0,0,0,0,0,0,0,0
0.784443,0,0,0,0,0,0,0,0
0.786015,0,0,0,0,0,0,0,0
0.787588,0,0,0,0,0,0,0,0
