elapsed_s,TSE_BE_BV_STALLS_DUETO_BR_POLY,TSE_BE_BV_STALLS_DUETO_BR,TSE_FE_BUSY_CYCLES,TSE_FE_STALL_CYCLES_VPC_US
0.691414,0,0,0,0
0.692963,0,0,0,0
0.694570,0,0,0,0
0.696123,0,0,0,0
0.697675,0,0,0,0
0.699226,0,0,0,0
0.700775,0,0,0,0
0.702370,0,0,0,0
0.703922,0,0,0,0
0.705488,0,0,0,0
0.707030,0,0,0,0
0.708571,0,0,0,0
0.709991,0,0,0,0
0.711510,0,0,0,0
0.713057,0,0,0,0
0.714658,0,0,0,0
0.716218,0,0,0,0
0.717769,0,0,0,0
0.719319,0,0,0,0
0.720911,0,0,0,0
0.722460,0,0,0,0
0.724009,0,0,0,0
0.725560,0,0,0,0
0.727166,0,0,0,0
0.728714,0,0,0,0
0.730263,0,0,0,0
0.731811,0,0,0,0
0.733359,0,0,0,0
0.734953,0,0,0,0
0.736501,0,0,0,0
0.738064,0,0,0,0
0.739612,0,0,0,0
0.741160,0,0,0,0
0.742714,0,0,0,0
0.744261,0,0,0,0
0.745811,0,0,0,0
0.747361,0,0,0,0
0.748921,0,0,0,0
0.750514,0,0,0,0
0.752064,0,0,0,0
0.753614,0,0,0,0
0.755164,0,0,0,0
0.756711,0,0,0,0
0.758305,0,0,0,0
0.759868,0,0,0,0
0.761419,0,0,0,0
0.762966,0,0,0,0
0.764511,0,0,0,0
0.765966,0,0,0,0
0.767368,0,0,0,0
0.768884,0,0,0,0
0.770323,0,0,0,0
0.771845,0,0,0,0
0.773482,0,0,0,0
0.774994,0,0,0,0
0.776385,0,0,0,0
0.777904,0,0,0,0
0.779456,0,0,0,0
0.781018,0,0,0,0
0.782614,0,0,0,0
0.784165,0,0,0,0
0.785718,0,0,0,0
0.787270,0,0,0,0
0.788820,0,0,0,0
0.790416,0,0,0,0
0.791982,0,0,0,0
0.793535,0,0,0,0
0.795086,0,0,0,0
0.796636,0,0,0,0
0.798232,0,0,0,0
0.799784,0,0,0,0
0.801334,0,0,0,0
0.802904,0,0,0,0
0.804454,0,0,0,0
0.806051,0,0,0,0
0.807603,0,0,0,0
0.809152,0,0,0,0
0.810703,0,0,0,0
0.812244,0,0,0,0
0.813735,0,0,0,0
0.815271,0,0,0,0
0.816820,0,0,0,0
0.818370,0,0,0,0
0.819919,0,0,0,0
0.821470,0,0,0,0
0.823020,0,0,0,0
0.824581,0,0,0,0
0.826135,0,0,0,0
0.827683,0,0,0,0
0.829230,0,0,0,0
0.830800,0,0,0,0
0.832348,0,0,0,0
0.833900,0,0,0,0
0.835464,0,0,0,0
0.837012,0,0,0,0
0.838605,0,0,0,0
0.840385,0,0,0,0
0.841938,0,0,0,0
0.843489,0,0,0,0
0.845037,0,0,0,0
0.846661,0,0,0,0
0.848212,0,0,0,0
0.849764,0,0,0,0
0.851311,0,0,0,0
0.852857,0,0,0,0
0.854833,0,0,0,0
0.856387,0,0,0,0
0.857953,0,0,0,0
0.859504,0,0,0,0
0.861053,0,0,0,0
0.862681,0,0,0,0
0.864232,0,0,0,0
0.865785,0,0,0,0
0.867335,0,0,0,0
0.868898,0,0,0,0
0.870492,0,0,0,0
0.872044,0,0,0,0
0.873597,0,0,0,0
0.875140,0,0,0,0
0.876681,0,0,0,0
0.878140,0,0,0,0
0.879673,0,0,0,0
0.881223,0,0,0,0
0.882774,0,0,0,0
0.884324,0,0,0,0
0.885921,0,0,0,0
0.887472,0,0,0,0
0.889022,0,0,0,0
0.890459,0,0,0,0
0.891980,0,0,0,0
0.893532,0,0,0,0
0.895126,0,0,0,0
0.896676,0,0,0,0
0.898228,0,0,0,0
0.899779,0,0,0,0
0.901342,0,0,0,0
0.902896,0,0,0,0
0.904445,0,0,0,0
0.905998,0,0,0,0
0.907548,0,0,0,0
0.909098,0,0,0,0
0.910739,0,0,0,0
0.912301,0,0,0,0
0.913854,0,0,0,0
0.915396,0,0,0,0
0.916936,0,0,0,0
0.918396,0,0,0,0
0.919915,0,0,0,0
0.921466,0,0,0,0
0.923028,0,0,0,0
0.924576,0,0,0,0
0.926170,0,0,0,0
0.927720,0,0,0,0
0.929267,0,0,0,0
0.930820,0,0,0,0
0.932368,0,0,0,0
0.933976,0,0,0,0
0.935525,0,0,0,0
0.937073,0,0,0,0
0.938683,0,0,0,0
0.940230,0,0,0,0
0.941782,0,0,0,0
0.943330,0,0,0,0
0.944892,0,0,0,0
0.946442,0,0,0,0
0.947991,0,0,0,0
0.949541,0,0,0,0
0.951134,0,0,0,0
0.952683,0,0,0,0
0.954234,0,0,0,0
0.955797,0,0,0,0
0.957344,0,0,0,0
0.958831,0,0,0,0
0.960352,0,0,0,0
0.961902,0,0,0,0
0.963449,0,0,0,0
0.964995,0,0,0,0
0.966492,0,0,0,0
0.968021,0,0,0,0
0.969574,0,0,0,0
0.971126,0,0,0,0
0.972676,0,0,0,0
0.974273,0,0,0,0
0.975825,0,0,0,0
0.977455,0,0,0,0
0.978962,0,0,0,0
0.980512,0,0,0,0
0.982110,0,0,0,0
0.983663,0,0,0,0
0.985212,0,0,0,0
0.986768,0,0,0,0
0.988331,0,0,0,0
0.989928,0,0,0,0
0.991480,0,0,0,0
0.993030,0,0,0,0
0.994580,0,0,0,0
0.996130,0,0,0,0
0.997683,0,0,0,0
0.999293,0,0,0,0
1.000843,0,0,0,0
1.002394,0,0,0,0
1.003947,0,0,0,0
1.005499,0,0,0,0
1.007092,0,0,0,0
1.008645,0,0,0,0
1.010213,0,0,0,0
1.011763,0,0,0,0
1.013311,0,0,0,0
1.014867,0,0,0,0
1.016416,0,0,0,0
1.017967,0,0,0,0
1.019509,0,0,0,0
1.021064,0,0,0,0
1.022813,0,0,0,0
1.024363,0,0,0,0
1.025916,0,0,0,0
1.027468,0,0,0,0
1.029019,0,0,0,0
1.030614,0,0,0,0
1.032180,0,0,0,0
1.033733,0,0,0,0
1.035276,0,0,0,0
1.036817,0,0,0,0
1.038278,0,0,0,0
1.039833,0,0,0,0
1.041383,0,0,0,0
1.043002,0,0,0,0
1.044553,0,0,0,0
1.046150,0,0,0,0
1.047701,0,0,0,0
1.049251,0,0,0,0
1.050808,0,0,0,0
1.052357,0,0,0,0
1.053968,0,0,0,0
1.055520,0,0,0,0
1.057069,0,0,0,0
1.058681,0,0,0,0
1.060232,0,0,0,0
1.061785,0,0,0,0
1.063336,0,0,0,0
1.064899,0,0,0,0
1.066452,0,0,0,0
1.067995,0,0,0,0
1.069599,0,0,0,0
1.071034,0,0,0,0
1.072428,0,0,0,0
1.073957,0,0,0,0
1.075522,0,0,0,0
1.077072,0,0,0,0
1.078687,0,0,0,0
1.080237,0,0,0,0
1.081790,0,0,0,0
1.083342,0,0,0,0
1.084890,0,0,0,0
1.086500,0,0,0,0
1.088052,0,0,0,0
1.089604,0,0,0,0
1.091156,0,0,0,0
1.092706,0,0,0,0
1.094301,0,0,0,0
1.095889,0,0,0,0
1.097327,0,0,0,0
1.098800,0,0,0,0
1.100350,0,0,0,0
1.101948,0,0,0,0
1.103499,0,0,0,0
1.105049,0,0,0,0
1.106663,0,0,0,0
1.108227,0,0,0,0
1.109781,0,0,0,0
1.111334,0,0,0,0
1.112885,0,0,0,0
1.114437,0,0,0,0
1.115990,0,0,0,0
1.117543,0,0,0,0
1.119156,0,0,0,0
1.120705,0,0,0,0
1.122256,0,0,0,0
1.123799,0,0,0,0
1.125341,0,0,0,0
1.126955,0,0,0,0
1.128348,0,0,0,0
1.129877,0,0,0,0
1.131420,0,0,0,0
1.132961,0,0,0,0
1.134421,0,0,0,0
1.135941,0,0,0,0
1.137491,0,0,0,0
1.139041,0,0,0,0
1.140603,0,0,0,0
1.142199,0,0,0,0
1.143748,0,0,0,0
1.145297,0,0,0,0
1.146730,0,0,0,0
1.148254,0,0,0,0
1.149849,0,0,0,0
1.151288,0,0,0,0
1.152808,0,0,0,0
1.154359,0,0,0,0
1.155910,0,0,0,0
1.157462,0,0,0,0
1.159014,0,0,0,0
1.160563,0,0,0,0
1.162130,0,0,0,0
1.163680,0,0,0,0
1.165229,0,0,0,0
1.166765,0,0,0,0
1.168292,0,0,0,0
1.169847,0,0,0,0
1.171399,0,0,0,0
1.172961,0,0,0,0
1.174557,0,0,0,0
1.176111,0,0,0,0
1.177616,0,0,0,0
1.179175,0,0,0,0
1.180567,0,0,0,0
1.181971,0,0,0,0
1.183392,0,0,0,0
1.184788,0,0,0,0
1.186178,0,0,0,0
1.187566,0,0,0,0
1.189093,0,0,0,0
1.190622,0,0,0,0
1.192035,0,0,0,0
1.193448,0,0,0,0
1.194878,0,0,0,0
1.196267,0,0,0,0
1.197656,0,0,0,0
1.199080,0,0,0,0
1.200469,0,0,0,0
1.201857,0,0,0,0
1.203244,0,0,0,0
1.204641,0,0,0,0
1.206149,0,0,0,0
1.207553,0,0,0,0
1.208962,0,0,0,0
1.210358,0,0,0,0
1.211749,0,0,0,0
1.213140,0,0,0,0
1.214575,0,0,0,0
1.216107,0,0,0,0
1.217664,0,0,0,0
1.219220,0,0,0,0
1.220773,0,0,0,0
1.222372,0,0,0,0
1.223928,0,0,0,0
1.225486,0,0,0,0
1.227046,0,0,0,0
1.228590,0,0,0,0
1.230015,0,0,0,0
1.231541,0,0,0,0
1.233095,0,0,0,0
1.234703,0,0,0,0
1.236257,0,0,0,0
1.237871,0,0,0,0
1.239427,0,0,0,0
1.240979,0,0,0,0
1.242535,0,0,0,0
1.244090,0,0,0,0
1.245647,0,0,0,0
1.247250,0,0,0,0
1.248817,0,0,0,0
1.250372,0,0,0,0
1.251927,0,0,0,0
1.253485,0,0,0,0
1.255084,0,0,0,0
1.256638,0,0,0,0
1.258085,0,0,0,0
1.259515,0,0,0,0
1.261030,0,0,0,0
1.262461,0,0,0,0
1.263989,0,0,0,0
1.265546,0,0,0,0
1.267102,0,0,0,0
1.268655,0,0,0,0
1.270102,0,0,0,0
1.271628,0,0,0,0
1.273181,0,0,0,0
1.274741,0,0,0,0
1.276294,0,0,0,0
1.277894,0,0,0,0
1.279450,0,0,0,0
1.281018,0,0,0,0
1.282573,0,0,0,0
1.284129,0,0,0,0
1.285687,0,0,0,0
1.287286,0,0,0,0
1.288840,0,0,0,0
1.290394,0,0,0,0
1.291965,0,0,0,0
1.293521,0,0,0,0
1.295121,0,0,0,0
1.296673,0,0,0,0
1.298229,0,0,0,0
1.299784,0,0,0,0
1.301337,0,0,0,0
1.302913,0,0,0,0
1.304467,0,0,0,0
1.306024,0,0,0,0
1.307580,0,0,0,0
1.309134,0,0,0,0
1.310694,0,0,0,0
1.312247,0,0,0,0
1.313819,0,0,0,0
1.315374,0,0,0,0
1.316928,0,0,0,0
1.318527,0,0,0,0
1.320083,0,0,0,0
1.321640,0,0,0,0
1.323195,0,0,0,0
1.324762,0,0,0,0
1.326361,0,0,0,0
1.327917,0,0,0,0
1.329473,0,0,0,0
1.331017,0,0,0,0
1.332561,0,0,0,0
1.333985,0,0,0,0
1.335518,0,0,0,0
1.337071,0,0,0,0
1.338678,0,0,0,0
1.340231,0,0,0,0
1.341787,0,0,0,0
1.343341,0,0,0,0
1.344894,0,0,0,0
1.346462,0,0,0,0
1.348016,0,0,0,0
1.349571,0,0,0,0
1.351170,0,0,0,0
1.352722,0,0,0,0
1.354455,0,0,0,0
1.356013,0,0,0,0
1.357582,0,0,0,0
1.359181,0,0,0,0
1.360733,0,0,0,0
1.362288,0,0,0,0
1.363842,0,0,0,0
1.365459,0,0,0,0
1.366845,0,0,0,0
1.368386,0,0,0,0
1.369943,0,0,0,0
1.371499,0,0,0,0
1.373052,0,0,0,0
1.374684,0,0,0,0
1.376240,0,0,0,0
1.377797,0,0,0,0
1.379241,0,0,0,0
1.380762,0,0,0,0
1.382357,0,0,0,0
1.383910,0,0,0,0
1.385463,0,0,0,0
1.387015,0,0,0,0
1.388565,0,0,0,0
1.390182,0,0,0,0
1.391734,0,0,0,0
1.393285,0,0,0,0
1.394842,0,0,0,0
1.396392,0,0,0,0
1.397989,0,0,0,0
1.399541,0,0,0,0
1.401105,0,0,0,0
1.402747,0,0,0,0
1.404297,0,0,0,0
1.405894,0,0,0,0
1.407446,0,0,0,0
1.408997,0,0,0,0
1.410549,0,0,0,0
1.412116,0,0,0,0
1.413669,0,0,0,0
1.415266,0,0,0,0
1.416817,0,0,0,0
1.418367,0,0,0,0
1.419921,0,0,0,0
1.421474,0,0,0,0
1.422956,0,0,0,0
1.424479,0,0,0,0
1.426033,0,0,0,0
1.427587,0,0,0,0
1.429139,0,0,0,0
1.430696,0,0,0,0
1.432247,0,0,0,0
1.433814,0,0,0,0
1.435357,0,0,0,0
1.436898,0,0,0,0
1.438360,0,0,0,0
1.439883,0,0,0,0
1.441437,0,0,0,0
1.442990,0,0,0,0
1.444556,0,0,0,0
1.446154,0,0,0,0
1.447707,0,0,0,0
1.449258,0,0,0,0
1.450815,0,0,0,0
1.452366,0,0,0,0
1.453964,0,0,0,0
1.455532,0,0,0,0
1.457084,0,0,0,0
1.458697,0,0,0,0
1.460249,0,0,0,0
1.461847,0,0,0,0
1.463400,0,0,0,0
1.464950,0,0,0,0
1.466424,0,0,0,0
1.467947,0,0,0,0
1.469501,0,0,0,0
1.471097,0,0,0,0
1.472647,0,0,0,0
1.474201,0,0,0,0
1.475754,0,0,0,0
1.477194,0,0,0,0
1.478725,0,0,0,0
1.480278,0,0,0,0
1.481833,0,0,0,0
1.483386,0,0,0,0
1.484936,0,0,0,0
1.486536,0,0,0,0
1.488102,0,0,0,0
1.489655,0,0,0,0
1.491208,0,0,0,0
1.492757,0,0,0,0
1.494353,0,0,0,0
1.495907,0,0,0,0
1.497464,0,0,0,0
1.499034,0,0,0,0
1.500588,0,0,0,0
1.502189,0,0,0,0
1.503744,0,0,0,0
1.505299,0,0,0,0
1.506859,0,0,0,0
1.508413,0,0,0,0
1.510028,0,0,0,0
1.511584,0,0,0,0
1.513138,0,0,0,0
1.514697,0,0,0,0
1.516251,0,0,0,0
1.517851,0,0,0,0
1.519407,0,0,0,0
1.520975,0,0,0,0
1.522530,0,0,0,0
1.524086,0,0,0,0
1.525642,0,0,0,0
1.527244,0,0,0,0
1.528798,0,0,0,0
1.530353,0,0,0,0
1.531797,0,0,0,0
1.533322,0,0,0,0
1.534884,0,0,0,0
1.536438,0,0,0,0
1.537993,0,0,0,0
1.539550,0,0,0,0
1.541103,0,0,0,0
1.542664,0,0,0,0
1.544191,0,0,0,0
1.545748,0,0,0,0
1.547294,0,0,0,0
1.548839,0,0,0,0
1.550302,0,0,0,0
1.551864,0,0,0,0
1.553435,0,0,0,0
1.554990,0,0,0,0
1.556543,0,0,0,0
1.558144,0,0,0,0
1.559696,0,0,0,0
1.561249,0,0,0,0
1.562807,0,0,0,0
1.564373,0,0,0,0
1.565972,0,0,0,0
1.567402,0,0,0,0
1.568929,0,0,0,0
1.570482,0,0,0,0
1.572035,0,0,0,0
1.573590,0,0,0,0
1.575204,0,0,0,0
1.576756,0,0,0,0
1.578309,0,0,0,0
1.579862,0,0,0,0
1.581417,0,0,0,0
1.583007,0,0,0,0
1.584558,0,0,0,0
1.586127,0,0,0,0
1.587680,0,0,0,0
1.589232,0,0,0,0
1.590712,0,0,0,0
1.592105,0,0,0,0
1.593626,0,0,0,0
1.595179,0,0,0,0
1.596745,0,0,0,0
1.598342,0,0,0,0
1.599895,0,0,0,0
1.601450,0,0,0,0
1.603003,0,0,0,0
1.604555,0,0,0,0
1.606155,0,0,0,0
1.607722,0,0,0,0
