elapsed_s,TSE_FE_BV_STALLS_DUETO_BR,TSE_BE_STALL_CYCLES_LRZ_PRIM,TSE_FE_EARLY_BFCULL_GBCLIPPED_PRIM,TSE_REG_PROGRAMMING_WORKING_CYCLE_L1
0.741370,0,0,0,0
0.742917,0,0,0,0
0.744463,0,0,0,0
0.746013,0,0,0,0
0.747446,0,0,0,0
0.748965,0,0,0,0
0.750557,0,0,0,0
0.752103,0,0,0,0
0.753651,0,0,0,0
0.755198,0,0,0,0
0.756749,0,0,0,0
0.758191,0,0,0,0
0.759588,0,0,0,0
0.761108,0,0,0,0
0.762655,0,0,0,0
0.764199,0,0,0,0
0.765790,0,0,0,0
0.767339,0,0,0,0
0.768903,0,0,0,0
0.770452,0,0,0,0
0.771999,0,0,0,0
0.773547,0,0,0,0
0.775097,0,0,0,0
0.776725,0,0,0,0
0.778401,0,0,0,0
0.779813,0,0,0,0
0.781247,0,0,0,0
0.782636,0,0,0,0
0.784020,0,0,0,0
0.785408,0,0,0,0
0.786793,0,0,0,0
0.788375,0,0,0,0
0.789927,0,0,0,0
0.791486,0,0,0,0
0.793037,0,0,0,0
0.794586,0,0,0,0
0.796134,0,0,0,0
0.797727,0,0,0,0
0.799277,0,0,0,0
0.800827,0,0,0,0
0.802390,0,0,0,0
0.803939,0,0,0,0
0.805489,0,0,0,0
0.807038,0,0,0,0
0.808584,0,0,0,0
0.810179,0,0,0,0
0.811725,0,0,0,0
0.813332,0,0,0,0
0.814879,0,0,0,0
0.816304,0,0,0,0
0.817829,0,0,0,0
0.819379,0,0,0,0
0.820932,0,0,0,0
0.822484,0,0,0,0
0.824045,0,0,0,0
0.825596,0,0,0,0
0.827147,0,0,0,0
0.828699,0,0,0,0
0.830251,0,0,0,0
0.831801,0,0,0,0
0.833354,0,0,0,0
0.834919,0,0,0,0
0.836467,0,0,0,0
0.838043,0,0,0,0
0.839592,0,0,0,0
0.841143,0,0,0,0
0.842693,0,0,0,0
0.844243,0,0,0,0
0.845683,0,0,0,0
0.847204,0,0,0,0
0.848758,0,0,0,0
0.850309,0,0,0,0
0.851858,0,0,0,0
0.853411,0,0,0,0
0.854962,0,0,0,0
0.856524,0,0,0,0
0.858079,0,0,0,0
0.859628,0,0,0,0
0.861225,0,0,0,0
0.862777,0,0,0,0
0.864325,0,0,0,0
0.865827,0,0,0,0
0.867355,0,0,0,0
0.868908,0,0,0,0
0.870459,0,0,0,0
0.872009,0,0,0,0
0.873559,0,0,0,0
0.875111,0,0,0,0
0.876662,0,0,0,0
0.878225,0,0,0,0
0.879774,0,0,0,0
0.881325,0,0,0,0
0.882876,0,0,0,0
0.884425,0,0,0,0
0.885979,0,0,0,0
0.887528,0,0,0,0
0.889093,0,0,0,0
0.890644,0,0,0,0
0.892193,0,0,0,0
0.893787,0,0,0,0
0.895338,0,0,0,0
0.896890,0,0,0,0
0.898440,0,0,0,0
0.900003,0,0,0,0
0.901554,0,0,0,0
