elapsed_s,CP_MEMORY_POOL_BELOW_THRESH,CP_AHB_WR_STALL_PRE_DRAWS,CP_AHB_STALL_SQE_GMU,CP_AHB_STALL_SQE_WR_OTHER,CP_AHB_STALL_SQE_RD_OTHER,CP_CLUSTER_FE_U_EMPTY,CP_CLUSTER_FE_S_EMPTY,CP_CLUSTER_SP_VS_EMPTY,CP_CLUSTER_VPC_US_EMPTY,CP_CLUSTER_VPC_VS_EMPTY,CP_CLUSTER_GRAS_EMPTY,CP_CLUSTER_SP_PS_EMPTY,CP_CLUSTER_VPC_PS_EMPTY,CP_CLUSTER_PS_EMPTY
0.044196,0,0,0,0,0,99155,99159,99159,99313,99318,99314,99197,98939,98940
0.045598,0,0,0,0,0,98588,98587,98586,98434,98427,98423,98428,98420,98414
0.047000,0,0,0,0,0,98830,98937,98946,98953,98985,99004,99033,99036,99041
0.048405,0,0,0,0,0,99086,98982,98980,99019,99003,98984,98960,99000,99023
0.049807,0,0,0,0,0,98708,98736,98733,98736,98735,98791,98842,98830,98808
0.051220,0,0,0,0,0,98257,98224,98213,98160,98141,98080,98024,97999,97995
0.052620,0,0,0,0,0,97730,97722,97725,97739,97738,97738,97724,97723,97721
0.054017,0,0,0,0,0,98145,98151,98150,98133,98135,98149,98155,98148,98144
0.055420,0,0,0,0,0,102644,103424,104220,105007,105793,106591,107382,108172,108977
0.056890,0,0,0,0,0,110137,110148,110134,110127,110127,110101,110107,110123,110127
0.058380,0,0,0,0,0,158113,158645,158649,158649,158647,158653,158740,159023,159408
0.060180,0,0,1246,4,0,256885,257550,256291,257145,259028,259050,256591,258730,255439
0.061607,0,0,0,0,0,111765,111498,111184,110212,110103,110091,110096,110076,110052
0.063130,0,0,0,0,0,110427,110420,110472,110471,110418,110428,110415,110426,110456
0.064650,0,0,0,0,0,110205,110192,110155,110178,110212,110223,110234,110228,110177
0.066220,0,0,0,0,0,109483,109464,109439,109445,109407,109360,109317,109280,109269
0.067733,0,0,0,0,0,109130,109141,109175,109126,109121,109124,109123,109123,109128
0.069250,0,0,0,0,0,109279,109266,109230,109218,109216,109216,109215,109213,109199
0.070882,0,0,0,0,0,115449,114658,113865,113075,112298,111511,110716,109922,109131
0.072389,0,0,0,0,0,97661,97660,97667,97682,97666,97672,97669,97668,97693
0.073871,0,0,0,0,0,97487,97495,97514,97496,97522,97510,97511,97510,97509
0.076165,0,0,0,0,0,143209,206289,140156,138775,219068,223401,122581,231833,116531
0.077974,0,0,0,0,0,357479,1424640,355437,354787,1424602,1424525,56207,1424599,546
0.079704,0,0,0,0,0,477925,1903971,482990,482106,1903952,1903952,76084,1903922,792
0.080999,0,0,0,0,0,361458,1423833,355571,354921,1423796,1423796,56374,1423828,600
0.082430,0,0,0,0,0,404358,1623517,398216,400607,1623748,1623839,65381,1626075,720
0.083883,0,0,0,0,0,400485,1561988,398245,394398,1561867,1561792,60916,1559799,624
0.085209,0,0,0,0,0,359074,1448569,357071,358240,1448585,1448598,60098,1448394,624
0.086460,0,0,0,0,0,343666,1375186,350511,353484,1378297,1378296,54509,1378885,576
0.087807,0,0,0,0,0,376200,1483986,375264,369146,1480935,1480934,58630,1480360,624
0.089061,0,0,0,0,0,353652,1377948,341741,341117,1377875,1377877,54508,1377879,576
0.090327,0,0,0,0,0,782818,1416114,792280,797300,1416078,1416058,634287,1416113,611418
0.091954,0,0,0,0,0,553406,550750,550754,550852,550851,550867,554947,551517,553193
0.093489,0,0,0,0,0,465460,468115,468241,468203,468300,468431,464333,467807,466188
0.094929,0,0,0,0,0,457215,457223,457222,457275,457203,457119,457173,457029,457128
0.096367,0,0,0,0,0,456907,456994,456909,456892,456952,456886,456875,457049,456904
0.097804,0,0,0,0,0,502222,502282,502250,502193,502185,502190,502189,502111,502110
0.099284,0,0,0,0,0,458011,457872,458096,458036,458080,458122,458235,458269,458269
0.100723,0,0,0,0,0,457093,457142,457047,457123,456989,457061,456989,456867,457030
0.102241,0,0,0,0,0,545366,545348,545276,545286,545294,545353,545265,545670,545608
0.103754,0,0,0,0,0,470143,470170,470247,470169,470296,470164,470190,469941,498508
0.105221,0,0,0,0,0,562363,562335,566336,566426,566348,566345,566449,566492,537820
0.106834,0,0,0,0,0,659767,660381,656316,656355,661304,659568,659566,712730,712953
0.108491,0,0,0,0,0,534940,534342,534385,534516,567940,569817,569817,516580,516690
0.109969,0,0,0,0,0,499921,499957,872371,872314,833896,833770,838375,836144,839915
0.111958,0,0,0,0,0,896618,896711,524218,524189,524353,524551,520047,522204,518194
0.113454,0,0,0,0,0,466107,465897,465826,465650,465455,465178,464959,464985,464885
0.114891,0,0,0,0,0,474990,475122,475676,476072,476698,477565,478514,478437,478468
0.116556,0,0,0,0,0,1174579,1174445,1174654,1174839,1174229,1173387,1172504,1172494,1172449
0.118643,0,0,0,0,0,3373084,3373081,3372332,3371748,3371741,3371711,3371657,3371725,3371719
0.122791,0,0,0,0,0,472124,472131,472138,472138,472126,472126,472102,472031,472135
0.124252,0,0,0,0,0,476314,476313,476297,476295,476295,476310,476309,476385,476307
0.125693,0,0,0,0,0,456559,456552,456557,456540,456553,456547,456525,456447,456505
0.127183,0,0,0,0,0,494470,494457,494455,494482,494482,494515,494524,494637,494550
0.128710,0,0,0,0,0,567186,567770,573741,575247,579855,578220,578236,584680,585362
0.130305,0,0,0,0,0,644985,645976,646805,642246,639582,642128,642167,637014,636405
0.131941,0,0,0,0,0,573207,569392,563762,566818,566263,566518,567236,570687,572940
0.133525,0,0,0,0,0,557090,559926,562858,564849,561192,566229,569440,568248,566177
0.135124,0,0,0,0,0,553732,558147,553948,552685,559468,551698,552203,555396,553300
0.136684,0,0,0,0,0,525682,523147,528062,524301,524943,524827,524692,519998,527012
0.138208,0,0,0,0,0,517536,522620,521641,523632,518759,520715,520157,523500,519116
0.139734,0,0,0,0,0,514611,506407,507580,511629,509382,513637,513390,512388,513323
0.141229,0,0,0,0,0,522722,524628,519916,516516,518378,514269,511855,507517,506855
0.142793,0,0,0,0,0,483932,484130,488471,490942,491842,492891,495623,495750,498394
0.144264,0,0,0,0,0,486559,486084,481559,480802,485056,482208,482851,481519,478064
0.145727,0,0,0,0,0,513439,516874,522009,521981,521345,526512,527535,528381,529321
0.147214,0,0,0,0,0,506976,506006,506771,510257,511433,508874,503269,504733,508028
0.148689,0,0,0,0,0,495922,494423,488080,483063,482962,485355,490903,489966,491232
0.150150,0,0,0,0,0,529743,531764,532952,537900,529469,526019,521646,525374,516275
0.151624,0,0,0,0,0,480668,480848,481961,477894,485216,488081,491819,492932,493487
0.153071,0,0,0,0,0,483444,482745,478577,477287,473107,470388,469565,466793,474178
0.154501,0,0,0,0,0,465035,461520,465105,470267,471949,472665,469835,470964,467497
0.155957,0,0,0,0,0,467321,468579,470233,466240,464892,462904,461785,457337,456543
0.157368,0,0,0,0,0,458784,458063,463020,460860,467041,464714,466446,466445,466180
0.158778,0,0,0,0,0,450630,449222,440286,440981,433345,435665,432946,432952,431983
0.444798,0,0,0,0,0,856122,854317,852534,850801,849080,847299,845823,844143,842548
0.453047,0,0,0,0,0,133959,133958,133956,133956,133955,133954,133953,133953,133951
0.454993,0,0,0,0,0,122649,125151,130176,134305,135734,137159,138588,140013,141431
0.456639,0,0,0,0,0,135217,134648,132127,129988,131062,133141,134656,137637,137636
0.458303,0,0,0,0,0,168513,172723,175485,175262,176960,177828,176426,173558,173812
0.460279,0,0,0,0,0,155582,151065,147897,151054,149621,150347,151804,154393,154842
0.462008,0,0,0,0,0,145565,145498,144953,141587,140372,136810,135353,132749,132170
0.463630,0,0,0,0,0,136853,139500,139777,139754,139728,139716,139714,139726,139759
0.465251,0,0,0,0,0,135225,132564,132285,132306,132318,132351,132362,132361,132326
0.466849,0,0,0,0,0,131675,131675,131674,131650,131637,131625,131613,131610,131610
0.468447,0,0,0,0,0,131559,131558,131557,131568,131590,131589,131599,131599,131598
0.470046,0,0,0,0,0,131822,131821,131831,131830,131829,131828,131827,131826,131824
0.471647,0,0,0,0,0,132115,132114,132102,132101,132089,132100,132098,148482,150481
0.473339,0,0,0,0,0,150357,150356,150355,150354,150365,150351,150352,133965,131964
0.474954,0,0,0,0,0,131791,131802,132344,134298,134689,134676,134663,134652,134639
0.476577,0,0,0,0,0,136020,136678,136342,134397,134003,134004,134002,134556,135597
0.478287,0,0,0,0,0,184796,188995,188182,190644,190643,191636,192121,191854,191829
0.480252,0,0,0,0,0,146268,141939,144508,142426,142424,141452,140977,140825,141704
0.481895,0,0,0,0,0,151279,150758,148791,148397,148385,148384,148383,148267,146380
0.483566,0,0,0,0,0,132090,132066,132065,132063,132074,132061,132060,132059,132059
0.485195,0,0,0,0,0,131886,131895,131907,131906,131917,131916,131915,131914,131935
0.486795,0,0,0,0,0,131111,131100,131086,131086,131073,131071,131083,131081,131070
0.488391,0,0,0,0,0,131536,131535,131522,131521,131520,131520,131506,131494,131492
0.490047,0,0,0,0,0,131751,131738,131761,131760,131759,131758,131768,131790,131778
0.491649,0,0,0,0,0,132236,132247,132234,132232,132231,132230,132206,132195,132192
0.493250,0,0,0,0,0,131664,131674,131673,131674,131673,131672,131682,131668,131680
0.494850,0,0,0,0,0,131987,131975,131986,131996,131983,131994,131994,132016,131991
0.496466,0,0,0,0,0,131736,131735,131722,131697,131708,131694,131693,131670,131670
0.498237,0,0,0,0,0,137473,137945,166054,166064,166062,166063,166062,166892,166972
0.500095,0,0,0,0,0,162455,161981,133870,133881,133881,133868,133867,133023,132941
0.501751,0,0,0,0,0,132442,132441,132440,132428,132439,132449,132459,132469,132503
0.503405,0,0,0,0,0,132339,132339,132337,132348,132335,132322,132309,132321,132296
0.505056,0,0,0,0,0,132199,132197,132197,132195,132194,132205,132194,132192,132202
0.506721,0,0,0,0,0,136017,136016,136015,136014,136026,136024,136034,136021,136010
0.508372,0,0,0,0,0,136671,136682,136669,136680,136666,136655,136642,136641,136639
0.510020,0,0,0,0,0,131562,131561,131572,131560,131558,131569,131568,131556,131543
0.511666,0,0,0,0,0,131151,131137,131136,131135,131122,131110,131108,131131,131142
0.513308,0,0,0,0,0,130773,130774,130761,130760,130748,130745,130746,130732,130732
0.515005,0,0,0,0,0,132147,132144,132155,132154,132165,132176,132186,132186,132184
0.516653,0,0,0,0,0,132135,132136,132134,132133,132132,132131,132141,132140,132139
0.518310,0,0,0,0,0,141388,143352,143421,143478,143512,143522,143498,144341,144953
0.520030,0,0,0,0,0,138001,136034,135964,135893,135869,135857,135868,135022,134397
0.521677,0,0,0,0,0,144211,144210,144209,144207,144207,144194,144205,144203,144215
0.523381,0,0,0,0,0,131961,131961,131959,131971,131956,131980,131966,131979,131975
0.525045,0,0,0,0,0,132386,132384,132396,132395,132406,132392,132392,132389,132390
0.526698,0,0,0,0,0,131597,131584,131583,131557,131546,131545,131543,131532,131531
0.528357,0,0,0,0,0,132222,132255,132243,132255,132265,132264,132264,132274,132271
0.530057,0,0,0,0,0,131869,131857,131867,131877,131876,131876,131874,131861,131862
0.531706,0,0,0,0,0,131783,131771,131758,131746,131734,131720,131708,131708,131694
0.533351,0,0,0,0,0,131511,131510,131508,131520,131529,131528,131540,131538,131550
0.534999,0,0,0,0,0,131793,131792,131792,131778,131789,131800,131797,131797,131795
0.536796,0,0,0,0,0,134242,134241,134239,134250,134250,134249,134249,134236,134235
0.538603,0,0,0,0,0,133277,133276,133287,133285,133272,133271,133270,133292,133292
0.540264,0,0,0,0,0,131945,131932,131920,131920,131919,131906,131905,131904,131902
0.541913,0,0,0,0,0,131924,131935,131934,131921,131920,131931,131930,131917,131916
0.543562,0,0,0,0,0,131862,131861,131860,131871,131869,131868,131867,131866,131866
0.545210,0,0,0,0,0,131965,131964,131962,131961,131949,131948,131947,131958,131956
0.546860,0,0,0,0,0,147416,147416,147959,148489,148500,148499,148487,148497,148485
0.548704,0,0,0,0,0,120611,118432,115708,112987,110806,108623,106457,104265,102108
0.550175,0,0,0,0,0,103916,103918,103921,107625,107630,107635,107630,107645,107640
0.551732,0,0,0,0,0,105590,105595,105593,101888,101884,101882,101887,101873,101885
0.553246,0,0,0,0,0,98913,98907,99057,99055,113206,113223,113219,113227,113211
0.554856,0,0,0,0,0,111468,111475,111327,111326,97175,97156,97156,97162,97172
0.556304,0,0,0,0,0,97176,97163,97158,97158,97152,97151,97144,97142,97133
0.557751,0,0,0,0,0,99049,99373,99385,99383,99386,99385,99386,99383,99384
0.559217,0,0,0,0,0,129753,131604,133767,135944,138118,140295,142473,144625,146791
0.561798,0,0,0,0,0,144126,144136,144123,144122,144121,144107,144120,144141,144141
0.563547,0,0,0,0,0,161009,162767,164292,164823,165446,166914,168542,169062,169801
0.565437,0,0,0,0,0,152158,150931,150237,150941,152143,151240,150129,150070,149838
0.567191,0,0,0,0,0,142403,141858,142030,142340,142074,142062,143158,144534,145596
0.568958,0,0,0,0,0,154924,155201,155778,154206,152620,153820,152723,151379,150894
0.570840,0,0,0,0,0,152907,153114,153137,154314,155886,158788,161619,165110,166554
0.572667,0,0,0,0,0,156315,156279,155157,154462,153906,150124,147337,145336,144479
0.574381,0,0,0,0,0,165506,165966,166668,166680,167258,168586,168572,168063,167044
0.576218,0,0,0,0,0,167960,167498,166943,166941,166281,165043,165447,165527,165515
0.578024,0,0,0,0,0,148932,149078,149886,150671,151549,151340,151282,150933,152066
0.579833,0,0,0,0,0,162676,164100,166042,169510,170804,171519,172096,179048,177331
0.581794,0,0,0,0,0,190443,193588,194906,194326,196452,195755,196066,192049,195971
0.583802,0,0,0,0,0,170669,166412,162572,158803,155101,155798,154582,150929,148430
0.585524,0,0,0,0,0,150184,150137,151037,151534,150423,150213,151127,151771,151667
0.587248,0,0,0,0,0,127139,125222,122704,120751,119782,119065,118133,115692,113520
0.588760,0,0,0,0,0,112674,112780,112247,112506,112250,110432,108821,109032,109138
0.590257,0,0,0,0,0,116357,116550,118421,119438,120781,121869,129848,131393,132879
0.591926,0,0,0,0,0,136417,137896,138096,137704,137367,137798,131112,131342,130120
0.593535,0,0,0,0,0,118654,117096,115077,114253,113009,112165,110616,108305,108085
0.595061,0,0,0,0,0,136245,137565,139617,141073,141290,142831,144391,146918,146710
0.596836,0,0,0,0,0,142706,142996,142983,142963,144661,144109,143995,143888,145292
0.598532,0,0,0,0,0,138129,138185,137841,136847,137183,137117,137833,136162,134502
0.600208,0,0,0,0,0,147286,147251,147237,147645,146614,146240,146239,147707,149487
0.601973,0,0,0,0,0,135216,134545,134664,134389,134590,135454,133783,132148,131715
0.603582,0,0,0,0,0,120292,119216,117484,116466,115006,113101,112813,112904,111248
0.864522,0,0,0,0,0,267675,267914,268756,269930,270955,273383,274758,275871,277263
0.873467,0,0,0,0,0,134618,134611,134076,133555,132762,130599,129361,128418,127785
0.874993,0,0,0,0,0,116865,118417,119988,121565,123118,124677,126230,127802,129354
0.876577,0,0,0,0,0,126652,126664,126651,126638,126637,126636,126647,126623,126621
0.878161,0,0,0,0,0,128149,128148,128146,128145,128155,128155,128154,128153,128153
0.879798,0,0,0,0,0,127980,127979,127979,127967,127966,127952,127940,127950,127948
0.881367,0,0,0,0,0,127833,127820,127819,127829,127828,127828,127826,127813,127802
0.882941,0,0,0,0,0,132450,132541,132621,132690,132758,132848,132953,133021,133101
0.884560,0,0,0,0,0,132412,132411,132409,132420,132430,132430,132405,132428,132438
0.886160,0,0,0,0,0,154215,154203,183418,183904,183904,183892,183890,183866,183866
0.887993,0,0,0,0,0,161558,161569,132365,131876,131875,131885,131884,131895,131893
0.889676,0,0,0,0,0,186955,189971,189958,189956,190384,191261,191746,193212,197308
0.891572,0,0,0,0,0,140985,137955,137954,137942,137489,136587,136101,134632,130545
0.893175,0,0,0,0,0,178118,178129,180799,182718,182751,182924,184055,185870,186726
0.895181,0,0,0,0,0,144570,144581,141967,140069,140057,139905,138772,136966,136109
0.896811,0,0,0,0,0,132107,132094,132047,132035,132033,132032,132031,132042,132030
0.898419,0,0,0,0,0,131820,131830,131817,131816,131816,131815,131825,131813,131835
0.900026,0,0,0,0,0,132192,132180,132179,132178,132176,132175,132174,132173,132160
0.901628,0,0,0,0,0,131763,131761,131761,131771,131771,131770,131770,131780,131779
0.903229,0,0,0,0,0,135036,135059,135069,135057,135067,135077,135075,135607,137584
0.904855,0,0,0,0,0,135130,135117,135104,135104,135090,135091,135089,134556,132589
0.906482,0,0,0,0,0,132574,135556,135555,135565,135566,135551,135551,135551,135526
0.908096,0,0,0,0,0,136214,134329,135553,135551,135550,135561,135560,135559,135581
0.909711,0,0,0,0,0,134574,133463,132248,132236,132236,132223,132223,132208,132196
0.911312,0,0,0,0,0,132382,132392,132403,132403,132400,132424,132421,132421,132432
0.912913,0,0,0,0,0,132438,132426,132401,132399,132399,132374,132374,132384,132371
0.914548,0,0,0,0,0,138471,138471,138470,138481,138468,138468,138455,138431,138430
0.916259,0,0,0,0,0,132664,132663,132651,132638,132637,132623,132634,132646,132633
0.917932,0,0,0,0,0,132643,132642,132653,132651,132674,132674,132673,132659,132659
0.919587,0,0,0,0,0,132542,132539,132538,132539,132525,132535,132523,132522,132521
0.921239,0,0,0,0,0,132266,132254,132253,132251,132251,132250,132249,132271,132270
0.922953,0,0,0,0,0,131769,131779,131779,131778,131776,131764,131762,131750,131748
0.924599,0,0,0,0,0,131466,131466,131464,131452,131439,131437,131448,131436,131458
0.926240,0,0,0,0,0,131089,131099,131087,131108,163888,164442,166465,167793,168232
0.928071,0,0,0,0,0,170446,170445,170444,170443,137674,137118,135082,133752,133288
0.929720,0,0,0,0,0,132259,132247,132257,132245,132244,132243,132253,132263,132263
0.931370,0,0,0,0,0,132482,132482,132480,132479,132478,132478,132464,132453,132463
0.933020,0,0,0,0,0,132277,132274,132275,132263,132261,132260,132271,132280,132279
0.934668,0,0,0,0,0,139593,139581,139578,139590,139577,139587,139575,139563,139562
0.936350,0,0,0,0,0,132090,132113,132112,132109,132121,132109,132120,132130,132129
0.937998,0,0,0,0,0,144400,144387,144387,144386,144385,144395,144394,144381,144368
0.939711,0,0,0,0,0,132381,132380,132390,132378,132388,132387,132398,132409,132408
0.941360,0,0,0,0,0,132231,132230,132218,132228,132205,132203,132179,132178,132165
0.943010,0,0,0,0,0,132207,132206,132206,132192,132215,132215,132224,132212,132223
0.944658,0,0,0,0,0,132318,132318,132327,132339,132336,132335,132323,132322,132321
0.946360,0,0,0,0,0,152659,153130,154205,154366,157164,157175,157174,157299,157496
0.948132,0,0,0,0,0,138546,138072,136984,136821,133998,133985,133996,133857,133646
0.949789,0,0,0,0,0,132243,132242,132240,132240,132251,132250,132249,132260,132271
0.951438,0,0,0,0,0,132496,132495,132495,132481,132480,132479,132467,132465,132464
0.953087,0,0,0,0,0,132318,132317,132316,132327,132326,132325,132323,132346,132345
0.954791,0,0,0,0,0,131810,131810,131808,131807,131805,131805,131816,131814,131802
0.956440,0,0,0,0,0,132000,132009,132009,132008,131996,131983,131993,131970,131992
0.958087,0,0,0,0,0,132419,132407,132406,132405,132416,132426,132414,132400,132376
0.959887,0,0,0,0,0,133609,133620,133618,133629,133628,133638,133625,133637,133659
0.961595,0,0,0,0,0,132414,132402,132401,132399,132387,132374,132386,132407,132394
0.963255,0,0,0,0,0,132552,132538,132537,132525,132524,132513,132510,132510,132509
0.964908,0,0,0,0,0,132196,132195,132196,132195,132216,132214,132203,132200,132201
0.967148,0,0,0,0,0,160182,160205,160202,160202,160189,160212,160233,160234,160243
0.969040,0,0,0,0,0,132455,130272,128092,125913,123736,121550,119358,117165,114985
0.970566,0,0,0,0,0,106983,107212,107218,107485,107488,108676,108675,108675,108674
0.972090,0,0,0,0,0,99610,99378,99519,100129,100178,99078,99507,100165,100161
0.973626,0,0,0,0,0,117663,117663,117521,116648,116596,116501,116074,115413,115417
0.975188,0,0,0,0,0,96943,96942,96936,96934,96934,96930,96924,96944,96944
0.976602,0,0,0,0,0,97999,98000,98002,98013,98009,98015,98015,97999,98000
0.978008,0,0,0,0,0,101705,101695,101692,101673,101671,101663,101665,101662,101658
0.979575,0,0,0,0,0,489141,491317,493492,495667,497843,500010,502175,504339,506502
0.982926,0,0,0,0,0,129994,130005,130003,130027,130026,130060,130069,130057,130057
0.984565,0,0,0,0,0,131188,131186,131197,131172,131160,131113,131090,131087,131086
0.986264,0,0,0,0,0,131095,131083,131071,148772,149199,151140,151231,151301,151289
0.988024,0,0,0,0,0,152729,152727,152726,135023,134605,132662,132580,132520,132531
0.989672,0,0,0,0,0,131785,131773,131771,131770,131758,131780,131791,131802,131800
0.991471,0,0,0,0,0,160930,161472,162212,164130,168130,170118,170660,172220,172994
0.993396,0,0,0,0,0,153322,153552,153332,151932,148218,147119,148597,147603,152680
0.995150,0,0,0,0,0,152186,151966,152219,152230,152044,151961,151499,151670,146360
0.996874,0,0,0,0,0,146246,146176,145943,146405,147328,147086,146252,145985,145983
0.998602,0,0,0,0,0,148426,148449,150621,156335,154401,154503,155855,159207,166806
1.000429,0,0,0,0,0,184581,186418,185204,181002,183467,184923,183384,180076,172499
1.002281,0,0,0,0,0,163201,162806,163106,161567,161023,164574,164583,168771,166905
1.004151,0,0,0,0,0,153033,152061,150730,150474,150462,145255,144619,140661,142791
1.005868,0,0,0,0,0,142399,141982,141993,142837,143645,143759,144741,145341,144981
1.007583,0,0,0,0,0,156152,156128,157179,157362,156124,156344,156390,156018,157186
1.009367,0,0,0,0,0,151442,151683,150317,149542,149449,149458,149192,148624,147721
1.011097,0,0,0,0,0,153968,159660,160131,161367,162845,168722,172744,172174,173017
1.012943,0,0,0,0,0,163993,158959,159769,158462,157998,153115,150038,151186,150571
1.014725,0,0,0,0,0,161385,161950,162470,163567,168842,170957,169947,169402,169933
1.016549,0,0,0,0,0,156941,156039,157333,159310,153976,150829,150924,151257,151638
1.018270,0,0,0,0,0,165920,166391,168637,165314,165625,165913,167149,167241,171383
1.020108,0,0,0,0,0,204117,204487,200910,206985,209874,213446,209626,209140,203586
1.022122,0,0,0,0,0,156043,156054,154583,148961,145376,142102,145330,145954,169983
1.023951,0,0,0,0,0,150938,148165,146855,144659,142468,140285,137907,135597,110296
1.025496,0,0,0,0,0,108785,109440,110446,111617,112444,113901,114764,115698,115579
1.027042,0,0,0,0,0,127636,128612,129256,129392,129279,128679,128950,128458,128984
1.028655,0,0,0,0,0,131996,131610,131627,131985,133300,133772,134482,136013,136966
1.030314,0,0,0,0,0,149202,148032,147818,151516,149142,149177,148844,147831,146705
1.032014,0,0,0,0,0,138632,139902,139812,136337,138566,137814,137481,138617,140043
1.033677,0,0,0,0,0,133899,133051,132038,131202,128899,127689,128245,128286,126573
1.035291,0,0,0,0,0,134929,135200,134594,135252,137186,139678,139583,138670,139219
1.036932,0,0,0,0,0,135593,136444,138361,138152,138335,137281,137456,137478,138621
1.038602,0,0,0,0,0,143978,142237,139481,137662,136329,135075,132777,131892,129774
1.040180,0,0,0,0,0,110976,109955,109987,109888,109440,109302,109361,108859,108924
1.041675,0,0,0,0,0,107670,108021,108736,109366,108612,108385,108872,108702,107849
1.043163,0,0,0,0,0,105728,106224,105800,105447,105920,106579,106578,107169,108292
1.044686,0,0,0,0,0,106118,106250,106674,106333,106377,106274,106199,106063,106086
1.046160,0,0,0,0,0,110741,110622,110917,111046,111048,110568,110369,109982,109634
1.047671,0,0,0,0,0,109710,109185,107900,107959,108458,108868,108476,108552,108791
1.049164,0,0,0,0,0,108436,109109,109890,110077,110074,109212,109827,109843,109315
1.050655,0,0,0,0,0,108093,107554,107886,107143,106842,107734,107598,107861,107973
1.052141,0,0,0,0,0,104456,104677,104292,104836,104994,104412,104608,104527,104540
1.053616,0,0,0,0,0,107851,107832,107721,107748,106895,107126,106670,106418,106906
1.055109,0,0,0,0,0,110593,110374,110649,110912,111793,112168,112126,112231,111999
1.056643,0,0,0,0,0,107263,106963,106198,106176,105974,106080,106466,106445,105845
1.058160,0,0,0,0,0,99681,99170,98859,97716,96628,95206,93903,92969,92549
1.059527,0,0,0,0,0,90450,90413,90412,90316,90322,90318,90316,90313,90154
1.060873,0,0,0,0,0,90141,90138,90136,90136,90134,90143,90139,90140,90143
1.062218,0,0,0,0,0,89616,89614,89611,89607,89606,89602,89601,89607,89611
1.063569,0,0,0,0,0,104557,106720,108896,111072,113246,115419,117574,119731,121912
1.065111,0,0,0,0,0,123876,123875,123863,123862,123860,123871,123880,123904,123901
1.066730,0,0,0,0,0,133669,133853,134036,134197,135978,137133,137861,138946,139651
1.068412,0,0,0,0,0,137189,137176,137164,137163,135544,134537,133968,133021,132441
1.070011,0,0,0,0,0,132305,132304,132303,132313,132311,132310,132322,132331,132331
1.071612,0,0,0,0,0,131925,131912,131945,131933,131967,131966,131977,131976,131986
1.073209,0,0,0,0,0,130975,131009,130986,130985,130960,130960,130946,130934,130934
1.074865,0,0,0,0,0,132152,132116,132115,132114,132102,132077,132054,132051,132050
1.076466,0,0,0,0,0,131953,131964,131951,131950,131949,131982,131992,132016,132014
1.078066,0,0,0,0,0,132085,132084,132083,132070,132081,132057,132057,132031,132032
1.079680,0,0,0,0,0,132236,132235,132234,132245,132232,132243,132253,132265,132262
