elapsed_s,CP_PM4_DATA,CP_PM4_HEADERS,CP_VBIF_READ_BEATS,CP_VBIF_WRITE_BEATS,CP_SQE_INSTR_COUNTER,CP_CLUSTER_FE_US_FULL,CP_CLUSTER_FE_S_FULL,CP_CLUSTER_SP_VS_FULL,CP_CLUSTER_VPC_US_FULL,CP_CLUSTER_VPC_VS_FULL,CP_CLUSTER_GRAS_FULL,CP_CLUSTER_SP_PS_FULL,CP_CLUSTER_VPC_PS_FULL,CP_CLUSTER_PS_FULL
0.403945,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.405497,0,0,36,1,221,0,0,0,0,0,0,0,0,0
0.407076,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.408537,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.409952,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.411367,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.412778,0,0,36,1,221,0,0,0,0,0,0,0,0,0
0.414186,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.415603,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.417011,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.418537,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.420010,0,0,34,1,245,0,0,0,0,0,0,0,0,0
0.421644,0,0,34,1,247,0,0,0,0,0,0,0,0,0
0.423203,58,44,1197,291,25367,0,0,0,0,0,0,0,0,0
0.424761,0,0,36,1,239,0,0,0,0,0,0,0,0,0
0.426291,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.427807,0,0,34,1,249,0,0,0,0,0,0,0,0,0
0.429322,0,0,36,1,213,0,0,0,0,0,0,0,0,0
0.430835,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.432348,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.433866,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.435316,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.436776,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.438219,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.439705,162,168,699,11,50685,0,0,0,0,0,0,0,0,0
0.441128,162,200,160,0,856115,0,0,0,0,0,0,0,0,0
0.442422,168,200,168,0,856441,0,0,0,0,0,0,0,0,0
0.443715,176,201,168,0,855554,0,0,0,0,0,0,0,0,0
0.445010,169,200,168,0,857208,0,0,0,0,0,0,0,0,0
0.446304,169,200,176,0,855630,0,0,0,0,0,0,0,0,0
0.447597,169,201,168,0,855360,0,0,0,0,0,0,0,0,0
0.448893,168,200,168,0,859188,0,0,0,0,0,0,0,0,0
0.450189,169,200,168,0,857100,0,0,0,0,0,0,0,0,0
0.451616,189,225,179,0,959043,0,0,0,0,0,0,0,0,0
0.453009,141,172,37,12,841330,0,0,0,0,0,0,0,0,0
0.454545,0,0,40,1,260,0,0,0,0,0,0,0,0,0
0.455990,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.457436,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.458880,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.460368,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.461944,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.463392,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.464845,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.466340,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.467986,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.469683,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.471331,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.473117,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.474569,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.476033,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.477509,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.479468,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.480944,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.482403,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.483843,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.485363,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.488524,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.490029,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.491575,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.493023,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.494489,0,0,36,1,259,0,0,0,0,0,0,0,0,0
0.495940,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.497474,0,0,36,1,257,0,0,0,0,0,0,0,0,0
0.498929,0,0,34,1,247,0,0,0,0,0,0,0,0,0
0.500415,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.501941,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.503428,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.504985,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.506522,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.508046,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.509465,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.510892,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.512285,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.513733,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.515129,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.516576,0,0,36,1,263,0,0,0,0,0,0,0,0,0
0.518047,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.761724,3,3,244,4,1950,0,0,0,0,0,0,0,0,0
0.768289,0,0,40,1,230,0,0,0,0,0,0,0,0,0
0.769710,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.771061,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.772508,0,0,36,1,225,0,0,0,0,0,0,0,0,0
0.774167,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.775769,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.777369,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.778986,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.780592,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.782187,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.783786,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.785385,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.786988,0,0,34,1,247,0,0,0,0,0,0,0,0,0
0.788693,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.790318,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.791916,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.793618,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.795217,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.796871,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.798470,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.800068,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.801806,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.803404,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.805059,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.806658,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.808256,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.809857,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.811455,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.813242,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.815108,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.816944,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.818588,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.820300,0,0,34,1,257,0,0,0,0,0,0,0,0,0
0.822023,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.823684,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.825333,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.826981,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.828656,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.830307,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.831952,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.833702,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.835393,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.837097,0,0,34,1,263,0,0,0,0,0,0,0,0,0
0.838742,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.840388,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.842037,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.843797,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.845637,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.847288,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.848940,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.850647,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.852355,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.854006,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.855663,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.857429,0,0,34,1,253,0,0,0,0,0,0,0,0,0
0.859081,0,0,34,1,241,0,0,0,0,0,0,0,0,0
0.860851,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.862501,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.864299,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.866273,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.867920,0,0,34,1,243,0,0,0,0,0,0,0,0,0
0.869402,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.870880,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.872464,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.873944,0,0,36,1,239,0,0,0,0,0,0,0,0,0
0.875390,0,0,36,1,245,0,0,0,0,0,0,0,0,0
0.876937,0,0,36,1,250,0,0,0,0,0,0,0,0,0
0.879013,0,0,36,1,257,0,0,0,0,0,0,0,0,0
0.881074,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.882723,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.884420,0,0,34,1,257,0,0,0,0,0,0,0,0,0
0.886084,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.887766,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.889461,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.891240,0,0,34,1,221,0,0,0,0,0,0,0,0,0
0.893113,0,0,34,1,215,0,0,0,0,0,0,0,0,0
0.894872,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.896693,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.898522,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.900340,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.902164,0,0,34,1,219,0,0,0,0,0,0,0,0,0
0.903870,0,0,34,1,253,0,0,0,0,0,0,0,0,0
0.905650,0,0,34,1,221,0,0,0,0,0,0,0,0,0
0.907374,0,0,34,1,221,0,0,0,0,0,0,0,0,0
0.909261,0,0,34,1,267,0,0,0,0,0,0,0,0,0
0.911040,0,0,34,1,267,0,0,0,0,0,0,0,0,0
0.912796,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.914499,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.916194,0,0,34,1,219,0,0,0,0,0,0,0,0,0
0.918031,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.919537,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.921058,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.922544,0,0,34,1,251,0,0,0,0,0,0,0,0,0
0.924074,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.925824,0,0,34,1,213,0,0,0,0,0,0,0,0,0
0.927483,0,0,34,1,225,0,0,0,0,0,0,0,0,0
0.929115,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.930808,0,0,34,1,241,0,0,0,0,0,0,0,0,0
0.956578,0,0,34,1,217,0,0,0,0,0,0,0,0,0
0.958037,0,0,36,1,240,0,0,0,0,0,0,0,0,0
0.959391,0,0,36,1,239,0,0,0,0,0,0,0,0,0
0.960737,0,0,36,1,233,0,0,0,0,0,0,0,0,0
0.962081,0,0,36,1,237,0,0,0,0,0,0,0,0,0
0.963424,0,0,36,1,237,0,0,0,0,0,0,0,0,0
0.964783,0,0,36,1,265,0,0,0,0,0,0,0,0,0
0.966400,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.968010,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.969703,0,0,34,1,219,0,0,0,0,0,0,0,0,0
0.971299,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.972895,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.974497,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.976096,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.977761,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.979376,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.981040,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.982642,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.984243,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.985845,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.987445,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.989102,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.990719,0,0,34,1,259,0,0,0,0,0,0,0,0,0
0.992319,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.993993,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.995593,0,0,34,1,265,0,0,0,0,0,0,0,0,0
0.997228,0,0,34,1,261,0,0,0,0,0,0,0,0,0
0.998936,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.000594,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.002262,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.003912,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.005736,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.007391,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.009042,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.010691,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.012405,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.014057,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.015705,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.017356,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.019004,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.020708,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.022361,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.024003,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.025836,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.027486,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.029192,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.030842,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.032504,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.034151,0,0,34,1,215,0,0,0,0,0,0,0,0,0
1.036131,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.037835,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.039484,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.041134,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.042792,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.044495,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.046143,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.047791,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.049440,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.051088,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.052950,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.054657,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.056312,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.057966,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.059615,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.061323,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.062972,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.064773,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.066474,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.068122,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.069983,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.071632,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.073278,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.075004,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.076722,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.078371,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.080169,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.082011,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.083847,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.085708,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.087377,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.089032,0,0,34,1,263,0,0,0,0,0,0,0,0,0
1.090683,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.092388,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.094040,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.095688,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.097488,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.099194,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.100916,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.102567,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.104216,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.105867,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.107515,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.109316,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.111023,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.112682,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.114334,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.115983,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.117840,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.119490,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.121152,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.122801,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.124508,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.126360,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.128013,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.129790,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.131452,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.133158,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.134804,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.136454,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.138102,0,0,34,1,255,0,0,0,0,0,0,0,0,0
1.139749,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.141397,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.143086,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.144739,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.146389,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.148037,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.149868,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.151516,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.153176,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.154825,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.156529,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.158177,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.160002,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.161857,0,0,34,1,243,0,0,0,0,0,0,0,0,0
1.163422,0,0,34,1,231,0,0,0,0,0,0,0,0,0
1.164872,0,0,36,1,217,0,0,0,0,0,0,0,0,0
1.166486,0,0,36,1,239,0,0,0,0,0,0,0,0,0
1.167990,0,0,35,1,229,0,0,0,0,0,0,0,0,0
1.169436,0,0,34,1,233,0,0,0,0,0,0,0,0,0
1.170883,0,0,36,1,243,0,0,0,0,0,0,0,0,0
1.172365,0,0,35,1,233,0,0,0,0,0,0,0,0,0
1.175261,0,0,36,1,265,0,0,0,0,0,0,0,0,0
1.176903,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.178544,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.180184,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.181910,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.183558,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.185286,0,0,34,1,215,0,0,0,0,0,0,0,0,0
1.187154,0,0,34,1,261,0,0,0,0,0,0,0,0,0
1.189013,0,0,34,1,221,0,0,0,0,0,0,0,0,0
1.190755,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.192657,0,0,34,1,265,0,0,0,0,0,0,0,0,0
1.194606,0,0,34,1,219,0,0,0,0,0,0,0,0,0
1.196403,0,0,34,1,213,0,0,0,0,0,0,0,0,0
1.198203,0,0,34,1,217,0,0,0,0,0,0,0,0,0
1.200034,0,0,34,1,221,0,0,0,0,0,0,0,0,0
1.201931,0,0,34,1,221,0,0,0,0,0,0,0,0,0
1.203654,0,0,34,1,219,0,0,0,0,0,0,0,0,0
1.205441,0,0,34,1,221,0,0,0,0,0,0,0,0,0
1.207216,0,0,34,1,213,0,0,0,0,0,0,0,0,0
1.208925,0,0,34,1,245,0,0,0,0,0,0,0,0,0
1.210690,0,0,34,1,263,0,0,0,0,0,0,0,0,0
1.212388,0,0,34,1,217,0,0,0,0,0,0,0,0,0
1.214175,0,0,34,1,219,0,0,0,0,0,0,0,0,0
1.215867,0,0,34,1,219,0,0,0,0,0,0,0,0,0
1.217636,0,0,34,1,217,0,0,0,0,0,0,0,0,0
1.219134,0,0,34,1,217,0,0,0,0,0,0,0,0,0
1.220656,0,0,34,1,217,0,0,0,0,0,0,0,0,0
1.222364,0,0,34,1,217,0,0,0,0,0,0,0,0,0
1.224020,0,0,34,1,251,0,0,0,0,0,0,0,0,0
1.225825,0,0,36,1,217,0,0,0,0,0,0,0,0,0
1.227564,0,0,34,1,213,0,0,0,0,0,0,0,0,0
1.473384,3,3,240,4,1904,0,0,0,0,0,0,0,0,0
1.481312,0,0,38,1,245,0,0,0,0,0,0,0,0,0
1.482740,0,0,36,1,237,0,0,0,0,0,0,0,0,0
1.484160,0,0,34,1,245,0,0,0,0,0,0,0,0,0
1.485701,0,0,34,1,237,0,0,0,0,0,0,0,0,0
1.487170,0,0,34,1,247,0,0,0,0,0,0,0,0,0
1.488638,0,0,34,1,251,0,0,0,0,0,0,0,0,0
1.490109,0,0,34,1,237,0,0,0,0,0,0,0,0,0
1.491588,0,0,34,1,235,0,0,0,0,0,0,0,0,0
1.493059,0,0,34,1,247,0,0,0,0,0,0,0,0,0
1.494548,0,0,34,1,249,0,0,0,0,0,0,0,0,0
1.496322,0,0,34,1,249,0,0,0,0,0,0,0,0,0
1.498065,0,0,34,1,251,0,0,0,0,0,0,0,0,0
