elapsed_s,ALWAYSON
0.192049,29684
0.193586,29493
0.195120,29454
0.196653,29425
0.198191,29548
0.199727,29474
0.201262,29515
0.202689,27007
0.204195,29281
0.205732,29507
0.207266,29458
0.208799,29436
0.210333,29466
0.211869,29450
0.213417,29766
0.214952,29467
0.216485,29422
0.218064,30332
0.219599,29441
0.221132,29527
0.222670,29454
0.224217,29693
0.225752,29498
0.227288,29470
0.228820,29416
0.230355,29498
0.231891,29461
0.233427,30312
0.235018,29750
0.236552,29444
0.238089,29492
0.239623,29424
0.241154,30469
0.242615,26577
0.244115,29207
0.245537,26891
0.247040,29285
0.248572,29410
0.250149,30300
0.251682,29407
0.253213,30861
0.254823,29436
0.256368,29694
0.257904,29477
0.259437,29415
0.260967,29477
0.262504,29427
0.264035,29403
0.265571,30342
0.267163,29694
0.268693,29413
0.270227,29451
0.271761,29439
0.273297,29485
0.274830,29438
0.276363,29425
0.277910,29708
0.279443,29424
0.280974,29497
0.282513,29467
0.284046,29419
0.285581,29476
0.287115,29439
0.288659,29667
0.290193,29453
0.291726,29420
0.293261,29482
0.294795,29447
0.296327,29406
0.297905,30324
0.299452,29702
0.300985,29474
0.302521,29419
0.304052,29396
0.305587,29469
0.307120,29440
0.308651,29404
0.310197,29676
0.311730,29414
0.313263,29441
0.314796,29436
0.316326,29366
0.317730,26562
0.319233,29268
0.320779,29680
0.322313,29472
0.323847,29448
0.325383,29504
0.326918,29453
0.328451,29437
0.330030,30323
0.331578,29705
0.333110,29524
0.334649,29458
0.336182,29432
0.337718,29494
0.339253,29454
0.340786,29426
0.342332,29709
0.343742,26681
0.345544,36556
0.347160,29474
0.348566,26562
0.350070,29320
0.351606,29483
0.353152,29787
0.354693,29484
0.356227,29447
0.357764,29531
0.359300,29473
0.360834,29450
0.362413,30340
0.363963,29736
0.365500,29531
0.367036,29478
0.368571,29462
0.370106,29504
0.371643,29483
0.373177,29505
0.374727,29720
0.376262,29477
0.377844,30381
0.379380,29470
0.380914,29444
0.382511,30660
0.384046,29485
0.385596,29766
0.387132,29480
0.388665,29435
0.390201,29502
0.391737,29482
0.393274,29545
0.394812,29500
0.396405,30582
0.397942,29509
0.399477,29478
0.401011,29537
0.402551,29477
0.404085,29438
0.405621,29520
0.407169,29705
0.408704,29467
0.410283,30360
0.411820,29461
0.413357,29523
0.414892,29470
0.416426,29439
0.417975,29779
0.419511,29482
0.421046,29533
0.422585,29470
0.424119,29452
0.425700,30363
0.427235,29485
0.428783,29699
0.430318,29487
0.431854,29471
0.433390,29507
0.434925,29467
0.436459,29453
0.437996,29514
0.439543,29717
0.441078,30645
0.442549,26656
0.444053,29296
0.445591,29439
0.449531,142511
0.454462,27658
0.455846,26332
0.457214,26805
0.458651,26994
0.460014,26137
0.461374,26189
0.462763,26658
0.464129,26250
0.465516,26609
0.466883,26251
0.468249,26251
0.469619,26287
0.470986,26247
0.472352,26235
0.473757,26970
0.475125,26252
0.476507,26554
0.477876,26267
0.479243,26255
0.480610,26250
0.481978,26268
0.483477,29233
0.485010,29542
0.486550,29488
0.488097,29679
0.489633,29502
0.491167,29468
0.492701,29434
0.494236,29399
0.495762,29303
0.497353,32367
0.498859,27260
0.500265,26425
0.501635,26315
0.503003,26260
0.504370,26236
0.505780,28157
0.507334,29209
0.508865,29401
0.510285,26831
0.511788,29291
0.513322,29466
0.514856,29442
0.516388,29430
0.517925,29490
0.519459,29451
0.521004,29751
0.522543,29466
0.524074,29397
0.525609,29478
0.527143,29439
0.528675,29415
0.530208,29461
0.531756,29706
0.533292,29490
0.534826,29434
0.536357,29397
0.537935,30328
0.539469,29428
0.541000,29460
0.542550,29668
0.543958,26754
0.545469,29352
0.547004,29472
0.548538,29438
0.550075,29521
0.551610,29471
0.553157,31124
0.554641,26664
0.556145,29286
0.557683,29434
0.559209,29302
0.560733,29275
0.562134,26532
0.563649,29512
0.565182,29461
0.566717,29448
0.568250,29418
0.569829,30332
0.571362,29424
0.572893,29404
0.574374,27992
0.575877,29285
0.577412,29478
0.578945,29430
0.580476,29415
0.582011,29451
0.583543,29421
0.585087,29740
0.586625,29451
0.588157,29404
0.589692,29453
0.591225,29433
0.592756,29400
0.594289,29432
0.595836,29709
0.597369,29437
0.598901,29377
0.600430,29395
0.602009,30337
0.603456,27702
0.604881,27182
0.606273,26511
0.607668,26813
0.609038,26345
0.610410,26264
0.611843,30969
0.613432,27853
0.614893,28445
0.616341,26583
0.617746,26930
0.619108,26156
0.620470,26147
0.621832,26152
0.623193,26145
0.624555,26114
0.625893,25707
0.627392,29260
0.628916,29250
0.630579,31932
0.632104,29292
0.633504,27274
0.635042,29120
0.636566,29267
0.637982,26855
0.639489,29342
0.641022,29534
0.642561,29457
0.644095,29455
0.645633,29539
0.647169,29480
0.648716,29708
0.650294,30322
0.651831,29464
0.653367,29536
0.654904,29478
0.656437,29446
0.657974,29426
0.659514,29571
0.661039,29009
0.662430,26636
0.663935,29324
0.665473,30372
0.667053,29488
0.668587,29457
0.670136,29756
0.671673,29473
0.673207,28311
0.674554,26582
0.675925,26303
0.677428,29304
0.678962,29444
0.680508,29701
0.682090,30382
0.683625,29473
0.685159,29495
0.686692,29304
0.688217,29294
0.689623,26698
0.691142,29535
0.692677,29462
0.694212,29491
0.695749,29496
0.697287,29525
0.698823,29474
0.700356,29453
0.701907,29778
0.703442,29486
0.704977,29556
0.706518,29472
0.708052,29450
0.709588,29516
0.711124,29490
0.712671,29691
0.714121,27523
0.715632,29336
0.717167,29530
0.718701,29312
0.720225,29254
0.721626,26536
0.723141,29499
0.724782,31566
0.726318,29456
0.727851,29432
0.729386,30315
0.730963,29444
0.732495,29396
0.734040,29686
0.735574,29438
0.737105,29497
0.738643,29424
0.740175,29425
0.741710,29442
0.743242,30496
0.744723,27076
0.746149,27257
0.747650,29270
0.749183,30327
0.750765,29464
0.752298,29455
0.753836,29516
0.755383,29726
0.756918,29452
0.758388,27775
0.759890,29277
0.761426,30353
0.763005,29478
0.764540,29452
0.766088,29754
0.767625,29468
0.769158,29547
0.770698,29491
0.772233,29451
0.773770,29517
0.775305,29463
0.776852,29694
0.778431,30331
0.779965,29462
0.781503,29531
0.783039,29475
0.784572,29438
0.786107,29476
0.787656,29732
0.789189,30291
0.790769,29489
0.792303,29468
0.793884,30356
0.795420,29460
0.796953,29512
0.798505,29734
0.800039,29445
0.801576,29511
0.803111,29459
0.804643,29433
0.806178,29466
0.807713,29466
0.809262,29769
0.810800,29495
0.812333,29440
0.813911,30322
0.815446,29475
0.816981,29529
0.818520,29466
0.820066,29688
0.821602,29414
0.823128,29296
0.824653,29287
0.826097,27385
0.827601,29299
0.829135,29548
0.830564,26910
0.832068,29308
0.833605,29506
0.835140,29485
0.836674,29442
0.838209,29500
0.839745,29462
0.841302,29916
0.842838,29474
0.844372,29445
0.845909,29517
0.847444,29470
0.848978,29513
0.850517,29487
0.852064,29698
0.853601,29511
0.855137,29476
0.856670,29452
0.858250,30365
0.859787,29496
0.861324,29506
0.862874,29740
0.864408,29473
0.865946,29519
0.867480,29463
0.869015,29527
0.870553,29458
0.872086,29446
0.873511,27752
0.875059,29329
0.876594,29474
0.878130,29493
0.879666,29488
0.881200,30753
0.882675,26581
0.884057,26503
0.885560,29334
0.887096,29480
0.888630,29443
0.890210,30349
0.891746,29493
0.893284,29537
0.894834,29752
0.896368,29462
0.897906,29540
0.899442,29484
0.900977,29551
0.902518,29498
0.904052,29433
0.905602,29797
0.907138,29485
0.908673,29445
0.910208,29495
0.911744,29483
0.913281,29533
0.914819,29512
0.916367,29718
0.917905,29524
0.919441,29473
0.920974,29535
0.922516,29524
0.924050,29468
0.925588,29442
0.927005,26781
0.928502,29176
0.929906,26577
0.931411,29338
0.932946,30518
0.934538,29525
0.936073,29465
0.937624,29782
0.939160,29507
0.940697,29480
0.942232,29473
0.943767,30347
0.945224,27175
0.946626,26427
0.948139,29496
0.949678,29553
0.951216,29525
0.952753,29506
0.954336,30420
0.955875,29532
0.957414,29558
0.958967,29812
0.960504,29516
0.962045,29586
0.963584,29542
0.965121,29604
0.966664,29534
0.968202,29529
0.969799,30662
0.971338,29546
0.972875,29506
0.974412,29522
0.975951,29544
0.977492,29586
0.979031,29551
0.980454,26905
0.981964,29388
0.983501,29533
0.985038,29570
0.986581,29551
0.988117,29499
0.989657,29558
0.991209,29806
0.992746,29510
0.994284,29537
0.995823,29537
0.997362,29563
0.998900,29526
1.000437,29508
1.002033,30613
1.003570,29546
1.005108,29574
1.006645,29372
1.008173,29328
1.009577,27760
1.011154,29562
1.012699,29697
1.014236,29509
1.015773,29506
1.017312,29549
1.018849,29476
1.020383,29482
1.021922,29544
1.023482,29879
1.025013,29546
1.026554,29502
1.028089,29472
1.029626,29435
1.031154,29331
1.032681,29312
1.034140,27680
1.035645,29299
1.037178,29464
1.038714,29458
1.040247,29444
1.041669,26953
1.043177,29332
1.044726,29730
1.046263,29534
1.047801,29502
1.049340,30393
1.050921,29511
1.052456,29473
1.053995,29550
1.055545,29767
1.057081,29580
1.058623,29507
1.060158,29468
1.061696,29541
1.063233,29502
1.064768,29473
1.066361,30615
1.067897,29438
1.069432,29388
1.070957,29311
1.072484,29306
1.073885,26469
1.075380,29133
1.076917,29518
1.078498,30418
1.080033,29481
1.081570,30394
1.083152,29506
1.084687,29477
1.086223,29505
1.087775,29779
1.089313,29544
1.090850,29507
1.092386,29467
1.093924,29540
1.095460,29492
1.096995,29556
1.098550,29785
1.100086,29471
1.101625,29558
1.103162,29504
1.104698,29493
1.106235,29525
1.107772,29496
1.109325,29836
1.110862,29502
1.112398,29492
1.113981,30382
1.115517,29505
1.117053,29565
1.118594,29498
1.120022,27037
1.121531,29340
1.123064,29441
1.124597,29425
1.126131,29455
1.127665,29447
1.129197,29575
1.130617,26705
1.131992,26325
1.133491,29174
1.135015,29254
1.136539,29269
1.137942,26576
1.139442,29220
1.140861,26814
1.142362,29239
1.143893,29358
1.145305,26852
1.146814,29294
1.148346,29415
1.149881,29482
1.151428,29706
1.152960,29487
1.154498,29454
1.156030,29414
1.157566,29488
1.159099,29425
1.160631,29417
1.162220,30552
1.164069,34882
1.165455,26941
1.166840,26425
1.168247,26988
1.169620,27682
1.171060,26315
1.172438,26447
1.173938,29272
1.175472,29456
1.177005,29517
1.178545,29467
1.180077,29435
1.181613,29490
1.183161,29706
1.184693,29436
1.186228,29478
1.187762,29444
1.189299,29510
1.190833,29444
1.192366,29430
1.193834,27793
1.195340,29336
1.196876,29487
1.198412,29503
1.199949,29507
1.201489,29549
1.203026,29523
1.204575,29743
1.206112,29503
1.207648,29503
1.209184,30816
1.210705,27454
1.212081,26346
1.213583,29347
1.215135,29793
1.216671,29454
1.218206,29498
1.219743,29508
1.221401,39661
1.223216,26629
1.224592,26343
1.226018,27413
1.227391,26315
1.228760,26279
1.230164,26931
1.231661,49831
1.234149,26897
1.235662,29326
1.237209,30709
1.238793,29347
1.240320,29304
1.241768,27475
1.243273,29325
1.244809,29469
1.246345,29506
1.247771,26942
1.249279,29402
1.250816,29486
1.252351,29484
1.253889,29535
1.255426,29497
1.256961,29535
1.258515,29775
1.260050,29489
1.261590,29551
1.263127,29502
1.264662,29479
1.266198,29514
1.267735,29497
1.269287,29823
1.270826,29527
1.272361,29468
1.273944,30418
1.275482,29513
1.277018,29555
1.278559,29514
1.280107,29720
1.281645,29544
1.283182,29511
1.284718,29478
1.286255,29512
1.287791,29487
1.289330,30406
1.290925,29778
1.292461,29476
1.293998,29448
1.295527,29342
1.297053,28931
1.298456,26960
1.299960,29272
1.301509,29751
1.303043,29459
1.304577,29459
1.306158,30351
1.307693,29452
1.309227,30492
1.310816,29471
1.312362,29699
1.313899,29533
1.315435,29471
1.316969,29525
1.318517,29265
1.320019,29152
1.321421,27433
1.322981,29504
1.324515,29454
1.326051,29494
1.327586,29448
1.329118,29527
1.330657,29459
1.332190,29432
1.333739,29759
1.335274,29452
1.336807,29439
1.338385,30307
1.339919,29440
1.341455,29419
1.342982,29330
1.344522,31366
1.346023,26746
1.347533,29330
1.349067,29481
1.350604,29504
1.352139,29481
1.353723,30399
1.355272,29747
1.356807,29473
1.358344,29495
1.359879,29474
1.361417,29538
1.362953,29494
1.364487,29450
1.366037,29766
1.367574,29503
1.369109,29575
1.370651,29496
1.372186,29491
1.373724,29529
1.375261,29501
1.376810,29733
1.378347,29513
1.379882,29495
1.381421,29538
1.382958,29502
1.384494,29486
1.386077,30410
1.387627,29748
1.389162,29561
1.390703,29464
1.392237,29469
1.393774,29531
1.395310,29490
1.396845,29476
1.398267,26865
1.399773,29354
1.401311,29533
1.402847,29491
1.404382,29478
1.405921,29545
1.407458,29512
1.409068,30598
1.410581,29357
1.412117,29484
1.413655,29538
1.415192,29491
1.416726,29479
1.418308,30388
1.419859,29766
1.421398,29522
1.422935,29501
1.424469,29471
1.426007,29526
1.427543,29481
1.429077,28308
1.430456,27205
1.431831,26346
1.433333,30166
1.434913,29514
1.436449,29465
1.437987,29537
1.439523,29491
1.441071,30995
1.442674,29508
1.444209,29468
1.445747,29447
1.447275,29319
1.448801,29298
1.450247,27441
1.451763,29546
1.453302,29555
1.454839,29486
1.456374,29481
1.457912,29517
1.459448,29506
1.460984,29558
1.462415,27131
1.463945,29837
1.465511,31030
1.467127,30041
1.468689,30025
1.470254,30048
1.471819,30005
1.473397,30336
1.474962,30033
1.476524,30012
1.478089,30025
1.479653,30024
1.481215,33154
1.482812,27084
1.484354,30044
1.485920,30070
1.487485,30019
1.489047,30088
1.490615,30027
1.492178,30021
1.493745,30079
1.495323,30285
1.496886,29996
1.498519,31357
1.500082,30024
1.501648,30076
1.503213,30035
1.504775,29996
1.506353,30301
1.507918,30038
1.509483,30064
1.511048,30013
1.512610,29997
1.514224,31015
1.515788,30023
1.517368,30266
1.518925,29864
1.520479,29841
1.521905,27488
1.523466,29922
1.525026,30045
1.526593,30013
1.528167,30212
1.529781,30998
1.531344,29987
1.532904,29955
1.534519,31009
1.536079,29963
1.537643,30059
1.539221,30209
1.540779,29922
1.542336,29927
1.543896,29921
1.545440,30390
1.546915,27345
1.548321,26831
1.549862,29931
1.551415,29859
1.552969,31950
1.554638,30024
1.556202,30015
1.557768,30086
1.559334,30028
1.560909,30256
1.562543,31390
1.564106,29989
1.565672,30079
1.567236,30018
1.568799,30017
1.570363,30042
1.571942,30313
1.573509,30068
1.575073,30021
1.576635,29996
1.578248,30992
1.579813,30037
1.581379,29977
1.582948,30132
1.584502,29833
1.585927,26996
1.587458,29848
1.589022,30100
1.590864,35735
1.592457,29859
1.593937,28263
1.595335,26817
1.596729,26728
1.598122,26776
1.599514,26705
1.601040,29857
1.602608,30054
1.604186,30283
1.605753,30086
1.607317,30017
1.608879,30006
1.610311,27026
1.611842,29851
1.613408,30083
1.614985,30284
1.616549,30003
1.618113,30046
1.619677,30042
1.621299,31038
1.622859,30050
1.624422,29983
1.625919,28355
1.627455,29890
1.629018,30100
1.630588,30048
1.632150,30015
1.633717,30079
1.635281,30017
1.636858,30287
1.638423,30046
1.639987,30032
1.641553,31051
1.643169,30029
1.644732,30016
1.646296,30058
1.647876,30284
1.649441,30073
1.651005,30028
1.652606,30751
1.654171,29964
1.655727,29853
1.657392,34448
1.658960,27272
1.660356,26737
1.661885,35744
1.664829,50708
1.666255,26486
1.667633,26868
1.669045,27135
1.670442,26766
1.671836,26735
1.673227,30361
1.674958,29978
1.676416,27131
1.677782,30842
1.679413,27122
1.680800,26609
1.682189,26758
1.684624,46717
1.686018,26741
1.687824,40649
1.689621,31442
1.691173,27378
1.692589,26657
1.693975,26613
1.695361,26602
1.696746,26589
1.698131,26599
1.699650,29629
1.701087,29792
1.702620,26866
1.704013,26753
1.705409,27725
1.706851,26740
1.708243,26700
1.709635,26459
1.711142,29609
1.712710,30096
1.714136,27082
1.715671,29818
1.717288,30986
1.718846,29993
1.720406,29964
1.722019,30971
1.723595,30241
1.725155,31343
1.726657,27050
1.728187,29756
1.729634,27611
1.731075,29410
1.732719,29989
1.734160,27251
1.735690,29768
1.737322,30769
1.738860,30187
1.740906,38823
1.742398,28499
1.743785,26689
1.745181,27971
1.746737,28787
1.748128,26616
1.749513,26562
1.750897,26598
1.752280,26143
1.753693,29173
1.755297,29615
1.756872,30243
1.758294,26873
1.759816,29656
1.761488,32043
1.763039,29836
1.764592,29808
1.766017,27048
1.767563,30092
1.769126,30105
1.770696,30001
1.772256,30001
1.773821,30036
1.775385,30027
1.776947,30078
1.778530,30328
1.780093,29979
1.781658,30065
1.783222,30030
1.784785,30008
1.786397,30872
1.787952,29864
1.789608,31403
1.791134,29677
1.792687,29837
1.794113,27029
1.795645,29800
1.797205,31384
1.798842,30011
1.800416,30226
1.802028,30931
1.803708,31921
1.805399,32735
1.806952,29830
1.808505,29823
1.809927,26884
1.811463,29903
1.813016,30652
1.814618,30008
1.816179,29957
1.817793,31015
1.819355,29950
1.820915,29965
1.822577,31917
1.824137,29952
1.825700,30022
1.827262,29991
1.828823,29949
1.830385,30012
1.831947,29986
1.833524,31247
1.835136,29962
1.836696,29934
1.838256,29985
1.839818,29978
1.841381,30035
1.842943,29963
1.844385,27271
1.845919,29875
1.847481,29983
1.849039,30010
1.850607,30001
1.852166,29958
1.853729,29988
1.855313,30423
1.856873,29939
1.858299,26954
1.859829,29811
1.861392,30013
1.862953,29980
1.864514,29958
1.866138,31191
1.867700,29975
1.869263,30044
1.870826,29960
1.872386,29978
1.873949,30024
1.875511,29990
1.877085,30270
1.878967,35745
1.880503,29791
1.882112,30910
1.883673,29942
1.885104,27265
1.886647,29901
1.888224,30278
1.889790,30067
1.891355,30034
1.892917,29997
1.894546,31171
1.896097,29805
1.897600,28517
1.899008,26994
1.900537,29803
1.902101,30028
1.903664,29992
1.905224,31021
1.906842,30020
1.908404,29976
1.909980,30270
1.911544,29994
1.912973,27182
1.914514,29877
1.916075,29951
1.917639,30051
1.919201,29983
1.920777,30260
1.922340,30009
1.923903,30011
1.925468,30046
1.927030,29996
1.928591,29970
1.930204,30984
1.931781,30272
1.933346,30034
1.934909,30010
1.936471,29984
1.938035,30043
1.939598,29990
1.941159,30088
1.942739,30234
1.944301,29986
1.945915,30970
1.947348,27233
1.948885,29822
1.950532,31633
1.952095,30019
1.953544,27386
1.955077,29853
1.956639,29995
1.958202,30035
1.959766,30017
1.961333,31033
1.962947,30024
1.964524,30285
1.966090,30079
1.967654,30014
1.969215,30753
1.970686,27055
1.972082,26759
1.973613,29857
1.975190,30268
1.976752,29985
1.978364,30982
1.979929,30018
1.981495,30070
1.983059,30015
1.984620,29992
1.986198,30308
1.987762,29977
1.989326,30067
1.990889,29943
1.992447,29950
1.994055,30866
1.995616,29985
1.997190,29547
1.998588,27049
1.999977,26590
