elapsed_s,TSE_BE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS,TSE_BE_ILLEGAL_BOUNDING_BOX_PRIM,TSE_BE_VP_OUT_IS_NAN,TSE_BE_EXCLUDED_PRIM
0.001095,0,0,0,0
0.002561,0,0,0,0
0.003979,0,0,0,0
0.005397,0,0,0,0
0.006812,0,0,0,0
0.008229,0,0,0,0
0.009643,0,0,0,0
0.011113,0,0,0,0
0.012529,0,0,0,0
0.013943,0,0,0,0
0.015519,0,0,0,0
0.016939,0,0,0,0
0.018391,0,0,0,0
0.019804,0,0,0,0
0.021226,0,0,0,0
0.022640,0,0,0,0
0.024055,0,0,0,0
0.025469,0,0,0,0
0.026926,0,0,0,0
0.028341,0,0,0,0
0.029756,0,0,0,0
0.031171,0,0,0,0
0.032604,0,0,0,0
0.034019,0,0,0,0
0.035473,0,0,0,0
0.036884,0,0,0,0
0.038357,0,0,0,0
0.039741,0,0,0,0
0.041153,0,0,0,0
0.042568,0,0,0,0
0.044045,0,0,0,0
0.045438,0,0,0,0
0.046830,0,0,0,0
0.048223,0,0,0,0
0.049617,0,0,0,0
0.051010,0,0,0,0
0.052403,0,0,0,0
0.053795,0,0,0,0
0.055197,0,0,0,0
0.056592,0,0,0,0
0.058159,0,0,0,0
0.059626,0,0,0,0
0.060965,0,0,0,0
0.062358,0,0,0,0
0.063666,0,0,0,0
0.064955,0,0,0,0
0.066252,0,0,0,0
0.067561,0,0,0,0
0.068853,0,0,0,0
0.070143,0,0,0,0
0.071433,0,0,0,0
0.072723,0,0,0,0
0.074011,0,0,0,0
0.075342,0,0,0,0
0.076641,0,0,0,0
0.078010,0,0,0,0
0.079412,0,0,0,0
0.080759,0,0,0,0
0.082097,0,0,0,0
0.083437,0,0,0,0
0.084776,0,0,0,0
0.086128,0,0,0,0
0.087480,0,0,0,0
0.088818,0,0,0,0
0.090154,0,0,0,0
0.092226,0,0,0,0
0.093617,0,0,0,0
0.095002,0,0,0,0
0.096702,0,0,0,0
0.098099,0,0,0,0
0.099997,0,0,0,0
0.101425,0,0,0,0
0.102798,0,0,0,0
0.104039,0,0,0,0
0.105278,0,0,0,0
0.107740,0,0,0,0
0.108979,0,0,0,0
0.110217,0,0,0,0
0.111504,0,0,0,0
0.112753,0,0,0,0
0.113997,0,0,0,0
0.115417,0,0,0,0
0.116661,0,0,0,0
0.117904,0,0,0,0
0.119148,0,0,0,0
0.120387,0,0,0,0
0.121625,0,0,0,0
0.122909,0,0,0,0
0.124152,0,0,0,0
0.125393,0,0,0,0
0.126638,0,0,0,0
0.127880,0,0,0,0
0.129252,0,0,0,0
0.130660,0,0,0,0
0.131940,0,0,0,0
0.133188,0,0,0,0
0.134435,0,0,0,0
0.135679,0,0,0,0
0.136921,0,0,0,0
0.138164,0,0,0,0
0.139453,0,0,0,0
0.140699,0,0,0,0
0.142089,0,0,0,0
0.143507,0,0,0,0
0.144896,0,0,0,0
0.146327,0,0,0,0
0.147716,0,0,0,0
0.149099,0,0,0,0
0.150484,0,0,0,0
0.152116,0,0,0,0
0.153506,0,0,0,0
0.154939,0,0,0,0
0.156557,0,0,0,0
0.157944,0,0,0,0
0.162434,0,0,0,0
0.163903,0,0,0,0
0.165288,0,0,0,0
0.166669,0,0,0,0
0.168051,0,0,0,0
0.169435,0,0,0,0
0.170963,0,0,0,0
0.172353,0,0,0,0
0.173697,0,0,0,0
0.175098,0,0,0,0
0.176430,0,0,0,0
0.177869,0,0,0,0
0.179312,0,0,0,0
0.180761,0,0,0,0
0.182115,0,0,0,0
0.183459,0,0,0,0
0.184799,0,0,0,0
0.186150,0,0,0,0
0.187506,0,0,0,0
0.188901,0,0,0,0
0.190473,0,0,0,0
0.191857,0,0,0,0
0.193238,0,0,0,0
0.194619,0,0,0,0
0.196125,0,0,0,0
0.197555,0,0,0,0
0.198945,0,0,0,0
0.200463,0,0,0,0
0.202013,0,0,0,0
0.203569,0,0,0,0
0.205118,0,0,0,0
0.206670,0,0,0,0
0.208235,0,0,0,0
0.209785,0,0,0,0
0.211335,0,0,0,0
0.212886,0,0,0,0
0.214437,0,0,0,0
0.215987,0,0,0,0
0.217536,0,0,0,0
0.219143,0,0,0,0
0.220695,0,0,0,0
0.222244,0,0,0,0
0.223687,0,0,0,0
0.225079,0,0,0,0
0.226597,0,0,0,0
0.228147,0,0,0,0
0.229708,0,0,0,0
0.231259,0,0,0,0
0.232811,0,0,0,0
0.234363,0,0,0,0
0.235913,0,0,0,0
0.237461,0,0,0,0
0.239014,0,0,0,0
0.240579,0,0,0,0
0.242128,0,0,0,0
0.243683,0,0,0,0
0.245231,0,0,0,0
0.246784,0,0,0,0
0.248327,0,0,0,0
0.249867,0,0,0,0
0.251300,0,0,0,0
0.252821,0,0,0,0
0.254457,0,0,0,0
0.256007,0,0,0,0
0.257555,0,0,0,0
0.259264,0,0,0,0
0.260752,0,0,0,0
0.262357,0,0,0,0
0.263845,0,0,0,0
0.265236,0,0,0,0
0.266797,0,0,0,0
0.268348,0,0,0,0
0.269897,0,0,0,0
0.271447,0,0,0,0
0.273012,0,0,0,0
0.274565,0,0,0,0
0.276115,0,0,0,0
0.277664,0,0,0,0
0.279215,0,0,0,0
0.280766,0,0,0,0
0.282317,0,0,0,0
0.283923,0,0,0,0
0.285472,0,0,0,0
0.287025,0,0,0,0
0.288575,0,0,0,0
0.290123,0,0,0,0
0.291679,0,0,0,0
0.293228,0,0,0,0
0.294792,0,0,0,0
0.296342,0,0,0,0
0.297892,0,0,0,0
0.299486,0,0,0,0
0.301036,0,0,0,0
0.302588,0,0,0,0
0.304138,0,0,0,0
0.305701,0,0,0,0
0.307252,0,0,0,0
0.308804,0,0,0,0
0.310356,0,0,0,0
0.311907,0,0,0,0
0.313457,0,0,0,0
0.315053,0,0,0,0
0.316616,0,0,0,0
0.318166,0,0,0,0
0.319722,0,0,0,0
0.321271,0,0,0,0
0.322824,0,0,0,0
0.324374,0,0,0,0
0.325922,0,0,0,0
0.327422,0,0,0,0
0.328944,0,0,0,0
0.330498,0,0,0,0
0.332093,0,0,0,0
0.333642,0,0,0,0
0.335193,0,0,0,0
0.336745,0,0,0,0
0.338312,0,0,0,0
0.339862,0,0,0,0
