elapsed_s,TSE_VP0_TRANSFORM_WORKING_CYCLE_L2,TSE_VP1_TRANSFORM_WORKING_CYCLE_L2,TSE_VP2_TRANSFORM_WORKING_CYCLE_L2,TSE_VERTEX_GEN_WORKING_CYCLE_L1
0.462688,0,0,0,0
0.464253,0,0,0,0
0.465807,0,0,0,0
0.467348,0,0,0,0
0.468890,0,0,0,0
0.470353,0,0,0,0
0.471873,0,0,0,0
0.473424,0,0,0,0
0.474875,0,0,0,0
0.476269,0,0,0,0
0.477706,0,0,0,0
0.479095,0,0,0,0
0.480483,0,0,0,0
0.481873,0,0,0,0
0.483259,0,0,0,0
0.484773,0,0,0,0
0.486258,0,0,0,0
0.487654,0,0,0,0
0.489044,0,0,0,0
0.490434,0,0,0,0
0.491821,0,0,0,0
0.493207,0,0,0,0
0.494595,0,0,0,0
0.496109,0,0,0,0
0.497761,0,0,0,0
0.499279,0,0,0,0
0.500662,0,0,0,0
0.502088,0,0,0,0
0.503636,0,0,0,0
0.505185,0,0,0,0
0.506734,0,0,0,0
0.508298,0,0,0,0
0.509851,0,0,0,0
0.511402,0,0,0,0
0.512951,0,0,0,0
0.514503,0,0,0,0
0.516053,0,0,0,0
0.517601,0,0,0,0
0.519167,0,0,0,0
0.520593,0,0,0,0
0.522121,0,0,0,0
0.523672,0,0,0,0
0.525223,0,0,0,0
0.526773,0,0,0,0
0.528325,0,0,0,0
0.529891,0,0,0,0
0.531443,0,0,0,0
0.532993,0,0,0,0
0.534482,0,0,0,0
0.536029,0,0,0,0
0.537579,0,0,0,0
0.539134,0,0,0,0
0.540698,0,0,0,0
0.542252,0,0,0,0
0.543802,0,0,0,0
0.545351,0,0,0,0
0.546842,0,0,0,0
0.548362,0,0,0,0
0.549915,0,0,0,0
0.551525,0,0,0,0
0.553076,0,0,0,0
0.554626,0,0,0,0
0.556177,0,0,0,0
0.557731,0,0,0,0
0.559282,0,0,0,0
0.560833,0,0,0,0
0.562398,0,0,0,0
0.563949,0,0,0,0
0.565499,0,0,0,0
0.567070,0,0,0,0
0.568621,0,0,0,0
0.570173,0,0,0,0
0.571725,0,0,0,0
0.573288,0,0,0,0
0.574839,0,0,0,0
0.576390,0,0,0,0
0.577942,0,0,0,0
0.579493,0,0,0,0
0.580918,0,0,0,0
0.582353,0,0,0,0
0.583755,0,0,0,0
0.585143,0,0,0,0
0.586531,0,0,0,0
0.588114,0,0,0,0
0.589569,0,0,0,0
0.592463,0,0,0,0
0.593870,0,0,0,0
0.595253,0,0,0,0
0.596634,0,0,0,0
0.598014,0,0,0,0
0.599433,0,0,0,0
0.600812,0,0,0,0
0.602192,0,0,0,0
0.603698,0,0,0,0
0.605252,0,0,0,0
0.606669,0,0,0,0
0.608183,0,0,0,0
0.609787,0,0,0,0
0.611331,0,0,0,0
0.612870,0,0,0,0
0.614328,0,0,0,0
0.615993,0,0,0,0
0.619084,0,0,0,0
0.620493,0,0,0,0
0.621936,0,0,0,0
0.623321,0,0,0,0
0.624701,0,0,0,0
0.626095,0,0,0,0
0.627689,0,0,0,0
0.629238,0,0,0,0
0.630831,0,0,0,0
0.632384,0,0,0,0
0.633937,0,0,0,0
0.635480,0,0,0,0
0.637034,0,0,0,0
0.638454,0,0,0,0
0.639973,0,0,0,0
0.641521,0,0,0,0
0.643074,0,0,0,0
0.644622,0,0,0,0
0.646218,0,0,0,0
0.647781,0,0,0,0
0.649329,0,0,0,0
0.650929,0,0,0,0
0.652478,0,0,0,0
0.654029,0,0,0,0
0.655579,0,0,0,0
0.657126,0,0,0,0
0.658563,0,0,0,0
0.660084,0,0,0,0
0.661632,0,0,0,0
0.663224,0,0,0,0
0.664770,0,0,0,0
0.666320,0,0,0,0
0.667869,0,0,0,0
0.669429,0,0,0,0
0.670982,0,0,0,0
0.672530,0,0,0,0
0.674081,0,0,0,0
0.675629,0,0,0,0
0.677173,0,0,0,0
0.678649,0,0,0,0
0.680181,0,0,0,0
0.681840,0,0,0,0
0.683382,0,0,0,0
0.684923,0,0,0,0
0.686343,0,0,0,0
0.687863,0,0,0,0
0.689411,0,0,0,0
0.690975,0,0,0,0
0.692524,0,0,0,0
0.694119,0,0,0,0
0.695668,0,0,0,0
0.697216,0,0,0,0
0.698765,0,0,0,0
0.700315,0,0,0,0
0.701879,0,0,0,0
0.703319,0,0,0,0
0.704835,0,0,0,0
0.706256,0,0,0,0
0.707775,0,0,0,0
0.709324,0,0,0,0
