elapsed_s,TSE_CLIP_VP_FMUL_4_WORKING_CYCLE_L3,TSE_CLIP_VP_FMUL_5_WORKING_CYCLE_L3,TSE_CLIP_VP_FADD_WORKING_CYCLE_L2,TSE_CLIP_VP_FADD_0_WORKING_CYCLE_L3
0.361213,0,0,0,0
0.362775,0,0,0,0
0.364323,0,0,0,0
0.365809,0,0,0,0
0.367678,0,0,0,0
0.370242,0,0,0,0
0.371645,0,0,0,0
0.373043,0,0,0,0
0.374436,0,0,0,0
0.375826,0,0,0,0
0.377212,0,0,0,0
0.378729,0,0,0,0
0.380280,0,0,0,0
0.381832,0,0,0,0
0.383395,0,0,0,0
0.384944,0,0,0,0
0.386541,0,0,0,0
0.388093,0,0,0,0
0.389641,0,0,0,0
0.391236,0,0,0,0
0.392785,0,0,0,0
0.394349,0,0,0,0
0.395899,0,0,0,0
0.397449,0,0,0,0
0.399002,0,0,0,0
0.400550,0,0,0,0
0.402146,0,0,0,0
0.403696,0,0,0,0
0.405258,0,0,0,0
0.406807,0,0,0,0
0.408394,0,0,0,0
0.409945,0,0,0,0
0.411495,0,0,0,0
0.413042,0,0,0,0
0.414593,0,0,0,0
0.416032,0,0,0,0
0.417557,0,0,0,0
0.419114,0,0,0,0
0.420664,0,0,0,0
0.422218,0,0,0,0
0.423768,0,0,0,0
0.425317,0,0,0,0
0.426753,0,0,0,0
0.428274,0,0,0,0
0.429826,0,0,0,0
0.431375,0,0,0,0
0.432923,0,0,0,0
0.434519,0,0,0,0
0.436068,0,0,0,0
0.437630,0,0,0,0
0.439181,0,0,0,0
0.440729,0,0,0,0
0.442281,0,0,0,0
0.443830,0,0,0,0
0.445378,0,0,0,0
0.447017,0,0,0,0
0.448578,0,0,0,0
0.450172,0,0,0,0
0.451722,0,0,0,0
0.453269,0,0,0,0
0.454818,0,0,0,0
0.456368,0,0,0,0
0.457919,0,0,0,0
0.459358,0,0,0,0
0.460877,0,0,0,0
0.462429,0,0,0,0
0.463978,0,0,0,0
0.465525,0,0,0,0
0.467046,0,0,0,0
0.468438,0,0,0,0
0.469964,0,0,0,0
0.471515,0,0,0,0
0.473064,0,0,0,0
0.474613,0,0,0,0
0.476163,0,0,0,0
0.477715,0,0,0,0
0.479264,0,0,0,0
0.480824,0,0,0,0
0.482270,0,0,0,0
0.483817,0,0,0,0
0.485257,0,0,0,0
0.486936,0,0,0,0
0.488338,0,0,0,0
0.489736,0,0,0,0
0.491141,0,0,0,0
0.492528,0,0,0,0
0.493916,0,0,0,0
0.495302,0,0,0,0
0.496815,0,0,0,0
0.498496,0,0,0,0
0.500043,0,0,0,0
0.501481,0,0,0,0
0.503011,0,0,0,0
0.504561,0,0,0,0
0.506114,0,0,0,0
0.507666,0,0,0,0
0.509217,0,0,0,0
0.510768,0,0,0,0
0.512321,0,0,0,0
0.513989,0,0,0,0
0.515655,0,0,0,0
0.517176,0,0,0,0
0.518728,0,0,0,0
0.520279,0,0,0,0
0.521832,0,0,0,0
0.523396,0,0,0,0
0.524945,0,0,0,0
0.526499,0,0,0,0
0.528050,0,0,0,0
0.529600,0,0,0,0
0.531157,0,0,0,0
0.532706,0,0,0,0
0.534270,0,0,0,0
0.535809,0,0,0,0
0.537350,0,0,0,0
0.538960,0,0,0,0
0.540508,0,0,0,0
0.542058,0,0,0,0
0.543608,0,0,0,0
0.545169,0,0,0,0
0.546761,0,0,0,0
0.548310,0,0,0,0
0.549862,0,0,0,0
0.551412,0,0,0,0
0.552961,0,0,0,0
0.554512,0,0,0,0
0.556076,0,0,0,0
0.557625,0,0,0,0
0.559176,0,0,0,0
0.560724,0,0,0,0
0.562319,0,0,0,0
0.563870,0,0,0,0
0.565418,0,0,0,0
0.566978,0,0,0,0
0.568501,0,0,0,0
0.570054,0,0,0,0
0.571603,0,0,0,0
0.573150,0,0,0,0
0.575410,0,0,0,0
0.576929,0,0,0,0
0.578401,0,0,0,0
0.579921,0,0,0,0
0.581469,0,0,0,0
0.583022,0,0,0,0
0.584570,0,0,0,0
0.586121,0,0,0,0
0.587671,0,0,0,0
0.589232,0,0,0,0
0.590782,0,0,0,0
0.592332,0,0,0,0
0.593883,0,0,0,0
0.595475,0,0,0,0
0.597023,0,0,0,0
0.598573,0,0,0,0
0.600136,0,0,0,0
0.601751,0,0,0,0
0.603366,0,0,0,0
0.604913,0,0,0,0
0.606464,0,0,0,0
0.608013,0,0,0,0
0.609561,0,0,0,0
0.611127,0,0,0,0
0.612675,0,0,0,0
0.614225,0,0,0,0
0.615784,0,0,0,0
0.617272,0,0,0,0
0.618675,0,0,0,0
0.620193,0,0,0,0
0.621761,0,0,0,0
0.623312,0,0,0,0
0.624861,0,0,0,0
0.626458,0,0,0,0
0.628010,0,0,0,0
0.629560,0,0,0,0
0.631116,0,0,0,0
0.632680,0,0,0,0
0.634233,0,0,0,0
0.635785,0,0,0,0
0.637335,0,0,0,0
0.638837,0,0,0,0
0.640358,0,0,0,0
0.641911,0,0,0,0
0.643520,0,0,0,0
0.645071,0,0,0,0
0.646623,0,0,0,0
0.648175,0,0,0,0
0.649727,0,0,0,0
0.651278,0,0,0,0
0.652829,0,0,0,0
0.654394,0,0,0,0
0.655945,0,0,0,0
0.657495,0,0,0,0
0.659052,0,0,0,0
0.660602,0,0,0,0
0.662155,0,0,0,0
0.663706,0,0,0,0
0.665269,0,0,0,0
0.666821,0,0,0,0
0.668372,0,0,0,0
0.669925,0,0,0,0
0.671475,0,0,0,0
0.673024,0,0,0,0
0.674619,0,0,0,0
0.676185,0,0,0,0
0.677738,0,0,0,0
0.679290,0,0,0,0
0.680841,0,0,0,0
0.682394,0,0,0,0
0.683944,0,0,0,0
0.685493,0,0,0,0
0.687061,0,0,0,0
0.688611,0,0,0,0
0.690206,0,0,0,0
0.691757,0,0,0,0
0.693306,0,0,0,0
0.694857,0,0,0,0
0.696408,0,0,0,0
0.697974,0,0,0,0
0.699526,0,0,0,0
0.701075,0,0,0,0
0.702627,0,0,0,0
0.704178,0,0,0,0
0.705731,0,0,0,0
0.707283,0,0,0,0
0.708846,0,0,0,0
0.710400,0,0,0,0
0.711950,0,0,0,0
0.713500,0,0,0,0
0.715055,0,0,0,0
0.716604,0,0,0,0
0.718156,0,0,0,0
0.719720,0,0,0,0
0.721270,0,0,0,0
0.722866,0,0,0,0
0.724418,0,0,0,0
0.725971,0,0,0,0
0.727523,0,0,0,0
0.729073,0,0,0,0
0.730637,0,0,0,0
0.732188,0,0,0,0
0.733781,0,0,0,0
0.735332,0,0,0,0
0.736881,0,0,0,0
0.738478,0,0,0,0
0.739961,0,0,0,0
0.741482,0,0,0,0
0.743016,0,0,0,0
0.744564,0,0,0,0
0.746115,0,0,0,0
0.747665,0,0,0,0
0.749213,0,0,0,0
0.750759,0,0,0,0
0.752321,0,0,0,0
0.753872,0,0,0,0
0.755466,0,0,0,0
0.757014,0,0,0,0
0.758563,0,0,0,0
0.760112,0,0,0,0
0.761660,0,0,0,0
0.763246,0,0,0,0
0.764794,0,0,0,0
0.766344,0,0,0,0
0.767893,0,0,0,0
0.769440,0,0,0,0
0.770995,0,0,0,0
0.772542,0,0,0,0
0.774106,0,0,0,0
0.775656,0,0,0,0
0.777203,0,0,0,0
0.778752,0,0,0,0
0.780302,0,0,0,0
0.781852,0,0,0,0
0.783401,0,0,0,0
0.784837,0,0,0,0
0.786403,0,0,0,0
0.787952,0,0,0,0
0.789499,0,0,0,0
0.791052,0,0,0,0
0.792599,0,0,0,0
0.794151,0,0,0,0
0.795714,0,0,0,0
0.797260,0,0,0,0
0.798809,0,0,0,0
0.800359,0,0,0,0
0.801909,0,0,0,0
0.803503,0,0,0,0
0.805051,0,0,0,0
0.806612,0,0,0,0
0.808161,0,0,0,0
0.809713,0,0,0,0
0.811262,0,0,0,0
0.812810,0,0,0,0
0.814360,0,0,0,0
0.815906,0,0,0,0
0.817345,0,0,0,0
0.818743,0,0,0,0
0.820259,0,0,0,0
0.821810,0,0,0,0
0.823359,0,0,0,0
0.824906,0,0,0,0
0.826457,0,0,0,0
0.828018,0,0,0,0
0.829566,0,0,0,0
0.831120,0,0,0,0
0.832668,0,0,0,0
0.834262,0,0,0,0
0.835812,0,0,0,0
0.837360,0,0,0,0
0.838986,0,0,0,0
0.840534,0,0,0,0
0.842084,0,0,0,0
0.843633,0,0,0,0
0.845181,0,0,0,0
0.846730,0,0,0,0
0.848280,0,0,0,0
0.849843,0,0,0,0
0.851437,0,0,0,0
0.852985,0,0,0,0
0.854536,0,0,0,0
0.856085,0,0,0,0
0.857633,0,0,0,0
0.859061,0,0,0,0
0.860459,0,0,0,0
0.861846,0,0,0,0
0.863362,0,0,0,0
0.864912,0,0,0,0
0.866510,0,0,0,0
0.868062,0,0,0,0
0.869613,0,0,0,0
0.871182,0,0,0,0
0.872731,0,0,0,0
0.874285,0,0,0,0
0.875836,0,0,0,0
0.877385,0,0,0,0
0.879026,0,0,0,0
0.880576,0,0,0,0
0.882186,0,0,0,0
0.883738,0,0,0,0
0.885287,0,0,0,0
0.886839,0,0,0,0
0.888390,0,0,0,0
0.889943,0,0,0,0
0.891494,0,0,0,0
0.893058,0,0,0,0
0.894609,0,0,0,0
0.896160,0,0,0,0
0.897713,0,0,0,0
0.899265,0,0,0,0
0.900814,0,0,0,0
0.902368,0,0,0,0
0.903932,0,0,0,0
0.905483,0,0,0,0
0.907038,0,0,0,0
0.908589,0,0,0,0
0.910142,0,0,0,0
0.911693,0,0,0,0
0.913243,0,0,0,0
0.914721,0,0,0,0
0.916242,0,0,0,0
0.917795,0,0,0,0
0.919346,0,0,0,0
0.920897,0,0,0,0
0.922450,0,0,0,0
0.924002,0,0,0,0
0.925565,0,0,0,0
0.927121,0,0,0,0
0.928671,0,0,0,0
0.930267,0,0,0,0
0.931819,0,0,0,0
0.933369,0,0,0,0
0.934982,0,0,0,0
0.936544,0,0,0,0
0.938097,0,0,0,0
0.939648,0,0,0,0
0.941198,0,0,0,0
0.942748,0,0,0,0
0.944300,0,0,0,0
0.945852,0,0,0,0
0.947463,0,0,0,0
0.949013,0,0,0,0
0.950564,0,0,0,0
0.952115,0,0,0,0
0.953665,0,0,0,0
0.955241,0,0,0,0
0.956635,0,0,0,0
0.958163,0,0,0,0
0.959714,0,0,0,0
0.961264,0,0,0,0
0.962859,0,0,0,0
0.964410,0,0,0,0
0.965962,0,0,0,0
0.967515,0,0,0,0
0.969079,0,0,0,0
0.970630,0,0,0,0
0.972182,0,0,0,0
0.973736,0,0,0,0
0.975286,0,0,0,0
0.976837,0,0,0,0
0.978433,0,0,0,0
0.979998,0,0,0,0
0.981548,0,0,0,0
0.983104,0,0,0,0
0.984653,0,0,0,0
0.986206,0,0,0,0
0.987758,0,0,0,0
0.989308,0,0,0,0
0.990741,0,0,0,0
0.992253,0,0,0,0
0.993999,0,0,0,0
0.995472,0,0,0,0
0.996895,0,0,0,0
0.998287,0,0,0,0
0.999675,0,0,0,0
1.001076,0,0,0,0
1.002465,0,0,0,0
1.004034,0,0,0,0
1.005579,0,0,0,0
1.007131,0,0,0,0
1.008680,0,0,0,0
1.010277,0,0,0,0
1.011838,0,0,0,0
1.013386,0,0,0,0
1.015025,0,0,0,0
1.016571,0,0,0,0
1.018001,0,0,0,0
1.019401,0,0,0,0
1.020917,0,0,0,0
1.022356,0,0,0,0
1.023868,0,0,0,0
1.025408,0,0,0,0
1.026999,0,0,0,0
1.028583,0,0,0,0
1.030136,0,0,0,0
1.031687,0,0,0,0
1.033251,0,0,0,0
1.034802,0,0,0,0
1.036354,0,0,0,0
1.037907,0,0,0,0
1.039459,0,0,0,0
1.041009,0,0,0,0
1.042604,0,0,0,0
1.044169,0,0,0,0
1.045723,0,0,0,0
1.047274,0,0,0,0
1.048824,0,0,0,0
1.050377,0,0,0,0
1.051929,0,0,0,0
1.053478,0,0,0,0
1.055041,0,0,0,0
1.056583,0,0,0,0
1.058151,0,0,0,0
1.059678,0,0,0,0
1.061095,0,0,0,0
1.062610,0,0,0,0
1.064161,0,0,0,0
1.065728,0,0,0,0
1.067280,0,0,0,0
1.068830,0,0,0,0
1.070384,0,0,0,0
1.071934,0,0,0,0
1.073485,0,0,0,0
1.075042,0,0,0,0
1.076604,0,0,0,0
1.078158,0,0,0,0
1.079710,0,0,0,0
1.081260,0,0,0,0
1.082811,0,0,0,0
1.084364,0,0,0,0
1.085917,0,0,0,0
1.087481,0,0,0,0
1.089032,0,0,0,0
1.090626,0,0,0,0
1.092179,0,0,0,0
1.093733,0,0,0,0
1.095285,0,0,0,0
1.096835,0,0,0,0
1.098402,0,0,0,0
1.099953,0,0,0,0
1.101502,0,0,0,0
1.103053,0,0,0,0
1.104602,0,0,0,0
1.106233,0,0,0,0
1.107783,0,0,0,0
1.109220,0,0,0,0
1.110743,0,0,0,0
1.112293,0,0,0,0
1.113845,0,0,0,0
1.115296,0,0,0,0
1.116678,0,0,0,0
1.118091,0,0,0,0
1.119534,0,0,0,0
1.120922,0,0,0,0
1.122352,0,0,0,0
1.123739,0,0,0,0
1.125124,0,0,0,0
1.126511,0,0,0,0
1.127896,0,0,0,0
1.129410,0,0,0,0
1.130993,0,0,0,0
1.132541,0,0,0,0
1.134092,0,0,0,0
1.135642,0,0,0,0
1.137191,0,0,0,0
1.138785,0,0,0,0
1.140335,0,0,0,0
1.141790,0,0,0,0
1.143420,0,0,0,0
1.144968,0,0,0,0
1.146520,0,0,0,0
1.148071,0,0,0,0
1.149620,0,0,0,0
1.151174,0,0,0,0
1.152736,0,0,0,0
1.154332,0,0,0,0
1.155883,0,0,0,0
1.157432,0,0,0,0
1.158986,0,0,0,0
1.160535,0,0,0,0
1.162087,0,0,0,0
1.163528,0,0,0,0
1.165049,0,0,0,0
1.166599,0,0,0,0
1.168150,0,0,0,0
1.169703,0,0,0,0
1.171255,0,0,0,0
1.172804,0,0,0,0
1.174395,0,0,0,0
1.175947,0,0,0,0
1.177497,0,0,0,0
1.179053,0,0,0,0
1.180603,0,0,0,0
1.182157,0,0,0,0
1.183700,0,0,0,0
1.185254,0,0,0,0
1.186718,0,0,0,0
1.188241,0,0,0,0
1.189793,0,0,0,0
1.191344,0,0,0,0
1.192893,0,0,0,0
1.194445,0,0,0,0
1.196009,0,0,0,0
1.197558,0,0,0,0
1.199112,0,0,0,0
1.200661,0,0,0,0
1.202257,0,0,0,0
1.203807,0,0,0,0
1.205356,0,0,0,0
1.207004,0,0,0,0
1.208553,0,0,0,0
1.210104,0,0,0,0
1.211655,0,0,0,0
1.213204,0,0,0,0
1.214754,0,0,0,0
1.216303,0,0,0,0
1.217746,0,0,0,0
1.219277,0,0,0,0
1.220831,0,0,0,0
1.222387,0,0,0,0
1.223942,0,0,0,0
1.225495,0,0,0,0
1.227055,0,0,0,0
1.228622,0,0,0,0
1.230179,0,0,0,0
1.231735,0,0,0,0
1.233288,0,0,0,0
1.234887,0,0,0,0
1.236443,0,0,0,0
1.237999,0,0,0,0
1.239568,0,0,0,0
1.241122,0,0,0,0
1.242677,0,0,0,0
1.244233,0,0,0,0
1.245790,0,0,0,0
1.247335,0,0,0,0
1.248883,0,0,0,0
1.250362,0,0,0,0
1.251945,0,0,0,0
1.253335,0,0,0,0
1.254728,0,0,0,0
1.256130,0,0,0,0
1.257537,0,0,0,0
1.260441,0,0,0,0
1.261978,0,0,0,0
1.263535,0,0,0,0
1.265089,0,0,0,0
1.266690,0,0,0,0
1.268246,0,0,0,0
1.269803,0,0,0,0
1.271359,0,0,0,0
1.272802,0,0,0,0
1.274331,0,0,0,0
1.275887,0,0,0,0
1.277440,0,0,0,0
1.279000,0,0,0,0
1.280553,0,0,0,0
1.282154,0,0,0,0
1.283724,0,0,0,0
1.285278,0,0,0,0
1.286834,0,0,0,0
1.288390,0,0,0,0
1.289946,0,0,0,0
1.291501,0,0,0,0
1.293053,0,0,0,0
1.294619,0,0,0,0
1.296174,0,0,0,0
1.297730,0,0,0,0
1.299284,0,0,0,0
1.300836,0,0,0,0
1.302391,0,0,0,0
1.303946,0,0,0,0
1.305513,0,0,0,0
1.307035,0,0,0,0
1.308428,0,0,0,0
1.309821,0,0,0,0
1.311211,0,0,0,0
1.312599,0,0,0,0
1.313988,0,0,0,0
1.316626,0,0,0,0
1.318158,0,0,0,0
1.319552,0,0,0,0
1.320935,0,0,0,0
1.322319,0,0,0,0
1.323702,0,0,0,0
1.325084,0,0,0,0
1.326476,0,0,0,0
1.327857,0,0,0,0
1.329244,0,0,0,0
1.330798,0,0,0,0
1.332344,0,0,0,0
1.333945,0,0,0,0
1.335491,0,0,0,0
1.337050,0,0,0,0
1.338473,0,0,0,0
1.339998,0,0,0,0
1.341551,0,0,0,0
1.343109,0,0,0,0
1.344662,0,0,0,0
1.346263,0,0,0,0
1.347831,0,0,0,0
1.349383,0,0,0,0
1.350876,0,0,0,0
1.352398,0,0,0,0
1.353955,0,0,0,0
1.355510,0,0,0,0
1.357063,0,0,0,0
1.358630,0,0,0,0
1.360185,0,0,0,0
1.361739,0,0,0,0
1.363285,0,0,0,0
1.364943,0,0,0,0
1.366366,0,0,0,0
1.367890,0,0,0,0
1.369453,0,0,0,0
1.371010,0,0,0,0
1.372560,0,0,0,0
1.374115,0,0,0,0
1.375668,0,0,0,0
1.377220,0,0,0,0
1.378816,0,0,0,0
1.380259,0,0,0,0
1.381782,0,0,0,0
1.383330,0,0,0,0
1.384877,0,0,0,0
1.386428,0,0,0,0
1.387978,0,0,0,0
1.389526,0,0,0,0
1.390915,0,0,0,0
1.392434,0,0,0,0
1.393984,0,0,0,0
1.395580,0,0,0,0
1.397128,0,0,0,0
1.398678,0,0,0,0
1.400228,0,0,0,0
1.401793,0,0,0,0
1.403344,0,0,0,0
1.404892,0,0,0,0
1.406444,0,0,0,0
1.407994,0,0,0,0
1.409542,0,0,0,0
1.411098,0,0,0,0
1.412659,0,0,0,0
1.414210,0,0,0,0
1.415757,0,0,0,0
1.417304,0,0,0,0
1.418851,0,0,0,0
1.420249,0,0,0,0
1.421769,0,0,0,0
1.423208,0,0,0,0
1.424728,0,0,0,0
1.426325,0,0,0,0
1.427878,0,0,0,0
1.429428,0,0,0,0
1.430984,0,0,0,0
1.432535,0,0,0,0
1.433979,0,0,0,0
1.435503,0,0,0,0
1.437053,0,0,0,0
1.438606,0,0,0,0
1.440158,0,0,0,0
1.441713,0,0,0,0
1.443266,0,0,0,0
1.444831,0,0,0,0
1.446385,0,0,0,0
1.447928,0,0,0,0
1.449470,0,0,0,0
1.450920,0,0,0,0
1.452324,0,0,0,0
1.453786,0,0,0,0
1.455185,0,0,0,0
1.456573,0,0,0,0
1.457961,0,0,0,0
1.459521,0,0,0,0
1.461070,0,0,0,0
1.462621,0,0,0,0
1.464173,0,0,0,0
1.465740,0,0,0,0
1.467292,0,0,0,0
1.468841,0,0,0,0
1.470394,0,0,0,0
1.471947,0,0,0,0
1.473495,0,0,0,0
1.475050,0,0,0,0
1.476650,0,0,0,0
1.478200,0,0,0,0
1.479751,0,0,0,0
1.481299,0,0,0,0
1.482850,0,0,0,0
1.484400,0,0,0,0
1.485951,0,0,0,0
1.487390,0,0,0,0
1.488914,0,0,0,0
1.490513,0,0,0,0
1.492068,0,0,0,0
1.493620,0,0,0,0
1.495178,0,0,0,0
1.496731,0,0,0,0
1.498301,0,0,0,0
1.499856,0,0,0,0
1.501408,0,0,0,0
1.502965,0,0,0,0
1.504517,0,0,0,0
1.506038,0,0,0,0
1.507488,0,0,0,0
1.509061,0,0,0,0
1.510710,0,0,0,0
1.512128,0,0,0,0
1.513523,0,0,0,0
1.514935,0,0,0,0
1.516386,0,0,0,0
1.517818,0,0,0,0
1.519227,0,0,0,0
1.521914,0,0,0,0
1.523355,0,0,0,0
1.524746,0,0,0,0
1.526135,0,0,0,0
1.527520,0,0,0,0
1.528903,0,0,0,0
1.530305,0,0,0,0
1.531823,0,0,0,0
1.533376,0,0,0,0
1.534981,0,0,0,0
1.536525,0,0,0,0
1.537947,0,0,0,0
1.539424,0,0,0,0
1.540828,0,0,0,0
1.542223,0,0,0,0
1.543615,0,0,0,0
1.545006,0,0,0,0
1.546397,0,0,0,0
1.547901,0,0,0,0
1.549454,0,0,0,0
1.551026,0,0,0,0
1.552580,0,0,0,0
1.554181,0,0,0,0
1.555736,0,0,0,0
1.557290,0,0,0,0
1.558846,0,0,0,0
1.560402,0,0,0,0
1.562137,0,0,0,0
1.563605,0,0,0,0
1.564999,0,0,0,0
1.566518,0,0,0,0
1.568064,0,0,0,0
1.569609,0,0,0,0
1.571152,0,0,0,0
1.572716,0,0,0,0
1.574272,0,0,0,0
1.575826,0,0,0,0
1.577377,0,0,0,0
1.579020,0,0,0,0
1.580572,0,0,0,0
1.582126,0,0,0,0
1.583691,0,0,0,0
1.585243,0,0,0,0
1.586841,0,0,0,0
1.588395,0,0,0,0
1.589949,0,0,0,0
1.591503,0,0,0,0
1.593054,0,0,0,0
1.594621,0,0,0,0
1.596175,0,0,0,0
1.597730,0,0,0,0
1.599283,0,0,0,0
1.600835,0,0,0,0
1.602434,0,0,0,0
1.603988,0,0,0,0
1.605554,0,0,0,0
1.607112,0,0,0,0
1.608664,0,0,0,0
1.610219,0,0,0,0
1.611772,0,0,0,0
1.613324,0,0,0,0
1.614748,0,0,0,0
1.616280,0,0,0,0
