elapsed_s,HLSQ_DUAL_FS_PROG_ACTIVE,HLSQ_DUAL_VS_PROG_ACTIVE,HLSQ_FS_BATCH_COUNT_ZERO,HLSQ_VS_BATCH_COUNT_ZERO,HLSQ_WAVE_PENDING_NO_QUAD,HLSQ_WAVE_PENDING_NO_PRIM_BASE
0.482359,0,0,2479470,2479470,0,0
0.483930,0,0,2489844,2489838,0,0
0.485534,0,0,2495130,2495058,0,0
0.487096,0,0,2483700,2483796,0,0
0.488655,0,0,2954130,2953992,0,0
0.490177,0,0,2420058,2420052,0,0
0.491706,0,0,2484912,2485002,0,0
0.493268,0,0,2481726,2481666,0,0
0.494841,0,0,2542830,2542818,0,0
0.496399,0,0,2491038,2491026,0,0
0.498119,0,0,2803284,2803284,0,0
0.499676,0,0,2429382,2429442,0,0
0.501080,0,0,2565162,2565156,0,0
0.502524,0,0,2288442,2288358,0,0
0.503921,0,0,2425038,2425038,0,0
0.505332,0,0,2407698,2407746,0,0
0.506730,0,0,2412366,2412372,0,0
0.508126,0,0,2407308,2407236,0,0
0.509652,0,0,2484966,2485032,0,0
0.511212,0,0,2488170,2488092,0,0
0.512773,0,0,2654598,2654598,0,0
0.514358,0,0,2491026,2491086,0,0
0.515806,0,0,2402334,2399748,0,0
0.517340,0,0,2385750,2385840,0,0
0.518900,0,0,2380518,2380512,0,0
0.520459,0,0,2386584,2386662,0,0
0.522019,0,0,2898120,2898030,0,0
0.523531,0,0,3860256,3877746,0,0
0.525382,0,0,2495502,2477994,0,0
0.527008,0,0,2339028,2339118,0,0
0.528511,0,0,2436648,2473752,0,0
0.529932,0,0,2654430,2617218,0,0
0.531381,0,0,2788788,2788866,0,0
0.532854,0,0,2409660,2409666,0,0
0.534265,0,0,2302506,2302434,0,0
0.535657,0,0,2294760,2294724,0,0
0.537070,0,0,2296332,2296242,0,0
0.538462,0,0,2306580,2306688,0,0
0.539852,0,0,2299974,2299944,0,0
0.541246,0,0,2324364,2324436,0,0
0.542643,0,0,2313624,2313618,0,0
0.544167,0,0,2396754,2396694,0,0
0.545730,0,0,2372190,2372184,0,0
0.547295,0,0,2365050,2364936,0,0
0.548847,0,0,2139546,2139624,0,0
0.550285,0,0,2338854,2338758,0,0
0.551688,0,0,2316756,2316930,0,0
0.553215,0,0,2383458,2383386,0,0
0.554776,0,0,2386632,2386686,0,0
0.556336,0,0,2386188,2386098,0,0
0.557910,0,0,2384208,2384232,0,0
0.559471,0,0,2386560,2386548,0,0
0.561034,0,0,2385864,2385744,0,0
0.562595,0,0,2390652,2390820,0,0
0.564154,0,0,2385168,2385066,0,0
0.565795,0,0,2389410,2389416,0,0
0.567356,0,0,2378844,2378748,0,0
0.568928,0,0,3050682,3050850,0,0
0.570562,0,0,2331726,2331714,0,0
0.571964,0,0,2307918,2307744,0,0
0.573492,0,0,2382090,2382258,0,0
0.575053,0,0,2382540,2382480,0,0
0.576612,0,0,2382288,2382168,0,0
0.578238,0,0,2381580,2381652,0,0
0.579686,0,0,2344752,2344842,0,0
0.581223,0,0,2647278,2647266,0,0
0.582829,0,0,2385786,2385696,0,0
0.584387,0,0,2393190,2393184,0,0
0.585947,0,0,2384580,2384646,0,0
0.587507,0,0,2385504,2385510,0,0
0.589068,0,0,2388402,2388396,0,0
0.590642,0,0,2382324,2382264,0,0
0.593175,0,0,2725446,2725488,0,0
0.594760,0,0,2327976,2327880,0,0
0.596164,0,0,2311128,2311128,0,0
0.597599,0,0,2305860,2305854,0,0
0.598993,0,0,2307060,2306976,0,0
0.600385,0,0,2303544,2303712,0,0
0.601744,0,0,2296398,2296854,0,0
0.603260,0,0,2366826,2366298,0,0
0.604811,0,0,2199378,2199426,0,0
0.606218,0,0,2364534,2364348,0,0
0.607623,0,0,2326572,2326662,0,0
0.609153,0,0,2389902,2389986,0,0
0.610715,0,0,2390616,2390610,0,0
0.612288,0,0,2392374,2392272,0,0
0.613892,0,0,2397336,2397330,0,0
0.615454,0,0,2387778,2387802,0,0
0.617017,0,0,2389788,2389662,0,0
0.618578,0,0,2389056,2389170,0,0
0.620138,0,0,2387718,2387772,0,0
0.621700,0,0,2391744,2391684,0,0
0.623276,0,0,2391192,2391252,0,0
0.624835,0,0,2423412,2423400,0,0
0.626401,0,0,2386380,2386368,0,0
0.627961,0,0,2387700,2387634,0,0
0.629567,0,0,2400006,2399892,0,0
0.631129,0,0,2392608,2393166,0,0
0.632689,0,0,2416032,2415636,0,0
0.634268,0,0,2363514,2363334,0,0
0.635827,0,0,2392338,2392506,0,0
0.637391,0,0,2393778,2393706,0,0
0.638952,0,0,2383662,2383632,0,0
0.640512,0,0,2379846,2380002,0,0
0.642073,0,0,2366424,2366340,0,0
0.643625,0,0,2372718,2372706,0,0
0.645284,0,0,2420718,2420658,0,0
0.646832,0,0,2386842,2386896,0,0
0.648392,0,0,2391060,2391048,0,0
0.649953,0,0,2395638,2395548,0,0
0.651515,0,0,2387382,2387412,0,0
0.653078,0,0,2388564,2388552,0,0
0.654640,0,0,2385396,2385444,0,0
0.656212,0,0,2385876,2385792,0,0
0.657775,0,0,2388516,2388540,0,0
0.659337,0,0,2382462,2382414,0,0
0.660896,0,0,2649276,2649180,0,0
0.662504,0,0,2385132,2385228,0,0
0.664063,0,0,2398356,2398350,0,0
0.665626,0,0,2390322,2390394,0,0
0.667201,0,0,2382576,2382522,0,0
0.668760,0,0,2411820,2411808,0,0
0.670325,0,0,2387424,2387388,0,0
0.671884,0,0,2382162,2382198,0,0
0.673447,0,0,2397852,2398032,0,0
0.675009,0,0,2399700,2399562,0,0
0.676569,0,0,2389806,2389794,0,0
0.678057,0,0,2329998,2329932,0,0
0.679592,0,0,2389224,2389194,0,0
0.681154,0,0,2402346,2402742,0,0
0.682717,0,0,2390724,2390316,0,0
0.684276,0,0,2386338,2386332,0,0
0.685838,0,0,2390688,2390766,0,0
0.687399,0,0,2394732,2394666,0,0
0.688976,0,0,2401032,2400996,0,0
0.690539,0,0,2389002,2389086,0,0
0.692098,0,0,2386170,2386110,0,0
0.693704,0,0,2406132,2406180,0,0
0.695266,0,0,2389062,2389050,0,0
0.696826,0,0,2425656,2425566,0,0
0.698392,0,0,2395290,2395320,0,0
0.699967,0,0,2400186,2400312,0,0
0.701530,0,0,2389602,2389434,0,0
0.703091,0,0,2390844,2390922,0,0
0.704650,0,0,2872302,2872230,0,0
0.706179,0,0,2306622,2306682,0,0
0.707701,0,0,2362530,2362464,0,0
0.709130,0,0,2564934,2564934,0,0
0.710719,0,0,2386620,2386668,0,0
0.712279,0,0,2384586,2384490,0,0
0.713838,0,0,2385996,2385996,0,0
0.715398,0,0,2378478,2378496,0,0
0.717012,0,0,2377614,2377668,0,0
0.718570,0,0,2384160,2383980,0,0
0.720129,0,0,2387958,2388072,0,0
0.721703,0,0,2386302,2386290,0,0
0.723263,0,0,2385768,2385762,0,0
0.724821,0,0,2399982,2399868,0,0
0.726386,0,0,2387016,2387088,0,0
0.727944,0,0,2375766,2375796,0,0
0.729506,0,0,2388780,2388828,0,0
0.731065,0,0,2383854,2383848,0,0
0.732637,0,0,2385546,2720202,0,0
0.734292,0,0,2804556,2469804,0,0
0.735749,0,0,2362950,2362860,0,0
0.737165,0,0,2310966,2311038,0,0
0.738684,0,0,2358306,2358300,0,0
0.740235,0,0,2358528,2358612,0,0
0.741708,0,0,2321352,2321352,0,0
0.743285,0,0,2384844,2384838,0,0
0.744842,0,0,2412444,2412258,0,0
0.746405,0,0,2379456,2379534,0,0
0.747962,0,0,2378472,2379018,0,0
0.749522,0,0,2382396,2381844,0,0
0.751082,0,0,2374356,2374380,0,0
0.752639,0,0,2806530,2806500,0,0
0.754286,0,0,2385204,2385678,0,0
0.755844,0,0,2393982,2393490,0,0
0.757448,0,0,2379324,2379342,0,0
0.759042,0,0,2371794,2371674,0,0
0.760599,0,0,2377530,2377698,0,0
0.762208,0,0,2382876,2382780,0,0
0.763767,0,0,2382462,2382552,0,0
0.765339,0,0,2383698,2383686,0,0
0.766899,0,0,2374992,2374812,0,0
0.768456,0,0,2384412,2384526,0,0
0.770015,0,0,2383230,2383110,0,0
0.771574,0,0,2374968,2375130,0,0
0.773258,0,0,2883000,2882994,0,0
0.774798,0,0,2521326,2521314,0,0
0.776251,0,0,2569632,2569626,0,0
0.777691,0,0,2262426,2262252,0,0
0.779079,0,0,2320866,2320974,0,0
0.780481,0,0,2348184,2348154,0,0
0.781889,0,0,2260134,2260212,0,0
0.783405,0,0,2387076,2387010,0,0
0.785019,0,0,2383290,2383350,0,0
0.787875,0,0,2107014,2106942,0,0
0.789722,0,0,2392428,2392422,0,0
0.791139,0,0,2341722,2341782,0,0
0.792540,0,0,2330520,2330802,0,0
0.793941,0,0,2337426,2337120,0,0
0.795340,0,0,2322642,2322642,0,0
0.796748,0,0,2349174,2349174,0,0
0.798149,0,0,2286432,2286336,0,0
0.799670,0,0,2394024,2393922,0,0
0.801120,0,0,2351466,2351550,0,0
0.802672,0,0,2346018,2346012,0,0
0.804227,0,0,2381382,2381550,0,0
0.805830,0,0,2404776,2404626,0,0
0.807406,0,0,2401560,2401530,0,0
0.808968,0,0,2400372,2400738,0,0
0.810529,0,0,2387142,2386764,0,0
0.812088,0,0,2403768,2403762,0,0
0.813590,0,0,2435556,2439348,0,0
0.815032,0,0,2355480,2351682,0,0
0.816438,0,0,2338182,2338248,0,0
0.817853,0,0,2328450,2328372,0,0
0.819253,0,0,2321880,2321946,0,0
0.820650,0,0,2328630,2328450,0,0
0.822141,0,0,2614014,2614476,0,0
0.823665,0,0,2386938,2386584,0,0
0.825226,0,0,2392734,2392704,0,0
0.826787,0,0,2376738,2376810,0,0
0.828358,0,0,2386152,2386068,0,0
0.829918,0,0,2393982,2394066,0,0
0.831480,0,0,2391504,2391546,0,0
0.833042,0,0,2360202,2360286,0,0
0.834593,0,0,2367198,2367048,0,0
0.836144,0,0,2365572,2365554,0,0
0.837577,0,0,2334498,2334504,0,0
0.838996,0,0,2170596,2168580,0,0
0.840516,0,0,2209452,2209362,0,0
0.841947,0,0,2154600,2154762,0,0
0.843476,0,0,2207322,2207664,0,0
0.844912,0,0,2207526,2207166,0,0
0.846451,0,0,2216532,2216448,0,0
0.848010,0,0,2217858,2217936,0,0
0.849592,0,0,2226030,2226102,0,0
0.851154,0,0,2216808,2216640,0,0
0.852713,0,0,2246826,2246820,0,0
0.854279,0,0,2226498,2226582,0,0
0.855839,0,0,2218362,2218266,0,0
0.857401,0,0,2220228,2220312,0,0
0.858963,0,0,2219454,2219436,0,0
0.860535,0,0,2215698,2216046,0,0
0.862097,0,0,2231094,2230662,0,0
0.863659,0,0,2227308,2227296,0,0
0.865222,0,0,2229846,2229996,0,0
0.866784,0,0,2221752,2221590,0,0
0.868344,0,0,2212302,2212734,0,0
0.869948,0,0,2230932,2230566,0,0
0.871524,0,0,2229912,2229906,0,0
0.873086,0,0,2227074,2226906,0,0
0.874648,0,0,2223228,2223378,0,0
0.876208,0,0,2220072,2220000,0,0
0.877770,0,0,2225712,2225790,0,0
0.879331,0,0,2218446,2218344,0,0
0.880890,0,0,2225832,2225844,0,0
0.882340,0,0,2176140,2176344,0,0
0.883873,0,0,2229498,2229828,0,0
0.885480,0,0,2223396,2223048,0,0
0.887042,0,0,2218758,2218752,0,0
0.888602,0,0,2223156,2223018,0,0
0.890113,0,0,2164650,2164776,0,0
0.891645,0,0,2222766,2222634,0,0
0.893221,0,0,2234688,2234808,0,0
0.894784,0,0,2221314,2221308,0,0
0.896344,0,0,2219946,2219934,0,0
0.897905,0,0,2201262,2201262,0,0
0.899458,0,0,2202990,2202984,0,0
0.901280,0,0,1980960,1981086,0,0
0.902932,0,0,2659788,2668158,0,0
0.904472,0,0,2154090,2145582,0,0
0.905872,0,0,2352240,2366316,0,0
0.907319,0,0,2393832,2379822,0,0
0.908778,0,0,2119644,2119554,0,0
0.911732,0,0,2161266,2161176,0,0
0.913262,0,0,2225004,2225076,0,0
0.914837,0,0,2213244,2213238,0,0
0.916395,0,0,2217876,2217744,0,0
0.917999,0,0,2218626,2218758,0,0
0.919561,0,0,2218992,2218980,0,0
0.921123,0,0,2213634,2213634,0,0
0.922685,0,0,2214510,2214420,0,0
0.924244,0,0,2211186,2211186,0,0
0.925695,0,0,2164134,2164200,0,0
0.927100,0,0,2162988,2163060,0,0
0.928499,0,0,2158026,2157936,0,0
0.929900,0,0,2160810,2160810,0,0
0.931297,0,0,2155380,2155380,0,0
0.932694,0,0,2178048,2177898,0,0
0.934094,0,0,2150910,2151042,0,0
0.935619,0,0,2216022,2216010,0,0
0.937073,0,0,2170956,2171814,0,0
0.938609,0,0,2228466,2228388,0,0
0.940170,0,0,2218026,2218104,0,0
0.941736,0,0,2222094,2222082,0,0
0.943300,0,0,2222652,2222994,0,0
0.944863,0,0,2245494,2245146,0,0
0.946431,0,0,2218710,2218608,0,0
0.948005,0,0,2224878,2224962,0,0
0.949617,0,0,2226954,2226870,0,0
0.951219,0,0,2218344,2218410,0,0
0.952782,0,0,2782602,2782602,0,0
0.954322,0,0,2162988,2162898,0,0
0.955727,0,0,2160954,2161038,0,0
0.957260,0,0,2226780,2226768,0,0
0.958837,0,0,2224770,2224674,0,0
0.960400,0,0,2216898,2216982,0,0
0.961964,0,0,2230314,2230218,0,0
0.963528,0,0,2225268,2225346,0,0
0.965094,0,0,2465754,2465838,0,0
0.966703,0,0,2224746,2224656,0,0
0.968265,0,0,2224824,2224824,0,0
0.969843,0,0,2229828,2229816,0,0
0.971408,0,0,2221224,2221506,0,0
0.972974,0,0,2223930,2223636,0,0
0.974538,0,0,2228118,2228112,0,0
0.976101,0,0,2223432,2223426,0,0
0.977665,0,0,2207268,2207178,0,0
0.979227,0,0,2210082,2210592,0,0
0.980677,0,0,2207028,2206596,0,0
0.982223,0,0,2216946,2216922,0,0
0.983784,0,0,2209536,2209458,0,0
0.985348,0,0,2227362,2227872,0,0
0.986911,0,0,2215962,2215524,0,0
0.988472,0,0,2224386,2224380,0,0
0.990036,0,0,2225604,2225592,0,0
0.991490,0,0,2156070,2156070,0,0
0.993026,0,0,2226816,2226732,0,0
0.994589,0,0,2216796,2216874,0,0
0.996151,0,0,2225088,2225082,0,0
0.997760,0,0,2231082,2231070,0,0
