elapsed_s,TP_FILTER_WORKLOAD_16BIT,TP_FILTER_WORKLOAD_32BIT,TP_QUADS_RECEIVED,TP_QUADS_OFFSET,TP_QUADS_SHADOW,TP_QUADS_ARRAY,TP_QUADS_GRADIENT,TP_QUADS_1D,TP_QUADS_2D,TP_QUADS_BUFFER,TP_QUADS_3D,TP_QUADS_CUBE
0.001126,0,0,0,0,0,0,0,0,0,0,0,0
0.002737,0,0,0,0,0,0,0,0,0,0,0,0
0.004302,0,0,0,0,0,0,0,0,0,0,0,0
0.005987,0,0,0,0,0,0,0,0,0,0,0,0
0.007609,0,0,0,0,0,0,0,0,0,0,0,0
0.009270,0,0,0,0,0,0,0,0,0,0,0,0
0.010824,0,0,0,0,0,0,0,0,0,0,0,0
0.012358,0,0,0,0,0,0,0,0,0,0,0,0
0.014110,0,0,0,0,0,0,0,0,0,0,0,0
0.015658,0,0,0,0,0,0,0,0,0,0,0,0
0.017200,0,0,0,0,0,0,0,0,0,0,0,0
0.018748,0,0,0,0,0,0,0,0,0,0,0,0
0.020281,0,0,0,0,0,0,0,0,0,0,0,0
0.021827,0,0,0,0,0,0,0,0,0,0,0,0
0.023359,0,0,0,0,0,0,0,0,0,0,0,0
0.024945,0,0,0,0,0,0,0,0,0,0,0,0
0.026476,0,0,0,0,0,0,0,0,0,0,0,0
0.028006,0,0,0,0,0,0,0,0,0,0,0,0
0.029680,0,0,0,0,0,0,0,0,0,0,0,0
0.031211,0,0,0,0,0,0,0,0,0,0,0,0
0.032741,0,0,0,0,0,0,0,0,0,0,0,0
0.034271,0,0,0,0,0,0,0,0,0,0,0,0
0.035803,0,0,0,0,0,0,0,0,0,0,0,0
0.037382,0,0,0,0,0,0,0,0,0,0,0,0
0.038914,0,0,0,0,0,0,0,0,0,0,0,0
0.040455,0,0,0,0,0,0,0,0,0,0,0,0
0.042021,0,0,0,0,0,0,0,0,0,0,0,0
0.043489,0,0,0,0,0,0,0,0,0,0,0,0
0.045002,0,0,0,0,0,0,0,0,0,0,0,0
0.046463,0,0,0,0,0,0,0,0,0,0,0,0
0.047925,0,0,0,0,0,0,0,0,0,0,0,0
0.049419,0,0,0,0,0,0,0,0,0,0,0,0
0.050935,0,0,0,0,0,0,0,0,0,0,0,0
0.052409,0,0,0,0,0,0,0,0,0,0,0,0
0.053875,0,0,0,0,0,0,0,0,0,0,0,0
0.055338,0,0,0,0,0,0,0,0,0,0,0,0
0.056820,0,0,0,0,0,0,0,0,0,0,0,0
0.058294,0,0,0,0,0,0,0,0,0,0,0,0
0.059755,0,0,0,0,0,0,0,0,0,0,0,0
0.061301,0,0,0,0,0,0,0,0,0,0,0,0
0.062658,0,0,0,0,0,0,0,0,0,0,0,0
0.064014,0,0,0,0,0,0,0,0,0,0,0,0
0.065454,0,0,0,0,0,0,0,0,0,0,0,0
0.066810,0,0,0,0,0,0,0,0,0,0,0,0
0.068167,0,0,0,0,0,0,0,0,0,0,0,0
0.069589,0,0,0,0,0,0,0,0,0,0,0,0
0.070991,0,0,0,0,0,0,0,0,0,0,0,0
0.072377,0,0,0,0,0,0,0,0,0,0,0,0
0.073745,0,0,0,0,0,0,0,0,0,0,0,0
0.075003,0,0,0,0,0,0,0,0,0,0,0,0
0.076394,0,0,0,0,0,0,0,0,0,0,0,0
0.077985,0,0,0,0,0,0,0,0,0,0,0,0
0.079403,0,0,0,0,0,0,0,0,0,0,0,0
0.080787,0,0,0,0,0,0,0,0,0,0,0,0
0.082172,0,0,0,0,0,0,0,0,0,0,0,0
0.083575,0,0,0,0,0,0,0,0,0,0,0,0
0.084984,0,442368,112128,0,0,0,0,0,0,122368,0,0
0.086221,0,1458176,366848,0,0,0,0,0,0,368128,0,0
0.087456,0,1481728,368128,0,0,0,0,0,0,366080,0,0
0.088693,0,1532928,381696,0,0,0,0,0,0,384512,0,0
0.089987,0,1472512,369664,0,0,0,0,0,0,367616,0,0
0.091225,0,1475584,367616,0,0,0,0,0,0,368128,0,0
0.092462,0,1464320,367360,0,0,0,0,0,0,366080,0,0
0.093702,0,1478656,369664,0,0,0,0,0,0,369664,0,0
0.094942,0,1467392,366848,0,0,0,0,0,0,367616,0,0
0.096181,0,1474560,368896,0,0,0,0,0,0,388352,0,0
0.097487,0,1549312,387072,0,0,0,0,0,0,365312,0,0
0.098725,0,1472512,368128,0,0,0,0,0,0,360448,0,0
0.099965,0,7168,256,0,0,0,0,0,0,0,0,0
0.101346,0,0,0,0,0,0,0,0,0,0,0,0
0.102747,0,0,0,0,0,0,0,0,0,0,0,0
0.104135,0,0,0,0,0,0,0,0,0,0,0,0
0.105584,0,0,0,0,0,0,0,0,0,0,0,0
0.107021,0,0,0,0,0,0,0,0,0,0,0,0
0.108407,0,0,0,0,0,0,0,0,0,0,0,0
0.109793,0,0,0,0,0,0,0,0,0,0,0,0
0.111189,0,0,0,0,0,0,0,0,0,0,0,0
0.112573,0,0,0,0,0,0,0,0,0,0,0,0
0.113958,0,0,0,0,0,0,0,0,0,0,0,0
0.115342,0,0,0,0,0,0,0,0,0,0,0,0
0.116726,0,0,0,0,0,0,0,0,0,0,0,0
0.118109,0,0,0,0,0,0,0,0,0,0,0,0
0.119494,0,0,0,0,0,0,0,0,0,0,0,0
0.120925,0,0,0,0,0,0,0,0,0,0,0,0
0.122317,0,0,0,0,0,0,0,0,0,0,0,0
0.123697,0,0,0,0,0,0,0,0,0,0,0,0
0.125124,0,0,0,0,0,0,0,0,0,0,0,0
0.126498,0,0,0,0,0,0,0,0,0,0,0,0
0.127871,0,0,0,0,0,0,0,0,0,0,0,0
0.129247,0,0,0,0,0,0,0,0,0,0,0,0
0.130625,0,0,0,0,0,0,0,0,0,0,0,0
0.132003,0,0,0,0,0,0,0,0,0,0,0,0
0.133439,0,0,0,0,0,0,0,0,0,0,0,0
0.134820,0,0,0,0,0,0,0,0,0,0,0,0
0.136201,0,0,0,0,0,0,0,0,0,0,0,0
0.137584,0,0,0,0,0,0,0,0,0,0,0,0
0.138978,0,0,0,0,0,0,0,0,0,0,0,0
0.140562,0,0,0,0,0,0,0,0,0,0,0,0
0.142034,0,0,0,0,0,0,0,0,0,0,0,0
0.143468,0,0,0,0,0,0,0,0,0,0,0,0
0.145035,0,0,0,0,0,0,0,0,0,0,0,0
0.146457,0,0,0,0,0,0,0,0,0,0,0,0
0.147881,0,0,0,0,0,0,0,0,0,0,0,0
0.149305,0,0,0,0,0,0,0,0,0,0,0,0
0.150728,0,0,0,0,0,0,0,0,0,0,0,0
0.152150,0,0,0,0,0,0,0,0,0,0,0,0
0.153628,0,0,0,0,0,0,0,0,0,0,0,0
0.155188,0,0,0,0,0,0,0,0,0,0,0,0
0.156657,0,0,0,0,0,0,0,0,0,0,0,0
0.158212,0,0,0,0,0,0,0,0,0,0,0,0
0.159795,0,0,0,0,0,0,0,0,0,0,0,0
0.161259,0,0,0,0,0,0,0,0,0,0,0,0
0.162823,0,0,0,0,0,0,0,0,0,0,0,0
0.164418,0,0,0,0,0,0,0,0,0,0,0,0
0.165900,0,0,0,0,0,0,0,0,0,0,0,0
0.167463,0,0,0,0,0,0,0,0,0,0,0,0
0.169103,0,0,0,0,0,0,0,0,0,0,0,0
0.170697,0,0,0,0,0,0,0,0,0,0,0,0
0.172289,0,0,0,0,0,0,0,0,0,0,0,0
0.173935,0,0,0,0,0,0,0,0,0,0,0,0
0.175526,0,0,0,0,0,0,0,0,0,0,0,0
0.177135,0,0,0,0,0,0,0,0,0,0,0,0
0.178720,0,0,0,0,0,0,0,0,0,0,0,0
0.180303,0,0,0,0,0,0,0,0,0,0,0,0
0.181767,0,0,0,0,0,0,0,0,0,0,0,0
0.183329,0,0,0,0,0,0,0,0,0,0,0,0
0.184967,0,0,0,0,0,0,0,0,0,0,0,0
0.186563,0,0,0,0,0,0,0,0,0,0,0,0
0.188169,0,0,0,0,0,0,0,0,0,0,0,0
0.189764,0,0,0,0,0,0,0,0,0,0,0,0
0.191357,0,0,0,0,0,0,0,0,0,0,0,0
0.192952,0,0,0,0,0,0,0,0,0,0,0,0
0.194547,0,0,0,0,0,0,0,0,0,0,0,0
0.196139,0,0,0,0,0,0,0,0,0,0,0,0
0.197735,0,0,0,0,0,0,0,0,0,0,0,0
0.199338,0,0,0,0,0,0,0,0,0,0,0,0
0.200975,0,0,0,0,0,0,0,0,0,0,0,0
0.202568,0,0,0,0,0,0,0,0,0,0,0,0
0.204158,0,0,0,0,0,0,0,0,0,0,0,0
0.205753,0,0,0,0,0,0,0,0,0,0,0,0
0.207344,0,0,0,0,0,0,0,0,0,0,0,0
0.208937,0,0,0,0,0,0,0,0,0,0,0,0
0.210542,0,0,0,0,0,0,0,0,0,0,0,0
0.212132,0,0,0,0,0,0,0,0,0,0,0,0
0.213729,0,0,0,0,0,0,0,0,0,0,0,0
0.215318,0,0,0,0,0,0,0,0,0,0,0,0
0.216921,0,0,0,0,0,0,0,0,0,0,0,0
0.218508,0,0,0,0,0,0,0,0,0,0,0,0
0.220099,0,0,0,0,0,0,0,0,0,0,0,0
0.221706,0,0,0,0,0,0,0,0,0,0,0,0
0.223297,0,0,0,0,0,0,0,0,0,0,0,0
0.224890,0,0,0,0,0,0,0,0,0,0,0,0
0.226482,0,0,0,0,0,0,0,0,0,0,0,0
0.228071,0,0,0,0,0,0,0,0,0,0,0,0
0.229665,0,0,0,0,0,0,0,0,0,0,0,0
0.231255,0,0,0,0,0,0,0,0,0,0,0,0
0.232905,0,0,0,0,0,0,0,0,0,0,0,0
0.234498,0,0,0,0,0,0,0,0,0,0,0,0
0.236088,0,0,0,0,0,0,0,0,0,0,0,0
0.237682,0,0,0,0,0,0,0,0,0,0,0,0
0.239272,0,0,0,0,0,0,0,0,0,0,0,0
0.240866,0,0,0,0,0,0,0,0,0,0,0,0
0.242550,0,0,0,0,0,0,0,0,0,0,0,0
0.244106,0,0,0,0,0,0,0,0,0,0,0,0
0.245549,0,0,0,0,0,0,0,0,0,0,0,0
0.246981,0,0,0,0,0,0,0,0,0,0,0,0
0.248471,0,0,0,0,0,0,0,0,0,0,0,0
0.249906,0,0,0,0,0,0,0,0,0,0,0,0
0.251340,0,0,0,0,0,0,0,0,0,0,0,0
0.252771,0,0,0,0,0,0,0,0,0,0,0,0
0.254210,0,0,0,0,0,0,0,0,0,0,0,0
0.255638,0,0,0,0,0,0,0,0,0,0,0,0
0.257068,0,0,0,0,0,0,0,0,0,0,0,0
0.258714,0,0,0,0,0,0,0,0,0,0,0,0
0.260304,0,0,0,0,0,0,0,0,0,0,0,0
0.261774,0,0,0,0,0,0,0,0,0,0,0,0
0.263208,0,0,0,0,0,0,0,0,0,0,0,0
0.264821,0,0,0,0,0,0,0,0,0,0,0,0
0.266413,0,0,0,0,0,0,0,0,0,0,0,0
0.268002,0,0,0,0,0,0,0,0,0,0,0,0
0.269648,0,0,0,0,0,0,0,0,0,0,0,0
0.271237,0,0,0,0,0,0,0,0,0,0,0,0
0.272831,0,0,0,0,0,0,0,0,0,0,0,0
0.274421,0,0,0,0,0,0,0,0,0,0,0,0
0.276046,0,0,0,0,0,0,0,0,0,0,0,0
0.277681,0,0,0,0,0,0,0,0,0,0,0,0
0.279125,0,0,0,0,0,0,0,0,0,0,0,0
0.280687,0,0,0,0,0,0,0,0,0,0,0,0
0.282315,0,0,0,0,0,0,0,0,0,0,0,0
0.283898,0,0,0,0,0,0,0,0,0,0,0,0
0.285485,0,0,0,0,0,0,0,0,0,0,0,0
0.287093,0,0,0,0,0,0,0,0,0,0,0,0
0.288688,0,0,0,0,0,0,0,0,0,0,0,0
0.290274,0,0,0,0,0,0,0,0,0,0,0,0
0.291857,0,0,0,0,0,0,0,0,0,0,0,0
0.293318,0,0,0,0,0,0,0,0,0,0,0,0
0.294879,0,0,0,0,0,0,0,0,0,0,0,0
0.296473,0,0,0,0,0,0,0,0,0,0,0,0
0.299276,0,0,0,0,0,0,0,0,0,0,0,0
0.300717,0,0,0,0,0,0,0,0,0,0,0,0
0.302150,0,0,0,0,0,0,0,0,0,0,0,0
0.303580,0,0,0,0,0,0,0,0,0,0,0,0
0.305010,0,0,0,0,0,0,0,0,0,0,0,0
0.306439,0,0,0,0,0,0,0,0,0,0,0,0
0.307995,0,0,0,0,0,0,0,0,0,0,0,0
0.309680,0,0,0,0,0,0,0,0,0,0,0,0
0.311136,0,0,0,0,0,0,0,0,0,0,0,0
0.312569,0,0,0,0,0,0,0,0,0,0,0,0
0.314043,0,0,0,0,0,0,0,0,0,0,0,0
0.315473,0,0,0,0,0,0,0,0,0,0,0,0
0.316906,0,0,0,0,0,0,0,0,0,0,0,0
0.318337,0,0,0,0,0,0,0,0,0,0,0,0
0.319903,0,0,0,0,0,0,0,0,0,0,0,0
0.321497,0,0,0,0,0,0,0,0,0,0,0,0
0.323091,0,0,0,0,0,0,0,0,0,0,0,0
0.324687,0,0,0,0,0,0,0,0,0,0,0,0
0.326280,0,0,0,0,0,0,0,0,0,0,0,0
0.327873,0,0,0,0,0,0,0,0,0,0,0,0
0.329512,0,0,0,0,0,0,0,0,0,0,0,0
0.331120,0,0,0,0,0,0,0,0,0,0,0,0
0.332716,0,0,0,0,0,0,0,0,0,0,0,0
0.334310,0,0,0,0,0,0,0,0,0,0,0,0
0.335902,0,0,0,0,0,0,0,0,0,0,0,0
0.337496,0,0,0,0,0,0,0,0,0,0,0,0
0.339090,0,0,0,0,0,0,0,0,0,0,0,0
0.340685,0,0,0,0,0,0,0,0,0,0,0,0
0.342293,0,0,0,0,0,0,0,0,0,0,0,0
0.343885,0,0,0,0,0,0,0,0,0,0,0,0
0.345523,0,0,0,0,0,0,0,0,0,0,0,0
0.347117,0,0,0,0,0,0,0,0,0,0,0,0
0.348713,0,0,0,0,0,0,0,0,0,0,0,0
0.350307,0,0,0,0,0,0,0,0,0,0,0,0
0.351900,0,0,0,0,0,0,0,0,0,0,0,0
0.353377,0,0,0,0,0,0,0,0,0,0,0,0
0.354943,0,0,0,0,0,0,0,0,0,0,0,0
0.356538,0,0,0,0,0,0,0,0,0,0,0,0
0.358132,0,0,0,0,0,0,0,0,0,0,0,0
0.359724,0,0,0,0,0,0,0,0,0,0,0,0
0.361362,0,0,0,0,0,0,0,0,0,0,0,0
0.362956,0,0,0,0,0,0,0,0,0,0,0,0
0.364564,0,0,0,0,0,0,0,0,0,0,0,0
0.366159,0,0,0,0,0,0,0,0,0,0,0,0
0.367751,0,0,0,0,0,0,0,0,0,0,0,0
0.369381,0,0,0,0,0,0,0,0,0,0,0,0
0.370974,0,0,0,0,0,0,0,0,0,0,0,0
0.372570,0,0,0,0,0,0,0,0,0,0,0,0
0.374163,0,0,0,0,0,0,0,0,0,0,0,0
0.375644,0,0,0,0,0,0,0,0,0,0,0,0
0.377256,0,0,0,0,0,0,0,0,0,0,0,0
0.378852,0,0,0,0,0,0,0,0,0,0,0,0
0.380447,0,0,0,0,0,0,0,0,0,0,0,0
0.382041,0,0,0,0,0,0,0,0,0,0,0,0
0.383633,0,0,0,0,0,0,0,0,0,0,0,0
0.385226,0,0,0,0,0,0,0,0,0,0,0,0
0.386825,0,0,0,0,0,0,0,0,0,0,0,0
0.388519,0,0,0,0,0,0,0,0,0,0,0,0
0.390368,0,0,0,0,0,0,0,0,0,0,0,0
0.391964,0,0,0,0,0,0,0,0,0,0,0,0
0.393541,0,0,0,0,0,0,0,0,0,0,0,0
0.395104,0,0,0,0,0,0,0,0,0,0,0,0
0.396699,0,0,0,0,0,0,0,0,0,0,0,0
0.398306,0,0,0,0,0,0,0,0,0,0,0,0
0.399898,0,0,0,0,0,0,0,0,0,0,0,0
0.401492,0,0,0,0,0,0,0,0,0,0,0,0
0.403085,0,0,0,0,0,0,0,0,0,0,0,0
0.404679,0,0,0,0,0,0,0,0,0,0,0,0
0.406270,0,0,0,0,0,0,0,0,0,0,0,0
0.407860,0,0,0,0,0,0,0,0,0,0,0,0
0.409508,0,0,0,0,0,0,0,0,0,0,0,0
0.411100,0,0,0,0,0,0,0,0,0,0,0,0
0.412693,0,0,0,0,0,0,0,0,0,0,0,0
0.414286,0,0,0,0,0,0,0,0,0,0,0,0
0.415875,0,0,0,0,0,0,0,0,0,0,0,0
0.417466,0,0,0,0,0,0,0,0,0,0,0,0
0.419058,0,0,0,0,0,0,0,0,0,0,0,0
0.420665,0,0,0,0,0,0,0,0,0,0,0,0
0.422257,0,0,0,0,0,0,0,0,0,0,0,0
0.423847,0,0,0,0,0,0,0,0,0,0,0,0
0.425361,0,0,0,0,0,0,0,0,0,0,0,0
0.426926,0,0,0,0,0,0,0,0,0,0,0,0
0.428519,0,0,0,0,0,0,0,0,0,0,0,0
0.430111,0,0,0,0,0,0,0,0,0,0,0,0
0.431714,0,0,0,0,0,0,0,0,0,0,0,0
0.433307,0,0,0,0,0,0,0,0,0,0,0,0
0.434899,0,0,0,0,0,0,0,0,0,0,0,0
0.436492,0,0,0,0,0,0,0,0,0,0,0,0
0.438085,0,0,0,0,0,0,0,0,0,0,0,0
0.439675,0,0,0,0,0,0,0,0,0,0,0,0
0.441310,0,0,0,0,0,0,0,0,0,0,0,0
0.442916,0,0,0,0,0,0,0,0,0,0,0,0
0.444509,0,0,0,0,0,0,0,0,0,0,0,0
0.446100,0,0,0,0,0,0,0,0,0,0,0,0
0.447691,0,0,0,0,0,0,0,0,0,0,0,0
0.449282,0,0,0,0,0,0,0,0,0,0,0,0
0.450874,0,0,0,0,0,0,0,0,0,0,0,0
0.452467,0,0,0,0,0,0,0,0,0,0,0,0
0.454071,0,0,0,0,0,0,0,0,0,0,0,0
0.455661,0,0,0,0,0,0,0,0,0,0,0,0
0.457297,0,0,0,0,0,0,0,0,0,0,0,0
0.458889,0,0,0,0,0,0,0,0,0,0,0,0
0.460483,0,0,0,0,0,0,0,0,0,0,0,0
0.462074,0,0,0,0,0,0,0,0,0,0,0,0
0.463664,0,0,0,0,0,0,0,0,0,0,0,0
0.465269,0,0,0,0,0,0,0,0,0,0,0,0
0.466861,0,0,0,0,0,0,0,0,0,0,0,0
0.468455,0,0,0,0,0,0,0,0,0,0,0,0
0.470047,0,0,0,0,0,0,0,0,0,0,0,0
0.471636,0,0,0,0,0,0,0,0,0,0,0,0
0.473272,0,0,0,0,0,0,0,0,0,0,0,0
0.474864,0,0,0,0,0,0,0,0,0,0,0,0
0.476471,0,0,0,0,0,0,0,0,0,0,0,0
0.477911,0,0,0,0,0,0,0,0,0,0,0,0
0.479479,0,0,0,0,0,0,0,0,0,0,0,0
0.481076,0,0,0,0,0,0,0,0,0,0,0,0
0.482670,0,0,0,0,0,0,0,0,0,0,0,0
0.484262,0,0,0,0,0,0,0,0,0,0,0,0
0.485860,0,0,0,0,0,0,0,0,0,0,0,0
0.487464,0,0,0,0,0,0,0,0,0,0,0,0
0.489104,0,0,0,0,0,0,0,0,0,0,0,0
0.490688,0,0,0,0,0,0,0,0,0,0,0,0
0.492272,0,0,0,0,0,0,0,0,0,0,0,0
0.493932,0,0,0,0,0,0,0,0,0,0,0,0
0.495524,0,0,0,0,0,0,0,0,0,0,0,0
0.497119,0,0,0,0,0,0,0,0,0,0,0,0
0.498726,0,0,0,0,0,0,0,0,0,0,0,0
0.500318,0,0,0,0,0,0,0,0,0,0,0,0
0.501901,0,0,0,0,0,0,0,0,0,0,0,0
0.503485,0,0,0,0,0,0,0,0,0,0,0,0
0.504989,0,0,0,0,0,0,0,0,0,0,0,0
0.506589,0,0,0,0,0,0,0,0,0,0,0,0
0.508182,0,0,0,0,0,0,0,0,0,0,0,0
0.509802,0,0,0,0,0,0,0,0,0,0,0,0
0.511394,0,0,0,0,0,0,0,0,0,0,0,0
0.512989,0,0,0,0,0,0,0,0,0,0,0,0
0.514582,0,0,0,0,0,0,0,0,0,0,0,0
0.516173,0,0,0,0,0,0,0,0,0,0,0,0
0.517766,0,0,0,0,0,0,0,0,0,0,0,0
0.519356,0,0,0,0,0,0,0,0,0,0,0,0
0.521005,0,0,0,0,0,0,0,0,0,0,0,0
0.522597,0,0,0,0,0,0,0,0,0,0,0,0
0.524188,0,0,0,0,0,0,0,0,0,0,0,0
0.525821,0,0,0,0,0,0,0,0,0,0,0,0
0.527410,0,0,0,0,0,0,0,0,0,0,0,0
0.529004,0,0,0,0,0,0,0,0,0,0,0,0
0.530596,0,0,0,0,0,0,0,0,0,0,0,0
0.532199,0,0,0,0,0,0,0,0,0,0,0,0
0.533795,0,0,0,0,0,0,0,0,0,0,0,0
0.535384,0,0,0,0,0,0,0,0,0,0,0,0
0.537021,0,0,0,0,0,0,0,0,0,0,0,0
0.538614,0,0,0,0,0,0,0,0,0,0,0,0
0.540203,0,0,0,0,0,0,0,0,0,0,0,0
0.541800,0,0,0,0,0,0,0,0,0,0,0,0
0.543404,0,0,0,0,0,0,0,0,0,0,0,0
0.544996,0,0,0,0,0,0,0,0,0,0,0,0
0.546587,0,0,0,0,0,0,0,0,0,0,0,0
0.548177,0,0,0,0,0,0,0,0,0,0,0,0
0.549675,0,0,0,0,0,0,0,0,0,0,0,0
0.551108,0,0,0,0,0,0,0,0,0,0,0,0
0.552667,0,0,0,0,0,0,0,0,0,0,0,0
0.554317,0,0,0,0,0,0,0,0,0,0,0,0
0.555906,0,0,0,0,0,0,0,0,0,0,0,0
0.557497,0,0,0,0,0,0,0,0,0,0,0,0
0.559090,0,0,0,0,0,0,0,0,0,0,0,0
0.560682,0,0,0,0,0,0,0,0,0,0,0,0
0.562274,0,0,0,0,0,0,0,0,0,0,0,0
0.563864,0,0,0,0,0,0,0,0,0,0,0,0
0.565468,0,0,0,0,0,0,0,0,0,0,0,0
0.567095,0,0,0,0,0,0,0,0,0,0,0,0
0.568687,0,0,0,0,0,0,0,0,0,0,0,0
0.570323,0,0,0,0,0,0,0,0,0,0,0,0
0.571912,0,0,0,0,0,0,0,0,0,0,0,0
0.573505,0,0,0,0,0,0,0,0,0,0,0,0
0.575096,0,0,0,0,0,0,0,0,0,0,0,0
0.576702,0,0,0,0,0,0,0,0,0,0,0,0
0.578295,0,0,0,0,0,0,0,0,0,0,0,0
0.579885,0,0,0,0,0,0,0,0,0,0,0,0
0.581477,0,0,0,0,0,0,0,0,0,0,0,0
0.583070,0,0,0,0,0,0,0,0,0,0,0,0
0.584662,0,0,0,0,0,0,0,0,0,0,0,0
0.586295,0,0,0,0,0,0,0,0,0,0,0,0
0.587896,0,0,0,0,0,0,0,0,0,0,0,0
0.591370,0,0,0,0,0,0,0,0,0,0,0,0
0.593962,0,0,0,0,0,0,0,0,0,0,0,0
0.596198,0,0,0,0,0,0,0,0,0,0,0,0
0.597796,0,0,0,0,0,0,0,0,0,0,0,0
0.599366,0,0,0,0,0,0,0,0,0,0,0,0
0.600847,0,0,0,0,0,0,0,0,0,0,0,0
0.602275,0,0,0,0,0,0,0,0,0,0,0,0
0.603699,0,0,0,0,0,0,0,0,0,0,0,0
0.605123,0,0,0,0,0,0,0,0,0,0,0,0
0.606545,0,0,0,0,0,0,0,0,0,0,0,0
0.608096,0,0,0,0,0,0,0,0,0,0,0,0
0.609592,0,0,0,0,0,0,0,0,0,0,0,0
0.610978,0,0,0,0,0,0,0,0,0,0,0,0
0.612360,0,0,0,0,0,0,0,0,0,0,0,0
0.613830,0,0,0,0,0,0,0,0,0,0,0,0
0.615229,0,0,0,0,0,0,0,0,0,0,0,0
0.616617,0,0,0,0,0,0,0,0,0,0,0,0
0.618071,0,0,0,0,0,0,0,0,0,0,0,0
0.619496,0,0,0,0,0,0,0,0,0,0,0,0
0.620937,0,0,0,0,0,0,0,0,0,0,0,0
0.622459,0,0,0,0,0,0,0,0,0,0,0,0
0.624043,0,0,0,0,0,0,0,0,0,0,0,0
0.625797,0,0,0,0,0,0,0,0,0,0,0,0
0.627388,0,0,0,0,0,0,0,0,0,0,0,0
0.628983,0,0,0,0,0,0,0,0,0,0,0,0
0.630575,0,0,0,0,0,0,0,0,0,0,0,0
0.632178,0,0,0,0,0,0,0,0,0,0,0,0
0.633655,0,0,0,0,0,0,0,0,0,0,0,0
