elapsed_s,TP_DIVERGENT_QUADS_RECEIVED,TP_PRT_NON_RESIDENT_EVENTS,TP_OUTPUT_PIXELS_POINT,TP_OUTPUT_PIXELS_BILINEAR,TP_OUTPUT_PIXELS_MIP,TP_OUTPUT_PIXELS_ANISO,TP_OUTPUT_PIXELS_ZERO_LOD,TP_FLAG_CACHE_REQUESTS,TP_FLAG_CACHE_MISSES,TP_L1_5_L2_REQUESTS,TP_2D_OUTPUT_PIXELS,TP_2D_OUTPUT_PIXELS_POINT
0.304526,0,0,0,0,0,0,0,0,0,0,0,0
0.306127,0,0,0,0,0,0,0,0,0,0,0,0
0.307804,0,0,0,0,0,0,0,0,0,0,0,0
0.309394,0,0,0,0,0,0,0,0,0,0,0,0
0.310986,0,0,0,0,0,0,0,0,0,0,0,0
0.312575,0,0,0,0,0,0,0,0,0,0,0,0
0.314164,0,0,0,0,0,0,0,0,0,0,0,0
0.315822,0,0,0,0,0,0,0,0,0,0,0,0
0.317300,0,0,0,0,0,0,0,0,0,0,0,0
0.318864,0,0,0,0,0,0,0,0,0,0,0,0
0.320455,0,0,0,0,0,0,0,0,0,0,0,0
0.322045,0,0,0,0,0,0,0,0,0,0,0,0
0.323680,0,0,0,0,0,0,0,0,0,0,0,0
0.325271,0,0,0,0,0,0,0,0,0,0,0,0
0.326863,0,0,0,0,0,0,0,0,0,0,0,0
0.328468,0,0,0,0,0,0,0,0,0,0,0,0
0.330057,0,0,0,0,0,0,0,0,0,0,0,0
0.331520,0,0,0,0,0,0,0,0,0,0,0,0
0.333082,0,0,0,0,0,0,0,0,0,0,0,0
0.334674,0,0,0,0,0,0,0,0,0,0,0,0
0.336264,0,0,0,0,0,0,0,0,0,0,0,0
0.337748,0,0,0,0,0,0,0,0,0,0,0,0
0.339873,0,0,0,0,0,0,0,0,0,0,0,0
0.341313,0,0,0,0,0,0,0,0,0,0,0,0
0.342746,0,0,0,0,0,0,0,0,0,0,0,0
0.344175,0,0,0,0,0,0,0,0,0,0,0,0
0.345652,0,0,0,0,0,0,0,0,0,0,0,0
0.347080,0,0,0,0,0,0,0,0,0,0,0,0
0.348637,0,0,0,0,0,0,0,0,0,0,0,0
0.350239,0,0,0,0,0,0,0,0,0,0,0,0
0.351835,0,0,0,0,0,0,0,0,0,0,0,0
0.353428,0,0,0,0,0,0,0,0,0,0,0,0
0.355065,0,0,0,0,0,0,0,0,0,0,0,0
0.356657,0,0,0,0,0,0,0,0,0,0,0,0
