elapsed_s,TP_2D_OUTPUT_PIXELS_BILINEAR,TP_2D_FILTER_WORKLOAD_16BIT,TP_2D_FILTER_WORKLOAD_32BIT,TP_TPA2TPC_TRANS,TP_L1_MISSES_ASTC_1TILE,TP_L1_MISSES_ASTC_2TILE,TP_L1_MISSES_ASTC_4TILE,TP_L1_5_COMPRESS_REQS,TP_L1_5_L2_COMPRESS_MISS,TP_L1_BANK_CONFLICT,TP_L1_5_MISS_LATENCY_CYCLES,TP_L1_5_MISS_LATENCY_TRANS
0.263568,0,0,0,0,0,0,0,0,0,0,0,0
0.265260,0,0,0,0,0,0,0,0,0,0,0,0
0.266744,0,0,0,0,0,0,0,0,0,0,0,0
0.268182,0,0,0,0,0,0,0,0,0,0,0,0
0.269619,0,0,0,0,0,0,0,0,0,0,0,0
0.271048,0,0,0,0,0,0,0,0,0,0,0,0
0.272479,0,0,0,0,0,0,0,0,0,0,0,0
0.273907,0,0,0,0,0,0,0,0,0,0,0,0
0.275530,0,0,0,0,0,0,0,0,0,0,0,0
0.277198,0,0,0,0,0,0,0,0,0,0,0,0
0.278808,0,0,0,0,0,0,0,0,0,0,0,0
0.280396,0,0,0,0,0,0,0,0,0,0,0,0
0.281962,0,0,0,0,0,0,0,0,0,0,0,0
0.283557,0,0,0,0,0,0,0,0,0,0,0,0
0.285150,0,0,0,0,0,0,0,0,0,0,0,0
0.286741,0,0,0,0,0,0,0,0,0,0,0,0
0.288348,0,0,0,0,0,0,0,0,0,0,0,0
0.289942,0,0,0,0,0,0,0,0,0,0,0,0
0.291537,0,0,0,0,0,0,0,0,0,0,0,0
0.293129,0,0,0,0,0,0,0,0,0,0,0,0
0.294721,0,0,0,0,0,0,0,0,0,0,0,0
0.296356,0,0,0,0,0,0,0,0,0,0,0,0
0.297950,0,0,0,0,0,0,0,0,0,0,0,0
0.299558,0,0,0,0,0,0,0,0,0,0,0,0
0.301151,0,0,0,0,0,0,0,0,0,0,0,0
0.302743,0,0,0,0,0,0,0,0,0,0,0,0
0.304337,0,0,0,0,0,0,0,0,0,0,0,0
0.305931,0,0,0,0,0,0,0,0,0,0,0,0
0.307525,0,0,0,0,0,0,0,0,0,0,0,0
0.309118,0,0,0,0,0,0,0,0,0,0,0,0
0.310723,0,0,0,0,0,0,0,0,0,0,0,0
0.312359,0,0,0,0,0,0,0,0,0,0,0,0
0.313953,0,0,0,0,0,0,0,0,0,0,0,0
0.315560,0,0,0,0,0,0,0,0,0,0,0,0
0.317057,0,0,0,0,0,0,0,0,0,0,0,0
0.318489,0,0,0,0,0,0,0,0,0,0,0,0
0.320048,0,0,0,0,0,0,0,0,0,0,0,0
0.321654,0,0,0,0,0,0,0,0,0,0,0,0
0.323245,0,0,0,0,0,0,0,0,0,0,0,0
0.324841,0,0,0,0,0,0,0,0,0,0,0,0
0.326432,0,0,0,0,0,0,0,0,0,0,0,0
0.328068,0,0,0,0,0,0,0,0,0,0,0,0
0.329660,0,0,0,0,0,0,0,0,0,0,0,0
0.331251,0,0,0,0,0,0,0,0,0,0,0,0
0.332861,0,0,0,0,0,0,0,0,0,0,0,0
0.334452,0,0,0,0,0,0,0,0,0,0,0,0
0.336047,0,0,0,0,0,0,0,0,0,0,0,0
0.337639,0,0,0,0,0,0,0,0,0,0,0,0
0.339231,0,0,0,0,0,0,0,0,0,0,0,0
0.340826,0,0,0,0,0,0,0,0,0,0,0,0
0.342416,0,0,0,0,0,0,0,0,0,0,0,0
0.344067,0,0,0,0,0,0,0,0,0,0,0,0
0.345660,0,0,0,0,0,0,0,0,0,0,0,0
0.347250,0,0,0,0,0,0,0,0,0,0,0,0
0.348847,0,0,0,0,0,0,0,0,0,0,0,0
0.350437,0,0,0,0,0,0,0,0,0,0,0,0
0.352031,0,0,0,0,0,0,0,0,0,0,0,0
0.353623,0,0,0,0,0,0,0,0,0,0,0,0
0.355227,0,0,0,0,0,0,0,0,0,0,0,0
0.356823,0,0,0,0,0,0,0,0,0,0,0,0
0.358415,0,0,0,0,0,0,0,0,0,0,0,0
0.360054,0,0,0,0,0,0,0,0,0,0,0,0
0.361647,0,0,0,0,0,0,0,0,0,0,0,0
0.363238,0,0,0,0,0,0,0,0,0,0,0,0
0.364834,0,0,0,0,0,0,0,0,0,0,0,0
0.366440,0,0,0,0,0,0,0,0,0,0,0,0
0.368033,0,0,0,0,0,0,0,0,0,0,0,0
0.369625,0,0,0,0,0,0,0,0,0,0,0,0
0.371217,0,0,0,0,0,0,0,0,0,0,0,0
0.372814,0,0,0,0,0,0,0,0,0,0,0,0
0.374404,0,0,0,0,0,0,0,0,0,0,0,0
0.376157,0,0,0,0,0,0,0,0,0,0,0,0
0.377727,0,0,0,0,0,0,0,0,0,0,0,0
0.379163,0,0,0,0,0,0,0,0,0,0,0,0
0.380678,0,0,0,0,0,0,0,0,0,0,0,0
0.382234,0,0,0,0,0,0,0,0,0,0,0,0
0.383828,0,0,0,0,0,0,0,0,0,0,0,0
0.385420,0,0,0,0,0,0,0,0,0,0,0,0
0.387011,0,0,0,0,0,0,0,0,0,0,0,0
0.388490,0,0,0,0,0,0,0,0,0,0,0,0
0.390052,0,0,0,0,0,0,0,0,0,0,0,0
0.391645,0,0,0,0,0,0,0,0,0,0,0,0
0.393282,0,0,0,0,0,0,0,0,0,0,0,0
0.394897,0,0,0,0,0,0,0,0,0,0,0,0
0.396807,0,0,0,0,0,0,0,0,0,0,0,0
0.398251,0,0,0,0,0,0,0,0,0,0,0,0
0.399717,0,0,0,0,0,0,0,0,0,0,0,0
0.401238,0,0,0,0,0,0,0,0,0,0,0,0
0.402718,0,0,0,0,0,0,0,0,0,0,0,0
0.404150,0,0,0,0,0,0,0,0,0,0,0,0
0.405576,0,0,0,0,0,0,0,0,0,0,0,0
0.407000,0,0,0,0,0,0,0,0,0,0,0,0
0.410009,0,0,0,0,0,0,0,0,0,0,0,0
0.411531,0,0,0,0,0,0,0,0,0,0,0,0
0.412970,0,0,0,0,0,0,0,0,0,0,0,0
0.414400,0,0,0,0,0,0,0,0,0,0,0,0
0.415829,0,0,0,0,0,0,0,0,0,0,0,0
0.417258,0,0,0,0,0,0,0,0,0,0,0,0
0.418687,0,0,0,0,0,0,0,0,0,0,0,0
0.420116,0,0,0,0,0,0,0,0,0,0,0,0
0.422168,0,0,0,0,0,0,0,0,0,0,0,0
0.423603,0,0,0,0,0,0,0,0,0,0,0,0
0.425070,0,0,0,0,0,0,0,0,0,0,0,0
0.426498,0,0,0,0,0,0,0,0,0,0,0,0
0.427927,0,0,0,0,0,0,0,0,0,0,0,0
0.429355,0,0,0,0,0,0,0,0,0,0,0,0
0.430782,0,0,0,0,0,0,0,0,0,0,0,0
0.432348,0,0,0,0,0,0,0,0,0,0,0,0
0.433817,0,0,0,0,0,0,0,0,0,0,0,0
0.435279,0,0,0,0,0,0,0,0,0,0,0,0
0.436867,0,0,0,0,0,0,0,0,0,0,0,0
0.438304,0,0,0,0,0,0,0,0,0,0,0,0
0.439734,0,0,0,0,0,0,0,0,0,0,0,0
0.441200,0,0,0,0,0,0,0,0,0,0,0,0
0.442637,0,0,0,0,0,0,0,0,0,0,0,0
0.444065,0,0,0,0,0,0,0,0,0,0,0,0
0.445578,0,0,0,0,0,0,0,0,0,0,0,0
0.447171,0,0,0,0,0,0,0,0,0,0,0,0
0.448770,0,0,0,0,0,0,0,0,0,0,0,0
0.450362,0,0,0,0,0,0,0,0,0,0,0,0
0.451957,0,0,0,0,0,0,0,0,0,0,0,0
0.453564,0,0,0,0,0,0,0,0,0,0,0,0
0.455158,0,0,0,0,0,0,0,0,0,0,0,0
0.456757,0,0,0,0,0,0,0,0,0,0,0,0
0.458350,0,0,0,0,0,0,0,0,0,0,0,0
0.459946,0,0,0,0,0,0,0,0,0,0,0,0
0.461540,0,0,0,0,0,0,0,0,0,0,0,0
0.463132,0,0,0,0,0,0,0,0,0,0,0,0
0.464827,0,0,0,0,0,0,0,0,0,0,0,0
0.466264,0,0,0,0,0,0,0,0,0,0,0,0
0.467700,0,0,0,0,0,0,0,0,0,0,0,0
0.469127,0,0,0,0,0,0,0,0,0,0,0,0
0.470551,0,0,0,0,0,0,0,0,0,0,0,0
0.472022,0,0,0,0,0,0,0,0,0,0,0,0
0.473453,0,0,0,0,0,0,0,0,0,0,0,0
0.475018,0,0,0,0,0,0,0,0,0,0,0,0
0.476612,0,0,0,0,0,0,0,0,0,0,0,0
0.478208,0,0,0,0,0,0,0,0,0,0,0,0
0.479805,0,0,0,0,0,0,0,0,0,0,0,0
0.481399,0,0,0,0,0,0,0,0,0,0,0,0
0.482993,0,0,0,0,0,0,0,0,0,0,0,0
0.484587,0,0,0,0,0,0,0,0,0,0,0,0
0.486194,0,0,0,0,0,0,0,0,0,0,0,0
0.487790,0,0,0,0,0,0,0,0,0,0,0,0
0.489429,0,0,0,0,0,0,0,0,0,0,0,0
0.491022,0,0,0,0,0,0,0,0,0,0,0,0
0.492616,0,0,0,0,0,0,0,0,0,0,0,0
0.494212,0,0,0,0,0,0,0,0,0,0,0,0
0.495807,0,0,0,0,0,0,0,0,0,0,0,0
0.497416,0,0,0,0,0,0,0,0,0,0,0,0
0.499009,0,0,0,0,0,0,0,0,0,0,0,0
0.500604,0,0,0,0,0,0,0,0,0,0,0,0
0.502199,0,0,0,0,0,0,0,0,0,0,0,0
0.503795,0,0,0,0,0,0,0,0,0,0,0,0
0.505390,0,0,0,0,0,0,0,0,0,0,0,0
0.506983,0,0,0,0,0,0,0,0,0,0,0,0
0.508592,0,0,0,0,0,0,0,0,0,0,0,0
0.510186,0,0,0,0,0,0,0,0,0,0,0,0
0.511782,0,0,0,0,0,0,0,0,0,0,0,0
0.513377,0,0,0,0,0,0,0,0,0,0,0,0
0.514969,0,0,0,0,0,0,0,0,0,0,0,0
0.516563,0,0,0,0,0,0,0,0,0,0,0,0
0.518148,0,0,0,0,0,0,0,0,0,0,0,0
0.519698,0,0,0,0,0,0,0,0,0,0,0,0
0.521256,0,0,0,0,0,0,0,0,0,0,0,0
0.522688,0,0,0,0,0,0,0,0,0,0,0,0
0.524247,0,0,0,0,0,0,0,0,0,0,0,0
0.525840,0,0,0,0,0,0,0,0,0,0,0,0
0.527430,0,0,0,0,0,0,0,0,0,0,0,0
0.529073,0,0,0,0,0,0,0,0,0,0,0,0
0.530675,0,0,0,0,0,0,0,0,0,0,0,0
0.532285,0,0,0,0,0,0,0,0,0,0,0,0
0.533883,0,0,0,0,0,0,0,0,0,0,0,0
0.535479,0,0,0,0,0,0,0,0,0,0,0,0
0.537072,0,0,0,0,0,0,0,0,0,0,0,0
0.538664,0,0,0,0,0,0,0,0,0,0,0,0
0.540258,0,0,0,0,0,0,0,0,0,0,0,0
0.541867,0,0,0,0,0,0,0,0,0,0,0,0
0.543523,0,0,0,0,0,0,0,0,0,0,0,0
0.545071,0,0,0,0,0,0,0,0,0,0,0,0
0.546663,0,0,0,0,0,0,0,0,0,0,0,0
0.548257,0,0,0,0,0,0,0,0,0,0,0,0
0.549851,0,0,0,0,0,0,0,0,0,0,0,0
0.551497,0,0,0,0,0,0,0,0,0,0,0,0
0.553141,0,0,0,0,0,0,0,0,0,0,0,0
0.554733,0,0,0,0,0,0,0,0,0,0,0,0
0.556327,0,0,0,0,0,0,0,0,0,0,0,0
0.557921,0,0,0,0,0,0,0,0,0,0,0,0
0.559515,0,0,0,0,0,0,0,0,0,0,0,0
0.561108,0,0,0,0,0,0,0,0,0,0,0,0
0.562700,0,0,0,0,0,0,0,0,0,0,0,0
0.564305,0,0,0,0,0,0,0,0,0,0,0,0
0.565899,0,0,0,0,0,0,0,0,0,0,0,0
0.567494,0,0,0,0,0,0,0,0,0,0,0,0
0.569089,0,0,0,0,0,0,0,0,0,0,0,0
0.570720,0,0,0,0,0,0,0,0,0,0,0,0
0.572313,0,0,0,0,0,0,0,0,0,0,0,0
0.573906,0,0,0,0,0,0,0,0,0,0,0,0
0.575514,0,0,0,0,0,0,0,0,0,0,0,0
0.576986,0,0,0,0,0,0,0,0,0,0,0,0
0.578553,0,0,0,0,0,0,0,0,0,0,0,0
0.580149,0,0,0,0,0,0,0,0,0,0,0,0
0.581736,0,0,0,0,0,0,0,0,0,0,0,0
0.583321,0,0,0,0,0,0,0,0,0,0,0,0
0.584889,0,0,0,0,0,0,0,0,0,0,0,0
0.586336,0,0,0,0,0,0,0,0,0,0,0,0
0.587899,0,0,0,0,0,0,0,0,0,0,0,0
0.589494,0,0,0,0,0,0,0,0,0,0,0,0
0.591087,0,0,0,0,0,0,0,0,0,0,0,0
0.592736,0,0,0,0,0,0,0,0,0,0,0,0
0.594329,0,0,0,0,0,0,0,0,0,0,0,0
0.595925,0,0,0,0,0,0,0,0,0,0,0,0
0.597533,0,0,0,0,0,0,0,0,0,0,0,0
0.599126,0,0,0,0,0,0,0,0,0,0,0,0
0.600804,0,0,0,0,0,0,0,0,0,0,0,0
0.602397,0,0,0,0,0,0,0,0,0,0,0,0
0.603995,0,0,0,0,0,0,0,0,0,0,0,0
0.605589,0,0,0,0,0,0,0,0,0,0,0,0
0.607181,0,0,0,0,0,0,0,0,0,0,0,0
0.608792,0,0,0,0,0,0,0,0,0,0,0,0
0.610384,0,0,0,0,0,0,0,0,0,0,0,0
0.611978,0,0,0,0,0,0,0,0,0,0,0,0
0.613573,0,0,0,0,0,0,0,0,0,0,0,0
0.615165,0,0,0,0,0,0,0,0,0,0,0,0
0.616763,0,0,0,0,0,0,0,0,0,0,0,0
0.618354,0,0,0,0,0,0,0,0,0,0,0,0
0.619964,0,0,0,0,0,0,0,0,0,0,0,0
0.621557,0,0,0,0,0,0,0,0,0,0,0,0
0.623149,0,0,0,0,0,0,0,0,0,0,0,0
0.624831,0,0,0,0,0,0,0,0,0,0,0,0
0.626421,0,0,0,0,0,0,0,0,0,0,0,0
0.628016,0,0,0,0,0,0,0,0,0,0,0,0
0.629610,0,0,0,0,0,0,0,0,0,0,0,0
0.631214,0,0,0,0,0,0,0,0,0,0,0,0
0.632812,0,0,0,0,0,0,0,0,0,0,0,0
0.634404,0,0,0,0,0,0,0,0,0,0,0,0
0.635999,0,0,0,0,0,0,0,0,0,0,0,0
0.637592,0,0,0,0,0,0,0,0,0,0,0,0
0.639184,0,0,0,0,0,0,0,0,0,0,0,0
0.640781,0,0,0,0,0,0,0,0,0,0,0,0
0.642386,0,0,0,0,0,0,0,0,0,0,0,0
0.643980,0,0,0,0,0,0,0,0,0,0,0,0
0.645573,0,0,0,0,0,0,0,0,0,0,0,0
0.647165,0,0,0,0,0,0,0,0,0,0,0,0
0.648763,0,0,0,0,0,0,0,0,0,0,0,0
0.650355,0,0,0,0,0,0,0,0,0,0,0,0
0.651949,0,0,0,0,0,0,0,0,0,0,0,0
0.653556,0,0,0,0,0,0,0,0,0,0,0,0
0.655147,0,0,0,0,0,0,0,0,0,0,0,0
0.656834,0,0,0,0,0,0,0,0,0,0,0,0
0.658425,0,0,0,0,0,0,0,0,0,0,0,0
0.660020,0,0,0,0,0,0,0,0,0,0,0,0
0.661626,0,0,0,0,0,0,0,0,0,0,0,0
0.663113,0,0,0,0,0,0,0,0,0,0,0,0
0.664694,0,0,0,0,0,0,0,0,0,0,0,0
0.666254,0,0,0,0,0,0,0,0,0,0,0,0
0.667848,0,0,0,0,0,0,0,0,0,0,0,0
0.669440,0,0,0,0,0,0,0,0,0,0,0,0
0.671032,0,0,0,0,0,0,0,0,0,0,0,0
0.672624,0,0,0,0,0,0,0,0,0,0,0,0
0.674216,0,0,0,0,0,0,0,0,0,0,0,0
0.675823,0,0,0,0,0,0,0,0,0,0,0,0
0.677416,0,0,0,0,0,0,0,0,0,0,0,0
0.679006,0,0,0,0,0,0,0,0,0,0,0,0
0.680643,0,0,0,0,0,0,0,0,0,0,0,0
0.682236,0,0,0,0,0,0,0,0,0,0,0,0
0.683830,0,0,0,0,0,0,0,0,0,0,0,0
0.685422,0,0,0,0,0,0,0,0,0,0,0,0
0.687027,0,0,0,0,0,0,0,0,0,0,0,0
0.688618,0,0,0,0,0,0,0,0,0,0,0,0
0.690209,0,0,0,0,0,0,0,0,0,0,0,0
0.691798,0,0,0,0,0,0,0,0,0,0,0,0
0.693388,0,0,0,0,0,0,0,0,0,0,0,0
0.694979,0,0,0,0,0,0,0,0,0,0,0,0
0.696613,0,0,0,0,0,0,0,0,0,0,0,0
0.698095,0,0,0,0,0,0,0,0,0,0,0,0
0.699660,0,0,0,0,0,0,0,0,0,0,0,0
0.701256,0,0,0,0,0,0,0,0,0,0,0,0
0.702848,0,0,0,0,0,0,0,0,0,0,0,0
0.704444,0,0,0,0,0,0,0,0,0,0,0,0
0.706038,0,0,0,0,0,0,0,0,0,0,0,0
0.707634,0,0,0,0,0,0,0,0,0,0,0,0
0.709232,0,0,0,0,0,0,0,0,0,0,0,0
0.710817,0,0,0,0,0,0,0,0,0,0,0,0
0.712284,0,0,0,0,0,0,0,0,0,0,0,0
0.713854,0,0,0,0,0,0,0,0,0,0,0,0
0.715500,0,0,0,0,0,0,0,0,0,0,0,0
0.717093,0,0,0,0,0,0,0,0,0,0,0,0
0.718685,0,0,0,0,0,0,0,0,0,0,0,0
0.720165,0,0,0,0,0,0,0,0,0,0,0,0
