elapsed_s,RBBM_US_PC_BUSY,RBBM_US_COM_BUSY,RBBM_US_DCOM_BUSY,RBBM_US_VBIF_BUSY
0.385613,0,0,0,2053
0.387087,0,0,0,2044
0.388466,0,0,0,2014
0.389847,0,0,0,2052
0.391233,0,0,0,2054
0.392628,0,0,0,2048
0.394051,0,0,0,2049
0.395439,0,0,0,2032
0.396825,0,0,0,2046
0.398212,0,0,0,2054
0.399599,0,0,0,2034
0.400983,0,0,0,2046
0.402502,0,0,0,2044
0.403941,0,0,0,2252
0.405334,0,0,0,2023
0.406724,0,0,0,2131
0.408112,0,0,0,2053
0.409541,0,0,0,2052
0.410953,0,0,0,2188
0.412469,0,0,0,2047
0.414021,0,0,0,2033
0.415584,0,0,0,2113
0.417133,0,0,0,2166
0.418728,0,0,0,2048
0.420278,0,0,0,2052
0.421830,0,0,0,2047
0.423381,0,0,0,2196
0.424930,0,0,0,2100
0.426366,0,0,0,2035
0.427888,0,0,0,2054
0.429437,0,0,0,2052
0.430991,0,0,0,2056
0.432539,0,0,0,2029
0.434133,0,0,0,2034
0.435685,0,0,0,2025
0.437122,0,0,0,2050
0.438644,0,0,0,2089
0.440195,0,0,0,2032
0.441791,0,0,0,2032
0.443341,0,0,0,2026
0.444890,0,0,0,2053
0.446442,0,0,0,2055
0.448007,0,0,0,2045
0.449599,0,0,0,2030
0.451154,0,0,0,2030
0.452703,0,0,0,2030
0.454256,0,0,0,2044
0.455797,0,0,0,2052
0.457336,0,0,0,2050
0.459111,0,0,0,2025
0.460544,0,0,0,2049
0.461932,0,0,0,2034
0.463320,0,0,0,2030
0.464707,0,0,0,2035
0.466130,0,0,0,2034
0.467654,0,0,0,2052
0.469203,0,0,0,2063
0.470766,0,0,0,2050
0.472314,0,0,0,2026
0.473915,0,0,0,2051
0.475465,0,0,0,2048
0.477014,0,0,0,2044
0.478562,0,0,0,2026
0.480110,0,0,0,2035
0.481785,0,0,0,2032
0.483241,0,0,0,2052
0.484663,0,0,0,2058
0.486184,0,0,0,2236
0.487607,0,0,0,2033
0.489128,0,0,0,2157
0.490678,0,0,0,2032
0.492244,0,0,0,2032
0.493794,0,0,0,2055
0.495346,0,0,0,2042
0.496895,0,0,0,2052
0.498447,0,0,0,2033
0.499999,0,0,0,2032
0.501547,0,0,0,2034
0.503215,0,0,0,2048
0.504707,0,0,0,2152
0.506104,0,0,0,2048
0.507638,0,0,0,2035
0.509178,0,0,0,2033
0.510598,0,0,0,2040
0.512120,0,0,0,2052
0.513727,0,0,0,2048
0.515280,0,0,0,2032
0.516829,0,0,0,2158
0.518382,0,0,0,2043
0.519923,0,0,0,2046
0.521506,0,0,0,2047
0.523061,0,0,0,2057
0.524669,0,0,0,2068
0.526222,0,0,0,2139
0.527774,0,0,0,2031
0.529323,0,0,0,2027
0.530983,0,0,0,2054
0.532534,0,0,0,2048
0.534087,0,0,0,2178
0.535650,0,0,0,2052
0.537200,0,0,0,2219
0.538795,0,0,0,2035
0.540346,0,0,0,2033
0.541899,0,0,0,2051
0.543450,0,0,0,2051
0.544999,0,0,0,2169
0.546439,0,0,0,2047
0.547962,0,0,0,2045
0.549512,0,0,0,2026
0.551067,0,0,0,2050
0.552616,0,0,0,2045
0.554211,0,0,0,2052
0.555762,0,0,0,2118
0.557325,0,0,0,2030
0.558876,0,0,0,2050
0.560319,0,0,0,2191
0.561752,0,0,0,2029
0.563105,0,0,0,2030
0.564440,0,0,0,2054
0.565821,0,0,0,2051
0.567178,0,0,0,2031
0.568514,0,0,0,2034
0.569844,0,0,0,2045
0.571155,0,0,0,2050
0.572464,0,0,0,2050
0.573774,0,0,0,2126
0.575084,0,0,0,2029
0.576393,0,0,0,2053
0.577750,0,0,0,2057
0.579044,0,0,0,2031
0.580337,0,0,0,2050
0.581630,0,0,0,2051
0.582923,0,0,0,2031
0.584216,0,0,0,2171
0.585538,0,0,0,2036
0.586900,0,0,0,2060
0.588264,0,0,0,2040
0.589517,0,0,0,2117
0.590780,0,0,0,2029
0.592142,0,0,0,2166
0.593516,0,0,0,2132
0.595003,0,0,0,2035
0.596399,0,0,0,2006
0.597828,0,0,0,2034
0.599872,0,0,0,2057
0.601255,0,0,0,2083
0.602692,0,0,0,2033
0.604102,0,0,0,2029
0.605494,0,0,0,2065
0.607000,0,0,0,2054
0.608390,0,0,0,2009
0.609793,0,0,0,2026
0.611203,0,0,0,1954
0.612598,0,0,0,1979
0.615905,314,281,0,20248
0.617289,0,0,0,1993
0.618716,0,0,0,1986
0.620098,0,0,0,1992
0.621500,0,0,0,2110
0.622983,20974,197,0,49253
0.624330,367939,257,0,201892
0.625565,0,0,0,1980
0.626953,0,0,0,2185
0.628339,0,0,0,2032
0.629756,0,0,0,2050
0.631141,0,0,0,2028
0.632537,0,0,0,2038
0.633923,0,0,0,2033
0.635308,0,0,0,2032
0.636690,0,0,0,2156
0.638760,0,0,0,2057
0.640142,0,0,0,2028
0.641573,0,0,0,2050
0.644230,0,0,0,2027
0.646880,0,0,0,2063
0.648262,0,0,0,2033
0.649784,0,0,0,2063
0.651168,0,0,0,2032
0.652520,0,0,0,2032
0.653876,0,0,0,2038
0.655215,0,0,0,2052
0.656553,0,0,0,2050
0.657945,0,0,0,2044
0.659326,0,0,0,2035
0.660705,0,0,0,2056
0.662084,0,0,0,2035
0.663462,0,0,0,2018
0.664850,0,0,0,2080
0.666230,0,0,0,2051
0.667611,0,0,0,2188
0.668989,0,0,0,2048
0.670370,0,0,0,2028
0.671884,0,0,0,2050
0.673431,0,0,0,2053
0.675353,0,0,0,2083
0.676914,0,0,0,2067
0.678464,0,0,0,2051
0.680012,0,0,0,2047
0.681602,0,0,0,2054
0.683154,0,0,0,2166
0.684702,0,0,0,2033
0.686252,0,0,0,2047
0.687815,0,0,0,2051
0.689361,0,0,0,2052
0.691049,0,0,0,2033
0.692596,0,0,0,2025
0.694147,0,0,0,2061
0.695696,0,0,0,2037
0.697243,0,0,0,2205
0.698721,0,0,0,2031
0.700240,0,0,0,2035
0.701790,0,0,0,2034
0.703339,0,0,0,2058
0.704825,0,0,0,2011
0.706333,0,0,0,2055
0.707854,0,0,0,2023
0.709290,0,0,0,2025
0.710677,0,0,0,2026
0.712185,0,0,0,2048
0.713842,0,0,0,2116
0.715338,0,0,0,2029
0.716727,0,0,0,2039
0.718246,0,0,0,2050
0.719809,0,0,0,2036
0.721358,0,0,0,2048
0.723045,0,0,0,2051
0.724594,0,0,0,2054
0.726146,0,0,0,2039
0.727698,0,0,0,2051
0.729247,0,0,0,2050
0.730813,0,0,0,2048
0.732364,0,0,0,2048
0.733918,0,0,0,2048
0.735470,0,0,0,2053
0.737018,0,0,0,2049
0.738570,0,0,0,2030
0.740121,0,0,0,2117
0.741683,0,0,0,2057
0.743376,0,0,0,2050
0.744926,0,0,0,2050
0.746479,0,0,0,2050
0.748030,0,0,0,2048
0.749580,0,0,0,2036
0.751136,0,0,0,2050
0.752699,0,0,0,2141
0.754294,0,0,0,2162
0.755846,0,0,0,2053
0.757395,0,0,0,2027
0.758906,0,0,0,2031
0.760427,0,0,0,2033
0.762023,0,0,0,2056
0.763588,0,0,0,2050
0.765138,0,0,0,2030
0.766687,0,0,0,2053
0.768239,0,0,0,2129
0.769832,0,0,0,2053
0.771374,0,0,0,2042
0.772913,0,0,0,2050
0.774343,0,0,0,2179
0.775862,0,0,0,2039
0.777407,0,0,0,2102
0.779009,0,0,0,2033
0.780556,0,0,0,2071
0.782107,0,0,0,2039
0.783657,0,0,0,2052
0.785220,0,0,0,2033
0.786815,0,0,0,2028
0.788365,0,0,0,2047
0.789916,0,0,0,2040
0.791465,0,0,0,2035
0.793015,0,0,0,2035
0.794567,0,0,0,2189
0.796131,0,0,0,2022
0.797679,0,0,0,2049
0.799244,0,0,0,2055
0.800636,0,0,0,2049
0.802197,0,0,0,2047
0.803748,0,0,0,2054
0.805298,0,0,0,2047
0.806734,0,0,0,2050
0.808254,0,0,0,2037
0.809850,0,0,0,2025
0.811402,0,0,0,2049
0.812950,0,0,0,2183
0.814503,0,0,0,2173
0.816054,0,0,0,2035
0.817660,0,0,0,2031
0.819254,0,0,0,2032
0.820802,0,0,0,2174
0.822355,0,0,0,2048
0.823905,0,0,0,2058
0.825498,0,0,0,2063
0.827053,0,0,0,2030
0.828615,0,0,0,2048
0.830166,0,0,0,2053
0.831717,0,0,0,2237
0.833267,0,0,0,2053
0.834863,0,0,0,2055
0.836413,0,0,0,2026
0.837966,0,0,0,2054
0.839530,0,0,0,2047
0.841079,0,0,0,2055
0.842630,0,0,0,2051
0.844181,0,0,0,2054
0.845734,0,0,0,2038
0.847286,0,0,0,2183
0.848835,0,0,0,2079
0.850402,0,0,0,2189
0.851952,0,0,0,2049
0.853500,0,0,0,2048
0.855055,0,0,0,2051
0.856604,0,0,0,2031
0.858200,0,0,0,2127
0.859752,0,0,0,2055
0.861316,0,0,0,2055
0.862867,0,0,0,2056
0.864299,0,0,0,2142
0.865870,0,0,0,2048
0.867421,0,0,0,2034
0.868970,0,0,0,2109
0.870523,0,0,0,2047
0.872088,0,0,0,2046
0.873681,0,0,0,2048
0.875256,0,0,0,2035
0.876643,0,0,0,2032
0.878027,0,0,0,2028
0.879541,0,0,0,2051
0.881089,0,0,0,2055
0.882693,0,0,0,2049
0.884242,0,0,0,2135
0.885794,0,0,0,2027
0.887343,0,0,0,2026
0.888890,0,0,0,2050
0.890443,0,0,0,2080
0.891992,0,0,0,2052
0.893428,0,0,0,1957
0.894954,0,0,0,2007
0.896468,0,0,0,1993
0.897879,0,0,0,1990
0.899266,0,0,0,2055
0.900674,0,0,0,2057
0.902061,0,0,0,2012
0.903456,0,0,0,1967
0.904846,0,0,0,2017
0.906369,0,0,0,2012
0.907921,0,0,0,1975
0.909469,0,0,0,2052
0.911027,0,0,0,1976
0.912577,0,0,0,1975
0.914185,0,0,0,1951
0.915736,0,0,0,1946
0.917284,0,0,0,2131
0.918835,0,0,0,2018
0.920415,0,0,0,2011
0.921837,0,0,0,2013
0.923234,0,0,0,1960
0.924633,0,0,0,1991
0.926024,0,0,0,1992
0.927411,0,0,0,1950
0.928796,0,0,0,2012
0.930211,0,0,0,1949
0.931726,0,0,0,1952
0.933275,0,0,0,2060
0.934840,0,0,0,2011
0.936392,0,0,0,1996
0.937986,0,0,0,2012
0.939538,0,0,0,2027
0.941087,0,0,0,1987
0.942638,0,0,0,1951
0.944189,0,0,0,1951
0.945799,0,0,0,2010
0.947350,0,0,0,1967
0.948899,0,0,0,1971
0.950452,0,0,0,1990
0.952003,0,0,0,2016
0.953595,0,0,0,1995
0.955150,0,0,0,2040
0.956714,0,0,0,1991
0.958266,0,0,0,2014
0.959818,0,0,0,1972
0.961368,0,0,0,1988
0.962968,0,0,0,1967
0.964518,0,0,0,1995
0.966069,0,0,0,1967
0.967634,0,0,0,1975
0.969183,0,0,0,2165
0.970778,0,0,0,2033
0.972207,0,0,0,1922
0.973732,0,0,0,2055
0.975282,0,0,0,1967
0.976831,0,0,0,2013
0.978397,0,0,0,2106
0.979938,0,0,0,2046
0.981478,0,0,0,2023
0.983091,0,0,0,1996
0.984640,0,0,0,1988
0.986235,0,0,0,2012
0.987787,0,0,0,1987
0.989350,0,0,0,1972
0.990960,0,0,0,1973
0.992511,0,0,0,1972
0.994106,0,0,0,2067
0.995658,0,0,0,2014
0.997207,0,0,0,1996
0.998758,0,0,0,2012
1.000323,0,0,0,2097
1.001919,0,0,0,1952
1.003471,0,0,0,2041
1.005020,0,0,0,1969
1.006570,0,0,0,1954
1.008121,0,0,0,2017
1.009793,0,0,0,2019
1.011337,0,0,0,1948
1.012732,0,0,0,2173
1.014252,0,0,0,1952
1.015803,0,0,0,2012
1.017354,0,0,0,1970
1.019041,0,0,0,1958
1.020591,0,0,0,2039
1.022156,0,0,0,2014
1.023605,0,0,0,1991
1.025155,0,0,0,1970
1.026750,0,0,0,1971
1.028301,0,0,0,1974
1.029854,0,0,0,1948
1.031396,0,0,0,2054
1.032949,0,0,0,2003
1.034369,0,0,0,2041
1.035923,0,0,0,1932
1.037472,0,0,0,1993
1.039028,0,0,0,2012
1.040577,0,0,0,2145
1.042173,0,0,0,1970
1.043740,0,0,0,1997
1.045289,0,0,0,1949
1.046842,0,0,0,1972
1.048392,0,0,0,1988
1.049987,0,0,0,2106
1.051539,0,0,0,1986
1.053089,0,0,0,1991
1.054654,0,0,0,2015
1.056205,0,0,0,2012
1.057799,0,0,0,2101
1.059351,0,0,0,1931
1.060900,0,0,0,2046
1.062451,0,0,0,2014
1.064002,0,0,0,1968
1.065609,0,0,0,1972
1.067164,0,0,0,1972
1.068713,0,0,0,2052
1.070265,0,0,0,2118
1.071817,0,0,0,2025
1.073367,0,0,0,1933
1.074968,0,0,0,2006
1.076531,0,0,0,2010
1.078083,0,0,0,1948
1.079635,0,0,0,2051
1.081184,0,0,0,1990
1.082780,0,0,0,1972
1.084322,0,0,0,2008
1.085992,0,0,0,1953
1.087549,0,0,0,2154
1.089097,0,0,0,2013
1.090647,0,0,0,1972
1.092196,0,0,0,2025
1.093747,0,0,0,1990
1.095296,0,0,0,1950
1.096844,0,0,0,2030
1.098410,0,0,0,2012
1.100047,0,0,0,1950
1.101428,0,0,0,2004
1.102829,0,0,0,1976
1.104214,0,0,0,1985
1.105679,0,0,0,1989
1.107096,0,0,0,1973
1.108492,0,0,0,2012
1.110011,0,0,0,2015
1.111563,0,0,0,2013
1.113112,0,0,0,2003
1.114665,0,0,0,1990
1.116216,0,0,0,1972
1.117769,0,0,0,1992
1.119334,0,0,0,2125
1.120884,0,0,0,1970
1.122438,0,0,0,2100
1.123989,0,0,0,1955
1.125537,0,0,0,1953
1.126929,0,0,0,2053
1.128314,0,0,0,2007
1.129990,0,0,0,2016
1.131542,0,0,0,1995
1.133090,0,0,0,1982
1.134639,0,0,0,1972
1.136189,0,0,0,2009
1.137784,0,0,0,2018
1.139334,0,0,0,2013
1.140896,0,0,0,1971
1.142448,0,0,0,2015
1.144270,0,0,0,1950
1.145866,0,0,0,1990
1.147417,0,0,0,2065
1.148965,0,0,0,1998
1.150517,0,0,0,1931
1.152082,0,0,0,2031
1.153674,0,0,0,2057
1.155265,0,0,0,1986
1.156812,0,0,0,2088
1.158363,0,0,0,1974
1.159913,0,0,0,2010
1.161504,0,0,0,1955
1.163069,0,0,0,1976
1.164471,0,0,0,2176
1.166001,0,0,0,2011
1.167552,0,0,0,2021
1.169102,0,0,0,2014
1.170654,0,0,0,1973
1.172205,0,0,0,1975
1.173771,0,0,0,1970
1.175322,0,0,0,2100
1.176872,0,0,0,2016
1.178426,0,0,0,1985
1.179977,0,0,0,2013
1.181526,0,0,0,1990
1.183046,0,0,0,1995
1.184545,0,0,0,1929
1.186110,0,0,0,1978
1.187651,0,0,0,2062
1.189191,0,0,0,2174
1.190608,0,0,0,2098
1.192128,0,0,0,1958
1.193899,0,0,0,1956
1.195349,0,0,0,1972
1.196742,0,0,0,1988
1.198133,0,0,0,2014
1.199520,0,0,0,1994
1.200907,0,0,0,2096
1.202712,0,0,0,2005
1.204894,0,0,0,2000
1.206301,0,0,0,2080
1.207707,0,0,0,1989
1.209091,0,0,0,2014
1.210473,0,0,0,1994
1.211860,0,0,0,2004
1.213239,0,0,0,2017
1.214618,0,0,0,2078
1.216030,0,0,0,2012
1.217457,0,0,0,1893
1.218908,0,0,0,1947
1.220287,0,0,0,2019
1.221666,0,0,0,1945
1.223159,0,0,0,1929
1.224539,0,0,0,1912
1.225918,0,0,0,1950
1.227427,0,0,0,1949
1.228978,0,0,0,1969
1.230395,0,0,0,1928
1.231907,0,0,0,1970
1.233526,0,0,0,1935
1.235304,0,0,0,1996
1.236698,0,0,0,1967
1.238082,0,0,0,1969
1.239480,0,0,0,1910
1.240866,0,0,0,1950
1.242290,0,0,0,1955
1.243804,0,0,0,1972
1.245352,0,0,0,1968
1.246961,0,0,0,1929
1.248508,0,0,0,1965
1.250112,0,0,0,1948
1.251662,0,0,0,1914
1.253209,0,0,0,1910
1.254632,0,0,0,1926
1.256151,0,0,0,1950
1.257744,0,0,0,2069
1.259291,0,0,0,1949
1.260852,0,0,0,1937
1.262274,0,0,0,2027
1.263794,0,0,0,2005
1.265342,0,0,0,1966
1.266885,0,0,0,1966
1.268403,0,0,0,1964
1.269954,0,0,0,1931
1.271516,0,0,0,1947
1.273065,0,0,0,1973
1.274614,0,0,0,1968
1.276174,0,0,0,1972
1.277614,0,0,0,1969
1.279141,0,0,0,1931
1.280689,0,0,0,2201
1.282256,0,0,0,1931
1.283808,0,0,0,1948
1.285357,0,0,0,1947
1.286969,0,0,0,2077
1.288520,0,0,0,1912
1.290115,0,0,0,1886
1.291657,0,0,0,2168
1.293210,0,0,0,2074
1.294627,0,0,0,1983
1.296146,0,0,0,2007
1.297739,0,0,0,1967
1.299290,0,0,0,1964
1.300837,0,0,0,2008
1.302388,0,0,0,1907
1.303949,0,0,0,1971
1.305375,0,0,0,1945
1.306892,0,0,0,1946
1.308407,0,0,0,2129
1.309958,0,0,0,1965
1.311508,0,0,0,1967
1.313056,0,0,0,1931
1.314617,0,0,0,1968
1.316169,0,0,0,1950
1.317720,0,0,0,1994
1.319269,0,0,0,1948
1.320816,0,0,0,1942
1.322367,0,0,0,1944
1.323915,0,0,0,1973
1.325443,0,0,0,1968
1.326997,0,0,0,1968
1.328546,0,0,0,1967
1.330141,0,0,0,1945
1.331692,0,0,0,2096
1.333242,0,0,0,2141
1.334793,0,0,0,1970
1.336358,0,0,0,1956
1.337953,0,0,0,2034
1.339505,0,0,0,1963
1.341053,0,0,0,1969
1.342605,0,0,0,1933
1.344156,0,0,0,1967
1.345751,0,0,0,1972
1.347316,0,0,0,1982
1.348863,0,0,0,1952
1.350413,0,0,0,1947
1.351963,0,0,0,1974
1.353553,0,0,0,1968
1.355108,0,0,0,1890
1.356657,0,0,0,1968
1.358223,0,0,0,2004
1.359773,0,0,0,1942
1.361322,0,0,0,2081
1.362993,0,0,0,1947
1.364542,0,0,0,2084
1.366094,0,0,0,1948
1.367644,0,0,0,1910
1.369206,0,0,0,1968
1.370801,0,0,0,1935
1.372353,0,0,0,1969
1.373905,0,0,0,1971
1.375457,0,0,0,1971
1.377005,0,0,0,1969
1.378556,0,0,0,1949
1.380118,0,0,0,1969
1.381667,0,0,0,1944
1.383260,0,0,0,1997
1.384809,0,0,0,1967
1.386361,0,0,0,1912
1.387911,0,0,0,2081
1.389459,0,0,0,1929
1.391027,0,0,0,1971
1.392574,0,0,0,1974
1.394168,0,0,0,1949
1.395662,0,0,0,2038
1.397181,0,0,0,1911
1.398589,0,0,0,1966
1.399978,0,0,0,1954
1.401376,0,0,0,2044
1.402855,0,0,0,1909
1.404241,0,0,0,2122
1.405626,0,0,0,1945
1.407211,0,0,0,2027
1.408760,0,0,0,6068
1.410312,0,0,0,1949
1.411876,0,0,0,1885
1.413424,0,0,0,1929
1.414977,0,0,0,1948
1.416526,0,0,0,1946
1.418120,0,0,0,1932
1.419671,0,0,0,1950
1.421219,0,0,0,1943
1.422781,0,0,0,1933
1.424332,0,0,0,1967
1.425927,0,0,0,1966
1.427478,0,0,0,1998
1.429026,0,0,0,2002
1.430576,0,0,0,1969
1.432126,0,0,0,2074
1.433735,0,0,0,1943
1.435287,0,0,0,2097
1.436834,0,0,0,1955
1.438386,0,0,0,1950
1.439937,0,0,0,2074
1.441528,0,0,0,1966
1.443055,0,0,0,1969
1.444456,0,0,0,1947
1.445850,0,0,0,1932
1.447371,0,0,0,1962
1.448919,0,0,0,1921
1.450470,0,0,0,2003
1.452020,0,0,0,1948
1.453567,0,0,0,1944
1.455136,0,0,0,1943
1.456685,0,0,0,1948
1.458280,0,0,0,1934
1.459832,0,0,0,1950
1.461380,0,0,0,1966
1.462992,0,0,0,1953
1.464540,0,0,0,1949
1.466145,0,0,0,2045
1.467697,0,0,0,1946
1.469246,0,0,0,1985
1.470797,0,0,0,1947
1.472348,0,0,0,1967
1.473942,0,0,0,1977
1.475494,0,0,0,1949
1.477055,0,0,0,1948
1.478607,0,0,0,1916
1.480157,0,0,0,1943
1.481751,0,0,0,1971
1.483302,0,0,0,1967
1.484850,0,0,0,1946
1.486403,0,0,0,1913
1.487967,0,0,0,2059
1.489558,0,0,0,1969
1.491113,0,0,0,1948
1.492661,0,0,0,2053
1.494213,0,0,0,1967
1.495764,0,0,0,1905
1.497312,0,0,0,1910
1.498858,0,0,0,2011
