elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
0.832849,0,0,104,0
0.834322,0,0,104,0
0.835861,0,0,104,0
0.837409,0,0,104,0
0.838961,0,0,104,0
0.840510,0,0,104,0
0.842100,0,0,104,0
0.843653,0,0,104,0
0.845200,0,0,104,0
0.846764,0,0,104,0
0.848314,0,0,104,0
0.849860,0,0,104,0
0.851482,0,0,104,0
0.853026,0,0,104,0
0.854626,0,0,104,0
0.856177,0,0,104,0
0.857738,0,0,104,0
0.859335,0,0,104,0
0.860885,0,0,104,0
0.862436,0,0,104,0
0.863988,0,0,104,0
0.865537,0,0,104,0
0.867088,0,0,104,0
0.868654,0,0,104,0
0.870207,0,0,104,0
0.871758,0,0,104,0
0.873307,0,0,104,0
0.874861,0,0,104,0
0.876412,0,0,104,0
0.877961,0,0,104,0
0.879531,0,0,104,0
0.881080,0,0,104,0
0.882673,0,0,104,0
0.884224,0,0,104,0
0.885772,0,0,104,0
0.887170,0,0,104,0
0.888551,0,0,104,0
0.890034,0,0,104,0
0.891451,0,0,104,0
0.892845,0,0,104,0
0.894233,0,0,104,0
0.895619,0,0,104,0
0.897134,0,0,104,0
0.898727,0,0,104,0
0.900282,0,0,104,0
0.901881,0,0,104,0
0.903445,0,0,104,0
0.904965,0,0,104,0
0.906559,0,0,104,0
0.908109,0,0,104,0
0.909656,0,0,104,0
0.911218,0,0,104,0
0.912800,0,0,104,0
0.914220,0,0,104,0
0.915612,0,0,104,0
0.916999,0,0,104,0
0.918386,0,0,104,0
0.919771,0,0,104,0
0.921168,0,0,104,0
0.922740,0,0,104,0
0.924291,0,0,104,0
0.925837,0,0,104,0
0.927455,0,0,104,0
0.929002,0,0,104,0
0.930596,0,0,104,0
0.932158,0,0,104,0
0.933705,0,0,104,0
0.935254,0,0,104,0
0.936803,0,0,104,0
0.938396,0,0,104,0
0.939946,0,0,104,0
0.941494,0,0,104,0
0.943058,0,0,104,0
0.944607,0,0,104,0
0.946201,0,0,104,0
0.947752,0,0,104,0
0.949299,0,0,104,0
0.950851,0,0,104,0
0.952400,0,0,104,0
0.953838,0,0,104,0
0.955347,0,0,104,0
0.956864,0,0,104,0
0.958415,0,0,104,0
0.959965,0,0,104,0
0.961513,0,0,104,0
0.963063,0,0,104,0
0.964517,0,0,104,0
0.966062,0,0,104,0
0.967652,0,0,104,0
0.969154,0,0,104,0
0.970756,0,0,104,0
0.972307,0,0,104,0
0.973856,0,0,104,0
0.975555,0,0,104,0
0.977104,0,0,104,0
0.978698,0,0,104,0
0.980249,0,0,104,0
