elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.381644,0,0,0,0,0,0,0,0,0,0,419600,419162,0,0
0.383031,0,0,0,0,0,0,0,0,0,0,416397,416227,0,0
0.384417,0,0,0,0,0,0,0,0,0,0,427167,426976,0,0
0.385802,0,0,0,0,0,0,0,0,0,0,519484,519303,0,0
0.387285,0,0,0,0,0,0,0,0,0,0,416605,416420,0,0
0.388670,0,0,0,0,0,0,0,0,0,0,445324,445162,0,0
0.390122,0,0,0,0,0,0,0,0,0,0,508735,507918,0,0
0.391531,0,0,0,0,0,0,0,0,0,0,502423,502252,0,0
0.392936,0,0,0,0,0,0,0,0,0,0,501724,501510,0,0
0.394336,0,0,0,0,0,0,0,0,0,0,502511,502344,0,0
0.395736,0,0,0,0,0,0,0,0,0,0,501692,501480,0,0
0.397151,0,0,0,0,0,0,0,0,0,0,501988,501834,0,0
0.398576,0,0,0,0,0,0,0,0,0,0,445424,446514,0,0
0.399973,0,0,0,0,0,0,0,0,0,0,470827,470817,0,0
0.401374,0,0,0,0,0,0,0,0,0,0,469990,469789,0,0
0.402819,0,0,0,0,0,0,0,0,0,0,440263,439898,0,0
0.404232,0,0,0,0,0,0,0,0,0,0,453098,452979,0,0
0.405641,0,0,0,0,0,0,0,0,0,0,650843,650533,0,0
0.407515,0,0,0,0,0,0,0,0,0,0,524813,524937,0,0
0.409036,0,0,0,0,0,0,0,0,0,0,460914,460601,0,0
0.410491,0,0,0,0,0,0,0,0,0,0,442519,442139,0,0
0.411932,0,0,0,0,0,0,0,0,0,0,439180,439009,0,0
0.413423,0,0,0,0,0,0,0,0,0,0,448589,448368,0,0
0.414873,0,0,0,0,0,0,0,0,0,0,450345,450159,0,0
0.416330,761,14,172,0,0,0,0,0,0,0,730235,742983,104,76
0.417809,0,0,0,0,0,0,0,0,0,0,557876,557914,0,0
0.419346,0,0,0,0,0,0,0,0,0,0,461062,460624,0,0
0.420783,0,0,0,0,0,0,0,0,0,0,478931,478729,0,0
0.423640,0,0,0,0,0,0,0,0,0,0,484833,484646,0,0
0.425139,0,0,0,0,0,0,0,0,0,0,452117,451988,0,0
0.427744,856,14,147300,0,0,157,0,15,0,18,806828,853621,148060,148115
0.429180,0,0,0,0,0,0,0,0,0,0,454503,454293,0,0
0.430636,0,0,0,0,0,0,0,0,0,0,476700,476745,0,0
0.432077,0,0,0,0,0,0,0,0,0,0,459648,459365,0,0
0.433515,0,0,0,0,0,0,0,0,0,0,456329,456240,0,0
0.434953,0,0,0,0,0,0,0,0,0,0,455160,455032,0,0
0.436412,0,0,0,0,0,0,0,0,0,0,476759,476483,0,0
0.437901,0,0,0,0,0,0,0,0,0,0,568925,568536,0,0
0.439430,0,0,0,0,0,0,0,0,0,0,461714,461619,0,0
0.440870,0,0,0,0,0,0,0,0,0,0,451158,450822,0,0
0.442432,0,0,0,0,0,0,0,0,0,0,460385,460205,0,0
0.443905,0,0,0,0,0,0,0,0,0,0,472269,472048,0,0
0.445387,0,0,0,0,0,0,0,0,0,0,474922,474727,0,0
0.446843,0,0,0,0,0,0,0,0,0,0,467573,467396,0,0
0.448276,0,0,0,0,0,0,0,0,0,0,479260,479080,0,0
0.449709,0,0,0,0,0,0,0,0,0,0,577246,576957,0,0
0.451259,0,0,0,0,0,0,0,0,0,0,452568,452365,0,0
0.452692,0,0,0,0,0,0,0,0,0,0,507981,507816,0,0
0.454301,0,0,0,0,0,0,0,0,0,0,524871,524703,0,0
0.455917,0,0,0,0,0,0,0,0,0,0,563609,563390,0,0
0.457504,0,0,0,0,0,0,0,0,0,0,480633,480412,0,0
0.458997,0,0,0,0,0,0,0,0,0,0,490130,489949,0,0
0.460489,0,0,0,0,0,0,0,0,0,0,473561,473356,0,0
0.461895,0,0,0,0,0,0,0,0,0,0,577738,577132,0,0
0.463416,0,0,0,0,0,0,0,0,0,0,714097,713922,0,0
0.465065,0,0,0,0,0,0,0,0,0,0,459847,459653,0,0
0.466470,0,0,0,0,0,0,0,0,0,0,450440,450247,0,0
0.467890,0,0,0,0,0,0,0,0,0,0,428778,428585,0,0
0.469329,0,0,0,0,0,0,0,0,0,0,465359,465563,0,0
0.470763,0,0,0,0,0,0,0,0,0,0,451996,451802,0,0
0.472198,0,0,0,0,0,0,0,0,0,0,452975,452781,0,0
0.473632,0,0,0,0,0,0,0,0,0,0,467667,467485,0,0
