elapsed_s,CP_LONG_PREEMPTIONS,CP_SQE_I_CACHE_STARVE,CP_SQE_IDLE,CP_SQE_PM4_STARVE_RB,CP_SQE_PM4_STARVE_IB1,CP_SQE_PM4_STARVE_IB2,CP_SQE_PM4_STARVE_IB3,CP_SQE_PM4_STARVE_FSDT,CP_SQE_PM4_STARVE_SDS,CP_SQE_MRB_STARVE,CP_SQE_RRB_STARVE,CP_SQE_VSD_STARVE,CP_VSD_DECODE_STARVE,CP_SQE_PIPE_OUT_STALL
0.332374,0,1655,479001,137,0,0,0,0,0,0,89,0,0,0
0.333980,0,1725,480960,138,0,0,0,0,0,0,88,0,0,0
0.335587,0,1659,478408,138,0,0,0,0,0,0,88,0,0,0
0.337069,0,1656,471096,137,0,0,0,0,0,0,85,0,0,0
0.340666,0,1656,462103,138,0,0,0,0,0,0,87,0,0,0
0.342137,0,1669,621007,137,0,0,0,0,0,0,89,0,0,0
0.343761,0,1673,500447,138,0,0,0,0,0,0,89,0,0,0
0.345237,0,1658,665249,136,0,0,0,0,0,0,85,0,0,0
0.346857,0,1659,489385,137,0,0,0,0,0,0,85,0,0,0
0.348332,0,1659,489345,137,0,0,0,0,0,0,87,0,0,0
0.349819,0,1658,542427,137,0,0,0,0,0,0,85,0,0,0
0.351301,0,1652,571352,136,0,0,0,0,0,0,89,0,0,0
0.352897,0,1649,473588,137,0,0,0,0,0,0,88,0,0,0
0.354479,0,1661,505784,220,0,0,0,0,0,0,89,0,0,0
0.355970,0,1655,457140,137,0,0,0,0,0,0,89,0,0,0
0.357415,0,1668,449980,137,0,0,0,0,0,0,85,0,0,0
0.358888,0,1659,462136,138,0,0,0,0,0,0,86,0,0,0
0.360380,0,1657,559009,137,0,0,0,0,0,0,85,0,0,0
0.361910,0,1653,448840,138,0,0,0,0,0,0,85,0,0,0
0.363359,0,1654,546681,137,0,0,0,0,0,0,88,0,0,0
0.364901,0,1648,481220,136,0,0,0,0,0,0,86,0,0,0
0.366332,0,1666,466813,136,0,0,0,0,0,0,87,0,0,0
0.367774,0,1651,450452,137,0,0,0,0,0,0,90,0,0,0
0.369163,0,1660,461254,137,0,0,0,0,0,0,88,0,0,0
0.370547,0,1658,484630,137,0,0,0,0,0,0,90,0,0,0
0.372002,0,1648,486232,137,0,0,0,0,0,0,88,0,0,0
0.373421,0,1651,463740,137,0,0,0,0,0,0,90,0,0,0
0.374858,0,1679,432418,137,0,0,0,0,0,0,88,0,0,0
0.376218,0,1652,452110,137,0,0,0,0,0,0,90,0,0,0
0.377576,0,1652,438553,136,0,0,0,0,0,0,88,0,0,0
0.378933,0,1655,447805,138,0,0,0,0,0,0,89,0,0,0
0.380357,0,1653,449091,137,0,0,0,0,0,0,88,0,0,0
0.381789,0,1654,446277,136,0,0,0,0,0,0,88,0,0,0
0.383243,0,1656,438914,137,0,0,0,0,0,0,90,0,0,0
0.384671,0,1656,455681,137,0,0,0,0,0,0,88,0,0,0
0.386057,0,1658,431324,137,0,0,0,0,0,0,86,0,0,0
0.387506,0,1657,468182,137,0,0,0,0,0,0,87,0,0,0
0.388909,0,1659,439982,138,0,0,0,0,0,0,85,0,0,0
0.390305,0,1846,440420,137,0,0,0,0,0,0,89,0,0,0
0.391687,0,1768,517448,138,0,0,0,0,0,0,88,0,0,0
0.393136,0,1660,511373,136,0,0,0,0,0,0,90,0,0,0
0.394586,0,1683,518101,137,0,0,0,0,0,0,90,0,0,0
0.396043,0,1821,517470,137,0,0,0,0,0,0,87,0,0,0
0.397493,0,1646,516919,141,0,0,0,0,0,0,86,0,0,0
0.398966,0,1653,517492,139,0,0,0,0,0,0,85,0,0,0
0.400436,0,1654,450970,137,0,0,0,0,0,0,85,0,0,0
0.401872,0,1650,453084,137,0,0,0,0,0,0,85,0,0,0
0.403453,0,1715,509886,138,0,0,0,0,0,0,88,0,0,0
0.404925,0,1864,477432,199,0,0,0,0,0,0,90,0,0,0
0.406343,0,1664,457376,153,0,0,0,0,0,0,89,0,0,0
0.407977,0,1820,1806827,137,0,0,0,0,0,0,86,0,0,0
0.410715,0,1651,551047,136,0,0,0,0,0,0,85,0,0,0
0.412292,0,1651,474422,136,0,0,0,0,0,0,89,0,0,0
0.413748,0,1658,456459,136,0,0,0,0,0,0,87,0,0,0
0.415236,0,1654,571373,137,0,0,0,0,0,0,87,0,0,0
0.416791,0,1655,475599,137,0,0,0,0,0,0,87,0,0,0
0.418207,0,1666,469573,137,0,0,0,0,0,0,86,0,0,0
0.419631,0,1658,534740,137,0,0,0,0,0,0,87,0,0,0
0.421090,0,16052,778925,224,159,0,0,0,0,134,4465,0,0,0
0.422514,0,1743,523716,138,0,0,0,0,0,0,89,0,0,0
0.423986,0,1679,457971,137,0,0,0,0,0,0,88,0,0,0
0.425381,0,1654,474378,138,0,0,0,0,0,0,89,0,0,0
0.426809,0,1645,471885,138,0,0,0,0,0,0,85,0,0,0
0.428210,0,1655,470337,138,0,0,0,0,0,0,87,0,0,0
0.429608,0,1730,468918,138,0,0,0,0,0,0,89,0,0,0
