elapsed_s,CP_NEVER_COUNT,CP_ALWAYS_COUNT,CP_BUSY_GFX_CORE_IDLE,CP_BUSY_CYCLES,CP_NUM_PREEMPTIONS,CP_PREEMPTION_REACTION_DELAY,CP_PREEMPTION_SWITCH_OUT_TIME,CP_PREEMPTION_SWITCH_IN_TIME,CP_DEAD_DRAWS_IN_BIN_RENDER,CP_PREDICATED_DRAWS_KILLED,CP_MODE_SWITCH,CP_ZPASS_DONE,CP_CONTEXT_DONE,CP_CACHE_FLUSH
0.030812,0,102672,1089,1088,0,0,0,0,0,0,0,0,0,0
0.032219,0,99115,1078,1077,0,0,0,0,0,0,0,0,0,0
0.033622,0,98995,1096,1095,0,0,0,0,0,0,0,0,0,0
0.035218,0,140099,50243,51869,1,1396,27432,11822,0,0,0,0,11,2
0.036673,0,101493,8762,9919,0,0,0,0,0,0,0,0,0,0
0.038095,0,100085,1079,1078,0,0,0,0,0,0,0,0,0,0
0.039508,0,100368,1060,1059,0,0,0,0,0,0,0,0,0,0
0.040996,0,98903,1062,1061,0,0,0,0,0,0,0,0,0,0
0.042402,0,99131,1058,1057,0,0,0,0,0,0,0,0,0,0
0.043874,0,100458,1103,1102,0,0,0,0,0,0,0,0,0,0
0.045354,0,109322,1070,1069,0,0,0,0,0,0,0,0,0,0
0.046849,0,97998,1090,1089,0,0,0,0,0,0,0,0,0,0
0.048296,0,96923,1081,1080,0,0,0,0,0,0,0,0,0,0
0.049753,0,672735,24302,145293,0,0,0,0,0,0,0,0,22,7
0.051085,0,469719,2825,2824,0,0,0,0,0,0,0,0,0,0
0.052829,0,795400,2559,2558,0,0,0,0,0,0,0,0,0,0
0.054320,0,471934,2591,2590,0,0,0,0,0,0,0,0,0,0
0.056725,0,654411,2552,2551,0,0,0,0,0,0,0,0,0,0
0.058171,0,464243,2502,2501,0,0,0,0,0,0,0,0,0,0
0.059619,0,465697,2413,2412,0,0,0,0,0,0,0,0,0,0
0.061060,0,454292,2427,2426,0,0,0,0,0,0,0,0,0,0
0.062506,0,576799,2337,2336,0,0,0,0,0,0,0,0,0,0
0.064045,0,458226,2345,2344,0,0,0,0,0,0,0,0,0,0
0.065481,0,470751,2455,2454,0,0,0,0,0,0,0,0,0,0
0.066913,0,466997,2344,2343,0,0,0,0,0,0,0,0,0,0
0.068346,0,451432,2342,2341,0,0,0,0,0,0,0,0,0,0
0.069831,0,461827,2352,2351,0,0,0,0,0,0,0,0,0,0
0.071275,0,462102,2407,2406,0,0,0,0,0,0,0,0,0,0
0.072729,0,474612,2450,2449,0,0,0,0,0,0,0,0,0,0
0.074168,0,452228,2488,2487,0,0,0,0,0,0,0,0,0,0
0.075628,0,470793,2422,2421,0,0,0,0,0,0,0,0,0,0
0.077072,0,460381,2384,2383,0,0,0,0,0,0,0,0,0,0
0.078513,0,726037,2342,2341,0,0,0,0,0,0,0,0,0,0
0.080213,0,484563,2469,2468,0,0,0,0,0,0,0,0,0,0
0.081669,0,504594,2331,2330,0,0,0,0,0,0,0,0,0,0
0.083207,0,531166,2406,2405,0,0,0,0,0,0,0,0,0,0
0.084763,0,599669,2376,2375,0,0,0,0,0,0,0,0,0,0
0.086328,0,466104,2540,2539,0,0,0,0,0,0,0,0,0,0
0.087912,0,612056,2351,2350,0,0,0,0,0,0,0,0,0,0
0.089353,0,462783,2401,2400,0,0,0,0,0,0,0,0,0,0
0.090880,0,479859,2343,2342,0,0,0,0,0,0,0,0,0,0
0.092317,0,481549,2344,2343,0,0,0,0,0,0,0,0,0,0
0.093799,0,472617,2402,2401,0,0,0,0,0,0,0,0,0,0
0.095468,0,1113284,5043,5042,0,0,0,0,0,0,0,0,0,0
0.097677,0,488262,2335,2334,0,0,0,0,0,0,0,0,0,0
0.099244,0,551123,2428,2427,0,0,0,0,0,0,0,0,0,0
0.100852,0,588698,2375,2374,0,0,0,0,0,0,0,0,0,0
0.102397,0,464175,2480,2479,0,0,0,0,0,0,0,0,0,0
0.104046,0,1072482,133455,567216,1,1575,39859,24404,0,0,0,0,148,1
0.105448,0,574607,6195,153051,0,0,0,0,0,0,0,0,4,2
0.106921,0,489702,2335,2334,0,0,0,0,0,0,0,0,0,0
0.108353,0,510804,2366,2365,0,0,0,0,0,0,0,0,0,0
0.109845,0,461001,2343,2342,0,0,0,0,0,0,0,0,0,0
0.111258,0,1180170,51356,611749,0,0,0,0,0,0,0,0,145,3
0.112612,0,444946,2339,2338,0,0,0,0,0,0,0,0,0,0
0.113965,0,439800,2512,2511,0,0,0,0,0,0,0,0,0,0
0.115305,0,437790,2407,2406,0,0,0,0,0,0,0,0,0,0
0.116700,0,444457,2345,2344,0,0,0,0,0,0,0,0,0,0
0.118117,0,484691,2624,2623,0,0,0,0,0,0,0,0,0,0
0.119615,0,500268,2353,2352,0,0,0,0,0,0,0,0,0,0
0.121137,0,667220,148435,191855,1,1564,38728,25505,0,0,0,0,40,3
0.122875,0,619087,2609,2608,0,0,0,0,0,0,0,0,0,0
0.124486,0,473041,2340,2339,0,0,0,0,0,0,0,0,0,0
0.126054,0,529230,2345,2344,0,0,0,0,0,0,0,0,0,0
0.127593,0,493432,2453,2452,0,0,0,0,0,0,0,0,0,0
0.129066,0,957746,64003,104635,0,0,0,0,0,0,0,0,33,3
0.130510,0,559769,2339,2338,0,0,0,0,0,0,0,0,0,0
0.132042,0,455515,2487,2486,0,0,0,0,0,0,0,0,0,0
0.133623,0,595889,2340,2339,0,0,0,0,0,0,0,0,0,0
0.135161,0,545214,2347,2346,0,0,0,0,0,0,0,0,0,0
0.136755,0,1562982,131626,688435,1,1230,38426,29040,0,0,0,0,145,3
0.138358,0,839020,142776,184329,1,1206,38307,29229,0,0,0,0,33,3
0.139857,0,460094,2343,2342,0,0,0,0,0,0,0,0,0,0
0.141349,0,517288,2347,2346,0,0,0,0,0,0,0,0,0,0
0.142877,0,506043,2419,2418,0,0,0,0,0,0,0,0,0,0
0.145037,0,1818109,248758,845518,2,2031,81338,49453,0,0,0,0,178,6
0.146501,0,516873,2515,2514,0,0,0,0,0,0,0,0,0,0
0.147966,0,456487,2344,2343,0,0,0,0,0,0,0,0,0,0
0.149473,0,511655,2441,2440,0,0,0,0,0,0,0,0,0,0
0.151028,0,608886,2340,2339,0,0,0,0,0,0,0,0,0,0
0.152897,0,1488437,251786,846800,2,2111,80505,54746,0,0,0,0,178,6
0.154250,0,485104,2465,2464,0,0,0,0,0,0,0,0,0,0
0.155786,0,474115,2499,2498,0,0,0,0,0,0,0,0,0,0
0.157230,0,465107,2470,2469,0,0,0,0,0,0,0,0,0,0
0.159194,0,921202,2357,2356,0,0,0,0,0,0,0,0,0,0
0.161331,0,1553549,250657,848219,2,2179,80947,54367,0,0,0,0,178,6
0.162768,0,495581,2481,2480,0,0,0,0,0,0,0,0,0,0
0.164216,0,457495,2388,2387,0,0,0,0,0,0,0,0,0,0
0.165790,0,505637,2342,2341,0,0,0,0,0,0,0,0,0,0
0.167334,0,499877,2366,2365,0,0,0,0,0,0,0,0,0,0
0.168865,0,599662,127052,152946,1,1182,38124,32799,0,0,0,0,33,0
0.170196,0,1138033,127741,697195,1,905,42696,22568,0,0,0,0,145,6
0.171593,0,483540,2474,2473,0,0,0,0,0,0,0,0,0,0
0.172989,0,472537,2339,2338,0,0,0,0,0,0,0,0,0,0
0.174437,0,470599,2386,2385,0,0,0,0,0,0,0,0,0,0
0.175956,0,499930,2433,2432,0,0,0,0,0,0,0,0,0,0
0.177421,0,1273079,133201,694135,1,1187,38753,32025,0,0,0,0,145,3
0.178863,0,752369,144086,185607,1,1229,38469,29861,0,0,0,0,33,3
0.180301,0,473269,2464,2463,0,0,0,0,0,0,0,0,0,0
0.181750,0,520159,2584,2583,0,0,0,0,0,0,0,0,0,0
0.183193,0,955527,124084,541441,1,1189,38010,28651,0,0,0,0,141,1
0.184419,0,642740,5783,150250,0,0,0,0,0,0,0,0,4,2
0.185869,0,1034999,144261,185472,1,1424,38555,29187,0,0,0,0,33,3
0.187102,0,524424,2792,2791,0,0,0,0,0,0,0,0,0,0
0.188505,0,522425,2343,2342,0,0,0,0,0,0,0,0,0,0
0.189919,0,520842,2342,2341,0,0,0,0,0,0,0,0,0,0
0.191395,0,457975,2347,2346,0,0,0,0,0,0,0,0,0,0
0.192842,0,1135449,135166,699270,1,1180,38470,29678,0,0,0,0,145,3
0.194154,0,487567,2627,2626,0,0,0,0,0,0,0,0,0,0
0.195747,0,521531,2423,2422,0,0,0,0,0,0,0,0,0,0
0.197261,0,816973,142608,186998,1,1241,38492,29685,0,0,0,0,51,5
0.198743,0,656874,2782,2781,0,0,0,0,0,0,0,0,0,0
0.200337,0,553366,2433,2432,0,0,0,0,0,0,0,0,0,0
0.202041,0,831767,127595,406963,1,1244,39093,29235,0,0,0,0,110,0
0.203542,0,875554,10462,294442,0,0,0,0,0,0,0,0,35,3
0.205171,0,1025024,143398,184278,1,1235,38321,29672,0,0,0,0,33,3
0.206553,0,586518,2738,2737,0,0,0,0,0,0,0,0,0,0
0.208103,0,463449,2329,2328,0,0,0,0,0,0,0,0,0,0
0.209645,0,751640,2332,2331,0,0,0,0,0,0,0,0,0,0
0.211397,0,1572241,245121,847905,2,2039,80910,50153,0,0,0,0,178,6
0.212777,0,481526,2501,2500,0,0,0,0,0,0,0,0,0,0
0.214240,0,904091,103956,107265,1,1321,38443,28697,0,0,0,0,11,2
0.215730,0,473806,2347,2346,0,0,0,0,0,0,0,0,0,0
0.217235,0,616931,2401,2400,0,0,0,0,0,0,0,0,0,0
0.218993,0,1336681,135933,719563,1,1324,40239,31841,0,0,0,0,145,3
0.220522,0,483736,2635,2634,0,0,0,0,0,0,0,0,0,0
0.221996,0,800795,146903,191249,1,1261,39921,29342,0,0,0,0,51,5
0.223478,0,606070,116194,180559,1,1232,38586,28706,0,0,0,0,18,5
0.224800,0,703033,3621,80238,0,0,0,0,0,0,0,0,4,2
0.226448,0,552515,95309,103128,1,1378,39057,29231,0,0,0,0,33,0
0.227964,0,1040085,45741,605230,0,0,0,0,0,0,0,0,112,3
0.229558,0,1017281,143172,186956,1,1519,39233,29697,0,0,0,0,51,5
0.231020,0,476128,2770,2769,0,0,0,0,0,0,0,0,0,0
0.232469,0,469278,2343,2342,0,0,0,0,0,0,0,0,0,0
0.234079,0,535977,2351,2350,0,0,0,0,0,0,0,0,0,0
0.235590,0,763862,126163,336167,1,1334,38380,28911,0,0,0,0,45,0
0.236904,0,792743,9634,357255,0,0,0,0,0,0,0,0,100,3
0.238377,0,853166,141913,185670,1,1233,38439,29013,0,0,0,0,51,5
0.239899,0,490273,2338,2337,0,0,0,0,0,0,0,0,0,0
0.241357,0,672524,2342,2341,0,0,0,0,0,0,0,0,0,0
0.243310,0,581747,125021,153620,1,1186,38039,29262,0,0,0,0,33,0
0.244617,0,966578,10358,541210,0,0,0,0,0,0,0,0,112,3
0.246061,0,1045599,143043,186088,1,1229,38883,29222,0,0,0,0,51,5
0.248502,0,566862,2339,2338,0,0,0,0,0,0,0,0,0,0
0.250130,0,971694,2425,2424,0,0,0,0,0,0,0,0,0,0
0.252096,0,573994,114394,122778,1,1181,38707,28528,0,0,0,0,33,0
0.253410,0,1001243,21095,566513,0,0,0,0,0,0,0,0,112,3
0.255053,0,817423,141962,185399,1,1231,38526,29157,0,0,0,0,51,5
0.256505,0,473879,2466,2465,0,0,0,0,0,0,0,0,0,0
0.257914,0,490691,2345,2344,0,0,0,0,0,0,0,0,0,0
0.259350,0,484382,2339,2338,0,0,0,0,0,0,0,0,0,0
0.260853,0,1309061,132200,687482,1,1187,38642,29077,0,0,0,0,145,3
0.262347,0,1023925,141456,184320,1,1206,38441,28756,0,0,0,0,51,5
0.263802,0,471856,2465,2464,0,0,0,0,0,0,0,0,0,0
0.265279,0,1119832,2340,2339,0,0,0,0,0,0,0,0,0,0
0.267473,0,650625,2485,2484,0,0,0,0,0,0,0,0,0,0
0.269123,0,1562885,247283,841312,2,2128,80972,49989,0,0,0,0,177,6
0.270512,0,624802,8069,26933,0,0,0,0,0,0,0,0,25,2
0.271932,0,479017,2412,2411,0,0,0,0,0,0,0,0,0,0
0.273344,0,648716,2512,2511,0,0,0,0,0,0,0,0,0,0
0.274936,0,499594,2345,2344,0,0,0,0,0,0,0,0,0,0
0.276411,0,634804,126467,204038,1,1202,38089,32409,0,0,0,0,33,0
0.277799,0,1286709,129358,658848,1,875,42770,22629,0,0,0,0,170,8
0.279254,0,460477,2334,2333,0,0,0,0,0,0,0,0,0,0
0.280692,0,452263,2351,2350,0,0,0,0,0,0,0,0,0,0
0.282130,0,457314,2346,2345,0,0,0,0,0,0,0,0,0,0
0.283610,0,506417,2358,2357,0,0,0,0,0,0,0,0,0,0
0.285125,0,1162110,134042,688915,1,1179,38268,32233,0,0,0,0,145,3
0.286556,0,837081,90129,110347,1,873,43057,22568,0,0,0,0,25,2
0.288068,0,462409,2342,2341,0,0,0,0,0,0,0,0,0,0
0.289504,0,570349,2338,2337,0,0,0,0,0,0,0,0,0,0
0.291050,0,696948,2340,2339,0,0,0,0,0,0,0,0,0,0
0.292720,0,525090,2446,2445,0,0,0,0,0,0,0,0,0,0
0.294323,0,1559471,217096,790535,2,2039,80774,53914,0,0,0,0,170,5
0.295646,0,452388,2631,2630,0,0,0,0,0,0,0,0,0,0
0.297082,0,480000,2339,2338,0,0,0,0,0,0,0,0,0,0
0.298693,0,493290,2343,2342,0,0,0,0,0,0,0,0,0,0
0.300305,0,573936,2333,2332,0,0,0,0,0,0,0,0,0,0
0.301849,0,945102,130520,512371,1,1185,38316,31726,0,0,0,0,141,1
0.303184,0,727339,91721,281659,1,877,42651,22326,0,0,0,0,29,4
0.304641,0,472323,2405,2404,0,0,0,0,0,0,0,0,0,0
0.306079,0,555071,2690,2689,0,0,0,0,0,0,0,0,0,0
0.307610,0,462610,2340,2339,0,0,0,0,0,0,0,0,0,0
0.309187,0,508912,2345,2344,0,0,0,0,0,0,0,0,0,0
0.310937,0,1513255,221288,793323,2,2061,81076,54484,0,0,0,0,170,5
0.312427,0,457877,2341,2340,0,0,0,0,0,0,0,0,0,0
0.313866,0,456546,2573,2572,0,0,0,0,0,0,0,0,0,0
0.315318,0,471437,2428,2427,0,0,0,0,0,0,0,0,0,0
0.316820,0,509291,2336,2335,0,0,0,0,0,0,0,0,0,0
0.318308,0,1063543,130467,622411,1,1361,37727,32181,0,0,0,0,141,1
0.320052,0,687235,92624,174360,1,905,42399,22138,0,0,0,0,29,4
0.321497,0,457329,2384,2383,0,0,0,0,0,0,0,0,0,0
0.322938,0,455880,2339,2338,0,0,0,0,0,0,0,0,0,0
0.324909,0,843735,2335,2334,0,0,0,0,0,0,0,0,0,0
0.326593,0,1209398,133730,686998,1,1224,37914,32029,0,0,0,0,145,3
0.327924,0,758384,89786,109664,1,882,42926,22604,0,0,0,0,25,2
0.329328,0,477813,2331,2330,0,0,0,0,0,0,0,0,0,0
0.330725,0,472696,2339,2338,0,0,0,0,0,0,0,0,0,0
0.332206,0,503999,2397,2396,0,0,0,0,0,0,0,0,0,0
0.333751,0,589947,2342,2341,0,0,0,0,0,0,0,0,0,0
0.335631,0,4687754,219801,792163,2,2068,80051,54521,0,0,0,0,170,5
0.340072,0,493810,2344,2343,0,0,0,0,0,0,0,0,0,0
0.341661,0,503140,2501,2500,0,0,0,0,0,0,0,0,0,0
0.343153,0,1465790,219214,796620,2,2372,80963,54251,0,0,0,0,170,5
0.344470,0,466615,2539,2538,0,0,0,0,0,0,0,0,0,0
0.345840,0,452684,2329,2328,0,0,0,0,0,0,0,0,0,0
0.347202,0,451008,2376,2375,0,0,0,0,0,0,0,0,0,0
0.348619,0,464553,2343,2342,0,0,0,0,0,0,0,0,0,0
0.350040,0,582222,129177,152993,1,1378,39359,32657,0,0,0,0,33,0
0.351265,0,1346047,97254,668511,1,870,43810,22976,0,0,0,0,137,5
0.352452,0,525354,2600,2599,0,0,0,0,0,0,0,0,0,0
0.353852,0,523013,2338,2337,0,0,0,0,0,0,0,0,0,0
0.355306,0,528625,2803,2802,0,0,0,0,0,0,0,0,0,0
0.356756,0,425672,11417,15537,0,1183,23951,0,0,0,0,0,0,0
0.357983,0,1181135,120072,675272,1,0,14049,31988,0,0,0,0,145,3
0.359412,0,436160,2343,2342,0,0,0,0,0,0,0,0,0,0
0.360838,0,681385,108950,129179,1,1228,39686,29045,0,0,0,0,25,2
0.362221,0,439989,2442,2441,0,0,0,0,0,0,0,0,0,0
0.363567,0,439957,2336,2335,0,0,0,0,0,0,0,0,0,0
0.364986,0,467156,2408,2407,0,0,0,0,0,0,0,0,0,0
0.366448,0,1152245,131743,688864,1,1181,37962,28437,0,0,0,0,145,3
0.368038,0,683677,2479,2478,0,0,0,0,0,0,0,0,0,0
0.369536,0,498505,2603,2602,0,0,0,0,0,0,0,0,0,0
0.371108,0,530041,2648,2647,0,0,0,0,0,0,0,0,0,0
0.372585,0,479929,2393,2392,0,0,0,0,0,0,0,0,0,0
0.374072,0,499944,2408,2407,0,0,0,0,0,0,0,0,0,0
0.375600,0,500509,2353,2352,0,0,0,0,0,0,0,0,0,0
0.377049,0,1104738,55176,618228,0,0,0,0,0,0,0,0,145,3
0.378322,0,484677,2751,2750,0,0,0,0,0,0,0,0,0,0
0.379864,0,575745,2427,2426,0,0,0,0,0,0,0,0,0,0
0.381513,0,466601,2467,2466,0,0,0,0,0,0,0,0,0,0
0.383056,0,907376,105134,108402,1,1538,39223,29456,0,0,0,0,11,2
0.385031,0,480482,2647,2646,0,0,0,0,0,0,0,0,0,0
0.386522,0,499740,2622,2621,0,0,0,0,0,0,0,0,0,0
0.387908,0,463026,2346,2345,0,0,0,0,0,0,0,0,0,0
0.389417,0,533528,2364,2363,0,0,0,0,0,0,0,0,0,0
0.390941,0,493366,2387,2386,0,0,0,0,0,0,0,0,0,0
0.392581,0,1083432,128555,612973,1,1479,38605,28894,0,0,0,0,141,1
0.394140,0,832975,88812,336371,1,854,42777,20921,0,0,0,0,26,9
0.395613,0,514068,2349,2348,0,0,0,0,0,0,0,0,0,0
0.397062,0,467196,2337,2336,0,0,0,0,0,0,0,0,0,0
0.398524,0,533539,2360,2359,0,0,0,0,0,0,0,0,0,0
0.400095,0,612639,2768,2767,0,0,0,0,0,0,0,0,0,0
0.401729,0,1527080,130585,688799,1,1276,38676,31767,0,0,0,0,145,3
0.403210,0,459685,2680,2679,0,0,0,0,0,0,0,0,0,0
0.404631,0,449421,2333,2332,0,0,0,0,0,0,0,0,0,0
0.406357,0,645198,2563,2562,0,0,0,0,0,0,0,0,0,0
0.408363,0,516847,2523,2522,0,0,0,0,0,0,0,0,0,0
0.409872,0,1107801,51560,611122,0,0,0,0,0,0,0,0,145,3
0.411186,0,496383,2610,2609,0,0,0,0,0,0,0,0,0,0
0.412587,0,482922,2380,2379,0,0,0,0,0,0,0,0,0,0
0.414016,0,504794,2326,2325,0,0,0,0,0,0,0,0,0,0
0.415506,0,503032,2351,2350,0,0,0,0,0,0,0,0,0,0
0.417018,0,480281,2339,2338,0,0,0,0,0,0,0,0,0,0
0.418433,0,1037871,49462,604839,0,0,0,0,0,0,0,0,145,3
0.419761,0,558358,5202,5907,0,0,0,0,0,0,0,0,0,0
0.421204,0,480501,2358,2357,0,0,0,0,0,0,0,0,0,0
0.422756,0,590144,2396,2395,0,0,0,0,0,0,0,0,0,0
0.424431,0,671779,114965,149250,1,1543,39862,30204,0,0,0,0,22,2
0.425999,0,1616379,191085,767206,2,1802,84186,44812,0,0,0,0,170,5
0.427846,0,679534,27287,46208,0,0,0,0,0,0,0,0,21,2
0.429163,0,451455,2464,2463,0,0,0,0,0,0,0,0,0,0
0.430644,0,468225,2408,2407,0,0,0,0,0,0,0,0,0,0
0.432088,0,432076,2332,2331,0,0,0,0,0,0,0,0,0,0
0.433500,0,1106599,129530,683602,1,1178,38239,31980,0,0,0,0,145,3
0.434777,0,792572,111706,133573,1,1276,38936,29078,0,0,0,0,21,2
0.436046,0,437019,2468,2467,0,0,0,0,0,0,0,0,0,0
0.437387,0,453834,2336,2335,0,0,0,0,0,0,0,0,0,0
0.438860,0,494543,2462,2461,0,0,0,0,0,0,0,0,0,0
0.440351,0,888495,2348,2347,0,0,0,0,0,0,0,0,0,0
0.442245,0,604874,124689,172725,1,1189,37838,28699,0,0,0,0,33,0
0.443581,0,1073095,95145,631400,1,854,43627,20987,0,0,0,0,133,5
0.445042,0,469143,2350,2349,0,0,0,0,0,0,0,0,0,0
0.446479,0,545888,2493,2492,0,0,0,0,0,0,0,0,0,0
0.448014,0,472915,2333,2332,0,0,0,0,0,0,0,0,0,0
0.449646,0,472945,2349,2348,0,0,0,0,0,0,0,0,0,0
0.451200,0,1392145,135730,694013,1,1183,38104,32155,0,0,0,0,145,3
0.452665,0,723188,107352,128803,1,1201,38354,29274,0,0,0,0,25,2
0.454104,0,451741,2346,2345,0,0,0,0,0,0,0,0,0,0
0.455558,0,714303,2339,2338,0,0,0,0,0,0,0,0,0,0
0.457226,0,472570,2340,2339,0,0,0,0,0,0,0,0,0,0
0.458904,0,1074913,125159,410162,1,1185,38186,29086,0,0,0,0,124,0
0.460213,0,1048770,149892,486465,1,1229,38142,29006,0,0,0,0,77,8
0.461622,0,469384,2499,2498,0,0,0,0,0,0,0,0,0,0
0.463059,0,453369,2356,2355,0,0,0,0,0,0,0,0,0,0
0.464499,0,460353,2393,2392,0,0,0,0,0,0,0,0,0,0
0.466246,0,472746,2399,2398,0,0,0,0,0,0,0,0,0,0
0.467947,0,1616728,125683,673623,1,1192,36802,28487,0,0,0,0,145,3
0.469289,0,756346,116053,155135,1,844,41714,20528,0,0,0,0,33,3
0.470871,0,502342,2635,2634,0,0,0,0,0,0,0,0,0,0
0.472481,0,478817,2432,2431,0,0,0,0,0,0,0,0,0,0
0.473963,0,493677,2289,2288,0,0,0,0,0,0,0,0,0,0
0.475665,0,897363,122664,398107,1,1146,36856,31313,0,0,0,0,94,0
0.476975,0,881688,124477,439337,1,817,41682,21476,0,0,0,0,84,6
0.478420,0,447663,2361,2360,0,0,0,0,0,0,0,0,0,0
0.480093,0,560679,2265,2264,0,0,0,0,0,0,0,0,0,0
0.481512,0,489629,2305,2304,0,0,0,0,0,0,0,0,0,0
0.483059,0,427098,2257,2256,0,0,0,0,0,0,0,0,0,0
0.484498,0,1432655,127164,673756,1,1170,37085,31199,0,0,0,0,145,3
0.485890,0,700020,118271,157514,1,842,42159,21933,0,0,0,0,33,3
0.487343,0,449521,2267,2266,0,0,0,0,0,0,0,0,0,0
0.489072,0,513343,2259,2258,0,0,0,0,0,0,0,0,0,0
0.490885,0,560883,2375,2374,0,0,0,0,0,0,0,0,0,0
0.492581,0,1546847,127290,673653,1,1178,37003,31155,0,0,0,0,145,3
0.493910,0,874168,118339,157927,1,856,42038,21617,0,0,0,0,33,3
0.495354,0,435171,2303,2302,0,0,0,0,0,0,0,0,0,0
0.496790,0,740858,2532,2531,0,0,0,0,0,0,0,0,0,0
0.498613,0,594946,2313,2312,0,0,0,0,0,0,0,0,0,0
0.500206,0,592147,123138,184501,1,1197,37392,31500,0,0,0,0,33,0
0.501739,0,1328602,146979,677114,1,1191,37128,28401,0,0,0,0,145,6
0.503123,0,454595,2387,2386,0,0,0,0,0,0,0,0,0,0
0.505282,0,734182,2361,2360,0,0,0,0,0,0,0,0,0,0
0.507044,0,547664,2649,2648,0,0,0,0,0,0,0,0,0,0
0.508777,0,914758,125567,497384,1,1276,37095,28015,0,0,0,0,141,1
0.510148,0,978817,119416,337607,1,857,42409,20325,0,0,0,0,37,5
0.511611,0,448432,2587,2586,0,0,0,0,0,0,0,0,0,0
0.513007,0,451085,2621,2620,0,0,0,0,0,0,0,0,0,0
0.514474,0,479852,2262,2261,0,0,0,0,0,0,0,0,0,0
0.516060,0,479942,2323,2322,0,0,0,0,0,0,0,0,0,0
0.517624,0,1469374,243755,834416,2,2150,79115,53066,0,0,0,0,178,6
0.518927,0,441661,2387,2386,0,0,0,0,0,0,0,0,0,0
0.520295,0,432798,2299,2298,0,0,0,0,0,0,0,0,0,0
0.521656,0,431830,2313,2312,0,0,0,0,0,0,0,0,0,0
0.523070,0,442414,2355,2354,0,0,0,0,0,0,0,0,0,0
0.524482,0,628985,122003,226779,1,1251,36982,31120,0,0,0,0,33,0
0.525753,0,916660,93911,553548,1,1186,36910,28598,0,0,0,0,132,4
0.526995,0,557668,51782,80500,0,0,0,0,0,0,0,0,13,2
0.528395,0,501216,2285,2284,0,0,0,0,0,0,0,0,0,0
0.529798,0,499825,2609,2608,0,0,0,0,0,0,0,0,0,0
0.531255,0,875807,120795,479392,1,1160,36466,28357,0,0,0,0,141,1
0.532480,0,671128,5127,199660,0,0,0,0,0,0,0,0,4,2
0.533881,0,943588,138470,179366,1,1208,36949,28051,0,0,0,0,33,3
0.535152,0,442871,2387,2386,0,0,0,0,0,0,0,0,0,0
0.536629,0,452354,2324,2323,0,0,0,0,0,0,0,0,0,0
0.538072,0,444330,2272,2271,0,0,0,0,0,0,0,0,0,0
0.539527,0,482762,2263,2262,0,0,0,0,0,0,0,0,0,0
0.541098,0,529388,2208,2207,0,0,0,0,0,0,0,0,0,0
0.542875,0,1629003,233038,807022,2,1916,75947,46764,0,0,0,0,178,6
0.544308,0,441267,2247,2246,0,0,0,0,0,0,0,0,0,0
0.545757,0,431293,2334,2333,0,0,0,0,0,0,0,0,0,0
0.547305,0,458840,2279,2278,0,0,0,0,0,0,0,0,0,0
0.549112,0,750765,2251,2250,0,0,0,0,0,0,0,0,0,0
0.550970,0,1280372,123862,665026,1,1088,34998,29805,0,0,0,0,145,3
0.552562,0,878042,134848,175666,1,1149,35348,27452,0,0,0,0,33,3
0.553963,0,434254,2358,2357,0,0,0,0,0,0,0,0,0,0
