elapsed_s,PC_S_DS_INVOCATIONS,PC_S_VS_INVOCATIONS,PC_S_GS_INVOCATIONS,PC_S_DS_PRIMITIVES,PC_S_TESS_BUSY_CYCLES,PC_S_TESS_WORKING_CYCLES,PC_S_TESS_STALL_CYCLES_PC,PC_S_TESS_STARVE_CYCLES_PC
0.192979,0,0,0,0,0,0,0,13656
0.194529,0,0,0,0,0,0,0,13557
0.196103,0,0,0,0,0,0,0,13692
0.197688,0,0,0,0,0,0,0,13632
0.199267,0,0,0,0,0,0,0,13761
0.200884,0,0,0,0,0,0,0,13764
0.202461,0,0,0,0,0,0,0,13524
0.204035,0,0,0,0,0,0,0,13911
0.205608,0,0,0,0,0,0,0,13704
0.207188,0,0,0,0,0,0,0,13524
0.208775,0,0,0,0,0,0,0,13929
0.210352,0,0,0,0,0,0,0,13695
0.211927,0,0,0,0,0,0,0,13662
0.213504,0,0,0,0,0,0,0,13590
0.214951,0,0,0,0,0,0,0,13635
0.216415,0,0,0,0,0,0,0,13596
0.217869,0,0,0,0,0,0,0,13785
0.219345,0,0,0,0,0,0,0,13713
0.220749,0,0,0,0,0,0,0,13641
0.222152,0,0,0,0,0,0,0,13428
0.223552,0,0,0,0,0,0,0,14241
0.224953,0,0,0,0,0,0,0,13488
0.226354,0,0,0,0,0,0,0,13443
0.227754,0,0,0,0,0,0,0,13605
0.229154,0,0,0,0,0,0,0,13632
0.230562,0,0,0,0,0,0,0,13854
0.232010,0,0,0,0,0,0,0,13569
0.233385,0,0,0,0,0,0,0,14022
0.234759,0,0,0,0,0,0,0,14526
0.236133,0,0,0,0,0,0,0,13863
0.237507,0,0,0,0,0,0,0,13884
0.238880,0,0,0,0,0,0,0,13881
0.240255,0,0,0,0,0,0,0,14046
0.241636,0,0,0,0,0,0,0,13698
0.243018,0,0,0,0,0,0,0,13929
0.244391,0,0,0,0,0,0,0,13668
0.245763,0,0,0,0,0,0,0,13767
0.247241,0,0,0,0,0,0,0,13710
0.248650,0,0,0,0,0,0,0,13512
0.250016,0,0,0,0,0,0,0,13494
0.251374,0,0,0,0,0,0,0,13752
0.252745,0,0,0,0,0,0,0,13686
0.254154,0,0,0,0,0,0,0,13578
0.255513,0,0,0,0,0,0,0,13626
0.256873,0,0,0,0,0,0,0,14424
0.258232,0,0,0,0,0,0,0,13611
0.259589,0,0,0,0,0,0,0,13731
0.260947,0,0,0,0,0,0,0,13524
0.262305,0,0,0,0,0,0,0,13941
0.263698,0,0,0,0,0,0,0,13893
0.265125,0,0,0,0,0,0,0,13533
0.266551,0,0,0,0,0,0,0,13608
0.267868,0,0,0,0,0,0,0,13674
0.269294,0,0,0,0,0,0,0,13677
0.270719,0,0,0,0,0,0,0,14124
0.272145,0,0,0,0,0,0,0,13650
0.273572,0,0,0,0,0,0,0,13917
0.275024,0,0,0,0,0,0,0,13461
0.276452,0,0,0,0,0,0,0,13506
0.277879,0,0,0,0,0,0,0,14070
0.279306,0,0,0,0,0,0,0,13665
0.280638,0,0,0,0,0,0,0,13806
0.282106,0,0,0,0,0,0,0,13788
0.283510,0,0,0,0,0,0,0,13779
0.284874,0,0,0,0,0,0,0,13593
0.286313,0,0,0,0,0,0,0,13413
0.287683,0,0,0,0,0,0,0,26511
0.288920,0,0,0,0,0,0,0,20232
0.290284,0,0,0,0,0,0,0,13929
0.291652,0,0,0,0,0,0,0,13701
0.293013,0,0,0,0,0,0,0,13578
0.294373,0,0,0,0,0,0,0,13890
0.295753,0,0,0,0,0,0,0,14190
0.297177,0,0,0,0,0,0,0,13581
0.298581,0,0,0,0,0,0,0,37338
0.299846,0,0,0,0,0,0,0,21786
0.301253,0,0,0,0,0,0,0,13806
0.302661,0,0,0,0,0,0,0,13848
0.304067,0,0,0,0,0,0,0,13872
0.305475,0,0,0,0,0,0,0,14736
0.306881,0,0,0,0,0,0,0,14073
0.308299,0,0,0,0,0,0,0,13377
0.309710,0,0,0,0,0,0,0,14565
0.311219,0,0,0,0,0,0,0,14700
0.312668,0,0,0,0,0,0,0,14142
0.314221,0,0,0,0,0,0,0,14766
0.316178,0,0,0,0,0,0,0,13758
0.317579,0,0,0,0,0,0,0,15225
0.319113,0,0,0,0,0,0,0,15204
0.320518,0,0,0,0,0,0,0,14412
0.321941,0,0,0,0,0,0,0,14004
0.323344,0,0,0,0,0,0,0,14160
0.324748,0,0,0,0,0,0,0,19875
0.326865,0,0,0,0,0,0,0,14034
0.330474,0,0,0,0,0,0,0,14217
0.331879,0,0,0,0,0,0,0,14583
0.333277,0,0,0,0,0,0,0,14394
0.334679,0,0,0,0,0,0,0,14268
0.336081,0,0,0,0,0,0,0,13488
0.337482,0,0,0,0,0,0,0,14631
0.338886,0,0,0,0,0,0,0,14529
0.340295,0,0,0,0,0,0,0,13575
0.341846,0,0,0,0,0,0,0,13824
0.343255,0,0,0,0,0,0,0,15309
0.344793,0,0,0,0,0,0,0,13413
0.346371,0,0,0,0,0,0,0,13488
0.347946,0,0,0,0,0,0,0,14439
0.349518,0,0,0,0,0,0,0,15309
0.351156,0,0,0,0,0,0,0,14736
0.352744,0,0,0,0,0,0,0,14283
0.354322,0,0,0,0,0,0,0,13236
0.355898,0,0,0,0,0,0,0,13941
0.357471,0,0,0,0,0,0,0,14442
0.359048,0,0,0,0,0,0,0,15348
0.360621,0,0,0,0,0,0,0,14019
0.362198,0,0,0,0,0,0,0,14577
0.363786,0,0,0,0,0,0,0,14109
0.365359,0,0,0,0,0,0,0,13215
0.366935,0,0,0,0,0,0,0,13641
0.368508,0,0,0,0,0,0,0,14250
0.370084,0,0,0,0,0,0,0,13152
0.371659,0,0,0,0,0,0,0,14436
0.373233,0,0,0,0,0,0,0,14481
0.374820,0,0,0,0,0,0,0,13620
0.376396,0,0,0,0,0,0,0,14451
0.377973,0,0,0,0,0,0,0,13242
0.379550,0,0,0,0,0,0,0,14430
0.381123,0,0,0,0,0,0,0,15480
0.382701,0,0,0,0,0,0,0,14721
0.384266,0,0,0,0,0,0,0,15234
0.385841,0,0,0,0,0,0,0,15357
0.387332,0,0,0,0,0,0,0,14373
0.388872,0,0,0,0,0,0,0,13209
0.390446,0,0,0,0,0,0,0,13650
0.392061,0,0,0,0,0,0,0,13788
0.393477,0,0,0,0,0,0,0,14700
0.395026,0,0,0,0,0,0,0,13257
0.396614,0,0,0,0,0,0,0,13971
0.398192,0,0,0,0,0,0,0,14544
0.399767,0,0,0,0,0,0,0,14004
0.401340,0,0,0,0,0,0,0,14703
0.402915,0,0,0,0,0,0,0,14427
0.404490,0,0,0,0,0,0,0,14298
0.406067,0,0,0,0,0,0,0,15072
0.407699,0,0,0,0,0,0,0,14178
0.409273,0,0,0,0,0,0,0,13416
0.410849,0,0,0,0,0,0,0,13899
0.412423,0,0,0,0,0,0,0,14904
0.414001,0,0,0,0,0,0,0,14034
0.415480,0,0,0,0,0,0,0,14682
0.416926,0,0,0,0,0,0,0,13314
0.418357,0,0,0,0,0,0,0,13929
0.419716,0,0,0,0,0,0,0,14028
0.421068,0,0,0,0,0,0,0,13404
0.422467,0,0,0,0,0,0,0,13788
0.423863,0,0,0,0,0,0,0,14373
0.425215,0,0,0,0,0,0,0,13569
0.426648,0,0,0,0,0,0,0,13647
0.428001,0,0,0,0,0,0,0,15198
0.429413,0,0,0,0,0,0,0,14418
0.430811,0,0,0,0,0,0,0,13449
0.432163,0,0,0,0,0,0,0,13503
0.433514,0,0,0,0,0,0,0,13746
0.434912,0,0,0,0,0,0,0,14025
0.436272,0,0,0,0,0,0,0,13575
0.437623,0,0,0,0,0,0,0,13608
0.439026,0,0,0,0,0,0,0,13509
0.440389,0,0,0,0,0,0,0,13899
0.441718,0,0,0,0,0,0,0,13572
0.443104,0,0,0,0,0,0,0,13716
0.444434,0,0,0,0,0,0,0,13497
0.445762,0,0,0,0,0,0,0,13755
0.447094,0,0,0,0,0,0,0,13830
0.448423,0,0,0,0,0,0,0,13527
0.449751,0,0,0,0,0,0,0,13623
0.451138,0,0,0,0,0,0,0,13695
0.452467,0,0,0,0,0,0,0,14076
0.453795,0,0,0,0,0,0,0,13491
0.455125,0,0,0,0,0,0,0,13629
0.456442,0,0,0,0,0,0,0,13632
0.457819,0,0,0,0,0,0,0,13707
0.459119,0,0,0,0,0,0,0,13698
0.460386,0,0,0,0,0,0,0,13713
0.461656,0,0,0,0,0,0,0,14283
0.462954,0,0,0,0,0,0,0,13626
0.464330,0,0,0,0,0,0,0,13734
0.465707,0,0,0,0,0,0,0,13956
0.467085,0,0,0,0,0,0,0,13764
0.468511,0,0,0,0,0,0,0,13710
0.469961,0,0,0,0,0,0,0,15003
0.471402,0,0,0,0,0,0,0,13611
0.472679,0,0,0,0,0,0,0,13482
0.474127,0,0,0,0,0,0,0,13455
0.475485,0,0,0,0,0,0,0,13656
0.476838,0,0,0,0,0,0,0,13428
0.478195,0,0,0,0,0,0,0,13611
0.479556,0,0,0,0,0,0,0,13686
0.480916,0,0,0,0,0,0,0,13515
0.482365,0,0,0,0,0,0,0,21009
0.483780,0,0,0,0,0,0,0,14325
0.485146,0,0,0,0,0,0,0,14706
0.486508,0,0,0,0,0,0,0,14865
0.487895,0,0,0,0,0,0,0,13917
0.489333,0,0,0,0,0,0,0,13815
0.490744,0,0,0,0,0,0,0,14433
0.492156,0,0,0,0,0,0,0,22632
0.493581,0,0,0,0,0,0,0,13749
0.495551,0,0,0,0,0,0,0,19632
0.496961,0,0,0,0,0,0,0,14061
0.498371,0,0,0,0,0,0,0,13317
0.499778,0,0,0,0,0,0,0,15309
0.501184,0,0,0,0,0,0,0,14079
0.502591,0,0,0,0,0,0,0,14025
0.503999,0,0,0,0,0,0,0,13503
0.505418,0,0,0,0,0,0,0,15360
0.506821,0,0,0,0,0,0,0,14289
0.508222,0,0,0,0,0,0,0,14997
0.509623,0,0,0,0,0,0,0,14289
0.511100,0,0,0,0,0,0,0,13761
0.512498,0,0,0,0,0,0,0,13374
0.513956,0,0,0,0,0,0,0,14925
0.515441,0,0,0,0,0,0,0,14799
0.516843,0,0,0,0,0,0,0,13812
0.518243,0,0,0,0,0,0,0,15366
0.519647,0,0,0,0,0,0,0,13959
0.521045,0,0,0,0,0,0,0,13209
0.522487,0,0,0,0,0,0,0,13980
0.523888,0,0,0,0,0,0,0,14061
0.525289,0,0,0,0,0,0,0,13902
0.526699,0,0,0,0,0,0,0,13491
0.528101,0,0,0,0,0,0,0,14526
0.529503,0,0,0,0,0,0,0,14559
0.530907,0,0,0,0,0,0,0,13527
0.532425,0,0,0,0,0,0,0,13338
0.534000,0,0,0,0,0,0,0,14781
0.535618,0,0,0,0,0,0,0,14823
0.537202,0,0,0,0,0,0,0,15327
0.538776,0,0,0,0,0,0,0,13320
0.540348,0,0,0,0,0,0,0,13227
0.541923,0,0,0,0,0,0,0,13566
0.543495,0,0,0,0,0,0,0,13149
0.545066,0,0,0,0,0,0,0,14619
0.546640,0,0,0,0,0,0,0,14883
0.548099,0,0,0,0,0,0,0,18672
0.549643,0,0,0,0,0,0,0,14262
0.551221,0,0,0,0,0,0,0,14124
0.552837,0,0,0,0,0,0,0,14304
0.554411,0,0,0,0,0,0,0,15339
0.555983,0,0,0,0,0,0,0,14232
0.557555,0,0,0,0,0,0,0,15552
0.559220,0,0,0,0,0,0,0,13260
0.560789,0,0,0,0,0,0,0,15264
0.562364,0,0,0,0,0,0,0,14550
0.563937,0,0,0,0,0,0,0,14136
0.565508,0,0,0,0,0,0,0,14493
0.566952,0,0,0,0,0,0,0,14043
0.568408,0,0,0,0,0,0,0,14643
0.569830,0,0,0,0,0,0,0,14346
0.571242,0,0,0,0,0,0,0,14793
0.572648,0,0,0,0,0,0,0,13143
0.574057,0,0,0,0,0,0,0,14463
0.575463,0,0,0,0,0,0,0,13266
0.576999,0,0,0,0,0,0,0,13419
0.578573,0,0,0,0,0,0,0,13293
0.580159,0,0,0,0,0,0,0,13776
0.581730,0,0,0,0,0,0,0,13560
0.583307,0,0,0,0,0,0,0,13557
0.584925,0,0,0,0,0,0,0,14466
0.586499,0,0,0,0,0,0,0,14244
0.588072,0,0,0,0,0,0,0,14736
0.589643,0,0,0,0,0,0,0,14838
0.591232,0,0,0,0,0,0,0,13368
0.592810,0,0,0,0,0,0,0,14376
0.594408,0,0,0,0,0,0,0,14640
0.595827,0,0,0,0,0,0,0,14505
0.597358,0,0,0,0,0,0,0,13638
0.598796,0,0,0,0,0,0,0,13668
0.600331,0,0,0,0,0,0,0,13251
0.601972,0,0,0,0,0,0,0,14334
0.603534,0,0,0,0,0,0,0,13716
0.605000,0,0,0,0,0,0,0,13143
0.606415,0,0,0,0,0,0,0,13563
0.607822,0,0,0,0,0,0,0,14184
0.609223,0,0,0,0,0,0,0,13989
0.610622,0,0,0,0,0,0,0,14013
0.612033,0,0,0,0,0,0,0,14460
0.613432,0,0,0,0,0,0,0,14235
0.614833,0,0,0,0,0,0,0,13662
0.616277,0,0,0,0,0,0,0,13734
0.617678,0,0,0,0,0,0,0,14436
0.619121,0,0,0,0,0,0,0,13299
0.620520,0,0,0,0,0,0,0,13473
0.621935,0,0,0,0,0,0,0,15000
0.623369,0,0,0,0,0,0,0,13830
0.624828,0,0,0,0,0,0,0,14439
0.626364,0,0,0,0,0,0,0,13443
0.627769,0,0,0,0,0,0,0,15471
0.629168,0,0,0,0,0,0,0,14649
0.630603,0,0,0,0,0,0,0,13197
0.632052,0,0,0,0,0,0,0,13977
0.633435,0,0,0,0,0,0,0,13245
0.634809,0,0,0,0,0,0,0,13944
0.636182,0,0,0,0,0,0,0,15465
0.637553,0,0,0,0,0,0,0,13275
0.638926,0,0,0,0,0,0,0,13833
0.640300,0,0,0,0,0,0,0,13707
0.641673,0,0,0,0,0,0,0,13869
0.643065,0,0,0,0,0,0,0,13131
0.644444,0,0,0,0,0,0,0,14403
0.645818,0,0,0,0,0,0,0,14079
0.647210,0,0,0,0,0,0,0,13290
0.648611,0,0,0,0,0,0,0,13806
0.649970,0,0,0,0,0,0,0,13467
0.651508,0,0,0,0,0,0,0,14148
0.653024,0,0,0,0,0,0,0,14937
0.654587,0,0,0,0,0,0,0,14391
0.655947,0,0,0,0,0,0,0,13704
0.657304,0,0,0,0,0,0,0,13494
0.658755,0,0,0,0,0,0,0,13797
0.660116,0,0,0,0,0,0,0,14016
0.661474,0,0,0,0,0,0,0,14388
0.662832,0,0,0,0,0,0,0,13326
0.664223,0,0,0,0,0,0,0,14481
0.665656,0,0,0,0,0,0,0,15303
0.667004,0,0,0,0,0,0,0,13563
0.668429,0,0,0,0,0,0,0,14589
0.669852,0,0,0,0,0,0,0,13254
0.671278,0,0,0,0,0,0,0,14538
0.672706,0,0,0,0,0,0,0,13158
0.674140,0,0,0,0,0,0,0,13431
0.675525,0,0,0,0,0,0,0,13998
0.676907,0,0,0,0,0,0,0,14565
0.678334,0,0,0,0,0,0,0,13752
0.679761,0,0,0,0,0,0,0,13392
0.681136,0,0,0,0,0,0,0,14694
0.682560,0,0,0,0,0,0,0,14580
0.683941,0,0,0,0,0,0,0,13143
0.685375,0,0,0,0,0,0,0,24735
0.686761,0,0,0,0,0,0,0,14595
0.688142,0,0,0,0,0,0,0,13389
0.689518,0,0,0,0,0,0,0,14769
0.690917,0,0,0,0,0,0,0,13257
0.692344,0,0,0,0,0,0,0,13365
0.693778,0,0,0,0,0,0,0,13191
0.695150,0,0,0,0,0,0,0,14013
0.696591,0,0,0,0,0,0,0,13773
0.698106,0,0,0,0,0,0,0,14529
0.699541,0,0,0,0,0,0,0,23673
0.700793,0,0,0,0,0,0,0,20604
0.702168,0,0,0,0,0,0,0,14013
0.703537,0,0,0,0,0,0,0,14214
0.704904,0,0,0,0,0,0,0,14001
0.706270,0,0,0,0,0,0,0,13914
0.707639,0,0,0,0,0,0,0,13761
0.709005,0,0,0,0,0,0,0,13605
0.710384,0,0,0,0,0,0,0,15147
0.711759,0,0,0,0,0,0,0,13446
0.713170,0,0,0,0,0,0,0,13635
0.714579,0,0,0,0,0,0,0,13551
0.715981,0,0,0,0,0,0,0,14232
0.717383,0,0,0,0,0,0,0,13695
0.718784,0,0,0,0,0,0,0,13638
0.720183,0,0,0,0,0,0,0,13545
0.721594,0,0,0,0,0,0,0,18453
0.723122,0,0,0,0,0,0,0,14604
0.724521,0,0,0,0,0,0,0,13398
0.726213,0,0,0,0,0,0,0,13752
0.727668,0,0,0,0,0,0,0,13578
0.729078,0,0,0,0,0,0,0,13626
0.730490,0,0,0,0,0,0,0,14556
0.731902,0,0,0,0,0,0,0,13626
0.733303,0,0,0,0,0,0,0,13773
0.734705,0,0,0,0,0,0,0,13923
0.736234,0,0,0,0,0,0,0,13761
0.737797,0,0,0,0,0,0,0,13689
0.739256,0,0,0,0,0,0,0,14370
0.740676,0,0,0,0,0,0,0,13923
0.742103,0,0,0,0,0,0,0,14556
0.743558,0,0,0,0,0,0,0,13950
0.744967,0,0,0,0,0,0,0,13548
0.746378,0,0,0,0,0,0,0,13479
0.747916,0,0,0,0,0,0,0,14601
0.749489,0,0,0,0,0,0,0,13893
0.751063,0,0,0,0,0,0,0,14271
0.752652,0,0,0,0,0,0,0,13506
0.754229,0,0,0,0,0,0,0,13866
0.755804,0,0,0,0,0,0,0,13704
0.757377,0,0,0,0,0,0,0,13647
0.758952,0,0,0,0,0,0,0,13947
0.760527,0,0,0,0,0,0,0,14865
0.762103,0,0,0,0,0,0,0,14214
0.763567,0,0,0,0,0,0,0,17418
0.765111,0,0,0,0,0,0,0,13743
0.766688,0,0,0,0,0,0,0,14409
0.768252,0,0,0,0,0,0,0,13458
0.769814,0,0,0,0,0,0,0,13644
0.771646,0,0,0,0,0,0,0,14049
0.773062,0,0,0,0,0,0,0,13920
0.774483,0,0,0,0,0,0,0,13632
0.775939,0,0,0,0,0,0,0,13734
0.777346,0,0,0,0,0,0,0,13569
0.778757,0,0,0,0,0,0,0,13974
0.780164,0,0,0,0,0,0,0,13650
0.781700,0,0,0,0,0,0,0,14034
0.783275,0,0,0,0,0,0,0,14307
0.784862,0,0,0,0,0,0,0,15024
0.786432,0,0,0,0,0,0,0,13602
0.788005,0,0,0,0,0,0,0,13515
0.789576,0,0,0,0,0,0,0,13668
0.791112,0,0,0,0,0,0,0,13503
0.792523,0,0,0,0,0,0,0,13809
0.793939,0,0,0,0,0,0,0,13590
0.795496,0,0,0,0,0,0,0,13911
0.797067,0,0,0,0,0,0,0,14292
0.798643,0,0,0,0,0,0,0,13749
0.800207,0,0,0,0,0,0,0,13518
0.801771,0,0,0,0,0,0,0,13815
0.803371,0,0,0,0,0,0,0,14178
0.804985,0,0,0,0,0,0,0,13965
0.806571,0,0,0,0,0,0,0,13668
0.808187,0,0,0,0,0,0,0,13767
0.809759,0,0,0,0,0,0,0,13944
0.811335,0,0,0,0,0,0,0,13479
0.812796,0,0,0,0,0,0,0,13647
0.814212,0,0,0,0,0,0,0,13578
0.815621,0,0,0,0,0,0,0,14814
0.817032,0,0,0,0,0,0,0,13770
0.818433,0,0,0,0,0,0,0,13656
0.819833,0,0,0,0,0,0,0,13698
0.821232,0,0,0,0,0,0,0,14319
0.822631,0,0,0,0,0,0,0,13656
0.824074,0,0,0,0,0,0,0,14076
0.825475,0,0,0,0,0,0,0,13653
0.826874,0,0,0,0,0,0,0,13989
0.828286,0,0,0,0,0,0,0,13476
0.829687,0,0,0,0,0,0,0,13929
0.831135,0,0,0,0,0,0,0,13461
0.832535,0,0,0,0,0,0,0,13611
0.833932,0,0,0,0,0,0,0,13464
0.835332,0,0,0,0,0,0,0,13845
0.836767,0,0,0,0,0,0,0,13692
0.838168,0,0,0,0,0,0,0,14340
0.839627,0,0,0,0,0,0,0,13710
0.841002,0,0,0,0,0,0,0,13524
0.842376,0,0,0,0,0,0,0,13728
0.843749,0,0,0,0,0,0,0,13656
0.845122,0,0,0,0,0,0,0,14364
0.846495,0,0,0,0,0,0,0,13983
0.847868,0,0,0,0,0,0,0,14040
0.849242,0,0,0,0,0,0,0,14196
0.850621,0,0,0,0,0,0,0,13782
0.851996,0,0,0,0,0,0,0,13677
0.853370,0,0,0,0,0,0,0,13917
0.854746,0,0,0,0,0,0,0,14124
0.856158,0,0,0,0,0,0,0,13497
0.857588,0,0,0,0,0,0,0,14433
0.858906,0,0,0,0,0,0,0,14313
0.860332,0,0,0,0,0,0,0,13560
0.861761,0,0,0,0,0,0,0,13995
0.863107,0,0,0,0,0,0,0,13758
0.864534,0,0,0,0,0,0,0,13521
0.865970,0,0,0,0,0,0,0,13812
0.867396,0,0,0,0,0,0,0,13887
0.868823,0,0,0,0,0,0,0,13626
0.870250,0,0,0,0,0,0,0,13662
0.871692,0,0,0,0,0,0,0,13860
0.873126,0,0,0,0,0,0,0,13953
0.874553,0,0,0,0,0,0,0,13755
0.875978,0,0,0,0,0,0,0,13737
0.877404,0,0,0,0,0,0,0,14616
0.878830,0,0,0,0,0,0,0,13539
0.880254,0,0,0,0,0,0,0,13614
0.881679,0,0,0,0,0,0,0,13557
0.883104,0,0,0,0,0,0,0,23727
0.884530,0,0,0,0,0,0,0,13926
0.885956,0,0,0,0,0,0,0,13830
0.887382,0,0,0,0,0,0,0,13794
0.888810,0,0,0,0,0,0,0,14460
0.890258,0,0,0,0,0,0,0,14412
0.891667,0,0,0,0,0,0,0,13632
0.893200,0,0,0,0,0,0,0,14292
0.894654,0,0,0,0,0,0,0,13731
0.896028,0,0,0,0,0,0,0,32160
0.897250,0,0,0,0,0,0,0,20745
0.898623,0,0,0,0,0,0,0,14139
0.899992,0,0,0,0,0,0,0,14067
0.901360,0,0,0,0,0,0,0,13452
0.902730,0,0,0,0,0,0,0,14613
0.904116,0,0,0,0,0,0,0,14070
0.905539,0,0,0,0,0,0,0,13554
0.906945,0,0,0,0,0,0,0,14241
0.909097,0,0,0,0,0,0,0,14529
0.911473,0,0,0,0,0,0,0,14586
