elapsed_s,HLSQ_BV_SP_CCTX_ACTIVE_CNT,HLSQ_VS_SP_SCTX_ACTIVE_CNT,HLSQ_FS_SP_SCTX_ACTIVE_CNT,HLSQ_BV_SP_SCTX_ACTIVE_CNT,HLSQ_VS_SP_CTX_ALIVE_CYCLE,HLSQ_FS_SP_CTX_ALIVE_CYCLE
1.070397,0,0,0,0,0,0
1.071975,0,0,0,0,0,0
1.073541,0,0,0,0,0,0
1.075106,0,0,0,0,0,0
1.076672,0,0,0,0,0,0
1.078281,0,0,0,0,0,0
1.079845,0,0,0,0,0,0
1.081410,0,0,0,0,0,0
1.082989,0,0,0,0,0,0
1.084555,0,0,0,0,0,0
1.086165,0,0,0,0,0,0
1.087729,0,0,0,0,0,0
1.089294,0,0,0,0,0,0
1.090859,0,0,0,0,0,0
1.092426,0,0,0,0,0,0
1.093922,0,0,0,0,0,0
1.095457,0,0,0,0,0,0
1.097023,0,0,0,0,0,0
1.098589,0,0,0,0,0,0
1.100153,0,0,0,0,0,0
1.101724,0,0,0,0,0,0
1.103288,0,0,0,0,0,0
1.104868,0,0,0,0,0,0
1.106434,0,0,0,0,0,0
1.107998,0,0,0,0,0,0
1.109607,0,0,0,0,0,0
1.111172,0,0,0,0,0,0
1.112737,0,0,0,0,0,0
1.114302,0,0,0,0,0,0
1.115879,0,0,0,0,0,0
1.117488,0,0,0,0,0,0
1.119054,0,0,0,0,0,0
1.120621,0,0,0,0,0,0
1.122178,0,0,0,0,0,0
1.123730,0,0,0,0,0,0
1.125164,0,0,0,0,0,0
1.126813,0,0,0,0,0,0
1.128219,0,0,0,0,0,0
1.129622,0,0,0,0,0,0
1.131020,0,0,0,0,0,0
1.132447,0,0,0,0,0,0
1.133868,0,0,0,0,0,0
1.136233,0,0,0,0,0,0
1.137616,0,0,0,0,0,0
1.139009,0,0,0,0,0,0
1.140520,0,0,0,0,0,0
1.141952,0,0,0,0,0,0
1.143347,0,0,0,0,0,0
1.144822,0,0,0,0,0,0
1.146218,0,0,0,0,0,0
1.147720,0,0,0,0,0,0
1.149207,0,0,0,0,0,0
1.150610,0,0,0,0,0,0
1.152007,0,0,0,0,0,0
1.153404,0,0,0,0,0,0
1.154802,0,0,0,0,0,0
1.156205,0,0,0,0,0,0
1.157615,0,0,0,0,0,0
