elapsed_s,HLSQ_STALL_CYCLES_VPC_BE,HLSQ_RESERVED_19,HLSQ_RESERVED_20,HLSQ_VSBR_STALL_CYCLES,HLSQ_FS_STALL_CYCLES,HLSQ_LPAC_STALL_CYCLES
1.106602,0,0,0,0,0,0
1.108139,0,0,0,0,0,0
1.109706,0,0,0,0,0,0
1.111271,0,0,0,0,0,0
1.112837,0,0,0,0,0,0
1.114404,0,0,0,0,0,0
1.115973,0,0,0,0,0,0
1.117553,0,0,0,0,0,0
1.119118,0,0,0,0,0,0
1.120728,0,0,0,0,0,0
1.122294,0,0,0,0,0,0
1.123862,0,0,0,0,0,0
1.125419,0,0,0,0,0,0
1.126975,0,0,0,0,0,0
1.128420,0,0,0,0,0,0
1.129955,0,0,0,0,0,0
1.131519,0,0,0,0,0,0
1.133088,0,0,0,0,0,0
1.134652,0,0,0,0,0,0
1.136263,0,0,0,0,0,0
1.137828,0,0,0,0,0,0
1.139404,0,0,0,0,0,0
1.141021,0,0,0,0,0,0
1.142586,0,0,0,0,0,0
1.144151,0,0,0,0,0,0
1.145716,0,0,0,0,0,0
1.147277,0,0,0,0,0,0
1.148843,0,0,0,0,0,0
1.150295,0,0,0,0,0,0
1.151834,0,0,0,0,0,0
1.153445,0,0,0,0,0,0
1.155008,0,0,0,0,0,0
1.156573,0,0,0,0,0,0
1.158137,0,0,0,0,0,0
1.159786,0,0,0,0,0,0
1.161300,0,0,0,0,0,0
1.162707,0,0,0,0,0,0
1.164240,0,0,0,0,0,0
1.165805,0,0,0,0,0,0
1.167368,0,0,0,0,0,0
1.168986,0,0,0,0,0,0
1.170550,0,0,0,0,0,0
1.172129,0,0,0,0,0,0
1.173696,0,0,0,0,0,0
1.175259,0,0,0,0,0,0
1.176824,0,0,0,0,0,0
1.178388,0,0,0,0,0,0
1.179956,0,0,0,0,0,0
1.181521,0,0,0,0,0,0
1.183097,0,0,0,0,0,0
1.184707,0,0,0,0,0,0
1.186272,0,0,0,0,0,0
1.187839,0,0,0,0,0,0
1.189405,0,0,0,0,0,0
1.190966,0,0,0,0,0,0
1.192534,0,0,0,0,0,0
1.194150,0,0,0,0,0,0
1.195781,0,0,0,0,0,0
1.197411,0,0,0,0,0,0
1.198975,0,0,0,0,0,0
1.200587,0,0,0,0,0,0
1.202148,0,0,0,0,0,0
1.203589,0,0,0,0,0,0
1.205148,0,0,0,0,0,0
1.206712,0,0,0,0,0,0
1.208281,0,0,0,0,0,0
