elapsed_s,HLSQ_NEVER_COUNT,HLSQ_BUSY_CYCLES,HLSQ_STALL_CYCLES_SP_STATE,HLSQ_STALL_CYCLES_SP_FS_STAGE,HLSQ_UCHE_LATENCY_CYCLES,HLSQ_UCHE_LATENCY_COUNT
0.377021,0,104,0,0,0,0
0.378585,0,104,0,0,0,0
0.380147,0,104,0,0,0,0
0.381708,0,104,0,0,0,0
0.383288,0,104,0,0,0,0
0.384849,0,104,0,0,0,0
0.386458,0,104,0,0,0,0
0.388021,0,104,0,0,0,0
0.389583,0,104,0,0,0,0
0.391145,0,104,0,0,0,0
0.392697,0,104,0,0,0,0
0.394140,0,104,0,0,0,0
0.395670,0,104,0,0,0,0
0.397229,0,104,0,0,0,0
0.398669,0,104,0,0,0,0
0.400205,0,104,0,0,0,0
0.401764,0,104,0,0,0,0
0.403331,0,104,0,0,0,0
0.404904,0,104,0,0,0,0
0.406466,0,104,0,0,0,0
0.408027,0,104,0,0,0,0
0.409586,0,104,0,0,0,0
0.411150,0,104,0,0,0,0
0.412709,0,104,0,0,0,0
0.414272,0,104,0,0,0,0
0.415845,0,104,0,0,0,0
0.417405,0,104,0,0,0,0
0.419009,0,104,0,0,0,0
0.420571,0,104,0,0,0,0
0.422133,0,104,0,0,0,0
0.423695,0,104,0,0,0,0
0.425254,0,104,0,0,0,0
0.426703,0,104,0,0,0,0
0.428233,0,104,0,0,0,0
0.429792,0,104,0,0,0,0
0.431357,0,104,0,0,0,0
0.432917,0,104,0,0,0,0
0.434523,0,104,0,0,0,0
0.436084,0,104,0,0,0,0
0.437656,0,104,0,0,0,0
0.439222,0,104,0,0,0,0
0.440781,0,104,0,0,0,0
0.442343,0,104,0,0,0,0
0.443905,0,104,0,0,0,0
0.445464,0,104,0,0,0,0
0.447026,0,104,0,0,0,0
0.448600,0,104,0,0,0,0
0.451578,0,104,0,0,0,0
0.455070,0,104,0,0,0,0
0.456476,0,104,0,0,0,0
0.457954,0,104,0,0,0,0
0.459368,0,104,0,0,0,0
0.460760,0,104,0,0,0,0
0.462153,0,104,0,0,0,0
0.463545,0,104,0,0,0,0
0.465062,0,104,0,0,0,0
0.466494,0,104,0,0,0,0
0.467898,0,104,0,0,0,0
0.469296,0,104,0,0,0,0
0.470716,0,104,0,0,0,0
0.472113,0,104,0,0,0,0
0.473508,0,104,0,0,0,0
0.474906,0,104,0,0,0,0
0.476301,0,104,0,0,0,0
0.477696,0,104,0,0,0,0
0.479094,0,104,0,0,0,0
0.480490,0,104,0,0,0,0
0.481898,0,104,0,0,0,0
0.483330,0,104,0,0,0,0
0.484725,0,104,0,0,0,0
0.486123,0,104,0,0,0,0
0.487519,0,104,0,0,0,0
0.488915,0,104,0,0,0,0
0.490312,0,104,0,0,0,0
0.491837,0,104,0,0,0,0
0.493418,0,104,0,0,0,0
0.494980,0,104,0,0,0,0
0.496541,0,104,0,0,0,0
0.498103,0,104,0,0,0,0
0.499711,0,104,0,0,0,0
0.501271,0,104,0,0,0,0
0.502832,0,104,0,0,0,0
0.504408,0,104,0,0,0,0
0.505971,0,104,0,0,0,0
0.507532,0,104,0,0,0,0
0.509092,0,104,0,0,0,0
0.510654,0,104,0,0,0,0
0.512217,0,104,0,0,0,0
0.513777,0,104,0,0,0,0
0.515357,0,104,0,0,0,0
0.516916,0,104,0,0,0,0
0.518478,0,104,0,0,0,0
0.519917,0,104,0,0,0,0
0.521447,0,104,0,0,0,0
0.523008,0,104,0,0,0,0
0.524569,0,104,0,0,0,0
0.526144,0,104,0,0,0,0
0.527704,0,104,0,0,0,0
0.529263,0,104,0,0,0,0
0.530867,0,104,0,0,0,0
