elapsed_s,HLSQ_BV_WAIT_FS_S2W,HLSQ_RESERVED_37,HLSQ_FS_WAIT_SAME_VS_S2W,HLSQ_FS_STARVING_SP,HLSQ_VS_DATA_WAIT_PROGRAMMING,HLSQ_BV_DATA_WAIT_PROGRAMMING
0.766084,0,0,0,0,0,0
0.767648,0,0,0,0,0,0
0.769226,0,0,0,0,0,0
0.770786,0,0,0,0,0,0
0.772393,0,0,0,0,0,0
0.773956,0,0,0,0,0,0
0.775520,0,0,0,0,0,0
0.777073,0,0,0,0,0,0
0.778625,0,0,0,0,0,0
0.780112,0,0,0,0,0,0
0.781645,0,0,0,0,0,0
0.783206,0,0,0,0,0,0
0.784771,0,0,0,0,0,0
0.786332,0,0,0,0,0,0
0.787939,0,0,0,0,0,0
0.789503,0,0,0,0,0,0
0.791078,0,0,0,0,0,0
0.792728,0,0,0,0,0,0
0.794290,0,0,0,0,0,0
0.795898,0,0,0,0,0,0
0.797460,0,0,0,0,0,0
0.799021,0,0,0,0,0,0
0.800454,0,0,0,0,0,0
0.801989,0,0,0,0,0,0
0.803584,0,0,0,0,0,0
0.805318,0,0,0,0,0,0
0.806818,0,0,0,0,0,0
0.808219,0,0,0,0,0,0
0.809632,0,0,0,0,0,0
0.811029,0,0,0,0,0,0
0.812471,0,0,0,0,0,0
0.813986,0,0,0,0,0,0
0.815549,0,0,0,0,0,0
0.817110,0,0,0,0,0,0
0.818670,0,0,0,0,0,0
0.820127,0,0,0,0,0,0
0.821684,0,0,0,0,0,0
0.823258,0,0,0,0,0,0
0.824825,0,0,0,0,0,0
0.826386,0,0,0,0,0,0
0.827992,0,0,0,0,0,0
0.829554,0,0,0,0,0,0
0.830992,0,0,0,0,0,0
0.832398,0,0,0,0,0,0
0.833942,0,0,0,0,0,0
0.835505,0,0,0,0,0,0
0.837110,0,0,0,0,0,0
0.838671,0,0,0,0,0,0
0.840234,0,0,0,0,0,0
0.841797,0,0,0,0,0,0
0.843357,0,0,0,0,0,0
0.844974,0,0,0,0,0,0
0.846533,0,0,0,0,0,0
0.848097,0,0,0,0,0,0
0.849656,0,0,0,0,0,0
0.851115,0,0,0,0,0,0
0.852748,0,0,0,0,0,0
0.854309,0,0,0,0,0,0
0.855889,0,0,0,0,0,0
0.857452,0,0,0,0,0,0
0.859014,0,0,0,0,0,0
0.860492,0,0,0,0,0,0
0.862024,0,0,0,0,0,0
0.863589,0,0,0,0,0,0
0.865143,0,0,0,0,0,0
0.866708,0,0,0,0,0,0
0.868232,0,0,0,0,0,0
0.869770,0,0,0,0,0,0
0.871331,0,0,0,0,0,0
0.872897,0,0,0,0,0,0
0.874458,0,0,0,0,0,0
0.876067,0,0,0,0,0,0
0.877644,0,0,0,0,0,0
0.879206,0,0,0,0,0,0
0.880768,0,0,0,0,0,0
0.882319,0,0,0,0,0,0
0.883833,0,0,0,0,0,0
0.885367,0,0,0,0,0,0
0.886929,0,0,0,0,0,0
0.888376,0,0,0,0,0,0
0.889909,0,0,0,0,0,0
0.891473,0,0,0,0,0,0
0.893145,0,0,0,0,0,0
0.894621,0,0,0,0,0,0
0.896029,0,0,0,0,0,0
0.897431,0,0,0,0,0,0
0.898845,0,0,0,0,0,0
0.900288,0,0,0,0,0,0
0.901647,0,0,0,0,0,0
0.903172,0,0,0,0,0,0
0.904739,0,0,0,0,0,0
0.906300,0,0,0,0,0,0
0.907908,0,0,0,0,0,0
0.909485,0,0,0,0,0,0
0.910918,0,0,0,0,0,0
0.912344,0,0,0,0,0,0
0.913744,0,0,0,0,0,0
0.915143,0,0,0,0,0,0
0.916585,0,0,0,0,0,0
0.917984,0,0,0,0,0,0
0.919646,0,0,0,0,0,0
0.921361,0,0,0,0,0,0
0.922757,0,0,0,0,0,0
0.924151,0,0,0,0,0,0
0.925543,0,0,0,0,0,0
0.926934,0,0,0,0,0,0
0.928325,0,0,0,0,0,0
0.929727,0,0,0,0,0,0
0.931119,0,0,0,0,0,0
0.932726,0,0,0,0,0,0
0.934278,0,0,0,0,0,0
0.935708,0,0,0,0,0,0
0.937248,0,0,0,0,0,0
0.938798,0,0,0,0,0,0
0.940285,0,0,0,0,0,0
0.941820,0,0,0,0,0,0
0.943449,0,0,0,0,0,0
0.945077,0,0,0,0,0,0
0.946639,0,0,0,0,0,0
0.948246,0,0,0,0,0,0
0.949809,0,0,0,0,0,0
0.951452,0,0,0,0,0,0
0.953077,0,0,0,0,0,0
0.954638,0,0,0,0,0,0
0.956246,0,0,0,0,0,0
0.957808,0,0,0,0,0,0
0.959370,0,0,0,0,0,0
0.960952,0,0,0,0,0,0
0.962525,0,0,0,0,0,0
0.964134,0,0,0,0,0,0
0.965687,0,0,0,0,0,0
0.967239,0,0,0,0,0,0
0.968813,0,0,0,0,0,0
0.970217,0,0,0,0,0,0
0.971746,0,0,0,0,0,0
0.973323,0,0,0,0,0,0
0.974884,0,0,0,0,0,0
0.976446,0,0,0,0,0,0
0.978009,0,0,0,0,0,0
0.979572,0,0,0,0,0,0
0.981180,0,0,0,0,0,0
0.982741,0,0,0,0,0,0
0.984316,0,0,0,0,0,0
0.985871,0,0,0,0,0,0
0.987549,0,0,0,0,0,0
0.989154,0,0,0,0,0,0
0.990716,0,0,0,0,0,0
0.992278,0,0,0,0,0,0
0.993832,0,0,0,0,0,0
0.995588,0,0,0,0,0,0
0.997191,0,0,0,0,0,0
0.998752,0,0,0,0,0,0
1.000314,0,0,0,0,0,0
1.001877,0,0,0,0,0,0
1.003440,0,0,0,0,0,0
1.005002,0,0,0,0,0,0
1.006577,0,0,0,0,0,0
1.008139,0,0,0,0,0,0
1.009702,0,0,0,0,0,0
1.011262,0,0,0,0,0,0
1.012830,0,0,0,0,0,0
1.014391,0,0,0,0,0,0
1.015955,0,0,0,0,0,0
1.017532,0,0,0,0,0,0
1.019093,0,0,0,0,0,0
1.020616,0,0,0,0,0,0
1.022146,0,0,0,0,0,0
1.023710,0,0,0,0,0,0
1.025273,0,0,0,0,0,0
1.026834,0,0,0,0,0,0
1.028451,0,0,0,0,0,0
1.030014,0,0,0,0,0,0
1.031578,0,0,0,0,0,0
1.033140,0,0,0,0,0,0
1.034700,0,0,0,0,0,0
1.036306,0,0,0,0,0,0
1.037868,0,0,0,0,0,0
1.039446,0,0,0,0,0,0
1.041009,0,0,0,0,0,0
1.042569,0,0,0,0,0,0
1.044176,0,0,0,0,0,0
1.045738,0,0,0,0,0,0
1.047299,0,0,0,0,0,0
1.048863,0,0,0,0,0,0
1.050585,0,0,0,0,0,0
1.052114,0,0,0,0,0,0
1.053650,0,0,0,0,0,0
1.055212,0,0,0,0,0,0
1.056795,0,0,0,0,0,0
1.058347,0,0,0,0,0,0
1.059817,0,0,0,0,0,0
1.061352,0,0,0,0,0,0
1.062906,0,0,0,0,0,0
1.064336,0,0,0,0,0,0
1.065868,0,0,0,0,0,0
1.067433,0,0,0,0,0,0
1.068997,0,0,0,0,0,0
1.070560,0,0,0,0,0,0
1.072138,0,0,0,0,0,0
1.073702,0,0,0,0,0,0
1.075265,0,0,0,0,0,0
1.076835,0,0,0,0,0,0
1.078398,0,0,0,0,0,0
1.079963,0,0,0,0,0,0
1.081527,0,0,0,0,0,0
1.082978,0,0,0,0,0,0
1.084558,0,0,0,0,0,0
1.086122,0,0,0,0,0,0
1.087687,0,0,0,0,0,0
1.089241,0,0,0,0,0,0
1.090794,0,0,0,0,0,0
1.092267,0,0,0,0,0,0
1.093684,0,0,0,0,0,0
1.095213,0,0,0,0,0,0
1.096776,0,0,0,0,0,0
1.098338,0,0,0,0,0,0
1.099947,0,0,0,0,0,0
1.101510,0,0,0,0,0,0
1.103071,0,0,0,0,0,0
1.104586,0,0,0,0,0,0
1.106117,0,0,0,0,0,0
1.107682,0,0,0,0,0,0
1.109291,0,0,0,0,0,0
1.110853,0,0,0,0,0,0
1.112416,0,0,0,0,0,0
1.113980,0,0,0,0,0,0
1.115557,0,0,0,0,0,0
1.117164,0,0,0,0,0,0
1.118725,0,0,0,0,0,0
1.120288,0,0,0,0,0,0
1.121852,0,0,0,0,0,0
1.123417,0,0,0,0,0,0
1.124981,0,0,0,0,0,0
1.126556,0,0,0,0,0,0
1.128120,0,0,0,0,0,0
1.129684,0,0,0,0,0,0
1.131244,0,0,0,0,0,0
1.132813,0,0,0,0,0,0
1.134375,0,0,0,0,0,0
1.135939,0,0,0,0,0,0
1.137516,0,0,0,0,0,0
1.139079,0,0,0,0,0,0
1.140732,0,0,0,0,0,0
1.142293,0,0,0,0,0,0
1.143857,0,0,0,0,0,0
1.145314,0,0,0,0,0,0
1.146850,0,0,0,0,0,0
1.148343,0,0,0,0,0,0
1.149881,0,0,0,0,0,0
1.151449,0,0,0,0,0,0
1.153018,0,0,0,0,0,0
1.154585,0,0,0,0,0,0
1.156197,0,0,0,0,0,0
1.157764,0,0,0,0,0,0
1.159343,0,0,0,0,0,0
1.160955,0,0,0,0,0,0
1.162519,0,0,0,0,0,0
1.164133,0,0,0,0,0,0
1.165701,0,0,0,0,0,0
1.167267,0,0,0,0,0,0
1.168839,0,0,0,0,0,0
1.170418,0,0,0,0,0,0
1.172033,0,0,0,0,0,0
1.173604,0,0,0,0,0,0
1.175169,0,0,0,0,0,0
1.176741,0,0,0,0,0,0
1.178307,0,0,0,0,0,0
1.179920,0,0,0,0,0,0
1.181500,0,0,0,0,0,0
1.183066,0,0,0,0,0,0
1.184695,0,0,0,0,0,0
1.186262,0,0,0,0,0,0
1.187874,0,0,0,0,0,0
1.189438,0,0,0,0,0,0
1.191001,0,0,0,0,0,0
1.192452,0,0,0,0,0,0
1.193980,0,0,0,0,0,0
1.195592,0,0,0,0,0,0
1.197243,0,0,0,0,0,0
1.198808,0,0,0,0,0,0
1.200375,0,0,0,0,0,0
1.201943,0,0,0,0,0,0
1.203402,0,0,0,0,0,0
1.204940,0,0,0,0,0,0
1.206503,0,0,0,0,0,0
1.208072,0,0,0,0,0,0
1.209639,0,0,0,0,0,0
1.211206,0,0,0,0,0,0
1.212779,0,0,0,0,0,0
1.214356,0,0,0,0,0,0
1.216044,0,0,0,0,0,0
1.217427,0,0,0,0,0,0
1.218861,0,0,0,0,0,0
1.220311,0,0,0,0,0,0
1.221746,0,0,0,0,0,0
1.223147,0,0,0,0,0,0
1.224566,0,0,0,0,0,0
1.225985,0,0,0,0,0,0
1.227519,0,0,0,0,0,0
1.229129,0,0,0,0,0,0
1.230693,0,0,0,0,0,0
1.232257,0,0,0,0,0,0
1.233821,0,0,0,0,0,0
1.235291,0,0,0,0,0,0
1.236858,0,0,0,0,0,0
1.238421,0,0,0,0,0,0
1.239988,0,0,0,0,0,0
1.241553,0,0,0,0,0,0
