elapsed_s,TP_RESERVED_108,TP_RESERVED_109,TP_RESERVED_110,TP_RESERVED_111,TP_RESERVED_112,TP_RESERVED_113,TP_RESERVED_114,TP_RESERVED_115,TP_RESERVED_116,TP_RESERVED_117,TP_RESERVED_118,TP_RESERVED_119
0.001103,0,0,0,0,0,0,0,0,0,0,0,0
0.002782,0,0,0,0,0,0,0,0,0,0,0,0
0.004504,0,0,0,0,0,0,0,0,0,0,0,0
0.006116,0,0,0,0,0,0,0,0,0,0,0,0
0.007728,0,0,0,0,0,0,0,0,0,0,0,0
0.009351,0,0,0,0,0,0,0,0,0,0,0,0
0.011008,0,0,0,0,0,0,0,0,0,0,0,0
0.012619,0,0,0,0,0,0,0,0,0,0,0,0
0.014231,0,0,0,0,0,0,0,0,0,0,0,0
0.015840,0,0,0,0,0,0,0,0,0,0,0,0
0.017534,0,0,0,0,0,0,0,0,0,0,0,0
0.019118,0,0,0,0,0,0,0,0,0,0,0,0
0.020841,0,0,0,0,0,0,0,0,0,0,0,0
0.022555,0,0,0,0,0,0,0,0,0,0,0,0
0.024390,0,0,0,0,0,0,0,0,0,0,0,0
0.025976,0,0,0,0,0,0,0,0,0,0,0,0
0.027561,0,0,0,0,0,0,0,0,0,0,0,0
0.029145,0,0,0,0,0,0,0,0,0,0,0,0
0.030728,0,0,0,0,0,0,0,0,0,0,0,0
0.032518,0,0,0,0,0,0,0,0,0,0,0,0
0.034219,0,0,0,0,0,0,0,0,0,0,0,0
0.035916,0,0,0,0,0,0,0,0,0,0,0,0
0.037612,0,0,0,0,0,0,0,0,0,0,0,0
0.039452,0,0,0,0,0,0,0,0,0,0,0,0
0.041009,0,0,0,0,0,0,0,0,0,0,0,0
0.042681,0,0,0,0,0,0,0,0,0,0,0,0
0.044230,0,0,0,0,0,0,0,0,0,0,0,0
0.045884,0,0,0,0,0,0,0,0,0,0,0,0
0.047538,0,0,0,0,0,0,0,0,0,0,0,0
0.049252,0,0,0,0,0,0,0,0,0,0,0,0
0.050846,0,0,0,0,0,0,0,0,0,0,0,0
0.052465,0,0,0,0,0,0,0,0,0,0,0,0
0.054061,0,0,0,0,0,0,0,0,0,0,0,0
0.055702,0,0,0,0,0,0,0,0,0,0,0,0
0.057292,0,0,0,0,0,0,0,0,0,0,0,0
0.058882,0,0,0,0,0,0,0,0,0,0,0,0
0.060455,0,0,0,0,0,0,0,0,0,0,0,0
0.062046,0,0,0,0,0,0,0,0,0,0,0,0
0.063685,0,0,0,0,0,0,0,0,0,0,0,0
0.065096,0,0,0,0,0,0,0,0,0,0,0,0
0.066513,0,0,0,0,0,0,0,0,0,0,0,0
0.068031,0,0,0,0,0,0,0,0,0,0,0,0
0.069501,0,0,0,0,0,0,0,0,0,0,0,0
0.070972,0,0,0,0,0,0,0,0,0,0,0,0
0.072505,0,0,0,0,0,0,0,0,0,0,0,0
0.073923,0,0,0,0,0,0,0,0,0,0,0,0
0.075444,0,0,0,0,0,0,0,0,0,0,0,0
0.076954,0,0,0,0,0,0,0,0,0,0,0,0
0.078465,0,0,0,0,0,0,0,0,0,0,0,0
0.079926,0,0,0,0,0,0,0,0,0,0,0,0
0.081217,0,0,0,0,0,0,0,0,0,0,0,0
0.082620,0,0,0,0,0,0,0,0,0,0,0,0
0.084133,0,0,0,0,0,0,0,0,0,0,0,0
0.085541,0,0,0,0,0,0,0,0,0,0,0,0
0.086939,0,0,0,0,0,0,0,0,0,0,0,0
0.088331,0,0,0,0,0,0,0,0,0,0,0,0
0.089725,0,0,0,0,0,0,0,0,0,0,0,0
0.090969,0,0,0,0,0,0,0,0,0,0,0,0
0.092358,0,0,0,0,0,0,0,0,0,0,0,0
0.093747,0,0,0,0,0,0,0,0,0,0,0,0
0.095135,0,0,0,0,0,0,0,0,0,0,0,0
0.096581,0,0,0,0,0,0,0,0,0,0,0,0
0.097968,0,0,0,0,0,0,0,0,0,0,0,0
0.099357,0,0,0,0,0,0,0,0,0,0,0,0
0.100743,0,0,0,0,0,0,0,0,0,0,0,0
0.102179,0,0,0,0,0,0,0,0,0,0,0,0
0.103563,0,0,0,0,0,0,0,0,0,0,0,0
0.104943,0,0,0,0,0,0,0,0,0,0,0,0
0.106323,0,0,0,0,0,0,0,0,0,0,0,0
0.107714,0,0,0,0,0,0,0,0,0,0,0,0
0.109091,0,0,0,0,0,0,0,0,0,0,0,0
0.110468,0,0,0,0,0,0,0,0,0,0,0,0
0.111911,0,0,0,0,0,0,0,0,0,0,0,0
0.113351,0,0,0,0,0,0,0,0,0,0,0,0
0.114780,0,0,0,0,0,0,0,0,0,0,0,0
0.116213,0,0,0,0,0,0,0,0,0,0,0,0
0.117643,0,0,0,0,0,0,0,0,0,0,0,0
0.119086,0,0,0,0,0,0,0,0,0,0,0,0
0.120511,0,0,0,0,0,0,0,0,0,0,0,0
