elapsed_s,TP_RESERVED_72,TP_RESERVED_73,TP_RESERVED_74,TP_RESERVED_75,TP_RESERVED_76,TP_RESERVED_77,TP_RESERVED_78,TP_RESERVED_79,TP_RESERVED_80,TP_RESERVED_81,TP_RESERVED_82,TP_RESERVED_83
0.001102,0,0,0,0,0,0,0,0,0,0,0,0
0.002783,0,0,0,0,0,0,0,0,0,0,0,0
0.004474,0,0,0,0,0,0,0,0,0,0,0,0
0.006086,0,0,0,0,0,0,0,0,0,0,0,0
0.007694,0,0,0,0,0,0,0,0,0,0,0,0
0.009411,0,0,0,0,0,0,0,0,0,0,0,0
0.011075,0,0,0,0,0,0,0,0,0,0,0,0
0.012934,0,0,0,0,0,0,0,0,0,0,0,0
0.014602,0,0,0,0,0,0,0,0,0,0,0,0
0.016542,0,0,0,0,0,0,0,0,0,0,0,0
0.018164,0,0,0,0,0,0,0,0,0,0,0,0
0.019792,0,0,0,0,0,0,0,0,0,0,0,0
0.021417,0,0,0,0,0,0,0,0,0,0,0,0
0.023149,0,0,0,0,0,0,0,0,0,0,0,0
0.024772,0,0,0,0,0,0,0,0,0,0,0,0
0.026346,0,0,0,0,0,0,0,0,0,0,0,0
0.028065,0,0,0,0,0,0,0,0,0,0,0,0
0.029673,0,0,0,0,0,0,0,0,0,0,0,0
0.031280,0,0,0,0,0,0,0,0,0,0,0,0
0.032864,0,0,0,0,0,0,0,0,0,0,0,0
0.034447,0,0,0,0,0,0,0,0,0,0,0,0
0.036157,0,0,0,0,0,0,0,0,0,0,0,0
0.037757,0,0,0,0,0,0,0,0,0,0,0,0
0.039586,0,0,0,0,0,0,0,0,0,0,0,0
0.041177,0,0,0,0,0,0,0,0,0,0,0,0
0.042770,0,0,0,0,0,0,0,0,0,0,0,0
0.044603,0,0,0,0,0,0,0,0,0,0,0,0
0.046206,0,0,0,0,0,0,0,0,0,0,0,0
0.047844,0,0,0,0,0,0,0,0,0,0,0,0
0.049312,0,0,0,0,0,0,0,0,0,0,0,0
0.050779,0,0,0,0,0,0,0,0,0,0,0,0
0.052302,0,0,0,0,0,0,0,0,0,0,0,0
0.053829,0,0,0,0,0,0,0,0,0,0,0,0
0.055348,0,0,0,0,0,0,0,0,0,0,0,0
0.056866,0,0,0,0,0,0,0,0,0,0,0,0
0.058385,0,0,0,0,0,0,0,0,0,0,0,0
0.059901,0,0,0,0,0,0,0,0,0,0,0,0
0.061440,0,0,0,0,0,0,0,0,0,0,0,0
0.062963,0,0,0,0,0,0,0,0,0,0,0,0
0.064442,0,0,0,0,0,0,0,0,0,0,0,0
0.065850,0,0,0,0,0,0,0,0,0,0,0,0
0.067263,0,0,0,0,0,0,0,0,0,0,0,0
0.068725,0,0,0,0,0,0,0,0,0,0,0,0
0.070130,0,0,0,0,0,0,0,0,0,0,0,0
0.071531,0,0,0,0,0,0,0,0,0,0,0,0
0.072923,0,0,0,0,0,0,0,0,0,0,0,0
0.074319,0,0,0,0,0,0,0,0,0,0,0,0
0.075725,0,0,0,0,0,0,0,0,0,0,0,0
